"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"maxlog10TPM"	"day"
"80"	"ENSMUSG00000016194"	"Hsd11b1"	0.824806838694315	"specific"	"FAPs"	1	1.17454389269817	"D4"
"81"	"ENSMUSG00000016262"	"Sertad4"	0.919077173889668	"specific"	"FAPs"	1	1.31871188833431	"D4"
"82"	"ENSMUSG00000016493"	"Cd46"	0.583859151165727	"intermediate"	"ECs"	1	0.684764327273748	"D4"
"83"	"ENSMUSG00000016494"	"Cd34"	0.682185176685706	"intermediate"	"ECs"	1	2.14038262954552	"D4"
"84"	"ENSMUSG00000016529"	"Il10"	0.63090530065012	"intermediate"	"M2"	1	1.36085770277033	"D4"
"85"	"ENSMUSG00000016918"	"Sulf1"	0.743667780617983	"intermediate"	"FAPs"	1	1.89265869662444	"D4"
"86"	"ENSMUSG00000017418"	"Arl5b"	0.190046475354184	"housekeeping"	"M2"	1	1.38420216706	"D4"
"87"	"ENSMUSG00000018196"	"Glrx2"	0.139687657353065	"housekeeping"	"M2"	1	0.665570316943511	"D4"
"88"	"ENSMUSG00000018199"	"Ro60"	0.329472865397684	"housekeeping"	"FAPs"	1	0.961267399812431	"D4"
"89"	"ENSMUSG00000018417"	"Myo1b"	0.539582320273365	"intermediate"	"ECs"	1	1.63149561467781	"D4"
"90"	"ENSMUSG00000019230"	"Lhx9"	0.954212911801273	"specific"	"sCs"	1	0.0832556818261333	"D4"
"91"	"ENSMUSG00000019699"	"Akt3"	0.271802947416669	"housekeeping"	"ECs"	1	1.36287974487867	"D4"
"92"	"ENSMUSG00000022995"	"Enah"	0.611024773955944	"intermediate"	"ECs"	1	1.3834801188272	"D4"
"93"	"ENSMUSG00000023094"	"Msrb2"	0.702460791223596	"intermediate"	"FAPs"	1	0.542919751099102	"D4"
"94"	"ENSMUSG00000023150"	"Ivns1abp"	0.218705931666841	"housekeeping"	"M2"	1	1.83262624708295	"D4"
"95"	"ENSMUSG00000023206"	"Il15ra"	0.389749323481722	"housekeeping"	"FAPs"	1	1.09865215070243	"D4"
"96"	"ENSMUSG00000025776"	"Crispld1"	0.812804675573296	"specific"	"ECs"	1	0.480963139771502	"D4"
"97"	"ENSMUSG00000025779"	"Ly96"	0.38204685677812	"housekeeping"	"M2"	1	1.42951581034531	"D4"
"98"	"ENSMUSG00000025780"	"Itih5"	0.75184081619992	"intermediate"	"FAPs"	1	1.30560510101515	"D4"
"99"	"ENSMUSG00000025781"	"Atp5c1"	0.164659136145957	"housekeeping"	"M2"	1	2.00510766778293	"D4"
"100"	"ENSMUSG00000025782"	"Taf3"	0.135274586544711	"housekeeping"	"M2"	1	0.787848042977294	"D4"
"101"	"ENSMUSG00000025815"	"Dhtkd1"	0.731131079172127	"intermediate"	"FAPs"	1	0.400379851824644	"D4"
"102"	"ENSMUSG00000025816"	"Sec61a2"	0.131176682675675	"housekeeping"	"FAPs"	1	0.999961016157753	"D4"
"103"	"ENSMUSG00000025817"	"Nudt5"	0.178924142116801	"housekeeping"	"FAPs"	1	0.965929554596822	"D4"
"104"	"ENSMUSG00000025902"	"Sox17"	0.980928265707205	"specific"	"ECs"	1	1.56567625910227	"D4"
"105"	"ENSMUSG00000025903"	"Lypla1"	0.120813106101585	"housekeeping"	"M2"	1	1.47385247568489	"D4"
"106"	"ENSMUSG00000025911"	"Adhfe1"	0.631530603848258	"intermediate"	"ECs"	1	0.427541732321605	"D4"
"107"	"ENSMUSG00000025912"	"Mybl1"	0.281258943645964	"housekeeping"	"FAPs"	1	0.435739196611704	"D4"
"108"	"ENSMUSG00000025915"	"Sgk3"	0.449502793632356	"housekeeping"	"M2"	1	1.61726069018234	"D4"
"109"	"ENSMUSG00000025917"	"Cops5"	0.155675505587846	"housekeeping"	"FAPs"	1	1.33564556742515	"D4"
"110"	"ENSMUSG00000025921"	"Rdh10"	0.439448171893389	"housekeeping"	"FAPs"	1	0.872716182843674	"D4"
"111"	"ENSMUSG00000025925"	"Terf1"	0.268857723023356	"housekeeping"	"ECs"	1	1.0467518495746	"D4"
"112"	"ENSMUSG00000025930"	"Msc"	0.816376556916254	"specific"	"FAPs"	1	0.574941140772613	"D4"
"113"	"ENSMUSG00000025931"	"Paqr8"	0.569450405658966	"intermediate"	"FAPs"	1	0.553325536163832	"D4"
"114"	"ENSMUSG00000025934"	"Gsta3"	0.853436851966902	"specific"	"sCs"	1	0.112793094775466	"D4"
"115"	"ENSMUSG00000025935"	"Tram1"	0.208667075064963	"housekeeping"	"FAPs"	1	1.86435265956123	"D4"
"116"	"ENSMUSG00000025937"	"Lactb2"	0.278932103297971	"housekeeping"	"M2"	1	0.850445544969819	"D4"
"117"	"ENSMUSG00000025938"	"Slco5a1"	0.817976593569749	"specific"	"FAPs"	1	0.702871151477576	"D4"
"118"	"ENSMUSG00000025949"	"Pikfyve"	0.336096030539209	"housekeeping"	"M2"	1	1.37911509581224	"D4"
"119"	"ENSMUSG00000025956"	"Mettl21a"	0.433994135346579	"housekeeping"	"FAPs"	1	0.809883824933556	"D4"
"120"	"ENSMUSG00000025958"	"Creb1"	0.208901777738222	"housekeeping"	"M2"	1	1.48898168021423	"D4"
"121"	"ENSMUSG00000025969"	"Nrp2"	0.328234182736666	"housekeeping"	"ECs"	1	1.59741912443868	"D4"
"122"	"ENSMUSG00000025971"	"Maip1"	0.106497012177971	"housekeeping"	"FAPs"	1	0.481694077319905	"D4"
"123"	"ENSMUSG00000025978"	"Rftn2"	0.627260048791431	"intermediate"	"FAPs"	1	0.920085744211725	"D4"
"124"	"ENSMUSG00000025979"	"Mob4"	0.144519866101429	"housekeeping"	"M2"	1	1.29211374944861	"D4"
"125"	"ENSMUSG00000025981"	"Coq10b"	0.24276914450341	"housekeeping"	"M2"	1	1.7430584142287	"D4"
"126"	"ENSMUSG00000025982"	"Sf3b1"	0.177727881809841	"housekeeping"	"M2"	1	2.05062124704515	"D4"
"127"	"ENSMUSG00000025983"	"Ccdc150"	0.748806496984459	"intermediate"	"FAPs"	1	0.11898884291281	"D4"
"128"	"ENSMUSG00000025995"	"Wdr75"	0.290154739460142	"housekeeping"	"FAPs"	1	1.11635289065812	"D4"
"129"	"ENSMUSG00000025997"	"Ikzf2"	0.72720417910557	"intermediate"	"FAPs"	1	0.588433448248136	"D4"
"130"	"ENSMUSG00000026000"	"Lancl1"	0.291989876586415	"housekeeping"	"FAPs"	1	0.53365964443006	"D4"
"131"	"ENSMUSG00000026003"	"Acadl"	0.156347399047492	"housekeeping"	"FAPs"	1	1.27183939253193	"D4"
"132"	"ENSMUSG00000026004"	"Kansl1l"	0.267213941170012	"housekeeping"	"M2"	1	1.65489576513739	"D4"
"133"	"ENSMUSG00000026020"	"Nop58"	0.314426741220436	"housekeeping"	"FAPs"	1	1.55055929573295	"D4"
"134"	"ENSMUSG00000026023"	"Cdk15"	0.98735794958285	"specific"	"sCs"	1	0.268109671277468	"D4"
"135"	"ENSMUSG00000026024"	"Als2"	0.188357971404155	"housekeeping"	"M1"	1	0.76789081561835	"D4"
"136"	"ENSMUSG00000026028"	"Trak2"	0.163312455453763	"housekeeping"	"ECs"	1	1.18408169947438	"D4"
"137"	"ENSMUSG00000026029"	"Casp8"	0.321812832777947	"housekeeping"	"M2"	1	1.50683940314314	"D4"
"138"	"ENSMUSG00000026032"	"Ndufb3"	0.188034628577424	"housekeeping"	"M1"	1	1.06172184456573	"D4"
"139"	"ENSMUSG00000026036"	"Nif3l1"	0.124147391968358	"housekeeping"	"ECs"	1	0.548371518272718	"D4"
"140"	"ENSMUSG00000026037"	"Orc2"	0.0942876915137759	"housekeeping"	"FAPs"	1	0.703008247483496	"D4"
"141"	"ENSMUSG00000026039"	"Sgo2a"	0.47225402314257	"housekeeping"	"FAPs"	1	0.597565993931899	"D4"
"142"	"ENSMUSG00000026042"	"Col5a2"	0.836312156042023	"specific"	"FAPs"	1	2.57257655213956	"D4"
"143"	"ENSMUSG00000026043"	"Col3a1"	0.826577061621489	"specific"	"FAPs"	1	3.35089659629819	"D4"
"144"	"ENSMUSG00000026047"	"Poglut2"	0.444806984856653	"housekeeping"	"FAPs"	1	1.11063234250727	"D4"
"145"	"ENSMUSG00000026049"	"Tex30"	0.265086123248219	"housekeeping"	"M2"	1	0.905725928504382	"D4"
"146"	"ENSMUSG00000026062"	"Slc9a2"	0.998561333214463	"specific"	"sCs"	1	0.251834982294302	"D4"
"147"	"ENSMUSG00000026069"	"Il1rl1"	0.904808501455042	"specific"	"FAPs"	1	1.01605325459881	"D4"
"148"	"ENSMUSG00000026072"	"Il1r1"	0.722205646172941	"intermediate"	"FAPs"	1	1.95045788139344	"D4"
"149"	"ENSMUSG00000026074"	"Map4k4"	0.127861457535256	"housekeeping"	"FAPs"	1	1.67655818020388	"D4"
"150"	"ENSMUSG00000026078"	"Pdcl3"	0.150437036629406	"housekeeping"	"M2"	1	0.858046027359015	"D4"
"151"	"ENSMUSG00000026080"	"Chst10"	0.827654050885176	"specific"	"FAPs"	1	0.153207558139925	"D4"
"152"	"ENSMUSG00000026082"	"Rev1"	0.164376006714309	"housekeeping"	"M2"	1	1.04612687903739	"D4"
"153"	"ENSMUSG00000026083"	"Eif5b"	0.189395988161795	"housekeeping"	"M2"	1	1.34748503660478	"D4"
"154"	"ENSMUSG00000026087"	"Mrpl30"	0.212151839907172	"housekeeping"	"FAPs"	1	1.32691137172642	"D4"
"155"	"ENSMUSG00000026088"	"Mitd1"	0.251140005150165	"housekeeping"	"FAPs"	1	1.12553880815687	"D4"
"156"	"ENSMUSG00000026090"	"2010300C02Rik"	0.865755320417584	"specific"	"sCs"	1	0.175623619666366	"D4"
"157"	"ENSMUSG00000026094"	"Stk17b"	0.418298632828603	"housekeeping"	"M2"	1	1.92737990128865	"D4"
"158"	"ENSMUSG00000026095"	"Asnsd1"	0.198654195518908	"housekeeping"	"M1"	1	1.1630649629392	"D4"
"159"	"ENSMUSG00000026096"	"Osgepl1"	0.207532317548116	"housekeeping"	"FAPs"	1	0.606907251534602	"D4"
"160"	"ENSMUSG00000026097"	"Ormdl1"	0.391346379526517	"housekeeping"	"M2"	1	0.854567574850419	"D4"
"161"	"ENSMUSG00000026107"	"Nabp1"	0.251790040561946	"housekeeping"	"M2"	1	1.80261205215382	"D4"
"162"	"ENSMUSG00000026109"	"Tmeff2"	0.847884323337949	"specific"	"FAPs"	1	0.879285391966842	"D4"
"163"	"ENSMUSG00000026110"	"Mgat4a"	0.35242176503196	"housekeeping"	"ECs"	1	1.54327422536858	"D4"
"164"	"ENSMUSG00000026111"	"Unc50"	0.145333579311613	"housekeeping"	"FAPs"	1	1.21090485944646	"D4"
"165"	"ENSMUSG00000026113"	"Inpp4a"	0.259596934714602	"housekeeping"	"M2"	1	1.32942343241866	"D4"
"166"	"ENSMUSG00000026116"	"Tmem131"	0.162675198220356	"housekeeping"	"M2"	1	1.5026343564416	"D4"
"167"	"ENSMUSG00000026121"	"Sema4c"	0.592536112068124	"intermediate"	"ECs"	1	1.09829461231868	"D4"
"168"	"ENSMUSG00000026123"	"Plekhb2"	0.43126325671648	"housekeeping"	"M2"	1	1.37527461311128	"D4"
"169"	"ENSMUSG00000026126"	"Ptpn18"	0.666824835277513	"intermediate"	"M2"	1	1.35809513681343	"D4"
"170"	"ENSMUSG00000026127"	"Imp4"	0.240885573098853	"housekeeping"	"M2"	1	0.870695062043109	"D4"
"171"	"ENSMUSG00000026134"	"Prim2"	0.204573306031774	"housekeeping"	"FAPs"	1	0.855186934806367	"D4"
"172"	"ENSMUSG00000026141"	"Col19a1"	0.999650239194423	"specific"	"sCs"	1	0.460670366097697	"D4"
"173"	"ENSMUSG00000026142"	"Rhbdd1"	0.142581855857406	"housekeeping"	"ECs"	1	0.773326291222119	"D4"
"174"	"ENSMUSG00000026149"	"Tm4sf20"	0.579747239097073	"intermediate"	"ECs"	1	0.324637317805646	"D4"
"175"	"ENSMUSG00000026150"	"Mff"	0.12275483269568	"housekeeping"	"FAPs"	1	1.5335833381531	"D4"
"176"	"ENSMUSG00000026153"	"Fam135a"	0.440967612645541	"housekeeping"	"FAPs"	1	0.890331853257206	"D4"
"177"	"ENSMUSG00000026154"	"Sdhaf4"	0.337043493711496	"housekeeping"	"FAPs"	1	0.902627386942405	"D4"
"178"	"ENSMUSG00000026155"	"Smap1"	0.162010788851294	"housekeeping"	"FAPs"	1	1.34054113444879	"D4"
"179"	"ENSMUSG00000026156"	"B3gat2"	0.9554140838851	"specific"	"M2"	1	0.183140470610056	"D4"
"180"	"ENSMUSG00000026158"	"Ogfrl1"	0.399670021352231	"housekeeping"	"M2"	1	1.13295890775427	"D4"
"181"	"ENSMUSG00000026159"	"Agfg1"	0.208299707518677	"housekeeping"	"FAPs"	1	1.39719693124596	"D4"
"182"	"ENSMUSG00000026162"	"Nhej1"	0.375779383940377	"housekeeping"	"M1"	1	0.392922342055046	"D4"
"183"	"ENSMUSG00000026163"	"Sphkap"	0.966324359526046	"specific"	"FAPs"	1	0.633106812835727	"D4"
"184"	"ENSMUSG00000026166"	"Ccl20"	0.998748227917594	"specific"	"FAPs"	1	0.247677856237663	"D4"
"185"	"ENSMUSG00000026175"	"Vil1"	0.540349011303014	"intermediate"	"FAPs"	1	0.249169895008853	"D4"
"186"	"ENSMUSG00000026179"	"Pnkd"	0.444233251282532	"housekeeping"	"ECs"	1	1.34706910116313	"D4"
"187"	"ENSMUSG00000026185"	"Igfbp5"	0.565140172317827	"intermediate"	"sCs"	1	1.52119418439884	"D4"
"188"	"ENSMUSG00000026187"	"Xrcc5"	0.701258222046085	"intermediate"	"FAPs"	1	0.772372578669122	"D4"
"189"	"ENSMUSG00000026189"	"Pecr"	0.549160159208893	"intermediate"	"FAPs"	1	0.465741980280534	"D4"
"190"	"ENSMUSG00000026192"	"Atic"	0.358292436727374	"housekeeping"	"FAPs"	1	1.27607271745248	"D4"
"191"	"ENSMUSG00000026193"	"Fn1"	0.514300280596511	"intermediate"	"FAPs"	1	3.12733875352293	"D4"
"192"	"ENSMUSG00000026196"	"Bard1"	0.20573141895461	"housekeeping"	"sCs"	1	0.306322144098494	"D4"
"193"	"ENSMUSG00000026197"	"Zfand2b"	0.200966877941598	"housekeeping"	"M2"	1	0.801250038980542	"D4"
"194"	"ENSMUSG00000026199"	"Ankzf1"	0.215141283218393	"housekeeping"	"FAPs"	1	0.778080360165799	"D4"
"195"	"ENSMUSG00000026200"	"Glb1l"	0.322475141528248	"housekeeping"	"FAPs"	1	0.967689891209623	"D4"
"196"	"ENSMUSG00000026202"	"Tuba4a"	0.324147983048881	"housekeeping"	"M2"	1	1.09911491866276	"D4"
"197"	"ENSMUSG00000026204"	"Ptprn"	0.861060379128593	"specific"	"FAPs"	1	0.530130149950708	"D4"
"198"	"ENSMUSG00000026207"	"Speg"	0.700444262947543	"intermediate"	"sCs"	1	0.798259598992649	"D4"
"199"	"ENSMUSG00000026208"	"Des"	0.676568461903822	"intermediate"	"sCs"	1	1.22386003093219	"D4"
"200"	"ENSMUSG00000026209"	"Dnpep"	0.336416940017199	"housekeeping"	"FAPs"	1	1.26487501063923	"D4"
"201"	"ENSMUSG00000026211"	"Obsl1"	0.852781419953333	"specific"	"FAPs"	1	1.11490890394902	"D4"
"202"	"ENSMUSG00000026219"	"Trip12"	0.152071263971832	"housekeeping"	"M2"	1	1.77704038913361	"D4"
"203"	"ENSMUSG00000026222"	"Sp100"	0.210798396011443	"housekeeping"	"M2"	1	2.09094474789368	"D4"
"204"	"ENSMUSG00000026224"	"4933407L21Rik"	0.624005813169287	"intermediate"	"ECs"	1	0.161973740719257	"D4"
"205"	"ENSMUSG00000026229"	"Psmd1"	0.136144384544014	"housekeeping"	"M2"	1	1.41492504348818	"D4"
"206"	"ENSMUSG00000026234"	"Ncl"	0.127207400431626	"housekeeping"	"M2"	1	1.82015934187299	"D4"
"207"	"ENSMUSG00000026235"	"Epha4"	0.638719083566764	"intermediate"	"ECs"	1	0.922296258427051	"D4"
"208"	"ENSMUSG00000026239"	"Pde6d"	0.194274890808214	"housekeeping"	"FAPs"	1	1.04422798732976	"D4"
"209"	"ENSMUSG00000026240"	"Cops7b"	0.252868526507203	"housekeeping"	"FAPs"	1	0.623735662267381	"D4"
"210"	"ENSMUSG00000026245"	"Farsb"	0.162552338452534	"housekeeping"	"M2"	1	1.22455717370555	"D4"
"211"	"ENSMUSG00000026249"	"Serpine2"	0.720620223950513	"intermediate"	"FAPs"	1	1.97911598922045	"D4"
"212"	"ENSMUSG00000026251"	"Chrnd"	0.992848623688589	"specific"	"sCs"	1	0.370852461074822	"D4"
"213"	"ENSMUSG00000026253"	"Chrng"	0.998463834509406	"specific"	"sCs"	1	0.212676076850575	"D4"
"214"	"ENSMUSG00000026254"	"Eif4e2"	0.213144301644449	"housekeeping"	"FAPs"	1	1.50075506386753	"D4"
"215"	"ENSMUSG00000026255"	"Efhd1"	0.823187436593235	"specific"	"FAPs"	1	0.666198531376284	"D4"
"216"	"ENSMUSG00000026259"	"Ngef"	0.958426464901885	"specific"	"FAPs"	1	0.08478909543234	"D4"
"217"	"ENSMUSG00000026269"	"Rnpepl1"	0.208836284582828	"housekeeping"	"M2"	1	1.20353684440823	"D4"
"218"	"ENSMUSG00000026271"	"Gpr35"	0.749545265043332	"intermediate"	"M2"	1	1.60048575989224	"D4"
"219"	"ENSMUSG00000026273"	"Mterf4"	0.548189984730192	"intermediate"	"FAPs"	1	0.976370097757343	"D4"
"220"	"ENSMUSG00000026274"	"Pask"	0.924820840802652	"specific"	"FAPs"	1	0.909232141760674	"D4"
"221"	"ENSMUSG00000026275"	"Ppp1r7"	0.250123879728699	"housekeeping"	"FAPs"	1	0.713269641797144	"D4"
"222"	"ENSMUSG00000026276"	"Septin2"	0.243457718565428	"housekeeping"	"FAPs"	1	1.77669234487046	"D4"
"223"	"ENSMUSG00000026277"	"Stk25"	0.26274535532576	"housekeeping"	"ECs"	1	1.23903744399886	"D4"
