"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"day"
"14744"	"ENSMUSG00000067780"	"Pi15"	0.847511358186617	"specific"	"FAPs"	1	"D2"
"14751"	"ENSMUSG00000070524"	"Fcrlb"	0.807079789121926	"specific"	"Neutro"	1	"D2"
"14752"	"ENSMUSG00000070532"	"Ccdc190"	1	"specific"	"FAPs"	1	"D2"
"14753"	"ENSMUSG00000070644"	"Etnk2"	0.886916151925286	"specific"	"ECs"	1	"D2"
"14763"	"ENSMUSG00000073494"	"Sh2d1b2"	1	"specific"	"M1"	1	"D2"
"14764"	"ENSMUSG00000073530"	"Pappa2"	1	"specific"	"FAPs"	1	"D2"
"14783"	"ENSMUSG00000079421"	"4930402F06Rik"	0.866486731747483	"specific"	"M1"	1	"D2"
"14786"	"ENSMUSG00000079445"	"B3gnt7"	1	"specific"	"M1"	1	"D2"
"14790"	"ENSMUSG00000079497"	"Gm13420"	0.936049155665773	"specific"	"ECs"	1	"D2"
"14791"	"ENSMUSG00000079550"	"Mpp4"	0.913969297246346	"specific"	"Neutro"	1	"D2"
"14792"	"ENSMUSG00000079554"	"Aox2"	1	"specific"	"sCs"	1	"D2"
"14793"	"ENSMUSG00000079588"	"Tmem182"	1	"specific"	"sCs"	1	"D2"
"14796"	"ENSMUSG00000084989"	"Crocc2"	1	"specific"	"FAPs"	1	"D2"
"14797"	"ENSMUSG00000086727"	"4931428L18Rik"	1	"specific"	"Neutro"	1	"D2"
"14798"	"ENSMUSG00000087230"	"Mroh3"	0.865000017015686	"specific"	"Neutro"	1	"D2"
"14799"	"ENSMUSG00000087236"	"Kif28"	1	"specific"	"sCs"	1	"D2"
"14801"	"ENSMUSG00000089675"	"Ugt1a8"	0.925149840469264	"specific"	"Neutro"	1	"D2"
"14805"	"ENSMUSG00000089943"	"Ugt1a5"	0.897740064291903	"specific"	"Neutro"	1	"D2"
"14806"	"ENSMUSG00000089953"	"Rnf224"	1	"specific"	"M1"	1	"D2"
"14807"	"ENSMUSG00000089960"	"Ugt1a1"	0.809708683916808	"specific"	"Neutro"	1	"D2"
"14809"	"ENSMUSG00000090145"	"Ugt1a6b"	0.851381256344585	"specific"	"Neutro"	1	"D2"
"14810"	"ENSMUSG00000090165"	"Ugt1a10"	0.906459375527792	"specific"	"Neutro"	1	"D2"
"14811"	"ENSMUSG00000090171"	"Ugt1a2"	0.833382738622376	"specific"	"Neutro"	1	"D2"
"14812"	"ENSMUSG00000090175"	"Ugt1a9"	1	"specific"	"Neutro"	1	"D2"
"14817"	"ENSMUSG00000091060"	"Myocos"	0.877688552408504	"specific"	"FAPs"	1	"D2"
"14821"	"ENSMUSG00000094638"	"Gm21972"	0.838323347465501	"specific"	"M1"	1	"D2"
"14822"	"ENSMUSG00000096141"	"Dnah7a"	0.986149578768671	"specific"	"Neutro"	1	"D2"
"14823"	"ENSMUSG00000096822"	"Olfr344"	0.948228999494375	"specific"	"Neutro"	1	"D2"
"14824"	"ENSMUSG00000096968"	"Gm26620"	0.922712293628234	"specific"	"sCs"	1	"D2"
"14825"	"ENSMUSG00000097638"	"Carlr"	0.885361724894955	"specific"	"M2"	1	"D2"
"14826"	"ENSMUSG00000098549"	"Gm5269"	0.919719945565095	"specific"	"Neutro"	1	"D2"
"14830"	"ENSMUSG00000101337"	"Dnah7c"	0.98871040491288	"specific"	"sCs"	1	"D2"
"14831"	"ENSMUSG00000102416"	"4933424G06Rik"	0.943895301521049	"specific"	"FAPs"	1	"D2"
"14832"	"ENSMUSG00000102418"	"Sh2d1b1"	0.818002102929331	"specific"	"M2"	1	"D2"
"14834"	"ENSMUSG00000104217"	"Gm37988"	1	"specific"	"ECs"	1	"D2"
"14835"	"ENSMUSG00000107167"	"Gm34653"	1	"specific"	"ECs"	1	"D2"
"14838"	"ENSMUSG00000113846"	"Gm6217"	1	"specific"	"FAPs"	1	"D2"
"14841"	"ENSMUSG00000114299"	"Gm47791"	1	"specific"	"Neutro"	1	"D2"
"14842"	"ENSMUSG00000117091"	"Gm5698"	1	"specific"	"M2"	1	"D2"
"14844"	"ENSMUSG00000118578"	"AL845275.1"	0.997710990200328	"specific"	"ECs"	1	"D2"
"14845"	"ENSMUSG00000118590"	"AC167036.1"	1	"specific"	"Neutro"	1	"D2"
"14846"	"ENSMUSG00000118591"	"AC147806.1"	1	"specific"	"Neutro"	1	"D2"
"14847"	"ENSMUSG00000118607"	"AC147806.2"	0.846534730642128	"specific"	"Neutro"	1	"D2"
"14850"	"ENSMUSG00000000223"	"Drp2"	0.969140731915728	"specific"	"sCs"	1	"D2"
"14851"	"ENSMUSG00000000359"	"Rem1"	0.815485015134134	"specific"	"sCs"	1	"D2"
"14853"	"ENSMUSG00000000394"	"Gcg"	0.872596733726106	"specific"	"FAPs"	1	"D2"
"14868"	"ENSMUSG00000001986"	"Gria3"	0.929394767725878	"specific"	"FAPs"	1	"D2"
"14871"	"ENSMUSG00000002012"	"Pnck"	1	"specific"	"sCs"	1	"D2"
"14907"	"ENSMUSG00000009596"	"Taf7l"	1	"specific"	"sCs"	1	"D2"
"14910"	"ENSMUSG00000009941"	"Nxf2"	0.931087742005487	"specific"	"FAPs"	1	"D2"
"14912"	"ENSMUSG00000012350"	"Ehf"	1	"specific"	"M2"	1	"D2"
"14924"	"ENSMUSG00000016255"	"Tubb1"	1	"specific"	"Neutro"	1	"D2"
"14928"	"ENSMUSG00000016327"	"Atp1b4"	1	"specific"	"Neutro"	1	"D2"
"14935"	"ENSMUSG00000017002"	"Slpi"	0.96971918674829	"specific"	"Neutro"	1	"D2"
"14941"	"ENSMUSG00000017720"	"Trp53tg5"	0.800654429469258	"specific"	"sCs"	1	"D2"
"14945"	"ENSMUSG00000017767"	"Spata25"	1	"specific"	"M2"	1	"D2"
"14946"	"ENSMUSG00000017817"	"Jph2"	0.97342928640125	"specific"	"sCs"	1	"D2"
"14955"	"ENSMUSG00000023236"	"Scg5"	1	"specific"	"sCs"	1	"D2"
"14965"	"ENSMUSG00000025527"	"Satl1"	1	"specific"	"ECs"	1	"D2"
"14967"	"ENSMUSG00000025597"	"Klhl4"	1	"specific"	"ECs"	1	"D2"
"14969"	"ENSMUSG00000025665"	"Rps6ka6"	0.94105979440603	"specific"	"sCs"	1	"D2"
"14971"	"ENSMUSG00000026888"	"Grb14"	0.900856582771766	"specific"	"FAPs"	1	"D2"
"14975"	"ENSMUSG00000026971"	"Itgb6"	0.878185161547802	"specific"	"sCs"	1	"D2"
"14979"	"ENSMUSG00000027004"	"Frzb"	1	"specific"	"sCs"	1	"D2"
"14984"	"ENSMUSG00000027016"	"Zfp385b"	0.905887546448451	"specific"	"FAPs"	1	"D2"
"14986"	"ENSMUSG00000027022"	"Xirp2"	1	"specific"	"sCs"	1	"D2"
"14989"	"ENSMUSG00000027068"	"Dhrs9"	0.892017611935591	"specific"	"Neutro"	1	"D2"
"14991"	"ENSMUSG00000027075"	"Slc43a1"	0.865026473768587	"specific"	"FAPs"	1	"D2"
"15014"	"ENSMUSG00000027168"	"Pax6"	1	"specific"	"sCs"	1	"D2"
"15016"	"ENSMUSG00000027171"	"Prrg4"	0.874825420936403	"specific"	"sCs"	1	"D2"
"15022"	"ENSMUSG00000027188"	"Pamr1"	0.957908229203777	"specific"	"FAPs"	1	"D2"
"15030"	"ENSMUSG00000027204"	"Fbn1"	0.816011815361461	"specific"	"FAPs"	1	"D2"
"15032"	"ENSMUSG00000027209"	"Fam227b"	0.88521280088425	"specific"	"FAPs"	1	"D2"
"15033"	"ENSMUSG00000027210"	"Meis2"	0.807399679317645	"specific"	"sCs"	1	"D2"
"15040"	"ENSMUSG00000027224"	"Duoxa1"	1	"specific"	"FAPs"	1	"D2"
"15046"	"ENSMUSG00000027246"	"Ell3"	1	"specific"	"sCs"	1	"D2"
"15050"	"ENSMUSG00000027254"	"Map1a"	0.876721245762989	"specific"	"FAPs"	1	"D2"
"15061"	"ENSMUSG00000027298"	"Tyro3"	0.910814347608048	"specific"	"FAPs"	1	"D2"
"15065"	"ENSMUSG00000027314"	"Dll4"	0.973379172489341	"specific"	"ECs"	1	"D2"
"15066"	"ENSMUSG00000027316"	"Gfra4"	0.880254961252765	"specific"	"FAPs"	1	"D2"
"15067"	"ENSMUSG00000027323"	"Rad51"	0.82930386755598	"specific"	"FAPs"	1	"D2"
"15072"	"ENSMUSG00000027335"	"Adra1d"	0.961777821599871	"specific"	"sCs"	1	"D2"
"15073"	"ENSMUSG00000027338"	"Prnd"	1	"specific"	"ECs"	1	"D2"
"15078"	"ENSMUSG00000027344"	"Fsip1"	1	"specific"	"FAPs"	1	"D2"
"15079"	"ENSMUSG00000027347"	"Rasgrp1"	0.820648366961586	"specific"	"M2"	1	"D2"
"15084"	"ENSMUSG00000027359"	"Slc27a2"	1	"specific"	"Neutro"	1	"D2"
"15085"	"ENSMUSG00000027360"	"Hdc"	0.936808415655085	"specific"	"Neutro"	1	"D2"
"15091"	"ENSMUSG00000027375"	"Mal"	1	"specific"	"sCs"	1	"D2"
"15092"	"ENSMUSG00000027377"	"Mall"	1	"specific"	"ECs"	1	"D2"
"15093"	"ENSMUSG00000027380"	"Acoxl"	0.905296314600866	"specific"	"Neutro"	1	"D2"
"15096"	"ENSMUSG00000027386"	"Fbln7"	0.944790528049032	"specific"	"FAPs"	1	"D2"
"15100"	"ENSMUSG00000027399"	"Il1a"	0.836743200289245	"specific"	"Neutro"	1	"D2"
"15103"	"ENSMUSG00000027408"	"Cpxm1"	0.957343261436396	"specific"	"FAPs"	1	"D2"
"15118"	"ENSMUSG00000027460"	"Angpt4"	1	"specific"	"FAPs"	1	"D2"
"15119"	"ENSMUSG00000027463"	"Slc52a3"	1	"specific"	"ECs"	1	"D2"
"15121"	"ENSMUSG00000027470"	"Mylk2"	1	"specific"	"sCs"	1	"D2"
"15123"	"ENSMUSG00000027474"	"Ccm2l"	0.957726440595341	"specific"	"ECs"	1	"D2"
"15136"	"ENSMUSG00000027524"	"Edn3"	1	"specific"	"sCs"	1	"D2"
"15140"	"ENSMUSG00000027560"	"Dok5"	1	"specific"	"FAPs"	1	"D2"
"15145"	"ENSMUSG00000027577"	"Chrna4"	0.860498383304312	"specific"	"FAPs"	1	"D2"
"15146"	"ENSMUSG00000027579"	"Srms"	1	"specific"	"ECs"	1	"D2"
"15148"	"ENSMUSG00000027581"	"Stmn3"	1	"specific"	"FAPs"	1	"D2"
"15151"	"ENSMUSG00000027603"	"Ggt7"	0.918606124520998	"specific"	"FAPs"	1	"D2"
"15160"	"ENSMUSG00000027636"	"Sla2"	1	"specific"	"M2"	1	"D2"
"15168"	"ENSMUSG00000027661"	"Slc2a10"	0.8452803203563	"specific"	"FAPs"	1	"D2"
"15176"	"ENSMUSG00000031099"	"Smarca1"	0.908050278320754	"specific"	"FAPs"	1	"D2"
"15181"	"ENSMUSG00000031125"	"3830403N18Rik"	0.859572348806549	"specific"	"M2"	1	"D2"
"15182"	"ENSMUSG00000031137"	"Fgf13"	1	"specific"	"sCs"	1	"D2"
"15183"	"ENSMUSG00000031138"	"F9"	0.804848531463969	"specific"	"M1"	1	"D2"
"15188"	"ENSMUSG00000031147"	"Magix"	1	"specific"	"ECs"	1	"D2"
"15204"	"ENSMUSG00000031189"	"Aff2"	0.813537520698027	"specific"	"FAPs"	1	"D2"
"15214"	"ENSMUSG00000031220"	"Awat2"	0.836021698729657	"specific"	"sCs"	1	"D2"
"15219"	"ENSMUSG00000031230"	"Fgf16"	1	"specific"	"sCs"	1	"D2"
"15225"	"ENSMUSG00000031250"	"Tnmd"	0.876357738302452	"specific"	"FAPs"	1	"D2"
"15226"	"ENSMUSG00000031253"	"Srpx2"	0.899939448909408	"specific"	"FAPs"	1	"D2"
"15231"	"ENSMUSG00000031297"	"Slc7a3"	1	"specific"	"Neutro"	1	"D2"
"15236"	"ENSMUSG00000031312"	"Itgb1bp2"	0.935691415516896	"specific"	"sCs"	1	"D2"
"15241"	"ENSMUSG00000031329"	"Tsx"	1	"specific"	"sCs"	1	"D2"
"15242"	"ENSMUSG00000031330"	"Zcchc13"	1	"specific"	"FAPs"	1	"D2"
"15246"	"ENSMUSG00000031343"	"Gabra3"	1	"specific"	"FAPs"	1	"D2"
"15249"	"ENSMUSG00000031351"	"Zfp185"	0.858584548537822	"specific"	"ECs"	1	"D2"
"15250"	"ENSMUSG00000031362"	"Xlr4c"	0.89123416746272	"specific"	"M2"	1	"D2"
"15253"	"ENSMUSG00000031383"	"Dusp9"	1	"specific"	"sCs"	1	"D2"
"15266"	"ENSMUSG00000032679"	"Cd59a"	0.889945808732927	"specific"	"ECs"	1	"D2"
"15267"	"ENSMUSG00000032680"	"6820408C15Rik"	1	"specific"	"sCs"	1	"D2"
"15276"	"ENSMUSG00000033213"	"AA467197"	0.849824239691705	"specific"	"Neutro"	1	"D2"
"15278"	"ENSMUSG00000033268"	"Duox1"	0.877290463151359	"specific"	"FAPs"	1	"D2"
"15286"	"ENSMUSG00000033578"	"Tmem35a"	1	"specific"	"sCs"	1	"D2"
"15288"	"ENSMUSG00000033737"	"Fndc3c1"	1	"specific"	"sCs"	1	"D2"
"15292"	"ENSMUSG00000033906"	"Zdhhc15"	0.814011906174204	"specific"	"FAPs"	1	"D2"
"15294"	"ENSMUSG00000033965"	"Slc16a2"	0.805823219491382	"specific"	"FAPs"	1	"D2"
"15303"	"ENSMUSG00000034683"	"Ppp1r1c"	1	"specific"	"M1"	1	"D2"
"15306"	"ENSMUSG00000034780"	"B3galt1"	0.839447727375435	"specific"	"sCs"	1	"D2"
"15307"	"ENSMUSG00000034800"	"Zfp661"	0.902619519736992	"specific"	"sCs"	1	"D2"
"15308"	"ENSMUSG00000034810"	"Scn7a"	0.878859013508921	"specific"	"FAPs"	1	"D2"
"15313"	"ENSMUSG00000035109"	"Shc4"	1	"specific"	"sCs"	1	"D2"
"15316"	"ENSMUSG00000035246"	"Pcyt1b"	0.834714615262409	"specific"	"FAPs"	1	"D2"
"15325"	"ENSMUSG00000036131"	"Frmd7"	0.878769629655456	"specific"	"FAPs"	1	"D2"
"15326"	"ENSMUSG00000036502"	"Tmem255a"	0.838858531999445	"specific"	"sCs"	1	"D2"
"15327"	"ENSMUSG00000036537"	"Rnf113a1"	0.80009088730824	"specific"	"M1"	1	"D2"
"15328"	"ENSMUSG00000036551"	"Akap14"	1	"specific"	"sCs"	1	"D2"
"15336"	"ENSMUSG00000037005"	"Xpnpep2"	1	"specific"	"FAPs"	1	"D2"
"15337"	"ENSMUSG00000037010"	"Apln"	0.850197930970893	"specific"	"FAPs"	1	"D2"
"15340"	"ENSMUSG00000037259"	"Dzank1"	1	"specific"	"sCs"	1	"D2"
"15343"	"ENSMUSG00000037347"	"Chst7"	0.874544657933056	"specific"	"ECs"	1	"D2"
"15344"	"ENSMUSG00000037358"	"Dipk2b"	1	"specific"	"ECs"	1	"D2"
"15351"	"ENSMUSG00000037754"	"Ppp1r16b"	0.84147555993649	"specific"	"ECs"	1	"D2"
"15352"	"ENSMUSG00000037771"	"Slc32a1"	1	"specific"	"Neutro"	1	"D2"
"15354"	"ENSMUSG00000037813"	"D630003M21Rik"	1	"specific"	"sCs"	1	"D2"
"15363"	"ENSMUSG00000038605"	"Samd10"	0.832452196489402	"specific"	"Neutro"	1	"D2"
"15371"	"ENSMUSG00000038932"	"Tcfl5"	1	"specific"	"FAPs"	1	"D2"
"15372"	"ENSMUSG00000038963"	"Slco4a1"	0.962736531773938	"specific"	"Neutro"	1	"D2"
"15387"	"ENSMUSG00000039556"	"Ppp1r3f"	0.83981869346521	"specific"	"sCs"	1	"D2"
"15398"	"ENSMUSG00000040310"	"Alx4"	1	"specific"	"FAPs"	1	"D2"
"15405"	"ENSMUSG00000040812"	"Agbl2"	0.89144130122678	"specific"	"FAPs"	1	"D2"
"15412"	"ENSMUSG00000042155"	"Klhl23"	0.864482594078479	"specific"	"sCs"	1	"D2"
"15422"	"ENSMUSG00000042854"	"Trp53rkb"	0.918766589346843	"specific"	"FAPs"	1	"D2"
"15423"	"ENSMUSG00000043342"	"Hoxd9"	0.805312132632849	"specific"	"ECs"	1	"D2"
"15424"	"ENSMUSG00000043727"	"F830045P16Rik"	1	"specific"	"Neutro"	1	"D2"
"15438"	"ENSMUSG00000045392"	"Olfr1033"	0.934569890260025	"specific"	"sCs"	1	"D2"
"15448"	"ENSMUSG00000046971"	"Pla2g4f"	0.820349924781298	"specific"	"Neutro"	1	"D2"
"15450"	"ENSMUSG00000047686"	"Rtl3"	0.883972434259189	"specific"	"sCs"	1	"D2"
"15451"	"ENSMUSG00000047841"	"Fndc11"	0.837818448616565	"specific"	"FAPs"	1	"D2"
"15458"	"ENSMUSG00000048388"	"Fam171b"	0.946460597429553	"specific"	"FAPs"	1	"D2"
"15459"	"ENSMUSG00000048482"	"Bdnf"	1	"specific"	"sCs"	1	"D2"
"15463"	"ENSMUSG00000049804"	"Armcx4"	0.887927503390728	"specific"	"FAPs"	1	"D2"
"15467"	"ENSMUSG00000050089"	"Akap4"	1	"specific"	"sCs"	1	"D2"
"15469"	"ENSMUSG00000050232"	"Cxcr3"	0.865382622460458	"specific"	"Neutro"	1	"D2"
"15474"	"ENSMUSG00000050587"	"Lrrc4c"	1	"specific"	"sCs"	1	"D2"
"15476"	"ENSMUSG00000050896"	"Rtn4rl2"	0.849757706529972	"specific"	"FAPs"	1	"D2"
"15479"	"ENSMUSG00000051159"	"Cited1"	1	"specific"	"sCs"	1	"D2"
"15487"	"ENSMUSG00000051747"	"Ttn"	0.899863365547766	"specific"	"sCs"	1	"D2"
"15493"	"ENSMUSG00000052372"	"Il1rapl1"	1	"specific"	"sCs"	1	"D2"
"15496"	"ENSMUSG00000053141"	"Ptprt"	1	"specific"	"sCs"	1	"D2"
"15497"	"ENSMUSG00000053552"	"Ebf4"	0.810161540151155	"specific"	"ECs"	1	"D2"
"15498"	"ENSMUSG00000053916"	"Nanp"	0.954003986461656	"specific"	"FAPs"	1	"D2"
"15500"	"ENSMUSG00000054453"	"Sytl5"	1	"specific"	"sCs"	1	"D2"
"15508"	"ENSMUSG00000055882"	"Abhd16b"	0.88866328302646	"specific"	"Neutro"	1	"D2"
"15510"	"ENSMUSG00000056380"	"Gpr50"	1	"specific"	"sCs"	1	"D2"
"15513"	"ENSMUSG00000056854"	"Pou3f4"	0.926109542396442	"specific"	"sCs"	1	"D2"
"15516"	"ENSMUSG00000057182"	"Scn3a"	0.979450729575656	"specific"	"sCs"	1	"D2"
"15518"	"ENSMUSG00000057378"	"Ryr3"	0.92953776317547	"specific"	"sCs"	1	"D2"
"15520"	"ENSMUSG00000057836"	"Xlr3a"	1	"specific"	"sCs"	1	"D2"
"15522"	"ENSMUSG00000058254"	"Tspan7"	0.843964473269039	"specific"	"ECs"	1	"D2"
"15530"	"ENSMUSG00000059742"	"Kcnh7"	0.957894611723418	"specific"	"Neutro"	1	"D2"
"15535"	"ENSMUSG00000060445"	"Sycp2"	0.964666134008006	"specific"	"Neutro"	1	"D2"
"15540"	"ENSMUSG00000062184"	"Hs6st2"	0.884318444613933	"specific"	"sCs"	1	"D2"
"15546"	"ENSMUSG00000063873"	"Slc24a3"	0.857889349372006	"specific"	"sCs"	1	"D2"
"15551"	"ENSMUSG00000067768"	"Xlr4b"	0.804155861136496	"specific"	"M2"	1	"D2"
"15558"	"ENSMUSG00000068079"	"Tcf15"	0.953992834559357	"specific"	"ECs"	1	"D2"
"15559"	"ENSMUSG00000068115"	"Ninl"	1	"specific"	"sCs"	1	"D2"
"15560"	"ENSMUSG00000068122"	"Agtr2"	1	"specific"	"FAPs"	1	"D2"
"15561"	"ENSMUSG00000068129"	"Cst7"	1	"specific"	"Neutro"	1	"D2"
"15564"	"ENSMUSG00000068154"	"Insm1"	0.81630983786919	"specific"	"M2"	1	"D2"
"15571"	"ENSMUSG00000068735"	"Trp53i11"	0.837182962614179	"specific"	"ECs"	1	"D2"
"15574"	"ENSMUSG00000070495"	"Ctcfl"	1	"specific"	"Neutro"	1	"D2"
"15576"	"ENSMUSG00000070708"	"Gtsf1l"	1	"specific"	"sCs"	1	"D2"
"15583"	"ENSMUSG00000073010"	"Gm5127"	0.986508643401877	"specific"	"Neutro"	1	"D2"
"15584"	"ENSMUSG00000073012"	"Fnd3c2"	1	"specific"	"sCs"	1	"D2"
"15587"	"ENSMUSG00000073077"	"Cfap47"	1	"specific"	"sCs"	1	"D2"
"15590"	"ENSMUSG00000073176"	"Zfp449"	0.823453951330249	"specific"	"FAPs"	1	"D2"
"15594"	"ENSMUSG00000074529"	"Zfp972"	1	"specific"	"M1"	1	"D2"
"15595"	"ENSMUSG00000074569"	"Gcnt7"	0.875685540292972	"specific"	"Neutro"	1	"D2"
"15596"	"ENSMUSG00000074570"	"Cass4"	0.818538443038493	"specific"	"Neutro"	1	"D2"
"15601"	"ENSMUSG00000074623"	"Gm826"	0.816153701327001	"specific"	"M2"	1	"D2"
"15607"	"ENSMUSG00000074676"	"Foxs1"	0.868073300097895	"specific"	"sCs"	1	"D2"
"15608"	"ENSMUSG00000074678"	"Defb25"	1	"specific"	"sCs"	1	"D2"
"15613"	"ENSMUSG00000074766"	"Ism1"	1	"specific"	"FAPs"	1	"D2"
"15614"	"ENSMUSG00000074793"	"Hspa12b"	0.889708436202485	"specific"	"ECs"	1	"D2"
"15618"	"ENSMUSG00000074890"	"Lcmt2"	1	"specific"	"FAPs"	1	"D2"
"15621"	"ENSMUSG00000074968"	"Ano3"	1	"specific"	"FAPs"	1	"D2"
"15622"	"ENSMUSG00000074971"	"Fibin"	0.89047671967352	"specific"	"sCs"	1	"D2"
"15624"	"ENSMUSG00000075006"	"Gm10799"	1	"specific"	"Neutro"	1	"D2"
"15629"	"ENSMUSG00000075267"	"Pjvk"	1	"specific"	"sCs"	1	"D2"
"15630"	"ENSMUSG00000075270"	"Pde11a"	1	"specific"	"FAPs"	1	"D2"
"15634"	"ENSMUSG00000075307"	"Klhl41"	1	"specific"	"sCs"	1	"D2"
"15635"	"ENSMUSG00000075316"	"Scn9a"	1	"specific"	"sCs"	1	"D2"
"15636"	"ENSMUSG00000075318"	"Scn2a"	0.893886724681442	"specific"	"FAPs"	1	"D2"
"15637"	"ENSMUSG00000075324"	"Fign"	0.866318930502856	"specific"	"sCs"	1	"D2"
"15640"	"ENSMUSG00000078137"	"Ankrd63"	0.874529672148875	"specific"	"Neutro"	1	"D2"
"15646"	"ENSMUSG00000078867"	"Gm14418"	0.832184422107632	"specific"	"FAPs"	1	"D2"
"15647"	"ENSMUSG00000078868"	"Gm14412"	0.879576843845866	"specific"	"FAPs"	1	"D2"
"15664"	"ENSMUSG00000078902"	"Gm14443"	0.803500171794723	"specific"	"sCs"	1	"D2"
"15668"	"ENSMUSG00000078949"	"R3hdml"	1	"specific"	"sCs"	1	"D2"
"15670"	"ENSMUSG00000079039"	"Gm11037"	1	"specific"	"ECs"	1	"D2"
"15671"	"ENSMUSG00000079056"	"Kcnip3"	1	"specific"	"FAPs"	1	"D2"
"15674"	"ENSMUSG00000079277"	"Hoxd3"	0.9272206869007	"specific"	"ECs"	1	"D2"
"15685"	"ENSMUSG00000079845"	"Xlr4a"	1	"specific"	"M2"	1	"D2"
"15686"	"ENSMUSG00000082229"	"Nap1l2"	1	"specific"	"M1"	1	"D2"
"15688"	"ENSMUSG00000087006"	"Gm13889"	0.878954830786475	"specific"	"sCs"	1	"D2"
"15691"	"ENSMUSG00000089859"	"Olfr1565"	0.899845216218362	"specific"	"M2"	1	"D2"
"15695"	"ENSMUSG00000090084"	"Srpx"	0.954959961294766	"specific"	"FAPs"	1	"D2"
"15699"	"ENSMUSG00000090353"	"Gm17555"	1	"specific"	"Neutro"	1	"D2"
"15714"	"ENSMUSG00000099820"	"Olfr1036"	1	"specific"	"sCs"	1	"D2"
"15715"	"ENSMUSG00000100642"	"Gm28230"	0.876251966093474	"specific"	"ECs"	1	"D2"
"15716"	"ENSMUSG00000101174"	"Hoxd4"	0.917679226434433	"specific"	"ECs"	1	"D2"
"15717"	"ENSMUSG00000102091"	"Olfr1034"	0.869494658594986	"specific"	"sCs"	1	"D2"
"15718"	"ENSMUSG00000108976"	"Gm29797"	1	"specific"	"ECs"	1	"D2"
"15719"	"ENSMUSG00000109156"	"Gm45194"	1	"specific"	"sCs"	1	"D2"
"15721"	"ENSMUSG00000000037"	"Scml2"	0.900274698914371	"specific"	"FAPs"	1	"D2"
"15724"	"ENSMUSG00000000402"	"Egfl6"	1	"specific"	"FAPs"	1	"D2"
"15727"	"ENSMUSG00000000794"	"Kcnn3"	0.956270188968651	"specific"	"sCs"	1	"D2"
"15730"	"ENSMUSG00000001021"	"S100a3"	0.94165115458903	"specific"	"FAPs"	1	"D2"
"15738"	"ENSMUSG00000004035"	"Gstm7"	1	"specific"	"sCs"	1	"D2"
"15739"	"ENSMUSG00000004038"	"Gstm3"	0.814343956726882	"specific"	"Neutro"	1	"D2"
"15740"	"ENSMUSG00000004892"	"Bcan"	0.88018119951448	"specific"	"ECs"	1	"D2"
"15755"	"ENSMUSG00000008601"	"Rab25"	1	"specific"	"Neutro"	1	"D2"
"15759"	"ENSMUSG00000009108"	"Gnat2"	0.817239870047928	"specific"	"Neutro"	1	"D2"
"15760"	"ENSMUSG00000010136"	"Pifo"	1	"specific"	"ECs"	1	"D2"
"15761"	"ENSMUSG00000010538"	"Tsacc"	0.869322301880459	"specific"	"Neutro"	1	"D2"
"15763"	"ENSMUSG00000012042"	"4930579F01Rik"	1	"specific"	"ECs"	1	"D2"
"15768"	"ENSMUSG00000015405"	"Ace2"	1	"specific"	"Neutro"	1	"D2"
"15777"	"ENSMUSG00000019232"	"Etnppl"	1	"specific"	"sCs"	1	"D2"
"15781"	"ENSMUSG00000023151"	"Lrrc69"	1	"specific"	"sCs"	1	"D2"
"15782"	"ENSMUSG00000025128"	"Bhlhe22"	0.873176213888679	"specific"	"FAPs"	1	"D2"
"15783"	"ENSMUSG00000025255"	"Zfhx4"	0.836508723957502	"specific"	"FAPs"	1	"D2"
"15784"	"ENSMUSG00000025257"	"Ribc1"	1	"specific"	"sCs"	1	"D2"
"15794"	"ENSMUSG00000025272"	"Tro"	0.886018788787623	"specific"	"FAPs"	1	"D2"
"15803"	"ENSMUSG00000027499"	"Pkia"	0.802018061720201	"specific"	"sCs"	1	"D2"
"15804"	"ENSMUSG00000027500"	"Stmn2"	0.993266092149067	"specific"	"ECs"	1	"D2"
"15807"	"ENSMUSG00000027528"	"Fabp9"	1	"specific"	"ECs"	1	"D2"
"15813"	"ENSMUSG00000027562"	"Car2"	0.823666960458746	"specific"	"sCs"	1	"D2"
"15823"	"ENSMUSG00000027674"	"Pex5l"	1	"specific"	"sCs"	1	"D2"
"15832"	"ENSMUSG00000027713"	"1810062G17Rik"	0.91180495568322	"specific"	"FAPs"	1	"D2"
"15837"	"ENSMUSG00000027748"	"Trpc4"	1	"specific"	"sCs"	1	"D2"
"15844"	"ENSMUSG00000027784"	"Ppm1l"	0.824590919269372	"specific"	"sCs"	1	"D2"
"15846"	"ENSMUSG00000027792"	"Bche"	1	"specific"	"sCs"	1	"D2"
"15847"	"ENSMUSG00000027794"	"Sohlh2"	1	"specific"	"FAPs"	1	"D2"
"15848"	"ENSMUSG00000027796"	"Smad9"	0.962886408341486	"specific"	"FAPs"	1	"D2"
"15856"	"ENSMUSG00000027811"	"4930579G24Rik"	0.962132815935909	"specific"	"sCs"	1	"D2"
"15862"	"ENSMUSG00000027832"	"Ptx3"	0.992444732423244	"specific"	"FAPs"	1	"D2"
"15863"	"ENSMUSG00000027834"	"Serpini1"	0.891767990854324	"specific"	"sCs"	1	"D2"
"15869"	"ENSMUSG00000027857"	"Tshb"	0.846068875522615	"specific"	"ECs"	1	"D2"
