"ensembl"	"FAPs"	"MuSCs"	"ECs"
"ENSMUSG00000010311"	13.45135844323	1.44312648962574	0
"ENSMUSG00000010453"	13.9534080967978	12.6244249983607	9.02798481943276
"ENSMUSG00000010609"	5.63778433900559	1.95722176928487	5.22876301596354
"ENSMUSG00000013275"	6.09986619066418	6.54262988689583	4.76791584943854
"ENSMUSG00000013465"	15.8350778504254	7.78642252276887	11.7658254239696
"ENSMUSG00000013698"	47.557296653029	21.6854891755712	17.8504236692301
"ENSMUSG00000013973"	6.55538453512007	6.44488477170142	4.43058854251434
"ENSMUSG00000013997"	8.57805060534015	5.54918303241781	6.56560235262395
"ENSMUSG00000014602"	0	3.81474155572876	0
"ENSMUSG00000014852"	0	0.0315912486233313	0
"ENSMUSG00000014867"	43.2772298330825	10.4868084925756	27.094295624894
"ENSMUSG00000014873"	14.9423060801453	8.21551798934814	7.79523969468096
"ENSMUSG00000014980"	13.0067183917561	6.01684234578237	5.35685821866226
"ENSMUSG00000015085"	89.2666695535466	4.05749728999821	0
"ENSMUSG00000015087"	12.8412467962478	9.67101325554981	7.69966522801288
"ENSMUSG00000015092"	19.1676415966111	12.9887374319308	19.3419227343647
"ENSMUSG00000015093"	1.60837707231822	0	0
"ENSMUSG00000015094"	68.1800411546471	15.2429844602741	4.94795982503278
"ENSMUSG00000015095"	6.95697698881382	7.6925124144947	4.77292438318857
"ENSMUSG00000015222"	12.807045946086	28.1014553238289	0.101703348894549
"ENSMUSG00000015335"	0	0.968687869316889	1.17289630915875
"ENSMUSG00000015488"	13.685888560433	5.5393147440534	7.4165362799309
"ENSMUSG00000015790"	27.6605484331942	10.5772875147748	11.7678442594435
"ENSMUSG00000015829"	0	0.0067636685203129	0
"ENSMUSG00000015846"	9.49375117932816	6.66304242484262	3.06135173633463
"ENSMUSG00000016181"	3.64787712096776	2.60216067726461	2.1202572105354
"ENSMUSG00000016194"	108.222002832402	5.54394633597594	0
"ENSMUSG00000016200"	0.220047856475128	0	0
"ENSMUSG00000016262"	25.6496826302357	1.55711790193531	0
"ENSMUSG00000016493"	4.08432164546285	4.12686337212263	6.0520599792865
"ENSMUSG00000016494"	318.120399455974	6.8883734609756	41.8872729943186
"ENSMUSG00000016529"	0	0	6.17608520471138
"ENSMUSG00000016918"	89.4450918949242	27.1666762125522	1.80647433395463
"ENSMUSG00000017418"	18.7122587774834	13.1891511955867	18.1786217016731
"ENSMUSG00000018196"	6.45561675017272	3.4034464518151	4.81980683696281
"ENSMUSG00000018199"	10.0418419023801	6.18171543344858	5.92910514994509
"ENSMUSG00000018417"	9.12662859380195	89.2171961750181	8.51865413717828
"ENSMUSG00000019230"	0.373538023082269	0	0
"ENSMUSG00000019699"	18.5395882198025	13.5592377733208	14.0309380534949
"ENSMUSG00000022591"	0	0	0.337728380028383
"ENSMUSG00000022995"	3.71164476006876	21.4257695214935	6.91510632087274
"ENSMUSG00000023094"	3.50376282673009	0.520818122065452	0
"ENSMUSG00000023150"	27.1246549315245	18.5928002757059	40.3971333363057
"ENSMUSG00000023206"	11.3137167773098	12.4819893944356	4.0593641948662
"ENSMUSG00000025776"	7.33287538136293	0.552356965118136	0
"ENSMUSG00000025779"	3.67520579600351	1.49196531020958	8.81816952300482
"ENSMUSG00000025780"	127.74223680586	15.4259334851605	1.52054879995024
"ENSMUSG00000025781"	50.784312040814	48.4832056319775	53.4501815255404
"ENSMUSG00000025782"	5.26204657017021	3.8734554804409	5.12388521843089
"ENSMUSG00000025815"	1.88685758477669	1.28580649409073	0
"ENSMUSG00000025816"	13.3889063078721	8.94153653829405	6.36228837155546
"ENSMUSG00000025817"	6.11569058624913	4.49698521373356	6.68442152419502
"ENSMUSG00000025902"	0	0.349268265079234	0
"ENSMUSG00000025903"	17.6661821795694	12.4051988129287	37.597969075842
"ENSMUSG00000025911"	2.18220301900996	0.453789168228562	1.56036097948585
"ENSMUSG00000025912"	1.55571379659098	0.623139603224564	2.15516544695737
"ENSMUSG00000025915"	5.78285497483752	2.34651636829896	12.1277199704983
"ENSMUSG00000025917"	12.1116548459912	8.59965715516397	15.8985129211527
"ENSMUSG00000025921"	6.27589374113989	1.81929311699881	3.14371555405121
"ENSMUSG00000025925"	7.25534302452353	5.41149259723911	7.05115338003211
"ENSMUSG00000025930"	5.02110510718633	0.532683891474517	0
"ENSMUSG00000025931"	1.53520336579297	0.969406281134123	1.34368375226538
"ENSMUSG00000025934"	8.89172313089908	0.464543065594103	0
"ENSMUSG00000025935"	55.8283230794123	11.7462474111448	34.7637718341248
"ENSMUSG00000025937"	5.826226315168	4.92482823147027	2.45534712477981
"ENSMUSG00000025938"	2.49454063855489	0.988221671491089	0
"ENSMUSG00000025949"	11.5403220397795	6.89586808688283	9.20341550029456
"ENSMUSG00000025956"	4.81098790775161	3.04996789457127	2.70327791747571
"ENSMUSG00000025958"	17.0024274881458	14.7475927150587	25.7102441593188
"ENSMUSG00000025969"	10.1553561025804	8.16176859600736	20.8131500193987
"ENSMUSG00000025971"	2.0761930577883	1.67329909422555	1.35151610103421
"ENSMUSG00000025978"	10.5872769433451	11.091736070141	1.96160867098539
"ENSMUSG00000025979"	14.6578901394793	12.1307271460305	17.3379268746531
"ENSMUSG00000025981"	30.7577807639745	33.5242496547797	34.0571960072686
"ENSMUSG00000025982"	59.6735266006282	60.0997497165169	92.5853139100827
"ENSMUSG00000025995"	10.7857409102366	5.48578480791302	7.20197861033146
"ENSMUSG00000025997"	1.93843765735159	1.14474030286749	0
"ENSMUSG00000026000"	3.05474882902457	3.12424608624153	0.92079675966691
"ENSMUSG00000026003"	14.7712115086775	11.7668532255641	15.2348438516297
"ENSMUSG00000026004"	23.471581619656	19.3881671365073	33.054095101244
"ENSMUSG00000026020"	28.4422428467667	24.5790991709245	13.1453200767576
"ENSMUSG00000026023"	0	3.04169385783212	0
"ENSMUSG00000026024"	3.20870214300513	2.4786553466932	4.38105958755888
"ENSMUSG00000026028"	15.117317748325	14.7007047623405	14.5806350468501
"ENSMUSG00000026029"	3.08339948313246	1.70582686897031	20.0476743368161
"ENSMUSG00000026032"	7.97995917072957	6.73602001180008	8.31613007236503
"ENSMUSG00000026036"	2.21550215310123	1.8902793740173	2.26181105806646
"ENSMUSG00000026037"	4.46874004111378	2.93957374403185	3.91380752653296
"ENSMUSG00000026039"	0.394109292664224	0	2.38833117706608
"ENSMUSG00000026042"	133.927640792446	11.7832434021056	2.19573935963311
"ENSMUSG00000026043"	950.177897448365	44.2816575862919	4.29283516317092
"ENSMUSG00000026047"	8.56103237244943	4.87477862576957	2.72394897826024
"ENSMUSG00000026049"	2.94573460324299	2.30771347679329	7.12691306962652
"ENSMUSG00000026062"	0	0.89608252964604	0
"ENSMUSG00000026072"	29.2651131838447	10.9529270786582	4.67374837554054
"ENSMUSG00000026074"	52.9619680402704	37.1248411123399	51.8935686064116
"ENSMUSG00000026078"	4.73613883098758	4.13548502849383	4.76373126154796
"ENSMUSG00000026080"	1.61836859835149	0	0
"ENSMUSG00000026082"	14.5105510295581	6.90870554653163	7.50556550080911
"ENSMUSG00000026083"	12.4632813464363	8.84737684414068	15.5254254155819
"ENSMUSG00000026087"	11.2526147291974	7.95782285192394	10.2897938310592
"ENSMUSG00000026088"	6.62006219398226	4.26905981740925	13.1384039499486
"ENSMUSG00000026094"	5.48212698950726	3.34650688230848	26.2608740014735
"ENSMUSG00000026095"	8.24077385621041	3.06029908331264	10.308552597312
"ENSMUSG00000026096"	6.09756691659102	5.85553032267358	2.19963140224209
"ENSMUSG00000026097"	3.14845460178609	1.77410676110345	3.38979820245065
"ENSMUSG00000026107"	32.8377378856553	11.9687064537886	84.6905231153709
"ENSMUSG00000026109"	13.1448923895291	3.27236634242371	0
"ENSMUSG00000026110"	5.61395704906436	14.58455952464	33.7683177532197
"ENSMUSG00000026111"	14.426721570355	8.95151049870353	14.2315007307984
"ENSMUSG00000026113"	12.5643916959322	14.7555181079591	10.9522675737372
"ENSMUSG00000026116"	20.1881800726369	24.8610895261582	21.7797500860534
"ENSMUSG00000026121"	10.8991277754184	3.14209618482273	2.3638713461905
"ENSMUSG00000026123"	3.70560946321329	5.75690619825219	5.9009796687579
"ENSMUSG00000026126"	0.356408627135331	0.159407801510888	2.94069387504724
"ENSMUSG00000026127"	3.12516828073859	2.508101529605	5.41516397370637
"ENSMUSG00000026134"	4.22352973432964	2.30836255162557	4.4067834127169
"ENSMUSG00000026141"	0	3.02739150260897	0
"ENSMUSG00000026142"	6.88409006057552	4.39031647221425	5.02373712410041
"ENSMUSG00000026150"	29.8191009282342	24.4031249740083	29.6109433071109
"ENSMUSG00000026153"	9.36946826682433	9.21156152007611	0
"ENSMUSG00000026154"	2.27470172399395	1.01031356471076	1.74815358213624
"ENSMUSG00000026155"	20.1212952947379	12.0226673966251	19.3407578435863
"ENSMUSG00000026156"	0	0.485213201320635	0.964837517520635
"ENSMUSG00000026158"	12.8436742127316	1.32100131112044	9.06266580042796
"ENSMUSG00000026159"	19.3019353081053	11.5750131676915	15.8680841526636
"ENSMUSG00000026162"	0.57724148652808	0	0
"ENSMUSG00000026163"	3.27425229500605	0.418479475109624	0
"ENSMUSG00000026175"	0.562589882813764	0	0.565914829728435
"ENSMUSG00000026179"	7.31220360038917	7.34096136559092	8.55040549679499
"ENSMUSG00000026185"	332.082482673357	204.768006477003	4.40957426448279
"ENSMUSG00000026187"	4.4198119106145	2.986146464675	1.11804230646226
"ENSMUSG00000026189"	2.42810607104045	1.06869403075102	0.431417862946213
"ENSMUSG00000026192"	10.5027050983259	4.70475939142913	3.98418760208826
"ENSMUSG00000026193"	341.49718029295	8.32995960382183	25.5477615340025
"ENSMUSG00000026196"	0.130056819878132	0.212845609154195	0.940270777980624
"ENSMUSG00000026197"	5.55673064040143	3.10082798981546	5.05194380088683
"ENSMUSG00000026199"	6.38700026898994	2.71363934672253	4.4827868896162
"ENSMUSG00000026200"	10.3352498446269	3.35593225910442	3.84990923945203
"ENSMUSG00000026202"	5.73226632472437	4.12955019248302	6.66299297193677
"ENSMUSG00000026204"	1.05713061278321	0.426801165877467	0.231454029976077
"ENSMUSG00000026207"	2.18443573737905	13.6313242696263	0
"ENSMUSG00000026208"	9.50267215928036	47.1963788692536	1.88458689548659
"ENSMUSG00000026209"	15.2916367937284	7.73115655817642	6.5024244057417
"ENSMUSG00000026211"	7.12185202384549	4.11755531832228	0
"ENSMUSG00000026219"	40.615643517209	23.0687828578272	40.5679674928292
"ENSMUSG00000026222"	42.8781824207572	10.7251762370329	114.396424052387
"ENSMUSG00000026224"	0.208171427362483	0.0383797667647494	0.919986516959556
"ENSMUSG00000026229"	16.9046371550042	11.2640906197548	19.9124146751926
"ENSMUSG00000026234"	41.1377451068176	30.235585817875	70.6895949959209
"ENSMUSG00000026235"	6.9392746769343	2.17977125291145	0
"ENSMUSG00000026239"	12.7856275083811	5.88240343647417	9.19945299081025
"ENSMUSG00000026240"	1.67343307145074	1.89218327885695	2.46380597996905
"ENSMUSG00000026241"	2.45131607808672	2.99064079619836	0
"ENSMUSG00000026245"	11.7486621585769	8.386997649257	9.54304155405138
"ENSMUSG00000026249"	212.314336077172	32.6916692524602	3.00874379157265
"ENSMUSG00000026254"	19.0351502072957	9.38766043230624	19.1172368076934
"ENSMUSG00000026255"	45.1980192017793	4.35577259957741	0
"ENSMUSG00000026259"	1.18407758443401	0.358951153515857	0
"ENSMUSG00000026269"	13.9818192321788	8.40406862014723	13.9158530111737
"ENSMUSG00000026271"	0.574613822101872	0	0
"ENSMUSG00000026273"	9.55005303226883	1.91474525751927	2.02075990485774
"ENSMUSG00000026274"	3.90727549091112	0	0.360643542564214
"ENSMUSG00000026275"	3.45546111622894	1.87062040460472	2.66349587606571
"ENSMUSG00000026276"	41.4933069441506	24.968370980517	37.2532904543466
"ENSMUSG00000026277"	18.5196765662743	10.5266269680736	10.9689189692592
"ENSMUSG00000026279"	3.21653170964508	1.81542110917252	2.27962790613565
"ENSMUSG00000026281"	10.0369745653259	4.75769232234909	5.85530195393471
"ENSMUSG00000026283"	4.19057423019562	2.7732643510393	2.18824868487672
"ENSMUSG00000026288"	0	0	21.5112146365262
"ENSMUSG00000026303"	0	0.661003428765095	0
"ENSMUSG00000026307"	8.36595930750547	4.43093509508899	3.61329838122377
"ENSMUSG00000026309"	14.952060979263	23.302440420144	10.3776584487651
"ENSMUSG00000026313"	13.2115033287776	8.43986803418286	10.2283021493819
"ENSMUSG00000026315"	0.811415002814972	0.227917375797565	1.58865645916472
"ENSMUSG00000026319"	15.4637098680095	13.0832636557794	15.2030115263297
"ENSMUSG00000026321"	0	3.06877583097307	2.9852226695442
"ENSMUSG00000026339"	7.63644194229984	5.29726566169582	5.62250612188123
"ENSMUSG00000026341"	38.6468125319501	40.1005801301133	115.58869761321
"ENSMUSG00000026342"	16.808074664847	3.71010989703333	6.64843418273509
"ENSMUSG00000026353"	21.4386665919636	12.7704525600062	25.8679907725569
"ENSMUSG00000026355"	6.52964868959901	3.44734742917261	13.4970000911054
"ENSMUSG00000026356"	14.9946800159123	11.2911472408834	16.058064325632
"ENSMUSG00000026358"	0	0.0496466950404339	0
"ENSMUSG00000026361"	9.59554109826094	7.76260523087788	10.1694284299592
"ENSMUSG00000026374"	7.8442009464468	4.34100616305788	5.83653367760851
"ENSMUSG00000026377"	5.10550516941098	3.5274164156896	7.09391859192357
"ENSMUSG00000026384"	2.78764049053162	3.48679060419065	4.51972371123581
"ENSMUSG00000026385"	28.9811548099536	19.6911934108786	18.3874782885058
"ENSMUSG00000026388"	4.90422564423491	0.650351885703384	0
"ENSMUSG00000026395"	0	0	7.42259576048416
"ENSMUSG00000026399"	125.858129492203	1.55359755541447	4.81265019715481
"ENSMUSG00000026414"	0	0.144899469439744	0
"ENSMUSG00000026421"	19.4248819994436	113.454675335781	24.1233091581967
"ENSMUSG00000026424"	0	2.11859631398105	0
"ENSMUSG00000026425"	22.1282117502492	12.1139123463295	26.988001579983
"ENSMUSG00000026426"	16.3606494612568	10.2929433743044	15.1801393789967
"ENSMUSG00000026427"	5.50535354814086	3.4007261767055	4.8751325162476
"ENSMUSG00000026429"	0	0.406421125055235	0.793728493023674
"ENSMUSG00000026430"	4.03739229438595	0.649085896692548	2.63792416906216
"ENSMUSG00000026433"	4.51114313112861	3.08462383899119	5.54639717981266
"ENSMUSG00000026439"	6.96502991457851	5.17526896602712	8.76387702891062
"ENSMUSG00000026443"	3.32396823717069	0	0
"ENSMUSG00000026447"	2.64708300544785	1.85357092853068	5.9092782263272
"ENSMUSG00000026452"	3.82291842174764	5.60235223071365	0
"ENSMUSG00000026455"	4.33321204591828	4.38504124189081	3.87903039662224
"ENSMUSG00000026456"	6.9452831857931	5.84150280526623	15.0387252293871
"ENSMUSG00000026458"	0.111863442061086	0	0.530677592339199
"ENSMUSG00000026463"	32.4909200653584	54.2183649479071	5.5353412276783
"ENSMUSG00000026469"	10.1297149722394	10.6261405891088	20.5727503813374
"ENSMUSG00000026471"	7.90683649622985	4.06760882851148	1.269259261413
"ENSMUSG00000026473"	75.4741472740379	27.3431812692913	25.9529503356795
"ENSMUSG00000026475"	0	2.05706893382789	4.6044217674518
"ENSMUSG00000026478"	298.160365096409	39.4584339877846	19.7565228902765
"ENSMUSG00000026479"	6.28607095415668	0.524515356062799	0
"ENSMUSG00000026483"	38.1678850193967	41.33677827586	15.3588028215599
"ENSMUSG00000026484"	14.2979541235646	9.30809398826455	10.8102422278175
"ENSMUSG00000026489"	2.67504920342237	3.16503668469909	0
"ENSMUSG00000026490"	47.7187635238277	34.7687909176064	11.2415694969317
"ENSMUSG00000026492"	6.14067563250252	3.93170648921214	4.70911063574566
"ENSMUSG00000026495"	0.772751238876239	0.630570932871759	0.945899060013403
"ENSMUSG00000026502"	6.50699599234536	3.64159318292191	4.71137593824576
"ENSMUSG00000026504"	10.8799772027571	4.46997277559254	6.59987773875029
"ENSMUSG00000026509"	47.8994362272069	21.5228603770082	24.7236715530151
"ENSMUSG00000026516"	7.41517629353416	6.33832491054381	6.68411163169291
"ENSMUSG00000026526"	5.97105873994913	6.39992326623531	3.41739245836598
"ENSMUSG00000026536"	70.8075177817118	1.30232801687285	21.9761089246995
"ENSMUSG00000026544"	2.47964451029432	0.502146669890376	0
"ENSMUSG00000026546"	3.53786607766632	1.19013491663414	3.90914598914039
"ENSMUSG00000026553"	75.4338082963823	36.0535247693819	41.6452485756948
"ENSMUSG00000026558"	0	2.1696111275905	4.72250495952725
"ENSMUSG00000026564"	0	0.661866329452247	0
"ENSMUSG00000026565"	9.85732844499164	7.94931674671859	8.4911953163188
"ENSMUSG00000026567"	0.904429723346902	0.0540514105553038	0.0611875950630286
"ENSMUSG00000026568"	12.5766710548533	6.48469264973731	6.25790899828905
"ENSMUSG00000026574"	182.843562460273	6.69657765150398	0
"ENSMUSG00000026576"	1.2098959882728	5.53061735176067	0
"ENSMUSG00000026577"	6.00134807727469	3.44534321374124	3.92738911018381
"ENSMUSG00000026578"	2.23367766883165	1.46417863769272	2.40746751877475
"ENSMUSG00000026579"	0.0575008382042321	0	1.61332250395363
"ENSMUSG00000026580"	0	0	24.2787577731909
"ENSMUSG00000026582"	0	0	6.60398961687429
"ENSMUSG00000026584"	6.28886658745021	4.99993517356525	6.72117109461478
"ENSMUSG00000026586"	59.2768419684723	22.3840019080738	0.331663996970858
"ENSMUSG00000026587"	0	2.4932849940295	0
"ENSMUSG00000026594"	2.86453036530856	3.96758688544693	0.293338400198126
"ENSMUSG00000026596"	7.21502978041781	4.03486803680848	10.6483276757355
"ENSMUSG00000026600"	7.85245921614306	4.2634901505703	7.93197152015226
"ENSMUSG00000026603"	6.15975910497315	3.68969040799719	1.69925141490659
"ENSMUSG00000026605"	0	0.0681667892566591	1.23959646847862
"ENSMUSG00000026608"	6.2380950518494	3.58612434296633	1.94573453201783
"ENSMUSG00000026609"	0.00978705153095645	0.254793002209572	0.0171375449246035
"ENSMUSG00000026611"	0	0.12082810001685	0
"ENSMUSG00000026616"	0.60034224515025	0.431194311373064	0.616432233883737
"ENSMUSG00000026617"	4.25871877305123	4.91045596725646	2.8349954295147
"ENSMUSG00000026620"	1.37645445798371	25.0050872657047	0
"ENSMUSG00000026627"	2.80690243157214	1.81010288316304	5.54558775203242
"ENSMUSG00000026634"	10.7253389933792	7.66334671415009	11.3020762448829
"ENSMUSG00000026637"	9.35498542037317	7.00801333694071	3.08348198703036
"ENSMUSG00000026641"	4.80196864256649	3.96481116633106	4.5275729888621
"ENSMUSG00000026648"	3.59436115799708	2.0542935969112	7.33318932275948
"ENSMUSG00000026649"	1.13861304233895	0.693866609379376	0
"ENSMUSG00000026655"	2.3482948533289	22.0172032613136	11.2588746021214
"ENSMUSG00000026656"	0	2.87991314644899	2.58921052248319
"ENSMUSG00000026657"	14.5049067602767	18.4102281269344	10.6760072457144
"ENSMUSG00000026662"	5.59579010157687	3.1737112914117	2.48425580776454
"ENSMUSG00000026663"	10.1170307997809	6.94383284410139	10.9916414273996
"ENSMUSG00000026664"	12.8774023556211	11.5254169900421	5.97215168430793
"ENSMUSG00000026667"	6.95456780884106	4.88823541898689	13.8414881572447
"ENSMUSG00000026670"	148.082021689525	17.6472691826535	15.9046841037227
"ENSMUSG00000026674"	93.6573013313404	19.8416077780448	1.1908287964109
"ENSMUSG00000026675"	7.64480703711367	1.3310881812992	0
"ENSMUSG00000026676"	18.6035193499813	41.1683613818011	0.334617731586063
"ENSMUSG00000026678"	3.2347941145559	993.617259863823	28.5365352368352
"ENSMUSG00000026683"	0	0	1.56768456052942
"ENSMUSG00000026686"	1.898474331656	0	0
"ENSMUSG00000026688"	2.34819523023992	14.9847646940422	2.37391477180378
"ENSMUSG00000026692"	1.35533582028155	0	0
"ENSMUSG00000026694"	1.90212387577954	1.10411955040657	2.7607365957544
"ENSMUSG00000026696"	28.3336484929549	12.8578310732313	18.2438390230128
"ENSMUSG00000026697"	447.56973684676	5.41539777119635	0
"ENSMUSG00000026701"	20.7308410982807	5.56231287689777	18.9728792306339
"ENSMUSG00000026705"	7.32989186127931	3.59362909489451	7.2444839341929
"ENSMUSG00000026707"	3.93292246964894	2.33482923477187	6.38518880006711
"ENSMUSG00000026712"	0.0670305163382119	0	2.73227458702326
"ENSMUSG00000026715"	3.25062143238331	0.919756415649075	5.64711060813454
"ENSMUSG00000026718"	19.9840205786456	12.0296619766632	11.9860452196594
"ENSMUSG00000026721"	39.2765264924372	10.8769325719775	12.4218783113041
"ENSMUSG00000026725"	0.457386869539275	0.344800023773094	0
"ENSMUSG00000026727"	40.9008244562246	45.6307383387353	34.5443460146969
"ENSMUSG00000026730"	6.56085014007888	4.13079512416353	1.07513954618923
"ENSMUSG00000026737"	7.45488145917144	4.11229160433031	15.2404158098138
"ENSMUSG00000026740"	23.3581230092257	10.0699242230406	14.01982890742
"ENSMUSG00000026743"	23.424372502637	19.7456621588138	24.8067696393839
"ENSMUSG00000026748"	124.333768788436	18.7833110266933	0
"ENSMUSG00000026749"	4.07157432743622	3.23226695215774	9.73560825944394
"ENSMUSG00000026750"	5.38937834734026	4.0795396821658	8.19171934681036
"ENSMUSG00000026754"	9.99580839023741	6.29496252298704	6.29780413365122
"ENSMUSG00000026755"	6.74573158806012	6.47596057562523	6.53408041622953
"ENSMUSG00000026761"	34.8890927019832	25.0785628519197	26.9921751058642
"ENSMUSG00000026766"	14.3891396477759	10.5619181262729	8.81041776248217
"ENSMUSG00000026767"	12.472535885474	11.8065688356472	19.3798756947314
"ENSMUSG00000026774"	0.616280739007806	0	0.553306594005111
"ENSMUSG00000026775"	28.6544642539606	18.1193753504318	25.0070873503628
"ENSMUSG00000026779"	1.19093304970562	0.49658357151404	2.99980958644808
"ENSMUSG00000026786"	23.3362482345897	0	5.7116597543847
"ENSMUSG00000026790"	16.6456472590585	10.0040341206152	9.7397557104702
"ENSMUSG00000026791"	4.00857586465195	2.62385259836873	0.919216170530483
"ENSMUSG00000026792"	6.65241894928957	2.33084706743742	2.85351563371136
"ENSMUSG00000026796"	9.70772050915963	6.67832620276682	27.3335798561689
"ENSMUSG00000026803"	4.53486178159856	2.67412371479079	3.18230339871285
"ENSMUSG00000026806"	2.75224108296523	1.78794754808948	2.87505470610046
"ENSMUSG00000026811"	11.0411036692037	5.82567656200345	4.1064953756672
"ENSMUSG00000026812"	7.16348173807334	4.53405633082697	4.68018913710097
"ENSMUSG00000026814"	35.9153102435356	16.8286199930255	40.87795824038
"ENSMUSG00000026816"	5.55483091351447	3.6750472440703	5.17713601987059
"ENSMUSG00000026817"	3.21054358245469	1.86436630527909	0
"ENSMUSG00000026821"	13.1479672095479	4.21997007737269	29.4415092581246
"ENSMUSG00000026826"	8.95760526743091	70.953520521256	29.0224197152899
"ENSMUSG00000026827"	2.72074312635973	1.47649216152116	8.30074718530438
"ENSMUSG00000026828"	0.473521236631606	0	0
"ENSMUSG00000026833"	16.5280523593554	6.58482716320913	3.57616479247594
"ENSMUSG00000026837"	104.66988139522	6.69680135287598	0
"ENSMUSG00000026839"	0.508687972776546	0.444883184945329	0
"ENSMUSG00000026840"	5.24781807364514	3.83543966521126	0
"ENSMUSG00000026841"	0.657842236648493	0	0
"ENSMUSG00000026842"	20.8311422836842	14.6246368111839	10.0423647997384
"ENSMUSG00000026843"	8.65593939851722	5.69870942354946	3.57344942685611
"ENSMUSG00000026848"	9.76878789675534	6.08689091384986	5.74861466372907
"ENSMUSG00000026851"	8.19819940035871	5.1604541392091	7.92771758821937
"ENSMUSG00000026853"	9.29836734339112	6.94844148432797	4.26106471062709
"ENSMUSG00000026856"	8.60260741377645	2.38543743912268	2.00129804110649
"ENSMUSG00000026857"	6.12263457600042	3.32899563405555	2.41690667187894
"ENSMUSG00000026858"	4.82842578305001	5.91303220633428	0.576621023636895
"ENSMUSG00000026860"	8.4470712305673	7.12350155848637	5.28765270814225
"ENSMUSG00000026869"	6.0400012006215	3.58268366976416	5.17641857879269
"ENSMUSG00000026872"	98.195341933903	111.873537679489	27.5482218112542
"ENSMUSG00000026875"	0.207337043961532	0.260425087850503	11.7828432042304
"ENSMUSG00000026878"	45.4171850939676	39.6748936840173	39.6536713831332
"ENSMUSG00000026879"	5138.67815708553	87.7447414374564	12.3030949096659
"ENSMUSG00000026883"	9.34927489221382	16.0332172374847	13.0407792616362
