"ensembl"	"Resolving.Mac"	"FAPs"	"MuSCs"	"ECs"
"ENSMUSG00000007097"	0	4.09564769192383	8.03769644606504	2.08140450816046
"ENSMUSG00000007107"	0	0.961596534935351	0.367046046942458	0
"ENSMUSG00000008136"	0	22.5292217715244	1.30353141737932	0.57564787292013
"ENSMUSG00000008475"	71.2900527810952	37.3552205890683	12.2913731339246	41.0948482294286
"ENSMUSG00000009030"	5.26648367566689	6.06621694357875	4.32788865594462	7.35589483340114
"ENSMUSG00000009418"	13.4413618097767	65.2485164666298	12.3955574666108	36.3719821442521
"ENSMUSG00000009551"	0	0	0	10.5934305009765
"ENSMUSG00000009563"	5.15768930824291	9.04378180496927	2.3834511461534	8.37873443121893
"ENSMUSG00000009614"	0.27908203632797	3.92027277228531	1.35318912066602	0.39316146545559
"ENSMUSG00000009633"	0	5.48857021087894	2.3452048337527	0.59466644128595
"ENSMUSG00000009772"	21.1900602367437	2.24597544092436	0.587858696386105	4.18783991222138
"ENSMUSG00000009905"	2.54302722559767	9.33713445999049	2.73520255486827	4.81995785742487
"ENSMUSG00000009907"	19.6750914780189	16.0104830588195	8.81643350884454	15.6776117118395
"ENSMUSG00000010175"	0	0	8.92508260914586	0
"ENSMUSG00000010290"	1.87307745240498	5.82068432416832	2.71713059357144	2.63210462683896
"ENSMUSG00000010311"	0	2.76517114675235	0.416526177530872	0
"ENSMUSG00000010453"	5.56840786876491	12.2022958545592	6.6206686133195	10.6259831349713
"ENSMUSG00000010609"	5.68551185620025	6.43183685032935	1.23786897825106	2.83364870721332
"ENSMUSG00000013275"	1.9620472724639	9.34157383444166	3.89615577282391	4.20808881124847
"ENSMUSG00000013465"	5.2709837899305	16.1744121218098	5.56151479898683	14.9700246879162
"ENSMUSG00000013698"	31.4469675274122	31.8010315587768	15.3038342160904	43.8988607845269
"ENSMUSG00000013973"	3.96587218735211	6.50139148810684	4.27291408950737	7.36470203336112
"ENSMUSG00000013997"	5.93917682930807	6.53444407467051	5.02511563306304	5.70296592101618
"ENSMUSG00000014602"	0.905371616096238	0	0.356028852775258	0
"ENSMUSG00000014867"	19.203065415753	70.8394822149966	14.7044244063263	20.2454068822136
"ENSMUSG00000014873"	8.44480687809534	15.0945283048206	6.82827160082602	11.8607413143947
"ENSMUSG00000014980"	3.545348866608	10.8976606175252	6.2701994094549	8.36057359896743
"ENSMUSG00000015085"	0	52.6809075080037	0.856543811467281	0
"ENSMUSG00000015087"	10.1069260742728	15.3066058393029	8.40179104601777	10.6553516899324
"ENSMUSG00000015092"	20.3177560013573	22.1605050491507	17.025049086555	21.1338004165559
"ENSMUSG00000015094"	0.209269629574502	53.9692889347294	8.19254766394732	19.3966416428621
"ENSMUSG00000015095"	5.54033608042252	6.93473484154179	4.81689864241159	6.0626341284129
"ENSMUSG00000015222"	0	2.96869647451921	19.368810447611	2.4612736770284
"ENSMUSG00000015314"	2.137452805208	0	0	0
"ENSMUSG00000015335"	0.992515988282297	0	0	3.21398021371503
"ENSMUSG00000015355"	86.2321938482562	0	0	0
"ENSMUSG00000015488"	3.91503221138145	12.3502160441441	4.44108131957651	4.90545578111842
"ENSMUSG00000015619"	0	0	0	1.11393060841318
"ENSMUSG00000015790"	10.1630248868178	24.2012240923847	7.51020273380048	15.1729021749472
"ENSMUSG00000015846"	10.2404093282988	8.84716302399105	3.90218511565833	6.79444921228044
"ENSMUSG00000016179"	0	0	0.125120861894888	0
"ENSMUSG00000016181"	1.05027237653418	3.42757013754764	3.25226690533615	2.6918035450442
"ENSMUSG00000016194"	0	13.5322223635695	0.810555298569668	0
"ENSMUSG00000016262"	0	34.5652275363849	4.61329707588652	0
"ENSMUSG00000016493"	0.519775026349899	4.37057035224949	1.21515134439961	5.25600522776416
"ENSMUSG00000016494"	0	135.795902728801	2.05822445200566	141.24370850275
"ENSMUSG00000016529"	13.2534067031259	2.31912438911437	0	0
"ENSMUSG00000016918"	0	120.897041029301	16.0231394812084	8.83360413063678
"ENSMUSG00000017418"	17.0924543867128	25.2172997787763	8.80151451559581	21.7383790774561
"ENSMUSG00000018196"	2.27442043490489	6.19299930326086	3.11229576104242	2.46220977545846
"ENSMUSG00000018199"	2.67710168175103	12.0005515718941	5.28091756867919	8.0225550413277
"ENSMUSG00000018417"	0.517618713053838	17.1412349319137	21.4407104864431	51.3505148423977
"ENSMUSG00000019230"	0	0.307750561154092	0	0
"ENSMUSG00000019699"	5.43911220030513	20.6998909635186	8.85904978842807	23.5981574359548
"ENSMUSG00000022591"	0.127952329326994	0	0	0
"ENSMUSG00000022995"	0.572366608767998	11.5943532714637	16.0890747458649	25.7542714044674
"ENSMUSG00000023094"	1.1927827135515	2.37821375536062	0.407841261912569	0.952524614741781
"ENSMUSG00000023150"	53.8914953806218	29.4816468907679	36.6299281543962	34.4905506881274
"ENSMUSG00000023206"	1.10677980923581	12.1137165985741	2.82695151287525	5.41350906831273
"ENSMUSG00000025776"	0	6.75307104073769	0	1.67945124635961
"ENSMUSG00000025779"	20.0733929049105	9.83760923982041	2.47649326010904	7.48404807044509
"ENSMUSG00000025780"	0	105.843910451622	7.04938153803668	1.81181418051631
"ENSMUSG00000025781"	70.5754261060011	76.1883887705184	69.8933282313103	54.3359991286048
"ENSMUSG00000025782"	3.02997573054093	4.49916597078592	2.30320646886203	5.50512932654352
"ENSMUSG00000025815"	0	2.85563155961776	1.25109682315749	0
"ENSMUSG00000025816"	4.80113409542675	13.1105405251424	8.1133015242248	8.63014363402302
"ENSMUSG00000025817"	5.23430475532572	10.7375216620094	5.46099722416992	6.70528623661482
"ENSMUSG00000025902"	0	0	0.299068719801381	49.905990978678
"ENSMUSG00000025903"	17.9763272594664	19.8817635792046	14.7809493054564	30.5352409240849
"ENSMUSG00000025911"	0.270082609408893	4.16030607801759	0.170841954278435	2.19489804055363
"ENSMUSG00000025912"	0.5053023505094	1.24883830309919	1.64187785892509	2.6740050848361
"ENSMUSG00000025915"	22.0621636307894	7.35772580333172	2.00692026376275	5.83203499672247
"ENSMUSG00000025917"	9.21297248443284	19.0838912977356	11.9948084421931	15.9169331782258
"ENSMUSG00000025921"	1.10507124987728	11.1086041440701	1.93515611226703	3.77112555770453
"ENSMUSG00000025925"	5.18062891697379	6.29861855423591	5.88273341936158	12.9239674507741
"ENSMUSG00000025930"	0	8.82728442261881	5.8197317743909	0
"ENSMUSG00000025931"	0.226816207507325	3.4985429685135	0.825976200268635	2.75071014193908
"ENSMUSG00000025934"	0.108196959569861	0.376571256950446	0.0367031820639124	0
"ENSMUSG00000025935"	42.0741707687507	72.764285658776	15.85390436508	31.8052055408391
"ENSMUSG00000025937"	4.130520356221	4.70996314412434	2.92333704638673	2.92961096407964
"ENSMUSG00000025938"	0	5.2192792690321	0.827640757072637	0.755602099672598
"ENSMUSG00000025949"	15.6727196415383	12.3189112299299	6.02748515375247	8.85405139263168
"ENSMUSG00000025956"	2.29231575826569	6.24928314428434	3.53771529063093	1.76945498476477
"ENSMUSG00000025958"	21.1667517590006	17.7060187834163	12.1538235290093	20.2704817287478
"ENSMUSG00000025969"	16.87539424551	8.52399213487029	2.89641046688611	30.8875426264426
"ENSMUSG00000025971"	1.25759790270808	1.55334262032022	1.73407962393525	1.95660901379199
"ENSMUSG00000025978"	0.478223574763017	9.63033747200366	3.52665120721817	1.83376429294141
"ENSMUSG00000025979"	11.0335000747099	14.1680141335457	10.2404963558557	16.3459675677383
"ENSMUSG00000025981"	35.0224888901614	33.1777288983112	16.4919099293038	20.7051254782115
"ENSMUSG00000025982"	65.7102333160388	75.5637622859858	43.5376908566779	68.1549502919916
"ENSMUSG00000025983"	0	0.615750658050513	0.160505010421435	0
"ENSMUSG00000025995"	3.36346259716243	9.70553201445532	7.12280916054714	7.88329419423017
"ENSMUSG00000025997"	0.834695405401625	3.40698126799133	1.00133793894243	0.304718054849784
"ENSMUSG00000026000"	1.77030818261417	3.19822831114811	2.0617064486737	1.88478791100324
"ENSMUSG00000026003"	12.7319289940405	16.8507653321632	17.7355303756857	13.791529128262
"ENSMUSG00000026004"	25.7976753229771	28.6899434919603	17.7791740705668	19.2744852585537
"ENSMUSG00000026020"	5.1318881517102	79.7835152693488	17.264769925095	14.5864771095568
"ENSMUSG00000026023"	0.265903726353994	1.3998162735693	0	0
"ENSMUSG00000026024"	3.60862879001759	4.1163296924255	2.06137737358162	4.7571422463249
"ENSMUSG00000026028"	6.92351455605128	12.6121605096414	9.26254809158248	15.2867580407396
"ENSMUSG00000026029"	17.0281297572569	6.69196658536064	2.50193629502417	17.1330821236747
"ENSMUSG00000026032"	8.57410901677022	6.06383105006522	6.7960469999927	6.01917265941415
"ENSMUSG00000026036"	1.13628158908416	2.07611569100987	2.0448637225514	2.86258058502311
"ENSMUSG00000026037"	2.74343544400551	3.9020202424601	3.20601647209898	4.18599183883954
"ENSMUSG00000026039"	0.521501639787135	0	0.413069987831499	1.69164316342402
"ENSMUSG00000026042"	0.26407431165962	571.509136664131	28.8283444255384	5.03432641252194
"ENSMUSG00000026043"	2.15736650703238	4939.13178351118	62.9684684686235	11.2204266689462
"ENSMUSG00000026047"	2.75792839122035	14.3290795953897	4.9489918670134	6.33034228939126
"ENSMUSG00000026049"	3.56784591241529	2.06773908998068	3.44542176607703	5.57797741230264
"ENSMUSG00000026062"	0	0	0.473006174178264	0
"ENSMUSG00000026069"	0.727522890006836	1.74283104934823	0	0
"ENSMUSG00000026072"	0.0718818477149118	34.4619660290666	8.37033074527258	11.7417884909641
"ENSMUSG00000026074"	22.9376173605859	61.7076115762193	45.7332589489322	46.2928194918616
"ENSMUSG00000026078"	4.54118121256371	7.77639812880652	3.8704067896737	5.66718172188774
"ENSMUSG00000026080"	0	0.572377843495905	0	0
"ENSMUSG00000026082"	5.49036409726007	11.5672546082463	6.44120000665357	8.78093096253373
"ENSMUSG00000026083"	14.5243678643538	15.2826247248021	9.34384447923128	16.7972171666868
"ENSMUSG00000026087"	10.6320449866465	26.1499564319775	9.96628606391567	9.12525979456294
"ENSMUSG00000026088"	3.76923655267077	8.77989995438007	4.29718184991325	8.65609220744315
"ENSMUSG00000026090"	0	0	0	0.351848508331225
"ENSMUSG00000026094"	39.8708013220322	19.1711303928195	8.55519564635402	9.55088821760829
"ENSMUSG00000026095"	10.8373767265838	13.2996708681739	5.13767348589039	6.21152467329993
"ENSMUSG00000026096"	2.04624299545031	3.71742134478066	3.3012554051838	2.81545110796298
"ENSMUSG00000026097"	5.14285792739779	2.94636703394433	1.62817521707443	0
"ENSMUSG00000026107"	41.5630993486728	34.9711621506363	5.78927006345936	50.4542178407602
"ENSMUSG00000026109"	0	7.70644966663259	1.77782644906264	0.599377962217504
"ENSMUSG00000026110"	15.7322924690351	7.69954613923638	3.21435216137819	35.6175572727827
"ENSMUSG00000026111"	10.1855022408567	19.6972235508604	6.66062913981248	13.6793456069712
"ENSMUSG00000026113"	15.3648690507511	11.028478158661	5.16301518821347	9.60194046591953
"ENSMUSG00000026116"	19.0823090207738	26.6714466888154	16.0172387598667	23.2691837449556
"ENSMUSG00000026117"	0	0	0	0.340931044959949
"ENSMUSG00000026121"	0.795698852285786	6.7933179336229	4.22684129840778	14.186259584258
"ENSMUSG00000026123"	19.237856720306	2.53066266383471	3.15247012333835	4.47503856534816
"ENSMUSG00000026125"	0.232215764094909	0	0	0
"ENSMUSG00000026126"	17.3412774271736	0	0.179291000290367	1.63643944011994
"ENSMUSG00000026127"	4.12799331791172	2.73249740204105	2.43792600401581	5.01200613816652
"ENSMUSG00000026134"	3.84446391683042	5.03974413955513	3.3257878806807	4.70779659120693
"ENSMUSG00000026141"	0	0	3.18758146154254	0
"ENSMUSG00000026142"	2.8517387131832	4.13899800573731	3.47233474449959	6.05643801512414
"ENSMUSG00000026147"	0	0	0.147928857806788	0
"ENSMUSG00000026149"	0	0.716975398664784	0.700129350207141	0
"ENSMUSG00000026150"	24.5144051825974	36.1466441433739	21.5736820265932	30.5917285845669
"ENSMUSG00000026153"	0.853991599073124	13.0199524964522	7.35037335858428	8.61004821392193
"ENSMUSG00000026154"	4.01911781882744	5.57756766564403	2.34189344388831	0
"ENSMUSG00000026155"	13.5329779702233	28.051887282752	11.2992195700994	18.3566155938126
"ENSMUSG00000026156"	0	0.696252601196345	0.293079397811244	0
"ENSMUSG00000026158"	5.41521276968601	7.0156454567582	1.09325032434391	3.60655308878103
"ENSMUSG00000026159"	8.89248697227641	20.561106077384	8.08895230652312	13.5516140918908
"ENSMUSG00000026162"	1.38836399582786	0.761388915800474	0.471143131479792	0.39228243480015
"ENSMUSG00000026163"	0	1.44754713930881	0	0
"ENSMUSG00000026175"	0	1.84862933271815	0	0
"ENSMUSG00000026179"	5.39250350248484	6.6813385921961	6.57069373200693	20.8940393219188
"ENSMUSG00000026185"	0.455687224143159	149.876083273698	183.816906742037	17.9514489420615
"ENSMUSG00000026187"	0	4.6254609739826	7.13347024062324	0.504593380994718
"ENSMUSG00000026189"	0.56302296318564	2.68438104054877	1.2396424710348	0.472656121551072
"ENSMUSG00000026192"	3.80962707090666	17.2213694066134	6.66613442425232	3.65244160705076
"ENSMUSG00000026193"	13.2701060874532	1628.01314247892	25.3106650614045	16.412314546899
"ENSMUSG00000026196"	0.563475565679708	0.276234064846756	0.847926926975948	0.602769706259981
"ENSMUSG00000026197"	4.46879341569147	3.92374254377676	2.49895467283591	4.27446910403055
"ENSMUSG00000026199"	3.36877042496239	5.73707066137057	1.81836692427133	3.9015060924731
"ENSMUSG00000026200"	4.31352520385148	15.5774213804306	3.24242157401018	5.09358040684764
"ENSMUSG00000026202"	5.42352725234536	3.20856690235823	3.45630406575216	7.07685450033967
"ENSMUSG00000026204"	0	0.94566298630439	1.36892399095449	0.602224030200598
"ENSMUSG00000026207"	1.19366167453758	3.89521609683284	8.19346599957314	0.428227983815011
"ENSMUSG00000026208"	1.40434464335856	3.54896063239838	52.4354975824107	4.97907361792662
"ENSMUSG00000026209"	3.56367093971994	13.1211856923561	4.63751547362166	9.68432688300821
"ENSMUSG00000026211"	0	16.6942666386621	3.02753551193536	0.283020542876932
"ENSMUSG00000026219"	38.4804190359349	69.2174271036027	30.3107198299673	37.8620179371006
"ENSMUSG00000026220"	0	0.320209350600431	0	0
"ENSMUSG00000026222"	63.5532030156716	54.2882810832995	5.60731795490185	88.8407132498372
"ENSMUSG00000026224"	0.299659547947619	0.373094878783773	0.105429780544173	0
"ENSMUSG00000026229"	15.1997855796331	18.07331468067	14.7186198614446	21.9254699846346
"ENSMUSG00000026234"	43.4182823228289	45.0085983235948	40.843823918973	64.4773253009108
"ENSMUSG00000026235"	0	12.8321182519589	0.846400789955351	7.14773152424498
"ENSMUSG00000026239"	6.42421768523586	11.1550859832651	5.50929153940418	11.7757177675148
"ENSMUSG00000026240"	1.65026263982454	1.52024321038039	1.95309025602899	2.80176734452476
"ENSMUSG00000026241"	0	1.81217991178229	1.74281049075012	0
"ENSMUSG00000026245"	10.3673890648379	10.3173881149438	9.30988352905964	14.0463892943536
"ENSMUSG00000026249"	1.52079595057824	157.754974557979	15.3891975096442	4.11404734787
"ENSMUSG00000026251"	0	0	2.06559531876429	0
"ENSMUSG00000026254"	17.2521081767709	30.0769370636256	14.2441494365304	16.7914480046751
"ENSMUSG00000026255"	0	7.85562526837433	0.797671912468057	0
"ENSMUSG00000026259"	0	0	0.150964604483166	0
"ENSMUSG00000026269"	10.8719361325502	8.70389254464859	5.23370843111186	15.8221813174568
"ENSMUSG00000026271"	15.5489106437788	0	0	0
"ENSMUSG00000026273"	1.20972681778705	7.09490450805489	1.44820820810568	2.90788332067368
"ENSMUSG00000026274"	0	3.5256253006629	0	0
"ENSMUSG00000026275"	2.14818234911945	2.89428684065149	1.65028757366456	3.26696270302723
"ENSMUSG00000026276"	30.195200283216	87.4844711307289	35.0321061667772	56.5292335957799
"ENSMUSG00000026277"	5.84252473754978	17.5012733736615	7.53287164212188	15.8962863309815
"ENSMUSG00000026279"	1.54207121461777	4.35611429186386	2.07102080792428	2.4356336756125
"ENSMUSG00000026281"	3.18712255073174	11.3077000575826	9.60967134447366	9.33721747496655
"ENSMUSG00000026283"	1.68872270107819	3.71155080433719	1.92855338516826	2.64248182497398
"ENSMUSG00000026288"	62.899416598465	0	0.114428621451144	9.68285743536325
"ENSMUSG00000026303"	0	0	0.162630884861517	0
"ENSMUSG00000026307"	5.69370654909089	6.76825184453969	2.97698441446907	5.11021554765832
"ENSMUSG00000026309"	5.94977565101043	12.576286225529	17.487143957211	10.9451471940789
"ENSMUSG00000026313"	3.28189760321382	10.2807729121418	5.14709781771641	7.07005023879514
"ENSMUSG00000026315"	6.9438529566705	0	0.60412957049307	0.391890250768853
"ENSMUSG00000026319"	17.9153986164506	14.062136882554	9.30173113541475	14.0924189973165
"ENSMUSG00000026321"	18.6604120280054	0	0.344106362238533	1.33050152428109
"ENSMUSG00000026339"	7.07002470380183	9.87713887122782	3.6207670250401	5.61844913100659
"ENSMUSG00000026341"	165.685720263091	53.7405529802725	39.2644107393487	81.6842878534892
"ENSMUSG00000026342"	7.52889782067018	27.6858509787144	4.97511349514463	6.51283476383648
"ENSMUSG00000026347"	0	0.861071906674354	0.111894614488118	0
"ENSMUSG00000026353"	14.8776772083479	28.1481917343971	13.1336420726474	18.7706628277025
"ENSMUSG00000026354"	0	0.765194060813147	0.215372816216715	0
"ENSMUSG00000026355"	8.45898519501071	9.34777991000379	9.91285982306738	13.7577647548432
"ENSMUSG00000026356"	13.3722391043647	17.872978888401	18.9454133407743	20.5652728022373
"ENSMUSG00000026357"	7.55506625897404	0	0	0
"ENSMUSG00000026358"	111.685127932494	0	0.0998043867720629	0
"ENSMUSG00000026361"	5.73592315175038	11.1518419714302	6.28390942750819	9.61472320322471
"ENSMUSG00000026374"	3.51902933351779	8.10715365193756	4.64491415327801	7.45226527771791
"ENSMUSG00000026377"	4.76237320494165	5.1535991065189	5.24388817842804	5.52082977866238
"ENSMUSG00000026384"	1.95148855916152	2.86771655723223	3.82714586037172	6.38847642283311
"ENSMUSG00000026385"	29.9095116803323	22.0653317058832	18.0580531194227	17.6132612783352
"ENSMUSG00000026388"	0	1.56567966030645	1.02538945769305	0.714355974126283
"ENSMUSG00000026395"	212.413100729008	0.318435231047449	0.065361328336855	0
"ENSMUSG00000026398"	0	0	0	2.90613506324657
"ENSMUSG00000026399"	0	47.3241097756811	1.00465587858522	4.75328069080185
"ENSMUSG00000026414"	0.627192816771201	0	1.84896460269537	0
"ENSMUSG00000026421"	8.51630004864204	17.0407917101445	27.7424863319875	51.6666047863388
"ENSMUSG00000026425"	40.0528345285314	27.4530040118653	7.83166821208652	36.5333932296373
"ENSMUSG00000026426"	21.7796737235408	13.2698933832568	5.42198538408475	10.9551468497066
"ENSMUSG00000026427"	2.38511177681011	8.00235317167177	2.55665105535112	3.3477256704
"ENSMUSG00000026429"	0.781729236255017	0	0	0.390483746507918
"ENSMUSG00000026430"	10.875770667812	5.67667233085975	0.755550080835876	0.548841463831859
"ENSMUSG00000026433"	6.43155156553761	5.87910479192147	1.86300483828995	5.80575560931653
"ENSMUSG00000026439"	5.865858524914	6.96743999015324	3.5122217955463	7.21463688420245
"ENSMUSG00000026443"	0	6.79697884444647	0	0
"ENSMUSG00000026447"	0	1.73441166074868	2.2346852062844	11.8732021066908
"ENSMUSG00000026452"	0	0.877523944221293	0.681610838549575	0
"ENSMUSG00000026455"	0.479581888767749	5.54368183645689	2.80557347650894	3.67725851030704
"ENSMUSG00000026456"	10.4293011613106	3.79388784363036	5.93183584730759	16.6601244309352
"ENSMUSG00000026458"	9.22970580356218	0.711162651587472	0.750210209266311	0.312211659165611
"ENSMUSG00000026459"	0.534667866323353	0	0	0
"ENSMUSG00000026463"	1.09091089940601	5.9901500980391	26.6973431184035	19.9295335732762
"ENSMUSG00000026469"	19.1286054930102	12.0894073268764	10.1954626750009	18.0603238559484
"ENSMUSG00000026471"	4.01974849565608	10.5262895102606	2.41659923495921	2.19270965256684
"ENSMUSG00000026473"	70.5546151732967	32.1746821559121	20.4867310668037	27.9024170836961
"ENSMUSG00000026475"	0	3.05455824913815	2.66332479258369	6.4092767271437
"ENSMUSG00000026478"	3.03141584586273	209.638238971292	24.122380269507	58.0430220324767
"ENSMUSG00000026479"	0	3.78413647797551	0.611796632608645	0
"ENSMUSG00000026483"	15.1281859206334	47.8929719467725	6.50094714306237	9.25411736775215
"ENSMUSG00000026484"	14.745784258013	26.9139778273818	10.062159213003	10.6410756557378
"ENSMUSG00000026489"	1.46236766850871	2.31815392377972	3.05202334994035	1.78967798438746
"ENSMUSG00000026490"	0.325329951331275	44.0508828980566	23.6004735929435	78.4097630304616
"ENSMUSG00000026492"	3.70209826922824	4.40766280320771	4.30836473691579	6.36002559319455
"ENSMUSG00000026495"	0.461925390815173	1.15370667724121	0.64331781068141	0.659902415780572
"ENSMUSG00000026502"	3.32134405457758	10.8776170208421	4.3800513586127	4.59043569626313
"ENSMUSG00000026504"	9.08903042968386	10.6817339645772	3.75219250220589	5.47124289046427
"ENSMUSG00000026509"	22.1207019568395	45.6022945629919	27.0892739940451	46.5935831055378
"ENSMUSG00000026516"	3.48532376085112	8.7852633403587	5.94864503775666	7.65224832115682
"ENSMUSG00000026526"	4.30774694765364	6.71454924377054	6.64970267848736	5.37703219376647
"ENSMUSG00000026535"	0.716987554182404	0	0	0
"ENSMUSG00000026536"	43.4074931851872	101.013483225895	3.28470899040714	5.23280578370651
"ENSMUSG00000026544"	0	0	0.308509776311774	1.28807864855407
"ENSMUSG00000026546"	1.09382614609289	6.56872176823052	1.52083986026719	6.340184159063
"ENSMUSG00000026548"	19.9706765745561	0	0	0
"ENSMUSG00000026553"	34.5231950365744	109.971372621806	39.3546089472214	45.0504099386943
"ENSMUSG00000026558"	1.05769407276372	5.07338423834183	3.58713846568154	2.4038020758869
"ENSMUSG00000026564"	0	0	0.996355767628012	0
"ENSMUSG00000026565"	5.08034376254809	7.2468824313059	5.58952069516905	9.54253023857089
"ENSMUSG00000026567"	0.081983680746123	0.704626236094633	0.103663784291619	0.206044230196041
"ENSMUSG00000026568"	7.16722537802442	11.3993189270108	4.18055728668556	7.84587532367517
"ENSMUSG00000026574"	0	262.632869100364	0.933171761261088	0
"ENSMUSG00000026576"	0	9.08503215941949	6.05733332078874	2.40991792176417
"ENSMUSG00000026577"	2.11362820378706	5.99821645353243	2.61511116774437	4.93142473879418
"ENSMUSG00000026578"	1.94496777997807	2.95072397001113	1.55566316084597	1.63658256581504
"ENSMUSG00000026579"	0	0	0	0.222526886674917
"ENSMUSG00000026580"	0	0	0	11.3584610916628
"ENSMUSG00000026582"	0	0	0	2.98933855606459
"ENSMUSG00000026584"	5.52336029438666	6.64942639461769	3.08852551644559	6.05862097535184
"ENSMUSG00000026586"	0.446592573994968	75.3552156740393	19.1336206567229	4.19662399638977
"ENSMUSG00000026587"	0	0.124304142985124	0.643748126247298	0.140659179990286
"ENSMUSG00000026592"	0	0	0	0.580888029328443
"ENSMUSG00000026594"	2.89461713291526	4.0380301233278	6.99972603126667	0
"ENSMUSG00000026596"	10.2982003628446	14.0471460173815	5.39614822146666	9.0269071070154
"ENSMUSG00000026600"	47.5333985554053	14.5815117281152	8.97137779638792	2.79548120908081
"ENSMUSG00000026601"	0.366345629600839	0.467864497518427	0.395072253420974	0
"ENSMUSG00000026603"	0.657731840674479	10.2746149302025	3.92628341927016	3.36513753676495
"ENSMUSG00000026605"	0.917512631918723	0.945933840766066	1.30493168609749	0.887922154124365
"ENSMUSG00000026608"	1.96909591858875	5.50511189254089	2.86635336464009	4.39818150702503
"ENSMUSG00000026609"	0	0.0458204123331454	0	0.0286229111909744
"ENSMUSG00000026610"	0	0	0.219056580045757	0
"ENSMUSG00000026611"	0	0.166729807165248	0	0
"ENSMUSG00000026616"	0	0.901237569679896	0	0
"ENSMUSG00000026617"	3.06963048618752	0	3.25289616813763	4.24560722080134
"ENSMUSG00000026620"	0	4.69923688215112	3.38210523180053	1.37528761222344
"ENSMUSG00000026621"	0	0.89840257622521	0	0
"ENSMUSG00000026627"	16.7456947240683	3.34884703838466	1.72682073311506	6.05845986784208
"ENSMUSG00000026634"	7.30243096775078	13.2203636519046	6.6986564109594	10.9538177397212
"ENSMUSG00000026637"	5.74717178183159	7.64890932561542	3.26052302301871	5.39750887624367
"ENSMUSG00000026641"	10.1779504258255	4.69090005648045	2.93946851810817	5.81157448422341
"ENSMUSG00000026648"	52.0973630171567	2.88149706341708	3.22979655067733	3.42649989562162
"ENSMUSG00000026649"	2.80164565642907	0	1.46319031593903	0.406446064707438
"ENSMUSG00000026655"	19.5789955205763	3.43482006698534	4.9250194296365	3.83838939373589
