"ensembl"	"Resolving.Mac"	"FAPs"	"MuSCs"	"ECs"
"ENSMUSG00000009030"	4.99904068878617	7.30332531262887	6.54700279775466	7.39957172253619
"ENSMUSG00000009214"	0	0	31.9805078124053	0
"ENSMUSG00000009418"	12.4735958855269	53.0807452175373	31.5617487727311	19.5803705905141
"ENSMUSG00000009551"	0.775825514189851	0	0	10.4504175259571
"ENSMUSG00000009563"	4.25001084510592	7.80809703074613	4.34290429585227	7.78604751944281
"ENSMUSG00000009614"	0	2.86533146195837	2.9232900806025	0
"ENSMUSG00000009633"	0	3.43236388786138	4.31690603127826	2.23474474462112
"ENSMUSG00000009772"	25.2529351308204	2.19588950766377	0	6.92259156913315
"ENSMUSG00000009905"	2.55833425463696	7.47610874096326	4.25629347549665	4.16989361418767
"ENSMUSG00000009907"	22.421969356253	14.999915873435	15.2176404071673	21.5160812153036
"ENSMUSG00000010175"	0	0	26.1778278220169	0
"ENSMUSG00000010290"	1.7904633293063	4.32075573708283	4.60676397440507	2.09580942579228
"ENSMUSG00000010311"	0	2.66179026327686	0.807027859301793	0
"ENSMUSG00000010453"	7.00691222538724	11.8053214560898	14.614932619096	8.98999268411172
"ENSMUSG00000010609"	9.27940289952474	4.62901863360333	2.2976151211708	4.43912324074428
"ENSMUSG00000013275"	2.11271997581788	9.01062732268398	10.470309613342	6.45730532046014
"ENSMUSG00000013465"	4.95666993562679	16.5874871809114	8.75089996877786	8.82125392678894
"ENSMUSG00000013698"	28.1781264630255	38.5027919919014	25.9913486957986	22.2470879164231
"ENSMUSG00000013973"	4.55335229381617	6.05426568649355	7.39071249247829	5.73901679151529
"ENSMUSG00000013997"	5.28512642552303	8.16210469116911	7.14354996030735	4.70286168980916
"ENSMUSG00000014602"	1.19476161250832	0	0.276671338607512	0
"ENSMUSG00000014867"	30.4851148958958	73.1998249408462	30.3068421838835	17.3726414840388
"ENSMUSG00000014873"	9.09882151055591	17.4331729838333	14.9668957881962	8.33396666029194
"ENSMUSG00000014980"	3.3946815130651	12.6472216635049	9.97692920695186	4.22441461069556
"ENSMUSG00000015085"	0	40.9858883558715	2.49164234440087	0
"ENSMUSG00000015087"	8.93122549441521	16.9200312974732	17.5033689640163	7.56163536335429
"ENSMUSG00000015090"	0	0	1.39669572228302	0
"ENSMUSG00000015092"	23.1411438236003	21.7579747774066	26.3298572754008	17.753314464459
"ENSMUSG00000015093"	0	0.741252128980746	0.961212441483875	0
"ENSMUSG00000015094"	0	57.3018511641724	14.7312345841284	0
"ENSMUSG00000015095"	6.33616920560517	8.26631198121303	7.90272057475684	4.9646696980063
"ENSMUSG00000015222"	0	1.36566815535539	46.1868916003898	0
"ENSMUSG00000015314"	2.73213763929548	0	0	0
"ENSMUSG00000015335"	1.21157704082439	1.4339693168181	2.17809612791556	1.22605641273291
"ENSMUSG00000015355"	96.3862736314115	0	0	0.361396354509473
"ENSMUSG00000015488"	6.4890731052044	15.8066305688932	7.13519811422789	8.16059368875095
"ENSMUSG00000015790"	10.2080308332282	25.143248759878	11.0452442857608	10.3771755815656
"ENSMUSG00000015846"	7.45264956609176	7.87940327117148	7.37209540347444	5.56296723384368
"ENSMUSG00000015962"	0	0	0.773117080210216	0
"ENSMUSG00000016179"	0	0.702487529108284	0.299553818330432	0
"ENSMUSG00000016181"	1.61412916392588	3.08347460856365	5.93154678010786	1.68522742040465
"ENSMUSG00000016194"	0.204087869459219	4.29711426069033	0.835746994140245	0
"ENSMUSG00000016200"	0	0	0.554437485656254	0
"ENSMUSG00000016262"	0	27.2616959125942	9.36495041618864	0
"ENSMUSG00000016493"	0.510811841933261	3.30350788983694	2.23189117298019	7.11595834719938
"ENSMUSG00000016494"	0.224758638103779	139.534203510238	2.13848109554137	26.9232128393843
"ENSMUSG00000016529"	15.345880889685	2.88697214686003	0.913661288537497	0
"ENSMUSG00000016918"	0	112.8645972295	34.61990273675	0
"ENSMUSG00000017418"	26.8421858196922	31.5074265325312	16.5135933313711	16.3939992488436
"ENSMUSG00000018196"	2.28615825302436	6.14203493856783	5.00787200952476	4.5252782281749
"ENSMUSG00000018199"	1.92139450197251	9.69210360595572	6.91354649391397	6.13263389786185
"ENSMUSG00000018417"	0.353272966061172	14.6466254306035	36.5598016457143	11.5030666755394
"ENSMUSG00000019230"	0	0.62242131191302	0.195534800160313	0
"ENSMUSG00000019699"	7.999879460897	21.8090805638091	14.0709016558645	12.2290470094715
"ENSMUSG00000022995"	0.228032859702747	15.8019942303368	36.7155555718913	9.6144301117151
"ENSMUSG00000023094"	0.858222659367293	2.9438700084792	0.810652672699004	1.30013026211417
"ENSMUSG00000023150"	57.9360962848277	36.3509818809569	84.2826015871328	36.7557309692312
"ENSMUSG00000023206"	2.57593423578618	5.72681321985602	2.23311351541586	4.22859715237915
"ENSMUSG00000025776"	0	3.91533191334584	0	0
"ENSMUSG00000025779"	23.3261705555387	13.475371193759	3.27981867278167	8.19499482612721
"ENSMUSG00000025780"	0	118.158900046252	19.1722563378731	3.09500236952338
"ENSMUSG00000025781"	83.9694347813157	73.603207403335	114.078857747954	44.6876721622433
"ENSMUSG00000025782"	3.84972970000629	4.77595179929136	4.85285223453771	4.62473956009646
"ENSMUSG00000025815"	0	1.36571996922346	2.25860178494158	0
"ENSMUSG00000025816"	4.42766209411669	15.9897959587408	17.6682477194606	6.20664013644403
"ENSMUSG00000025817"	6.43722183568605	11.0415159907192	13.2673811330398	4.02240366119616
"ENSMUSG00000025903"	25.5463468920699	20.5252618314935	23.1234537354694	23.6624502575099
"ENSMUSG00000025911"	0.277018592502864	2.02684852282053	0.247466788297362	0
"ENSMUSG00000025912"	0.57027551434787	1.54068740167886	3.9865607856306	1.27319517561102
"ENSMUSG00000025915"	36.4584964149425	4.85881169100289	2.87322953941278	12.3304208424468
"ENSMUSG00000025917"	15.0422002638444	19.7919813213618	21.8436718759233	13.0449160614292
"ENSMUSG00000025921"	1.48908803811098	13.4083591701941	2.79631020948998	2.38705630712366
"ENSMUSG00000025925"	4.50265311932587	5.91052554884605	9.20518697889596	7.13386819099675
"ENSMUSG00000025930"	0	4.42298719575908	17.7914156806959	0
"ENSMUSG00000025931"	0	4.12335132796151	1.16201987993785	1.47480607759969
"ENSMUSG00000025934"	0	0.468919952857592	0	0
"ENSMUSG00000025935"	51.4881374770177	83.520795057715	25.7539032817584	27.8143982268948
"ENSMUSG00000025937"	5.00786314686869	4.33211972933161	3.20269451052065	1.9176844678488
"ENSMUSG00000025938"	0	5.77657518617257	1.09722887120675	0
"ENSMUSG00000025949"	15.6023071620556	10.9339646748756	10.008363097215	7.56104160442419
"ENSMUSG00000025956"	1.87552674559515	6.64171626751523	5.92731475270482	1.67593267320462
"ENSMUSG00000025958"	23.2218170285364	16.1129606762173	26.5494496404226	28.6552358944607
"ENSMUSG00000025969"	10.9499036591278	6.46550882591475	4.21526434417487	25.5783243202658
"ENSMUSG00000025971"	1.55977932519637	1.68770334915302	2.62096991266028	1.63554343161938
"ENSMUSG00000025978"	0.603747845694274	10.270881708268	5.71653811530422	3.48299624965794
"ENSMUSG00000025979"	13.1465033980229	13.46413072315	20.7596349539179	15.4968001189379
"ENSMUSG00000025981"	44.954135217988	31.744741921587	29.0554448399624	28.9699956275877
"ENSMUSG00000025982"	84.8230209279073	78.1327183961161	78.2142955962414	88.5363316647477
"ENSMUSG00000025983"	0	0.808730404223528	0.622520356399127	0
"ENSMUSG00000025995"	3.82538660292702	8.76938999922562	15.1183863823497	4.6780599384997
"ENSMUSG00000025997"	0.430558973198321	2.46003295005386	1.31977669525319	0
"ENSMUSG00000026000"	1.19851199116508	4.28837415589611	3.84305099834791	0.881661311864608
"ENSMUSG00000026003"	12.2676987699476	16.3491285910082	37.5583780666062	12.792972467636
"ENSMUSG00000026004"	37.6474561423925	23.3659463516517	36.7162742137632	33.3170461250176
"ENSMUSG00000026020"	6.66872310743285	86.0041512039214	51.7560505995975	10.2483457904338
"ENSMUSG00000026023"	0	1.7729298753485	0	0
"ENSMUSG00000026024"	3.98049666530101	3.37972590462767	4.33376000853576	4.56366269890035
"ENSMUSG00000026028"	9.19764681428849	14.2060984982854	16.6582326224441	13.2328388389112
"ENSMUSG00000026029"	23.8208033060261	7.08778055534019	4.2557028616178	11.6702962731364
"ENSMUSG00000026032"	10.223174074299	7.23773586715713	10.1949914779847	5.30936631151697
"ENSMUSG00000026036"	1.46482293127433	3.12089996823281	4.2786058980344	1.3694916004269
"ENSMUSG00000026037"	3.1645014848461	4.08430701687469	6.43335818678252	2.58449618856409
"ENSMUSG00000026039"	0	0.552067140070495	8.26231439104711	0.657900646066958
"ENSMUSG00000026042"	0.0769835158829368	571.828580150142	76.9315210287632	0
"ENSMUSG00000026043"	0.649551861772563	6033.69616181804	203.37030576412	1.78274503477822
"ENSMUSG00000026047"	2.69998517557722	15.8596284201067	11.382669711033	2.56309518560729
"ENSMUSG00000026049"	6.28295526035889	3.47543446415255	8.15696731307917	3.60348276829217
"ENSMUSG00000026062"	0	0	0.453302064340504	0
"ENSMUSG00000026069"	0.271851570150844	6.43290188245665	0	0
"ENSMUSG00000026072"	0	26.0177148335225	10.0794551247287	4.03353143569226
"ENSMUSG00000026074"	28.1983077335695	64.284547984317	103.116800817363	38.1680909214234
"ENSMUSG00000026078"	4.19177952497279	3.707428439953	5.06066958074797	4.83690265945943
"ENSMUSG00000026082"	8.76927801931426	12.6139297859151	11.529087983072	7.86239409318861
"ENSMUSG00000026083"	15.7061445658607	16.7971103502445	16.5414756661832	11.9139762128172
"ENSMUSG00000026087"	13.0860893365139	20.0892663681418	15.2520122578449	9.5530374601194
"ENSMUSG00000026088"	6.43951968255435	9.15199046582326	5.68966000651101	9.45576275682628
"ENSMUSG00000026094"	52.0924738222195	17.3328434137589	18.7850357663157	24.380548604331
"ENSMUSG00000026095"	10.9778051471489	12.0218420664834	10.6109058433288	7.47203151802849
"ENSMUSG00000026096"	1.38968506761516	3.21944201959218	3.98627363849322	0
"ENSMUSG00000026097"	5.00125398112092	1.23749079155532	2.28642856230871	2.84108973611592
"ENSMUSG00000026107"	55.29690443072	32.0205016283524	8.81753203736912	67.0856151561779
"ENSMUSG00000026109"	0	9.77400049734285	5.03491347069295	0
"ENSMUSG00000026110"	14.5383047144326	5.78470385460468	5.14033276637194	27.3592127617233
"ENSMUSG00000026111"	11.1230473746342	20.1803221885179	11.0596144636242	12.797796280803
"ENSMUSG00000026113"	18.1056457801518	9.35169021857461	9.30656444119994	13.410395886774
"ENSMUSG00000026116"	26.2780900629325	27.3713326901752	25.7062279797314	23.3407935531791
"ENSMUSG00000026121"	0.365760408869657	6.96671711803524	6.80940468396522	4.86118726462297
"ENSMUSG00000026123"	18.1985191425999	3.09163865045356	3.01475624618925	4.2786666048989
"ENSMUSG00000026126"	18.996670794551	0.991601320065462	0.156246987273065	3.7991815830934
"ENSMUSG00000026127"	6.43497077423606	3.07696757102164	3.84767511900158	4.64819066720589
"ENSMUSG00000026134"	3.55776167760502	5.71246127445658	6.55346441440845	3.42715892218812
"ENSMUSG00000026141"	0	0	6.57899310022605	0
"ENSMUSG00000026142"	3.59623969829631	3.18657075546032	4.68934202851221	4.49704832111028
"ENSMUSG00000026149"	0.586300304209692	1.03304890215405	0.58027161336221	0
"ENSMUSG00000026150"	27.4928151399216	38.5643288833263	44.0553558521364	27.9354971667316
"ENSMUSG00000026153"	0.470262525956218	11.693103942661	12.3039825691001	0
"ENSMUSG00000026154"	4.71063868438297	7.52040774991417	3.89995295734249	2.24980775895816
"ENSMUSG00000026155"	14.2717589185046	28.8651551632343	21.1449078856076	15.1482828023778
"ENSMUSG00000026156"	0	0	0.946330231500789	1.13348421403465
"ENSMUSG00000026158"	10.0397644239683	3.9170885135294	1.73288525677596	7.70262854875452
"ENSMUSG00000026159"	15.7606773452615	24.1474746533225	15.3276649422948	13.8358592171562
"ENSMUSG00000026162"	0.896050082787887	0	0.99753100986767	0
"ENSMUSG00000026163"	0	0	0.303556897103074	0
"ENSMUSG00000026175"	0.4519373588172	1.70206993348983	0.552988680761968	0
"ENSMUSG00000026179"	4.16578291644963	6.70402639041874	10.1703204418039	7.33479386969766
"ENSMUSG00000026185"	0	143.711710494398	222.149916781907	0
"ENSMUSG00000026187"	0	4.87796424155715	15.9592470830292	0.46101925248733
"ENSMUSG00000026189"	0	3.43845515173723	2.3336350332487	0
"ENSMUSG00000026192"	5.28498749242612	19.1578464519351	13.7362022489445	2.5379064626736
"ENSMUSG00000026193"	36.3817458793937	1687.31762033368	84.4588124548977	25.4697521315928
"ENSMUSG00000026196"	0.396466036038272	0.418035603027657	3.4467531361654	0.290812116422407
"ENSMUSG00000026197"	4.60915378957714	4.63634296478032	2.91178058814363	5.09842527965118
"ENSMUSG00000026199"	3.45317087105966	6.44176492319201	2.30197142726987	3.62457079287591
"ENSMUSG00000026200"	4.44727990266699	14.4231714987223	3.95138672073483	4.27287402863971
"ENSMUSG00000026202"	8.90953061415584	3.15311492414634	3.87920301513771	6.02630726469572
"ENSMUSG00000026204"	0	0.727353127984165	1.45148873970956	0
"ENSMUSG00000026207"	0	2.61849948385046	15.0995256484773	0
"ENSMUSG00000026208"	0	3.18147816585096	99.9281469144937	0
"ENSMUSG00000026209"	5.20973609984894	12.6125877545163	8.83282798197883	4.86336225237656
"ENSMUSG00000026211"	0	19.0428191777969	7.13809460697842	0
"ENSMUSG00000026219"	46.9551662311838	67.286421229449	56.3881420627669	44.9733284308802
"ENSMUSG00000026222"	131.280896535096	40.172027714798	6.11840776452052	127.24626654016
"ENSMUSG00000026224"	0	1.22093088173095	0.487721536182248	0.241642417131804
"ENSMUSG00000026229"	18.6475961459387	20.0417797340387	28.7791098935957	14.5380025599652
"ENSMUSG00000026234"	53.9750862151606	48.9319544226417	75.2805580447896	45.466365586776
"ENSMUSG00000026235"	0	8.67483973903513	1.13090447033169	0
"ENSMUSG00000026239"	4.86997715130194	12.7680552273977	9.61616704023182	6.22843798605478
"ENSMUSG00000026240"	2.37929304091732	2.99501103497318	3.75339451885038	1.70086234596449
"ENSMUSG00000026241"	0	1.32836097726061	1.47899298263079	0
"ENSMUSG00000026245"	11.1000624579959	11.5094666898145	16.7760970764995	8.08035559273867
"ENSMUSG00000026249"	2.28387293805889	44.1019238833769	25.7272563013675	1.35605248196005
"ENSMUSG00000026251"	0	0	9.11519076365	0
"ENSMUSG00000026253"	0	0	7.68505545984083	0
"ENSMUSG00000026254"	19.8834947858869	33.249982045472	26.1771233554039	16.5786117326596
"ENSMUSG00000026255"	0	5.15516971404661	0	0
"ENSMUSG00000026259"	0	0.58521369297671	0	0
"ENSMUSG00000026269"	11.432550512057	9.04001066992449	7.38351910338302	14.8770598020957
"ENSMUSG00000026271"	24.0013290686251	1.89002611291195	0	0
"ENSMUSG00000026273"	0.995349510936072	5.22200121991073	2.93097463735427	0.695485981921573
"ENSMUSG00000026274"	0.141059096253414	2.12267809243695	2.11771262978791	0.17877152794547
"ENSMUSG00000026275"	1.86745704865712	3.71175957854606	2.50646703248262	1.94868553641934
"ENSMUSG00000026276"	34.1645444859752	98.412468642833	47.4546483039003	22.7352410706448
"ENSMUSG00000026277"	5.70306890182122	18.8117365700728	14.3116894719547	14.1374935454719
"ENSMUSG00000026279"	2.26944216487303	3.2496772561724	4.06248518226203	1.84391923131177
"ENSMUSG00000026281"	3.5555713047328	10.9043699847481	23.2039018704767	3.48428943909863
"ENSMUSG00000026283"	2.34756853377923	3.24866429186387	4.09396257301822	2.09293022607419
"ENSMUSG00000026288"	66.0001661443492	0	0	15.297273131328
"ENSMUSG00000026303"	0	0.287523384957085	0.200545875353022	0
"ENSMUSG00000026307"	6.64757806230558	4.90620246272082	4.49296538955073	4.09874101038854
"ENSMUSG00000026309"	7.09005005923021	15.7439629911788	21.6393266062025	9.3930363211852
"ENSMUSG00000026313"	4.5385444287462	11.1278886197551	13.6200362159586	8.33502615128796
"ENSMUSG00000026315"	13.2817885200919	1.06654997241236	1.55294220841877	1.40646333551355
"ENSMUSG00000026319"	16.9557848543146	14.6082608198042	15.6674368628379	13.8810834700539
"ENSMUSG00000026321"	20.4050554698833	0	0	2.14075284590394
"ENSMUSG00000026339"	6.15181026426983	11.6031810729683	5.73860343739926	6.73501744862724
"ENSMUSG00000026341"	255.947780241093	62.5920355078413	57.2787303325384	76.6411382592627
"ENSMUSG00000026342"	9.6446650514625	27.9914872046137	11.0674663842503	5.22634719050243
"ENSMUSG00000026347"	0.824789543847506	0.369036854819191	0	0
"ENSMUSG00000026353"	16.7957890243757	30.9783117056764	26.8337074710176	18.0065191661789
"ENSMUSG00000026354"	0	0.920321168430473	0.679708674868015	0
"ENSMUSG00000026355"	10.047907343873	11.5965848769484	25.215550709107	8.29529122060386
"ENSMUSG00000026356"	16.5456239005851	19.7335259601842	38.6381566017683	14.9068060792064
"ENSMUSG00000026357"	8.85797806668042	0	0	0
"ENSMUSG00000026358"	92.2865762128	0	0	0
"ENSMUSG00000026361"	6.49087025735328	11.9198174535688	12.1356828443584	9.33014693872002
"ENSMUSG00000026374"	5.42654922753202	7.60077055220126	8.84890429690571	4.23581541722246
"ENSMUSG00000026377"	5.34325493047822	8.1024721071227	9.74797514388173	3.39785225739512
"ENSMUSG00000026384"	2.10952131428805	2.6011620614901	6.77455311775531	3.67744541682556
"ENSMUSG00000026385"	38.8367441982858	20.7310066296109	38.1561331201225	15.6393748335451
"ENSMUSG00000026388"	0.817760264355907	1.60862993177099	1.26195129413551	0
"ENSMUSG00000026395"	235.509712324066	0.113772122052608	0	1.26694538163215
"ENSMUSG00000026399"	0	46.3388366003019	1.62448171476252	2.87459377244397
"ENSMUSG00000026413"	0	0	2.05145554086085	0
"ENSMUSG00000026414"	0	0.439631311150309	31.5947200933306	0
"ENSMUSG00000026421"	6.35228880893763	19.3201842143641	29.9950694608763	15.6342517721841
"ENSMUSG00000026425"	54.4664603926906	25.1518640373901	13.6926618623624	37.8549881447549
"ENSMUSG00000026426"	26.3982805585449	10.9951550991555	9.06362404883181	10.1695052817692
"ENSMUSG00000026427"	3.302070407448	7.6286002081436	5.64186411191485	6.26036673161218
"ENSMUSG00000026429"	0.542517792390638	0.223038353604781	1.9356706484172	0.33689159603674
"ENSMUSG00000026430"	16.4232271694356	8.06413095290351	1.0988873513987	0
"ENSMUSG00000026433"	7.56838182280374	3.92048318700275	2.21122691549763	3.61728704884067
"ENSMUSG00000026439"	5.59495114172506	8.12842891760034	6.36134473109722	6.40235978324361
"ENSMUSG00000026443"	0	5.41959019727659	0	0
"ENSMUSG00000026447"	0	3.24296336658934	6.87693634706029	9.59072236952249
"ENSMUSG00000026452"	0	2.13810458867269	1.103738517592	0
"ENSMUSG00000026455"	0.587353421449398	4.64714673369721	5.82662994231185	3.73231458398306
"ENSMUSG00000026456"	10.2541026358022	4.48219640105004	12.1478767724282	20.5741360319108
"ENSMUSG00000026458"	9.59688496344196	0.596142616812138	2.98458294235353	0.358537452453905
"ENSMUSG00000026459"	0	0	65.0992403791357	0
"ENSMUSG00000026463"	1.90067267635438	11.7800139373541	34.9227587339156	9.8021436142009
"ENSMUSG00000026469"	17.7297696832482	16.1289192987487	19.2215135669867	21.7746688824137
"ENSMUSG00000026471"	2.61527345496607	8.45730584303667	3.09954127817099	1.4558000287759
"ENSMUSG00000026473"	37.399472647748	32.2469737113178	45.588084801661	27.9053954707129
"ENSMUSG00000026475"	0	4.18680366571864	8.93430507635385	0
"ENSMUSG00000026478"	2.43565017996608	203.327633173499	59.1302151497797	18.97211266871
"ENSMUSG00000026479"	0	4.64324010364399	1.16047411665682	0
"ENSMUSG00000026483"	15.4180851620082	53.9651212311895	9.83565242851846	14.1912047163768
"ENSMUSG00000026484"	15.5412682224843	25.301499955658	19.8688381494434	11.0684058500326
"ENSMUSG00000026489"	0.671875513794638	3.63015000149273	5.66582567261272	0
"ENSMUSG00000026490"	0.143301402551146	43.3523179043994	43.3396339541002	11.737425365047
"ENSMUSG00000026492"	4.03557386838663	5.25380700287543	8.35582966709241	4.6697129407651
"ENSMUSG00000026495"	0.31116955707735	0	0.608224952652382	0.844322684598797
"ENSMUSG00000026502"	3.95391218528553	11.6799587619547	8.65092886360406	3.76015857132674
"ENSMUSG00000026504"	9.61228398985285	11.5393698323967	6.39026357264643	6.87126129427835
"ENSMUSG00000026509"	26.0975542323842	57.8584703273667	49.2525670481568	21.5119986875892
"ENSMUSG00000026516"	3.62664544971692	8.39116796904255	12.1354877428267	6.24136817339299
"ENSMUSG00000026526"	5.53953858174696	6.13389076846313	11.1617434808851	3.52463698301581
"ENSMUSG00000026536"	115.235669797267	90.9845422339425	6.99684445508209	9.41420905420133
"ENSMUSG00000026544"	0	0	0.812416473652637	0
"ENSMUSG00000026546"	1.5653759446332	7.29106151170901	2.04567761544785	3.13781723498337
"ENSMUSG00000026548"	22.2151011530004	0	0	0
"ENSMUSG00000026553"	41.1530872886539	110.634557929043	71.125622116898	35.32681390641
"ENSMUSG00000026558"	2.86655599712372	6.46980219234435	12.4315333772162	2.78081130431623
"ENSMUSG00000026564"	0	0	1.73704181094004	0
"ENSMUSG00000026565"	7.03992561306274	6.34734153296995	9.9506225507998	9.84792531773372
"ENSMUSG00000026567"	0.232658555477944	0.763456615190105	0.171421210839418	0
"ENSMUSG00000026568"	6.91999776741609	10.7060253082421	7.62577108430592	4.73520849060686
"ENSMUSG00000026574"	0	320.504554691108	7.24532734857903	0
"ENSMUSG00000026576"	0	14.6808627181212	7.58187310481033	0
"ENSMUSG00000026577"	2.94940146805	7.13384884124827	4.18826574122465	2.57489631121892
"ENSMUSG00000026578"	1.49950160544942	2.21222721365595	2.47390993523298	2.01804209222427
"ENSMUSG00000026579"	0.707445030665972	0	0	1.12960124254406
"ENSMUSG00000026580"	0	0	0	7.65593378014908
"ENSMUSG00000026582"	0	1.43951224737706	0	2.42675531301565
"ENSMUSG00000026584"	5.39588354334311	7.44985494774274	5.71374176149754	5.42068612917423
"ENSMUSG00000026586"	0	76.8664328012215	28.0242048237803	0
"ENSMUSG00000026587"	0	0.423146233610864	0.850842652776753	0
"ENSMUSG00000026592"	0	0	0.308263977408775	0
"ENSMUSG00000026594"	2.87164356699528	5.0605008015409	17.7164811247369	0
"ENSMUSG00000026596"	12.7808596538662	17.7872527022386	10.1569568404467	6.86067101861042
"ENSMUSG00000026600"	58.64568449093	13.0048052295328	19.6831621934996	6.54093652614306
"ENSMUSG00000026601"	1.36650705342772	0.445957227286954	1.0934219620934	0
"ENSMUSG00000026603"	1.18083271247474	9.05449636096334	9.17303709824081	1.01581478382302
"ENSMUSG00000026605"	0.636751211471974	0.543134118665694	9.3315924746191	0.507680601691359
"ENSMUSG00000026608"	1.31310879924019	5.72518071865207	6.23637148779087	2.43840298578738
"ENSMUSG00000026609"	0	0.0225804015154818	0	0
"ENSMUSG00000026610"	0	0.265929757233174	0.548093527821516	0
"ENSMUSG00000026616"	0	0	0	0.803141739773478
"ENSMUSG00000026617"	3.27877174974446	3.45202664867301	7.7187475458933	1.62185458728849
"ENSMUSG00000026620"	0	4.39075016326115	5.2527093245446	0
"ENSMUSG00000026621"	0	0.509798520348996	0	0
"ENSMUSG00000026627"	15.6400083147462	3.22516371934821	2.70729348211424	5.12081465844677
"ENSMUSG00000026634"	7.72304759156037	14.1930962910386	9.44691069007893	11.0265679041337
"ENSMUSG00000026637"	5.27706311266267	7.64016395425474	3.85660689323092	5.77201197751906
"ENSMUSG00000026641"	9.01738263312905	4.93138184658392	4.13878549409636	4.56570519167938
"ENSMUSG00000026648"	54.2059303515593	3.12678748452749	4.89488609360028	8.08105355484271
"ENSMUSG00000026649"	1.24865847200246	0.927508893966211	0	0
"ENSMUSG00000026650"	0.685454361552025	0	0	0
"ENSMUSG00000026655"	28.8555169838426	5.49348232201903	7.97241039434338	9.71722321033277
"ENSMUSG00000026656"	187.314401535452	0	0.276863825492197	0
"ENSMUSG00000026657"	18.7510796805236	20.4360746827619	20.6947049064923	9.42716816667466
"ENSMUSG00000026662"	2.90356521336166	6.91884869808737	7.04898320397593	3.18787480736358
"ENSMUSG00000026663"	27.5236636864569	10.1075342610229	12.9371601706112	9.35845325133498
"ENSMUSG00000026664"	16.0792809007013	14.3367527777309	8.32891946992465	5.29371196711941
"ENSMUSG00000026667"	13.0688953513734	5.69916748016037	9.02838146075025	11.066587189832
"ENSMUSG00000026670"	11.4999190255056	77.3740265809985	23.0793980343447	16.5566061154296
