Sending cluster name,Target cluster name,Total expression,Total specificity,Edge count,Average expression,Average specificity
FAPs (3 cells),FAPs (3 cells),8476670537.604448,235.5121272950341,1420,5969486.29408764,0.16585361077115077
FAPs (3 cells),ECs (3 cells),8389148876.072715,205.74704232328247,1377,6092337.60063378,0.14941687895663214
FAPs (3 cells),sCs (3 cells),6780073384.477258,244.25513811460254,1415,4791571.296450359,0.17261847216579684
ECs (3 cells),ECs (3 cells),3771892006.1244354,129.14319084912688,1288,2928487.582394748,0.10026645252261404
sCs (3 cells),ECs (3 cells),3254166116.3107376,141.57950478810926,1349,2412280.293781125,0.10495144906457321
ECs (3 cells),FAPs (3 cells),2882814579.6249614,139.68408308400265,1330,2167529.7591165123,0.10502562637894935
ECs (3 cells),sCs (3 cells),2797133199.978203,131.52862302582346,1325,2111043.9245118513,0.09926688530250828
sCs (3 cells),FAPs (3 cells),2342768816.654783,175.8702001806434,1398,1675800.2980363253,0.12580128768286367
sCs (3 cells),sCs (3 cells),2298524628.209479,188.68009033937557,1393,1650053.5737325763,0.13544873678347133
