Sending cluster name,Target cluster name,Total expression,Total specificity,Edge count,Average expression,Average specificity
FAPs (3 cells),ECs (3 cells),14731549424.531858,185.93074631667847,1175,12537488.871942008,0.15823893303547104
FAPs (3 cells),FAPs (3 cells),9529594523.254103,205.36013090395244,1230,7747637.823783823,0.16695945601947354
FAPs (3 cells),MuSCs (3 cells),8717192624.814198,216.2004007987333,1221,7139387.899110727,0.1770683053224679
ECs (3 cells),ECs (3 cells),4110387470.243158,115.64166959497837,1076,3820062.7046869495,0.10747367062730331
MuSCs (3 cells),ECs (3 cells),3266359502.5062003,125.87144544420364,1171,2789376.1763502993,0.10749055973031908
ECs (3 cells),FAPs (3 cells),2973333673.4439178,120.39050185166346,1128,2635934.1076630475,0.10672916830821229
ECs (3 cells),MuSCs (3 cells),2761449551.9368753,117.68076108045808,1115,2476636.3694501123,0.10554328348023147
MuSCs (3 cells),FAPs (3 cells),2343321179.584542,150.20955646071846,1234,1898963.6787557064,0.12172573457108465
MuSCs (3 cells),MuSCs (3 cells),2290614735.5824842,162.81527017914874,1227,1866841.6752913482,0.1326937817270976
