Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
ECs,Nmb,Grpr,MuSCs,3,1.0,18.62385697369996,55.87157092109989,0.04612334700413514,0.04612334700413515,2,0.6666666666666666,1.097366585582528,3.292099756747585,0.2905875889292581,0.2905875889292581,20.43719833760649,0.01340287219927915,183.9347850384584,0.01340287219927915
FAPs,Nmb,Grpr,ECs,3,1.0,371.4416093408154,1114.324828022446,0.9199023737990631,0.9199023737990631,1,0.3333333333333333,2.679004558230073,8.037013674690218,0.7094124110707419,0.7094124110707418,995.0937645403584,0.6525901609464922,8955.843880863225,0.6525901609464921
FAPs,Nmb,Grpr,MuSCs,3,1.0,371.4416093408154,1114.324828022446,0.9199023737990631,0.9199023737990631,2,0.6666666666666666,1.097366585582528,3.292099756747585,0.2905875889292581,0.2905875889292581,407.6076105856099,0.2673122128525708,3668.468495270489,0.2673122128525708
MuSCs,Nmb,Grpr,ECs,3,1.0,13.71826108996508,41.15478326989525,0.03397427919680169,0.0339742791968017,1,0.3333333333333333,2.679004558230073,8.037013674690218,0.7094124110707419,0.7094124110707418,36.75128399100671,0.02410177531939364,330.7615559190604,0.02410177531939364
MuSCs,Nmb,Grpr,MuSCs,3,1.0,13.71826108996508,41.15478326989525,0.03397427919680169,0.0339742791968017,2,0.6666666666666666,1.097366585582528,3.292099756747585,0.2905875889292581,0.2905875889292581,15.05396133242464,0.009872503877408054,135.4856519918218,0.009872503877408055
FAPs,A2m,Lrp1,ECs,2,0.6666666666666666,8.616136941418766,25.8484108242563,1.0,1.0,3,1.0,1111.982975765813,3335.948927297439,0.01924555345692304,0.01924555345692304,9580.997595724588,0.01924555345692304,86228.97836152131,0.01924555345692304
FAPs,A2m,Lrp1,FAPs,2,0.6666666666666666,8.616136941418766,25.8484108242563,1.0,1.0,3,1.0,44131.93516524576,132395.8054957373,0.7638098207351273,0.7638098207351273,380246.7968735719,0.7638098207351273,3422221.171862147,0.7638098207351273
FAPs,A2m,Lrp1,MuSCs,2,0.6666666666666666,8.616136941418766,25.8484108242563,1.0,1.0,3,1.0,12534.7775070374,37604.3325211122,0.2169446258079497,0.2169446258079498,108001.35953085,0.2169446258079497,972012.2357776497,0.2169446258079498
ECs,Proc,Thbd,ECs,1,0.3333333333333333,0.3179133457816397,0.953740037344919,0.09239101064668605,0.09239101064668603,3,1.0,3428.398503789783,10285.19551136935,0.5923608546729078,0.5923608546729078,1089.933639012577,0.05472881803076467,9809.402751113195,0.05472881803076466
ECs,Proc,Thbd,FAPs,1,0.3333333333333333,0.3179133457816397,0.953740037344919,0.09239101064668605,0.09239101064668603,3,1.0,1874.624218054617,5623.87265416385,0.3238987541179528,0.3238987541179528,595.9680572450333,0.02992533324016012,5363.712515205299,0.02992533324016012
