Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
Resolving-Mac,H2-M3,Klrd1,ECs,3.0,1.0,171.80198956638938,0.3487949629574052,1.0,0.3333333333333333,2.3795993768281756,0.02237462341783625,408.819907310021,0.007804155946210084
Neutrophils,Epha4,Efnb1,MuSCs,1.0,0.3333333333333333,3.3659805563986005,0.0039651937182711965,3.0,1.0,121.36016647083851,0.1308725306671659,408.4959606621397,0.0005189349364957007
MuSCs,Efnb1,Epha4,Neutrophils,3.0,1.0,121.36016647083851,0.1308725306671659,1.0,0.3333333333333333,3.3659805563986005,0.0039651937182711965,408.4959606621397,0.0005189349364957007
Neutrophils,Wnt5a,Fzd4,MuSCs,1.0,0.3333333333333333,0.3739978395998467,0.0005526233670298121,3.0,1.0,1091.721871658681,0.21411899973328896,408.30162144424787,0.0001183271625776656
Resolving-Mac,Cntn4,Ptprg,MuSCs,1.0,0.3333333333333333,0.3097121300853067,0.044834667800185884,3.0,1.0,1316.6791364942071,0.2024527906466218,407.79150000250297,0.00907690361386187
ECs,Sertad1,Ar,Inflammatory-Mac,3.0,1.0,369.770854372323,0.1856230826221279,1.0,0.3333333333333333,1.102254735650003,0.001279240140115662,407.5816753372408,0.00023745649822223198
ECs,Bmp10,Bmpr1b,MuSCs,2.0,0.6666666666666666,5.025328936451356,0.037612376478382815,3.0,1.0,80.80911065725947,0.3964674349176839,406.0923621148256,0.01491208242354266
Neutrophils,Ptn,Ptprs,MuSCs,1.0,0.3333333333333333,0.3739978395998467,0.001520262337356225,3.0,1.0,1084.487121043035,0.2649544854866506,405.59584034395243,0.0004028003253989513
Neutrophils,Ntrk3,Ptprs,MuSCs,1.0,0.3333333333333333,0.3739978395998467,0.02604282311441989,3.0,1.0,1084.487121043035,0.2649544854866506,405.59584034395243,0.006900162798900973
Neutrophils,Lamc2,Itga6,Neutrophils,1.0,0.3333333333333333,0.3739978395998467,0.000938792064217736,3.0,1.0,1075.195558164353,0.05416282003840432,402.1208159008194,5.0847625627707344e-05
ECs,Fgf2,Sdc2,Inflammatory-Mac,3.0,1.0,69.77227002642576,0.07276693823820411,3.0,1.0,5.754440001434325,0.001638724078741174,401.50034163094165,0.0001192449338272169
Inflammatory-Mac,Cthrc1,Fzd5,Neutrophils,1.0,0.3333333333333333,0.3162782089110817,0.0006460007429732673,3.0,1.0,1269.41555726943,0.4407679571494429,401.48847881703796,0.00028473642779734936
Resolving-Mac,Cfp,Ncr1,MuSCs,3.0,1.0,1307.3584004863499,0.3256239812697644,1.0,0.3333333333333333,0.30701827454657504,0.04122641527532471,401.3829203312893,0.01342430947543186
Neutrophils,Lamc2,Itga3,ECs,1.0,0.3333333333333333,0.3739978395998467,0.000938792064217736,3.0,1.0,1070.2734203690582,0.5546162851713135,400.2799469991661,0.0005206693672047498
ECs,Nppc,Npr2,MuSCs,1.0,0.3333333333333333,3.5693990652422674,0.2645978629024742,3.0,1.0,112.08147345187821,0.1177419992590403,400.0635065701098,0.031154281377806764
Inflammatory-Mac,Sertad1,Ar,Inflammatory-Mac,3.0,1.0,362.8282951950616,0.1821379533304824,1.0,0.3333333333333333,1.102254735650003,0.001279240140115662,399.92920660657404,0.00023299818093886612
MuSCs,Wnt2,Fzd3,MuSCs,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,325.50126118818736,0.7052624279838386,399.73934229092526,0.01482926935024856
Neutrophils,Wnt2,Fzd5,MuSCs,2.0,0.6666666666666666,1.84597161633406,0.03160601971523443,3.0,1.0,216.4710419466367,0.07516332882044485,399.59939919175105,0.002375613652561628
FAPs,Wnt3a,Lrp6,Neutrophils,1.0,0.3333333333333333,0.6144973600656134,0.6738299154793083,3.0,1.0,649.1262469408371,0.06796874047433164,398.8863650944438,0.045799370649053935
MuSCs,Rspo2,Znrf3,FAPs,1.0,0.3333333333333333,2.0691196318538068,0.1359059524759408,3.0,1.0,191.8823537888537,0.1433305217470771,397.0275452308348,0.01947947107691007
Neutrophils,Gdf6,Bmpr1a,Neutrophils,1.0,0.3333333333333333,1.1872284852952242,0.08283462987316823,3.0,1.0,332.82161016123064,0.06084915427800638,395.1352961052352,0.005040417172713969
MuSCs,Gal,Galr3,Inflammatory-Mac,3.0,1.0,1249.296291576554,0.8604340954839461,1.0,0.3333333333333333,0.3162782089110817,0.04443138282097961,395.1251934990888,0.03823027668867053
ECs,Ihh,Boc,ECs,2.0,0.6666666666666666,2.120919225522147,0.1349534094936299,3.0,1.0,185.18477376442902,0.1608671130118447,392.76194695094665,0.02170956537634551
Resolving-Mac,Fgf6,Fgfr4,MuSCs,1.0,0.3333333333333333,0.9532949490267401,0.5981061931644307,3.0,1.0,411.2198002953469,0.9016528934300028,392.0137585613389,0.5392841796451131
FAPs,Bmp10,Acvrl1,ECs,1.0,0.3333333333333333,0.3335424494186234,0.002496418510648603,3.0,1.0,1174.295976973807,0.4593317260478261,391.67755650227883,0.001146684223433966
ECs,Gdf6,Bmpr1b,FAPs,1.0,0.3333333333333333,3.5664271632803337,0.2488347253279371,3.0,1.0,109.70591310007829,0.5382415622239374,391.2581484525909,0.1339331912960732
ECs,Bmp10,Acvrl1,Neutrophils,2.0,0.6666666666666666,5.025328936451356,0.037612376478382815,3.0,1.0,77.85567126755456,0.030453633979140887,391.2503576876862,0.001145433546358319
FAPs,Il1rapl1,Ptprs,MuSCs,1.0,0.3333333333333333,0.3599706506718967,0.08926160588653764,3.0,1.0,1084.487121043035,0.2649544854866506,390.3835346071531,0.02365026286137976
MuSCs,Wnt2,Fzd1,MuSCs,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,316.28038492113734,0.2157241793081439,388.41543220565666,0.004535945533731296
Inflammatory-Mac,H2-M3,Klrd1,ECs,3.0,1.0,162.8598148092236,0.3306404263245277,1.0,0.3333333333333333,2.3795993768281756,0.02237462341783625,387.54111383038077,0.0073979550257241376
ECs,Slit3,Robo2,Neutrophils,3.0,1.0,194.127852764012,0.043902286998097735,1.0,0.3333333333333333,1.994064583365683,0.02851552155819003,387.10347584154437,0.0012518966113481019
FAPs,Gnai2,Lpar3,Neutrophils,3.0,1.0,2133.900411616403,0.08953371839960489,1.0,0.3333333333333333,0.1812785984877893,0.002468983109389569,386.83047593033837,0.0002210572384494665
Neutrophils,Ptn,Plxnb2,ECs,1.0,0.3333333333333333,0.3739978395998467,0.001520262337356225,3.0,1.0,1032.5184359246311,0.059327770727761124,386.1596643828249,9.019377539672034e-05
ECs,Inhbb,Acvr1c,Inflammatory-Mac,3.0,1.0,385.6988686754027,0.916426763411004,2.0,0.6666666666666666,0.99997466303883,0.3563677596507031,385.6890962381437,0.3265849525607244
Neutrophils,Bmp4,Rgmb,FAPs,2.0,0.6666666666666666,0.9727642553512728,0.002870304316984199,3.0,1.0,395.34493063220634,0.2088871386190898,384.57741705333876,0.0005995696557408504
Neutrophils,Fgf23,Fgfr1,MuSCs,1.0,0.3333333333333333,0.36255719697558003,0.0343149069724244,3.0,1.0,1052.7482433271919,0.2136570529801101,381.68145222167254,0.00733162189701483
FAPs,Efna5,Epha4,Neutrophils,3.0,1.0,112.7789522668235,0.6965357494558745,1.0,0.3333333333333333,3.3659805563986005,0.0039651937182711965,379.6117605011338,0.002761899178293754
MuSCs,Rspo2,Znrf3,Inflammatory-Mac,1.0,0.3333333333333333,2.0691196318538068,0.1359059524759408,3.0,1.0,182.6572648285777,0.136439649357141,377.9397325575299,0.01854296050136564
Neutrophils,Wnt5a,Lrp5,ECs,1.0,0.3333333333333333,0.3739978395998467,0.0005526233670298121,3.0,1.0,1009.4032539711211,0.3163922598778452,377.5146362702545,0.0001748457559558661
Resolving-Mac,H2-T23,Klrc1,Neutrophils,3.0,1.0,475.2306823403437,0.223420425136552,1.0,0.3333333333333333,0.7914856568634834,0.2180378241421098,376.13826877382826,0.04871410336567895
MuSCs,Efnb1,Ephb4,Inflammatory-Mac,3.0,1.0,121.36016647083851,0.1308725306671659,2.0,0.6666666666666666,3.0985101837381697,0.001144389371064155,376.0357117100526,0.0001497691330597723
MuSCs,Pdcd1lg2,Rgmb,MuSCs,1.0,0.3333333333333333,0.6140365490931501,0.00328702378559752,3.0,1.0,611.6823545486127,0.3231926525050489,375.59532212820284,0.001062341936114449
FAPs,Adm,Ramp3,Neutrophils,3.0,1.0,501.8005459818937,0.5833468930573965,1.0,0.3333333333333333,0.7479956791996933,0.02116253254919784,375.3446402145035,0.01234509761180059
Neutrophils,Inha,Acvr2a,Inflammatory-Mac,1.0,0.3333333333333333,0.5438357954633667,0.05463733147046525,3.0,1.0,687.5065441758819,0.1299635977379677,373.890668338161,0.007100864168703547
Neutrophils,Wnt2,Fzd7,Inflammatory-Mac,2.0,0.6666666666666666,1.84597161633406,0.03160601971523443,3.0,1.0,202.4602912976807,0.1269872358767672,373.7359511702442,0.004013561080704228
Neutrophils,Wnt5a,Fzd1,FAPs,1.0,0.3333333333333333,0.3739978395998467,0.0005526233670298121,3.0,1.0,995.1418723052344,0.6787526951813486,372.18091033750414,0.00037509459979167664
Neutrophils,Has2,Hmmr,Resolving-Mac,3.0,1.0,3.6880334340854066,0.001186500789789448,3.0,1.0,100.7609995452051,0.03323189285718208,371.609935174581,3.9429667121244875e-05
Resolving-Mac,Bmp7,Acvr2a,MuSCs,1.0,0.3333333333333333,0.42686015269,0.03497479047883825,3.0,1.0,862.3122128041659,0.1630081902474912,368.0867228240382,0.00570117730024061
ECs,Bmp7,Bmpr1b,FAPs,2.0,0.6666666666666666,3.3524605866956763,0.2746838885507227,3.0,1.0,109.70591310007829,0.5382415622239374,367.7847497954733,0.1478462852912869
Resolving-Mac,Tnfsf10,Tnfrsf11b,ECs,3.0,1.0,40.55170111888893,0.038591659439806865,2.0,0.6666666666666666,9.026528682730232,0.0319095265558154,366.0410932831546,0.001231441581727501
Inflammatory-Mac,Crp,Olr1,Inflammatory-Mac,1.0,0.3333333333333333,0.7165585190016434,0.1739451692707192,3.0,1.0,509.48461156446166,0.1500648830596943,365.0755387167582,0.02610306148540922
FAPs,Wnt3a,Fzd6,ECs,1.0,0.3333333333333333,0.6144973600656134,0.6738299154793083,3.0,1.0,589.1863410433336,0.908767835146713,362.05345115784667,0.6123549535472236
Resolving-Mac,Tnfsf13,Sdc2,Inflammatory-Mac,3.0,1.0,62.756492036376464,0.4706970117259877,3.0,1.0,5.754440001434325,0.001638724078741174,361.1284681238195,0.0007713425269068927
Neutrophils,Wnt2,Fzd8,ECs,2.0,0.6666666666666666,1.84597161633406,0.03160601971523443,3.0,1.0,195.5861844886914,0.3201478969509919,361.0465451132013,0.010118600742823891
FAPs,Tdgf1,Acvr2a,Resolving-Mac,1.0,0.3333333333333333,0.9217460400984201,0.1319536569497469,3.0,1.0,391.2564660040798,0.07396162027968205,360.63909820216264,0.009759506269832607
MuSCs,Ngf,Sorcs3,ECs,3.0,1.0,201.879374920365,0.6542367992514293,1.0,0.3333333333333333,1.784699532621133,0.2013792605410602,360.294026066222,0.1317497228520029
ECs,Selplg,Sele,MuSCs,3.0,1.0,91.6164896931371,0.011568648834087859,2.0,0.6666666666666666,3.911229279133256,0.007364744358609255,358.333096939208,8.520014123758006e-05
FAPs,Alb,Lrp2,MuSCs,1.0,0.3333333333333333,7.337933887209733,0.8691059378087901,3.0,1.0,48.75132899436336,0.6280915131322985,357.73402907424935,0.5458780635505882
MuSCs,Vwf,Tnfrsf11b,ECs,3.0,1.0,38.922209275702656,0.008309986303950991,2.0,0.6666666666666666,9.026528682730232,0.0319095265558154,351.3324384223588,0.00026516772864438644
FAPs,Tdgf1,Acvr1b,FAPs,1.0,0.3333333333333333,0.9217460400984201,0.1319536569497469,3.0,1.0,380.6592463175163,0.2214646794242268,350.8711529200197,0.02922307433523009
MuSCs,Wnt2,Fzd5,Resolving-Mac,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,285.46981575968397,0.09912116390859507,350.5778010786673,0.00208418083763903
ECs,Efna2,Epha4,Neutrophils,3.0,1.0,103.2879062485408,0.3573469297215286,1.0,0.3333333333333333,3.3659805563986005,0.0039651937182711965,347.66508414371003,0.001416949800975304
Neutrophils,Dlk1,Notch2,ECs,1.0,0.3333333333333333,0.9063929924389466,0.01662674891151521,3.0,1.0,379.71820386608874,0.01263794670833553,344.1739190857261,0.000210127966676605
Resolving-Mac,Cntn4,Ptprg,FAPs,1.0,0.3333333333333333,0.3097121300853067,0.044834667800185884,3.0,1.0,1110.911685552435,0.1708139550998516,344.062824469103,0.007658386932537716
FAPs,Efnb1,Ephb3,Neutrophils,3.0,1.0,378.618207401482,0.4082947840319939,1.0,0.3333333333333333,0.9063929924389466,0.0013505306954777,343.176889998499,0.0005514146386386459
MuSCs,Rspo3,Lgr4,Neutrophils,2.0,0.6666666666666666,4.39330478326437,0.04437803023352855,3.0,1.0,77.54471348007512,0.05722947186803039,340.6775606488792,0.002539731232808325
FAPs,Bmp10,Acvr2a,ECs,1.0,0.3333333333333333,0.3335424494186234,0.002496418510648603,3.0,1.0,1021.315072424945,0.1930654804100339,340.651930884775,0.00048197223906287404
MuSCs,Fgf23,Fgfr3,MuSCs,3.0,1.0,4.409866546065929,0.4173801031985894,3.0,1.0,77.0943266588457,0.2000604324770444,339.9756920243225,0.08350124395322321
FAPs,Apob,Olr1,Inflammatory-Mac,1.0,0.3333333333333333,0.66708489883725,0.1964348457219847,3.0,1.0,509.48461156446166,0.1500648830596943,339.86949056461447,0.029477972152118732
ECs,Ifnb1,Ifnar1,FAPs,1.0,0.3333333333333333,0.3377056438819866,0.2390762921198707,3.0,1.0,1005.4035872563111,0.11196065454886099,339.53046579565154,0.026767138152855433
Neutrophils,Lep,Lepr,ECs,1.0,0.3333333333333333,1.4959913583993831,0.8296129891282024,3.0,1.0,226.5508912821213,0.7825446663636472,338.9181755957317,0.6492092197882772
ECs,Ifnb1,Ifnar2,Resolving-Mac,1.0,0.3333333333333333,0.3377056438819866,0.2390762921198707,3.0,1.0,998.3533862613556,0.1962309668002241,337.14957312915277,0.04691417194169503
Neutrophils,Efna3,Epha1,ECs,1.0,0.3333333333333333,1.1219935187995371,0.1003037104937369,3.0,1.0,299.2242532635167,0.1457961020641637,335.7276728292968,0.0146238900125592
ECs,Hc,C5ar2,Resolving-Mac,2.0,0.6666666666666666,0.9515425605350766,0.01733496309639546,3.0,1.0,352.5608504428801,0.08159070886209023,335.4766543748423,0.0014143719271330801
Neutrophils,Il19,Il20rb,Inflammatory-Mac,2.0,0.6666666666666666,7.815299674266338,0.5103033052418419,3.0,1.0,42.78877862361777,0.08433730078117667,334.40712763941434,0.04303760334380983
MuSCs,Rspo3,Lgr5,MuSCs,2.0,0.6666666666666666,4.39330478326437,0.04437803023352855,3.0,1.0,75.88708730778241,0.3625894142347661,333.3951036572813,0.01609100398726786
MuSCs,Pdcd1lg2,Rgmb,ECs,1.0,0.3333333333333333,0.6140365490931501,0.00328702378559752,3.0,1.0,539.0946453883627,0.2848397163964402,331.0238156888656,0.0009362749228779508
MuSCs,Cxcl1,Cxcr1,FAPs,3.0,1.0,985.1018020014328,0.07312457583603206,1.0,0.3333333333333333,0.3335424494186234,0.002123171958016314,328.57326796625773,0.0001552560488569006
ECs,Cdh1,Itgae,Neutrophils,2.0,0.6666666666666666,1.0509910765380501,0.007716554713801844,3.0,1.0,310.557587141068,0.7034760566765862,326.39325283645036,0.005428411481194444
Neutrophils,Bmp4,Bmpr1a,Neutrophils,2.0,0.6666666666666666,0.9727642553512728,0.002870304316984199,3.0,1.0,332.82161016123064,0.06084915427800638,323.75696577330115,0.0001746555902089993
MuSCs,Fgf6,Fgfr1,MuSCs,1.0,0.3333333333333333,0.30701827454657504,0.1926261453587259,3.0,1.0,1052.7482433271919,0.2136570529801101,323.2129491982523,0.0411559345442637
ECs,Efnb1,Ephb3,Neutrophils,3.0,1.0,356.40681098435164,0.3843424301147804,1.0,0.3333333333333333,0.9063929924389466,0.0013505306954777,323.0446359337286,0.0005190662494445037
Neutrophils,Fgf8,Fgfrl1,MuSCs,3.0,1.0,3.07782637570971,0.1491886900772116,3.0,1.0,104.92212529359371,0.4216788665217954,322.9320846241416,0.06290971772963
Neutrophils,Dkk2,Lrp6,Resolving-Mac,1.0,0.3333333333333333,0.1812785984877893,0.00046196459653868204,3.0,1.0,1781.281340601023,0.1865144873153085,322.90818493660413,8.61630898812356e-05
Inflammatory-Mac,Efna3,Epha1,ECs,1.0,0.3333333333333333,1.074837778502463,0.09608809280644742,3.0,1.0,299.2242532635167,0.1457961020641637,321.61753165181665,0.01400926938595964
ECs,Inha,Tgfbr3,MuSCs,1.0,0.3333333333333333,0.5948998442070432,0.05976756265551453,3.0,1.0,540.58532922447,0.07786639281866513,321.5941281362504,0.004653884511548474
MuSCs,Wnt2,Fzd7,FAPs,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,259.7272240346283,0.1629062274419494,318.96401670353316,0.00342536370819527
FAPs,Tdgf1,Acvr1b,Inflammatory-Mac,1.0,0.3333333333333333,0.9217460400984201,0.1319536569497469,3.0,1.0,345.864511484283,0.2012213650425621,318.7992438712123,0.02655189497378604
MuSCs,Wnt2,Fzd5,ECs,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,259.263259033371,0.09002169257627213,318.39423376698915,0.0018928499145986
Resolving-Mac,Icosl,Ctla4,Neutrophils,3.0,1.0,143.936772969799,0.1115331626541869,2.0,0.6666666666666666,2.2096651097262727,0.2785212845791472,318.05206523795664,0.0310643597356191
Neutrophils,Dkk2,Lrp6,MuSCs,1.0,0.3333333333333333,0.1812785984877893,0.00046196459653868204,3.0,1.0,1746.26408523782,0.1828478989542282,316.5603059614735,8.446925586833572e-05
Neutrophils,Tgfa,Erbb2,ECs,1.0,0.3333333333333333,1.86998919799923,0.014460392528449918,3.0,1.0,169.2691371810943,0.2647319356498398,316.53145808329623,0.003828127704313029
ECs,Tnfsf10,Tnfrsf11b,Resolving-Mac,3.0,1.0,737.5275606860574,0.7018796169862788,1.0,0.3333333333333333,0.42686015269,0.00150898599634883,314.8211271675337,0.001059126513154975
MuSCs,Wnt2,Fzd7,Neutrophils,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,255.4093547800283,0.1601979715266562,313.66135763047333,0.003368418300579983
ECs,Tgfb1,Sdc2,Neutrophils,3.0,1.0,1725.5821022013072,0.1289114866808238,1.0,0.3333333333333333,0.1812785984877893,5.162372085352329e-05,312.81110506266623,6.6548906032235315e-06
FAPs,Efna5,Epha8,Neutrophils,3.0,1.0,112.7789522668235,0.6965357494558745,1.0,0.3333333333333333,2.7701997990221936,0.1952723806776862,312.4202309034881,0.136014194023365
Neutrophils,Wnt2,Fzd8,MuSCs,2.0,0.6666666666666666,1.84597161633406,0.03160601971523443,3.0,1.0,168.084725664547,0.2751317613346075,310.27963271605086,0.008695819873028776
Resolving-Mac,Efna4,Epha2,Inflammatory-Mac,2.0,0.6666666666666666,3.1132270067002796,0.0540221177536182,3.0,1.0,99.13846465780914,0.03187171816446357,308.64054557549264,0.001721777711690783
Resolving-Mac,Efna4,Epha7,MuSCs,2.0,0.6666666666666666,3.1132270067002796,0.0540221177536182,3.0,1.0,98.89263851524731,0.5813860797694301,307.8752329895163,0.031407707261618616
FAPs,Tdgf1,Acvr1b,Neutrophils,1.0,0.3333333333333333,0.9217460400984201,0.1319536569497469,3.0,1.0,332.797786019696,0.1936192426873748,306.75504141717613,0.02554876712843965
Neutrophils,Cfp,Ncr1,Inflammatory-Mac,3.0,1.0,855.4167211984518,0.21305878961556896,1.0,0.3333333333333333,0.35827925950082,0.048109740563589534,306.4780694356007,0.01025020309319743
Resolving-Mac,Epo,Crlf3,Neutrophils,1.0,0.3333333333333333,0.42686015269,0.2371514152260293,3.0,1.0,717.4619199432368,0.2630389726980547,306.2559046962307,0.062380064634944575
FAPs,Lgi1,Adam23,MuSCs,1.0,0.3333333333333333,1.334169797674497,0.1935418182197292,3.0,1.0,229.46216623439358,0.2073279953491528,306.14149189889264,0.04012663718772659
FAPs,Cd80,Ctla4,ECs,3.0,1.0,56.822792920281465,0.0123621322818997,1.0,0.3333333333333333,5.349640744920467,0.6743052627086868,303.981528246516,0.008335850855985916
ECs,Tdgf1,Acvr2a,ECs,1.0,0.3333333333333333,0.29744992210352195,0.04258179940408117,3.0,1.0,1021.315072424945,0.1930654804100339,303.79008873595285,0.008221075558672627
ECs,Bmp7,Eng,Neutrophils,2.0,0.6666666666666666,3.3524605866956763,0.2746838885507227,3.0,1.0,90.54332488128469,0.007684020855473373,303.5429280528888,0.002110676728286277
Neutrophils,Wnt5a,Ryk,MuSCs,1.0,0.3333333333333333,0.3739978395998467,0.0005526233670298121,3.0,1.0,810.8257605102708,0.3111204632450908,303.247082722744,0.000171932437950377
MuSCs,Wnt2,Fzd8,FAPs,1.0,0.3333333333333333,1.2280730981863002,0.0210265977058236,3.0,1.0,245.5527324236043,0.4019363181581567,301.55670487556733,0.00845135326527148
Neutrophils,Il5,Csf2rb,ECs,1.0,0.3333333333333333,0.36255719697558003,0.06286691659617033,3.0,1.0,829.229301604193,0.058669519781598525,300.64305123963413,0.00368837180684712
Neutrophils,Crp,Olr1,Resolving-Mac,1.0,0.3333333333333333,0.9063929924389466,0.2200276436811502,3.0,1.0,331.3657327692033,0.09760129905652484,300.34757811640253,0.021474983851626432
MuSCs,Rspo2,Znrf3,ECs,1.0,0.3333333333333333,2.0691196318538068,0.1359059524759408,3.0,1.0,145.0254517768317,0.1083297825950806,300.07500938991,0.014722662285096031
Neutrophils,Lamc2,Itga3,MuSCs,1.0,0.3333333333333333,0.3739978395998467,0.000938792064217736,3.0,1.0,801.8562820562198,0.4155223739387546,299.8925171585915,0.00039008910715861736
FAPs,Apob,Ldlr,Resolving-Mac,1.0,0.3333333333333333,0.66708489883725,0.1964348457219847,3.0,1.0,447.13337030802774,0.09805326001531978,298.2759190986893,0.01926107700364699
ECs,Ltf,Lrp11,MuSCs,2.0,0.6666666666666666,3.770677674134593,0.005138612445898191,3.0,1.0,79.09517347519547,0.2748695966122126,298.2424047547222,0.001412448330150531
Resolving-Mac,Fgf8,Fgfrl1,MuSCs,2.0,0.6666666666666666,2.835726288309397,0.1374535918299939,3.0,1.0,104.92212529359371,0.4216788665217954,297.530428920336,0.057961274802221366
MuSCs,Rspo2,Lgr4,ECs,1.0,0.3333333333333333,2.0691196318538068,0.1359059524759408,3.0,1.0,142.361470735899,0.1050654702162899,294.5629139192299,0.01427902280207747
Resolving-Mac,Fgf23,Fgfr3,ECs,1.0,0.3333333333333333,1.2805804580700002,0.1212029430278733,3.0,1.0,229.84284260521267,0.5964441287208017,294.3322526674941,0.07229078375265686
FAPs,Wnt3a,Ryk,ECs,1.0,0.3333333333333333,0.6144973600656134,0.6738299154793083,3.0,1.0,478.5298204598843,0.1836157984477153,294.0553113852708,0.1237258179486897
Neutrophils,Inha,Tgfbr3,MuSCs,1.0,0.3333333333333333,0.5438357954633667,0.05463733147046525,3.0,1.0,540.58532922447,0.07786639281866513,293.98965253461563,0.004254411914842862
Resolving-Mac,Bmp7,Acvr2a,Inflammatory-Mac,1.0,0.3333333333333333,0.42686015269,0.03497479047883825,3.0,1.0,687.5065441758819,0.1299635977379677,293.4691484222913,0.004545449600761436
Neutrophils,Sema3c,Nrp1,Neutrophils,1.0,0.3333333333333333,0.3739978395998467,0.00025454148533856155,3.0,1.0,783.9128807928654,0.043576376585509766,293.18172385102383,1.109199562174817e-05
Resolving-Mac,Gdf3,Tdgf1,FAPs,3.0,1.0,317.6008956295373,0.6390848201914603,1.0,0.3333333333333333,0.9217460400984201,0.1319536569497469,292.7473678782376,0.08432957912533462
FAPs,Efnb2,Epha3,Neutrophils,3.0,1.0,734.67026864947,0.1592293038913053,1.0,0.3333333333333333,0.3957428284317433,0.0003727959169265942,290.74049008005,5.936003434574246e-05
Neutrophils,Dkk2,Lrp6,ECs,1.0,0.3333333333333333,0.1812785984877893,0.00046196459653868204,3.0,1.0,1601.474105476226,0.1676872231934213,290.3129813552164,7.746556040724081e-05
Resolving-Mac,Epo,Crlf3,Inflammatory-Mac,1.0,0.3333333333333333,0.42686015269,0.2371514152260293,3.0,1.0,679.0555809549066,0.2489582756300028,289.86176897140814,0.05904080739788705
Neutrophils,Tnfsf10,Tnfrsf11b,ECs,3.0,1.0,32.10108486729797,0.03054949855778192,2.0,0.6666666666666666,9.026528682730232,0.0319095265558154,289.7613633014225,0.0009748200354963867
Neutrophils,Ntrk3,Ptprf,MuSCs,1.0,0.3333333333333333,0.3739978395998467,0.02604282311441989,3.0,1.0,773.7813997650418,0.6134946238435572,289.3925718346709,0.01597713197040533
Inflammatory-Mac,Gip,Dpp4,Neutrophils,1.0,0.3333333333333333,2.5719277165166767,0.1380508723509608,3.0,1.0,112.31713451994659,0.1700460273784214,288.8715513115828,0.023475002419406442
Neutrophils,Mmp2,Sdc2,Inflammatory-Mac,3.0,1.0,50.141175098292706,0.01271911757252126,3.0,1.0,5.754440001434325,0.001638724078741174,288.5343837045382,2.0843124226430568e-05
ECs,Gdf6,Bmpr1b,MuSCs,1.0,0.3333333333333333,3.5664271632803337,0.2488347253279371,3.0,1.0,80.80911065725947,0.3964674349176839,288.1998072885764,0.09865486526921363
FAPs,Bmp10,Acvr2a,MuSCs,1.0,0.3333333333333333,0.3335424494186234,0.002496418510648603,3.0,1.0,862.3122128041659,0.1630081902474912,287.6177276222948,0.00040693666352116623
FAPs,Ntn4,Dcc,FAPs,3.0,1.0,311.67413775582736,0.20698089872574602,1.0,0.3333333333333333,0.9217460400984201,1.0,287.2844022775233,0.20698089872574602
Neutrophils,Efna3,Epha1,FAPs,1.0,0.3333333333333333,1.1219935187995371,0.1003037104937369,3.0,1.0,255.9090721828817,0.1246909125854271,287.128320391196,0.01250696119716854
ECs,Efna2,Epha8,Neutrophils,3.0,1.0,103.2879062485408,0.3573469297215286,1.0,0.3333333333333333,2.7701997990221936,0.1952723806776862,286.128137131131,0.0697799856945847
FAPs,Ncam1,Robo3,Resolving-Mac,3.0,1.0,459.6503914572666,0.2383185718253787,1.0,0.3333333333333333,0.6194242601706134,0.004552115047698952,284.7186036655502,0.0010848535569524301
Inflammatory-Mac,Epgn,Egfr,ECs,1.0,0.3333333333333333,1.265112835644327,0.08102315880766099,3.0,1.0,224.99804367681233,0.024395278822539532,284.64791305039813,0.0019765825501957897
MuSCs,Gnai2,Lpar3,Neutrophils,3.0,1.0,1557.221333533523,0.06533754602766859,1.0,0.3333333333333333,0.1812785984877893,0.002468983109389569,282.29090087824346,0.00016131729755127733
ECs,Cd80,Ctla4,ECs,3.0,1.0,52.57287453675167,0.01143753758064698,1.0,0.3333333333333333,5.349640744920467,0.6743052627086868,281.2459916993984,0.00771239178305864
FAPs,Tdgf1,Acvr2a,Neutrophils,1.0,0.3333333333333333,0.9217460400984201,0.1319536569497469,3.0,1.0,304.419922773728,0.05754637351737934,280.5978583437506,0.007593454429814273
Resolving-Mac,Adm2,Ramp2,ECs,1.0,0.3333333333333333,0.31776498300891304,0.02422804498278135,3.0,1.0,882.0125345944008,0.7686031696608518,280.27269806903803,0.018621752168451442
MuSCs,Rspo3,Lgr5,FAPs,2.0,0.6666666666666666,4.39330478326437,0.04437803023352855,3.0,1.0,63.58333933594283,0.3038019587101159,279.3409888405192,0.01348213250864272
