Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
Inflammatory-Mac,Fn1,Mag,ECs,3.0,1.0,39761.4175373142,0.3379983948942241,1.0,0.5,1.6099260748725148,0.03329264597637535,64012.94286721543,0.011252860901796521
Neutrophils,A2m,Lrp1,Resolving-Mac,1.0,0.3333333333333333,1.22463809587003,0.2479116408685874,3.0,1.0,49603.226477350516,0.3793671544056963,60746.0008222324,0.09404953374036293
MuSCs,Hsp90aa1,Cftr,MuSCs,2.0,1.0,9961.890234033915,0.2500976033418532,1.0,0.5,5.9130199182611,1.0,58904.85537737327,0.2500976033418532
Resolving-Mac,Has2,Cd44,Neutrophils,1.0,0.3333333333333333,1.244927720852357,0.000347699799240793,3.0,1.0,46552.027106979294,0.4457370430334674,57953.90900734887,0.00015498268037692132
ECs,B2m,Gm11127,Neutrophils,2.0,1.0,18668.2450534758,0.1529878751448095,2.0,0.6666666666666666,2.9478669197283303,0.2892583024208338,55031.50204252335,0.044253013055358066
Neutrophils,Wnt3a,Lrp1,Resolving-Mac,2.0,0.6666666666666666,1.028356940375607,0.3775977977087417,3.0,1.0,49603.226477350516,0.3793671544056963,51009.82221300647,0.1432482020266231
FAPs,Ifnb1,Ifnar1,Inflammatory-Mac,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,2585.403826175414,0.2840412109938526,46092.699335352445,0.2574011991336221
FAPs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,7727.575425645136,0.1940041546527515,1.0,0.5,5.9130199182611,1.0,45693.3074117047,0.1940041546527515
FAPs,Ifnb1,Ifnar1,Resolving-Mac,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,2479.483400752687,0.2724044347187277,44204.34507786512,0.24685582736596104
Neutrophils,A2m,Lrp1,FAPs,1.0,0.3333333333333333,1.22463809587003,0.2479116408685874,3.0,1.0,33321.46609556023,0.2548437001183915,40806.73679086464,0.06317871986137265
FAPs,C3,Cd19,FAPs,3.0,1.0,9523.388069461114,0.4202898635557268,3.0,1.0,4.2676720133589265,0.3212169567346876,40642.6967363955,0.1350042309178076
Resolving-Mac,Fn1,Mag,ECs,3.0,1.0,25042.37920098507,0.2128768162332776,1.0,0.5,1.6099260748725148,0.03329264597637535,40316.379252511004,0.007087232479432423
MuSCs,Il1rn,Il1r1,MuSCs,2.0,1.0,21.04752970146795,0.0008165935063132268,2.0,1.0,1910.563119751445,0.1884836138705861,40212.634009497815,0.0001539144951331703
ECs,Hsp90aa1,Cftr,MuSCs,2.0,1.0,6673.61678154342,0.1675440627707181,1.0,0.5,5.9130199182611,1.0,39461.228956107785,0.1675440627707181
ECs,Kitl,Kit,FAPs,2.0,1.0,16455.08626280595,0.7237059738569533,2.0,0.6666666666666666,2.253264606776133,0.0009029027307480497,37077.663477428796,0.0006534361000541197
Resolving-Mac,Psap,Gpr37,Inflammatory-Mac,3.0,1.0,103477.31723535,0.4819755483116264,1.0,0.3333333333333333,0.35473775586969003,0.05154914899759494,36707.311299484034,0.02484542935311355
Neutrophils,A2m,Lrp1,Inflammatory-Mac,1.0,0.3333333333333333,1.22463809587003,0.2479116408685874,3.0,1.0,29615.268007682596,0.2264985717444545,36267.98542160903,0.056151632575559184
Neutrophils,C3,Cd19,FAPs,3.0,1.0,8421.055448742147,0.3716412919154852,3.0,1.0,4.2676720133589265,0.3212169567346876,35938.302661540554,0.1193774847860398
Neutrophils,Wnt3a,Lrp1,FAPs,2.0,0.6666666666666666,1.028356940375607,0.3775977977087417,3.0,1.0,33321.46609556023,0.2548437001183915,34266.36092285983,0.09622841992465164
Neutrophils,Ccl4,Ccr1,MuSCs,3.0,1.0,8309.30923499782,0.8609665918017556,1.0,0.5,4.09362917418077,0.00023270238931047548,34015.230701676766,0.00020034898302876542
Resolving-Mac,Hsp90aa1,Cftr,MuSCs,3.0,1.0,5211.072170412784,0.1308262418119342,1.0,0.5,5.9130199182611,1.0,30813.17353914689,0.1308262418119342
Resolving-Mac,Has2,Cd44,Inflammatory-Mac,1.0,0.3333333333333333,1.244927720852357,0.000347699799240793,3.0,1.0,24555.10080529194,0.2351158199660568,30569.32568083195,8.174972340053241e-05
Inflammatory-Mac,Hsp90aa1,Cftr,MuSCs,3.0,1.0,5154.19308456108,0.1293982675301872,1.0,0.5,5.9130199182611,1.0,30476.84637157328,0.1293982675301872
Neutrophils,Wnt3a,Lrp1,Inflammatory-Mac,2.0,0.6666666666666666,1.028356940375607,0.3775977977087417,3.0,1.0,29615.268007682596,0.2264985717444545,30455.066396784063,0.08552536187488145
Neutrophils,Hsp90aa1,Cftr,MuSCs,3.0,1.0,5103.66229078948,0.1281296698925558,1.0,0.5,5.9130199182611,1.0,30178.05678151627,0.1281296698925558
FAPs,Ifnb1,Ifnar1,Neutrophils,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,1592.526535515293,0.1749603528500844,28391.63694348791,0.1585509527539229
Inflammatory-Mac,Fgf1,Cd44,Neutrophils,1.0,0.3333333333333333,0.5657342902742466,0.0009818117960358288,3.0,1.0,46552.027106979294,0.4457370430334674,26336.07801619442,0.0004376298867803883
Inflammatory-Mac,Il7,Il7r,Resolving-Mac,2.0,0.6666666666666666,8.212377804562887,0.056758039536880474,3.0,1.0,3122.556370831984,0.6523254770625302,25643.612633317018,0.0370247152180295
MuSCs,Cd22,Ptprc,Neutrophils,1.0,0.5,0.90969537204017,0.0021535425051909377,3.0,1.0,27851.595618645566,0.5454102820841243,25336.467638216152,0.001174564225236341
Neutrophils,Ptprc,Cd22,MuSCs,3.0,1.0,27851.595618645566,0.5454102820841243,1.0,0.5,0.90969537204017,0.0021535425051909377,25336.467638216152,0.001174564225236341
FAPs,Anxa1,Dysf,Resolving-Mac,3.0,1.0,5679.50739986821,0.3018311546485782,3.0,1.0,4.371984975087804,0.0008061349930577025,24830.721018123808,0.0002433166557572299
Resolving-Mac,Apoe,Lrp2,Inflammatory-Mac,3.0,1.0,42551.01966793617,0.6496023450473197,1.0,0.3333333333333333,0.5657342902742466,0.01936388397540541,24072.57091228538,0.01257882443964757
FAPs,Ifnb1,Ifnar2,Inflammatory-Mac,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,1324.18687050431,0.2697617522457577,23607.66494890896,0.2444610000974398
FAPs,Ifnb1,Ifnar2,Neutrophils,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,1315.3421812289698,0.2679599228135748,23449.98141825297,0.2428281628945025
Neutrophils,Ccl4,Ccr3,ECs,3.0,1.0,8309.30923499782,0.8609665918017556,1.0,0.5,2.8173706310269,0.043398962701097284,23410.403802803456,0.03736505700449524
MuSCs,Il1rn,Il1r1,ECs,2.0,1.0,21.04752970146795,0.0008165935063132268,2.0,1.0,1086.922623908745,0.1072286500425447,22877.036209916783,8.756221931547549e-05
MuSCs,Wnt3a,Lrp1,Resolving-Mac,1.0,0.5,0.4548476860200855,0.167013492874731,3.0,1.0,49603.226477350516,0.3793671544056963,22561.91278235312,0.06335943353924273
MuSCs,Ccl24,Ccr2,Inflammatory-Mac,1.0,0.5,1.3645430580602547,0.015956424315562292,3.0,1.0,16321.732781220533,0.7653543457039289,22271.70716212897,0.012212318691811441
Neutrophils,Mmp9,Ephb2,Neutrophils,3.0,1.0,18184.173026042732,0.9467246792755516,2.0,0.6666666666666666,1.133828190367627,0.002163304440105747,20617.72799544984,0.00204805370223449
FAPs,Ifnb1,Ifnar2,Resolving-Mac,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,1088.049509149763,0.2216561337801162,19397.79711760015,0.2008671714597052
Resolving-Mac,Has2,Cd44,Resolving-Mac,1.0,0.3333333333333333,1.244927720852357,0.000347699799240793,3.0,1.0,14969.52380047633,0.1433336352702687,18635.97514717211,4.9837076207925486e-05
Inflammatory-Mac,Lamc2,Itga6,ECs,1.0,0.3333333333333333,1.5637920190765802,0.0037173282779486634,2.0,1.0,11829.531299505401,0.5243753833173489,18498.92663558315,0.0019492754406657512
FAPs,Ifnb1,Ifnar1,ECs,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,2.0,1.0,1036.906544307868,0.1139180609043761,18486.01796816524,0.103233771526196
Inflammatory-Mac,Psap,Gpr37,Inflammatory-Mac,3.0,1.0,50981.7732200183,0.237462361395885,1.0,0.3333333333333333,0.35473775586969003,0.05154914899759494,18085.15982232675,0.012240982648917209
Inflammatory-Mac,Gdf7,Bmpr2,ECs,1.0,0.3333333333333333,2.48316429108783,0.2108557358388486,2.0,1.0,7127.301632844826,0.2733439921077459,17698.260906492258,0.057636148593007176
Neutrophils,Psap,Gpr37,Inflammatory-Mac,3.0,1.0,49327.8740840257,0.2297588475803003,1.0,0.3333333333333333,0.35473775586969003,0.05154914899759494,17498.45935438992,0.01184387306743261
Inflammatory-Mac,Thbs2,Notch3,MuSCs,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,2.0,1.0,12265.59847653385,0.7995354338611101,17404.283511857233,0.0001222497031745664
Inflammatory-Mac,Thbs2,Itga6,ECs,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,2.0,1.0,11829.531299505401,0.5243753833173489,16785.52554470721,8.017747838019047e-05
Resolving-Mac,Anxa1,Dysf,Resolving-Mac,3.0,1.0,3833.5114678582104,0.2037277375022099,3.0,1.0,4.371984975087804,0.0008061349930577025,16760.05453930289,0.0001642320582570054
Neutrophils,Angpt1,Itgb1,ECs,1.0,0.3333333333333333,1.663872986258663,0.0019099372035567398,2.0,1.0,10068.416030219449,0.2579943339828873,16752.56544709584,0.0004927529767807595
MuSCs,Ebi3,Il6st,FAPs,1.0,0.5,0.90969537204017,0.003549103699253788,3.0,1.0,18308.31130112537,0.5617529004377749,16654.98606050449,0.001993719297010252
MuSCs,Gdf2,Eng,ECs,1.0,0.5,1.81939074408034,0.288027839515021,2.0,1.0,9134.322980927105,0.7342598961038277,16618.90268493911,0.2114872915173093
Inflammatory-Mac,Zp3,Egfr,FAPs,1.0,0.3333333333333333,2.1284265352181397,0.4276743759678501,3.0,1.0,7766.15008214418,0.7513678619790771,16529.679911322208,0.3213407814941995
FAPs,Ccl2,Ccr3,ECs,3.0,1.0,5807.58722314438,0.3705502093620701,1.0,0.5,2.8173706310269,0.043398962701097284,16362.12567961404,0.016081494714988268
Inflammatory-Mac,C3,Cd19,FAPs,3.0,1.0,3794.9645258218266,0.1674808493703157,3.0,1.0,4.2676720133589265,0.3212169567346876,16195.66389853974,0.053797688746073435
Inflammatory-Mac,Lamc2,Itgb1,ECs,1.0,0.3333333333333333,1.5637920190765802,0.0037173282779486634,2.0,1.0,10068.416030219449,0.2579943339828873,15744.908632799881,0.0009590496332651187
Neutrophils,Angpt1,Itgb1,MuSCs,1.0,0.3333333333333333,1.663872986258663,0.0019099372035567398,2.0,1.0,9459.030842289554,0.24237937277874802,15738.625894673118,0.0004629293814448787
ECs,Rspo1,Lrp6,FAPs,2.0,1.0,5.363338205264799,0.2048581915873106,3.0,1.0,2933.022863091846,0.2857013769713958,15730.79357853564,0.05852826742036464
Resolving-Mac,Vegfc,Kdr,ECs,1.0,0.3333333333333333,1.5561596510654467,0.004950112677028913,2.0,1.0,10092.16257323786,0.9491572823356296,15705.01618846559,0.00469843549578391
Neutrophils,Grem1,Kdr,ECs,2.0,0.6666666666666666,1.54204088899097,0.07461691355358267,2.0,1.0,10092.16257323786,0.9491572823356296,15562.5273462771,0.07082318688479114
FAPs,Ifnb1,Ifnar1,FAPs,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,872.594521435608,0.0958661861894975,15556.655602890869,0.08687496858361794
MuSCs,Wnt3a,Lrp1,FAPs,1.0,0.5,0.4548476860200855,0.167013492874731,3.0,1.0,33321.46609556023,0.2548437001183915,15156.1917483623,0.04256233649389305
MuSCs,Ccl12,Ccr2,Inflammatory-Mac,1.0,0.5,0.90969537204017,0.0013260740060318712,3.0,1.0,16321.732781220533,0.7653543457039289,14847.804774752649,0.001014916503241511
Inflammatory-Mac,Lamc2,Itgb1,MuSCs,1.0,0.3333333333333333,1.5637920190765802,0.0037173282779486634,2.0,1.0,9459.030842289554,0.24237937277874802,14791.95693937162,0.0009010036964219003
Inflammatory-Mac,Thbs2,Itgb1,ECs,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,2.0,1.0,10068.416030219449,0.2579943339828873,14286.589230889851,3.944757094481292e-05
FAPs,B2m,Gm11127,Neutrophils,3.0,1.0,4775.765717343434,0.039137811143622386,2.0,0.6666666666666666,2.9478669197283303,0.2892583024208338,14078.321774529351,0.011320936811871409
Inflammatory-Mac,Fgf1,Cd44,Inflammatory-Mac,1.0,0.3333333333333333,0.5657342902742466,0.0009818117960358288,3.0,1.0,24555.10080529194,0.2351158199660568,13891.662526694408,0.0002308394854773108
MuSCs,Cd22,Ptprc,Inflammatory-Mac,1.0,0.5,0.90969537204017,0.0021535425051909377,3.0,1.0,15195.546311835133,0.2975702833632989,13823.318155498491,0.0006408302535045762
Inflammatory-Mac,Ptprc,Cd22,MuSCs,3.0,1.0,15195.546311835133,0.2975702833632989,1.0,0.5,0.90969537204017,0.0021535425051909377,13823.318155498491,0.0006408302535045762
MuSCs,Anxa1,Dysf,Resolving-Mac,2.0,1.0,3157.99320429774,0.1678280646747054,3.0,1.0,4.371984975087804,0.0008061349930577025,13806.698840619109,0.0001352920757514313
MuSCs,Plg,Itgb1,ECs,1.0,0.5,1.3645430580602547,0.2404373724361213,2.0,1.0,10068.416030219449,0.2579943339828873,13738.78719969854,0.062031479766252534
Inflammatory-Mac,Tslp,Il7r,Resolving-Mac,2.0,0.6666666666666666,4.3959789941082725,0.07761125855383548,3.0,1.0,3122.556370831984,0.6523254770625302,13726.692214096369,0.0506278012615541
MuSCs,Wnt3a,Lrp1,Inflammatory-Mac,1.0,0.5,0.4548476860200855,0.167013492874731,3.0,1.0,29615.268007682596,0.2264985717444545,13470.4361241591,0.03782831759817919
Inflammatory-Mac,Thbs2,Itgb1,MuSCs,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,2.0,1.0,9459.030842289554,0.24237937277874802,13421.90149478392,3.7060029015533006e-05
FAPs,Postn,Ptk7,Neutrophils,3.0,1.0,10816.0248085836,0.6718461866040666,1.0,0.3333333333333333,1.22463809587003,0.002570162021920805,13245.71602646683,0.00172675355338209
MuSCs,Gdf2,Bmpr2,ECs,1.0,0.5,1.81939074408034,0.288027839515021,2.0,1.0,7127.301632844826,0.2733439921077459,12967.34662106657,0.07873067949120499
MuSCs,Plg,Itgb1,MuSCs,1.0,0.5,1.3645430580602547,0.2404373724361213,2.0,1.0,9459.030842289554,0.24237937277874802,12907.25487182405,0.05827705952363731
Inflammatory-Mac,Anxa1,Dysf,Resolving-Mac,3.0,1.0,2940.524511624453,0.1562709309326105,3.0,1.0,4.371984975087804,0.0008061349930577025,12855.928983699509,0.00012597546582248073
Inflammatory-Mac,Ccl2,Ccr3,ECs,3.0,1.0,4479.783839526556,0.2858303759981455,1.0,0.5,2.8173706310269,0.043398962701097284,12621.21142283104,0.01240474182678413
ECs,Mmrn2,Cd248,Inflammatory-Mac,2.0,1.0,2655.97690779384,0.912585582472086,2.0,0.6666666666666666,4.735113132941327,0.001801559016168831,12576.351136883508,0.0016440767841282699
ECs,Zp3,Egfr,FAPs,1.0,0.5,1.6099260748725148,0.3234897319840579,3.0,1.0,7766.15008214418,0.7513678619790771,12502.927518617242,0.2430597882930463
MuSCs,Ltb,Tnfrsf1a,Neutrophils,2.0,1.0,3.763317632704696,0.002479916047600131,3.0,1.0,3261.33312470492,0.3046582685448799,12273.43245432593,0.0007555269291985179
Neutrophils,Angpt1,Itgb1,FAPs,1.0,0.3333333333333333,1.663872986258663,0.0019099372035567398,3.0,1.0,7286.071771145341,0.1866992015731382,12123.09799595055,0.0003565837509588758
Inflammatory-Mac,Gdf7,Bmpr2,FAPs,1.0,0.3333333333333333,2.48316429108783,0.2108557358388486,3.0,1.0,4849.496447646533,0.1859863363440866,12042.096408553149,0.03921628580580397
MuSCs,B2m,Gm11127,Neutrophils,2.0,1.0,4051.169314169985,0.03319968124755925,2.0,0.6666666666666666,2.9478669197283303,0.2892583024208338,11942.30800746021,0.009603283438581776
ECs,Cgn,F11r,ECs,2.0,1.0,9.388153392446084,0.4582792385139311,2.0,1.0,1224.8922689405802,0.8219739732611581,11499.47651003549,0.3766936065443939
Inflammatory-Mac,Lamc2,Itgb1,FAPs,1.0,0.3333333333333333,1.5637920190765802,0.0037173282779486634,3.0,1.0,7286.071771145341,0.1866992015731382,11393.90088613624,0.0006940222214782643
Inflammatory-Mac,Gdf7,Bmpr2,MuSCs,1.0,0.3333333333333333,2.48316429108783,0.2108557358388486,2.0,1.0,4561.300339303765,0.1749335313945527,11326.458123485909,0.03688573848508673
Neutrophils,A2m,Lrp1,Neutrophils,1.0,0.3333333333333333,1.22463809587003,0.2479116408685874,3.0,1.0,9084.346159919223,0.06947738679657252,11125.0363835077,0.01722425296399982
Neutrophils,Anxa1,Dysf,Resolving-Mac,3.0,1.0,2497.7808974486397,0.1327418100297887,3.0,1.0,4.371984975087804,0.0008061349930577025,10920.26055470678,0.0001070078181068305
Resolving-Mac,Has2,Cd44,FAPs,1.0,0.3333333333333333,1.244927720852357,0.000347699799240793,3.0,1.0,8765.350092281167,0.0839284876318689,10912.22731285659,2.91819183001842e-05
Neutrophils,Il10,Il10ra,MuSCs,3.0,1.0,1677.91657703709,0.5950407961660481,1.0,0.5,6.3678676042812015,0.001211269879132152,10684.75061360089,0.0007207549932507487
Inflammatory-Mac,Lamc2,Itga6,Resolving-Mac,1.0,0.3333333333333333,1.5637920190765802,0.0037173282779486634,3.0,1.0,6815.78126317578,0.3021276010009319,10658.464343125981,0.0011231074747495551
MuSCs,Ccl12,Ccr1,Neutrophils,1.0,0.5,0.90969537204017,0.0013260740060318712,3.0,1.0,11646.82997971537,0.6620641608836066,10595.06733148578,0.0008779460740730535
ECs,Rspo1,Lrp6,Resolving-Mac,2.0,1.0,5.363338205264799,0.2048581915873106,3.0,1.0,1945.8887716417898,0.1895461192911364,10436.4595921422,0.038830075220374835
Inflammatory-Mac,Thbs2,Itgb1,FAPs,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,3.0,1.0,7286.071771145341,0.1866992015731382,10338.57899680638,2.854647962883094e-05
Resolving-Mac,Edn2,Ednrb,MuSCs,1.0,0.3333333333333333,1.245215167923553,0.16544008277734198,2.0,1.0,8221.367374172642,0.6014183912096858,10237.37135539161,0.09949870842554624
Inflammatory-Mac,Il7,Il7r,Inflammatory-Mac,2.0,0.6666666666666666,8.212377804562887,0.056758039536880474,3.0,1.0,1232.770719561923,0.2575350617393932,10123.97889544536,0.014617185216337432
MuSCs,Plg,Itgb1,FAPs,1.0,0.5,1.3645430580602547,0.2404373724361213,3.0,1.0,7286.071771145341,0.1866992015731382,9942.158655845158,0.044889465462167114
Inflammatory-Mac,Thbs2,Itga4,Inflammatory-Mac,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,3.0,1.0,6978.447163338466,0.417160233207244,9902.074744711566,6.378418332198327e-05
Inflammatory-Mac,Thbs2,Itga6,Resolving-Mac,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,3.0,1.0,6815.78126317578,0.3021276010009319,9671.259799190628,4.6195588061484024e-05
ECs,Ereg,Egfr,FAPs,1.0,0.5,1.240214171636665,0.028197102670053032,3.0,1.0,7766.15008214418,0.7513678619790771,9631.689390932464,0.02118639674720227
Inflammatory-Mac,Apoe,Lrp2,Inflammatory-Mac,3.0,1.0,16967.58278540883,0.2590344873801403,1.0,0.3333333333333333,0.5657342902742466,0.01936388397540541,9599.14340477279,0.005015913759257654
FAPs,Ifnb1,Ifnar1,MuSCs,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,2.0,1.0,535.2989566690464,0.05880975434346161,9543.33462899431,0.05329403165052828
Resolving-Mac,Has2,Cd44,MuSCs,1.0,0.3333333333333333,1.244927720852357,0.000347699799240793,2.0,1.0,7643.9904573882095,0.07319143580197474,9516.215618333468,2.544864753449201e-05
MuSCs,Kitl,Kit,FAPs,2.0,1.0,4209.318472985245,0.1851287119443146,2.0,0.6666666666666666,2.253264606776133,0.0009029027307480497,9484.708333826613,0.0001671532195543907
Resolving-Mac,Ccl2,Ccr3,ECs,3.0,1.0,3316.881565643564,0.2116319757851113,1.0,0.5,2.8173706310269,0.043398962701097284,9344.884709638698,0.009184608223457569
Neutrophils,Wnt3a,Lrp1,Neutrophils,2.0,0.6666666666666666,1.028356940375607,0.3775977977087417,3.0,1.0,9084.346159919223,0.06947738679657252,9341.950422327423,0.0262345082449442
ECs,Rspo1,Lrp6,ECs,2.0,1.0,5.363338205264799,0.2048581915873106,2.0,1.0,1736.005113872985,0.1691016656242701,9310.782551770048,0.03464186141419005
FAPs,Ltb,Tnfrsf1a,Neutrophils,2.0,0.6666666666666666,2.829422556446783,0.001864506557245141,3.0,1.0,3261.33312470492,0.3046582685448799,9227.68950712717,0.0005680373394208796
Neutrophils,Angpt1,Itgb1,Resolving-Mac,1.0,0.3333333333333333,1.663872986258663,0.0019099372035567398,3.0,1.0,5534.708524598357,0.1418220537676808,9209.05200089475,0.0002708712167757178
ECs,Rspo1,Lrp6,MuSCs,2.0,1.0,5.363338205264799,0.2048581915873106,2.0,1.0,1678.450200140885,0.1634953274290754,9002.096084049956,0.033493357110095615
MuSCs,Gdf2,Bmpr2,FAPs,1.0,0.5,1.81939074408034,0.288027839515021,3.0,1.0,4849.496447646533,0.1859863363440866,8823.128950298591,0.053569242636501285
Inflammatory-Mac,Gdf7,Bmpr2,Resolving-Mac,1.0,0.3333333333333333,2.48316429108783,0.2108557358388486,3.0,1.0,3524.784842679143,0.1351814206625941,8752.619855108484,0.0285037779255522
Inflammatory-Mac,Lamc2,Itgb1,Resolving-Mac,1.0,0.3333333333333333,1.5637920190765802,0.0037173282779486634,3.0,1.0,5534.708524598357,0.1418220537676808,8655.133018682023,0.0005271991309073554
Neutrophils,A2m,Lrp1,MuSCs,1.0,0.3333333333333333,1.22463809587003,0.2479116408685874,2.0,1.0,7066.746080682589,0.05404671312581432,8654.206464244124,0.01339880933457445
MuSCs,Col3a1,Mag,ECs,2.0,1.0,5363.240854813599,0.052798642485839285,1.0,0.5,1.6099260748725148,0.03329264597637535,8634.421297985971,0.001757806512314258
FAPs,Ifnb1,Ifnar2,ECs,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,2.0,1.0,477.5976245915265,0.09729561208317572,8514.632604277029,0.08817032969624672
Inflammatory-Mac,Fgf1,Cd44,Resolving-Mac,1.0,0.3333333333333333,0.5657342902742466,0.0009818117960358288,3.0,1.0,14969.52380047633,0.1433336352702687,8468.772923005921,0.000140726653877047
Inflammatory-Mac,Gdf7,Bmpr2,Inflammatory-Mac,1.0,0.3333333333333333,2.48316429108783,0.2108557358388486,3.0,1.0,3409.574564460117,0.1307629129295823,8466.533806268704,0.02757211022619835
Inflammatory-Mac,Thbs2,Itga4,Neutrophils,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,3.0,1.0,5919.625107291326,0.3538655710156209,8399.65810460159,5.410637126042987e-05
MuSCs,Gdf2,Bmpr2,MuSCs,1.0,0.5,1.81939074408034,0.288027839515021,2.0,1.0,4561.300339303765,0.1749335313945527,8298.787618299784,0.050385727106306115
Neutrophils,Fzd8,Ckap4,FAPs,1.0,0.3333333333333333,1.663872986258663,0.0025387867509529673,3.0,1.0,4940.860023558953,0.5629911798740344,8220.963522085085,0.001429314548367577
MuSCs,Ly86,Cd180,Resolving-Mac,1.0,0.5,1.3645430580602547,0.0004902404423740767,3.0,1.0,5922.4752195520805,0.5354294573207952,8081.472447373674,0.0002624891740170584
Neutrophils,Angpt1,Itga5,FAPs,1.0,0.3333333333333333,1.663872986258663,0.0019099372035567398,3.0,1.0,4825.3538445364975,0.3588496817515976,8028.775911063663,0.0006853803576618724
FAPs,Ifnb1,Ifnar2,FAPs,1.0,0.3333333333333333,17.8280463843582,0.9062107510138484,3.0,1.0,448.323096614239,0.09133184054969652,7992.724961617755,0.08276589581601752
MuSCs,Il1rn,Il1r2,Inflammatory-Mac,2.0,1.0,21.04752970146795,0.0008165935063132268,3.0,1.0,375.881418890582,0.040148546422766516,7911.375328329441,3.2785042296746284e-05
Inflammatory-Mac,Thbs2,Itgb1,Resolving-Mac,1.0,0.3333333333333333,1.4189510234787601,0.0001529009197055834,3.0,1.0,5534.708524598357,0.1418220537676808,7853.480325635456,2.168472245561308e-05
FAPs,Ccl3,Ccr5,Inflammatory-Mac,1.0,0.3333333333333333,0.9287946834865736,2.7072260998716242e-05,3.0,1.0,8324.163833834962,0.5787676828778794,7731.4391133371255,1.566854976849218e-05
MuSCs,Ltb,Tnfrsf1a,Inflammatory-Mac,2.0,1.0,3.763317632704696,0.002479916047600131,3.0,1.0,2036.80589801995,0.1902687442604938,7665.1475504154005,0.00047185051224832373
MuSCs,Ccl12,Ccr5,Inflammatory-Mac,1.0,0.5,0.90969537204017,0.0013260740060318712,3.0,1.0,8324.163833834962,0.5787676828778794,7572.4533157438245,0.000767488779795653
MuSCs,Plg,Itgb1,Resolving-Mac,1.0,0.5,1.3645430580602547,0.2404373724361213,3.0,1.0,5534.708524598357,0.1418220537676808,7552.348095627603,0.03409932196139547
