"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"day"	"type"	"symbol"
138.9096	-0.3428958	0.3015992	0.06153956	0.1986967	"ENSMUSG00000024667"	"D2"	"MuSCs"	"Tmem216"
857.047	-0.4893548	0.1856238	0.001692916	0.01797106	"ENSMUSG00000024691"	"D2"	"MuSCs"	"Fam111a"
89.229	0.7614368	0.4587513	0.006973627	0.04713626	"ENSMUSG00000024697"	"D2"	"MuSCs"	"Gna14"
415.644	-0.4870153	0.2081917	0.003760629	0.03075648	"ENSMUSG00000024726"	"D2"	"MuSCs"	"Carnmt1"
420.0961	-0.5868219	0.2442205	0.002170792	0.0209458	"ENSMUSG00000024732"	"D2"	"MuSCs"	"Ccdc86"
1014.588	-0.3170065	0.1789005	0.02975198	0.1237394	"ENSMUSG00000024735"	"D2"	"MuSCs"	"Prpf19"
4140.892	-0.2828188	0.1496227	0.0278165	0.1182764	"ENSMUSG00000024740"	"D2"	"MuSCs"	"Ddb1"
2345.469	0.1847263	0.1506189	0.1529471	0.3560983	"ENSMUSG00000024750"	"D2"	"MuSCs"	"Zfand5"
586.9169	0.2950522	0.1905497	0.05282581	0.1798984	"ENSMUSG00000024754"	"D2"	"MuSCs"	"Cemip2"
2025.305	0.1752885	0.139301	0.1513748	0.3542602	"ENSMUSG00000024759"	"D2"	"MuSCs"	"Atl3"
350.8264	-0.568529	0.2296235	0.001909047	0.01939288	"ENSMUSG00000024764"	"D2"	"MuSCs"	"Naa40"
202.2397	0.2790677	0.2420228	0.09822982	0.2681432	"ENSMUSG00000024766"	"D2"	"MuSCs"	"Lipo3"
213.3481	0.3589115	0.2597286	0.04713398	0.1676843	"ENSMUSG00000024769"	"D2"	"MuSCs"	"Cdc42bpg"
306.1779	0.3642286	0.2123248	0.02726771	0.1167749	"ENSMUSG00000024776"	"D2"	"MuSCs"	"Stambpl1"
111.7789	0.2953621	0.2780718	0.09445664	0.2610343	"ENSMUSG00000024777"	"D2"	"MuSCs"	"Ppp2r5b"
52.25138	1.732422	0.5053434	3.418553e-05	0.0009223725	"ENSMUSG00000024778"	"D2"	"MuSCs"	"Fas"
324.4269	0.5012063	0.244104	0.007582753	0.04990649	"ENSMUSG00000024781"	"D2"	"MuSCs"	"Lipa"
824.8206	0.2794608	0.1858542	0.06170415	0.199046	"ENSMUSG00000024789"	"D2"	"MuSCs"	"Jak2"
83.81743	-0.1977845	0.2833876	0.1996434	0.4187435	"ENSMUSG00000024790"	"D2"	"MuSCs"	"Sac3d1"
813.9718	-0.9414837	0.2211787	1.570339e-06	8.575149e-05	"ENSMUSG00000024795"	"D2"	"MuSCs"	"Kif20b"
332.2705	-0.5181587	0.2475296	0.005827493	0.04180883	"ENSMUSG00000024800"	"D2"	"MuSCs"	"Rpp30"
436.0093	-0.1600495	0.1767319	0.2554005	0.4863382	"ENSMUSG00000024805"	"D2"	"MuSCs"	"Pcgf5"
527.8492	-0.1796863	0.1679138	0.1907386	0.4073063	"ENSMUSG00000024807"	"D2"	"MuSCs"	"Syvn1"
