"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"day"	"type"	"symbol"
636.037429987356	0.297097151206296	0.253537239087216	0.00453745653107097	0.242361428949753	"ENSMUSG00000003418"	"D0"	"ECs"	"St8sia6"
4132.56750806279	-0.520349257718414	0.0978794675279776	4.78925647212853e-09	4.197573094619e-06	"ENSMUSG00000016494"	"D0"	"ECs"	"Cd34"
247.516447028782	-0.754246920126267	0.215205432862829	1.7052567260186e-05	0.0050072726777294	"ENSMUSG00000025780"	"D0"	"ECs"	"Itih5"
3154.36263588054	-0.175638273476898	0.128029440490924	0.00526269231834705	0.26273142578006	"ENSMUSG00000026110"	"D0"	"ECs"	"Mgat4a"
123.127437583262	0.767434090102048	0.296606505452825	0.000300004176997531	0.0426936978782349	"ENSMUSG00000026208"	"D0"	"ECs"	"Des"
192.96568172928	-0.813769029032157	0.221481950096552	9.02029840085884e-06	0.00293895564476403	"ENSMUSG00000026399"	"D0"	"ECs"	"Cd55"
524.422454966692	0.216471915133307	0.387468827966215	0.00662151518710674	0.302971217140073	"ENSMUSG00000026826"	"D0"	"ECs"	"Nr4a2"
759.376571483609	0.644500755108112	0.199236495766261	4.42923073059974e-05	0.00997060103191915	"ENSMUSG00000026872"	"D0"	"ECs"	"Zeb2"
283.879708329785	0.441056202243571	0.333813460654117	0.00334930883893844	0.202281915779984	"ENSMUSG00000038530"	"D0"	"ECs"	"Rgs4"
981.585373270564	0.776435832832652	0.146468941127552	5.08550168962806e-09	4.197573094619e-06	"ENSMUSG00000039157"	"D0"	"ECs"	"Fam102a"
80.0118526437824	1.37398944006299	0.383782163020499	1.28901970238468e-05	0.00409214177826276	"ENSMUSG00000073490"	"D0"	"ECs"	"Ifi207"
439.410840826915	1.28405161516074	0.188033300566014	3.91812556705993e-13	2.42551563228845e-09	"ENSMUSG00000079588"	"D0"	"ECs"	"Tmem182"
1728.66226451112	0.20735620271027	0.157166852180543	0.00553226424961716	0.271657875989116	"ENSMUSG00000004085"	"D0"	"ECs"	"Map3k20"
1929.082041721	0.142063693900247	0.198354432912365	0.00962354515882741	0.363259489669031	"ENSMUSG00000015839"	"D0"	"ECs"	"Nfe2l2"
794.890222874866	0.341106282067547	0.151921257331888	0.000790574565830146	0.0795780788580735	"ENSMUSG00000017754"	"D0"	"ECs"	"Pltp"
53.4630021804234	1.12190144904691	0.50322708587094	0.000689597566772153	0.0746817933735192	"ENSMUSG00000017817"	"D0"	"ECs"	"Jph2"
17.4097989102446	3.10082361350986	0.882946698108277	2.18486766941427e-05	0.00588061882935176	"ENSMUSG00000026893"	"D0"	"ECs"	"Gca"
4652.9504991859	-0.325428738667857	0.110535260898936	0.000122875152074207	0.0211294063587606	"ENSMUSG00000027074"	"D0"	"ECs"	"Slc43a3"
943.645399100008	-0.25921512860772	0.259049923816371	0.00517622599723765	0.260515666958534	"ENSMUSG00000027204"	"D0"	"ECs"	"Fbn1"
740.386279471708	-0.452917213699619	0.149178623464614	8.71904731211386e-05	0.0161643322688469	"ENSMUSG00000027293"	"D0"	"ECs"	"Ehd4"
84.7455212141003	-0.772854234501059	0.486546357641194	0.0021774380161479	0.153175341351859	"ENSMUSG00000031196"	"D0"	"ECs"	"F8"
540.181310917591	0.707126773761626	0.166805207389191	9.22999448707289e-07	0.000439525237478652	"ENSMUSG00000031391"	"D0"	"ECs"	"L1cam"
171.141307958318	0.492551138934611	0.268092751265385	0.00161984810741402	0.126779147558176	"ENSMUSG00000031400"	"D0"	"ECs"	"G6pdx"
606.798778644452	-0.314439635097482	0.168136869388525	0.0017074683102399	0.129694264718283	"ENSMUSG00000033361"	"D0"	"ECs"	"Prrg3"
1077.25583011662	0.463128040865728	0.148707842573699	7.13464872909242e-05	0.0144809976909661	"ENSMUSG00000045103"	"D0"	"ECs"	"Dmd"
199.693311614988	0.585438333351495	0.276444930425609	0.000920733241922684	0.0890593614706622	"ENSMUSG00000046532"	"D0"	"ECs"	"Ar"
47.5814750877456	0.982818729609549	0.50158898838497	0.0012127118893695	0.104217058735102	"ENSMUSG00000053552"	"D0"	"ECs"	"Ebf4"
124.755634682288	0.644524511223302	0.457342086355986	0.00285156570526923	0.181908513566689	"ENSMUSG00000054580"	"D0"	"ECs"	"Pla2r1"
3611.46961649779	-0.297569614774443	0.153531937387476	0.00155224772842308	0.125161361675107	"ENSMUSG00000059588"	"D0"	"ECs"	"Calcrl"
818.45609004831	-0.405735184388524	0.131179128657802	7.48120105241771e-05	0.0147023413063466	"ENSMUSG00000067377"	"D0"	"ECs"	"Tspan6"
904.66120090087	0.271151445410202	0.166414957259838	0.00272467063211063	0.177548142611377	"ENSMUSG00000068079"	"D0"	"ECs"	"Tcf15"
94.1571849119657	1.10067522807239	0.330397972256875	3.11717702178553e-05	0.00787627932790339	"ENSMUSG00000071722"	"D0"	"ECs"	"Spin4"
92.6694436700738	-0.65329864129485	0.372059786707188	0.00174641685748436	0.130255344051288	"ENSMUSG00000074899"	"D0"	"ECs"	"Sptbn5"
