Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand expressing cells in condition 1,Ligand detection rate in condition 1,Ligand expression in condition 1,Ligand specificity in condition 1,Receptor expressing cells in condition 1,Receptor detection rate in condition 1,Receptor expression in condition 1,Receptor specificity in condition 1,Edge expression weight in condition 1,Edge specificity weight in condition 1,Ligand expressing cells in condition 2,Ligand detection rate in condition 2,Ligand expression in condition 2,Ligand specificity in condition 2,Receptor expressing cells in condition 2,Receptor detection rate in condition 2,Receptor expression in condition 2,Receptor specificity in condition 2,Edge expression weight in condition 2,Edge specificity weight in condition 2,Delta ligand expression,Fold change of ligand expression,Log2-transformed fold change of ligand expression,Delta ligand specificity,Fold change of ligand specificity,Log2-transformed fold change of ligand specificity,Delta receptor expression,Fold change of receptor expression,Log2-transformed fold change of receptor expression,Delta receptor specificity,Fold change of receptor specificity,Log2-transformed fold change of receptor specificity,Delta edge expression weight,Delta edge specificity weight,Fold change of edge expression weight,Log2-transformed fold change of edge expression weight,Fold change of edge specificity weight,Log2-transformed fold change of edge specificity weight
sCs,Lgi1,Adam11,ECs,1.0,0.3333333333333333,0.0016893333333333,0.0102567838870539,2.0,0.6666666666666666,0.114041,0.0710048892742713,0.0001926532626666,0.0007282818042103,3.0,1.0,0.3189896666666667,0.4465601389467652,1.0,0.3333333333333333,0.0736003333333333,0.0287345058207932,0.0234777457965555,0.0128316849119,0.3173003333333334,0.005295887327593579,-7.560911856182205,0.4363033550597113,0.02296842685342459,-5.444204142309412,-0.04044066666666671,1.5494630911997689,0.631768389788763,-0.0422703834534781,2.47106700623645,1.3051341317732785,0.0232850925338889,0.0121034031076897,121.86529037499557,6.929143466393911,17.61912056256001,4.139070010536311
sCs,Pspn,Gfra4,ECs,2.0,0.6666666666666666,0.5659646666666667,0.2511550822658207,1.0,0.3333333333333333,0.0025873333333333,0.002703238278857,0.0014643392475555,0.0006789320323104,1.0,0.3333333333333333,0.7137986666666666,0.2038522375999652,1.0,0.3333333333333333,0.2317793333333333,0.1410137876894167,0.1654437790942222,0.028745976152934,0.1478339999999999,0.7928911793988596,-0.33480521850984796,-0.047302844665855465,1.2320447654770483,0.3010546762912874,0.229192,0.011162916452142556,-6.485142191159828,0.1383105494105597,0.019170028145126423,-5.705003734625494,0.16397943984666669,0.028067044120623597,112.98186494038616,6.819947409669712,42.33999102253532,5.403949058334302
ECs,Nlgn3,Nrxn2,sCs,2.0,0.6666666666666666,0.0304423333333333,0.0215831435618059,1.0,0.3333333333333333,0.041443,0.0193566587644115,0.0012616216203333,0.0004177775449891,3.0,1.0,0.3239616666666667,0.1555281019885789,3.0,1.0,0.3114883333333333,0.0487458035698496,0.1009102796138889,0.0075813423091268,0.2935193333333334,0.09396893665402789,-3.4116722664058976,0.13394495842677298,0.13877327174860557,-2.8491983686784583,0.2700453333333333,0.13304832176700038,-2.9099777821498973,0.0293891448054381,0.39709384904640366,-1.3324480810886383,0.0996486579935556,0.0071635647641377,79.98458332319166,6.321650048555832,18.146840106795594,4.181646449767379
ECs,Tnc,Cntn1,FAPs,2.0,0.6666666666666666,1.442371333333333,0.035220440164462,1.0,0.3333333333333333,0.0343033333333333,1.0,0.0494781446377777,0.035220440164462,3.0,1.0,12.07002266666666,0.7601982364861632,2.0,0.6666666666666666,0.293933,1.0,3.547777972481333,0.7601982364861632,10.627651333333326,0.11950030030321958,-3.0649138511966414,0.7249777963217012,0.04633059966997577,-4.431890834075215,0.2596296666666667,0.1167046004815155,-3.099066661853672,0.0,1.0,0.0,3.4982998278435553,0.7249777963217012,71.70394117350398,6.163980513050315,21.584007267836924,4.431890834075215
ECs,Nlgn3,Nrxn1,FAPs,2.0,0.6666666666666666,0.0304423333333333,0.0215831435618059,1.0,0.3333333333333333,0.0118936666666666,0.0316940473176732,0.0003620709652222,0.000684057173312,3.0,1.0,0.3239616666666667,0.1555281019885789,2.0,0.6666666666666666,0.0782363333333333,0.0732546279419328,0.0253455729405555,0.0113931532456883,0.2935193333333334,0.09396893665402789,-3.4116722664058976,0.13394495842677298,0.13877327174860557,-2.8491983686784583,0.0663426666666667,0.15202229143322077,-2.717645209493419,0.041560580624259595,0.432655904590715,-1.2087080031777304,0.0249835019753333,0.010709096072376299,70.00167197886505,6.129317475899393,16.65526463310963,4.057906371856206
sCs,Rspo3,Fzd8,sCs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,2.851558333333334,0.2403464840679487,0.0433218247194444,0.0014473617095469,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,4.513153666666667,0.3521927119166651,2.634217975160778,0.2000106857745692,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,1.6615953333333326,0.6318327590736442,-0.6623853554476011,0.11184622784871642,0.6824288974066528,-0.5512493561113221,2.5908961504413335,0.1985633240650223,60.80579459014444,5.926136909150316,138.1898418724805,7.110507759055018
ECs,Il4,Il2rg,FAPs,1.0,0.3333333333333333,0.205579,0.0919445348462596,1.0,0.3333333333333333,0.041337,0.0014815841388981,0.008498019123,0.0001362235644865,2.0,0.6666666666666666,0.6580480000000001,0.1830904640197835,3.0,1.0,0.7369563333333332,0.0202240871990636,0.4849526412373333,0.0037028375096531,0.45246900000000007,0.3124073015950204,-1.678499922291512,0.09114592917352389,0.5021809046063956,-0.9937209236125201,0.6956193333333333,0.056091518764793395,-4.156073543022249,0.0187425030601655,0.0732583935341566,-3.7708621248969245,0.47645462211433326,0.0035666139451666,57.0665509477147,5.834573465313761,27.182062983090255,4.764583048510305
ECs,Pspn,Gfra4,ECs,2.0,0.6666666666666666,1.268030666666667,0.5627071178805921,1.0,0.3333333333333333,0.0025873333333333,0.002703238278857,0.0032808180115555,0.0015211314208401,2.0,0.6666666666666666,0.7284796666666667,0.2080449530531628,1.0,0.3333333333333333,0.2317793333333333,0.1410137876894167,0.1688465314868889,0.0293372068396933,-0.5395510000000002,1.7406534796898931,0.7996290272907285,-0.3546621648274293,2.7047381329015017,1.4354889220918627,0.229192,0.011162916452142556,-6.485142191159828,0.1383105494105597,0.019170028145126423,-5.705003734625494,0.16556571347533341,0.027816075418853198,51.464766071201694,5.685513163869106,19.286438001189115,4.269514812533642
sCs,Grp,Nmbr,sCs,1.0,0.3333333333333333,0.2114156666666667,1.0,1.0,0.3333333333333333,0.0153383333333333,0.0606210312755249,0.0032427639672222,0.0606210312755249,3.0,1.0,0.653317,1.0,1.0,0.3333333333333333,0.2494816666666667,1.0,0.1629906140216667,1.0,0.44190133333333337,0.3236034982507216,-1.6277008910697548,0.0,1.0,0.0,0.23414333333333343,0.061480803532657564,-4.023720169101852,0.9393789687244751,0.0606210312755249,-4.0440377945408,0.1597478500544445,0.9393789687244751,50.262867007643145,5.6514210601716135,16.49592524176901,4.044037794540799
FAPs,Il7,Il2rg,FAPs,2.0,0.6666666666666666,0.2977416666666666,0.4831633221579247,1.0,0.3333333333333333,0.041337,0.0014815841388981,0.012307747275,0.0007158471146065,3.0,1.0,0.8078343333333334,0.8785372545010706,3.0,1.0,0.7369563333333332,0.0202240871990636,0.5953386282341111,0.0177676140426556,0.5100926666666667,0.3685677302648273,-1.4399983327220731,0.3953739323431459,0.5499633847995639,-0.8625925241164575,0.6956193333333333,0.056091518764793395,-4.156073543022249,0.0187425030601655,0.0732583935341566,-3.7708621248969245,0.5830308809591112,0.0170517669280491,48.37104751438854,5.596071875744322,24.820403239904692,4.6334546490133715
sCs,Rspo3,Lgr4,FAPs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,8.723353333333334,0.4847735065384163,0.1325280916244445,0.0029192963395633,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,10.74065166666667,0.5588237283455937,6.269057021976112,0.3173567008960442,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,2.0172983333333363,0.8121810113632147,-0.30012679716509383,0.07405022180717741,0.8674891239382332,-0.20508242473391183,6.136528930351667,0.3144374045564809,47.303608956667404,5.563878350867807,108.70999856887357,6.764340827677641
sCs,Efna5,Epha3,ECs,3.0,1.0,0.4883596666666667,0.1349079977067798,1.0,0.3333333333333333,0.0030583333333333,0.0001134234803787,0.0014935666472222,1.530173463083661e-05,3.0,1.0,1.053930333333333,0.3874723929117032,1.0,0.3333333333333333,0.0669816666666666,0.0030125769785417,0.0705940102772222,0.0011672904107062,0.5655706666666662,0.4633699697418332,-1.1097635463868267,0.2525643952049234,0.3481744768782082,-1.5221176455767962,0.0639233333333333,0.045659259996516,-4.452948711903041,0.002899153498163,0.037649985771850705,-4.731206870080292,0.06910044363000001,0.0011519886760753635,47.26539013743779,5.562712258289874,76.28484213507625,6.253324515655883
ECs,Has2,Hmmr,ECs,1.0,0.3333333333333333,0.013731,0.000674045898119,3.0,1.0,1.300104333333333,0.1038397690320293,0.017851732601,6.999277037767145e-05,2.0,0.6666666666666666,0.3897156666666666,0.0160474951623365,3.0,1.0,2.161741333333333,0.903256933110598,0.8424644648808887,0.0144950112644393,0.37598466666666663,0.03523337954936377,-4.826913326486952,0.0153734492642175,0.0420031843786429,-4.573357482999357,0.861637,0.6014153096330982,-0.7335665012511015,0.7994171640785687,0.11496149680737051,-3.1207773438588027,0.8246127322798886,0.01442501849406163,47.19230809191576,5.560479827738053,207.0929781208287,7.694134826858007
sCs,Rspo3,Lgr5,ECs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,1.0,0.3333333333333333,0.0803789999999999,0.031012346961925,0.001221144561,0.0001867557317925,3.0,1.0,0.5836756666666667,0.5679012625959595,1.0,0.3333333333333333,0.095057,0.1193350869954211,0.0554824578463333,0.0677705465766983,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,0.014678000000000108,0.8455873844114573,-0.24197424203478543,0.0883227400334961,0.25987618346576435,-1.9441036718131386,0.054261313285333304,0.0675837908449058,45.434799137047705,5.505725795737496,362.88335531247094,8.50336207475713
sCs,Rspo3,Lrp6,FAPs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,37.74750533333334,0.5438494785644407,0.5734726835257778,0.0032750506589839,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,43.97212233333332,0.6379891218794987,25.66545781765655,0.3623148278378548,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,6.224616999999974,0.8584417428657664,-0.22020786413167728,0.09413964331505809,0.8524431842384315,-0.23032441388720495,25.09198513413077,0.35903977717887087,44.75445571332584,5.483959417834391,110.62877053335862,6.789582816830938
sCs,Rspo3,Sdc4,FAPs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,16.96312166666667,0.2784523679257784,0.2577093987338889,0.0016768345783435,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,19.27491966666667,0.3709387315842666,11.25030158638811,0.2106565740124487,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,2.3117979999999996,0.8800618606988055,-0.18432315865253443,0.09248636365848822,0.7506694346436078,-0.4137503535793318,10.992592187654221,0.2089797394341052,43.654991403729085,5.448074712355248,125.62752267462822,6.973008756523083
sCs,Rspo3,Fzd8,FAPs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,6.453984666666667,0.5439806384912759,0.0980510863842222,0.0032758405014344,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,7.273511666666667,0.567602609669802,4.245371771049445,0.3223422386842422,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,0.8195269999999999,0.8873271897320575,-0.1724619182472088,0.023621971178526158,0.9583829059696043,-0.06132591891092919,4.147320684665223,0.3190663981828078,43.29754954895212,5.436213471949923,98.39985754590234,6.620584321854631
sCs,Il15,Il2rg,FAPs,3.0,1.0,0.9393656666666668,0.0359996381764887,1.0,0.3333333333333333,0.041337,0.0014815841388981,0.038830558563,5.333649292835762e-05,3.0,1.0,2.265785,0.0911228339482809,3.0,1.0,0.7369563333333332,0.0202240871990636,1.669784605721667,0.0018428761395958,1.3264193333333334,0.4145872916744822,-1.2702522006281651,0.0551231957717922,0.39506714855818925,-1.3398302095504153,0.6956193333333333,0.056091518764793395,-4.156073543022249,0.0187425030601655,0.0732583935341566,-3.7708621248969245,1.630954047158667,0.0017895396466674424,43.00181783407911,5.426325743650414,34.551880680853515,5.110692334447281
sCs,Rspo3,Sdc4,ECs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,2.300909333333333,0.0377697964348262,0.0349561815617777,0.0002274489570718,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,2.324764666666667,0.044739239986383,1.356908566659778,0.0254074708758505,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,0.023855333333334006,0.9897386029324255,-0.014880545501441708,0.006969443551556806,0.8442207879776668,-0.24430774042824083,1.3219523850980004,0.025180021918778703,38.81741386031331,5.278632099204159,111.70625358299617,6.80356614337245
sCs,Rspo3,Lgr4,sCs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,7.610381,0.4229234954138438,0.1156194449456667,0.0025468368122942,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,7.027161333333333,0.3656151058474875,4.101583076007556,0.2076332802349435,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,-0.5832196666666674,1.0829950586021364,0.11502666035486757,-0.057308389566356255,1.1567451362096124,0.2100710327860492,3.985963631061889,0.2050864434226493,35.47485527140371,5.148724893347845,81.52594592344795,6.349187370157643
ECs,Sfrp1,Fzd2,sCs,1.0,0.3333333333333333,0.0275923333333333,0.0030025328758977,3.0,1.0,2.072911,0.1616854204500617,0.0571964512823333,0.0004854657904546,3.0,1.0,0.3669776666666666,0.0181959334720815,3.0,1.0,5.498373000000001,0.2960993309783061,2.017780094003,0.005387803727609,0.3393853333333333,0.07518804504906285,-3.733352899142139,0.0151934005961838,0.16501120321771703,-2.5993641172165556,3.425462000000001,0.37700443385707,-1.4073466041096252,0.1344139105282444,0.5460512859514285,-0.87289163730806,1.9605836427206669,0.0049023379371544,35.27806443869792,5.140699503251763,11.09821502059651,3.4722557545247454
sCs,Il4,Il2rg,FAPs,2.0,0.6666666666666666,0.9346216666666668,0.4180064812014002,1.0,0.3333333333333333,0.041337,0.0014815841388981,0.038634455835,0.0006193117725046,3.0,1.0,1.820699,0.5065779772149687,3.0,1.0,0.7369563333333332,0.0202240871990636,1.341775659143666,0.0102450771843208,0.8860773333333333,0.5133312352380414,-0.9620380463942111,0.08857149601356845,0.8251572314680732,-0.2772590477152174,0.6956193333333333,0.056091518764793395,-4.156073543022249,0.0187425030601655,0.0732583935341566,-3.7708621248969245,1.303141203308666,0.0096257654118162,34.73002609054779,5.1181115894164595,16.542681148927624,4.048121172612148
sCs,Rspo3,Lrp6,sCs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,17.66056,0.2544455921614109,0.2683051143733333,0.0015322662558829,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,15.740255,0.2283745003137342,9.187203830628334,0.129694167072891,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,-1.9203050000000008,1.1219996118233155,0.1660721768195449,-0.02607109184767667,1.114159382119549,0.15595562706401703,8.918898716255,0.1281619008170081,34.241627678571916,5.0976793768831685,84.64205654529704,6.403302775879672
sCs,Rspo3,Lgr4,ECs,1.0,0.3333333333333333,0.0151923333333333,0.0060219799559777,3.0,1.0,1.660964666666667,0.0923029980477398,0.0252339288708888,0.0005558468041201,3.0,1.0,0.5836756666666667,0.5679012625959595,3.0,1.0,1.452293666666667,0.0755611658069188,0.8476684740874445,0.0429112814649718,0.5684833333333335,0.026028724856898208,-5.263751553702717,0.5618792826399818,0.010603920703486995,-6.559258402943695,-0.20867100000000005,1.143683749911921,0.19368817492300483,-0.016741832240821,1.221566621716787,0.2887325473541868,0.8224345452165557,0.0423554346608517,33.592409585705056,5.070063378779714,77.19983482301376,6.270525855589606
ECs,Has2,Cd44,ECs,1.0,0.3333333333333333,0.013731,0.000674045898119,3.0,1.0,261.380203,0.6968677182772199,3.589011567393,0.0004697208270363,2.0,0.6666666666666666,0.3897156666666666,0.0160474951623365,3.0,1.0,297.8183156666666,0.8852156413092672,116.0644634355788,0.0142054937215351,0.37598466666666663,0.03523337954936377,-4.826913326486952,0.0153734492642175,0.0420031843786429,-4.573357482999357,36.4381126666666,0.877649859831153,-0.18828260642082412,0.18834792303204728,0.7872293323314152,-0.3451441180863793,112.4754518681858,0.0137357728944988,32.33883793801371,5.015195932907777,30.242418270368287,4.918501601085761
FAPs,Nmb,Nmbr,sCs,3.0,1.0,27.953652,0.8548162869778623,1.0,0.3333333333333333,0.0153383333333333,0.0606210312755249,0.42876243226,0.0518198448677131,3.0,1.0,55.08966566666667,0.9375056431777864,1.0,0.3333333333333333,0.2494816666666667,1.0,13.74386160662945,0.9375056431777864,27.136013666666667,0.5074209774504773,-0.9787449313424527,0.08268935619992412,0.9117985509723027,-0.13321297840977117,0.23414333333333343,0.061480803532657564,-4.023720169101852,0.9393789687244751,0.0606210312755249,-4.0440377945408,13.31509917436945,0.8856857983100733,32.05472441740237,5.002465100444302,18.091633534818033,4.177250772950569
ECs,Nlgn3,Nrxn2,FAPs,2.0,0.6666666666666666,0.0304423333333333,0.0215831435618059,3.0,1.0,2.049608666666666,0.9573046246952972,0.0623948702335555,0.0206616431471793,3.0,1.0,0.3239616666666667,0.1555281019885789,3.0,1.0,6.039054,0.9450708374258476,1.95642199893,0.1469850735895989,0.2935193333333334,0.09396893665402789,-3.4116722664058976,0.13394495842677298,0.13877327174860557,-2.8491983686784583,3.989445333333334,0.3393923397053025,-1.5589740921573167,-0.01223378726944957,1.0129448362863165,0.018555608903944542,1.8940271286964445,0.1263234304424196,31.35549431558639,4.970646358563213,7.113910183356598,2.830642759774515
FAPs,Tac1,Tacr3,sCs,2.0,0.6666666666666666,0.6379953333333334,1.0,1.0,0.3333333333333333,0.021124,1.0,0.0134770134213333,1.0,2.0,0.6666666666666666,0.6139516666666666,1.0,3.0,1.0,0.676856,1.0,0.4155568692933333,1.0,-0.024043666666666796,1.039162149029104,0.05542078739716505,0.0,1.0,0.0,0.655732,0.031209001619251362,-5.001893983815051,0.0,1.0,0.0,0.402079855872,0.0,30.834492502287773,4.946473196417889,1.0,0.0
sCs,Ntf3,Ntrk3,sCs,2.0,0.6666666666666666,2.980061000000001,0.1456056740620512,3.0,1.0,0.5021629999999999,0.1615094927857316,1.496476371943,0.0235166985644864,3.0,1.0,7.182390333333333,0.3516910628676694,3.0,1.0,6.293983333333333,0.8109245509196,45.20584505149444,0.2851949172184017,4.202329333333332,0.4149121478638659,-1.2691221976045413,0.2060853888056182,0.4140158492365163,-1.2722420972660204,5.791820333333334,0.07978460911081746,-3.647745720282395,0.6494150581338685,0.19916710204738225,-2.3279487287699636,43.709368679551446,0.2616782186539153,30.20819165544186,4.916867917886936,12.127336515215067,3.600190826035987
ECs,Gal,Galr1,sCs,2.0,0.6666666666666666,1.020062,0.0271025111430161,1.0,0.3333333333333333,0.1321586666666667,1.0,0.1348100338373333,0.0271025111430161,3.0,1.0,4.926742666666667,0.666446655488151,3.0,1.0,0.8078946666666668,1.0,3.980289124439111,0.666446655488151,3.9066806666666665,0.20704592649044387,-2.2719772760957597,0.6393441443451349,0.04066718756831989,-4.619990968375629,0.6757360000000001,0.16358403158167487,-2.611896169849198,0.0,1.0,0.0,3.8454790906017777,0.6393441443451349,29.525169686121973,4.883873445944959,24.589848961648116,4.619990968375629
