Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand expressing cells in condition 1,Ligand detection rate in condition 1,Ligand expression in condition 1,Ligand specificity in condition 1,Receptor expressing cells in condition 1,Receptor detection rate in condition 1,Receptor expression in condition 1,Receptor specificity in condition 1,Edge expression weight in condition 1,Edge specificity weight in condition 1,Ligand expressing cells in condition 2,Ligand detection rate in condition 2,Ligand expression in condition 2,Ligand specificity in condition 2,Receptor expressing cells in condition 2,Receptor detection rate in condition 2,Receptor expression in condition 2,Receptor specificity in condition 2,Edge expression weight in condition 2,Edge specificity weight in condition 2,Delta ligand expression,Fold change of ligand expression,Log2-transformed fold change of ligand expression,Delta ligand specificity,Fold change of ligand specificity,Log2-transformed fold change of ligand specificity,Delta receptor expression,Fold change of receptor expression,Log2-transformed fold change of receptor expression,Delta receptor specificity,Fold change of receptor specificity,Log2-transformed fold change of receptor specificity,Delta edge expression weight,Delta edge specificity weight,Fold change of edge expression weight,Log2-transformed fold change of edge expression weight,Fold change of edge specificity weight,Log2-transformed fold change of edge specificity weight
sCs,Gnai2,Lpar3,sCs,3.0,1.0,41.21033366666666,0.1457656157184491,3.0,1.0,0.8383893333333333,1.0,34.55030416924089,0.1457656157184491,3.0,1.0,38.719942,0.1266838888960214,1.0,0.3333333333333333,0.0068403333333333,0.2055347448969372,0.2648573099273333,0.0260379407867956,2.4903916666666603,1.064318062942002,0.08992935314906036,0.019081726822427703,1.1506247320690435,0.20241738563366538,0.831549,122.56556698016726,6.937409921460621,0.7944652551030628,4.8653574387213085,2.2825457980439774,34.28544685931355,0.1197276749316535,130.4487468317192,7.027339274609675,5.5982005993488535,2.484963183677648
ECs,Tgfb1,Itgb6,sCs,3.0,1.0,88.72291666666666,0.7675060578750151,3.0,1.0,3.502633333333333,0.820695084116189,310.7638453472222,0.6298884487274201,3.0,1.0,98.912777,0.8120825131376513,2.0,0.6666666666666666,0.024693,0.0678862779526072,2.442453202461,0.0551292592073144,-10.189860333333343,0.8969813542558477,-0.15685009904294803,-0.044576455262636205,0.9451084655296841,-0.08144818491655295,3.4779403333333327,141.84721716005885,7.148194037047098,0.7528088061635818,12.089263233567365,3.5956544187409407,308.32139214476115,0.5747591895201057,127.2343089456529,6.9913439380041495,11.425665024061274,3.514206233824387
FAPs,Nid2,Col13a1,sCs,3.0,1.0,50.79415266666667,0.6540916351717195,3.0,1.0,0.702312,0.6786077779123368,35.673342947632,0.4438716710949275,3.0,1.0,61.15258266666666,0.6724957211632092,1.0,0.3333333333333333,0.004932,0.0284745449576807,0.301604537712,0.0191490096461097,-10.358429999999991,0.8306133682617756,-0.26775100356076476,-0.018404085991489683,0.9726331552568747,-0.040032323679458796,0.69738,142.3990267639903,7.153795475913565,0.6501332329546562,23.832085075315305,4.574833273701425,35.37173840992,0.42472266144881776,118.27853525763666,6.8860444723528,23.1798761031542,4.534800950021967
ECs,Fn1,Col13a1,sCs,3.0,1.0,21.84976866666667,0.0502001889087954,3.0,1.0,0.702312,0.6786077779123368,15.345354731824,0.0340662386461772,3.0,1.0,27.03890566666666,0.0709618821903372,1.0,0.3333333333333333,0.004932,0.0284745449576807,0.133355882748,0.0020206073047104,-5.189136999999992,0.808086278935574,-0.307418757916198,-0.020761693281541795,0.707424709707476,-0.4993514829310244,0.69738,142.3990267639903,7.153795475913565,0.6501332329546562,23.832085075315305,4.574833273701425,15.211998849075998,0.032045631341466804,115.07069966176006,6.846376717997367,16.85940586612879,4.075481790770399
sCs,Slit1,Robo2,ECs,1.0,0.3333333333333333,0.210796,0.3481346586630142,2.0,0.6666666666666666,1.847863,0.7296835394802672,0.389522128948,0.2540281299489829,2.0,0.6666666666666666,0.0213373333333333,0.0353528352353091,2.0,0.6666666666666666,0.1588893333333333,0.6383618698147193,0.0033902746684444,0.0225679020040636,0.18945866666666672,9.879210148097249,3.3043957016303405,0.3127818234277051,9.847432499991125,3.2997476228053686,1.6889736666666668,11.629874461889619,3.5397636186815724,0.09132166966554789,1.1430562725998241,0.19289642910123145,0.3861318542795556,0.23146022794491927,114.89397380499824,6.844159320311928,11.256169488118227,3.4926440519066007
ECs,Fn1,Itgb6,sCs,3.0,1.0,21.84976866666667,0.0502001889087954,3.0,1.0,3.502633333333333,0.820695084116189,76.53172805748889,0.0411990482591524,3.0,1.0,27.03890566666666,0.0709618821903372,2.0,0.6666666666666666,0.024693,0.0678862779526072,0.6676716976270001,0.0048173380584134,-5.189136999999992,0.808086278935574,-0.307418757916198,-0.020761693281541795,0.707424709707476,-0.4993514829310244,3.4779403333333327,141.84721716005885,7.148194037047098,0.7528088061635818,12.089263233567365,3.5956544187409407,75.86405635986189,0.036381710200739006,114.62478989223823,6.8407752791308996,8.552243533583647,3.096302935809915
ECs,Nid2,Col13a1,sCs,3.0,1.0,16.633059,0.2141889211266894,3.0,1.0,0.702312,0.6786077779123368,11.681596932408,0.1453502678192235,3.0,1.0,20.78586466666667,0.2285824153201347,1.0,0.3333333333333333,0.004932,0.0284745449576807,0.102515884536,0.0065087802615684,-4.152805666666669,0.8002101075291647,-0.3215492432719464,-0.014393494193445294,0.9370314896126769,-0.09383056339064015,0.69738,142.3990267639903,7.153795475913565,0.6501332329546562,23.832085075315305,4.574833273701425,11.579081047872,0.1388414875576551,113.94914051886107,6.8322462326416185,22.331414178698807,4.481002710310789
FAPs,Gnai2,Lpar3,sCs,3.0,1.0,57.4434,0.2031838091312023,3.0,1.0,0.8383893333333333,1.0,48.1599338304,0.2031838091312023,3.0,1.0,63.14058933333333,0.2065833519051582,1.0,0.3333333333333333,0.0068403333333333,0.2055347448969372,0.4319026779031111,0.0424600565337808,-5.697189333333334,0.9097697789411405,-0.136426583423211,-0.0033995427739559048,0.9835439654618605,-0.023938550938606112,0.831549,122.56556698016726,6.937409921460621,0.7944652551030628,4.8653574387213085,2.2825457980439774,47.72803115249689,0.1607237525974215,111.50644877734177,6.800983338037403,4.785292948669328,2.2586072471053744
sCs,Mmp9,Cd44,sCs,2.0,0.6666666666666666,0.3528893333333333,0.001755640607465,3.0,1.0,81.699019,0.2178183668945166,28.83071234889734,0.0003824107699717,1.0,0.3333333333333333,0.018226,8.390443350394411e-05,3.0,1.0,14.277234,0.0424367145557899,0.260216866884,3.560628494572134e-06,0.33466333333333326,19.361864003804087,4.2751459452061455,0.0016717361739610557,20.92428890998319,4.387106690017939,67.421785,5.7223282184770525,2.516602249424286,0.1753816523387267,5.1327811112276205,2.359740737758732,28.57049548201334,0.0003788501414771279,110.79494075128326,6.791748194630433,107.39979488302464,6.746847427776582
ECs,Gnai2,Lpar3,sCs,3.0,1.0,184.0626906666667,0.6510505751503485,3.0,1.0,0.8383893333333333,1.0,154.3161965195662,0.6510505751503485,3.0,1.0,203.7816646666667,0.6667327591988204,1.0,0.3333333333333333,0.0068403333333333,0.2055347448969372,1.393934513541556,0.1370367475763606,-19.718974000000003,0.9032347977319006,-0.1468270269028969,-0.01568218404847188,0.9764790557654368,-0.034338994418291933,0.831549,122.56556698016726,6.937409921460621,0.7944652551030628,4.8653574387213085,2.2825457980439774,152.92226200602465,0.5140138275739878,110.70548510022651,6.7905828945577165,4.750919637723928,2.2482068036256853
sCs,Vcan,Cd44,sCs,3.0,1.0,11.12297,0.0956165114059682,3.0,1.0,81.699019,0.2178183668945166,908.7357373664302,0.0208270323625989,3.0,1.0,0.5799533333333334,0.0059493667466624,3.0,1.0,14.277234,0.0424367145557899,8.280129449080002,0.0002524715784158,10.543016666666666,19.1790776269355,4.261461433854249,0.08966714465930581,16.07171241537751,4.006451748950453,67.421785,5.7223282184770525,2.516602249424286,0.1753816523387267,5.1327811112276205,2.359740737758732,900.4556079173501,0.020574560784183103,109.74897710897491,6.7780636832785355,82.49258191073882,6.366192486709302
sCs,Gnai2,Cnr1,sCs,3.0,1.0,41.21033366666666,0.1457656157184491,2.0,0.6666666666666666,1.857194333333333,0.5770515760321316,76.53559816050921,0.0841142782816251,3.0,1.0,38.719942,0.1266838888960214,1.0,0.3333333333333333,0.0193336666666666,0.0088357042826072,0.7485984519806665,0.0011193413796559,2.4903916666666603,1.064318062942002,0.08992935314906036,0.019081726822427703,1.1506247320690435,0.20241738563366538,1.8378606666666664,96.06011965310974,6.585865700494133,0.5682158717495245,65.30906394955285,6.029211325673059,75.78699970852854,0.0829949369019692,102.23852047517437,6.6757950536431885,75.146224208635,6.231628711306739
FAPs,Vtn,Itgb6,sCs,3.0,1.0,17.50798033333334,0.2368839813846793,3.0,1.0,3.502633333333333,0.820695084116189,61.32403551487779,0.1944095190282772,3.0,1.0,25.140634,0.1388191398995883,2.0,0.6666666666666666,0.024693,0.0678862779526072,0.6207976753620001,0.0094239147163653,-7.632653666666659,0.6964017030490695,-0.5220083637859954,0.09806484148509101,1.706421618488805,0.7709741482694538,3.4779403333333327,141.84721716005885,7.148194037047098,0.7528088061635818,12.089263233567365,3.5956544187409407,60.70323783951579,0.18498560431191188,98.78264360303615,6.626185673261102,20.629380133361263,4.366628567010397
sCs,Nid1,Col13a1,sCs,3.0,1.0,33.396921,0.0686758708645703,3.0,1.0,0.702312,0.6786077779123368,23.455058381352,0.0466039801236006,3.0,1.0,49.99334866666667,0.0936538596210214,1.0,0.3333333333333333,0.004932,0.0284745449576807,0.246567195624,0.0026667510362391,-16.59642766666667,0.6680272854430248,-0.5820210643895164,-0.024977988756451103,0.7332946142580057,-0.44753515146123796,0.69738,142.3990267639903,7.153795475913565,0.6501332329546562,23.832085075315305,4.574833273701425,23.208491185728,0.0439372290873615,95.12643529887706,6.571774411524048,17.47593963226723,4.12729812224018
FAPs,Gnai2,Cnr1,sCs,3.0,1.0,57.4434,0.2031838091312023,2.0,0.6666666666666666,1.857194333333333,0.5770515760321316,106.6835569674,0.1172475372833721,3.0,1.0,63.14058933333333,0.2065833519051582,1.0,0.3333333333333333,0.0193336666666666,0.0088357042826072,1.220739107307556,0.0018253094071437,-5.697189333333334,0.9097697789411405,-0.136426583423211,-0.0033995427739559048,0.9835439654618605,-0.023938550938606112,1.8378606666666664,96.06011965310974,6.585865700494133,0.5682158717495245,65.30906394955285,6.029211325673059,105.46281786009244,0.1154222278762284,87.39259382186884,6.449439117070916,64.23433573754744,6.005272774734498
ECs,Gnai2,Cnr1,sCs,3.0,1.0,184.0626906666667,0.6510505751503485,2.0,0.6666666666666666,1.857194333333333,0.5770515760321316,341.8401860842195,0.3756897604671344,3.0,1.0,203.7816646666667,0.6667327591988204,1.0,0.3333333333333333,0.0193336666666666,0.0088357042826072,3.939846777443778,0.0058910534958075,-19.718974000000003,0.9032347977319006,-0.1468270269028969,-0.01568218404847188,0.9764790557654368,-0.034338994418291933,1.8378606666666664,96.06011965310974,6.585865700494133,0.5682158717495245,65.30906394955285,6.029211325673059,337.9003393067757,0.36979870697132694,86.76484274497845,6.439038673591231,63.77293309838426,5.994872331254776
sCs,Gal,Galr2,ECs,3.0,1.0,36.61711466666667,0.9728974888569838,3.0,1.0,0.9773006666666668,0.2404260176543542,35.78593057514311,0.2339098688318061,3.0,1.0,1.985141,0.2685325111606675,1.0,0.3333333333333333,0.2090106666666667,0.075181141934872,0.4149156438373333,0.0201885808356977,34.631973666666674,18.445598910438438,4.205204727568344,0.7043649776963163,3.623015643997322,1.8571910352884757,0.7682900000000001,4.6758411053981295,2.2252259049873926,0.1652448757194822,3.1979564484752134,1.6771502915397372,35.37101493130578,0.2137212879961084,86.248689599115,6.430430632555736,11.58624624164784,3.5343413268282164
FAPs,Slit2,Robo2,FAPs,3.0,1.0,0.994373,0.5215143627507798,3.0,1.0,0.661303,0.261135113213977,0.657581848019,0.1361857121596399,3.0,1.0,0.37963,0.1990797397484571,1.0,0.3333333333333333,0.020314,0.0816145599667874,0.00771180382,0.0162478053578728,0.6147429999999999,2.619321444564444,1.3891931188799063,0.3224346230023227,2.619625499861151,1.3893605796592807,0.640989,32.55405139312789,5.024765194685495,0.17952055324718957,3.199614300686599,1.6778980051051537,0.649870044199,0.1199379068017671,85.26952492147291,6.4139583135654,8.381791211799058,3.067258584764441
sCs,Mmp13,Lrp1,FAPs,2.0,0.6666666666666666,0.5831753333333333,0.3166326782509612,3.0,1.0,256.4443053333333,0.8370788162388805,149.5519932442018,0.2650465074928609,1.0,0.3333333333333333,0.006253,0.025900669228337,3.0,1.0,301.6001486666667,0.8177496571571792,1.885905729612667,0.0211802633816141,0.5769223333333333,93.26328695559464,6.543237371562496,0.2907320090226242,12.224884054522601,3.6117488770580413,-45.155843333333394,0.8502791078420842,-0.23399160492675217,0.019329159081701297,1.0236370127612124,0.033704218533033285,147.66608751458915,0.2438662441112468,79.29982442702332,6.309245766635744,12.513843794923684,3.645453095591073
ECs,Vtn,Plaur,sCs,2.0,0.6666666666666666,7.134618,0.0965317920926077,3.0,1.0,7.8629,0.1459290348143631,56.0987878722,0.014086791248975,3.0,1.0,2.021590333333334,0.0111626234765064,3.0,1.0,0.3543876666666666,0.0059210382797252,0.7164266811858888,6.609432090655423e-05,5.113027666666666,3.529210583548825,1.8193455164813341,0.0853691686161013,8.64776925386536,3.1123280285367856,7.508512333333333,22.187284546207877,4.4716612048990125,0.14000799653463789,24.64585228473405,4.623272966977806,55.38236119101411,0.014020696928068446,78.30359944068616,6.291006721380348,213.13164362322826,7.735600995514578
