"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"maxlog10TPM"
"505"	"ENSMUSG00000037503"	"Fam168b"	0.183167541684599	"housekeeping"	"M1.D2"	1	1.33623643058976
"506"	"ENSMUSG00000037568"	"Vash2"	0.675289057334744	"intermediate"	"FAPs.D7"	1	0.780231498457562
"507"	"ENSMUSG00000037708"	"Spag6"	0.936876664870172	"specific"	"ECs.D2"	1	0.227233190820471
"508"	"ENSMUSG00000037849"	"Ifi206"	0.708778874287187	"intermediate"	"M2.D2"	1	1.80603197165251
"509"	"ENSMUSG00000037860"	"Aim2"	0.661137773487691	"intermediate"	"M2.D2"	1	1.61994457994452
"510"	"ENSMUSG00000037872"	"Ackr1"	0.732198555683341	"intermediate"	"FAPs.D0"	1	1.30392117273159
"511"	"ENSMUSG00000037995"	"Igsf9"	0.61729637815377	"intermediate"	"M2.D2"	1	0.801927532607444
"512"	"ENSMUSG00000038174"	"Fam126b"	0.268547183368167	"housekeeping"	"sCs.D0"	1	0.904266120443404
"513"	"ENSMUSG00000038179"	"Slamf7"	0.779179869897337	"intermediate"	"M2.D2"	1	1.99989323002243
"514"	"ENSMUSG00000038235"	"F11r"	0.593818652892011	"intermediate"	"ECs.D4"	1	1.46812872063951
"515"	"ENSMUSG00000038242"	"Aox4"	0.936377267855847	"specific"	"FAPs.D0"	1	0.0314507519786004
"516"	"ENSMUSG00000038305"	"Spats2l"	0.568835565150021	"intermediate"	"FAPs.D7"	1	1.43951085652437
"517"	"ENSMUSG00000038323"	"1700066M21Rik"	0.402844891332226	"housekeeping"	"FAPs.D7"	1	0.650419238645775
"518"	"ENSMUSG00000038349"	"Plcl1"	0.594550248466221	"intermediate"	"sCs.D0"	1	1.21169995445003
"519"	"ENSMUSG00000038370"	"Pcp4l1"	0.754245746501082	"intermediate"	"sCs.D0"	1	1.70626966122546
"520"	"ENSMUSG00000038530"	"Rgs4"	0.79675487647136	"intermediate"	"sCs.D0"	1	1.93991550521332
"521"	"ENSMUSG00000038633"	"Degs1"	0.198036861239552	"housekeeping"	"M1.D2"	1	1.72386228715594
"522"	"ENSMUSG00000038702"	"Dsel"	0.635382324108371	"intermediate"	"FAPs.D7"	1	1.45739513765857
"523"	"ENSMUSG00000038733"	"Wdr26"	0.223632674262873	"housekeeping"	"M2.D4"	1	2.10993847387971
"524"	"ENSMUSG00000038740"	"Mvb12b"	0.198926721253653	"housekeeping"	"ECs.D0"	1	1.0420801133766
"525"	"ENSMUSG00000038765"	"Lmx1b"	0.906283147413826	"specific"	"FAPs.D0"	1	0.415617734039479
"526"	"ENSMUSG00000038806"	"Sde2"	0.316041090902847	"housekeeping"	"M2.D2"	1	1.36688577992285
"527"	"ENSMUSG00000038831"	"Ralgps1"	0.450700577467523	"housekeeping"	"sCs.D0"	1	0.950626859696032
"528"	"ENSMUSG00000038855"	"Itpkb"	0.349506958935281	"housekeeping"	"ECs.D4"	1	1.85837096025749
"529"	"ENSMUSG00000038860"	"Garnl3"	0.466974809917101	"housekeeping"	"FAPs.D4"	1	0.844659600260256
"530"	"ENSMUSG00000038866"	"Zcchc2"	0.300539122781854	"housekeeping"	"M2.D2"	1	1.28851451687713
"531"	"ENSMUSG00000038949"	"Cnst"	0.418258222018145	"housekeeping"	"ECs.D7"	1	1.28271890427396
"532"	"ENSMUSG00000038987"	"Cfap157"	0.44289415622342	"housekeeping"	"ECs.D2"	1	0.539461207740636
"533"	"ENSMUSG00000039021"	"Ttc16"	0.680142095318255	"intermediate"	"Neutro.D2"	1	0.762153323442637
"534"	"ENSMUSG00000039046"	"Usp6nl"	0.217675688843526	"housekeeping"	"ECs.D7"	1	0.852339540805265
"535"	"ENSMUSG00000039063"	"Echdc3"	0.853656223567062	"specific"	"FAPs.D0"	1	0.369730118101803
"536"	"ENSMUSG00000039157"	"Fam102a"	0.456883692296204	"housekeeping"	"FAPs.D7"	1	0.8968446971861
"537"	"ENSMUSG00000039164"	"Naif1"	0.351766161787385	"housekeeping"	"M2.D2"	1	0.597647173658674
"538"	"ENSMUSG00000039195"	"1110008P14Rik"	0.371458736566627	"housekeeping"	"M1.D2"	1	0.773458621729934
"539"	"ENSMUSG00000039205"	"Ciz1"	0.208583286307747	"housekeeping"	"FAPs.D0"	1	1.41857000501191
"540"	"ENSMUSG00000039210"	"Gpatch2"	0.237892529891077	"housekeeping"	"FAPs.D7"	1	0.934388603964417
"541"	"ENSMUSG00000039239"	"Tgfb2"	0.605738566069002	"intermediate"	"FAPs.D0"	1	1.29661313586298
"542"	"ENSMUSG00000039254"	"Pomt1"	0.351657637469104	"housekeeping"	"FAPs.D7"	1	1.18302546228125
"543"	"ENSMUSG00000039323"	"Igfbp2"	0.943720846819497	"specific"	"FAPs.D0"	1	0.322493629862014
"544"	"ENSMUSG00000039349"	"C130074G19Rik"	0.75381309163268	"intermediate"	"ECs.D4"	1	1.42656519200867
"545"	"ENSMUSG00000039356"	"Exosc2"	0.317150194180859	"housekeeping"	"FAPs.D2"	1	0.700829274473206
"546"	"ENSMUSG00000039377"	"Hlx"	0.300155945611483	"housekeeping"	"ECs.D0"	1	1.0252233493652
"547"	"ENSMUSG00000039384"	"Dusp10"	0.375183298600094	"housekeeping"	"sCs.D7"	1	0.930783450291377
"548"	"ENSMUSG00000039395"	"Mreg"	0.78221258635114	"intermediate"	"M2.D4"	1	0.320197864546206
"549"	"ENSMUSG00000039476"	"Prrx2"	0.804611504289497	"specific"	"FAPs.D7"	1	1.58159407174394
"550"	"ENSMUSG00000039483"	"Asb6"	0.241905042080181	"housekeeping"	"FAPs.D0"	1	0.781617948625131
"551"	"ENSMUSG00000039515"	"Ptpa"	0.149806106240375	"housekeeping"	"M1.D2"	1	1.21149878972328
"552"	"ENSMUSG00000039630"	"Hnrnpu"	0.11192703200587	"housekeeping"	"M2.D4"	1	2.15562261111127
"553"	"ENSMUSG00000039660"	"Spout1"	0.25547152744374	"housekeeping"	"FAPs.D2"	1	0.800226645493667
"554"	"ENSMUSG00000039678"	"Tbc1d13"	0.33151449354623	"housekeeping"	"M2.D2"	1	1.12662143794212
"555"	"ENSMUSG00000039686"	"Zer1"	0.310921643948932	"housekeeping"	"FAPs.D7"	1	1.10445829677052
"556"	"ENSMUSG00000039715"	"Wdr34"	0.290114101134397	"housekeeping"	"FAPs.D4"	1	0.707837976393227
"557"	"ENSMUSG00000039748"	"Exo1"	0.841354250305427	"specific"	"sCs.D2"	1	0.413347996323533
"558"	"ENSMUSG00000039783"	"Kmo"	0.846382748978937	"specific"	"M2.D2"	1	0.691457172631196
"559"	"ENSMUSG00000039787"	"Cercam"	0.761628283387441	"intermediate"	"FAPs.D7"	1	1.70331228272314
"560"	"ENSMUSG00000039997"	"Ifi203"	0.264144997581136	"housekeeping"	"FAPs.D7"	1	2.16598930921452
"561"	"ENSMUSG00000040124"	"Gorab"	0.381586569786593	"housekeeping"	"FAPs.D4"	1	0.837022177632024
"562"	"ENSMUSG00000040170"	"Fmo2"	0.745731262072535	"intermediate"	"FAPs.D0"	1	1.86789598142198
"563"	"ENSMUSG00000040181"	"Fmo1"	0.577216297074368	"intermediate"	"ECs.D7"	1	1.65977086745141
"564"	"ENSMUSG00000040265"	"Dnm3"	0.537863381672948	"intermediate"	"ECs.D4"	1	1.40433082017774
"565"	"ENSMUSG00000040297"	"Suco"	0.280643530009268	"housekeeping"	"sCs.D0"	1	1.47490561560971
"566"	"ENSMUSG00000040596"	"Pogk"	0.23869023227935	"housekeeping"	"ECs.D7"	1	0.886223404026196
"567"	"ENSMUSG00000040612"	"Ildr2"	0.75243693565224	"intermediate"	"FAPs.D0"	1	0.665675830448328
"568"	"ENSMUSG00000040648"	"Ppip5k2"	0.225257384171226	"housekeeping"	"M2.D2"	1	1.12279131842758
"569"	"ENSMUSG00000040710"	"St8sia4"	0.481636745301089	"housekeeping"	"ECs.D7"	1	1.63635955142031
"570"	"ENSMUSG00000040713"	"Creg1"	0.437708957752211	"housekeeping"	"M2.D2"	1	1.85819633299101
"571"	"ENSMUSG00000040723"	"Rcsd1"	0.336977427988044	"housekeeping"	"M2.D2"	1	1.21193246393995
"572"	"ENSMUSG00000040782"	"Cop1"	0.157728750286017	"housekeeping"	"M2.D4"	1	1.57809491983243
"573"	"ENSMUSG00000040836"	"Gpr161"	0.728738682386119	"intermediate"	"FAPs.D0"	1	0.907060561803593
"574"	"ENSMUSG00000040848"	"Sft2d2"	0.332704984414298	"housekeeping"	"ECs.D0"	1	1.42591376468528
"575"	"ENSMUSG00000040918"	"Slc19a2"	0.312771686437877	"housekeeping"	"ECs.D0"	1	0.75594671146033
"576"	"ENSMUSG00000041075"	"Fzd7"	0.451961608793824	"housekeeping"	"sCs.D0"	1	1.15545791335349
"577"	"ENSMUSG00000041144"	"Dnah7b"	0.758375013588604	"intermediate"	"FAPs.D7"	1	0.777841517991243
"578"	"ENSMUSG00000041303"	"Gtf3c3"	0.199898937805886	"housekeeping"	"FAPs.D7"	1	0.93985991415195
"579"	"ENSMUSG00000041396"	"Mettl18"	0.495646795656659	"housekeeping"	"FAPs.D4"	1	0.383689972050299
"580"	"ENSMUSG00000041439"	"Mfsd6"	0.393065293632396	"housekeeping"	"ECs.D0"	1	1.17205785334866
"581"	"ENSMUSG00000041498"	"Kif14"	0.683001580154105	"intermediate"	"FAPs.D2"	1	0.600032425537116
"582"	"ENSMUSG00000041559"	"Fmod"	0.697495486626248	"intermediate"	"FAPs.D7"	1	1.87782539194429
"583"	"ENSMUSG00000041570"	"Camsap2"	0.208504818657942	"housekeeping"	"ECs.D7"	1	1.31777824121461
"584"	"ENSMUSG00000041684"	"Bivm"	0.299059647451129	"housekeeping"	"FAPs.D7"	1	0.81754070338292
"585"	"ENSMUSG00000041757"	"Plekha6"	0.861863843314649	"specific"	"FAPs.D0"	1	1.48702680060268
"586"	"ENSMUSG00000041763"	"Tpp2"	0.173764191316615	"housekeeping"	"M2.D4"	1	1.60241969068157
"587"	"ENSMUSG00000041801"	"Phlda3"	0.460065647062212	"housekeeping"	"FAPs.D0"	1	1.15612074542749
"588"	"ENSMUSG00000041809"	"Efhc1"	0.640247949940546	"intermediate"	"FAPs.D7"	1	1.10387429876707
"589"	"ENSMUSG00000041859"	"Mcm3"	0.376692904015	"housekeeping"	"FAPs.D2"	1	1.19252095912941
"590"	"ENSMUSG00000041907"	"Gpr45"	0.804230781183531	"specific"	"FAPs.D7"	1	0.187468756290198
"591"	"ENSMUSG00000041926"	"Rnpep"	0.381453168521547	"housekeeping"	"M1.D2"	1	1.59856323005313
"592"	"ENSMUSG00000041945"	"Mfsd9"	0.582170477402258	"intermediate"	"FAPs.D7"	1	0.387825652818029
"593"	"ENSMUSG00000042046"	"Dstyk"	0.190262305445096	"housekeeping"	"ECs.D7"	1	1.0892489728252
"594"	"ENSMUSG00000042066"	"Tmcc2"	0.372904516201158	"housekeeping"	"FAPs.D0"	1	0.931046824829833
"595"	"ENSMUSG00000042111"	"Ccdc115"	0.368719735094629	"housekeeping"	"M2.D4"	1	1.08545590817098
"596"	"ENSMUSG00000042182"	"Bend6"	0.691662148805181	"intermediate"	"FAPs.D2"	1	0.648534483911428
"597"	"ENSMUSG00000042215"	"Bag2"	0.633402728471282	"intermediate"	"FAPs.D7"	1	0.735240543019784
"598"	"ENSMUSG00000042229"	"Rabif"	0.270322324260446	"housekeeping"	"FAPs.D0"	1	0.912343589634939
"599"	"ENSMUSG00000042305"	"Tmem183a"	0.122288175621042	"housekeeping"	"M1.D2"	1	0.999400047370375
"600"	"ENSMUSG00000042349"	"Ikbke"	0.453270353808776	"housekeeping"	"M2.D4"	1	1.47681547824917
"601"	"ENSMUSG00000042451"	"Mybph"	0.915124169533217	"specific"	"sCs.D7"	1	0.668964023381259
"602"	"ENSMUSG00000042510"	"AA986860"	0.979650419965305	"specific"	"sCs.D0"	1	0.168151007743986
"603"	"ENSMUSG00000042581"	"Thsd7b"	0.96771228447988	"specific"	"sCs.D0"	1	0.085829532932389
"604"	"ENSMUSG00000042684"	"Npl"	0.751344928618413	"intermediate"	"M2.D7"	1	1.10259566380134
"605"	"ENSMUSG00000042686"	"Jph1"	0.825373111800367	"specific"	"sCs.D2"	1	0.555826016005505
"606"	"ENSMUSG00000042699"	"Dhx9"	0.126078229905329	"housekeeping"	"M2.D4"	1	1.75659211637683
"607"	"ENSMUSG00000042708"	"Shcbp1l"	0.366605605305906	"housekeeping"	"M2.D2"	1	0.456125177180954
"608"	"ENSMUSG00000042772"	"Smg7"	0.176269904360645	"housekeeping"	"ECs.D0"	1	1.40435229988076
"609"	"ENSMUSG00000042793"	"Lgr6"	0.936284476219491	"specific"	"sCs.D0"	1	0.302433417306881
"610"	"ENSMUSG00000042901"	"Aida"	0.201343780214853	"housekeeping"	"FAPs.D4"	1	1.66680762840688
"611"	"ENSMUSG00000043015"	"Nemp2"	0.459196023920487	"housekeeping"	"sCs.D0"	1	0.857942271678161
"612"	"ENSMUSG00000043241"	"Upf2"	0.179243900143738	"housekeeping"	"ECs.D0"	1	1.2075132329394
"613"	"ENSMUSG00000043263"	"Ifi209"	0.764763393480698	"intermediate"	"M2.D2"	1	2.03776532867245
"614"	"ENSMUSG00000043282"	"Teddm1b"	0.901012732301944	"specific"	"sCs.D4"	1	0.0645259748769494
"615"	"ENSMUSG00000043415"	"Otud1"	0.509412253108979	"intermediate"	"sCs.D0"	1	1.16424194925855
"616"	"ENSMUSG00000043467"	"Zbtb37"	0.342701215888148	"housekeeping"	"FAPs.D7"	1	0.896217666546227
"617"	"ENSMUSG00000043629"	"1700019D03Rik"	0.995795312122717	"specific"	"FAPs.D0"	1	0.968385824334896
"618"	"ENSMUSG00000043716"	"Rpl7"	0.152482047035508	"housekeeping"	"FAPs.D2"	1	2.59986361307549
"619"	"ENSMUSG00000044340"	"Phlpp1"	0.300170277884437	"housekeeping"	"ECs.D7"	1	1.2188407167438
"620"	"ENSMUSG00000044627"	"Swi5"	0.286289326921966	"housekeeping"	"FAPs.D2"	1	1.73250395102945
"621"	"ENSMUSG00000044628"	"Rnf208"	0.737835371794489	"intermediate"	"ECs.D2"	1	0.103846525354872
"622"	"ENSMUSG00000044768"	"D1Ertd622e"	0.602937488267337	"intermediate"	"M1.D2"	1	0.956509726532954
"623"	"ENSMUSG00000044783"	"Hjurp"	0.217046879879794	"housekeeping"	"FAPs.D0"	1	1.43847309655631
"624"	"ENSMUSG00000044854"	"1700056E22Rik"	0.66255366459708	"intermediate"	"ECs.D2"	1	0.131326103526581
"625"	"ENSMUSG00000045210"	"Vcpip1"	0.321766278158099	"housekeeping"	"M2.D2"	1	1.29289014694038
"626"	"ENSMUSG00000045216"	"Hs6st1"	0.339723327857615	"housekeeping"	"M2.D2"	1	1.1485820993272
"627"	"ENSMUSG00000045259"	"Klhdc9"	0.776572263266066	"intermediate"	"M2.D2"	1	0.173074500353937
"628"	"ENSMUSG00000045319"	"Proser2"	0.999953952111576	"specific"	"sCs.D0"	1	0.13757845433502
"629"	"ENSMUSG00000045381"	"Olfr433"	0.724046412519642	"intermediate"	"FAPs.D7"	1	0.137331356261286
"630"	"ENSMUSG00000045382"	"Cxcr4"	0.500333008843376	"intermediate"	"M2.D2"	1	2.41940275551734
"631"	"ENSMUSG00000045658"	"Pid1"	0.473646343001372	"housekeeping"	"M2.D4"	1	2.26185940522726
"632"	"ENSMUSG00000045954"	"Cavin2"	0.626942462858696	"intermediate"	"ECs.D7"	1	2.1393487239989
"633"	"ENSMUSG00000045968"	"Teddm2"	0.741051389697579	"intermediate"	"FAPs.D0"	1	0.294297002882523
"634"	"ENSMUSG00000046062"	"Ppp1r15b"	0.214459633747956	"housekeeping"	"M2.D4"	1	1.45289137640231
"635"	"ENSMUSG00000046101"	"Mcmdc2"	0.465972846818967	"housekeeping"	"M1.D2"	1	0.822909187933488
"636"	"ENSMUSG00000046330"	"Rpl37a"	0.169517392423543	"housekeeping"	"M2.D2"	1	2.3607084251448
"637"	"ENSMUSG00000046337"	"Fam178b"	0.670898251683593	"intermediate"	"FAPs.D0"	1	0.360826734329293
"638"	"ENSMUSG00000046404"	"Yod1"	0.25313031241117	"housekeeping"	"ECs.D7"	1	0.700615627795197
"639"	"ENSMUSG00000046618"	"Olfml2a"	0.644837123756728	"intermediate"	"FAPs.D0"	1	1.28604721584694
"640"	"ENSMUSG00000046836"	"Brox"	0.25247298476278	"housekeeping"	"M2.D2"	1	1.6731917973303
"641"	"ENSMUSG00000046854"	"Pip5kl1"	0.66806738566097	"intermediate"	"FAPs.D0"	1	0.353707150814895
"642"	"ENSMUSG00000046856"	"Gpr1"	0.677797921978788	"intermediate"	"FAPs.D0"	1	0.72977854713877
"643"	"ENSMUSG00000047048"	"Olfr432"	0.930468631710255	"specific"	"FAPs.D7"	1	0.336977090694374
"644"	"ENSMUSG00000047053"	"Teddm1a"	0.925556584117562	"specific"	"FAPs.D0"	1	0.0802551583022637
"645"	"ENSMUSG00000047067"	"Dusp28"	0.706494543005561	"intermediate"	"FAPs.D7"	1	0.590644035828212
"646"	"ENSMUSG00000047180"	"Neurl3"	0.649873865175868	"intermediate"	"M2.D2"	1	1.78606821668688
"647"	"ENSMUSG00000047250"	"Ptgs1"	0.453081892394098	"housekeeping"	"ECs.D0"	1	1.10537662335333
"648"	"ENSMUSG00000047330"	"Kcne4"	0.72897883369551	"intermediate"	"sCs.D0"	1	1.15353591135008
"649"	"ENSMUSG00000047361"	"Gm973"	0.881782353036709	"specific"	"sCs.D0"	1	0.965959135921957
"650"	"ENSMUSG00000047363"	"Cstad"	0.836421689823854	"specific"	"ECs.D2"	1	0.403282808029243
"651"	"ENSMUSG00000047369"	"Dnah14"	0.663653325236535	"intermediate"	"ECs.D7"	1	0.340701761450135
"652"	"ENSMUSG00000047443"	"Erfe"	0.79607082684413	"intermediate"	"sCs.D0"	1	0.818681276669566
"653"	"ENSMUSG00000047496"	"Rnf152"	0.759065654161822	"intermediate"	"sCs.D0"	1	0.742649351898624
"654"	"ENSMUSG00000047528"	"Flacc1"	0.834341749755294	"specific"	"Neutro.D2"	1	0.0289299282570009
"655"	"ENSMUSG00000047539"	"Fbxo28"	0.199778218905375	"housekeeping"	"M1.D2"	1	0.865406540024535
"656"	"ENSMUSG00000047793"	"Sned1"	0.67854470926676	"intermediate"	"FAPs.D4"	1	2.02495952994579
"657"	"ENSMUSG00000047909"	"Ankrd16"	0.261367949003033	"housekeeping"	"FAPs.D7"	1	1.27055532185118
"658"	"ENSMUSG00000048096"	"Lmod1"	0.817729388115911	"specific"	"sCs.D0"	1	1.54795048128717
"659"	"ENSMUSG00000048174"	"Tmem81"	0.379720039784778	"housekeeping"	"ECs.D0"	1	0.504834271962572
"660"	"ENSMUSG00000048186"	"Bend7"	0.812430203077941	"specific"	"ECs.D7"	1	0.903186179940127
"661"	"ENSMUSG00000048234"	"Rnf149"	0.495426304920012	"housekeeping"	"M2.D2"	1	1.93211256469905
"662"	"ENSMUSG00000048402"	"Gli2"	0.76782630218158	"intermediate"	"FAPs.D0"	1	0.923809544897441
"663"	"ENSMUSG00000048495"	"Tyw5"	0.225113612353132	"housekeeping"	"ECs.D7"	1	0.788594692666674
"664"	"ENSMUSG00000048550"	"Thnsl1"	0.440134624659209	"housekeeping"	"M1.D4"	1	0.377646702160598
"665"	"ENSMUSG00000048814"	"Lonrf2"	0.93093846772847	"specific"	"FAPs.D0"	1	0.410011774770511
"666"	"ENSMUSG00000048865"	"Arhgap30"	0.737579016280468	"intermediate"	"M2.D2"	1	1.45364106647446
"667"	"ENSMUSG00000048874"	"Phf3"	0.154341646558356	"housekeeping"	"FAPs.D0"	1	1.48190759924326
"668"	"ENSMUSG00000049086"	"Bmyc"	0.415079952418929	"housekeeping"	"M2.D2"	1	0.887367160156809
"669"	"ENSMUSG00000049690"	"Nckap5"	0.799193889082731	"intermediate"	"FAPs.D0"	1	0.875392616637628
"670"	"ENSMUSG00000049744"	"Arhgap15"	0.739561241662258	"intermediate"	"M2.D2"	1	1.65472341719657
"671"	"ENSMUSG00000049866"	"Arl4c"	0.568918268587126	"intermediate"	"M2.D2"	1	1.8106051473951
"672"	"ENSMUSG00000049897"	"Stkld1"	0.683010340642089	"intermediate"	"FAPs.D7"	1	0.270212366566071
"673"	"ENSMUSG00000049950"	"Rpp38"	0.766067502470684	"intermediate"	"FAPs.D4"	1	0.60720903601372
"674"	"ENSMUSG00000050122"	"Vwa3b"	0.824470407265456	"specific"	"sCs.D0"	1	0.266597271852135
"675"	"ENSMUSG00000050530"	"Fam171a1"	0.567370788923779	"intermediate"	"FAPs.D7"	1	1.30963882591782
"676"	"ENSMUSG00000050565"	"Tor1aip2"	0.171757625265976	"housekeeping"	"FAPs.D7"	1	1.76262324044818
"677"	"ENSMUSG00000050592"	"Fam78a"	0.690050096707779	"intermediate"	"M2.D4"	1	0.722027204816241
"678"	"ENSMUSG00000050714"	"Zbtb26"	0.259796838124496	"housekeeping"	"FAPs.D7"	1	0.501707119167235
"679"	"ENSMUSG00000050737"	"Ptges"	0.84188466725207	"specific"	"FAPs.D0"	1	1.43523040307835
"680"	"ENSMUSG00000050777"	"Tmem37"	0.77414017286007	"intermediate"	"M2.D2"	1	1.14828118672391
"681"	"ENSMUSG00000051154"	"Commd3"	0.135011328293578	"housekeeping"	"M1.D2,FAPs.D7"	2	1.61312455641155
"682"	"ENSMUSG00000051185"	"Fam174a"	0.376989299262731	"housekeeping"	"M2.D2"	1	1.15365733211007
"683"	"ENSMUSG00000051285"	"Pcmtd1"	0.22824713107081	"housekeeping"	"ECs.D7"	1	1.27740424186291
"684"	"ENSMUSG00000051344"	"Plekhm3"	0.434294612289737	"housekeeping"	"M2.D2"	1	1.37566254543105
"685"	"ENSMUSG00000051373"	"Plpp7"	0.845865938322238	"specific"	"FAPs.D0"	1	0.552166333393245
"686"	"ENSMUSG00000051396"	"Gm45902"	0.320462349465756	"housekeeping"	"M2.D2"	1	0.534238665636026
"687"	"ENSMUSG00000051590"	"Map3k19"	0.753021371149205	"intermediate"	"FAPs.D0"	1	0.356416844006214
"688"	"ENSMUSG00000051703"	"Tmem198"	0.776494692677841	"intermediate"	"FAPs.D7"	1	0.407448356448426
"689"	"ENSMUSG00000051998"	"Lax1"	0.667464443756705	"intermediate"	"ECs.D2"	1	0.409718222746826
"690"	"ENSMUSG00000052331"	"Ankrd44"	0.33721310020506	"housekeeping"	"M2.D2"	1	1.65847967002644
"691"	"ENSMUSG00000052406"	"Rexo4"	0.170997267589042	"housekeeping"	"M2.D2"	1	0.91281225454137
"692"	"ENSMUSG00000052423"	"B4galt3"	0.345566175369521	"housekeeping"	"FAPs.D7"	1	1.35898926541691
"693"	"ENSMUSG00000052477"	"C130026I21Rik"	0.751147840566736	"intermediate"	"M2.D2"	1	1.88630793660718
"694"	"ENSMUSG00000052533"	"Nup188"	0.207186092567614	"housekeeping"	"FAPs.D2"	1	1.06904548406596
"695"	"ENSMUSG00000052534"	"Pbx1"	0.422334337092412	"housekeeping"	"FAPs.D7"	1	1.51518161315969
"696"	"ENSMUSG00000052688"	"Rab7b"	0.617703178371976	"intermediate"	"M2.D4"	1	1.79765284310031
"697"	"ENSMUSG00000052748"	"Swt1"	0.172517908336053	"housekeeping"	"ECs.D0"	1	1.19932767859923
"698"	"ENSMUSG00000052760"	"A630001G21Rik"	0.616560568451078	"intermediate"	"M2.D2"	1	1.36749392483773
"699"	"ENSMUSG00000053164"	"Gpr21"	0.552070256121033	"intermediate"	"FAPs.D0"	1	0.705389962423224
"700"	"ENSMUSG00000053318"	"Slamf8"	0.798056725057031	"intermediate"	"M2.D2"	1	1.17501774421459
"701"	"ENSMUSG00000053333"	"Dis3l2"	0.181194073645518	"housekeeping"	"FAPs.D0"	1	1.02399858933159
"702"	"ENSMUSG00000053461"	"Hhipl2"	0.830934003954165	"specific"	"FAPs.D7"	1	0.471201042997163
"703"	"ENSMUSG00000053475"	"Tnfaip6"	0.653496588549444	"intermediate"	"FAPs.D2"	1	1.8714588803419
"704"	"ENSMUSG00000053746"	"Ptrh1"	0.581327686196696	"intermediate"	"FAPs.D2"	1	0.52993346339641
"705"	"ENSMUSG00000053963"	"Stum"	0.502226539164988	"intermediate"	"ECs.D7"	1	0.842710934103025
"706"	"ENSMUSG00000054203"	"Ifi205"	0.503599658079021	"intermediate"	"FAPs.D7"	1	2.24990336717823
"707"	"ENSMUSG00000054387"	"Mdm4"	0.189391930509272	"housekeeping"	"FAPs.D0"	1	1.55370016054348
"708"	"ENSMUSG00000054545"	"Ugt1a6a"	0.610011650344795	"intermediate"	"M1.D2"	1	0.725212149513629
"709"	"ENSMUSG00000054702"	"Ap1s3"	0.771991416370748	"intermediate"	"M2.D2"	1	0.501306706549175
"710"	"ENSMUSG00000054766"	"Set"	0.238130667624256	"housekeeping"	"FAPs.D2"	1	1.79258931655897
"711"	"ENSMUSG00000054770"	"Kctd18"	0.342439127469945	"housekeeping"	"FAPs.D0"	1	1.06449608901105
"712"	"ENSMUSG00000055067"	"Smyd3"	0.221328055385178	"housekeeping"	"FAPs.D0"	1	0.773056504452188
"713"	"ENSMUSG00000055322"	"Tns1"	0.383777406540893	"housekeeping"	"sCs.D0"	1	2.16111472939491
"714"	"ENSMUSG00000055371"	"Stam2"	0.223217616200621	"housekeeping"	"M1.D2"	1	1.24046550052868
"715"	"ENSMUSG00000056050"	"Mia3"	0.298658783850631	"housekeeping"	"FAPs.D7"	1	1.92253030445395
"716"	"ENSMUSG00000056220"	"Pla2g4a"	0.597106830704186	"intermediate"	"FAPs.D7"	1	1.39064922620098
"717"	"ENSMUSG00000056536"	"Pign"	0.208613626347165	"housekeeping"	"FAPs.D4"	1	1.06966716239956
"718"	"ENSMUSG00000056708"	"Ier5"	0.296946466192919	"housekeeping"	"M2.D2"	1	1.63678451552894
"719"	"ENSMUSG00000056718"	"Gm13199"	0.649734582182548	"intermediate"	"FAPs.D7"	1	0.533943167781433
"720"	"ENSMUSG00000056763"	"Cspp1"	0.15866017289325	"housekeeping"	"ECs.D0"	1	1.39912144514242
"721"	"ENSMUSG00000056870"	"Gulp1"	0.579906734541295	"intermediate"	"FAPs.D7"	1	1.60841719515573
"722"	"ENSMUSG00000057110"	"Cntrl"	0.208614328382241	"housekeeping"	"M2.D2"	1	1.31168602793971
"723"	"ENSMUSG00000057329"	"Bcl2"	0.396617181345729	"housekeeping"	"FAPs.D0"	1	0.927272758161516
"724"	"ENSMUSG00000057335"	"Cep170"	0.178231279598166	"housekeeping"	"FAPs.D7"	1	1.67495466152357
"725"	"ENSMUSG00000057363"	"Uxs1"	0.325471734883489	"housekeeping"	"FAPs.D2"	1	1.04945651190096
"726"	"ENSMUSG00000057738"	"Sptan1"	0.208844403424311	"housekeeping"	"ECs.D7"	1	2.14709006397849
"727"	"ENSMUSG00000058248"	"Kcnh1"	0.958796985646136	"specific"	"ECs.D2"	1	0.259089895441329
"728"	"ENSMUSG00000058267"	"Mrps14"	0.151562124336585	"housekeeping"	"M2.D2"	1	0.870768101688797
"729"	"ENSMUSG00000058407"	"Txndc9"	0.171119240207922	"housekeeping"	"M2.D2"	1	1.29065573834325
"730"	"ENSMUSG00000058594"	"Fbh1"	0.275778952583207	"housekeeping"	"FAPs.D7"	1	1.25236747244901
"731"	"ENSMUSG00000058665"	"En1"	0.80314327525229	"specific"	"FAPs.D7"	1	0.622436655347159
"732"	"ENSMUSG00000058729"	"Lin9"	0.394865018970263	"housekeeping"	"M1.D2"	1	0.811816033900243
"733"	"ENSMUSG00000058835"	"Abi1"	0.24043361885343	"housekeeping"	"M2.D2"	1	1.92674640712074
"734"	"ENSMUSG00000059013"	"Sh2d3c"	0.580385302023458	"intermediate"	"ECs.D7"	1	1.63155310568086
