"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"maxlog10TPM"
"116"	"ENSMUSG00000025931"	"Paqr8"	0.66851702647988	"intermediate"	"FAPs.D7"	1	0.709554138145209
"117"	"ENSMUSG00000025934"	"Gsta3"	0.970067310165161	"specific"	"FAPs.D0"	1	0.718162403894505
"118"	"ENSMUSG00000025935"	"Tram1"	0.183542288676192	"housekeeping"	"FAPs.D2"	1	1.97244637817686
"119"	"ENSMUSG00000025937"	"Lactb2"	0.301967966587546	"housekeeping"	"M1.D4"	1	0.92520103600666
"120"	"ENSMUSG00000025938"	"Slco5a1"	0.800587719645348	"specific"	"FAPs.D7"	1	0.831010261192068
"121"	"ENSMUSG00000025949"	"Pikfyve"	0.222297249527511	"housekeeping"	"M1.D4"	1	1.33261325039725
"122"	"ENSMUSG00000025956"	"Mettl21a"	0.33557997264991	"housekeeping"	"FAPs.D4"	1	0.909751147918259
"123"	"ENSMUSG00000025958"	"Creb1"	0.231669571013475	"housekeeping"	"Neutro.D2"	1	1.73901431851353
"124"	"ENSMUSG00000025969"	"Nrp2"	0.396051127479012	"housekeeping"	"ECs.D4"	1	1.74583360066339
"125"	"ENSMUSG00000025971"	"Maip1"	0.193240298233959	"housekeeping"	"sCs.D7"	1	0.558824916195111
"126"	"ENSMUSG00000025977"	"Boll"	0.96821957905963	"specific"	"sCs.D4"	1	0.105006625937237
"127"	"ENSMUSG00000025978"	"Rftn2"	0.480277889105627	"housekeeping"	"FAPs.D7"	1	1.05195789173886
"128"	"ENSMUSG00000025979"	"Mob4"	0.128178786962401	"housekeeping"	"Neutro.D2"	1	1.38407023619611
"129"	"ENSMUSG00000025981"	"Coq10b"	0.224965805107183	"housekeeping"	"Neutro.D2"	1	1.88402197704077
"130"	"ENSMUSG00000025982"	"Sf3b1"	0.18483751147947	"housekeeping"	"Neutro.D2"	1	2.28990601129571
"131"	"ENSMUSG00000025983"	"Ccdc150"	0.877647578920937	"specific"	"FAPs.D7"	1	0.25737383900826
"132"	"ENSMUSG00000025995"	"Wdr75"	0.349951765555613	"housekeeping"	"FAPs.D2"	1	1.40896377351688
"133"	"ENSMUSG00000025997"	"Ikzf2"	0.744553238497063	"intermediate"	"FAPs.D4"	1	0.677857985878056
"134"	"ENSMUSG00000026000"	"Lancl1"	0.416529341843194	"housekeeping"	"FAPs.D7"	1	0.723322174180429
"135"	"ENSMUSG00000026003"	"Acadl"	0.230818011316631	"housekeeping"	"sCs.D7"	1	1.58611875729672
"136"	"ENSMUSG00000026004"	"Kansl1l"	0.283278948495512	"housekeeping"	"Neutro.D2"	1	1.97327131716001
"137"	"ENSMUSG00000026020"	"Nop58"	0.352108642024559	"housekeeping"	"FAPs.D7"	1	1.93953997448007
"138"	"ENSMUSG00000026023"	"Cdk15"	0.976796605879218	"specific"	"FAPs.D7"	1	0.442938886839213
"139"	"ENSMUSG00000026024"	"Als2"	0.296693918845383	"housekeeping"	"Neutro.D2"	1	0.961322548579203
"140"	"ENSMUSG00000026028"	"Trak2"	0.106239841297864	"housekeeping"	"sCs.D7"	1	1.24694723374152
"141"	"ENSMUSG00000026029"	"Casp8"	0.2943292373007	"housekeeping"	"M2.D2"	1	1.47666660698587
"142"	"ENSMUSG00000026032"	"Ndufb3"	0.220398835964206	"housekeeping"	"M1.D4"	1	1.20228452093729
"143"	"ENSMUSG00000026036"	"Nif3l1"	0.294954713754072	"housekeeping"	"FAPs.D0"	1	0.741874723974129
"144"	"ENSMUSG00000026037"	"Orc2"	0.287597691165095	"housekeeping"	"FAPs.D2"	1	0.970886660579947
"145"	"ENSMUSG00000026039"	"Sgo2a"	0.59588569369146	"intermediate"	"ECs.D4"	1	0.972258409438229
"146"	"ENSMUSG00000026042"	"Col5a2"	0.657231718069606	"intermediate"	"FAPs.D7"	1	2.75802467810541
"147"	"ENSMUSG00000026043"	"Col3a1"	0.661328697926341	"intermediate"	"FAPs.D7"	1	3.78065540888778
"148"	"ENSMUSG00000026047"	"Poglut2"	0.398837386583618	"housekeeping"	"FAPs.D2"	1	1.32636502156014
"149"	"ENSMUSG00000026049"	"Tex30"	0.244355437697301	"housekeeping"	"FAPs.D2"	1	1.05900980423853
"150"	"ENSMUSG00000026062"	"Slc9a2"	0.885621204939768	"specific"	"sCs.D0"	1	0.26839289209472
"151"	"ENSMUSG00000026069"	"Il1rl1"	0.842140578933304	"specific"	"FAPs.D2"	1	1.27165133627338
"152"	"ENSMUSG00000026072"	"Il1r1"	0.613030139703869	"intermediate"	"FAPs.D2"	1	1.9795237843531
"153"	"ENSMUSG00000026074"	"Map4k4"	0.181070972677992	"housekeeping"	"sCs.D7"	1	2.01752081513532
"154"	"ENSMUSG00000026078"	"Pdcl3"	0.183465142797578	"housekeeping"	"M2.D4"	1	0.921987997260808
"155"	"ENSMUSG00000026080"	"Chst10"	0.916507956510773	"specific"	"FAPs.D0"	1	0.335131687842707
"156"	"ENSMUSG00000026082"	"Rev1"	0.134602385427863	"housekeeping"	"Neutro.D2"	1	1.13729649513971
"157"	"ENSMUSG00000026083"	"Eif5b"	0.150251810477031	"housekeeping"	"M1.D4"	1	1.41171202316748
"158"	"ENSMUSG00000026087"	"Mrpl30"	0.157642518736376	"housekeeping"	"FAPs.D2"	1	1.40184792119491
"159"	"ENSMUSG00000026088"	"Mitd1"	0.275130623472958	"housekeeping"	"ECs.D4"	1	1.26369926252624
"160"	"ENSMUSG00000026094"	"Stk17b"	0.475121071123048	"housekeeping"	"Neutro.D2"	1	2.50384191618515
"161"	"ENSMUSG00000026095"	"Asnsd1"	0.213592010491208	"housekeeping"	"FAPs.D2"	1	1.33044205614917
"162"	"ENSMUSG00000026096"	"Osgepl1"	0.3245752788859	"housekeeping"	"sCs.D0"	1	0.777457287229563
"163"	"ENSMUSG00000026097"	"Ormdl1"	0.501781812840273	"intermediate"	"Neutro.D2"	1	1.13956606323068
"164"	"ENSMUSG00000026107"	"Nabp1"	0.394326226842336	"housekeeping"	"Neutro.D2"	1	2.40557070391536
"165"	"ENSMUSG00000026109"	"Tmeff2"	0.756678867554549	"intermediate"	"FAPs.D0"	1	1.15746708846797
"166"	"ENSMUSG00000026110"	"Mgat4a"	0.353662423671596	"housekeeping"	"ECs.D4"	1	1.61980464229691
"167"	"ENSMUSG00000026111"	"Unc50"	0.155360781350537	"housekeeping"	"FAPs.D7"	1	1.32593256217521
"168"	"ENSMUSG00000026113"	"Inpp4a"	0.296643929876308	"housekeeping"	"Neutro.D2"	1	1.51513028228914
"169"	"ENSMUSG00000026116"	"Tmem131"	0.128813509777704	"housekeeping"	"M2.D2"	1	1.57193373550293
"170"	"ENSMUSG00000026121"	"Sema4c"	0.546066143807776	"intermediate"	"ECs.D4"	1	1.17583660607083
"171"	"ENSMUSG00000026123"	"Plekhb2"	0.45820385539523	"housekeeping"	"M1.D4"	1	1.53250178499876
"172"	"ENSMUSG00000026126"	"Ptpn18"	0.60609083212715	"intermediate"	"M2.D2"	1	1.35835712886728
"173"	"ENSMUSG00000026127"	"Imp4"	0.272506341082015	"housekeeping"	"Neutro.D2"	1	1.01266783232725
"174"	"ENSMUSG00000026134"	"Prim2"	0.369039798338764	"housekeeping"	"FAPs.D2"	1	1.17016434009569
"175"	"ENSMUSG00000026141"	"Col19a1"	0.879379027190886	"specific"	"sCs.D7"	1	0.879611511692435
"176"	"ENSMUSG00000026142"	"Rhbdd1"	0.181947234283826	"housekeeping"	"ECs.D0"	1	0.878564185725817
"177"	"ENSMUSG00000026149"	"Tm4sf20"	0.679348622797174	"intermediate"	"Neutro.D2"	1	0.458170906524613
"178"	"ENSMUSG00000026150"	"Mff"	0.0854928448400599	"housekeeping"	"sCs.D7"	1	1.65374642414468
"179"	"ENSMUSG00000026153"	"Fam135a"	0.488768244571481	"housekeeping"	"sCs.D7"	1	1.12398166719849
"180"	"ENSMUSG00000026154"	"Sdhaf4"	0.351857670149611	"housekeeping"	"M1.D4"	1	0.940027540315299
"181"	"ENSMUSG00000026155"	"Smap1"	0.153786103235956	"housekeeping"	"FAPs.D4"	1	1.50173041511997
"182"	"ENSMUSG00000026156"	"B3gat2"	0.78041287563492	"intermediate"	"ECs.D7"	1	0.329089433798093
"183"	"ENSMUSG00000026158"	"Ogfrl1"	0.56067822755469	"intermediate"	"Neutro.D2"	1	1.74808971759296
"184"	"ENSMUSG00000026159"	"Agfg1"	0.210835005070921	"housekeeping"	"M1.D4"	1	1.56962300671944
"185"	"ENSMUSG00000026162"	"Nhej1"	0.67284891865379	"intermediate"	"Neutro.D2"	1	0.545205610403108
"186"	"ENSMUSG00000026163"	"Sphkap"	0.919816126068772	"specific"	"FAPs.D2"	1	0.602044374441602
"187"	"ENSMUSG00000026175"	"Vil1"	0.620790567608489	"intermediate"	"FAPs.D7"	1	0.431696585002702
"188"	"ENSMUSG00000026179"	"Pnkd"	0.330240780331286	"housekeeping"	"ECs.D4"	1	1.31321639597602
"189"	"ENSMUSG00000026185"	"Igfbp5"	0.639683760917436	"intermediate"	"FAPs.D0"	1	2.58146563547281
"190"	"ENSMUSG00000026187"	"Xrcc5"	0.636170326147382	"intermediate"	"sCs.D7"	1	1.22940656755843
"191"	"ENSMUSG00000026189"	"Pecr"	0.620530922787348	"intermediate"	"FAPs.D7"	1	0.647231835920393
"192"	"ENSMUSG00000026192"	"Atic"	0.382753579337655	"housekeeping"	"FAPs.D2"	1	1.52706786089491
"193"	"ENSMUSG00000026193"	"Fn1"	0.430182730404012	"housekeeping"	"FAPs.D7"	1	3.22745415306106
"194"	"ENSMUSG00000026196"	"Bard1"	0.579339126443155	"intermediate"	"sCs.D7"	1	0.648043020032014
"195"	"ENSMUSG00000026197"	"Zfand2b"	0.290356959237854	"housekeeping"	"Neutro.D2"	1	0.993378138171295
"196"	"ENSMUSG00000026199"	"Ankzf1"	0.251824228275772	"housekeeping"	"FAPs.D7"	1	0.871675947038242
"197"	"ENSMUSG00000026200"	"Glb1l"	0.404412239595096	"housekeeping"	"FAPs.D7"	1	1.18817368777263
"198"	"ENSMUSG00000026202"	"Tuba4a"	0.428107895040195	"housekeeping"	"Neutro.D2"	1	1.40948475138107
"199"	"ENSMUSG00000026204"	"Ptprn"	0.759809900670658	"intermediate"	"FAPs.D2"	1	0.583939758320758
"200"	"ENSMUSG00000026207"	"Speg"	0.760740097692699	"intermediate"	"sCs.D7"	1	1.20681308029995
"201"	"ENSMUSG00000026208"	"Des"	0.729504318184088	"intermediate"	"sCs.D7"	1	2.00401229948729
"202"	"ENSMUSG00000026209"	"Dnpep"	0.294941091217959	"housekeeping"	"FAPs.D2"	1	1.28941287331794
"203"	"ENSMUSG00000026211"	"Obsl1"	0.710647132773882	"intermediate"	"FAPs.D7"	1	1.30195880837531
"204"	"ENSMUSG00000026219"	"Trip12"	0.0849435438946737	"housekeeping"	"M1.D4"	1	1.83495889355095
"205"	"ENSMUSG00000026222"	"Sp100"	0.257259221333765	"housekeeping"	"M2.D2"	1	2.24152295360919
"206"	"ENSMUSG00000026224"	"4933407L21Rik"	0.792102517585098	"intermediate"	"ECs.D4"	1	0.429779181124103
"207"	"ENSMUSG00000026229"	"Psmd1"	0.22639859859603	"housekeeping"	"M1.D4"	1	1.72563471926793
"208"	"ENSMUSG00000026234"	"Ncl"	0.18419555809018	"housekeeping"	"FAPs.D2"	1	2.16127572271307
"209"	"ENSMUSG00000026235"	"Epha4"	0.696367553016333	"intermediate"	"FAPs.D4"	1	1.08561417518368
"210"	"ENSMUSG00000026239"	"Pde6d"	0.203461653852446	"housekeeping"	"FAPs.D2"	1	1.16363678915609
"211"	"ENSMUSG00000026240"	"Cops7b"	0.306115514634602	"housekeeping"	"FAPs.D2"	1	0.743795231131082
"212"	"ENSMUSG00000026241"	"Nppc"	0.826323388231509	"specific"	"sCs.D7"	1	0.394275297397495
"213"	"ENSMUSG00000026245"	"Farsb"	0.228816706469714	"housekeeping"	"FAPs.D2"	1	1.43260023654148
"214"	"ENSMUSG00000026249"	"Serpine2"	0.624299962141459	"intermediate"	"FAPs.D0"	1	2.2243501028185
"215"	"ENSMUSG00000026253"	"Chrng"	0.884758774968037	"specific"	"sCs.D7"	1	0.938772596050353
"216"	"ENSMUSG00000026254"	"Eif4e2"	0.156713596334188	"housekeeping"	"FAPs.D2"	1	1.601669150353
"217"	"ENSMUSG00000026255"	"Efhd1"	0.905975061223487	"specific"	"FAPs.D0"	1	1.4904423133482
"218"	"ENSMUSG00000026259"	"Ngef"	0.943765355287104	"specific"	"FAPs.D0"	1	0.616102604492643
"219"	"ENSMUSG00000026269"	"Rnpepl1"	0.175056949789343	"housekeeping"	"ECs.D0"	1	1.24239410999577
"220"	"ENSMUSG00000026271"	"Gpr35"	0.723314471768587	"intermediate"	"Neutro.D2"	1	1.7853641213772
"221"	"ENSMUSG00000026273"	"Mterf4"	0.433630021492703	"housekeeping"	"FAPs.D2"	1	0.894679740480597
"222"	"ENSMUSG00000026274"	"Pask"	0.72534459653789	"intermediate"	"FAPs.D2"	1	0.841375913842695
"223"	"ENSMUSG00000026275"	"Ppp1r7"	0.372022334943546	"housekeeping"	"FAPs.D2"	1	0.870114102403106
"224"	"ENSMUSG00000026276"	"Septin2"	0.195363887799052	"housekeeping"	"FAPs.D7"	1	1.99744085847354
"225"	"ENSMUSG00000026277"	"Stk25"	0.203672279382447	"housekeeping"	"ECs.D4"	1	1.30461287801367
"226"	"ENSMUSG00000026279"	"Thap4"	0.261486916861818	"housekeeping"	"FAPs.D0"	1	0.767344750011903
"227"	"ENSMUSG00000026281"	"Dtymk"	0.313653755925662	"housekeeping"	"sCs.D7"	1	1.38388538351023
"228"	"ENSMUSG00000026283"	"Ing5"	0.220747275021274	"housekeeping"	"sCs.D7"	1	0.707055749738045
"229"	"ENSMUSG00000026288"	"Inpp5d"	0.597930895695843	"intermediate"	"Neutro.D2"	1	2.01641967715229
