Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
ECs,Agt,Mas1,ECs,0.6666666666666666,0.206928,0.1147830852558177,0.6666666666666666,0.5607433333333334,0.2268055303321708,0.11603349648,0.0260334385246085
ECs,Agt,Mas1,FAPs,0.6666666666666666,0.206928,0.1147830852558177,1.0,1.266692333333333,0.5123428302242169,0.262114111152,0.0588082907618332
ECs,Agt,Mas1,sCs,0.6666666666666666,0.206928,0.1147830852558177,1.0,0.6449173333333332,0.2608516394436123,0.133451453952,0.0299413559693759
FAPs,Agt,Mas1,ECs,0.6666666666666666,1.551523333333333,0.8606309201576903,0.6666666666666666,0.5607433333333334,0.2268055303321708,0.8700063656777778,0.1951958522666291
FAPs,Agt,Mas1,FAPs,0.6666666666666666,1.551523333333333,0.8606309201576903,1.0,1.266692333333333,0.5123428302242169,1.965302711321111,0.4409380814120631
FAPs,Agt,Mas1,sCs,0.6666666666666666,1.551523333333333,0.8606309201576903,1.0,0.6449173333333332,0.2608516394436123,1.000604290737777,0.2244969864789981
ECs,Agt,Agtr1a,ECs,0.6666666666666666,0.206928,0.1147830852558177,0.6666666666666666,2.212188333333333,0.0669189350861025,0.45776370744,0.0076811618312166
ECs,Agt,Agtr1a,FAPs,0.6666666666666666,0.206928,0.1147830852558177,1.0,15.44817966666667,0.4673090969404124,3.196660922064,0.0536391799149305
ECs,Agt,Agtr1a,sCs,0.6666666666666666,0.206928,0.1147830852558177,1.0,15.39736566666667,0.4657719679734851,3.186146082672,0.0534627435096705
FAPs,Agt,Agtr1a,ECs,0.6666666666666666,1.551523333333333,0.8606309201576903,0.6666666666666666,2.212188333333333,0.0669189350861025,3.432261816894444,0.0575925046791251
FAPs,Agt,Agtr1a,FAPs,0.6666666666666666,1.551523333333333,0.8606309201576903,1.0,15.44817966666667,0.4673090969404124,23.96821121035888,0.4021806580978864
FAPs,Agt,Agtr1a,sCs,0.6666666666666666,1.551523333333333,0.8606309201576903,1.0,15.39736566666667,0.4657719679734851,23.88937210369889,0.4008577573806787
ECs,Serping1,Sele,ECs,1.0,11.90597433333333,0.0088951496796423,1.0,7.321929333333333,1.0,87.17470271314711,0.0088951496796423
FAPs,Serping1,Sele,ECs,1.0,1205.102620666667,0.9003520325209805,1.0,7.321929333333333,1.0,8823.676227936141,0.9003520325209805
sCs,Serping1,Sele,ECs,1.0,121.4707743333333,0.0907528177993772,1.0,7.321929333333333,1.0,889.4004257339471,0.0907528177993772
ECs,Serping1,Lrp1,ECs,1.0,11.90597433333333,0.0088951496796423,1.0,17.16653,0.0560345397128279,204.3842655723966,0.0004984356179754
ECs,Serping1,Lrp1,FAPs,1.0,11.90597433333333,0.0088951496796423,1.0,256.4443053333333,0.8370788162388805,3053.219317228163,0.0074459413641027
ECs,Serping1,Lrp1,sCs,1.0,11.90597433333333,0.0088951496796423,1.0,32.74538866666666,0.1068866440482915,389.8657570003575,0.0009507726975642
