Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand expressing cells in condition 1,Ligand detection rate in condition 1,Ligand expression in condition 1,Ligand specificity in condition 1,Receptor expressing cells in condition 1,Receptor detection rate in condition 1,Receptor expression in condition 1,Receptor specificity in condition 1,Edge expression weight in condition 1,Edge specificity weight in condition 1,Ligand expressing cells in condition 2,Ligand detection rate in condition 2,Ligand expression in condition 2,Ligand specificity in condition 2,Receptor expressing cells in condition 2,Receptor detection rate in condition 2,Receptor expression in condition 2,Receptor specificity in condition 2,Edge expression weight in condition 2,Edge specificity weight in condition 2,Delta ligand expression,Fold change of ligand expression,Log2-transformed fold change of ligand expression,Delta ligand specificity,Fold change of ligand specificity,Log2-transformed fold change of ligand specificity,Delta receptor expression,Fold change of receptor expression,Log2-transformed fold change of receptor expression,Delta receptor specificity,Fold change of receptor specificity,Log2-transformed fold change of receptor specificity,Delta edge expression weight,Delta edge specificity weight,Fold change of edge expression weight,Log2-transformed fold change of edge expression weight,Fold change of edge specificity weight,Log2-transformed fold change of edge specificity weight
ECs,Nid1,Col13a1,MuSCs,3.0,1.0,43.995596,0.08241811124115486,1.0,0.3333333333333333,0.004932,0.028474544957680783,0.216986279472,0.002346818213863399,3.0,1.0,40.42873533333333,0.0831357659279396,3.0,1.0,0.7023119999999999,0.6786077779123368,28.393585969424,0.05641657738139925,-3.5668606666666705,1.0882258778875482,0.12197804104222716,0.0007176546867847383,0.9913676781734736,-0.012507871886050103,0.6973799999999999,0.007022519905682945,-7.153795475913565,0.6501332329546561,0.041960239603029054,-4.574833273701421,28.176599689952,0.05406975916753585,130.85429197880651,7.031817434871338,24.039602662076103,4.587341145587471
MuSCs,Gnai2,Lpar3,MuSCs,3.0,1.0,38.719941999999996,0.1266838888960214,1.0,0.3333333333333333,0.0068403333333333345,0.2055347448969372,0.2648573099273333,0.02603794078679569,3.0,1.0,41.21033366666667,0.1457656157184491,3.0,1.0,0.8383893333333333,1.0,34.55030416924089,0.1457656157184491,2.4903916666666746,0.9395687575157624,-0.0899293531490607,0.019081726822427703,0.8690930866763211,-0.20241738563366543,0.831549,0.00815889833203985,-6.937409921460613,0.7944652551030628,0.2055347448969372,-2.2825457980439774,34.28544685931355,0.1197276749316534,130.4487468317192,7.027339274609675,5.598200599348834,2.484963183677643
ECs,Tgfb1,Itgb6,MuSCs,3.0,1.0,98.912777,0.8120825131376513,2.0,0.6666666666666666,0.024693,0.06788627795260725,2.442453202461,0.05512925920731443,3.0,1.0,88.72291666666666,0.7675060578750151,3.0,1.0,3.5026333333333333,0.8206950841161891,310.7638453472222,0.6298884487274201,-10.189860333333343,1.1148503759363186,0.15685009904294803,-0.044576455262636205,1.058079613581233,0.08144818491655315,3.477940333333333,0.007049838692793042,-7.148194037047098,0.7528088061635818,0.08271802678788352,-3.59565441874094,308.32139214476115,0.5747591895201056,127.2343089456529,6.9913439380041495,11.425665024061269,3.5142062338243867
FAPs,Nid2,Col13a1,MuSCs,3.0,1.0,61.15258266666667,0.6724957211632093,1.0,0.3333333333333333,0.004932,0.028474544957680783,0.301604537712,0.01914900964610976,3.0,1.0,50.79415266666666,0.6540916351717195,3.0,1.0,0.7023119999999999,0.6786077779123368,35.673342947632,0.4438716710949275,-10.358430000000006,1.2039295756733366,0.2677510035607652,-0.018404085991489794,1.0281368618735784,0.04003232367945897,0.6973799999999999,0.007022519905682945,-7.153795475913565,0.6501332329546561,0.041960239603029054,-4.574833273701421,35.37173840992,0.4247226614488177,118.27853525763666,6.8860444723528,23.179876103154125,4.534800950021962
ECs,Fn1,Col13a1,MuSCs,3.0,1.0,27.03890566666666,0.07096188219033728,1.0,0.3333333333333333,0.004932,0.028474544957680783,0.133355882748,0.002020607304710406,3.0,1.0,21.84976866666667,0.050200188908795434,3.0,1.0,0.7023119999999999,0.6786077779123368,15.345354731824,0.0340662386461772,-5.189136999999992,1.2374916219555394,0.30741875791619794,-0.020761693281541843,1.4135779910960504,0.4993514829310251,0.6973799999999999,0.007022519905682945,-7.153795475913565,0.6501332329546561,0.041960239603029054,-4.574833273701421,15.211998849075998,0.0320456313414668,115.07069966176006,6.846376717997367,16.85940586612874,4.075481790770396
MuSCs,Slit1,Robo2,ECs,2.0,0.6666666666666666,0.02133733333333333,0.0353528352353091,2.0,0.6666666666666666,0.1588893333333333,0.6383618698147193,0.0033902746684444443,0.022567902004063608,1.0,0.3333333333333333,0.210796,0.3481346586630142,2.0,0.6666666666666666,1.847863,0.7296835394802672,0.389522128948,0.2540281299489829,0.1894586666666667,0.10122266709678233,-3.3043957016303382,0.3127818234277051,0.1015493124731651,-3.2997476228053686,1.6889736666666668,0.0859854509416192,-3.5397636186815724,0.09132166966554789,0.8748475678503126,-0.1928964291012314,0.38613185427955554,0.23146022794491927,114.89397380499673,6.84415932031191,11.256169488118223,3.4926440519066
ECs,Fn1,Itgb6,MuSCs,3.0,1.0,27.03890566666666,0.07096188219033728,2.0,0.6666666666666666,0.024693,0.06788627795260725,0.6676716976269998,0.004817338058413407,3.0,1.0,21.84976866666667,0.050200188908795434,3.0,1.0,3.5026333333333333,0.8206950841161891,76.53172805748889,0.04119904825915244,-5.189136999999992,1.2374916219555394,0.30741875791619794,-0.020761693281541843,1.4135779910960504,0.4993514829310251,3.477940333333333,0.007049838692793042,-7.148194037047098,0.7528088061635818,0.08271802678788352,-3.59565441874094,75.86405635986189,0.036381710200739034,114.62478989223825,6.8407752791308996,8.552243533583642,3.096302935809914
ECs,Nid2,Col13a1,MuSCs,3.0,1.0,20.785864666666672,0.2285824153201347,1.0,0.3333333333333333,0.004932,0.028474544957680783,0.10251588453600001,0.006508780261568435,3.0,1.0,16.633059,0.2141889211266894,3.0,1.0,0.7023119999999999,0.6786077779123368,11.681596932407999,0.1453502678192235,-4.152805666666673,1.2496717931840844,0.32154924327194667,-0.014393494193445294,1.0671999939013268,0.0938305633906401,0.6973799999999999,0.007022519905682945,-7.153795475913565,0.6501332329546561,0.041960239603029054,-4.574833273701421,11.579081047871998,0.13884148755765507,113.94914051886104,6.8322462326416185,22.331414178698687,4.481002710310781
FAPs,Gnai2,Lpar3,MuSCs,3.0,1.0,63.14058933333334,0.2065833519051582,1.0,0.3333333333333333,0.0068403333333333345,0.2055347448969372,0.4319026779031112,0.04246005653378089,3.0,1.0,57.4434,0.2031838091312023,3.0,1.0,0.8383893333333333,1.0,48.1599338304,0.2031838091312023,-5.697189333333341,1.0991791804338418,0.13642658342321137,-0.0033995427739559048,1.0167313664828515,0.023938550938605956,0.831549,0.00815889833203985,-6.937409921460613,0.7944652551030628,0.2055347448969372,-2.2825457980439774,47.72803115249689,0.1607237525974214,111.50644877734175,6.800983338037403,4.785292948669317,2.2586072471053713
MuSCs,Mmp9,Cd44,MuSCs,1.0,0.3333333333333333,0.018226,8.39044335039441e-05,3.0,1.0,14.277234,0.042436714555789935,0.26021686688400003,3.5606284945721336e-06,2.0,0.6666666666666666,0.3528893333333333,0.001755640607465037,3.0,1.0,81.69901899999999,0.2178183668945166,28.83071234889734,0.0003824107699717314,0.33466333333333326,0.051647919838891894,-4.275145945206146,0.001671736173961093,0.04779134929277661,-4.38710669001797,67.421785,0.174754044476348,-2.5166022494242855,0.17538165233872668,0.1948261533718176,-2.359740737758731,28.57049548201334,0.00037885014147715927,110.79494075128324,6.791748194630432,107.39979488303348,6.7468474277767
ECs,Gnai2,Lpar3,MuSCs,3.0,1.0,203.78166466666667,0.6667327591988204,1.0,0.3333333333333333,0.0068403333333333345,0.2055347448969372,1.393934513541556,0.1370367475763606,3.0,1.0,184.06269066666667,0.6510505751503485,3.0,1.0,0.8383893333333333,1.0,154.3161965195662,0.6510505751503485,-19.718974000000003,1.1071318360531337,0.14682702690289687,-0.01568218404847188,1.0240875050987404,0.03433899441829184,0.831549,0.00815889833203985,-6.937409921460613,0.7944652551030628,0.2055347448969372,-2.2825457980439774,152.92226200602465,0.5140138275739878,110.70548510022651,6.7905828945577165,4.750919637723928,2.2482068036256853
MuSCs,Vcan,Cd44,MuSCs,3.0,1.0,0.5799533333333333,0.005949366746662453,3.0,1.0,14.277234,0.042436714555789935,8.28012944908,0.0002524715784158231,3.0,1.0,11.12297,0.09561651140596822,3.0,1.0,81.69901899999999,0.2178183668945166,908.7357373664302,0.02082703236259892,10.543016666666666,0.05214015081703298,-4.26146143385425,0.08966714465930577,0.06222112330999669,-4.00645174895044,67.421785,0.174754044476348,-2.5166022494242855,0.17538165233872668,0.1948261533718176,-2.359740737758731,900.4556079173501,0.020574560784183096,109.74897710897493,6.7780636832785355,82.49258191073135,6.366192486709171
MuSCs,Gnai2,Cnr1,MuSCs,3.0,1.0,38.719941999999996,0.1266838888960214,1.0,0.3333333333333333,0.01933366666666667,0.008835704282607259,0.7485984519806665,0.001119341379655919,3.0,1.0,41.21033366666667,0.1457656157184491,2.0,0.6666666666666666,1.8571943333333332,0.5770515760321316,76.53559816050921,0.08411427828162513,2.4903916666666746,0.9395687575157624,-0.0899293531490607,0.019081726822427703,0.8690930866763211,-0.20241738563366543,1.8378606666666666,0.01041014734950552,-6.585865700494128,0.5682158717495244,0.015311810329611274,-6.0292113256730495,75.78699970852854,0.08299493690196921,102.23852047517437,6.6757950536431885,75.14622420863375,6.231628711306715
FAPs,Vtn,Itgb6,MuSCs,3.0,1.0,25.140634,0.1388191398995883,2.0,0.6666666666666666,0.024693,0.06788627795260725,0.6207976753619999,0.009423914716365323,3.0,1.0,17.50798033333333,0.2368839813846793,3.0,1.0,3.5026333333333333,0.8206950841161891,61.32403551487778,0.1944095190282772,-7.63265366666667,1.4359528352984787,0.522008363785996,0.09806484148509101,0.586021642696717,-0.7709741482694538,3.477940333333333,0.007049838692793042,-7.148194037047098,0.7528088061635818,0.08271802678788352,-3.59565441874094,60.70323783951578,0.18498560431191186,98.78264360303615,6.626185673261102,20.629380133361217,4.366628567010394
MuSCs,Nid1,Col13a1,MuSCs,3.0,1.0,49.99334866666667,0.09365385962102148,1.0,0.3333333333333333,0.004932,0.028474544957680783,0.24656719562399998,0.0026667510362391013,3.0,1.0,33.396921,0.0686758708645703,3.0,1.0,0.7023119999999999,0.6786077779123368,23.455058381352,0.04660398012360065,-16.59642766666667,1.4969448431089403,0.5820210643895165,-0.024977988756451172,1.3637083657185518,0.44753515146123907,0.6973799999999999,0.007022519905682945,-7.153795475913565,0.6501332329546561,0.041960239603029054,-4.574833273701421,23.208491185728,0.04393722908736154,95.12643529887707,6.571774411524049,17.47593963226724,4.127298122240181
FAPs,Gnai2,Cnr1,MuSCs,3.0,1.0,63.14058933333334,0.2065833519051582,1.0,0.3333333333333333,0.01933366666666667,0.008835704282607259,1.220739107307556,0.0018253094071437692,3.0,1.0,57.4434,0.2031838091312023,2.0,0.6666666666666666,1.8571943333333332,0.5770515760321316,106.6835569674,0.1172475372833721,-5.697189333333341,1.0991791804338418,0.13642658342321137,-0.0033995427739559048,1.0167313664828515,0.023938550938605956,1.8378606666666666,0.01041014734950552,-6.585865700494128,0.5682158717495244,0.015311810329611274,-6.0292113256730495,105.46281786009244,0.11542222787622833,87.39259382186884,6.449439117070916,64.23433573754501,6.005272774734443
ECs,Gnai2,Cnr1,MuSCs,3.0,1.0,203.78166466666667,0.6667327591988204,1.0,0.3333333333333333,0.01933366666666667,0.008835704282607259,3.9398467774437784,0.0058910534958075715,3.0,1.0,184.06269066666667,0.6510505751503485,2.0,0.6666666666666666,1.8571943333333332,0.5770515760321316,341.8401860842195,0.3756897604671344,-19.718974000000003,1.1071318360531337,0.14682702690289687,-0.01568218404847188,1.0240875050987404,0.03433899441829184,1.8378606666666666,0.01041014734950552,-6.585865700494128,0.5682158717495244,0.015311810329611274,-6.0292113256730495,337.9003393067757,0.36979870697132683,86.76484274497844,6.439038673591231,63.77293309838349,5.994872331254758
MuSCs,Gal,Galr2,ECs,3.0,1.0,1.985141,0.2685325111606675,1.0,0.3333333333333333,0.2090106666666667,0.07518114193487199,0.4149156438373333,0.02018858083569774,3.0,1.0,36.61711466666667,0.9728974888569838,3.0,1.0,0.9773006666666668,0.2404260176543542,35.785930575143105,0.2339098688318061,34.631973666666674,0.054213474165596,-4.205204727568344,0.7043649776963163,0.2760131609304029,-1.8571910352884757,0.7682900000000001,0.21386526561938293,-2.225225904987392,0.1652448757194822,0.31269969310457624,-1.6771502915397374,35.37101493130577,0.21372128799610834,86.24868959911498,6.430430632555736,11.586246241647817,3.5343413268282133
FAPs,Slit2,Robo2,FAPs,3.0,1.0,0.37963,0.1990797397484571,1.0,0.3333333333333333,0.020314,0.08161455996678743,0.007711803819999998,0.01624780535787288,3.0,1.0,0.994373,0.5215143627507798,3.0,1.0,0.661303,0.261135113213977,0.657581848019,0.1361857121596399,0.6147429999999999,0.38177826630449546,-1.389193118879906,0.3224346230023227,0.3817339539766289,-1.3893605796592807,0.640989,0.03071814281804256,-5.024765194685495,0.17952055324718955,0.31253767048903747,-1.6778980051051533,0.649870044199,0.11993790680176702,85.26952492147294,6.413958313565401,8.381791211799017,3.067258584764434
MuSCs,Mmp13,Lrp1,FAPs,1.0,0.3333333333333333,0.006253000000000001,0.02590066922833707,3.0,1.0,301.60014866666666,0.8177496571571792,1.885905729612667,0.02118026338161414,2.0,0.6666666666666666,0.5831753333333334,0.3166326782509612,3.0,1.0,256.4443053333333,0.8370788162388805,149.5519932442018,0.2650465074928609,0.5769223333333334,0.010722332791853337,-6.543237371562496,0.29073200902262414,0.08180036682066136,-3.6117488770580373,-45.15584333333334,1.1760844066107787,0.233991604926752,0.019329159081701297,0.976908794361145,-0.033704218533033264,147.66608751458915,0.24386624411124677,79.29982442702332,6.309245766635744,12.513843794923659,3.6454530955910704
ECs,Vtn,Plaur,MuSCs,3.0,1.0,2.021590333333334,0.011162623476506409,3.0,1.0,0.3543876666666667,0.005921038279725253,0.7164266811858891,6.609432090655424e-05,2.0,0.6666666666666666,7.1346180000000015,0.09653179209260772,3.0,1.0,7.8629000000000016,0.1459290348143631,56.09878787220001,0.014086791248975019,5.113027666666667,0.28334948463019793,-1.8193455164813346,0.0853691686161013,0.11563675794807117,-3.112328028536785,7.508512333333335,0.04507086020001102,-4.4716612048990125,0.14000799653463783,0.04057477860562451,-4.623272966977794,55.38236119101413,0.014020696928068465,78.30359944068614,6.291006721380347,213.13164362322848,7.735600995514579
