Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
FAPs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,117.8650183333333,0.443028781054351,3.0,1.0,0.1935556666666667,1.0,22.81344220018722,0.443028781054351
ECs,Prn,Rpsa,ECs,1.0,0.3333333333333333,1.091324666666667,0.5994568957956572,3.0,1.0,20.56839166666667,0.1304525281245593,22.44679317949445,0.0782006675582439
FAPs,Fn1,Col13a1,FAPs,3.0,1.0,345.566579,0.9592798330716088,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,22.13446089582733,0.2431609890938635
FAPs,Myoc,Fzd10,FAPs,3.0,1.0,453.4108886666666,0.9878623917146768,1.0,0.3333333333333333,0.0479566666666666,1.0,21.74407485082444,0.9878623917146768
FAPs,Prn,Rpsa,MuSCs,1.0,0.3333333333333333,0.6340866666666667,0.3482993067740449,3.0,1.0,34.20111066666666,0.2169163940204933,21.68646825892444,0.0755518296652634
FAPs,Ace,Bdkrb2,MuSCs,3.0,1.0,245.8810833333334,0.9221772503952724,1.0,0.3333333333333333,0.0757463333333333,0.0453570586684279,18.62459049852778,0.0418272476488679
MuSCs,Fgf22,Fgfr1,FAPs,2.0,0.6666666666666666,0.1657963333333334,0.6277802039131741,3.0,1.0,111.5917106666667,0.769602070219672,18.50149645892756,0.4831409445745066
FAPs,Hspg2,Col13a1,FAPs,3.0,1.0,282.6413673333333,0.6414314537852458,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,18.10393328801289,0.162591875030789
ECs,B2m,Gm11127,FAPs,3.0,1.0,751.9458006666667,0.5214751584887579,1.0,0.3333333333333333,0.022065,0.2310422818370296,16.59168409171,0.1204828105385693
ECs,Pgf,Nrp1,ECs,2.0,0.6666666666666666,0.1298123333333333,0.0144218550261333,3.0,1.0,123.2806423333333,0.6241574062367528,16.00334783612211,0.0090015076262338
FAPs,Gdf6,Bmpr2,FAPs,2.0,0.6666666666666666,0.359259,1.0,3.0,1.0,42.68037399999999,0.4126780562577495,15.333308482866,0.4126780562577495
ECs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,77.127561,0.2899056040435161,3.0,1.0,0.1935556666666667,1.0,14.928476487729,0.2899056040435161
FAPs,Fgf8,Fgfr1,FAPs,2.0,0.6666666666666666,0.1287793333333333,1.0,3.0,1.0,111.5917106666667,0.769602070219672,14.37070610517955,0.769602070219672
FAPs,Vcan,Selp,MuSCs,3.0,1.0,89.72947699999999,0.9933938536206304,2.0,0.6666666666666666,0.1591883333333333,0.0872512809119815,14.28388589450167,0.0866748861784895
FAPs,Anxa1,Fpr1,MuSCs,3.0,1.0,186.4134573333333,0.8095640809678946,1.0,0.3333333333333333,0.076062,0.1119711467687325,14.178980391688,0.0906478185287501
MuSCs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,71.05112566666666,0.267065614902133,3.0,1.0,0.1935556666666667,1.0,13.75234799582878,0.267065614902133
FAPs,Dll1,Notch3,MuSCs,2.0,0.6666666666666666,0.100996,0.0092878101032937,3.0,1.0,136.0707373333333,0.9376983938276722,13.74260018771733,0.0087091646160349
FAPs,Gdf6,Bmpr2,ECs,2.0,0.6666666666666666,0.359259,1.0,3.0,1.0,36.89194233333333,0.3567095043190808,13.253762310731,0.3567095043190808
FAPs,Prn,Rpsa,ECs,1.0,0.3333333333333333,0.6340866666666667,0.3482993067740449,3.0,1.0,20.56839166666667,0.1304525281245593,13.04214291061111,0.0454365251127056
ECs,B2m,Gm11127,MuSCs,3.0,1.0,751.9458006666667,0.5214751584887579,1.0,0.3333333333333333,0.0163026666666666,0.1707049765100905,12.25872173966845,0.0890184046804191
FAPs,Gdf6,Bmpr1a,FAPs,2.0,0.6666666666666666,0.359259,1.0,3.0,1.0,34.05277366666667,0.5779093692199981,12.233765414713,0.5779093692199981
FAPs,B2m,Gm11127,FAPs,3.0,1.0,537.4773763333334,0.3727410935190445,1.0,0.3333333333333333,0.022065,0.2310422818370296,11.859438308795,0.0861189527810696
ECs,Pdgfb,Art1,FAPs,3.0,1.0,46.11811066666667,0.95896098489411,1.0,0.3333333333333333,0.2375286666666667,0.7240153056144294,10.95437333583911,0.6943024305504233
FAPs,Il1b,Il1r1,FAPs,1.0,0.3333333333333333,0.3524213333333333,0.7162147240552154,3.0,1.0,29.339604,0.6265841681043937,10.339902361152,0.448768807056255
FAPs,C3,Itgax,MuSCs,3.0,1.0,283.1772156666667,0.9992428949822292,1.0,0.3333333333333333,0.0351666666666666,0.8241929939689385,9.958398750944443,0.823568993317593
MuSCs,Prn,Rpsa,FAPs,2.0,0.6666666666666666,0.095111,0.0522437974302979,3.0,1.0,102.9000496666667,0.6526310778549473,9.786926623846334,0.0340959258281708
FAPs,S100a8,Tlr4,FAPs,2.0,0.6666666666666666,0.3876683333333333,0.8382712801421379,3.0,1.0,23.26810333333333,0.7967262871802238,9.02030683906111,0.6678727646774588
FAPs,Zp3,Egfr,FAPs,1.0,0.3333333333333333,0.0872186666666666,1.0,3.0,1.0,101.898173,0.8692174743460166,8.887422784829333,0.8692174743460166
FAPs,Gnas,Lhcgr,FAPs,3.0,1.0,133.6830266666667,0.392628215788982,1.0,0.3333333333333333,0.0664176666666666,0.0171387662648098,8.87891470413778,0.0067291632193766
FAPs,B2m,Gm11127,MuSCs,3.0,1.0,537.4773763333334,0.3727410935190445,1.0,0.3333333333333333,0.0163026666666666,0.1707049765100905,8.762314507236889,0.0636287596135139
FAPs,Gdf6,Bmpr2,MuSCs,2.0,0.6666666666666666,0.359259,1.0,3.0,1.0,23.85061433333334,0.2306124394231696,8.568547854779,0.2306124394231696
ECs,Cd34,Selp,MuSCs,3.0,1.0,53.64296733333333,0.1405570576660657,2.0,0.6666666666666666,0.1591883333333333,0.0872512809119815,8.539334564847778,0.0122637833225834
FAPs,Gnas,Vipr1,FAPs,3.0,1.0,133.6830266666667,0.392628215788982,1.0,0.3333333333333333,0.0634583333333333,0.0117168353398586,8.483302067222223,0.004600360154182
MuSCs,Rspo1,Lrp6,FAPs,3.0,1.0,0.190234,0.1108709918441043,3.0,1.0,43.97212233333332,0.6097142007069145,8.364992719959332,0.0675996181738109
FAPs,Nppa,Npr1,ECs,2.0,0.6666666666666666,0.242445,0.5474768201053503,3.0,1.0,34.32490066666667,0.7676290729251072,8.321900542130003,0.4202591238654557
FAPs,Gdf6,Bmpr1a,MuSCs,2.0,0.6666666666666666,0.359259,1.0,3.0,1.0,22.52994333333334,0.3823555011342337,8.09408491199,0.3823555011342337
FAPs,Wnt3,Lrp6,FAPs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,43.97212233333332,0.6097142007069145,7.658463315681442,0.6097142007069145
FAPs,Ereg,Egfr,FAPs,1.0,0.3333333333333333,0.0749006666666666,1.0,3.0,1.0,101.898173,0.8692174743460166,7.632241089815333,0.8692174743460166
ECs,Hspg2,Col13a1,FAPs,3.0,1.0,115.4136146666667,0.2619217538490851,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,7.39254978903911,0.0663926734779888
MuSCs,Gnas,Lhcgr,FAPs,3.0,1.0,111.16377,0.3264889624642208,1.0,0.3333333333333333,0.0664176666666666,0.0171387662648098,7.38323822127,0.0055956180157145
FAPs,Cxcl1,Xcr1,MuSCs,3.0,1.0,153.7577133333333,0.7812411799860843,1.0,0.3333333333333333,0.0478473333333333,0.7605921875331172,7.35689656243111,0.5942059380765696
ECs,Amelx,Lamp2,FAPs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,139.2310486666667,0.6741034184216166,7.338311651025333,0.0088966413543186
MuSCs,Gnas,Vipr1,FAPs,3.0,1.0,111.16377,0.3264889624642208,1.0,0.3333333333333333,0.0634583333333333,0.0117168353398586,7.054267571249999,0.0038254174134745
FAPs,Tnfsf13b,Tnfrsf13c,FAPs,3.0,1.0,6.019967333333334,0.9567202519440572,3.0,1.0,1.091090666666667,0.9548729479813975,6.568330171038222,0.9135462873673272
ECs,Amelx,Lamp1,FAPs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,124.5871326666667,0.6098727013470931,6.566489414329333,0.0080489410784756
FAPs,Ccl11,Ccr5,MuSCs,3.0,1.0,383.1307676666667,0.9569214896224008,1.0,0.3333333333333333,0.016924,0.5082282282282282,6.484105111990667,0.4863345132243097
ECs,Gnas,Lhcgr,FAPs,3.0,1.0,95.63567833333332,0.2808828217467972,1.0,0.3333333333333333,0.0664176666666666,0.0171387662648098,6.351898604983889,0.0048139850297186
ECs,Gnai2,Fpr1,MuSCs,3.0,1.0,82.987681,0.4489504115427952,1.0,0.3333333333333333,0.076062,0.1119711467687325,6.312208992222,0.0502694924227412
ECs,Pgf,Nrp1,FAPs,2.0,0.6666666666666666,0.1298123333333333,0.0144218550261333,3.0,1.0,47.26005833333333,0.2392728888301323,6.134938445719444,0.0034507589143922
ECs,Gnas,Vipr1,FAPs,3.0,1.0,95.63567833333332,0.2808828217467972,1.0,0.3333333333333333,0.0634583333333333,0.0117168353398586,6.06888075423611,0.0032910577722021
FAPs,Sost,Lrp6,FAPs,1.0,0.3333333333333333,0.132823,1.0,3.0,1.0,43.97212233333332,0.6097142007069145,5.840509204680332,0.6097142007069145
ECs,Amelx,Cd63,FAPs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,110.7417803333333,0.726919577166375,5.836756274248668,0.0095936952621078
FAPs,Cd34,Sele,MuSCs,3.0,1.0,320.4798073333333,0.83973167405618,1.0,0.3333333333333333,0.018028,0.0355523418241577,5.777609966605333,0.0298544275166175
ECs,Gnai2,Lhcgr,FAPs,3.0,1.0,82.987681,0.4489504115427952,1.0,0.3333333333333333,0.0664176666666666,0.0171387662648098,5.511848134097666,0.0076944561679221
MuSCs,Mmp9,Lrp1,FAPs,1.0,0.3333333333333333,0.018226,0.2990025592230461,3.0,1.0,301.6001486666667,0.8587907398420774,5.496964309598666,0.2567806290498343
MuSCs,Fgf22,Fgfr1,MuSCs,2.0,0.6666666666666666,0.1657963333333334,0.6277802039131741,3.0,1.0,31.11253633333333,0.2145703496153182,5.158344444766779,0.1347030178352255
FAPs,Ltb,Tnfrsf1a,FAPs,1.0,0.3333333333333333,0.1600516666666667,0.1265548037346918,3.0,1.0,31.40056566666667,0.4664722083712238,5.025712869226111,0.0590342987781084
ECs,Agt,Agtr1a,MuSCs,1.0,0.3333333333333333,0.1488816666666667,0.023786461488188,3.0,1.0,33.61068033333333,0.5929883717175313,5.004014105827222,0.0141050950668023
ECs,Pdgfc,Pdgfra,FAPs,1.0,0.3333333333333333,0.0184613333333333,0.0051727405241686,3.0,1.0,270.7963256666667,0.998256289001958,4.999261233574223,0.0051637207596266
FAPs,Dll1,Notch1,ECs,2.0,0.6666666666666666,0.100996,0.0092878101032937,3.0,1.0,48.42420966666666,0.6311762527593259,4.890651479494665,0.0058622451773371
FAPs,Gnai2,Fpr1,MuSCs,3.0,1.0,63.14058933333333,0.3415807409566563,1.0,0.3333333333333333,0.076062,0.1119711467687325,4.802599505872,0.0382471872790301
FAPs,Nppa,Npr2,ECs,2.0,0.6666666666666666,0.242445,0.5474768201053503,3.0,1.0,19.523753,0.4652898160202426,4.733436296085,0.2547353889021658
FAPs,Nppa,Npr2,FAPs,2.0,0.6666666666666666,0.242445,0.5474768201053503,3.0,1.0,19.17296733333333,0.4569298967820781,4.64839006513,0.250158526901318
MuSCs,C1qb,Lrp1,MuSCs,1.0,0.3333333333333333,0.100566,1.0,3.0,1.0,46.13524966666667,0.1313677243502452,4.639637517978001,0.1313677243502452
MuSCs,Npy,Fap,FAPs,1.0,0.3333333333333333,0.0595566666666666,1.0,3.0,1.0,77.63023866666667,0.7564347981517648,4.623398247524444,0.7564347981517648
FAPs,Psap,Gpr37l1,ECs,3.0,1.0,243.634776,0.601197186834308,1.0,0.3333333333333333,0.0184386666666666,0.0066262847740395,4.492300423072,0.0039837037653155
ECs,Serpina1e,Lrp1,FAPs,1.0,0.3333333333333333,0.014102,1.0,3.0,1.0,301.6001486666667,0.8587907398420774,4.253165296497333,0.8587907398420774
FAPs,Gnai2,Lhcgr,FAPs,3.0,1.0,63.14058933333333,0.3415807409566563,1.0,0.3333333333333333,0.0664176666666666,0.0171387662648098,4.193650615478222,0.0058542724798166
FAPs,Fgf8,Fgfr1,MuSCs,2.0,0.6666666666666666,0.1287793333333333,1.0,3.0,1.0,31.11253633333333,0.2145703496153182,4.006651687315778,0.2145703496153182
FAPs,Nid2,Col13a1,FAPs,3.0,1.0,61.15258266666666,0.809281097415931,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,3.916985993353777,0.2051388816050877
FAPs,Il1b,Il1r1,MuSCs,1.0,0.3333333333333333,0.3524213333333333,0.7162147240552154,3.0,1.0,11.10215333333333,0.2371004567932849,3.912635680604444,0.1698148382355681
FAPs,Wnt3,Ryk,FAPs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,21.552384,0.4908369772207905,3.753699695872,0.4908369772207905
MuSCs,S100a9,Tlr4,FAPs,1.0,0.3333333333333333,0.1588286666666667,0.6754537297056692,3.0,1.0,23.26810333333333,0.7967262871802238,3.695641828295555,0.5381517422304323
MuSCs,Osm,Il6st,FAPs,1.0,0.3333333333333333,0.0386723333333333,1.0,3.0,1.0,94.96115633333334,0.6862909728343718,3.672369491441444,0.6862909728343718
FAPs,Psap,Gpr37,MuSCs,3.0,1.0,243.634776,0.601197186834308,1.0,0.3333333333333333,0.014882,1.0,3.625772736432,0.601197186834308
MuSCs,Npy,Npy1r,MuSCs,1.0,0.3333333333333333,0.0595566666666666,1.0,3.0,1.0,58.97638566666668,0.93527634320421,3.512436942354445,0.93527634320421
ECs,Pgf,Nrp1,MuSCs,2.0,0.6666666666666666,0.1298123333333333,0.0144218550261333,3.0,1.0,26.97460733333333,0.136569704933115,3.501636718690445,0.0019695884855071
FAPs,Dll1,Notch2,FAPs,2.0,0.6666666666666666,0.100996,0.0092878101032937,3.0,1.0,33.85786133333334,0.6282762845978157,3.419508563221334,0.0058353108237474
MuSCs,B2m,Gm11127,FAPs,3.0,1.0,152.535828,0.1057837479921976,1.0,0.3333333333333333,0.022065,0.2310422818370296,3.36570304482,0.0244405185173906
FAPs,Dlk2,Notch1,ECs,1.0,0.3333333333333333,0.068402,0.2397636084069039,3.0,1.0,48.42420966666666,0.6311762527593259,3.312312789619333,0.151333095902324
ECs,Pgf,Nrp2,ECs,2.0,0.6666666666666666,0.1298123333333333,0.0144218550261333,3.0,1.0,25.37147633333333,0.5780881462719274,3.293530542941445,0.0083371034378598
MuSCs,Serping1,Sele,MuSCs,3.0,1.0,181.1216836666667,0.1061846225845528,1.0,0.3333333333333333,0.018028,0.0355523418241577,3.265261713142666,0.0037751119985952
MuSCs,Prn,Rpsa,MuSCs,2.0,0.6666666666666666,0.095111,0.0522437974302979,3.0,1.0,34.20111066666666,0.2169163940204933,3.252901836617333,0.0113325361485173
MuSCs,Nid1,Col13a1,FAPs,3.0,1.0,49.99334866666666,0.0964083884824382,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,3.202207297696444,0.0244378733839025
FAPs,Ltb,Tnfrsf1a,ECs,1.0,0.3333333333333333,0.1600516666666667,0.1265548037346918,3.0,1.0,19.98610666666667,0.2969043109767812,3.198809682177778,0.0375746668036504
FAPs,Dll1,Notch4,ECs,2.0,0.6666666666666666,0.100996,0.0092878101032937,3.0,1.0,31.618405,0.8578613706944929,3.19333243138,0.0079676535059617
ECs,Pdgfb,Art1,MuSCs,3.0,1.0,46.11811066666667,0.95896098489411,1.0,0.3333333333333333,0.068748,0.2095519876774766,3.170527872112,0.2009521804897114
MuSCs,Osm,Lifr,FAPs,1.0,0.3333333333333333,0.0386723333333333,1.0,3.0,1.0,80.77474466666666,0.575843103803214,3.123747850664222,0.575843103803214
MuSCs,Anxa1,Fpr1,MuSCs,3.0,1.0,41.03855533333333,0.1782239373055139,1.0,0.3333333333333333,0.076062,0.1119711467687325,3.121474595764,0.019955938641737
ECs,Agt,Agtr1a,FAPs,1.0,0.3333333333333333,0.1488816666666667,0.023786461488188,3.0,1.0,20.52978033333333,0.3622039450212636,3.056507912327223,0.008615550189118
MuSCs,Rspo1,Lrp6,MuSCs,3.0,1.0,0.190234,0.1108709918441043,3.0,1.0,15.740255,0.2182532133313226,2.99433166967,0.0241979502352066
MuSCs,Gnai2,Fpr1,MuSCs,3.0,1.0,38.719942,0.2094688475005485,1.0,0.3333333333333333,0.076062,0.1119711467687325,2.945116228404,0.0234544670669611
FAPs,Lama1,Itgb1,MuSCs,1.0,0.3333333333333333,0.019747,0.7141772151898734,3.0,1.0,142.0267893333333,0.4428699900492579,2.804603008965334,0.316287656184546
FAPs,Wnt3,Lrp6,MuSCs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,15.740255,0.2182532133313226,2.741422499081666,0.2182532133313226
FAPs,Il1b,Il1rap,FAPs,1.0,0.3333333333333333,0.3524213333333333,0.7162147240552154,3.0,1.0,7.745649666666666,0.5039253216469766,2.729732183059555,0.360918735187825
MuSCs,Hspg2,Col13a1,FAPs,3.0,1.0,42.586595,0.0966467923656691,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,2.727784974003333,0.0244983046804352
ECs,Tff3,Ackr3,FAPs,1.0,0.3333333333333333,0.0267283333333333,0.3128877685602129,3.0,1.0,99.43577566666666,0.8037307792188669,2.657752557277222,0.2514775300329524
FAPs,Wnt3,Ryk,MuSCs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,14.93320766666667,0.3400909389567762,2.600862024208555,0.3400909389567762
MuSCs,Gnai2,Lhcgr,FAPs,3.0,1.0,38.719942,0.2094688475005485,1.0,0.3333333333333333,0.0664176666666666,0.0171387662648098,2.571688201108667,0.003590037617071
MuSCs,Sema6d,Tyrobp,MuSCs,3.0,1.0,39.53358366666667,0.5482939373535334,1.0,0.3333333333333333,0.06486,0.4019492202912262,2.56414823662,0.2203863206096592
FAPs,Ltb,Tnfrsf1a,MuSCs,1.0,0.3333333333333333,0.1600516666666667,0.1265548037346918,3.0,1.0,15.928304,0.236623480651995,2.549351602373333,0.0299458381529328
ECs,Amelx,Lamp1,MuSCs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,47.56596266666667,0.2328425217177857,2.507011628309334,0.0030729949606377
MuSCs,B2m,Gm11127,MuSCs,3.0,1.0,152.535828,0.1057837479921976,1.0,0.3333333333333333,0.0163026666666666,0.1707049765100905,2.486740758608,0.0180578122161574
FAPs,Ltb,Ltbr,FAPs,1.0,0.3333333333333333,0.1600516666666667,0.1265548037346918,3.0,1.0,14.97527,0.5508630013028089,2.396816922283334,0.0697143590145802
FAPs,Wnt3,Fzd7,MuSCs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,13.75539366666667,0.5527696308041227,2.395726478479889,0.5527696308041227
ECs,Pdgfc,Pdgfrb,MuSCs,1.0,0.3333333333333333,0.0184613333333333,0.0051727405241686,3.0,1.0,128.9862746666667,0.6288699519590879,2.381258612046222,0.0032529810849307
FAPs,Nppa,Npr1,FAPs,2.0,0.6666666666666666,0.242445,0.5474768201053503,3.0,1.0,9.765320666666668,0.2183879313436534,2.36755316903,0.1195623302014089
MuSCs,Rspo1,Lrp6,ECs,3.0,1.0,0.190234,0.1108709918441043,3.0,1.0,12.40685866666667,0.1720325859617629,2.360206351594667,0.0190734234350868
FAPs,Il1b,Il1rap,MuSCs,1.0,0.3333333333333333,0.3524213333333333,0.7162147240552154,3.0,1.0,6.583913666666667,0.4283437742413074,2.320311632958222,0.3067861180690075
FAPs,Cxcl1,Xcr1,ECs,3.0,1.0,153.7577133333333,0.7812411799860843,1.0,0.3333333333333333,0.0150606666666666,0.2394078124668829,2.315693667942222,0.1870352419095148
FAPs,Il1b,Il1r1,ECs,1.0,0.3333333333333333,0.3524213333333333,0.7162147240552154,3.0,1.0,6.382924,0.1363153751023214,2.249478586645333,0.0976310787633922
FAPs,Dll1,Notch1,MuSCs,2.0,0.6666666666666666,0.100996,0.0092878101032937,3.0,1.0,21.446458,0.2795398229228769,2.166006472167999,0.002596312791616
FAPs,Wnt3,Lrp6,ECs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,12.40685866666667,0.1720325859617629,2.160857082158222,0.1720325859617629
FAPs,C3,Itgax,ECs,3.0,1.0,283.1772156666667,0.9992428949822292,1.0,0.3333333333333333,0.0075013333333333,0.1758070060310615,2.124206687120889,0.1756739016646361
ECs,Qrfp,P2ry14,FAPs,2.0,0.6666666666666666,0.2329866666666667,0.4906425117280099,3.0,1.0,9.005187333333334,0.629756515064516,2.098088579502222,0.3089853183283324
FAPs,Sost,Lrp6,MuSCs,1.0,0.3333333333333333,0.132823,1.0,3.0,1.0,15.740255,0.2182532133313226,2.090667889865,0.2182532133313226
ECs,Amelx,Cd63,MuSCs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,39.29429233333333,0.2579314715911324,2.071044971720667,0.0034041123869552
MuSCs,Osm,Osmr,FAPs,1.0,0.3333333333333333,0.0386723333333333,1.0,3.0,1.0,52.87700633333333,0.4704051998635747,2.044877214591444,0.4704051998635747
ECs,Amelx,Lamp2,MuSCs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,38.78302866666667,0.1877725726503318,2.044098308905333,0.0024781735107637
MuSCs,Rspo1,Lgr4,FAPs,3.0,1.0,0.190234,0.1108709918441043,3.0,1.0,10.74065166666667,0.5596266124066729,2.043237129156667,0.0620463575798839
FAPs,Lama1,Rpsa,FAPs,1.0,0.3333333333333333,0.019747,0.7141772151898734,3.0,1.0,102.9000496666667,0.6526310778549473,2.031967280767667,0.4660942457288118
FAPs,Lama1,Itgb1,FAPs,1.0,0.3333333333333333,0.019747,0.7141772151898734,3.0,1.0,101.5800373333333,0.3167483425780597,2.005900997221334,0.2262144492184067
FAPs,Sost,Lrp5,ECs,1.0,0.3333333333333333,0.132823,1.0,3.0,1.0,15.01856033333333,0.4908713633047416,1.994810239154333,0.4908713633047416
MuSCs,Prn,Rpsa,ECs,2.0,0.6666666666666666,0.095111,0.0522437974302979,3.0,1.0,20.56839166666667,0.1304525281245593,1.956280299808333,0.0068153354536097
FAPs,Nmb,Grpr,ECs,3.0,1.0,55.08966566666667,0.9624690187571424,1.0,0.3333333333333333,0.0342993333333333,1.0,1.889538805922889,0.9624690187571424
FAPs,Dll1,Notch2,MuSCs,2.0,0.6666666666666666,0.100996,0.0092878101032937,3.0,1.0,18.53974466666667,0.3440288735868225,1.872440052354666,0.0031952748479244
FAPs,Apoe,Lrp8,ECs,3.0,1.0,60.97760633333333,0.4188548944674916,2.0,0.6666666666666666,0.0305713333333333,0.1084248755136686,1.864166729085111,0.0454142897909285
ECs,Nid1,Col13a1,FAPs,3.0,1.0,28.743868,0.0554303735704667,1.0,0.3333333333333333,0.0640526666666666,0.2534828531892131,1.841121395714667,0.0140506492459858
FAPs,Anpep,Sele,MuSCs,3.0,1.0,100.9737753333333,0.8822596377334645,1.0,0.3333333333333333,0.018028,0.0355523418241577,1.820355221709333,0.0313663962183577
FAPs,Wnt3,Fzd1,FAPs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,10.435983,0.6417658132713033,1.817596893838999,0.6417658132713033
ECs,Wnt5a,Mcam,MuSCs,1.0,0.3333333333333333,0.0235456666666666,0.0028155553924859,3.0,1.0,77.02626533333334,0.7624131147484733,1.813634768116889,0.002146616356532
MuSCs,Cxcl1,Xcr1,MuSCs,3.0,1.0,37.66886966666667,0.1913950952387691,1.0,0.3333333333333333,0.0478473333333333,0.7605921875331172,1.802354963230889,0.1455736141707647
ECs,Bdnf,Ntrk2,FAPs,1.0,0.3333333333333333,0.0388586666666666,0.0934009761850585,3.0,1.0,45.53127133333334,0.7705152387260491,1.769284495651556,0.0719668754624764
FAPs,Wnt3,Fzd7,FAPs,2.0,0.6666666666666666,0.1741663333333333,1.0,3.0,1.0,10.11799233333333,0.4065982422683317,1.762213625391444,0.4065982422683317
ECs,Amelx,Lamp1,ECs,1.0,0.3333333333333333,0.052706,0.0131977395622021,3.0,1.0,32.130737,0.1572847769351211,1.693482624322,0.0020758035230887
ECs,Gnai2,Lpar3,FAPs,3.0,1.0,82.987681,0.4489504115427952,1.0,0.3333333333333333,0.0202776666666666,0.7477567175553752,1.682796532757667,0.3357056860803754
ECs,Psap,Gpr37l1,ECs,3.0,1.0,90.56466633333334,0.2234788625831797,1.0,0.3333333333333333,0.0184386666666666,0.0066262847740395,1.669891694298222,0.0014808345844546
FAPs,Fgf2,Fgfr4,ECs,3.0,1.0,19.74619233333334,0.8285024587002443,2.0,0.6666666666666666,0.0837819999999999,0.0075713947041265,1.654375486071333,0.0062729191281588
FAPs,Sost,Lrp6,ECs,1.0,0.3333333333333333,0.132823,1.0,3.0,1.0,12.40685866666667,0.1720325859617629,1.647916188682667,0.1720325859617629
