Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
ECs,Gnai2,Cnr1,ECs,3.0,1.0,169.915657,0.4441184931734509,1.0,0.3333333333333333,0.1408123333333333,0.0191460477547809,23.92622013203634,0.0085031138790802
Resolving-Mac,Clec11a,Itgb1,MuSCs,2.0,0.6666666666666666,0.183981,0.008612056264005,3.0,1.0,128.1261546666667,0.2520245069956105,23.57277806172801,0.0021704492341543
ECs,Gnas,Gcgr,Resolving-Mac,3.0,1.0,175.411433,0.1535106429347505,1.0,0.3333333333333333,0.1322646666666667,0.0624380802517702,23.20073471526733,0.0095849098430608
Resolving-Mac,Bmp10,Acvrl1,ECs,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,31.40242733333333,0.5334014788811394,22.11514898202422,0.5334014788811394
FAPs,Tff3,Cxcr4,MuSCs,2.0,0.6666666666666666,0.4482143333333333,0.1480805917660089,3.0,1.0,46.92720933333334,0.1599825079935015,21.03344784653378,0.0236903044558879
ECs,Sema6d,Tyrobp,MuSCs,3.0,1.0,57.38695133333332,0.6542464432660997,2.0,0.6666666666666666,0.35382,0.0007360540439218,20.30465112076,0.0004815607402874
ECs,Slit1,Gpc1,MuSCs,3.0,1.0,0.4218206666666666,0.204479520571209,3.0,1.0,47.61312599999999,0.80707123365805,20.084200551404,0.1650295389252122
FAPs,Agrp,Sdc3,ECs,3.0,1.0,0.7091626666666667,0.5197685398391702,3.0,1.0,28.31444233333334,0.2747173016130739,20.07954543028622,0.1427894107279843
MuSCs,Pspn,Gfra1,FAPs,3.0,1.0,0.9841983333333334,0.3204918210730839,3.0,1.0,20.328499,0.7662385783512358,20.00727483496833,0.2455731973522385
Resolving-Mac,Bmp10,Bmpr1a,MuSCs,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,27.73243066666667,0.3628105447549136,19.53055505285645,0.3628105447549136
Resolving-Mac,Bmp10,Acvr2a,FAPs,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,27.61090666666666,0.3690119294748028,19.44497181636444,0.3690119294748028
FAPs,Bsg,Slc16a7,ECs,3.0,1.0,111.3149186666667,0.4723739808466805,2.0,0.6666666666666666,0.1713566666666667,0.0102328455571451,19.07455341299111,0.0048337299912179
MuSCs,Gnas,Lhcgr,ECs,3.0,1.0,360.115397,0.3151536087398187,1.0,0.3333333333333333,0.052798,0.1385348856125547,19.013372730806,0.0436597691371546
Resolving-Mac,Bmp10,Acvr2a,MuSCs,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,26.266325,0.3510419771967738,18.49805062580833,0.3510419771967738
FAPs,F13a1,Itgb1,Resolving-Mac,2.0,0.6666666666666666,0.2742633333333334,0.0058712415792453,3.0,1.0,65.761079,0.1293522275572212,18.03585273013667,0.0007594581768019
FAPs,Lta,Tnfrsf1b,Resolving-Mac,2.0,0.6666666666666666,0.257314,0.4704152396738534,3.0,1.0,69.44815566666666,0.7273081849048799,17.86998272721267,0.3421368541187844
Resolving-Mac,Tgfb1,Itgb8,ECs,3.0,1.0,110.9336623333333,0.5660655836809599,2.0,0.6666666666666666,0.1591403333333333,0.0126032698687789,17.65402000161411,0.0071342773145589
ECs,Gnai2,Mtnr1a,MuSCs,3.0,1.0,169.915657,0.4441184931734509,1.0,0.3333333333333333,0.1007766666666667,1.0,17.12353352693667,0.4441184931734509
ECs,Amh,Egfr,FAPs,1.0,0.3333333333333333,0.183099,0.2347163284063858,3.0,1.0,92.91372433333332,0.7476219244149905,17.012410011709,0.1754790731348031
FAPs,Ifna11,Ifnar1,Resolving-Mac,2.0,0.6666666666666666,0.513119,0.9474452914149606,3.0,1.0,32.55301433333333,0.3774055443326823,16.70357016170566,0.3575711059319
FAPs,Calr,Mtnr1a,MuSCs,3.0,1.0,164.7897643333334,0.4369365253446571,1.0,0.3333333333333333,0.1007766666666667,1.0,16.60696315029889,0.4369365253446571
FAPs,Ifna11,Ifnar2,FAPs,2.0,0.6666666666666666,0.513119,0.9474452914149606,3.0,1.0,31.81541733333333,0.2597953978506987,16.32509512666267,0.2461419264249208
FAPs,Gdf2,Bmpr2,FAPs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,46.81622333333333,0.3169204109998198,15.73415239194444,0.3169204109998198
FAPs,Gdf2,Eng,FAPs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,46.29469433333333,0.164954193449581,15.55887518719444,0.164954193449581
FAPs,Gdf2,Bmpr2,ECs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,46.29121633333333,0.3133663986859022,15.55770628936111,0.3133663986859022
ECs,Cxcl14,Cxcr4,ECs,2.0,0.6666666666666666,0.5984806666666667,0.0027638452098041,3.0,1.0,25.69910333333333,0.0876124334444581,15.38041649566889,0.0002421472044947
ECs,Serpina1e,Lrp1,Resolving-Mac,1.0,0.3333333333333333,0.1767853333333333,1.0,3.0,1.0,86.47679266666667,0.2379332811655844,15.28782861717422,0.2379332811655844
FAPs,Agrp,Sdc3,FAPs,3.0,1.0,0.7091626666666667,0.5197685398391702,3.0,1.0,21.54461566666667,0.2090339131726295,15.27863709848178,0.1086492518266055
FAPs,C3,Itgax,ECs,3.0,1.0,259.5505726666667,0.9046276674881552,1.0,0.3333333333333333,0.0582906666666666,0.0009372933078703,15.12937591445511,0.000847901458851
Resolving-Mac,Slamf7,Slamf7,ECs,3.0,1.0,107.0565183333333,0.9986936737791092,1.0,0.3333333333333333,0.1400336666666667,0.0013063262208906,14.99151680278389,0.0013046197326952
ECs,Slamf7,Slamf7,Resolving-Mac,1.0,0.3333333333333333,0.1400336666666667,0.0013063262208906,3.0,1.0,107.0565183333333,0.9986936737791092,14.99151680278389,0.0013046197326952
FAPs,Ifna11,Ifnar2,ECs,2.0,0.6666666666666666,0.513119,0.9474452914149606,3.0,1.0,29.04796866666666,0.2371972210028098,14.90506463427133,0.224731390175826
MuSCs,Agrp,Sdc3,Resolving-Mac,2.0,0.6666666666666666,0.299804,0.2197361686429383,3.0,1.0,47.79503400000001,0.4637252825399149,14.329142373336,0.101897216888185
Resolving-Mac,Cd177,Pecam1,ECs,1.0,0.3333333333333333,0.0395543333333333,1.0,3.0,1.0,361.2779286666667,0.9679392703861036,14.29010761645756,0.9679392703861036
FAPs,F13a1,Itga4,Resolving-Mac,2.0,0.6666666666666666,0.2742633333333334,0.0058712415792453,3.0,1.0,50.21070966666667,0.9647047983557866,13.77095660221222,0.0056640149238039
ECs,Has2,Cd44,Resolving-Mac,1.0,0.3333333333333333,0.134753,0.0050038751473495,3.0,1.0,101.183272,0.4120923552595624,13.634749451816,0.002062058694896
Resolving-Mac,Bmp10,Acvrl1,FAPs,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,19.28977566666667,0.327656036225058,13.58481808332478,0.327656036225058
FAPs,Psap,Gpr37l1,Resolving-Mac,3.0,1.0,251.7279513333333,0.1237492078808041,1.0,0.3333333333333333,0.0535696666666666,0.0636685112465493,13.48498244360955,0.0078789278337105
FAPs,Pf4,Thbd,ECs,2.0,0.6666666666666666,0.319587,0.00353851859075,3.0,1.0,41.60833666666667,0.5886423873735626,13.29748349029,0.0020829220310248
FAPs,Ren1,Atp6ap2,FAPs,3.0,1.0,0.5451546666666667,0.4007643483166056,3.0,1.0,24.33072566666667,0.2596436915472296,13.26400864056978,0.1040559348374432
FAPs,Hspg2,Col13a1,FAPs,3.0,1.0,246.1811623333333,0.4251955538547045,1.0,0.3333333333333333,0.0537786666666666,0.0487192533998481,13.23929466873689,0.0207152099327361
FAPs,Gdf2,Bmpr2,MuSCs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,38.53544233333333,0.2608640200510233,12.95111991086111,0.2608640200510233
FAPs,Fgf22,Fgfr1,FAPs,1.0,0.3333333333333333,0.148113,0.3768554877997065,3.0,1.0,86.98680366666667,0.5638948237978928,12.883876451481,0.2125068588900844
Resolving-Mac,Gnai2,Cnr1,ECs,3.0,1.0,91.01828266666666,0.2378998101932138,1.0,0.3333333333333333,0.1408123333333333,0.0191460477547809,12.81649675828622,0.0045548411268125
FAPs,Ltb,Tnfrsf1a,FAPs,1.0,0.3333333333333333,0.267885,0.0711329105717106,3.0,1.0,47.750315,0.3694391181876273,12.791593133775,0.0262792797557321
MuSCs,Col4a1,Itgb8,ECs,3.0,1.0,77.79536166666666,0.1343623634996766,2.0,0.6666666666666666,0.1591403333333333,0.0126032698687789,12.38037978742056,0.0016934051273933
FAPs,Lta,Tnfrsf1a,FAPs,2.0,0.6666666666666666,0.257314,0.4704152396738534,3.0,1.0,47.750315,0.3694391181876273,12.28682455391,0.1737897913271297
FAPs,Nlgn2,Nrxn2,FAPs,3.0,1.0,20.80139666666667,0.5926110879358332,3.0,1.0,0.5898666666666667,0.8063873019518528,12.27005051377778,0.4778740563073287
Resolving-Mac,Il11,Il6st,FAPs,2.0,0.6666666666666666,0.1222276666666667,0.0574656189374839,3.0,1.0,99.76728333333334,0.4449719839907295,12.19432225150556,0.0255705904698674
Resolving-Mac,Clec11a,Itgb1,Resolving-Mac,2.0,0.6666666666666666,0.183981,0.008612056264005,3.0,1.0,65.761079,0.1293522275572212,12.098789075499,0.0011139886615971
ECs,Hspg2,Col13a1,FAPs,3.0,1.0,224.7833046666667,0.3882379172278888,1.0,0.3333333333333333,0.0537786666666666,0.0487192533998481,12.08854641390045,0.0189146614688547
MuSCs,Fgf5,Fgfr1,FAPs,1.0,0.3333333333333333,0.135749,1.0,3.0,1.0,86.98680366666667,0.5638948237978928,11.80837161094633,0.5638948237978928
FAPs,Tff3,Cxcr4,ECs,2.0,0.6666666666666666,0.4482143333333333,0.1480805917660089,3.0,1.0,25.69910333333333,0.0876124334444581,11.51870646781444,0.0129737009905154
ECs,Has2,Cd44,FAPs,1.0,0.3333333333333333,0.134753,0.0050038751473495,3.0,1.0,85.46317833333335,0.3480686258826592,11.51641966995167,0.0017416919466263
Resolving-Mac,Bmp10,Acvr2a,ECs,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,16.28844733333333,0.2176904746803693,11.47113360501756,0.2176904746803693
Resolving-Mac,Bmp10,Bmpr2,Resolving-Mac,3.0,1.0,0.7042496666666667,1.0,3.0,1.0,16.07945366666667,0.1088491702632547,11.32394988493211,0.1088491702632547
FAPs,a,F11r,ECs,2.0,0.6666666666666666,0.344207,0.6985282229833164,3.0,1.0,32.736679,0.8346853755332739,11.268194068553,0.5830512921214199
ECs,Fgf7,Nrp1,ECs,1.0,0.3333333333333333,0.0880503333333333,0.0055897628182573,3.0,1.0,127.3992563333333,0.4838549810199306,11.21754698656878,0.0027046345823338
Resolving-Mac,Gnas,Vipr1,FAPs,3.0,1.0,76.02905266666666,0.0665365338904677,1.0,0.3333333333333333,0.146504,0.0425650644206355,11.13856033187733,0.0028321318513735
FAPs,Ifna11,Ifnar1,ECs,2.0,0.6666666666666666,0.513119,0.9474452914149606,3.0,1.0,21.602164,0.2504461301095448,11.084480789516,0.2372840067253868
ECs,Fgf23,Fgfr1,FAPs,1.0,0.3333333333333333,0.1241873333333333,1.0,3.0,1.0,86.98680366666667,0.5638948237978928,10.80265918255356,0.5638948237978928
ECs,Cd200,Cd200r4,FAPs,3.0,1.0,80.87054666666667,0.7161501349062054,1.0,0.3333333333333333,0.1322443333333333,0.0112431717299381,10.69467153023555,0.0080517989511688
Resolving-Mac,Cd84,Cd84,FAPs,3.0,1.0,126.8210476666667,0.9982238945172306,1.0,0.3333333333333333,0.0837876666666666,0.0006595029174679,10.62603966821211,0.0006583315707203
FAPs,Cd84,Cd84,Resolving-Mac,1.0,0.3333333333333333,0.0837876666666666,0.0006595029174679,3.0,1.0,126.8210476666667,0.9982238945172306,10.62603966821211,0.0006583315707203
FAPs,Gdf2,Acvrl1,ECs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,31.40242733333333,0.5334014788811394,10.55383245294444,0.5334014788811394
FAPs,Ifna11,Ifnar1,FAPs,2.0,0.6666666666666666,0.513119,0.9474452914149606,3.0,1.0,20.520975,0.2379112932771326,10.529702171025,0.2254079345898631
ECs,Slit1,Robo1,FAPs,3.0,1.0,0.4218206666666666,0.204479520571209,3.0,1.0,24.84824866666667,0.6524076620340182,10.48150481807244,0.1334040059496994
FAPs,Tff3,Ackr3,FAPs,2.0,0.6666666666666666,0.4482143333333333,0.1480805917660089,3.0,1.0,23.19964933333333,0.4874916916781935,10.39841535950711,0.0721880581847196
MuSCs,Pf4,Sdc2,FAPs,1.0,0.3333333333333333,0.115957,0.0012838945270852,3.0,1.0,89.02756,0.726618572334523,10.32336877492,0.0009329016082988
FAPs,Ltb,Tnfrsf1a,ECs,1.0,0.3333333333333333,0.267885,0.0711329105717106,3.0,1.0,38.45264233333334,0.2975040117664333,10.300886091465,0.0211623262637068
Resolving-Mac,Mmrn2,Cd93,ECs,1.0,0.3333333333333333,0.049176,0.0009914195183614,3.0,1.0,209.26237,0.8127157202241573,10.29068630712,0.0008057422279093
FAPs,Cxcl12,Cxcr3,FAPs,3.0,1.0,196.7746736666667,0.534552907532962,1.0,0.3333333333333333,0.0519413333333333,0.0277301788676974,10.22073891647822,0.0148232477401367
FAPs,Pf4,Sdc2,MuSCs,2.0,0.6666666666666666,0.319587,0.00353851859075,3.0,1.0,31.52924033333333,0.257333028084772,10.076335330409,0.0009105777038919
Resolving-Mac,Gnas,Gcgr,Resolving-Mac,3.0,1.0,76.02905266666666,0.0665365338904677,1.0,0.3333333333333333,0.1322646666666667,0.0624380802517702,10.05595730793911,0.0041544134427276
FAPs,Tff2,Cxcr4,Resolving-Mac,1.0,0.3333333333333333,0.045591,0.0412612631093723,3.0,1.0,220.538579,0.7518519741313753,10.054574355189,0.0310223621239357
MuSCs,C1qb,Lrp1,Resolving-Mac,1.0,0.3333333333333333,0.1159013333333333,0.0002190485608522,3.0,1.0,86.47679266666667,0.2379332811655844,10.02277557245689,5.211894281818622e-05
FAPs,Lta,Tnfrsf1a,ECs,2.0,0.6666666666666666,0.257314,0.4704152396738534,3.0,1.0,38.45264233333334,0.2975040117664333,9.894403209359334,0.1399504209990396
FAPs,Gnai2,Cnr1,ECs,3.0,1.0,68.382243,0.1787346690539575,1.0,0.3333333333333333,0.1408123333333333,0.0191460477547809,9.629063195397,0.003422062509142
FAPs,Ccl4,Ccr5,Resolving-Mac,1.0,0.3333333333333333,0.2972863333333333,0.0033989824436868,3.0,1.0,32.353591,0.9957520014958524,9.618280438556331,0.0033845435713504
Resolving-Mac,Calr,Mtnr1a,MuSCs,3.0,1.0,92.45614233333332,0.2451454781874835,1.0,0.3333333333333333,0.1007766666666667,1.0,9.317421837212224,0.2451454781874835
FAPs,Gdf2,Acvr2a,FAPs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,27.61090666666666,0.3690119294748028,9.279565548888888,0.3690119294748028
ECs,Gnas,Lhcgr,ECs,3.0,1.0,175.411433,0.1535106429347505,1.0,0.3333333333333333,0.052798,0.1385348856125547,9.261372839534,0.0212665793592753
Resolving-Mac,Gnai2,Mtnr1a,MuSCs,3.0,1.0,91.01828266666666,0.2378998101932138,1.0,0.3333333333333333,0.1007766666666667,1.0,9.17251913287111,0.2378998101932138
ECs,Gnai2,Lhcgr,ECs,3.0,1.0,169.915657,0.4441184931734509,1.0,0.3333333333333333,0.052798,0.1385348856125547,8.971206858286001,0.0615259046502041
Resolving-Mac,Il11,Il6st,ECs,2.0,0.6666666666666666,0.1222276666666667,0.0574656189374839,3.0,1.0,73.202511,0.3264904632507938,8.947372113671,0.0187619765478927
MuSCs,Bmp7,Eng,ECs,1.0,0.3333333333333333,0.0407203333333333,0.0688530060099344,3.0,1.0,218.721583,0.7793342808141792,8.906415766954334,0.0536595079206466
FAPs,Gdf2,Acvr2a,MuSCs,2.0,0.6666666666666666,0.3360833333333333,1.0,3.0,1.0,26.266325,0.3510419771967738,8.827674060416665,0.3510419771967738
ECs,Tgfb1,Itgb8,ECs,3.0,1.0,54.69462833333333,0.2790924419198448,2.0,0.6666666666666666,0.1591403333333333,0.0126032698687789,8.704121384509444,0.0035174773638523
ECs,Fgf17,Fgfr1,FAPs,1.0,0.3333333333333333,0.0998299999999999,0.0695392401324702,3.0,1.0,86.98680366666667,0.5638948237978928,8.683892610043333,0.0392128175615386
MuSCs,Adam2,Itga6,ECs,1.0,0.3333333333333333,0.0381956666666666,0.7405896951991934,3.0,1.0,227.11144,0.8625743548356182,8.674672858426666,0.6388136785343513
FAPs,Fgf22,Fgfr1,MuSCs,1.0,0.3333333333333333,0.148113,0.3768554877997065,3.0,1.0,57.81408433333333,0.3747817085348802,8.563017472862999,0.1412385435883197
MuSCs,Agrp,Sdc3,ECs,2.0,0.6666666666666666,0.299804,0.2197361686429383,3.0,1.0,28.31444233333334,0.2747173016130739,8.488783069302666,0.0603653273163833
FAPs,Slitrk2,Ptprs,FAPs,1.0,0.3333333333333333,0.1780806666666667,0.5064514875250385,3.0,1.0,47.24901333333333,0.5686906263805706,8.414135793742222,0.2880142136719859
ECs,Bsg,Slc16a7,ECs,3.0,1.0,49.07461933333334,0.2082521693470354,2.0,0.6666666666666666,0.1713566666666667,0.0102328455571451,8.409263186895558,0.0021310122858686
FAPs,Fgf21,Fgfr4,MuSCs,1.0,0.3333333333333333,0.1419566666666667,1.0,3.0,1.0,57.61405833333333,0.9796232927683104,8.178699674138889,0.9796232927683104
ECs,Gnai2,Adcy1,FAPs,3.0,1.0,169.915657,0.4441184931734509,2.0,0.6666666666666666,0.047249,0.4680884086638641,8.028344877593002,0.2078867187277538
ECs,Hp,Itgb2,Resolving-Mac,1.0,0.3333333333333333,0.1238986666666667,0.0192390518549528,3.0,1.0,63.556834,0.9909253728619096,7.874606990154668,0.0190644646328787
MuSCs,Fgf5,Fgfr1,MuSCs,1.0,0.3333333333333333,0.135749,1.0,3.0,1.0,57.81408433333333,0.3747817085348802,7.848204134165667,0.3747817085348802
Resolving-Mac,Angpt1,Itgb1,FAPs,2.0,0.6666666666666666,0.0463756666666666,0.0014797500879753,3.0,1.0,168.7997026666667,0.3320294904365841,7.828198744301779,0.0004913206676839
MuSCs,Fgf5,Fgfr4,MuSCs,1.0,0.3333333333333333,0.135749,1.0,3.0,1.0,57.61405833333333,0.9796232927683104,7.821050804691667,0.9796232927683104
FAPs,Pdgfb,Lrp1,FAPs,1.0,0.3333333333333333,0.0317106666666666,0.0004703961867034,3.0,1.0,243.3763986666667,0.6696287328350964,7.717627852652445,0.0003149908024326
ECs,Zp3,Egfr,FAPs,1.0,0.3333333333333333,0.0826186666666666,0.5806915650061265,3.0,1.0,92.91372433333332,0.7476219244149905,7.676408019454222,0.4341377453214329
Resolving-Mac,Csf3,Csf3r,Resolving-Mac,2.0,0.6666666666666666,0.2326993333333333,0.2467921524042241,3.0,1.0,32.95598433333333,0.998339361831142,7.668835583710445,0.246382319936167
