Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
ECs,Agt,Mas1,ECs,1.0,4.748263219381666,0.0800813262425596,1.0,49.12438150895571,0.2337829885624477,233.2554938938472,0.01872165177702995
ECs,Agt,Mas1,FAPs,1.0,4.748263219381666,0.0800813262425596,1.0,109.2057088563084,0.5197100950747636,518.5374507089117,0.04161907367523381
ECs,Agt,Mas1,MuSCs,1.0,4.748263219381666,0.0800813262425596,1.0,48.625531017605226,0.2314089584956773,230.8868204537973,0.01853153630074327
ECs,Agt,Mas1,Resolving-Mac,1.0,4.748263219381666,0.0800813262425596,0.6666666666666666,3.1725056080032332,0.015097957867111432,15.063891691763821,0.0012090644895525699
FAPs,Agt,Mas1,ECs,1.0,39.269221078465534,0.662290854399035,1.0,49.12438150895571,0.2337829885624477,1929.076197818066,0.1548323352389833
FAPs,Agt,Mas1,FAPs,1.0,39.269221078465534,0.662290854399035,1.0,109.2057088563084,0.5197100950747636,4288.423124108915,0.3441992429068689
FAPs,Agt,Mas1,MuSCs,1.0,39.269221078465534,0.662290854399035,1.0,48.625531017605226,0.2314089584956773,1909.486727588123,0.153260036837693
FAPs,Agt,Mas1,Resolving-Mac,1.0,39.269221078465534,0.662290854399035,0.6666666666666666,3.1725056080032332,0.015097957867111432,124.58182409335069,0.00999923941548986
MuSCs,Agt,Mas1,ECs,1.0,11.553526745660221,0.1948547714867077,1.0,49.12438150895571,0.2337829885624477,567.5598556277357,0.045553730813815335
MuSCs,Agt,Mas1,FAPs,1.0,11.553526745660221,0.1948547714867077,1.0,109.2057088563084,0.5197100950747636,1261.711078050141,0.1012679918151282
MuSCs,Agt,Mas1,MuSCs,1.0,11.553526745660221,0.1948547714867077,1.0,48.625531017605226,0.2314089584956773,561.7963731338325,0.04509113972765223
MuSCs,Agt,Mas1,Resolving-Mac,1.0,11.553526745660221,0.1948547714867077,0.6666666666666666,3.1725056080032332,0.015097957867111432,36.653628392822384,0.002941909130111939
Resolving-Mac,Agt,Mas1,ECs,1.0,3.722003223009299,0.06277304787169755,1.0,49.12438150895571,0.2337829885624477,182.8411063046715,0.01467527073261905
Resolving-Mac,Agt,Mas1,FAPs,1.0,3.722003223009299,0.06277304787169755,1.0,109.2057088563084,0.5197100950747636,406.46400033419485,0.03262378667753262
Resolving-Mac,Agt,Mas1,MuSCs,1.0,3.722003223009299,0.06277304787169755,1.0,48.625531017605226,0.2314089584956773,180.9843831680653,0.014526245629588819
Resolving-Mac,Agt,Mas1,Resolving-Mac,1.0,3.722003223009299,0.06277304787169755,0.6666666666666666,3.1725056080032332,0.015097957867111432,11.808076098003108,0.0009477448319570584
ECs,Agt,Agtr1a,ECs,1.0,4.748263219381666,0.0800813262425596,1.0,70.46451786208723,0.0944431893259118,334.58407843601134,0.007563135855796167
ECs,Agt,Agtr1a,FAPs,1.0,4.748263219381666,0.0800813262425596,1.0,391.77603416898836,0.5250951725916012,1860.2557332798222,0.042050317824701165
ECs,Agt,Agtr1a,MuSCs,1.0,4.748263219381666,0.0800813262425596,1.0,282.943424797617,0.3792274501754704,1343.489857132407,0.030369037157635864
FAPs,Agt,Agtr1a,ECs,1.0,39.269221078465534,0.662290854399035,1.0,70.46451786208723,0.0944431893259118,2767.0867301137873,0.06254886055082795
FAPs,Agt,Agtr1a,FAPs,1.0,39.269221078465534,0.662290854399035,1.0,391.77603416898836,0.5250951725916012,15384.73969902647,0.3477657304965003
FAPs,Agt,Agtr1a,MuSCs,1.0,39.269221078465534,0.662290854399035,1.0,282.943424797617,0.3792274501754704,11110.96790107581,0.2511588719882797
MuSCs,Agt,Agtr1a,ECs,1.0,11.553526745660221,0.1948547714867077,1.0,70.46451786208723,0.0944431893259118,814.1136917396768,0.01840270607457642
MuSCs,Agt,Agtr1a,FAPs,1.0,11.553526745660221,0.1948547714867077,1.0,391.77603416898836,0.5250951725916012,4526.394889080098,0.1023172998641098
MuSCs,Agt,Agtr1a,MuSCs,1.0,11.553526745660221,0.1948547714867077,1.0,282.943424797617,0.3792274501754704,3268.994425907968,0.07389427814542812
Resolving-Mac,Agt,Agtr1a,ECs,1.0,3.722003223009299,0.06277304787169755,1.0,70.46451786208723,0.0944431893259118,262.26916259048505,0.005928486844711257
