Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
MuSCs,Agt,Agtr1a,FAPs,1,0.3333333333333333,0.08042766666666666,0.241283,0.04928313819879805,0.04928313819879804,3,1.0,15.44817966666667,46.344539,0.3452795715412271,0.345279571541227,1.242461044837444,0.01701646084148807,11.182149403537,0.01701646084148807
MuSCs,Agt,Agtr1a,MuSCs,1,0.3333333333333333,0.08042766666666666,0.241283,0.04928313819879805,0.04928313819879804,3,1.0,28.15511333333333,84.46534,0.6292900314594577,0.6292900314594577,2.264450070135555,0.03101338758754243,20.38005063122,0.03101338758754242
ECs,Serping1,Sele,ECs,3,1.0,4.592460999999999,13.777383,0.003302946473568516,0.003302946473568516,3,1.0,0.5273163333333333,1.581949,1.0,1.0,2.421679695496333,0.003302946473568516,21.79511725946699,0.003302946473568516
FAPs,Serping1,Sele,ECs,3,1.0,1205.102620666667,3615.307862,0.8667225374846176,0.8667225374846176,3,1.0,0.5273163333333333,1.581949,1.0,1.0,635.4702952203376,0.8667225374846176,5719.232656983037,0.8667225374846176
MuSCs,Serping1,Sele,ECs,3,1.0,180.7183073333333,542.154922,0.1299745160418139,0.1299745160418139,3,1.0,0.5273163333333333,1.581949,1.0,1.0,95.29571518921978,0.1299745160418139,857.661436702978,0.1299745160418139
ECs,Serping1,Lrp1,ECs,3,1.0,4.592460999999999,13.777383,0.003302946473568516,0.003302946473568516,3,1.0,2.027115333333333,6.081346,0.006596284565418616,0.006596284565418615,9.309448110835332,2.178717484400384e-05,83.78503299751799,2.178717484400384e-05
ECs,Serping1,Lrp1,FAPs,3,1.0,4.592460999999999,13.777383,0.003302946473568516,0.003302946473568516,3,1.0,256.4443053333333,769.332916,0.8344762556643375,0.8344762556643374,1177.710470915425,0.002756230405923183,10599.39423823883,0.002756230405923183
ECs,Serping1,Lrp1,MuSCs,3,1.0,4.592460999999999,13.777383,0.003302946473568516,0.003302946473568516,3,1.0,48.84026566666667,146.520797,0.158927459770244,0.158927459770244,224.2970153038057,0.0005249288928013296,2018.673137734251,0.0005249288928013295
FAPs,Serping1,Lrp1,ECs,3,1.0,1205.102620666667,3615.307862,0.8667225374846176,0.8667225374846176,3,1.0,2.027115333333333,6.081346,0.006596284565418616,0.006596284565418615,2442.882000593584,0.00571714849651024,21985.93800534225,0.00571714849651024
FAPs,Serping1,Lrp1,FAPs,3,1.0,1205.102620666667,3615.307862,0.8667225374846176,0.8667225374846176,3,1.0,256.4443053333333,769.332916,0.8344762556643375,0.8344762556643374,309041.7044122429,0.7232593777800571,2781375.339710185,0.723259377780057
FAPs,Serping1,Lrp1,MuSCs,3,1.0,1205.102620666667,3615.307862,0.8667225374846176,0.8667225374846176,3,1.0,48.84026566666667,146.520797,0.158927459770244,0.158927459770244,58857.53214895624,0.1377460112080504,529717.7893406061,0.1377460112080503
MuSCs,Serping1,Lrp1,ECs,3,1.0,180.7183073333333,542.154922,0.1299745160418139,0.1299745160418139,3,1.0,2.027115333333333,6.081346,0.006596284565418616,0.006596284565418615,366.3368518094458,0.0008573488940643712,3297.031666285012,0.0008573488940643713
MuSCs,Serping1,Lrp1,FAPs,3,1.0,180.7183073333333,542.154922,0.1299745160418139,0.1299745160418139,3,1.0,256.4443053333333,769.332916,0.8344762556643375,0.8344762556643374,46344.1807851125,0.1084606474783572,417097.6270660126,0.1084606474783572
MuSCs,Serping1,Lrp1,MuSCs,3,1.0,180.7183073333333,542.154922,0.1299745160418139,0.1299745160418139,3,1.0,48.84026566666667,146.520797,0.158927459770244,0.158927459770244,8826.330140990316,0.02065651966939231,79436.97126891285,0.02065651966939231
ECs,Serping1,Selp,ECs,3,1.0,4.592460999999999,13.777383,0.003302946473568516,0.003302946473568516,3,1.0,2.866432,8.599295999999999,0.9456981836489474,0.9456981836489475,13.163977169152,0.003123590480743441,118.475794522368,0.003123590480743442
ECs,Serping1,Selp,FAPs,3,1.0,4.592460999999999,13.777383,0.003302946473568516,0.003302946473568516,1,0.3333333333333333,0.16459,0.49377,0.05430181635105255,0.05430181635105256,0.7558731559899998,0.0001793559928250742,6.802858403909999,0.0001793559928250742
FAPs,Serping1,Selp,ECs,3,1.0,1205.102620666667,3615.307862,0.8667225374846176,0.8667225374846176,3,1.0,2.866432,8.599295999999999,0.9456981836489474,0.9456981836489475,3454.344715162795,0.8196579294268096,31089.10243646515,0.8196579294268097
FAPs,Serping1,Selp,FAPs,3,1.0,1205.102620666667,3615.307862,0.8667225374846176,0.8667225374846176,1,0.3333333333333333,0.16459,0.49377,0.05430181635105255,0.05430181635105256,198.3478403355267,0.04706460805780797,1785.13056301974,0.04706460805780797
MuSCs,Serping1,Selp,ECs,3,1.0,180.7183073333333,542.154922,0.1299745160418139,0.1299745160418139,3,1.0,2.866432,8.599295999999999,0.9456981836489474,0.9456981836489475,518.0167391261012,0.1229166637413944,4662.150652134912,0.1229166637413944
MuSCs,Serping1,Selp,FAPs,3,1.0,180.7183073333333,542.154922,0.1299745160418139,0.1299745160418139,1,0.3333333333333333,0.16459,0.49377,0.05430181635105255,0.05430181635105256,29.74442620399333,0.007057852300419512,267.69983583594,0.007057852300419515
ECs,Col1a2,Cd44,ECs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,7.487621999999999,22.462866,0.1384395179233961,0.1384395179233961,7.805806001015998,0.0001061895741157796,70.252254009144,0.0001061895741157796
ECs,Col1a2,Cd44,FAPs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,31.999428,95.998284,0.5916411627275552,0.5916411627275552,33.359233026384,0.0004538163960825682,300.233097237456,0.0004538163960825683
ECs,Col1a2,Cd44,MuSCs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,14.59882166666667,43.796465,0.2699193193490487,0.2699193193490487,15.21919372711778,0.0002070407207222197,136.97274354406,0.0002070407207222198
FAPs,Col1a2,Cd44,ECs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,7.487621999999999,22.462866,0.1384395179233961,0.1384395179233961,9829.027236687647,0.1337133175101208,88461.24513018882,0.1337133175101208
FAPs,Col1a2,Cd44,FAPs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,31.999428,95.998284,0.5916411627275552,0.5916411627275552,42005.75955495955,0.5714430664777483,378051.8359946359,0.5714430664777483
FAPs,Col1a2,Cd44,MuSCs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,14.59882166666667,43.796465,0.2699193193490487,0.2699193193490487,19163.92357750063,0.2607045169732969,172475.3121975057,0.2607045169732969
MuSCs,Col1a2,Cd44,ECs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,7.487621999999999,22.462866,0.1384395179233961,0.1384395179233961,339.608748159684,0.00462001083915946,3056.478733437155,0.00462001083915946
MuSCs,Col1a2,Cd44,FAPs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,31.999428,95.998284,0.5916411627275552,0.5916411627275552,1451.366760355416,0.01974427985372429,13062.30084319874,0.01974427985372429
MuSCs,Col1a2,Cd44,MuSCs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,14.59882166666667,43.796465,0.2699193193490487,0.2699193193490487,662.1444766874099,0.009007761655029591,5959.300290186689,0.009007761655029591
ECs,Col1a2,Itga2,ECs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,0.2615913333333333,0.784774,0.08239613548481725,0.08239613548481727,0.2727075698462222,6.320168306827183e-05,2.454368128616,6.320168306827185e-05
ECs,Col1a2,Itga2,FAPs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,1.744414,5.233242000000001,0.5494561706387266,0.5494561706387268,1.818542291458667,0.000421458537494322,16.366880623128,0.0004214585374943222
ECs,Col1a2,Itga2,MuSCs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,1.168795666666667,3.506387,0.3681476938764561,0.3681476938764561,1.218463248923111,0.0002823864703579737,10.966169240308,0.0002823864703579738
FAPs,Col1a2,Itga2,ECs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,0.2615913333333333,0.784774,0.08239613548481725,0.08239613548481727,343.3918459311609,0.07958320565508391,3090.526613380448,0.07958320565508392
FAPs,Col1a2,Itga2,FAPs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,1.744414,5.233242000000001,0.5494561706387266,0.5494561706387268,2289.898277191243,0.5306982320117928,20609.08449472118,0.5306982320117929
FAPs,Col1a2,Itga2,MuSCs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,1.168795666666667,3.506387,0.3681476938764561,0.3681476938764561,1534.282104757581,0.3555794632942895,13808.53894281822,0.3555794632942895
MuSCs,Col1a2,Itga2,ECs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,0.2615913333333333,0.784774,0.08239613548481725,0.08239613548481727,11.864742269676,0.002749728146665081,106.782680427084,0.002749728146665081
MuSCs,Col1a2,Itga2,FAPs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,1.744414,5.233242000000001,0.5494561706387266,0.5494561706387268,79.119679761108,0.01833648008943959,712.0771178499721,0.01833648008943959
MuSCs,Col1a2,Itga2,MuSCs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,1.168795666666667,3.506387,0.3681476938764561,0.3681476938764561,53.011921970838,0.01228584411180867,477.107297737542,0.01228584411180867
ECs,Col1a2,Cd93,ECs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,83.91225566666667,251.736767,0.9556261553553385,0.9556261553553385,87.47807900046978,0.0007330098802224566,787.3027110042281,0.0007330098802224567
ECs,Col1a2,Cd93,FAPs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,0.3863573333333334,1.159072,0.00439999103960854,0.00439999103960854,0.4027754594275555,3.374998567011879e-06,3.624979134848,3.374998567011879e-06
ECs,Col1a2,Cd93,MuSCs,3,1.0,1.042494666666667,3.127484,0.0007670466909205676,0.0007670466909205677,3,1.0,3.510050666666667,10.530152,0.03997385360505296,0.03997385360505297,3.659209099729777,3.066181213109908e-05,32.932881897568,3.066181213109909e-05
FAPs,Col1a2,Cd93,ECs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,83.91225566666667,251.736767,0.9556261553553385,0.9556261553553385,110151.9075668569,0.9230019393935626,991367.168101712,0.9230019393935626
FAPs,Col1a2,Cd93,FAPs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,0.3863573333333334,1.159072,0.00439999103960854,0.00439999103960854,507.1726046570383,0.004249779309737363,4564.553441913344,0.004249779309737363
FAPs,Col1a2,Cd93,MuSCs,3,1.0,1312.703450666667,3938.110352,0.9658609009611662,0.9658609009611662,3,1.0,3.510050666666667,10.530152,0.03997385360505296,0.03997385360505297,4607.655622148167,0.03860918225786621,41468.90059933351,0.03860918225786622
MuSCs,Col1a2,Cd93,ECs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,83.91225566666667,251.736767,0.9556261553553385,0.9556261553553385,3805.926114086958,0.03189120608155352,34253.33502678262,0.03189120608155352
MuSCs,Col1a2,Cd93,FAPs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,0.3863573333333334,1.159072,0.00439999103960854,0.00439999103960854,17.523631710528,0.0001468367313041658,157.712685394752,0.0001468367313041658
MuSCs,Col1a2,Cd93,MuSCs,3,1.0,45.356022,136.068066,0.03337205234791334,0.03337205234791334,3,1.0,3.510050666666667,10.530152,0.03997385360505296,0.03997385360505297,159.201935258448,0.001334009535055652,1432.817417326032,0.001334009535055652
