Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
FAPs,Agt,Mas1,ECs,1,1.66821857316745,1.0,1,0.761589711381941,0.1789008281094769,1.270498101660592,0.1789008281094769
FAPs,Agt,Mas1,FAPs,1,1.66821857316745,1.0,1,3.02650326278106,0.7109391472806131,5.048868954723251,0.7109391472806131
FAPs,Agt,Mas1,sCs,1,1.66821857316745,1.0,1,0.468956696484093,0.11016002460991,0.7823222710860145,0.11016002460991
FAPs,Agt,Agtr1a,ECs,1,1.66821857316745,1.0,1,4.02260495709317,0.1430775671272894,6.71058430193828,0.1430775671272894
FAPs,Agt,Agtr1a,FAPs,1,1.66821857316745,1.0,1,18.9158756921238,0.672807174201625,31.55581515732762,0.672807174201625
FAPs,Agt,Agtr1a,sCs,1,1.66821857316745,1.0,1,5.17637367671973,0.1841152586710857,8.635322709158935,0.1841152586710857
FAPs,Agt,Agtr2,FAPs,1,1.66821857316745,1.0,1,33.4307472990935,1.0,55.76979355921534,1.0
ECs,Serping1,Sele,ECs,1,21.1612381060055,0.0172926949347875,1,2.98933855606459,1.0,63.25810496434546,0.0172926949347875
FAPs,Serping1,Sele,ECs,1,1150.18884135988,0.9399197084497848,1,2.98933855606459,1.0,3438.303850232347,0.9399197084497848
M2,Serping1,Sele,ECs,1,0.248014630927313,0.0002026744054627,1,2.98933855606459,1.0,0.741399698699146,0.0002026744054627
sCs,Serping1,Sele,ECs,1,52.1115813358828,0.0425849222099649,1,2.98933855606459,1.0,155.7791593048503,0.0425849222099649
ECs,Serping1,Lrp1,ECs,1,21.1612381060055,0.0172926949347875,1,6.8213822233902,0.0186480080485081,144.3488934412332,0.0003224743143243
ECs,Serping1,Lrp1,FAPs,1,21.1612381060055,0.0172926949347875,1,242.674772741697,0.6634140951286469,5135.298648307823,0.0114722175624978
ECs,Serping1,Lrp1,M2,1,21.1612381060055,0.0172926949347875,1,88.3214301557505,0.2414494139842558,1868.990813388771,0.0041753110582129
ECs,Serping1,Lrp1,sCs,1,21.1612381060055,0.0172926949347875,1,27.979244526923,0.0764884828385889,592.0754554603687,0.0013226919997524
FAPs,Serping1,Lrp1,ECs,1,1150.18884135988,0.9399197084497848,1,6.8213822233902,0.0186480080485081,7845.877715994056,0.017527630288123
FAPs,Serping1,Lrp1,FAPs,1,1150.18884135988,0.9399197084497848,1,242.674772741697,0.6634140951286469,279121.8156870446,0.6235559828747955
FAPs,Serping1,Lrp1,M2,1,1150.18884135988,0.9399197084497848,1,88.3214301557505,0.2414494139842558,101586.3234180902,0.2269430627974531
FAPs,Serping1,Lrp1,sCs,1,1150.18884135988,0.9399197084497848,1,27.979244526923,0.0764884828385889,32181.41484454633,0.0718930324894129
M2,Serping1,Lrp1,ECs,1,0.248014630927313,0.0002026744054627,1,6.8213822233902,0.0186480080485081,1.691802594548254,3.779473944295606e-06
M2,Serping1,Lrp1,FAPs,1,0.248014630927313,0.0002026744054627,1,242.674772741697,0.6634140951286469,60.18689419690154,0.0001344570573057
M2,Serping1,Lrp1,M2,1,0.248014630927313,0.0002026744054627,1,88.3214301557505,0.2414494139842558,21.90500690305091,4.893561642858384e-05
M2,Serping1,Lrp1,sCs,1,0.248014630927313,0.0002026744054627,1,27.979244526923,0.0764884828385889,6.93926200496985,1.550225778405732e-05
sCs,Serping1,Lrp1,ECs,1,52.1115813358828,0.0425849222099649,1,6.8213822233902,0.0186480080485081,355.4730145573435,0.0007941239721165
sCs,Serping1,Lrp1,FAPs,1,52.1115813358828,0.0425849222099649,1,242.674772741697,0.6634140951286469,12646.16615789582,0.0282514376340477
sCs,Serping1,Lrp1,M2,1,52.1115813358828,0.0425849222099649,1,88.3214301557505,0.2414494139842558,4602.569391262885,0.0102821045121611
sCs,Serping1,Lrp1,sCs,1,52.1115813358828,0.0425849222099649,1,27.979244526923,0.0764884828385889,1458.042676881302,0.0032572560916395
ECs,Serping1,Selp,ECs,1,21.1612381060055,0.0172926949347875,1,11.3584610916628,1.0,240.3590996784757,0.0172926949347875
FAPs,Serping1,Selp,ECs,1,1150.18884135988,0.9399197084497848,1,11.3584610916628,1.0,13064.37520265091,0.9399197084497848
M2,Serping1,Selp,ECs,1,0.248014630927313,0.0002026744054627,1,11.3584610916628,1.0,2.817064535550994,0.0002026744054627
sCs,Serping1,Selp,ECs,1,52.1115813358828,0.0425849222099649,1,11.3584610916628,1.0,591.9073690286461,0.0425849222099649
ECs,Col1a2,Cd44,ECs,1,10.1687326386969,0.0031222770560337,1,26.4124485641621,0.1042559285760563,268.5811277822982,0.0003255158937485
ECs,Col1a2,Cd44,FAPs,1,10.1687326386969,0.0031222770560337,1,84.8845866338528,0.3350587273197692,863.1686666259536,0.0010461461767343
ECs,Col1a2,Cd44,M2,1,10.1687326386969,0.0031222770560337,1,112.694086112251,0.4448291329038125,1145.956031637766,0.0013888797955209
ECs,Col1a2,Cd44,sCs,1,10.1687326386969,0.0031222770560337,1,29.3512921611543,0.115856211200362,298.4654425870582,0.0003617351900298
FAPs,Col1a2,Cd44,ECs,1,3146.43972607617,0.966104323319051,1,26.4124485641621,0.1042559285760563,83105.17742522313,0.1007221033289702
FAPs,Col1a2,Cd44,FAPs,1,3146.43972607617,0.966104323319051,1,84.8845866338528,0.3350587273197692,267084.2355163087,0.3237016850294081
FAPs,Col1a2,Cd44,M2,1,3146.43972607617,0.966104323319051,1,112.694086112251,0.4448291329038125,354585.1494374353,0.429751348436638
FAPs,Col1a2,Cd44,sCs,1,3146.43972607617,0.966104323319051,1,29.3512921611543,0.115856211200362,92352.07166752395,0.1119291865240348
M2,Col1a2,Cd44,ECs,1,1.94925376677653,0.0005985121773418,1,26.4124485641621,0.1042559285760563,51.48456485348433,6.239844281285212e-05
M2,Col1a2,Cd44,FAPs,1,1.94925376677653,0.0005985121773418,1,84.8845866338528,0.3350587273197692,165.4616002373063,0.0002005367284255
M2,Col1a2,Cd44,M2,1,1.94925376677653,0.0005985121773418,1,112.694086112251,0.4448291329038125,219.6693718477439,0.0002662356528793
M2,Col1a2,Cd44,sCs,1,1.94925376677653,0.0005985121773418,1,29.3512921611543,0.115856211200362,57.21311680488846,6.934135322410623e-05
sCs,Col1a2,Cd44,ECs,1,98.2745468612994,0.0301748874475733,1,26.4124485641621,0.1042559285760563,2595.671414140409,0.0031459109105247
sCs,Col1a2,Cd44,FAPs,1,98.2745468612994,0.0301748874475733,1,84.8845866338528,0.3350587273197692,8341.994286950596,0.0101103593852012
sCs,Col1a2,Cd44,M2,1,98.2745468612994,0.0301748874475733,1,112.694086112251,0.4448291329038125,11074.96024662972,0.0134226690187742
sCs,Col1a2,Cd44,sCs,1,98.2745468612994,0.0301748874475733,1,29.3512921611543,0.115856211200362,2884.484936931048,0.0034959481330732
ECs,Col1a2,Itga2,ECs,1,10.1687326386969,0.0031222770560337,1,1.29252836627688,0.4633521751997691,13.14337538460129,0.0014467138654895
ECs,Col1a2,Itga2,FAPs,1,10.1687326386969,0.0031222770560337,1,1.02732863164104,0.3682820188210154,10.44663018723607,0.0011498784975146
ECs,Col1a2,Itga2,sCs,1,10.1687326386969,0.0031222770560337,1,0.469659131405571,0.1683658059792155,4.775838138585866,0.0005256846930295
FAPs,Col1a2,Itga2,ECs,1,3146.43972607617,0.966104323319051,1,1.29252836627688,0.4633521751997691,4066.862598733906,0.4476465396797834
FAPs,Col1a2,Itga2,FAPs,1,3146.43972607617,0.966104323319051,1,1.02732863164104,0.3682820188210154,3232.42761833084,0.3557988505836511
FAPs,Col1a2,Itga2,sCs,1,3146.43972607617,0.966104323319051,1,0.469659131405571,0.1683658059792155,1477.754148768917,0.1626589330556166
