"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 3.5075253756552
"ENSMUSG00000000817" "ENSMUSG00000000817" 12.0268977398364
"ENSMUSG00000000889" "ENSMUSG00000000889" 2.18198008314439
"ENSMUSG00000001138" "ENSMUSG00000001138" 283.469483152683
"ENSMUSG00000001143" "ENSMUSG00000001143" 140.29850674407
"ENSMUSG00000001305" "ENSMUSG00000001305" 58.6589452213844
"ENSMUSG00000001674" "ENSMUSG00000001674" 277.356397480812
"ENSMUSG00000001855" "ENSMUSG00000001855" 787.061822532875
"ENSMUSG00000002459" "ENSMUSG00000002459" 40.5383861289979
"ENSMUSG00000002546" "ENSMUSG00000002546" 373.586118643908
"ENSMUSG00000002550" "ENSMUSG00000002550" 77.4319026411164
"ENSMUSG00000002881" "ENSMUSG00000002881" 994.768802578899
"ENSMUSG00000003135" "ENSMUSG00000003135" 239.806688795197
"ENSMUSG00000003418" "ENSMUSG00000003418" 516.684263614472
"ENSMUSG00000003458" "ENSMUSG00000003458" 784.960319570252
"ENSMUSG00000003464" "ENSMUSG00000003464" 182.55328044648
"ENSMUSG00000003721" "ENSMUSG00000003721" 203.692745661137
"ENSMUSG00000004031" "ENSMUSG00000004031" 0.727326694381464
"ENSMUSG00000004105" "ENSMUSG00000004105" 165.72903148068
"ENSMUSG00000004110" "ENSMUSG00000004110" 4.81095494757585
"ENSMUSG00000004364" "ENSMUSG00000004364" 1602.60034232917
"ENSMUSG00000004552" "ENSMUSG00000004552" 0
"ENSMUSG00000004707" "ENSMUSG00000004707" 2.91459089312179
"ENSMUSG00000004709" "ENSMUSG00000004709" 0.637731886482764
"ENSMUSG00000004872" "ENSMUSG00000004872" 0.334221533547601
"ENSMUSG00000004880" "ENSMUSG00000004880" 1638.93918253489
"ENSMUSG00000005338" "ENSMUSG00000005338" 599.394258933872
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 694.938882591941
"ENSMUSG00000005674" "ENSMUSG00000005674" 24.7196163517852
"ENSMUSG00000005677" "ENSMUSG00000005677" 15.4536304153339
"ENSMUSG00000005681" "ENSMUSG00000005681" 18.280102515245
"ENSMUSG00000005763" "ENSMUSG00000005763" 142.662918581151
"ENSMUSG00000005886" "ENSMUSG00000005886" 1336.41926436296
"ENSMUSG00000006007" "ENSMUSG00000006007" 1.78887492231053
"ENSMUSG00000006010" "ENSMUSG00000006010" 311.707345778646
"ENSMUSG00000006299" "ENSMUSG00000006299" 290.564913308713
"ENSMUSG00000006301" "ENSMUSG00000006301" 798.461999393515
"ENSMUSG00000006412" "ENSMUSG00000006412" 41.6741735745194
"ENSMUSG00000006469" "ENSMUSG00000006469" 15.6368347797579
"ENSMUSG00000006471" "ENSMUSG00000006471" 67.1209099729674
"ENSMUSG00000006538" "ENSMUSG00000006538" 0
"ENSMUSG00000006542" "ENSMUSG00000006542" 2.62770549746215
"ENSMUSG00000006546" "ENSMUSG00000006546" 4.59450066860077
"ENSMUSG00000006576" "ENSMUSG00000006576" 24.1188590197173
"ENSMUSG00000007097" "ENSMUSG00000007097" 215.629577307467
"ENSMUSG00000007107" "ENSMUSG00000007107" 27.0656371081395
"ENSMUSG00000008136" "ENSMUSG00000008136" 13.6236827289378
"ENSMUSG00000008475" "ENSMUSG00000008475" 905.638689232765
"ENSMUSG00000009030" "ENSMUSG00000009030" 328.012579890086
"ENSMUSG00000009214" "ENSMUSG00000009214" 17.768733343357
"ENSMUSG00000009216" "ENSMUSG00000009216" 0.727326694381464
"ENSMUSG00000009418" "ENSMUSG00000009418" 5274.14162426246
"ENSMUSG00000009551" "ENSMUSG00000009551" 163.568768077445
"ENSMUSG00000009563" "ENSMUSG00000009563" 283.954598668679
"ENSMUSG00000009614" "ENSMUSG00000009614" 47.6282420606697
"ENSMUSG00000009633" "ENSMUSG00000009633" 9.32740829767622
"ENSMUSG00000009772" "ENSMUSG00000009772" 108.678226344833
"ENSMUSG00000009905" "ENSMUSG00000009905" 406.456076436044
"ENSMUSG00000009907" "ENSMUSG00000009907" 698.988321398008
"ENSMUSG00000010175" "ENSMUSG00000010175" 72.346755967574
"ENSMUSG00000010290" "ENSMUSG00000010290" 118.4925020272
"ENSMUSG00000010311" "ENSMUSG00000010311" 12.3995698424868
"ENSMUSG00000010453" "ENSMUSG00000010453" 894.736212625897
"ENSMUSG00000010609" "ENSMUSG00000010609" 121.223475260461
