"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 0.938610720997822
"ENSMUSG00000000817" "ENSMUSG00000000817" 5.03516764709145
"ENSMUSG00000000889" "ENSMUSG00000000889" 5.84575213365952
"ENSMUSG00000001138" "ENSMUSG00000001138" 348.25314662653
"ENSMUSG00000001143" "ENSMUSG00000001143" 348.442885005415
"ENSMUSG00000001305" "ENSMUSG00000001305" 47.1826968207252
"ENSMUSG00000001674" "ENSMUSG00000001674" 228.579553906557
"ENSMUSG00000001855" "ENSMUSG00000001855" 1036.43035818332
"ENSMUSG00000002459" "ENSMUSG00000002459" 17.9985655901843
"ENSMUSG00000002546" "ENSMUSG00000002546" 510.247540555311
"ENSMUSG00000002550" "ENSMUSG00000002550" 103.577805413836
"ENSMUSG00000002881" "ENSMUSG00000002881" 1080.01657462607
"ENSMUSG00000003135" "ENSMUSG00000003135" 529.294074399444
"ENSMUSG00000003418" "ENSMUSG00000003418" 36.016346137936
"ENSMUSG00000003458" "ENSMUSG00000003458" 1809.51546828303
"ENSMUSG00000003464" "ENSMUSG00000003464" 225.070526014689
"ENSMUSG00000003721" "ENSMUSG00000003721" 200.521627942707
"ENSMUSG00000004031" "ENSMUSG00000004031" 0
"ENSMUSG00000004105" "ENSMUSG00000004105" 163.466236401304
"ENSMUSG00000004110" "ENSMUSG00000004110" 1.74038362843148
"ENSMUSG00000004364" "ENSMUSG00000004364" 1687.77097129738
"ENSMUSG00000004552" "ENSMUSG00000004552" 126.717308691239
"ENSMUSG00000004707" "ENSMUSG00000004707" 1816.91793228797
"ENSMUSG00000004709" "ENSMUSG00000004709" 261.724912211639
"ENSMUSG00000004872" "ENSMUSG00000004872" 0.342114042102336
"ENSMUSG00000004880" "ENSMUSG00000004880" 505.64979508744
"ENSMUSG00000005338" "ENSMUSG00000005338" 5.90533995311526
"ENSMUSG00000005339" "ENSMUSG00000005339" 1.16025575228766
"ENSMUSG00000005501" "ENSMUSG00000005501" 782.752528193202
"ENSMUSG00000005674" "ENSMUSG00000005674" 53.5805112774428
"ENSMUSG00000005677" "ENSMUSG00000005677" 21.1400844679526
"ENSMUSG00000005681" "ENSMUSG00000005681" 52.9214440669323
"ENSMUSG00000005763" "ENSMUSG00000005763" 14.2604524925608
"ENSMUSG00000005886" "ENSMUSG00000005886" 1809.62893210412
"ENSMUSG00000006007" "ENSMUSG00000006007" 2.10179066086899
"ENSMUSG00000006010" "ENSMUSG00000006010" 450.837802012496
"ENSMUSG00000006299" "ENSMUSG00000006299" 338.266721146529
"ENSMUSG00000006301" "ENSMUSG00000006301" 710.512856618145
"ENSMUSG00000006412" "ENSMUSG00000006412" 36.1726134991789
"ENSMUSG00000006469" "ENSMUSG00000006469" 6.30242828683153
"ENSMUSG00000006471" "ENSMUSG00000006471" 67.3918643486408
"ENSMUSG00000006538" "ENSMUSG00000006538" 0
"ENSMUSG00000006542" "ENSMUSG00000006542" 22.7734241925478
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 5.7878146380782
"ENSMUSG00000007097" "ENSMUSG00000007097" 2.23864798262509
"ENSMUSG00000007107" "ENSMUSG00000007107" 2.42461171263616
"ENSMUSG00000008136" "ENSMUSG00000008136" 3.26204641315665
"ENSMUSG00000008475" "ENSMUSG00000008475" 2689.05543241993
"ENSMUSG00000009030" "ENSMUSG00000009030" 311.435462565902
"ENSMUSG00000009214" "ENSMUSG00000009214" 9.4796674822625
"ENSMUSG00000009216" "ENSMUSG00000009216" 0
"ENSMUSG00000009418" "ENSMUSG00000009418" 1925.81075948207
"ENSMUSG00000009551" "ENSMUSG00000009551" 10.8095766863854
"ENSMUSG00000009563" "ENSMUSG00000009563" 168.329339426486
"ENSMUSG00000009614" "ENSMUSG00000009614" 27.7682970105187
"ENSMUSG00000009633" "ENSMUSG00000009633" 3.17723919543098
"ENSMUSG00000009772" "ENSMUSG00000009772" 1008.83309763834
"ENSMUSG00000009905" "ENSMUSG00000009905" 206.835396027899
"ENSMUSG00000009907" "ENSMUSG00000009907" 1302.82210965718
"ENSMUSG00000010175" "ENSMUSG00000010175" 5.71935671491225
