"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 10.7254517507122
"ENSMUSG00000000817" "ENSMUSG00000000817" 6.13794234405075
"ENSMUSG00000000889" "ENSMUSG00000000889" 2.82804885868675
"ENSMUSG00000001138" "ENSMUSG00000001138" 262.036270699404
"ENSMUSG00000001143" "ENSMUSG00000001143" 319.480251070736
"ENSMUSG00000001305" "ENSMUSG00000001305" 43.1115026678955
"ENSMUSG00000001674" "ENSMUSG00000001674" 229.527331022765
"ENSMUSG00000001855" "ENSMUSG00000001855" 937.377665769877
"ENSMUSG00000002459" "ENSMUSG00000002459" 17.0664399345389
"ENSMUSG00000002546" "ENSMUSG00000002546" 326.697372528841
"ENSMUSG00000002550" "ENSMUSG00000002550" 117.139125902649
"ENSMUSG00000002881" "ENSMUSG00000002881" 1258.11041017716
"ENSMUSG00000003135" "ENSMUSG00000003135" 570.488278328976
"ENSMUSG00000003418" "ENSMUSG00000003418" 106.695122197656
"ENSMUSG00000003458" "ENSMUSG00000003458" 1344.48498252396
"ENSMUSG00000003464" "ENSMUSG00000003464" 142.323417235651
"ENSMUSG00000003721" "ENSMUSG00000003721" 167.505484307221
"ENSMUSG00000004031" "ENSMUSG00000004031" 0
"ENSMUSG00000004105" "ENSMUSG00000004105" 118.835104394123
"ENSMUSG00000004110" "ENSMUSG00000004110" 103.398447343808
"ENSMUSG00000004364" "ENSMUSG00000004364" 1682.68119475801
"ENSMUSG00000004552" "ENSMUSG00000004552" 201.334522295287
"ENSMUSG00000004707" "ENSMUSG00000004707" 1481.67463583114
"ENSMUSG00000004709" "ENSMUSG00000004709" 410.009819080331
"ENSMUSG00000004872" "ENSMUSG00000004872" 0
"ENSMUSG00000004880" "ENSMUSG00000004880" 785.477828092908
"ENSMUSG00000005338" "ENSMUSG00000005338" 15.9643013803999
"ENSMUSG00000005339" "ENSMUSG00000005339" 4.28122316616769
"ENSMUSG00000005501" "ENSMUSG00000005501" 1249.09434372168
"ENSMUSG00000005674" "ENSMUSG00000005674" 50.2976802801039
"ENSMUSG00000005677" "ENSMUSG00000005677" 23.0349891319093
"ENSMUSG00000005681" "ENSMUSG00000005681" 47.0860145961833
"ENSMUSG00000005763" "ENSMUSG00000005763" 32.3168667763035
"ENSMUSG00000005886" "ENSMUSG00000005886" 2078.66713706295
"ENSMUSG00000006007" "ENSMUSG00000006007" 0.738815183078075
"ENSMUSG00000006010" "ENSMUSG00000006010" 358.637169855512
"ENSMUSG00000006299" "ENSMUSG00000006299" 293.458169208109
"ENSMUSG00000006301" "ENSMUSG00000006301" 472.998839104108
"ENSMUSG00000006412" "ENSMUSG00000006412" 35.9768864318558
"ENSMUSG00000006469" "ENSMUSG00000006469" 4.87148283088727
"ENSMUSG00000006471" "ENSMUSG00000006471" 86.8870581739223
"ENSMUSG00000006538" "ENSMUSG00000006538" 0.652309394561222
"ENSMUSG00000006542" "ENSMUSG00000006542" 18.3247744344857
"ENSMUSG00000006546" "ENSMUSG00000006546" 0.326154697280611
"ENSMUSG00000006576" "ENSMUSG00000006576" 7.80228750452436
"ENSMUSG00000007097" "ENSMUSG00000007097" 0.738815183078075
"ENSMUSG00000007107" "ENSMUSG00000007107" 3.31244029451373
"ENSMUSG00000008136" "ENSMUSG00000008136" 4.18404555528436
"ENSMUSG00000008475" "ENSMUSG00000008475" 2358.94125764287
"ENSMUSG00000009030" "ENSMUSG00000009030" 244.532229634625
"ENSMUSG00000009214" "ENSMUSG00000009214" 4.3463853099516
"ENSMUSG00000009216" "ENSMUSG00000009216" 0
"ENSMUSG00000009418" "ENSMUSG00000009418" 1735.68223631361
"ENSMUSG00000009551" "ENSMUSG00000009551" 21.4061754192199
"ENSMUSG00000009563" "ENSMUSG00000009563" 148.865814033258
"ENSMUSG00000009614" "ENSMUSG00000009614" 29.2507252158241
"ENSMUSG00000009633" "ENSMUSG00000009633" 6.53582799136088
"ENSMUSG00000009772" "ENSMUSG00000009772" 1160.18487267257
"ENSMUSG00000009905" "ENSMUSG00000009905" 241.249420036111
"ENSMUSG00000009907" "ENSMUSG00000009907" 1205.38873662873
"ENSMUSG00000010175" "ENSMUSG00000010175" 3.717460352862
"ENSMUSG00000010290" "ENSMUSG00000010290" 110.095037452222
"ENSMUSG00000010311" "ENSMUSG00000010311" 1.63077348640305
"ENSMUSG00000010453" "ENSMUSG00000010453" 508.316200711339
"ENSMUSG00000010609" "ENSMUSG00000010609" 330.871634414269
"ENSMUSG00000012187" "ENSMUSG00000012187" 0.326154697280611
"ENSMUSG00000013275" "ENSMUSG00000013275" 158.003847641494
"ENSMUSG00000013465" "ENSMUSG00000013465" 265.198620699232
"ENSMUSG00000013698" "ENSMUSG00000013698" 1007.27499092921
"ENSMUSG00000013973" "ENSMUSG00000013973" 72.046847458474
"ENSMUSG00000013997" "ENSMUSG00000013997" 147.912230997477
"ENSMUSG00000014602" "ENSMUSG00000014602" 382.821755901609
"ENSMUSG00000014852" "ENSMUSG00000014852" 7.49903265894782
"ENSMUSG00000014867" "ENSMUSG00000014867" 1255.95662282384
"ENSMUSG00000014873" "ENSMUSG00000014873" 156.943949948791
"ENSMUSG00000014980" "ENSMUSG00000014980" 39.5778067334587
"ENSMUSG00000015085" "ENSMUSG00000015085" 0
"ENSMUSG00000015087" "ENSMUSG00000015087" 400.242645120506
"ENSMUSG00000015090" "ENSMUSG00000015090" 2.04598078135025
"ENSMUSG00000015092" "ENSMUSG00000015092" 249.719620337813
"ENSMUSG00000015093" "ENSMUSG00000015093" 10.3601471752941
"ENSMUSG00000015094" "ENSMUSG00000015094" 5.32584000397203
"ENSMUSG00000015095" "ENSMUSG00000015095" 248.655598198345
"ENSMUSG00000015222" "ENSMUSG00000015222" 12.7536262986579
"ENSMUSG00000015314" "ENSMUSG00000015314" 136.641431132943
"ENSMUSG00000015316" "ENSMUSG00000015316" 6.17610162000971
"ENSMUSG00000015335" "ENSMUSG00000015335" 28.9377891500597
"ENSMUSG00000015355" "ENSMUSG00000015355" 1825.8323710928
"ENSMUSG00000015488" "ENSMUSG00000015488" 278.086932557365
"ENSMUSG00000015619" "ENSMUSG00000015619" 6.9866477531173
"ENSMUSG00000015787" "ENSMUSG00000015787" 0
"ENSMUSG00000015790" "ENSMUSG00000015790" 232.692814867179
"ENSMUSG00000015829" "ENSMUSG00000015829" 4.3056792248429
"ENSMUSG00000015846" "ENSMUSG00000015846" 523.24869561516
"ENSMUSG00000015962" "ENSMUSG00000015962" 2.9552607323123
"ENSMUSG00000016179" "ENSMUSG00000016179" 0
"ENSMUSG00000016181" "ENSMUSG00000016181" 116.794680386196
"ENSMUSG00000016194" "ENSMUSG00000016194" 18.1145941836716
"ENSMUSG00000016200" "ENSMUSG00000016200" 0.369407591539037
"ENSMUSG00000016262" "ENSMUSG00000016262" 8.16914828691366
"ENSMUSG00000016493" "ENSMUSG00000016493" 51.6445613613062
"ENSMUSG00000016494" "ENSMUSG00000016494" 18.0652570689351
"ENSMUSG00000016524" "ENSMUSG00000016524" 3.54396419006075
"ENSMUSG00000016526" "ENSMUSG00000016526" 20.4827076652066
"ENSMUSG00000016529" "ENSMUSG00000016529" 403.520544569414
"ENSMUSG00000016918" "ENSMUSG00000016918" 2.21644554923422
"ENSMUSG00000017418" "ENSMUSG00000017418" 1977.92379434949
"ENSMUSG00000018196" "ENSMUSG00000018196" 123.412949307691
"ENSMUSG00000018199" "ENSMUSG00000018199" 276.028384471866
"ENSMUSG00000018417" "ENSMUSG00000018417" 23.4613528349905
"ENSMUSG00000019230" "ENSMUSG00000019230" 4.85670799239993
"ENSMUSG00000019699" "ENSMUSG00000019699" 830.51287073911
"ENSMUSG00000022995" "ENSMUSG00000022995" 31.8635002053973
"ENSMUSG00000023094" "ENSMUSG00000023094" 14.5762892167028
"ENSMUSG00000023150" "ENSMUSG00000023150" 3757.53400011815
"ENSMUSG00000023206" "ENSMUSG00000023206" 94.1500174931727
"ENSMUSG00000025776" "ENSMUSG00000025776" 0
"ENSMUSG00000025779" "ENSMUSG00000025779" 186.804135231661
"ENSMUSG00000025780" "ENSMUSG00000025780" 0.738815183078075
"ENSMUSG00000025781" "ENSMUSG00000025781" 1410.60316727283
"ENSMUSG00000025782" "ENSMUSG00000025782" 304.390908893742
"ENSMUSG00000025815" "ENSMUSG00000025815" 6.68339290754077
"ENSMUSG00000025816" "ENSMUSG00000025816" 158.853140085996
"ENSMUSG00000025817" "ENSMUSG00000025817" 232.165251556118
"ENSMUSG00000025900" "ENSMUSG00000025900" 0
"ENSMUSG00000025902" "ENSMUSG00000025902" 3.43455854983981
"ENSMUSG00000025903" "ENSMUSG00000025903" 486.293102034387
"ENSMUSG00000025909" "ENSMUSG00000025909" 0
"ENSMUSG00000025911" "ENSMUSG00000025911" 13.0218342822177
"ENSMUSG00000025912" "ENSMUSG00000025912" 65.0052033675282
"ENSMUSG00000025915" "ENSMUSG00000025915" 2146.79421646679
"ENSMUSG00000025917" "ENSMUSG00000025917" 339.973587697022
"ENSMUSG00000025921" "ENSMUSG00000025921" 64.9843228779193
"ENSMUSG00000025925" "ENSMUSG00000025925" 175.631341542139
"ENSMUSG00000025930" "ENSMUSG00000025930" 0
"ENSMUSG00000025931" "ENSMUSG00000025931" 29.1006134904945
"ENSMUSG00000025934" "ENSMUSG00000025934" 0.611603309452527
"ENSMUSG00000025935" "ENSMUSG00000025935" 1860.94400720401
"ENSMUSG00000025937" "ENSMUSG00000025937" 304.933048375884
"ENSMUSG00000025938" "ENSMUSG00000025938" 5.91609966869161
"ENSMUSG00000025949" "ENSMUSG00000025949" 1740.71885608539
"ENSMUSG00000025956" "ENSMUSG00000025956" 99.3766176628792
"ENSMUSG00000025958" "ENSMUSG00000025958" 1385.50559756316
"ENSMUSG00000025961" "ENSMUSG00000025961" 2.80514900698267
"ENSMUSG00000025969" "ENSMUSG00000025969" 660.968720355103
"ENSMUSG00000025971" "ENSMUSG00000025971" 83.1706480116204
"ENSMUSG00000025977" "ENSMUSG00000025977" 3.39639927388085
