"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 20.9808893331372
"ENSMUSG00000000817" "ENSMUSG00000000817" 5.28449494752871
"ENSMUSG00000000889" "ENSMUSG00000000889" 12.7644595760113
"ENSMUSG00000001138" "ENSMUSG00000001138" 211.160855398942
"ENSMUSG00000001143" "ENSMUSG00000001143" 126.272570719848
"ENSMUSG00000001305" "ENSMUSG00000001305" 188.27519195969
"ENSMUSG00000001674" "ENSMUSG00000001674" 701.234798834518
"ENSMUSG00000001855" "ENSMUSG00000001855" 803.080637806668
"ENSMUSG00000002459" "ENSMUSG00000002459" 35.7987878488295
"ENSMUSG00000002546" "ENSMUSG00000002546" 746.14448108993
"ENSMUSG00000002550" "ENSMUSG00000002550" 130.757302034803
"ENSMUSG00000002881" "ENSMUSG00000002881" 995.395805745317
"ENSMUSG00000003135" "ENSMUSG00000003135" 296.223695385386
"ENSMUSG00000003418" "ENSMUSG00000003418" 23.394567787225
"ENSMUSG00000003458" "ENSMUSG00000003458" 1072.69162982781
"ENSMUSG00000003464" "ENSMUSG00000003464" 267.422141793532
"ENSMUSG00000003721" "ENSMUSG00000003721" 355.068104116504
"ENSMUSG00000004031" "ENSMUSG00000004031" 0
"ENSMUSG00000004105" "ENSMUSG00000004105" 2392.25116541548
"ENSMUSG00000004110" "ENSMUSG00000004110" 1.00062734825587
"ENSMUSG00000004364" "ENSMUSG00000004364" 2138.59319277315
"ENSMUSG00000004552" "ENSMUSG00000004552" 0.667084898837249
"ENSMUSG00000004707" "ENSMUSG00000004707" 0
"ENSMUSG00000004709" "ENSMUSG00000004709" 0
"ENSMUSG00000004872" "ENSMUSG00000004872" 2.87976520537517
"ENSMUSG00000004880" "ENSMUSG00000004880" 903.216829402323
"ENSMUSG00000005338" "ENSMUSG00000005338" 423.873209915356
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 562.980514533305
"ENSMUSG00000005674" "ENSMUSG00000005674" 21.0856611150781
"ENSMUSG00000005677" "ENSMUSG00000005677" 0.948039809484237
"ENSMUSG00000005681" "ENSMUSG00000005681" 4.36248004369539
"ENSMUSG00000005763" "ENSMUSG00000005763" 19.4000660830636
"ENSMUSG00000005886" "ENSMUSG00000005886" 1083.85550132268
"ENSMUSG00000006007" "ENSMUSG00000006007" 2.46693815219673
"ENSMUSG00000006010" "ENSMUSG00000006010" 511.558430022778
"ENSMUSG00000006299" "ENSMUSG00000006299" 285.111140305347
"ENSMUSG00000006301" "ENSMUSG00000006301" 622.874391379451
"ENSMUSG00000006412" "ENSMUSG00000006412" 37.9928985721616
"ENSMUSG00000006469" "ENSMUSG00000006469" 5.08309350437645
"ENSMUSG00000006471" "ENSMUSG00000006471" 61.6170436180691
"ENSMUSG00000006538" "ENSMUSG00000006538" 1.28158225890286
"ENSMUSG00000006542" "ENSMUSG00000006542" 6.61906804080557
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 132.554989739336
"ENSMUSG00000007097" "ENSMUSG00000007097" 29.2942468931038
"ENSMUSG00000007107" "ENSMUSG00000007107" 15.1431644125139
"ENSMUSG00000008136" "ENSMUSG00000008136" 291.969257405292
"ENSMUSG00000008475" "ENSMUSG00000008475" 1115.44840845551
"ENSMUSG00000009030" "ENSMUSG00000009030" 294.379934441454
"ENSMUSG00000009214" "ENSMUSG00000009214" 0.948039809484237
"ENSMUSG00000009216" "ENSMUSG00000009216" 1.69414044834639
"ENSMUSG00000009418" "ENSMUSG00000009418" 2875.83555799727
"ENSMUSG00000009551" "ENSMUSG00000009551" 8.46242568913495
"ENSMUSG00000009563" "ENSMUSG00000009563" 163.957428659719
"ENSMUSG00000009614" "ENSMUSG00000009614" 172.358452530015
"ENSMUSG00000009633" "ENSMUSG00000009633" 18.7074940060453
"ENSMUSG00000009772" "ENSMUSG00000009772" 88.6372083857965
"ENSMUSG00000009905" "ENSMUSG00000009905" 341.839977562819
"ENSMUSG00000009907" "ENSMUSG00000009907" 592.486245592224
"ENSMUSG00000010175" "ENSMUSG00000010175" 37.5028180321823
