"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 2.12478023741565
"ENSMUSG00000000817" "ENSMUSG00000000817" 1.68986723180204
"ENSMUSG00000000889" "ENSMUSG00000000889" 1.06239011870783
"ENSMUSG00000001138" "ENSMUSG00000001138" 185.036954355738
"ENSMUSG00000001143" "ENSMUSG00000001143" 256.842402448802
"ENSMUSG00000001305" "ENSMUSG00000001305" 117.285493149038
"ENSMUSG00000001674" "ENSMUSG00000001674" 414.924850587031
"ENSMUSG00000001855" "ENSMUSG00000001855" 1043.14890012045
"ENSMUSG00000002459" "ENSMUSG00000002459" 13.3820342923731
"ENSMUSG00000002546" "ENSMUSG00000002546" 460.630480033684
"ENSMUSG00000002550" "ENSMUSG00000002550" 99.1816513954818
"ENSMUSG00000002881" "ENSMUSG00000002881" 1139.43329905209
"ENSMUSG00000003135" "ENSMUSG00000003135" 477.398705949312
"ENSMUSG00000003418" "ENSMUSG00000003418" 14.7848752174079
"ENSMUSG00000003458" "ENSMUSG00000003458" 1573.59677799059
"ENSMUSG00000003464" "ENSMUSG00000003464" 232.389141852194
"ENSMUSG00000003721" "ENSMUSG00000003721" 232.911168566856
"ENSMUSG00000004031" "ENSMUSG00000004031" 0
"ENSMUSG00000004105" "ENSMUSG00000004105" 243.967047413327
"ENSMUSG00000004110" "ENSMUSG00000004110" 2.60289791621075
"ENSMUSG00000004364" "ENSMUSG00000004364" 2283.07425812238
"ENSMUSG00000004552" "ENSMUSG00000004552" 76.0477240877383
"ENSMUSG00000004707" "ENSMUSG00000004707" 1361.12749121526
"ENSMUSG00000004709" "ENSMUSG00000004709" 110.406650278032
"ENSMUSG00000004872" "ENSMUSG00000004872" 0
"ENSMUSG00000004880" "ENSMUSG00000004880" 454.048901744826
"ENSMUSG00000005338" "ENSMUSG00000005338" 0
"ENSMUSG00000005339" "ENSMUSG00000005339" 1.27105993203565
"ENSMUSG00000005501" "ENSMUSG00000005501" 671.237219029325
"ENSMUSG00000005674" "ENSMUSG00000005674" 28.8815104566081
"ENSMUSG00000005677" "ENSMUSG00000005677" 8.02394367943097
"ENSMUSG00000005681" "ENSMUSG00000005681" 13.6741781058424
"ENSMUSG00000005763" "ENSMUSG00000005763" 8.82787919415859
"ENSMUSG00000005886" "ENSMUSG00000005886" 1746.38087146136
"ENSMUSG00000006007" "ENSMUSG00000006007" 5.06154884248253
"ENSMUSG00000006010" "ENSMUSG00000006010" 423.238830054216
"ENSMUSG00000006299" "ENSMUSG00000006299" 433.052950345833
"ENSMUSG00000006301" "ENSMUSG00000006301" 748.207640796671
"ENSMUSG00000006412" "ENSMUSG00000006412" 65.573940583042
"ENSMUSG00000006469" "ENSMUSG00000006469" 1.26300707911205
"ENSMUSG00000006471" "ENSMUSG00000006471" 73.880497425224
"ENSMUSG00000006538" "ENSMUSG00000006538" 1.59834544107891
"ENSMUSG00000006542" "ENSMUSG00000006542" 1.56466635627375
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 2.0171527408453
"ENSMUSG00000007097" "ENSMUSG00000007097" 0.619424260170613
"ENSMUSG00000007107" "ENSMUSG00000007107" 1.26300707911205
"ENSMUSG00000008136" "ENSMUSG00000008136" 0.619424260170613
"ENSMUSG00000008475" "ENSMUSG00000008475" 3725.74104849539
"ENSMUSG00000009030" "ENSMUSG00000009030" 365.494841868749
"ENSMUSG00000009214" "ENSMUSG00000009214" 0
"ENSMUSG00000009216" "ENSMUSG00000009216" 0
"ENSMUSG00000009418" "ENSMUSG00000009418" 2786.20864999725
"ENSMUSG00000009551" "ENSMUSG00000009551" 24.1326090904323
"ENSMUSG00000009563" "ENSMUSG00000009563" 242.139528496082
"ENSMUSG00000009614" "ENSMUSG00000009614" 2.42643951457735
"ENSMUSG00000009633" "ENSMUSG00000009633" 2.28513293320184
"ENSMUSG00000009772" "ENSMUSG00000009772" 628.487537384654
"ENSMUSG00000009905" "ENSMUSG00000009905" 219.504985840396
"ENSMUSG00000009907" "ENSMUSG00000009907" 1500.68513018942
"ENSMUSG00000010175" "ENSMUSG00000010175" 0
"ENSMUSG00000010290" "ENSMUSG00000010290" 121.951688887839
"ENSMUSG00000010311" "ENSMUSG00000010311" 0.619424260170613
"ENSMUSG00000010453" "ENSMUSG00000010453" 369.38193970257
"ENSMUSG00000010609" "ENSMUSG00000010609" 386.217672057338
"ENSMUSG00000012187" "ENSMUSG00000012187" 0
"ENSMUSG00000013275" "ENSMUSG00000013275" 93.8074652013764
"ENSMUSG00000013465" "ENSMUSG00000013465" 265.512884542763
"ENSMUSG00000013698" "ENSMUSG00000013698" 734.862841038561
"ENSMUSG00000013973" "ENSMUSG00000013973" 67.7397046347876
"ENSMUSG00000013997" "ENSMUSG00000013997" 154.196838226888
"ENSMUSG00000014602" "ENSMUSG00000014602" 60.463306250251
"ENSMUSG00000014852" "ENSMUSG00000014852" 4.83677332330749
"ENSMUSG00000014867" "ENSMUSG00000014867" 2297.28839507061
"ENSMUSG00000014873" "ENSMUSG00000014873" 199.016396011255
"ENSMUSG00000014980" "ENSMUSG00000014980" 85.4562360129022
"ENSMUSG00000015085" "ENSMUSG00000015085" 0.317764983008913
"ENSMUSG00000015087" "ENSMUSG00000015087" 520.401128099369
"ENSMUSG00000015090" "ENSMUSG00000015090" 0
"ENSMUSG00000015092" "ENSMUSG00000015092" 400.613039551797
"ENSMUSG00000015093" "ENSMUSG00000015093" 6.90224824403642
"ENSMUSG00000015094" "ENSMUSG00000015094" 0.953294949026739
"ENSMUSG00000015095" "ENSMUSG00000015095" 209.684226483569
"ENSMUSG00000015222" "ENSMUSG00000015222" 0.853720305379999
"ENSMUSG00000015314" "ENSMUSG00000015314" 73.280833766834
"ENSMUSG00000015316" "ENSMUSG00000015316" 1.36404939586953
"ENSMUSG00000015335" "ENSMUSG00000015335" 44.8247157898051
"ENSMUSG00000015355" "ENSMUSG00000015355" 1852.49257116892
"ENSMUSG00000015488" "ENSMUSG00000015488" 260.437420479233
"ENSMUSG00000015619" "ENSMUSG00000015619" 3.17106465027626
"ENSMUSG00000015787" "ENSMUSG00000015787" 0
"ENSMUSG00000015790" "ENSMUSG00000015790" 138.069121639134
"ENSMUSG00000015829" "ENSMUSG00000015829" 12.6520471894106
"ENSMUSG00000015846" "ENSMUSG00000015846" 796.126606551188
"ENSMUSG00000015962" "ENSMUSG00000015962" 15.0272342402249
"ENSMUSG00000016179" "ENSMUSG00000016179" 0
"ENSMUSG00000016181" "ENSMUSG00000016181" 138.026670151694
"ENSMUSG00000016194" "ENSMUSG00000016194" 7.92290136267349
"ENSMUSG00000016200" "ENSMUSG00000016200" 0
"ENSMUSG00000016262" "ENSMUSG00000016262" 0.619424260170613
