"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 0.32856782013197
"ENSMUSG00000000817" "ENSMUSG00000000817" 9.32556869483574
"ENSMUSG00000000889" "ENSMUSG00000000889" 5.37102527637151
"ENSMUSG00000001138" "ENSMUSG00000001138" 296.700953736103
"ENSMUSG00000001143" "ENSMUSG00000001143" 160.414390413104
"ENSMUSG00000001305" "ENSMUSG00000001305" 55.1101888341922
"ENSMUSG00000001674" "ENSMUSG00000001674" 227.753718538722
"ENSMUSG00000001855" "ENSMUSG00000001855" 727.471148242775
"ENSMUSG00000002459" "ENSMUSG00000002459" 39.4192255509987
"ENSMUSG00000002546" "ENSMUSG00000002546" 385.668403752304
"ENSMUSG00000002550" "ENSMUSG00000002550" 72.5045738988975
"ENSMUSG00000002881" "ENSMUSG00000002881" 819.75342003617
"ENSMUSG00000003135" "ENSMUSG00000003135" 243.498100107656
"ENSMUSG00000003418" "ENSMUSG00000003418" 357.741458186375
"ENSMUSG00000003458" "ENSMUSG00000003458" 789.905200721474
"ENSMUSG00000003464" "ENSMUSG00000003464" 234.30745702189
"ENSMUSG00000003721" "ENSMUSG00000003721" 256.741374910157
"ENSMUSG00000004031" "ENSMUSG00000004031" 0.899913156056493
"ENSMUSG00000004105" "ENSMUSG00000004105" 179.136789537755
"ENSMUSG00000004110" "ENSMUSG00000004110" 6.89156218122795
"ENSMUSG00000004364" "ENSMUSG00000004364" 1538.98995573789
"ENSMUSG00000004552" "ENSMUSG00000004552" 0
"ENSMUSG00000004707" "ENSMUSG00000004707" 3.59965262422597
"ENSMUSG00000004709" "ENSMUSG00000004709" 0
"ENSMUSG00000004872" "ENSMUSG00000004872" 3.10360486523629
"ENSMUSG00000004880" "ENSMUSG00000004880" 1231.34671338572
"ENSMUSG00000005338" "ENSMUSG00000005338" 494.161900485415
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 679.898617569101
"ENSMUSG00000005674" "ENSMUSG00000005674" 18.1067050541915
"ENSMUSG00000005677" "ENSMUSG00000005677" 9.33180005051802
"ENSMUSG00000005681" "ENSMUSG00000005681" 12.8353127511457
"ENSMUSG00000005763" "ENSMUSG00000005763" 200.181199255084
"ENSMUSG00000005886" "ENSMUSG00000005886" 1095.76996282318
"ENSMUSG00000006007" "ENSMUSG00000006007" 5.04458814210069
"ENSMUSG00000006010" "ENSMUSG00000006010" 383.308171749863
"ENSMUSG00000006299" "ENSMUSG00000006299" 276.6882150277
"ENSMUSG00000006301" "ENSMUSG00000006301" 783.115415777655
"ENSMUSG00000006412" "ENSMUSG00000006412" 31.3487646165046
"ENSMUSG00000006469" "ENSMUSG00000006469" 4.72393544531958
"ENSMUSG00000006471" "ENSMUSG00000006471" 74.5553574571567
"ENSMUSG00000006538" "ENSMUSG00000006538" 0.899913156056493
"ENSMUSG00000006542" "ENSMUSG00000006542" 1.67539343044842
"ENSMUSG00000006546" "ENSMUSG00000006546" 1.97140692079182
"ENSMUSG00000006576" "ENSMUSG00000006576" 12.1293456161989
"ENSMUSG00000007097" "ENSMUSG00000007097" 46.7981872333815
"ENSMUSG00000007107" "ENSMUSG00000007107" 30.3401057173396
"ENSMUSG00000008136" "ENSMUSG00000008136" 48.8497647384573
"ENSMUSG00000008475" "ENSMUSG00000008475" 938.791059849514
"ENSMUSG00000009030" "ENSMUSG00000009030" 340.494361552535
"ENSMUSG00000009214" "ENSMUSG00000009214" 11.8152280851469
"ENSMUSG00000009216" "ENSMUSG00000009216" 0
