"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 2.45388408880213
"ENSMUSG00000000817" "ENSMUSG00000000817" 15.1888197276432
"ENSMUSG00000000889" "ENSMUSG00000000889" 1.76957926050988
"ENSMUSG00000001138" "ENSMUSG00000001138" 321.218096512164
"ENSMUSG00000001143" "ENSMUSG00000001143" 342.121120134336
"ENSMUSG00000001305" "ENSMUSG00000001305" 52.8587988160726
"ENSMUSG00000001674" "ENSMUSG00000001674" 285.760989100055
"ENSMUSG00000001855" "ENSMUSG00000001855" 1089.53815324434
"ENSMUSG00000002459" "ENSMUSG00000002459" 17.5501215371992
"ENSMUSG00000002546" "ENSMUSG00000002546" 473.072203659543
"ENSMUSG00000002550" "ENSMUSG00000002550" 136.502275881724
"ENSMUSG00000002881" "ENSMUSG00000002881" 1299.14309909934
"ENSMUSG00000003135" "ENSMUSG00000003135" 519.738989987496
"ENSMUSG00000003418" "ENSMUSG00000003418" 243.60014049874
"ENSMUSG00000003458" "ENSMUSG00000003458" 1743.51064507695
"ENSMUSG00000003464" "ENSMUSG00000003464" 243.847091334093
"ENSMUSG00000003721" "ENSMUSG00000003721" 247.615705202325
"ENSMUSG00000004031" "ENSMUSG00000004031" 0
"ENSMUSG00000004105" "ENSMUSG00000004105" 133.101757879469
"ENSMUSG00000004110" "ENSMUSG00000004110" 7.46942702424624
"ENSMUSG00000004364" "ENSMUSG00000004364" 2041.45991389178
"ENSMUSG00000004552" "ENSMUSG00000004552" 100.463731342307
"ENSMUSG00000004707" "ENSMUSG00000004707" 2257.68145227405
"ENSMUSG00000004709" "ENSMUSG00000004709" 153.863822721091
"ENSMUSG00000004872" "ENSMUSG00000004872" 0
"ENSMUSG00000004880" "ENSMUSG00000004880" 570.154104628309
"ENSMUSG00000005338" "ENSMUSG00000005338" 12.9884667240677
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 915.930731016162
"ENSMUSG00000005674" "ENSMUSG00000005674" 64.4741291187123
"ENSMUSG00000005677" "ENSMUSG00000005677" 28.0388862104603
"ENSMUSG00000005681" "ENSMUSG00000005681" 55.2119384474608
"ENSMUSG00000005763" "ENSMUSG00000005763" 29.7056980330034
"ENSMUSG00000005886" "ENSMUSG00000005886" 2121.33006430443
"ENSMUSG00000006007" "ENSMUSG00000006007" 4.51213143055406
"ENSMUSG00000006010" "ENSMUSG00000006010" 445.241371112838
"ENSMUSG00000006299" "ENSMUSG00000006299" 382.766672146098
"ENSMUSG00000006301" "ENSMUSG00000006301" 879.801907455755
"ENSMUSG00000006412" "ENSMUSG00000006412" 36.9258104521031
"ENSMUSG00000006469" "ENSMUSG00000006469" 3.15499382845988
"ENSMUSG00000006471" "ENSMUSG00000006471" 73.8017719846267
"ENSMUSG00000006538" "ENSMUSG00000006538" 1.41062193499825
"ENSMUSG00000006542" "ENSMUSG00000006542" 37.5689090940133
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 8.58661383564417
"ENSMUSG00000007097" "ENSMUSG00000007097" 14.8665418236701
"ENSMUSG00000007107" "ENSMUSG00000007107" 3.67884565803991
"ENSMUSG00000008136" "ENSMUSG00000008136" 17.1947996250121
"ENSMUSG00000008475" "ENSMUSG00000008475" 2829.41980158282
"ENSMUSG00000009030" "ENSMUSG00000009030" 321.362194898771
"ENSMUSG00000009214" "ENSMUSG00000009214" 7.37902299228878
"ENSMUSG00000009216" "ENSMUSG00000009216" 0.35475609767025
"ENSMUSG00000009418" "ENSMUSG00000009418" 2531.38472525942
"ENSMUSG00000009551" "ENSMUSG00000009551" 13.7217291204206
"ENSMUSG00000009563" "ENSMUSG00000009563" 195.877473081221
"ENSMUSG00000009614" "ENSMUSG00000009614" 32.7930766717507
"ENSMUSG00000009633" "ENSMUSG00000009633" 1.65784355234346
"ENSMUSG00000009772" "ENSMUSG00000009772" 1253.38453031698
"ENSMUSG00000009905" "ENSMUSG00000009905" 298.641355529281
"ENSMUSG00000009907" "ENSMUSG00000009907" 1497.14557386499
"ENSMUSG00000010175" "ENSMUSG00000010175" 15.9064941011516
"ENSMUSG00000010290" "ENSMUSG00000010290" 144.767913712695
"ENSMUSG00000010311" "ENSMUSG00000010311" 0
"ENSMUSG00000010453" "ENSMUSG00000010453" 507.654253298239
"ENSMUSG00000010609" "ENSMUSG00000010609" 253.481664358651
"ENSMUSG00000012187" "ENSMUSG00000012187" 2.85759775453299
"ENSMUSG00000013275" "ENSMUSG00000013275" 193.55512920351
"ENSMUSG00000013465" "ENSMUSG00000013465" 341.325660664633
"ENSMUSG00000013698" "ENSMUSG00000013698" 1546.59805651914
"ENSMUSG00000013973" "ENSMUSG00000013973" 85.6314351631333
"ENSMUSG00000013997" "ENSMUSG00000013997" 158.123244410688
"ENSMUSG00000014602" "ENSMUSG00000014602" 228.012118617971
"ENSMUSG00000014852" "ENSMUSG00000014852" 7.74969264980554
"ENSMUSG00000014867" "ENSMUSG00000014867" 1382.01785123562
"ENSMUSG00000014873" "ENSMUSG00000014873" 226.362747528559
"ENSMUSG00000014980" "ENSMUSG00000014980" 94.2252345659392
"ENSMUSG00000015085" "ENSMUSG00000015085" 2.57313090113231
"ENSMUSG00000015087" "ENSMUSG00000015087" 560.793077711065
"ENSMUSG00000015090" "ENSMUSG00000015090" 0.672266959285026
"ENSMUSG00000015092" "ENSMUSG00000015092" 331.155608489269
"ENSMUSG00000015093" "ENSMUSG00000015093" 9.23060382907336
"ENSMUSG00000015094" "ENSMUSG00000015094" 7.79477452702687
"ENSMUSG00000015095" "ENSMUSG00000015095" 276.088379999649
"ENSMUSG00000015222" "ENSMUSG00000015222" 2.37155697552533
"ENSMUSG00000015314" "ENSMUSG00000015314" 206.89656932221
"ENSMUSG00000015316" "ENSMUSG00000015316" 11.0242588275977
"ENSMUSG00000015335" "ENSMUSG00000015335" 24.8856750850384
"ENSMUSG00000015355" "ENSMUSG00000015355" 2173.07006412504
"ENSMUSG00000015488" "ENSMUSG00000015488" 210.111356951456
"ENSMUSG00000015619" "ENSMUSG00000015619" 5.03541744561719
"ENSMUSG00000015787" "ENSMUSG00000015787" 0
"ENSMUSG00000015790" "ENSMUSG00000015790" 228.34909319327
"ENSMUSG00000015829" "ENSMUSG00000015829" 0.317510861614777
"ENSMUSG00000015846" "ENSMUSG00000015846" 1130.81530158775
"ENSMUSG00000015962" "ENSMUSG00000015962" 5.9726022851319
"ENSMUSG00000016179" "ENSMUSG00000016179" 1.06426829301075
"ENSMUSG00000016181" "ENSMUSG00000016181" 131.724745767202
"ENSMUSG00000016194" "ENSMUSG00000016194" 9.0447031857981
"ENSMUSG00000016200" "ENSMUSG00000016200" 0
"ENSMUSG00000016262" "ENSMUSG00000016262" 17.8502616729316
"ENSMUSG00000016493" "ENSMUSG00000016493" 57.4686901160121
"ENSMUSG00000016494" "ENSMUSG00000016494" 18.2917863892349
"ENSMUSG00000016524" "ENSMUSG00000016524" 0
"ENSMUSG00000016526" "ENSMUSG00000016526" 6.67371202478966
"ENSMUSG00000016529" "ENSMUSG00000016529" 613.910849481842
"ENSMUSG00000016918" "ENSMUSG00000016918" 13.1230612817275
"ENSMUSG00000017418" "ENSMUSG00000017418" 2021.07921467719
"ENSMUSG00000018196" "ENSMUSG00000018196" 152.070578270347
"ENSMUSG00000018199" "ENSMUSG00000018199" 510.281729628025
"ENSMUSG00000018417" "ENSMUSG00000018417" 70.3353212326799
"ENSMUSG00000019230" "ENSMUSG00000019230" 4.21142548030478
"ENSMUSG00000019699" "ENSMUSG00000019699" 624.25691842823
"ENSMUSG00000022995" "ENSMUSG00000022995" 58.680241909694
"ENSMUSG00000023094" "ENSMUSG00000023094" 36.0874321002286
"ENSMUSG00000023150" "ENSMUSG00000023150" 3768.42004387225
"ENSMUSG00000023206" "ENSMUSG00000023206" 56.5672233392684
"ENSMUSG00000025776" "ENSMUSG00000025776" 0.635021723229553
"ENSMUSG00000025779" "ENSMUSG00000025779" 309.391232399181
"ENSMUSG00000025780" "ENSMUSG00000025780" 21.3996753599206
"ENSMUSG00000025781" "ENSMUSG00000025781" 1629.31215488197
"ENSMUSG00000025782" "ENSMUSG00000025782" 314.549221536981
"ENSMUSG00000025815" "ENSMUSG00000025815" 12.5000774275052
"ENSMUSG00000025816" "ENSMUSG00000025816" 191.496726595023
"ENSMUSG00000025817" "ENSMUSG00000025817" 294.993275369149
"ENSMUSG00000025900" "ENSMUSG00000025900" 0
"ENSMUSG00000025902" "ENSMUSG00000025902" 0.35475609767025
"ENSMUSG00000025903" "ENSMUSG00000025903" 516.601111355165
"ENSMUSG00000025909" "ENSMUSG00000025909" 0.35475609767025
"ENSMUSG00000025911" "ENSMUSG00000025911" 50.9758714146246
"ENSMUSG00000025912" "ENSMUSG00000025912" 51.1419828072141
"ENSMUSG00000025915" "ENSMUSG00000025915" 1608.25533726779
"ENSMUSG00000025917" "ENSMUSG00000025917" 338.170511818146
"ENSMUSG00000025921" "ENSMUSG00000025921" 99.760753640124
"ENSMUSG00000025925" "ENSMUSG00000025925" 254.240289388788
"ENSMUSG00000025930" "ENSMUSG00000025930" 0
"ENSMUSG00000025931" "ENSMUSG00000025931" 27.5467914933248
"ENSMUSG00000025934" "ENSMUSG00000025934" 5.14295192594224
"ENSMUSG00000025935" "ENSMUSG00000025935" 2624.37499261467
"ENSMUSG00000025937" "ENSMUSG00000025937" 464.347049568152
"ENSMUSG00000025938" "ENSMUSG00000025938" 19.710244965399
"ENSMUSG00000025949" "ENSMUSG00000025949" 3048.11288931489
"ENSMUSG00000025956" "ENSMUSG00000025956" 101.017627588542
"ENSMUSG00000025958" "ENSMUSG00000025958" 1920.10160063704
"ENSMUSG00000025961" "ENSMUSG00000025961" 3.88462081148826
"ENSMUSG00000025969" "ENSMUSG00000025969" 2538.99116511742
"ENSMUSG00000025971" "ENSMUSG00000025971" 97.1557103598114
"ENSMUSG00000025977" "ENSMUSG00000025977" 5.63828651215163
"ENSMUSG00000025978" "ENSMUSG00000025978" 51.8394571335474
"ENSMUSG00000025979" "ENSMUSG00000025979" 634.320382478506
"ENSMUSG00000025981" "ENSMUSG00000025981" 1318.46200905726
"ENSMUSG00000025982" "ENSMUSG00000025982" 7624.39932540632
"ENSMUSG00000025983" "ENSMUSG00000025983" 18.0448903088918
"ENSMUSG00000025995" "ENSMUSG00000025995" 216.716702449511
"ENSMUSG00000025997" "ENSMUSG00000025997" 134.535974748744
"ENSMUSG00000026000" "ENSMUSG00000026000" 157.303198143464
"ENSMUSG00000026003" "ENSMUSG00000026003" 516.370624890645
"ENSMUSG00000026004" "ENSMUSG00000026004" 1546.45221493227
"ENSMUSG00000026011" "ENSMUSG00000026011" 14.4108009910711
"ENSMUSG00000026020" "ENSMUSG00000026020" 407.928241358588
"ENSMUSG00000026023" "ENSMUSG00000026023" 21.7306812565785
"ENSMUSG00000026024" "ENSMUSG00000026024" 450.28162585677
"ENSMUSG00000026028" "ENSMUSG00000026028" 881.083097419702
"ENSMUSG00000026029" "ENSMUSG00000026029" 968.067708985895
"ENSMUSG00000026032" "ENSMUSG00000026032" 143.728031442462
"ENSMUSG00000026036" "ENSMUSG00000026036" 101.967416111581
"ENSMUSG00000026037" "ENSMUSG00000026037" 179.649592427616
"ENSMUSG00000026039" "ENSMUSG00000026039" 23.5829131673673
"ENSMUSG00000026042" "ENSMUSG00000026042" 57.7521105998663
"ENSMUSG00000026043" "ENSMUSG00000026043" 380.281736525157
"ENSMUSG00000026047" "ENSMUSG00000026047" 110.062571051855
"ENSMUSG00000026049" "ENSMUSG00000026049" 89.6220632816622
"ENSMUSG00000026062" "ENSMUSG00000026062" 0
"ENSMUSG00000026069" "ENSMUSG00000026069" 113.629370716965
"ENSMUSG00000026072" "ENSMUSG00000026072" 11.5769534375505
"ENSMUSG00000026074" "ENSMUSG00000026074" 1792.05762374283
"ENSMUSG00000026078" "ENSMUSG00000026078" 205.091287251168
"ENSMUSG00000026080" "ENSMUSG00000026080" 1.73653525229578
"ENSMUSG00000026082" "ENSMUSG00000026082" 347.603240135104
"ENSMUSG00000026083" "ENSMUSG00000026083" 2151.40066433976
"ENSMUSG00000026085" "ENSMUSG00000026085" 0
"ENSMUSG00000026087" "ENSMUSG00000026087" 186.860085502512
"ENSMUSG00000026088" "ENSMUSG00000026088" 88.2939934852168
"ENSMUSG00000026090" "ENSMUSG00000026090" 0.317510861614777
"ENSMUSG00000026094" "ENSMUSG00000026094" 3017.91557612495
"ENSMUSG00000026095" "ENSMUSG00000026095" 85.7996395435241
"ENSMUSG00000026096" "ENSMUSG00000026096" 97.3972035760308
"ENSMUSG00000026097" "ENSMUSG00000026097" 146.810472519876
"ENSMUSG00000026100" "ENSMUSG00000026100" 1.4022194793155
"ENSMUSG00000026107" "ENSMUSG00000026107" 3132.28589111011
"ENSMUSG00000026109" "ENSMUSG00000026109" 0
"ENSMUSG00000026110" "ENSMUSG00000026110" 2023.14644529268
"ENSMUSG00000026111" "ENSMUSG00000026111" 305.668692022707
"ENSMUSG00000026113" "ENSMUSG00000026113" 1695.08047244628
"ENSMUSG00000026116" "ENSMUSG00000026116" 2614.4643241905
"ENSMUSG00000026117" "ENSMUSG00000026117" 8.38471437303509
"ENSMUSG00000026121" "ENSMUSG00000026121" 73.0283500201466
"ENSMUSG00000026123" "ENSMUSG00000026123" 1442.38738402276
"ENSMUSG00000026125" "ENSMUSG00000026125" 14.8646891133836
"ENSMUSG00000026126" "ENSMUSG00000026126" 358.202949428031
"ENSMUSG00000026127" "ENSMUSG00000026127" 378.80157693162
"ENSMUSG00000026134" "ENSMUSG00000026134" 201.534998281781
"ENSMUSG00000026141" "ENSMUSG00000026141" 4.8176044231616
"ENSMUSG00000026142" "ENSMUSG00000026142" 239.744347215386
"ENSMUSG00000026147" "ENSMUSG00000026147" 0
"ENSMUSG00000026149" "ENSMUSG00000026149" 15.5615976252
"ENSMUSG00000026150" "ENSMUSG00000026150" 753.179729021092
"ENSMUSG00000026153" "ENSMUSG00000026153" 90.1475975512625
"ENSMUSG00000026154" "ENSMUSG00000026154" 61.6814024920865
"ENSMUSG00000026155" "ENSMUSG00000026155" 314.102589237787
"ENSMUSG00000026156" "ENSMUSG00000026156" 22.6269854467133
"ENSMUSG00000026158" "ENSMUSG00000026158" 516.935287113648
"ENSMUSG00000026159" "ENSMUSG00000026159" 1108.06478284138
"ENSMUSG00000026162" "ENSMUSG00000026162" 37.2118044787882
"ENSMUSG00000026163" "ENSMUSG00000026163" 0
"ENSMUSG00000026166" "ENSMUSG00000026166" 0
"ENSMUSG00000026175" "ENSMUSG00000026175" 51.6093659645698
"ENSMUSG00000026179" "ENSMUSG00000026179" 127.63200128471
"ENSMUSG00000026185" "ENSMUSG00000026185" 61.3801307273203
"ENSMUSG00000026187" "ENSMUSG00000026187" 24.660025421417
"ENSMUSG00000026188" "ENSMUSG00000026188" 1.58755430807388
"ENSMUSG00000026189" "ENSMUSG00000026189" 20.3320971905875
"ENSMUSG00000026192" "ENSMUSG00000026192" 239.307519534193
"ENSMUSG00000026193" "ENSMUSG00000026193" 1933.06504326964
"ENSMUSG00000026196" "ENSMUSG00000026196" 59.5294412420547
"ENSMUSG00000026197" "ENSMUSG00000026197" 115.532653183616
"ENSMUSG00000026199" "ENSMUSG00000026199" 175.040762749462
"ENSMUSG00000026200" "ENSMUSG00000026200" 163.540803319604
"ENSMUSG00000026202" "ENSMUSG00000026202" 256.552718889771
"ENSMUSG00000026204" "ENSMUSG00000026204" 12.957841240657
"ENSMUSG00000026207" "ENSMUSG00000026207" 99.1974783271999
"ENSMUSG00000026208" "ENSMUSG00000026208" 128.408407588511
"ENSMUSG00000026209" "ENSMUSG00000026209" 170.586572409407
"ENSMUSG00000026211" "ENSMUSG00000026211" 9.6052344369167
"ENSMUSG00000026219" "ENSMUSG00000026219" 5764.52041485929
"ENSMUSG00000026220" "ENSMUSG00000026220" 1.77378048835125
"ENSMUSG00000026222" "ENSMUSG00000026222" 2420.8691411897
"ENSMUSG00000026224" "ENSMUSG00000026224" 12.5787691274575
"ENSMUSG00000026227" "ENSMUSG00000026227" 0.350554869828876
"ENSMUSG00000026229" "ENSMUSG00000026229" 913.480212304817
"ENSMUSG00000026234" "ENSMUSG00000026234" 5625.89297928206
"ENSMUSG00000026235" "ENSMUSG00000026235" 6.74221856602125
"ENSMUSG00000026239" "ENSMUSG00000026239" 143.667036005394
"ENSMUSG00000026240" "ENSMUSG00000026240" 82.7624353613585
"ENSMUSG00000026241" "ENSMUSG00000026241" 0
"ENSMUSG00000026245" "ENSMUSG00000026245" 427.442245255255
"ENSMUSG00000026246" "ENSMUSG00000026246" 0.35475609767025
"ENSMUSG00000026247" "ENSMUSG00000026247" 0
"ENSMUSG00000026249" "ENSMUSG00000026249" 48.217731221736
"ENSMUSG00000026251" "ENSMUSG00000026251" 5.28353041448138
"ENSMUSG00000026253" "ENSMUSG00000026253" 1.77378048835125
"ENSMUSG00000026254" "ENSMUSG00000026254" 706.857683902356
"ENSMUSG00000026255" "ENSMUSG00000026255" 5.19643625884632
"ENSMUSG00000026258" "ENSMUSG00000026258" 0
"ENSMUSG00000026259" "ENSMUSG00000026259" 0.35475609767025
"ENSMUSG00000026269" "ENSMUSG00000026269" 817.676491715313
"ENSMUSG00000026271" "ENSMUSG00000026271" 1097.66933628344
"ENSMUSG00000026272" "ENSMUSG00000026272" 0
"ENSMUSG00000026273" "ENSMUSG00000026273" 44.1177159125956
"ENSMUSG00000026274" "ENSMUSG00000026274" 9.85391322029778
"ENSMUSG00000026275" "ENSMUSG00000026275" 371.018940536618
"ENSMUSG00000026276" "ENSMUSG00000026276" 152.340263192935
"ENSMUSG00000026277" "ENSMUSG00000026277" 352.814458324764
"ENSMUSG00000026279" "ENSMUSG00000026279" 78.4330649680236
"ENSMUSG00000026281" "ENSMUSG00000026281" 87.2635905446906
"ENSMUSG00000026283" "ENSMUSG00000026283" 211.970293625668
"ENSMUSG00000026285" "ENSMUSG00000026285" 6.28534610438842
"ENSMUSG00000026288" "ENSMUSG00000026288" 5290.63554452306
"ENSMUSG00000026303" "ENSMUSG00000026303" 2.12013413033875
"ENSMUSG00000026304" "ENSMUSG00000026304" 0
"ENSMUSG00000026307" "ENSMUSG00000026307" 257.366525447654
"ENSMUSG00000026309" "ENSMUSG00000026309" 240.31618000202
"ENSMUSG00000026313" "ENSMUSG00000026313" 438.332715617225
"ENSMUSG00000026315" "ENSMUSG00000026315" 747.517381774456
"ENSMUSG00000026319" "ENSMUSG00000026319" 1657.45525944248
"ENSMUSG00000026321" "ENSMUSG00000026321" 1732.79106189951
"ENSMUSG00000026339" "ENSMUSG00000026339" 857.824159599859
"ENSMUSG00000026341" "ENSMUSG00000026341" 8954.92315331173
"ENSMUSG00000026342" "ENSMUSG00000026342" 463.741661713796
"ENSMUSG00000026344" "ENSMUSG00000026344" 0
"ENSMUSG00000026347" "ENSMUSG00000026347" 56.9580930439604
"ENSMUSG00000026353" "ENSMUSG00000026353" 1050.88952784897
"ENSMUSG00000026354" "ENSMUSG00000026354" 13.1104575982034
"ENSMUSG00000026355" "ENSMUSG00000026355" 500.486849624489
"ENSMUSG00000026356" "ENSMUSG00000026356" 654.482282315211
"ENSMUSG00000026357" "ENSMUSG00000026357" 325.935747815121
"ENSMUSG00000026358" "ENSMUSG00000026358" 8970.40772438829
"ENSMUSG00000026361" "ENSMUSG00000026361" 1083.92264032219
"ENSMUSG00000026368" "ENSMUSG00000026368" 0
