"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 34.3994526163487
"ENSMUSG00000000817" "ENSMUSG00000000817" 7.02578762009563
"ENSMUSG00000000889" "ENSMUSG00000000889" 7.51544028371994
"ENSMUSG00000001138" "ENSMUSG00000001138" 319.152295553964
"ENSMUSG00000001143" "ENSMUSG00000001143" 200.264339274131
"ENSMUSG00000001305" "ENSMUSG00000001305" 341.845440413909
"ENSMUSG00000001674" "ENSMUSG00000001674" 1234.09719862832
"ENSMUSG00000001855" "ENSMUSG00000001855" 1267.9040236724
"ENSMUSG00000002459" "ENSMUSG00000002459" 37.9605674363129
"ENSMUSG00000002546" "ENSMUSG00000002546" 387.680106561754
"ENSMUSG00000002550" "ENSMUSG00000002550" 156.251908952625
"ENSMUSG00000002881" "ENSMUSG00000002881" 1242.17782174509
"ENSMUSG00000003135" "ENSMUSG00000003135" 442.571865063519
"ENSMUSG00000003418" "ENSMUSG00000003418" 15.0791087591536
"ENSMUSG00000003458" "ENSMUSG00000003458" 877.216128820166
"ENSMUSG00000003464" "ENSMUSG00000003464" 378.591013653849
"ENSMUSG00000003721" "ENSMUSG00000003721" 248.937849662702
"ENSMUSG00000004031" "ENSMUSG00000004031" 16.3935519124017
"ENSMUSG00000004105" "ENSMUSG00000004105" 1881.55940372404
"ENSMUSG00000004110" "ENSMUSG00000004110" 0
"ENSMUSG00000004364" "ENSMUSG00000004364" 2677.49719166063
"ENSMUSG00000004552" "ENSMUSG00000004552" 0.307018274546575
"ENSMUSG00000004707" "ENSMUSG00000004707" 0.886765556508775
"ENSMUSG00000004709" "ENSMUSG00000004709" 1.36254331202081
"ENSMUSG00000004872" "ENSMUSG00000004872" 33.4998498603145
"ENSMUSG00000004880" "ENSMUSG00000004880" 1589.41306703727
"ENSMUSG00000005338" "ENSMUSG00000005338" 120.213381073499
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 684.761375615496
"ENSMUSG00000005674" "ENSMUSG00000005674" 39.4549581239495
"ENSMUSG00000005677" "ENSMUSG00000005677" 10.8990030688219
"ENSMUSG00000005681" "ENSMUSG00000005681" 5.59356404875561
"ENSMUSG00000005763" "ENSMUSG00000005763" 21.7725734408801
"ENSMUSG00000005886" "ENSMUSG00000005886" 953.788283844333
"ENSMUSG00000006007" "ENSMUSG00000006007" 5.31570303424874
"ENSMUSG00000006010" "ENSMUSG00000006010" 307.751286026567
"ENSMUSG00000006299" "ENSMUSG00000006299" 347.659162394608
"ENSMUSG00000006301" "ENSMUSG00000006301" 600.461470241421
"ENSMUSG00000006412" "ENSMUSG00000006412" 67.4249178013716
"ENSMUSG00000006469" "ENSMUSG00000006469" 2.48530345641231
"ENSMUSG00000006471" "ENSMUSG00000006471" 77.9810922153545
"ENSMUSG00000006538" "ENSMUSG00000006538" 2.00952570090027
"ENSMUSG00000006542" "ENSMUSG00000006542" 26.6645795075476
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 162.931548379115
"ENSMUSG00000007097" "ENSMUSG00000007097" 608.112070235681
"ENSMUSG00000007107" "ENSMUSG00000007107" 20.6904003122386
"ENSMUSG00000008136" "ENSMUSG00000008136" 42.4567400209702
"ENSMUSG00000008475" "ENSMUSG00000008475" 752.178602588028
"ENSMUSG00000009030" "ENSMUSG00000009030" 311.952353496963
"ENSMUSG00000009214" "ENSMUSG00000009214" 83.4030893761421
"ENSMUSG00000009216" "ENSMUSG00000009216" 5.10122453044201
"ENSMUSG00000009418" "ENSMUSG00000009418" 927.115210021019
"ENSMUSG00000009551" "ENSMUSG00000009551" 11.3456235642942
"ENSMUSG00000009563" "ENSMUSG00000009563" 132.864285501916
"ENSMUSG00000009614" "ENSMUSG00000009614" 64.7581456974094
"ENSMUSG00000009633" "ENSMUSG00000009633" 38.9756975074487
"ENSMUSG00000009772" "ENSMUSG00000009772" 54.1929370272424
"ENSMUSG00000009905" "ENSMUSG00000009905" 287.804374139511
"ENSMUSG00000009907" "ENSMUSG00000009907" 714.247547783388
"ENSMUSG00000010175" "ENSMUSG00000010175" 278.027342689409
"ENSMUSG00000010290" "ENSMUSG00000010290" 259.596394109909
"ENSMUSG00000010311" "ENSMUSG00000010311" 3.54461707363314
"ENSMUSG00000010453" "ENSMUSG00000010453" 701.659890949763
"ENSMUSG00000010609" "ENSMUSG00000010609" 45.9189036522291
"ENSMUSG00000012187" "ENSMUSG00000012187" 5.72290225549888
"ENSMUSG00000013275" "ENSMUSG00000013275" 333.354398119655
"ENSMUSG00000013465" "ENSMUSG00000013465" 406.683573154729
"ENSMUSG00000013698" "ENSMUSG00000013698" 1019.32257933452
"ENSMUSG00000013973" "ENSMUSG00000013973" 82.8414958695804
"ENSMUSG00000013997" "ENSMUSG00000013997" 160.179507945148
"ENSMUSG00000014602" "ENSMUSG00000014602" 85.4387013835697
"ENSMUSG00000014852" "ENSMUSG00000014852" 3.37585759266768
"ENSMUSG00000014867" "ENSMUSG00000014867" 1563.06295493082
"ENSMUSG00000014873" "ENSMUSG00000014873" 432.033247351016
"ENSMUSG00000014980" "ENSMUSG00000014980" 298.972331999597
"ENSMUSG00000015085" "ENSMUSG00000015085" 46.2776969959487
"ENSMUSG00000015087" "ENSMUSG00000015087" 590.490018677237
"ENSMUSG00000015090" "ENSMUSG00000015090" 17.2536693777433
"ENSMUSG00000015092" "ENSMUSG00000015092" 446.061472792245
"ENSMUSG00000015093" "ENSMUSG00000015093" 5.37016495811103
"ENSMUSG00000015094" "ENSMUSG00000015094" 227.277426864654
"ENSMUSG00000015095" "ENSMUSG00000015095" 220.462087466331
"ENSMUSG00000015222" "ENSMUSG00000015222" 983.463622969243
"ENSMUSG00000015314" "ENSMUSG00000015314" 0.295588518836258
"ENSMUSG00000015316" "ENSMUSG00000015316" 0
"ENSMUSG00000015335" "ENSMUSG00000015335" 78.1511951236646
"ENSMUSG00000015355" "ENSMUSG00000015355" 1.05552503747424
"ENSMUSG00000015488" "ENSMUSG00000015488" 213.668022449797
"ENSMUSG00000015619" "ENSMUSG00000015619" 4.9629657368609
"ENSMUSG00000015787" "ENSMUSG00000015787" 0.591177037672516
"ENSMUSG00000015790" "ENSMUSG00000015790" 180.928350810407
"ENSMUSG00000015829" "ENSMUSG00000015829" 0.61403654909315
"ENSMUSG00000015846" "ENSMUSG00000015846" 450.272548210941
"ENSMUSG00000015962" "ENSMUSG00000015962" 32.3821577065437
"ENSMUSG00000016179" "ENSMUSG00000016179" 7.575098231144
"ENSMUSG00000016181" "ENSMUSG00000016181" 334.846720273085
"ENSMUSG00000016194" "ENSMUSG00000016194" 24.6207645395164
"ENSMUSG00000016200" "ENSMUSG00000016200" 65.3390587208994
"ENSMUSG00000016262" "ENSMUSG00000016262" 309.876957363052
"ENSMUSG00000016493" "ENSMUSG00000016493" 105.458904423875
"ENSMUSG00000016494" "ENSMUSG00000016494" 757.400997974766
"ENSMUSG00000016524" "ENSMUSG00000016524" 0.307018274546575
"ENSMUSG00000016526" "ENSMUSG00000016526" 73.8366192194983
"ENSMUSG00000016529" "ENSMUSG00000016529" 39.0147490464425
"ENSMUSG00000016918" "ENSMUSG00000016918" 911.100297741409
"ENSMUSG00000017418" "ENSMUSG00000017418" 996.12776994257
"ENSMUSG00000018196" "ENSMUSG00000018196" 146.569790928567
"ENSMUSG00000018199" "ENSMUSG00000018199" 921.743062389394
"ENSMUSG00000018417" "ENSMUSG00000018417" 2903.14947466237
"ENSMUSG00000019230" "ENSMUSG00000019230" 12.0927228834067
"ENSMUSG00000019699" "ENSMUSG00000019699" 743.907462159835
"ENSMUSG00000022995" "ENSMUSG00000022995" 1837.3555823465
"ENSMUSG00000023094" "ENSMUSG00000023094" 13.3170714183169
"ENSMUSG00000023150" "ENSMUSG00000023150" 4651.62529598203
"ENSMUSG00000023206" "ENSMUSG00000023206" 141.718194191832
"ENSMUSG00000025776" "ENSMUSG00000025776" 10.4677785946233
"ENSMUSG00000025779" "ENSMUSG00000025779" 36.4469281311855
"ENSMUSG00000025780" "ENSMUSG00000025780" 384.144566514214
"ENSMUSG00000025781" "ENSMUSG00000025781" 2378.95502582183
"ENSMUSG00000025782" "ENSMUSG00000025782" 417.799457109851
"ENSMUSG00000025815" "ENSMUSG00000025815" 50.4222980247459
"ENSMUSG00000025816" "ENSMUSG00000025816" 362.195485630025
"ENSMUSG00000025817" "ENSMUSG00000025817" 854.435306087971
"ENSMUSG00000025900" "ENSMUSG00000025900" 0
"ENSMUSG00000025902" "ENSMUSG00000025902" 5.00868475970216
"ENSMUSG00000025903" "ENSMUSG00000025903" 663.528609167625
"ENSMUSG00000025909" "ENSMUSG00000025909" 0
"ENSMUSG00000025911" "ENSMUSG00000025911" 37.0648812929663
"ENSMUSG00000025912" "ENSMUSG00000025912" 589.693347739066
"ENSMUSG00000025915" "ENSMUSG00000025915" 140.047161144979
"ENSMUSG00000025917" "ENSMUSG00000025917" 832.45890225629
"ENSMUSG00000025921" "ENSMUSG00000025921" 584.691116569577
"ENSMUSG00000025925" "ENSMUSG00000025925" 401.275835000877
"ENSMUSG00000025930" "ENSMUSG00000025930" 28.9862554900857
"ENSMUSG00000025931" "ENSMUSG00000025931" 163.846127768319
"ENSMUSG00000025934" "ENSMUSG00000025934" 12.8463616534256
"ENSMUSG00000025935" "ENSMUSG00000025935" 1544.72636607101
"ENSMUSG00000025937" "ENSMUSG00000025937" 320.1040431144
"ENSMUSG00000025938" "ENSMUSG00000025938" 80.8104540846041
"ENSMUSG00000025949" "ENSMUSG00000025949" 1003.1743054491
"ENSMUSG00000025956" "ENSMUSG00000025956" 129.183613084816
"ENSMUSG00000025958" "ENSMUSG00000025958" 1434.34040559632
"ENSMUSG00000025961" "ENSMUSG00000025961" 10.2125353892497
"ENSMUSG00000025969" "ENSMUSG00000025969" 707.223750317434
"ENSMUSG00000025971" "ENSMUSG00000025971" 141.749796604274
"ENSMUSG00000025977" "ENSMUSG00000025977" 27.5855703147169
"ENSMUSG00000025978" "ENSMUSG00000025978" 224.921703317272
"ENSMUSG00000025979" "ENSMUSG00000025979" 936.498484003945
"ENSMUSG00000025981" "ENSMUSG00000025981" 656.030114745529
"ENSMUSG00000025982" "ENSMUSG00000025982" 5921.51895024374
"ENSMUSG00000025983" "ENSMUSG00000025983" 20.1398102903161
"ENSMUSG00000025995" "ENSMUSG00000025995" 1281.52780796738
"ENSMUSG00000025997" "ENSMUSG00000025997" 37.7652238806508
"ENSMUSG00000026000" "ENSMUSG00000026000" 130.187604755405
"ENSMUSG00000026003" "ENSMUSG00000026003" 714.934385198189
"ENSMUSG00000026004" "ENSMUSG00000026004" 755.840765537218
"ENSMUSG00000026011" "ENSMUSG00000026011" 0.374253381463831
"ENSMUSG00000026020" "ENSMUSG00000026020" 3293.93161505546
"ENSMUSG00000026023" "ENSMUSG00000026023" 0.61403654909315
"ENSMUSG00000026024" "ENSMUSG00000026024" 288.714063223911
"ENSMUSG00000026028" "ENSMUSG00000026028" 1303.49241258491
"ENSMUSG00000026029" "ENSMUSG00000026029" 270.740752988117
"ENSMUSG00000026032" "ENSMUSG00000026032" 182.207516640814
"ENSMUSG00000026036" "ENSMUSG00000026036" 290.922557737998
"ENSMUSG00000026037" "ENSMUSG00000026037" 790.941740569588
"ENSMUSG00000026039" "ENSMUSG00000026039" 296.965997804522
"ENSMUSG00000026042" "ENSMUSG00000026042" 4429.34643781481
"ENSMUSG00000026043" "ENSMUSG00000026043" 7452.6470658716
"ENSMUSG00000026047" "ENSMUSG00000026047" 455.262013080342
"ENSMUSG00000026049" "ENSMUSG00000026049" 267.03618335101
"ENSMUSG00000026062" "ENSMUSG00000026062" 158.233507151484
"ENSMUSG00000026069" "ENSMUSG00000026069" 10.2405909242321
"ENSMUSG00000026072" "ENSMUSG00000026072" 1890.39847753557
"ENSMUSG00000026074" "ENSMUSG00000026074" 4774.97317259215
"ENSMUSG00000026078" "ENSMUSG00000026078" 279.723985521182
"ENSMUSG00000026080" "ENSMUSG00000026080" 2.85191566191242
"ENSMUSG00000026082" "ENSMUSG00000026082" 563.235555906485
"ENSMUSG00000026083" "ENSMUSG00000026083" 2417.1012833186
"ENSMUSG00000026085" "ENSMUSG00000026085" 0.61403654909315
"ENSMUSG00000026087" "ENSMUSG00000026087" 371.284564495211
"ENSMUSG00000026088" "ENSMUSG00000026088" 116.505150889586
"ENSMUSG00000026090" "ENSMUSG00000026090" 16.7258748507709
"ENSMUSG00000026094" "ENSMUSG00000026094" 689.617002634264
