"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 2.81712532830205
"ENSMUSG00000000817" "ENSMUSG00000000817" 3.17351160509663
"ENSMUSG00000000889" "ENSMUSG00000000889" 4.30903815882573
"ENSMUSG00000001138" "ENSMUSG00000001138" 396.047044305688
"ENSMUSG00000001143" "ENSMUSG00000001143" 242.06684694852
"ENSMUSG00000001305" "ENSMUSG00000001305" 69.5707486177178
"ENSMUSG00000001674" "ENSMUSG00000001674" 239.472561970399
"ENSMUSG00000001855" "ENSMUSG00000001855" 909.387024695797
"ENSMUSG00000002459" "ENSMUSG00000002459" 24.9361908585122
"ENSMUSG00000002546" "ENSMUSG00000002546" 451.70267144509
"ENSMUSG00000002550" "ENSMUSG00000002550" 137.561533625027
"ENSMUSG00000002881" "ENSMUSG00000002881" 1919.84925056235
"ENSMUSG00000003135" "ENSMUSG00000003135" 249.891808353316
"ENSMUSG00000003418" "ENSMUSG00000003418" 23.8016913665859
"ENSMUSG00000003458" "ENSMUSG00000003458" 658.757519854858
"ENSMUSG00000003464" "ENSMUSG00000003464" 367.397707485013
"ENSMUSG00000003721" "ENSMUSG00000003721" 472.51681915506
"ENSMUSG00000004031" "ENSMUSG00000004031" 62.3384085554535
"ENSMUSG00000004105" "ENSMUSG00000004105" 1927.09774808894
"ENSMUSG00000004110" "ENSMUSG00000004110" 3.47870451538843
"ENSMUSG00000004364" "ENSMUSG00000004364" 1582.30442508001
"ENSMUSG00000004552" "ENSMUSG00000004552" 0
"ENSMUSG00000004707" "ENSMUSG00000004707" 1.06813176858092
"ENSMUSG00000004709" "ENSMUSG00000004709" 0.395573306743958
"ENSMUSG00000004872" "ENSMUSG00000004872" 90.3206845511472
"ENSMUSG00000004880" "ENSMUSG00000004880" 602.961952847826
"ENSMUSG00000005338" "ENSMUSG00000005338" 243.905685917732
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 850.714621135614
"ENSMUSG00000005674" "ENSMUSG00000005674" 27.6288840694268
"ENSMUSG00000005677" "ENSMUSG00000005677" 5.41738401915883
"ENSMUSG00000005681" "ENSMUSG00000005681" 7.83001088957197
"ENSMUSG00000005763" "ENSMUSG00000005763" 27.4569615927867
"ENSMUSG00000005886" "ENSMUSG00000005886" 1538.99201463214
"ENSMUSG00000006007" "ENSMUSG00000006007" 1.33516471072615
"ENSMUSG00000006010" "ENSMUSG00000006010" 347.654309588634
"ENSMUSG00000006299" "ENSMUSG00000006299" 273.242581887325
"ENSMUSG00000006301" "ENSMUSG00000006301" 975.511069458936
"ENSMUSG00000006412" "ENSMUSG00000006412" 41.2347193785578
"ENSMUSG00000006469" "ENSMUSG00000006469" 1.05817955563315
"ENSMUSG00000006471" "ENSMUSG00000006471" 105.395489991617
"ENSMUSG00000006538" "ENSMUSG00000006538" 3.9735833697295
"ENSMUSG00000006542" "ENSMUSG00000006542" 28.7392840533655
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 1129.9860888122
"ENSMUSG00000007097" "ENSMUSG00000007097" 5926.74336235458
"ENSMUSG00000007107" "ENSMUSG00000007107" 43.114394261364
"ENSMUSG00000008136" "ENSMUSG00000008136" 102.388954212227
"ENSMUSG00000008475" "ENSMUSG00000008475" 593.475484741791
"ENSMUSG00000009030" "ENSMUSG00000009030" 252.801471035518
"ENSMUSG00000009214" "ENSMUSG00000009214" 3.95470600563677
"ENSMUSG00000009216" "ENSMUSG00000009216" 1.27504619307841
"ENSMUSG00000009418" "ENSMUSG00000009418" 1336.01465034543
"ENSMUSG00000009551" "ENSMUSG00000009551" 39.6393927532257
"ENSMUSG00000009563" "ENSMUSG00000009563" 106.837382263402
"ENSMUSG00000009614" "ENSMUSG00000009614" 84.5371507003266
"ENSMUSG00000009633" "ENSMUSG00000009633" 173.684553969559
"ENSMUSG00000009772" "ENSMUSG00000009772" 34.9828934687504
"ENSMUSG00000009905" "ENSMUSG00000009905" 228.578572729237
"ENSMUSG00000009907" "ENSMUSG00000009907" 631.96562488517
"ENSMUSG00000010175" "ENSMUSG00000010175" 934.745273833208
"ENSMUSG00000010290" "ENSMUSG00000010290" 176.59107554463
"ENSMUSG00000010311" "ENSMUSG00000010311" 72.2022533370627
"ENSMUSG00000010453" "ENSMUSG00000010453" 921.621172284861
"ENSMUSG00000010609" "ENSMUSG00000010609" 98.8924862294294
"ENSMUSG00000012187" "ENSMUSG00000012187" 5.162357413567
"ENSMUSG00000013275" "ENSMUSG00000013275" 635.176341243172
"ENSMUSG00000013465" "ENSMUSG00000013465" 371.871710258059
"ENSMUSG00000013698" "ENSMUSG00000013698" 959.812018320643
"ENSMUSG00000013973" "ENSMUSG00000013973" 143.300311973123
"ENSMUSG00000013997" "ENSMUSG00000013997" 156.671111937438
"ENSMUSG00000014602" "ENSMUSG00000014602" 553.217753241682
"ENSMUSG00000014852" "ENSMUSG00000014852" 3.21372569684882
"ENSMUSG00000014867" "ENSMUSG00000014867" 675.374622023075
"ENSMUSG00000014873" "ENSMUSG00000014873" 202.725052433005
"ENSMUSG00000014980" "ENSMUSG00000014980" 155.169911627927
"ENSMUSG00000015085" "ENSMUSG00000015085" 104.922439939777
"ENSMUSG00000015087" "ENSMUSG00000015087" 563.351129166998
"ENSMUSG00000015090" "ENSMUSG00000015090" 5.72257692945064
"ENSMUSG00000015092" "ENSMUSG00000015092" 204.155284697117
"ENSMUSG00000015093" "ENSMUSG00000015093" 16.4016239097736
"ENSMUSG00000015094" "ENSMUSG00000015094" 367.119419775156
"ENSMUSG00000015095" "ENSMUSG00000015095" 328.627835405174
"ENSMUSG00000015222" "ENSMUSG00000015222" 1831.83008565451
"ENSMUSG00000015314" "ENSMUSG00000015314" 0
"ENSMUSG00000015316" "ENSMUSG00000015316" 0.267032942145229
"ENSMUSG00000015335" "ENSMUSG00000015335" 29.1029465976605
"ENSMUSG00000015355" "ENSMUSG00000015355" 0
"ENSMUSG00000015488" "ENSMUSG00000015488" 268.249065764989
"ENSMUSG00000015619" "ENSMUSG00000015619" 3.69762527643931
"ENSMUSG00000015787" "ENSMUSG00000015787" 0
"ENSMUSG00000015790" "ENSMUSG00000015790" 234.743808084723
"ENSMUSG00000015829" "ENSMUSG00000015829" 6.64534509294571
"ENSMUSG00000015846" "ENSMUSG00000015846" 674.05834966476
"ENSMUSG00000015962" "ENSMUSG00000015962" 5.19846325810795
"ENSMUSG00000016179" "ENSMUSG00000016179" 1.70980652977175
"ENSMUSG00000016181" "ENSMUSG00000016181" 194.533433122744
"ENSMUSG00000016194" "ENSMUSG00000016194" 183.759173853716
"ENSMUSG00000016200" "ENSMUSG00000016200" 7.44336273397297
"ENSMUSG00000016262" "ENSMUSG00000016262" 111.448169819269
"ENSMUSG00000016493" "ENSMUSG00000016493" 316.558885011172
"ENSMUSG00000016494" "ENSMUSG00000016494" 337.334165106915
"ENSMUSG00000016524" "ENSMUSG00000016524" 0
"ENSMUSG00000016526" "ENSMUSG00000016526" 2.89652645000363
"ENSMUSG00000016529" "ENSMUSG00000016529" 4.87336592192061
"ENSMUSG00000016918" "ENSMUSG00000016918" 2168.38843513338
"ENSMUSG00000017418" "ENSMUSG00000017418" 1330.81879323905
"ENSMUSG00000018196" "ENSMUSG00000018196" 219.22032658272
"ENSMUSG00000018199" "ENSMUSG00000018199" 1018.82501403177
"ENSMUSG00000018417" "ENSMUSG00000018417" 6580.68904390725
"ENSMUSG00000019230" "ENSMUSG00000019230" 3.36841969304073
"ENSMUSG00000019699" "ENSMUSG00000019699" 1397.87007471945
"ENSMUSG00000022995" "ENSMUSG00000022995" 2494.95878633281
"ENSMUSG00000023094" "ENSMUSG00000023094" 15.70875578208
"ENSMUSG00000023150" "ENSMUSG00000023150" 1168.96490148479
"ENSMUSG00000023206" "ENSMUSG00000023206" 520.714951253769
"ENSMUSG00000025776" "ENSMUSG00000025776" 49.5833033904973
"ENSMUSG00000025779" "ENSMUSG00000025779" 21.466324659388
"ENSMUSG00000025780" "ENSMUSG00000025780" 2406.66097034507
"ENSMUSG00000025781" "ENSMUSG00000025781" 1120.16197898298
"ENSMUSG00000025782" "ENSMUSG00000025782" 352.825981394345
"ENSMUSG00000025815" "ENSMUSG00000025815" 98.0391669746881
"ENSMUSG00000025816" "ENSMUSG00000025816" 267.41419071058
"ENSMUSG00000025817" "ENSMUSG00000025817" 250.445504181183
"ENSMUSG00000025900" "ENSMUSG00000025900" 17.9678025529848
"ENSMUSG00000025902" "ENSMUSG00000025902" 20.8205416509859
"ENSMUSG00000025903" "ENSMUSG00000025903" 383.401861635237
"ENSMUSG00000025909" "ENSMUSG00000025909" 7.90735788766792
"ENSMUSG00000025911" "ENSMUSG00000025911" 29.4363472631511
"ENSMUSG00000025912" "ENSMUSG00000025912" 62.2907884492011
"ENSMUSG00000025915" "ENSMUSG00000025915" 171.568816680135
"ENSMUSG00000025917" "ENSMUSG00000025917" 286.535846195464
"ENSMUSG00000025921" "ENSMUSG00000025921" 133.826992024124
"ENSMUSG00000025925" "ENSMUSG00000025925" 308.944540027481
"ENSMUSG00000025930" "ENSMUSG00000025930" 25.1034261782184
"ENSMUSG00000025931" "ENSMUSG00000025931" 99.9230798517054
"ENSMUSG00000025934" "ENSMUSG00000025934" 22.6555907780674
"ENSMUSG00000025935" "ENSMUSG00000025935" 688.545536261232
