"gene"	"Old.ECs.D7_1"	"Old.ECs.D7_2"	"Old.ECs.D7_3"	"Old.FAPs.D7_1"	"Old.FAPs.D7_2"	"Old.FAPs.D7_3"	"Old.MuSCs.D7_1"	"Old.MuSCs.D7_3"	"Old.MuSCs.D7_2"	"Old.Resolving-Mac.D7_3"	"Old.Resolving-Mac.D7_1"	"Old.Resolving-Mac.D7_2"
"ENSMUSG00000004698"	495.316312717544	651.443122042144	507.310369331071	7.15212349472814	9.90035665836821	17.4657952520082	104.596474461015	96.3900434610024	68.4535223909176	616.037634458049	554.13180443094	520.488028301313
"ENSMUSG00000004707"	0	7.65278263779317	1.0909900415722	0	6.93024966085775	0	1.70075568229293	1.13400051130591	1.03717458168057	2005.57543774235	1479.51362965225	1923.87000543605
"ENSMUSG00000004709"	0	1.91319565944829	0	0	0	0	0	0	0	134.441696010277	154.535107176285	208.625366715816
"ENSMUSG00000004730"	1.0026646006428	77.4844242076559	1.0909900415722	6.13039156690984	0	3.8812878337796	0	0	4.14869832672228	11062.894081284	10416.0319872489	9530.09278265752
"ENSMUSG00000004748"	7.01865220449961	25.828141402552	17.4558406651551	0	1.98007133167364	9.70321958444901	12.755667617197	11.3400051130591	14.520444143528	9.20833534316965	7.31527134562297	3.22616546467756
"ENSMUSG00000004768"	269.716777572914	187.493174625933	169.10345644369	702.951566338995	522.738831561841	451.199710676879	289.978843830945	278.964125781254	323.598469484338	32.2291737010938	52.1213083375637	25.8093237174205
"ENSMUSG00000004771"	1407.74109930249	1366.97829867581	1165.1773643991	399.497183776958	395.024230668892	461.873252219773	463.455923424824	477.414215259788	425.241578489033	796.521007184174	689.464324324965	835.576855351488
"ENSMUSG00000004788"	182.48495731699	191.319565944829	162.557516194257	66.4125753081899	85.1430672619666	73.7444688418125	264.467508596551	243.810109930771	226.104058806364	178.641705657491	128.931657466605	150.55438835162
"ENSMUSG00000004789"	732.947823069888	705.012600506696	810.605600888141	673.321340432264	562.340258195314	509.419028183573	1816.40706868885	1577.39471122652	1730.00720224319	849.008518640241	927.210643057711	967.849639403268
"ENSMUSG00000004791"	110.293106070708	172.187609350346	144.01068548753	28.6084939789126	34.6512483042887	33.9612685455715	41.6685142161769	43.0920194296246	33.1895866137782	0	0.914408918202871	16.1308273233878
"ENSMUSG00000004798"	1064.82980588266	965.207210191664	1032.0765793273	1301.68647604052	1410.80082381747	1539.90094805206	1307.03074184212	1241.73055987997	1182.37902311585	2387.72135448389	1985.18176141843	2289.50209143284
"ENSMUSG00000004814"	0	0	0	0	0	0.970321958444901	0	0	0	31.3083401667768	22.8602229550718	25.8093237174205
"ENSMUSG00000004815"	122.325081278422	95.6597829724147	122.190884656086	118.520903626924	68.3124609427406	125.171532639392	110.549119349041	117.936053175815	123.423775219988	105.895856446451	171.90887662214	192.494539392428
"ENSMUSG00000004837"	279.743423579342	299.415120703658	242.199789229027	1.02173192781831	0	5.82193175066941	1.70075568229293	13.6080061356709	12.4460949801668	36.8333413726786	45.7204459101436	44.09092801726
"ENSMUSG00000004842"	25.06661501607	22.9583479133795	12.0008904572941	21.4563704841844	3.96014266334728	7.76257566755921	21.2594460286617	15.8760071582827	23.8550153786531	21.1791712892902	26.5178586278833	31.1862661585498
"ENSMUSG00000004843"	575.529480768968	457.253762608142	473.489678042333	484.300933785877	443.535978294896	431.793271507981	480.463480247754	455.868205544976	403.460912273741	523.954281026353	581.564071977026	607.594495847607
"ENSMUSG00000004846"	361.961920832051	325.24326210621	352.389783427819	544.583117527157	449.476192289917	497.775164682234	310.38791201846	340.200153391773	370.271325659963	495.408441462527	482.807908811116	505.432589466151
"ENSMUSG00000004849"	105.279783067494	68.8750437401386	93.8251435752088	106.260120493104	163.355884863075	125.171532639392	102.895718778722	111.132050107979	98.5315852596541	151.016699627982	117.95875044817	137.649726492909
"ENSMUSG00000004864"	15.039969009642	0	10.909900415722	5.10865963909153	5.94021399502093	1.9406439168898	1.70075568229293	7.93800357914137	11.4089203984863	3.68333413726786	4.57204459101436	8.60310790580683
"ENSMUSG00000004865"	918.440774188806	869.547427219249	991.709947789126	451.605512095691	412.844872653954	429.852627591091	1156.51386395919	1162.35052408856	1210.38273682122	701.675153149527	619.054837623344	692.55018641745
"ENSMUSG00000004872"	1.0026646006428	0	0	0	0	0	151.367255724071	108.864049085367	101.643109004696	0	0	0
"ENSMUSG00000004880"	1628.32731144391	1698.91774559008	1589.57249057069	231.933147614756	275.229915102636	262.957250738568	712.616630880739	774.522349221937	773.732237933705	610.512633252148	626.370108968967	573.18206422438
"ENSMUSG00000004885"	32.0852672205697	33.4809240403451	28.3657410808771	53.1300602465519	31.6811413067783	28.1393367949021	28.0624687578334	35.1540158504832	58.0817765741119	1.84166706863393	4.57204459101436	0
"ENSMUSG00000004891"	3613.60322071666	3079.28841388203	2929.30826162134	119.542635554742	101.973673581193	170.776664686303	2790.08969680156	2438.10109930771	2651.01823077554	89.3208528287456	80.4679848018527	117.217345216618
"ENSMUSG00000004892"	119.317087476493	177.927196328691	92.7341535336366	8.17385542254645	18.8106776508996	3.8812878337796	38.267002851591	29.4840132939537	38.3754595221811	0	0	0
"ENSMUSG00000004894"	2.0053292012856	12.4357717864139	2.18198008314439	0	0	1.9406439168898	0.850377841146467	0	4.14869832672228	0	0	0
"ENSMUSG00000004895"	226.602199745273	208.538326879864	206.197117857145	191.063870502023	198.997168833201	154.281191392739	383.520406357056	349.27215748222	372.345674823324	245.86255366263	212.142869023066	243.037798339043
"ENSMUSG00000004896"	212.564895336274	200.885544242071	198.56018756614	213.541972914026	188.106776508996	161.073445101854	394.575318291961	383.292172821398	410.721134345505	166.670869711371	211.228460104863	180.665266021943
"ENSMUSG00000004897"	482.281672909188	371.159957932969	451.669877210889	371.910421725864	377.203588683829	360.959768541503	1018.75265369347	1059.15647755972	950.051916819402	481.595938447772	424.285738046132	425.853841337438
"ENSMUSG00000004902"	74.1971804475673	81.3108155265525	89.46118340892	52.1083283187336	58.4121042843724	107.705737387384	94.3919403672578	131.544059311486	108.90333107646	186.008373932027	165.50801419472	207.54997822759
"ENSMUSG00000004929"	66.1758636424249	35.3941196997934	75.2783128684815	83.7820180811011	66.332389611067	67.9225370911431	263.617130755405	329.99414879002	219.881011316281	91.1625198973795	63.0942153559981	97.8603524285527
"ENSMUSG00000004931"	83.2211618533525	126.270913523587	113.462964323508	146.107665678018	155.435599536381	149.429581600515	144.564232994899	190.512085899393	159.724885578808	136.283363078911	136.246928812228	122.594287657747
"ENSMUSG00000004933"	18.0479628115704	15.3055652755863	24.0017809145883	69.4777710916448	76.2327462694352	97.0321958444901	85.8881619557931	52.1640235200719	64.3048240641953	217.316714098804	232.259865223529	248.414740780172
"ENSMUSG00000004934"	176.468969713133	169.317815861174	202.924147732428	153.259789172746	182.166562513975	164.954732935633	274.672042690309	233.604105329018	269.665391236948	167.591703245688	173.737694458546	140.875891957587
"ENSMUSG00000004936"	259.690131566486	367.333566614072	283.657410808771	248.280858459848	244.538809461695	171.746986644747	502.573304117562	401.436181002292	456.35681593945	473.30843663892	441.659507491987	440.9092801726
"ENSMUSG00000004937"	227.604864345916	245.845642239106	261.837609977327	318.780361479312	298.99077108272	378.425563793511	493.219147864951	526.176237245943	493.695100879951	450.287598280996	339.245708653265	438.758503196148
"ENSMUSG00000004939"	127.338404281636	53.5694784645522	66.5503925359039	164.498840378747	241.568702464184	228.025660234552	62.0775824036921	81.6480368140256	85.0483156978067	27.6250060295089	35.661947809912	9.67849639403268
"ENSMUSG00000004945"	98.2611308629946	62.1788589320695	123.281874697658	101.151460854012	98.0135309178453	180.479884270752	138.611588106874	98.6580444836142	134.832695618474	189.691708069295	171.90887662214	178.514489045492
"ENSMUSG00000004947"	108.287776869423	138.706685310001	121.099894614514	119.542635554742	121.774386897929	115.468313054943	183.681613687637	189.378085388087	272.77691498199	214.554213495853	193.854690659009	221.530028574526
"ENSMUSG00000004948"	0	0	6.54594024943317	5.10865963909153	2.97010699751046	5.82193175066941	0	6.80400306783546	1.03717458168057	0	0	0
"ENSMUSG00000004951"	889.363500770165	1017.82009082649	933.887475585799	149.172861461473	121.774386897929	131.963786348507	375.016627945592	630.504284286086	424.204403907353	13.8125030147545	19.2025872822603	8.60310790580683
"ENSMUSG00000004952"	1257.34140920607	1160.35316745539	1353.91864159109	67.4343072360082	86.1331029278034	113.527669138053	130.107809695409	104.328047040144	88.1598394428484	2561.7588924698	1789.49825292302	2255.08965980962
"ENSMUSG00000004961"	0	0	0	4.08692771127323	10.890392324205	5.82193175066941	0	1.13400051130591	1.03717458168057	0	0	0
"ENSMUSG00000004980"	5655.0283476254	5863.94469620902	6021.17403943695	4181.94878056033	4282.89429041009	5126.21090646441	10592.3063893204	10238.8906165811	9755.66411528743	7013.98903089232	6906.53055918629	7041.64382090289
"ENSMUSG00000004988"	182.48495731699	185.579978966484	187.650287150418	147.129397605836	156.425635202218	115.468313054943	202.389926192859	276.696124758642	313.226723667532	98.5291881719152	97.8417542477072	55.9202013877444
"ENSMUSG00000004994"	61.1625406392109	49.7430871456556	72.0053427437649	64.3691114525533	64.3523182793934	70.8335029664778	72.2821164974497	54.4320245426837	84.0111411161261	159.304201436835	107.900252347939	119.36812219307
"ENSMUSG00000004996"	113.301099872637	117.66153305607	112.371974281936	130.781686760743	95.0434239203348	87.3289762600411	130.107809695409	103.194046528838	131.721171873432	81.9541845542099	104.242616675127	116.141956728392
"ENSMUSG00000005034"	1283.41068882279	1182.35491753905	1157.5404341081	1304.75167182398	1550.39585270046	1441.89843024912	1972.8765914598	1915.32686359568	1864.83989786166	2085.68795522792	1632.21991899213	1822.78348754282
"ENSMUSG00000005043"	83.2211618533525	108.095554758829	115.644944406653	144.064201822381	99.0035665836821	196.975357564315	65.4790937682779	68.0400306783546	70.5278715542787	643.662640487558	572.419982794997	610.820661312285
"ENSMUSG00000005045"	11.0293106070708	1.91319565944829	10.909900415722	29.6302259067309	34.6512483042887	32.0206246286817	27.2120909166869	41.9580189183187	50.8215545023479	59.8541797306027	73.1527134562297	50.5432589466151
"ENSMUSG00000005054"	80.2131680514241	65.048652421242	115.644944406653	347.388855458224	396.014266334728	265.868216613903	215.995971651203	206.388093057676	210.546440081156	1802.0712266583	1888.25441608893	2014.20263844702
"ENSMUSG00000005057"	169.450317508633	129.14070701276	200.742167649284	120.56436748256	166.325991860586	168.836020769413	404.779852385718	420.714189694493	531.033385820451	793.758506581224	632.770971396387	776.430488499066
"ENSMUSG00000005069"	90.2398140578522	83.2240111860008	125.463854780802	152.238057244928	214.83773948659	175.628274478527	234.704284156425	256.284115555136	259.293645420142	210.870879358585	168.251240949328	257.017848685979
"ENSMUSG00000005078"	141.375708690635	143.489674458622	142.919695445958	198.215993996751	181.176526848138	193.094069730535	246.609573932475	238.140107374241	206.397741754433	194.29587574088	170.080058785734	197.871481833557
"ENSMUSG00000005087"	1061.82181208073	1124.00244992587	825.879461470152	3989.86317813049	4733.36051836584	3395.15653259871	2779.8851627078	3515.40158504832	3016.1036835271	8837.23942883991	10340.1360470381	9071.9772866733
"ENSMUSG00000005089"	26.0692796167128	30.6111305511727	21.8198008314439	279.954548222216	239.588631132511	184.361172104531	81.6362727500608	58.9680265879073	119.275076893265	80.1125174855759	139.904564485039	78.5033596404873
"ENSMUSG00000005102"	689.833245242248	738.493524547041	684.050756065766	384.171204859683	397.004302000565	400.742968837744	660.743582570805	726.894327747089	608.821479446494	532.241782835206	632.770971396387	699.002517346805
"ENSMUSG00000005103"	2215.88876742059	1804.14350685974	1876.50287150418	946.123765159752	1059.3381624454	966.440670611122	1584.25391805587	1704.40276849278	1563.02209459262	2817.75061500991	2668.24522331598	3002.48465912658
"ENSMUSG00000005107"	94.2504724604234	71.744837229311	80.7332630763425	34.7388855458224	15.8405706533891	32.0206246286817	28.0624687578334	30.6180138052596	40.4498086855422	167.591703245688	159.1071517673	130.122007075328
"ENSMUSG00000005124"	523.390921535542	707.882393995869	454.942847335605	1152.51361457905	1766.22362785289	1421.52166912178	880.991443427739	862.974389103798	881.598394428484	47.8833437844822	18.2881783640574	19.3569927880654
"ENSMUSG00000005125"	2254.99268684566	2720.56422773547	2439.45373295543	828.624593460646	887.071956589792	599.658970318949	1886.98842950401	1890.37885234695	1524.64663507044	640.900139884607	546.816533085317	512.960308883732
"ENSMUSG00000005131"	47.1252362302117	33.4809240403451	57.8224722033264	54.1517921743702	53.4619259551883	64.0412492573635	64.6287159271315	47.6280214748482	57.0446019924313	33.1500072354107	42.0628102373321	15.055438835162
"ENSMUSG00000005142"	764.030425689815	819.804340073594	699.324616647777	1178.05691277451	1316.74743556297	1341.9552685293	403.079096703425	402.570181513598	388.940468130214	7754.33919248316	6854.40925084872	8092.29837389955
"ENSMUSG00000005148"	31.0826026199269	50.6996849753798	58.9134622448985	175.737891584749	218.797882149937	162.043767060298	602.067511531698	716.688323145335	544.516655382299	0.920833534316965	0	5.37694244112927
"ENSMUSG00000005150"	122.325081278422	128.184109183036	84.006233201059	75.6081626585547	112.864065905398	114.497991096498	126.706298330824	137.214061868015	176.319678885697	116.025025323938	107.900252347939	103.237294869682
"ENSMUSG00000005161"	1062.82447668137	1564.03745159898	1126.99271294408	1018.66673203485	965.284774190901	1033.39288574382	881.841821268886	1021.73446068663	907.527758970498	821.383512610733	1041.51175783307	853.858459651328
"ENSMUSG00000005198"	2519.69614141536	2892.75183708582	2850.75697862815	2337.72265084828	2559.24219618818	2447.15197919804	2853.0176570464	2777.16725218818	2630.27473914192	3898.80918429803	3512.24465481723	3595.02371613903
"ENSMUSG00000005202"	6.01598760385681	19.1319565944829	9.81891037414976	4.08692771127323	19.8007133167364	15.5251513351184	3.40151136458587	9.07200409044728	5.18587290840285	1.84166706863393	2.74322675460861	7.52771941758098
"ENSMUSG00000005204"	453.204399490546	417.076653759728	294.567311224493	273.824156655306	284.140236095168	285.274655782801	576.556176297304	571.536257698179	580.817765741119	637.21680574734	700.437231343399	630.17765410035
"ENSMUSG00000005220"	115.306429073922	51.6562828051039	55.640492120182	14.3042469894563	10.890392324205	10.6735415428939	14.4564232994899	18.1440081808946	24.8921899603337	11.9708359461205	25.6034497096804	10.7538848822585
"ENSMUSG00000005225"	263.700789969057	187.493174625933	259.655629894182	208.433313274934	297.010699751046	205.708255190319	255.963730185086	299.37613498476	247.884725021656	104.054189377817	104.242616675127	81.7295251051649
"ENSMUSG00000005232"	0	4.78298914862073	3.27297012471659	3.06519578345492	15.8405706533891	1.9406439168898	4.25188920573233	0	3.11152374504171	0	4.57204459101436	5.37694244112927
"ENSMUSG00000005233"	83.2211618533525	85.1372068454491	76.3693029100537	32.6954216901858	43.5615692968201	49.48641988069	124.155164807384	213.192096125511	182.54272637578	61.6958467992366	65.8374421106067	46.2417049937117
"ENSMUSG00000005237"	207.55157233306	360.637381806003	226.925928647017	309.584774128947	225.728131810795	284.304333824356	64.6287159271315	75.978034257496	84.0111411161261	188.770874534978	218.543731450486	177.439100557266
"ENSMUSG00000005251"	0	0	2.18198008314439	0	5.94021399502093	0	5.95264488802527	1.13400051130591	1.03717458168057	0	0	0
"ENSMUSG00000005262"	326.868659809553	294.632131555037	357.84473363568	260.541641593668	313.841306070272	223.174050442327	468.558190471703	512.568231110272	437.6876734692	308.479233996183	312.727850025382	355.953589602758
"ENSMUSG00000005267"	254.676808563272	237.236261771588	217.107018272867	154.281521100564	131.674743556297	129.052820473172	80.7858949089143	89.5860403931669	90.2341886062095	63.5375138678706	34.7475388917091	44.09092801726
"ENSMUSG00000005268"	10.026646006428	1.91319565944829	0	170.629231945657	216.817810818264	218.322440650103	0.850377841146467	0	0	0	0	0
"ENSMUSG00000005299"	351.935274825623	250.628631387726	354.571763510963	177.781355440385	184.146633845649	175.628274478527	329.946602364829	275.562124247336	314.263898249213	299.270898653013	273.408266542659	275.299452985819
"ENSMUSG00000005312"	802.131680514241	695.446622209455	902.248764380206	691.712515132993	701.935287078306	687.958268537435	1326.58943218849	1295.02858391135	1284.02213212054	1240.36277072495	1064.37198078814	945.266481150525
"ENSMUSG00000005320"	27.0719442173556	21.0451522539312	72.0053427437649	19.4129066285478	24.7508916459205	15.5251513351184	3292.66300091912	3349.83751039766	3011.95498520037	5.52500120590179	7.31527134562297	12.9046618587102
"ENSMUSG00000005338"	663.763965625535	490.734686648487	643.684124527595	576.256807289525	251.469059122553	265.868216613903	96.0926960495507	132.678059822792	80.8996173710844	4.60416767158482	12.8017248548402	10.7538848822585
"ENSMUSG00000005354"	208.554236933703	266.890794493037	212.743058106578	218.650632553118	227.708203142469	219.292762608548	229.602017109546	302.778136518678	282.111486217115	229.287550044924	247.804816832978	219.379251598074
"ENSMUSG00000005357"	0	0	0	10.2173192781831	20.7907489825732	5.82193175066941	3.40151136458587	0	3.11152374504171	0	0	0
"ENSMUSG00000005360"	11.0293106070708	0	5.45495020786098	317.758629551493	513.82851056931	457.021642427548	9.35415625261113	4.53600204522364	3.11152374504171	4.60416767158482	0	2.15077697645171
"ENSMUSG00000005362"	372.991231439122	469.689534394556	446.214927003028	312.649969912402	330.671912389498	271.690148364572	412.433252956036	432.054194807552	405.535261437103	450.287598280996	432.515418309958	400.044517620018
"ENSMUSG00000005364"	0	0	0	8.17385542254645	0	0.970321958444901	5.95264488802527	1.13400051130591	1.03717458168057	0	0	0
"ENSMUSG00000005370"	403.071169458406	462.036751756763	425.486116213156	306.519578345492	304.930985077741	316.324958453038	566.351642203547	655.452295534816	672.089128929009	421.74175871717	466.348548283464	467.793992378246
"ENSMUSG00000005371"	1540.09282658734	1407.15540752422	1442.28883495844	1439.62028629599	1497.92396241111	1645.66604152255	2381.90833305125	2633.14918725232	2217.47925563306	2413.50469344476	2224.75689798759	2144.32464552235
"ENSMUSG00000005373"	2.0053292012856	9.56597829724147	0	9.19558735036476	14.8505349875523	3.8812878337796	9.35415625261113	28.3500127826478	22.8178407969725	0	7.31527134562297	0
"ENSMUSG00000005374"	140.373044089992	150.185859266691	149.465635695391	357.606174736407	356.412839701256	337.672041538826	334.198491570561	274.42812373603	329.821516974421	83.7958516228438	126.188430711996	100.011129405004
"ENSMUSG00000005378"	123.327745879065	100.442772121035	122.190884656086	99.1079969983757	103.953744912866	93.1509080107105	105.446852302162	107.730048574061	110.977680239821	72.7458492110402	68.5806688652153	70.9756402229063
"ENSMUSG00000005397"	6202.48321957637	5808.46202208502	5790.97514066521	36998.9565701565	34470.0717774406	37621.3229728257	2607.25846095507	3009.63735700589	3120.85831627683	59.8541797306027	66.7518510288096	49.4678704583893
"ENSMUSG00000005410"	291.775398787055	262.107805344416	262.928600018899	55.1735241021885	97.0234952520085	42.6941661715756	294.230733036677	303.912137029984	318.412596575935	100.370855240549	148.134244748865	170.986769627911
"ENSMUSG00000005413"	165.439659106062	227.670283474347	204.015137774001	238.063539181665	414.824943985628	331.850109788156	49.3219147864951	66.9060301670487	50.8215545023479	1833.37956682508	1221.65031471904	1331.33094842361
"ENSMUSG00000005417"	4288.39649694926	4412.78578851749	4204.67562021924	2338.7443827761	2324.60374338486	2460.73648661627	6888.91089112753	6653.18099983178	6376.54932817214	979.76688051325	922.638598466697	886.120114298104
"ENSMUSG00000005442"	1159.08027834308	1189.05110234711	1313.55201005292	942.036837448478	1222.69404730847	1050.85868099583	1552.78993793345	1581.93071327175	1407.44590734053	2139.09630021831	1859.90773962464	1886.23140834815
"ENSMUSG00000005447"	82.2184972527097	94.7031851426905	115.644944406653	99.1079969983757	93.0633525886612	115.468313054943	69.7309829740103	63.504028633131	62.2304749008342	58.9333461962857	49.378081582955	74.2018056875839
"ENSMUSG00000005465"	81.2158326520669	45.916695826759	82.9152431594868	48.0214006074604	45.5416406284938	76.6554347171472	13.6060454583435	15.8760071582827	6.22304749008342	14.7333365490714	32.0043121371005	22.5831582527429
"ENSMUSG00000005469"	301.802044793483	224.800489985174	290.203351058204	368.845225942409	412.844872653954	453.140354593769	995.792451982512	1095.44449392151	887.821441918567	447.525097678045	370.335611872163	464.567826913569
"ENSMUSG00000005470"	41.1092486263549	36.3507175295176	25.0927709561605	34.7388855458224	39.6014266334728	26.1986928780123	85.0377841146467	88.452039881861	120.312251474946	70.9041821424063	63.0942153559981	44.09092801726
"ENSMUSG00000005474"	0	0	0	0	0	0	3.40151136458587	5.67000255652955	5.18587290840285	0	0	0
"ENSMUSG00000005481"	427.135119873834	480.212110521522	538.949080536664	172.672695801294	205.927418494059	199.88632343965	324.84433531795	343.602154925691	396.200690201977	1200.76692874932	1249.99699118333	1184.00272553667
"ENSMUSG00000005483"	815.166320322598	1050.34441703711	855.336192592601	903.211024191383	1033.59723513364	855.823967348403	814.661971818315	933.282420804764	877.449696101762	774.421002360567	747.072086171746	652.760812353093
"ENSMUSG00000005493"	87.2318202559238	88.9635981643456	58.9134622448985	37.8040813292773	53.4619259551883	58.2193175066941	102.895718778722	112.266050619285	166.985107650572	11.9708359461205	28.346676464289	19.3569927880654
"ENSMUSG00000005501"	690.83590984289	708.838991825593	685.141746107339	478.170542218967	535.60929521772	621.976375363182	1118.2468611076	1012.66245659618	1062.0667716409	690.625150737724	947.327639258175	796.862869775358
"ENSMUSG00000005505"	32.0852672205697	51.6562828051039	57.8224722033264	28.6084939789126	24.7508916459205	49.48641988069	62.9279602448385	47.6280214748482	51.8587290840285	23.0208383579241	48.4636726647522	26.8847122056463
"ENSMUSG00000005506"	1232.27479419	1217.74903723884	1254.63854780802	770.385873575003	818.759495647051	751.999517794798	2422.72646942628	2295.21703488316	2509.96248766698	1354.54612898025	1552.66634310848	1492.63922165748
"ENSMUSG00000005510"	266.708783770985	158.795239734208	233.47186889645	227.846219903482	209.887561157406	224.144372400772	433.692698984698	416.178187649269	459.468339684492	296.508398050063	344.732162162482	297.882611238561
"ENSMUSG00000005514"	145.386367093206	177.927196328691	190.923257275134	233.976611470392	241.568702464184	240.639845694335	317.190934747632	285.768128849089	351.602183189713	920.833534316965	638.257424905604	791.485927334228
"ENSMUSG00000005533"	1931.13202083804	1990.68008365595	2077.24503915346	1591.85834354092	1294.96665091456	1451.60164983357	3483.14763733593	3462.10356101694	3379.11478711529	430.029260526022	536.758034985085	351.652035649854
"ENSMUSG00000005534"	2314.14989828359	1730.48547397098	1893.95871216933	725.429668750998	728.6662500559	811.189157259937	1607.21411976682	1545.64269690996	1550.57599961245	1304.82111812714	1470.36954047022	1163.57034426037
"ENSMUSG00000005540"	40.1065840257121	13.3923696161381	14.1828705404385	45.9779367518238	21.7807846484101	31.0503026702368	8.50377841146467	17.0100076695887	19.7063170519308	9.20833534316965	9.14408918202871	8.60310790580683
"ENSMUSG00000005553"	20.053292012856	1.91319565944829	4.36396016628878	28.6084939789126	20.7907489825732	17.4657952520082	5.1022670468788	7.93800357914137	10.3717458168057	1.84166706863393	4.57204459101436	1.07538848822585
"ENSMUSG00000005566"	849.256916744453	676.314665614972	810.605600888141	790.820512131369	723.716071726716	848.061391680844	1646.33150045956	1782.64880377289	1725.85850391647	760.608499345813	807.423074773135	804.390589192939
"ENSMUSG00000005575"	217.578218339488	227.670283474347	246.563749395316	223.759292192209	302.950913746067	253.254031154119	363.111338169541	394.632177934457	396.200690201977	341.629241231594	240.489545487355	306.485719144368
"ENSMUSG00000005580"	188.500944920847	146.359467947794	199.651177607712	208.433313274934	121.774386897929	188.242459938311	227.901261427253	239.274107885547	257.219296256781	382.14591674154	346.560979998888	417.250733431631
"ENSMUSG00000005583"	3469.21951822409	3325.13405612113	3529.35278448605	560.93082837225	504.918189576779	457.021642427548	1698.20454876949	1813.26681757815	1876.24881826015	3937.48419273934	4000.53901713756	3618.68226288
"ENSMUSG00000005609"	736.958481472459	749.016100674007	746.237188435382	778.559728997549	720.745964729206	874.260084558856	1067.22419063882	1130.59850977199	1112.88832614325	472.387603104603	631.856562478184	446.286222613729
"ENSMUSG00000005610"	10822.7616993384	11388.297162866	10210.5757990742	8783.82938345398	8589.54943680026	8958.98264232177	16852.7880558407	18052.1541394788	17003.4400920713	10945.9482224258	10696.7555251372	10845.2929037577
"ENSMUSG00000005611"	137.365050288064	206.625131220416	268.38355022676	29.6302259067309	23.7608559800837	72.7741468833676	961.777338336654	917.406413646482	893.00731482697	11.0500024118036	17.3737694458546	5.37694244112927
"ENSMUSG00000005615"	447.18841188669	485.951697499867	469.125717876044	692.734247060812	572.240614853683	585.104140942275	278.923931896041	366.282165151809	329.821516974421	1725.64204330999	1508.77471503474	1685.13376104991
"ENSMUSG00000005621"	798.12102211167	772.931046417111	781.148869765692	1007.42768082885	915.782990899059	932.47940206555	900.550133774108	991.116446881366	1052.73220040578	847.166851571607	783.648442899861	782.882819428422
"ENSMUSG00000005625"	275.73276517677	271.673783641658	256.382659769466	247.25912653203	292.060521421862	279.452724032132	452.40101148992	571.536257698179	473.98878382802	315.845902270719	288.038809233904	367.782862973242
"ENSMUSG00000005628"	32.0852672205697	31.5677283808968	26.1837609977327	20.4346385563661	11.8804279900419	37.8425563793511	43.3692698984698	95.2560429496965	61.1933003191536	25.783338960875	53.0357172557665	39.7893740643566
"ENSMUSG00000005640"	5.01332300321401	8.60938046751732	5.45495020786098	1.02173192781831	6.93024966085775	11.6438635013388	15.3068011406364	27.2160122713419	33.1895866137782	5.52500120590179	3.65763567281148	1.07538848822585
"ENSMUSG00000005649"	0	0	0	0	0	0	1.70075568229293	1.13400051130591	3.11152374504171	0	0	0
"ENSMUSG00000005656"	562.494840960612	567.262513026419	564.041851492825	698.864638627722	536.599330883557	663.700219576312	1053.61814518047	919.674414669093	902.341886062095	837.958516228438	961.043773031218	914.080214991976
"ENSMUSG00000005667"	75.1998450482101	63.1354567617937	49.0945518707488	65.3908433803716	62.3722469477197	35.9019124624613	137.761210265728	140.616063401933	149.353139762002	83.7958516228438	189.282646067994	102.161906381456
"ENSMUSG00000005672"	1284.41335342343	1367.93489650553	1382.28438267197	0	1.98007133167364	5.82193175066941	17.0075568229293	11.3400051130591	12.4460949801668	103.1333558435	39.3195834827235	97.8603524285527
"ENSMUSG00000005674"	21.0559566134988	25.828141402552	27.2747510393049	19.4129066285478	3.96014266334728	33.9612685455715	34.8654914870051	22.6800102261182	22.8178407969725	46.0416767158482	42.9772191555349	30.1108776703239
"ENSMUSG00000005677"	22.0586212141416	13.3923696161381	10.909900415722	6.13039156690984	0	13.5845074182286	7.6534005703182	3.40200153391773	8.29739665344455	8.28750180885268	14.6305426912459	33.3370431350015
"ENSMUSG00000005681"	13.0346398083564	36.3507175295176	5.45495020786098	2.04346385563661	4.95017832918411	3.8812878337796	4.25188920573233	4.53600204522364	15.5576187252085	47.8833437844822	66.7518510288096	35.4878201114532
"ENSMUSG00000005682"	640.70267981075	639.00735025573	582.588682199552	386.21466871532	584.121042843724	439.55584717554	557.847863792082	608.958274571274	548.665353709021	240.337552456728	270.66503978805	347.350481696951
"ENSMUSG00000005683"	874.323531760523	727.970948420076	843.335302135307	605.887033196256	686.094716424917	706.394385747888	1520.47557996988	1563.78670509085	1397.07416152373	1021.20438955751	1074.43047888837	978.603524285527
"ENSMUSG00000005686"	512.361610928472	526.128806348281	550.949970993959	281.998012077853	213.847703820753	281.393367949021	710.0654973573	673.596303715711	701.130017216065	305.716733393232	319.128712452802	251.64090624485
"ENSMUSG00000005687"	170.452982109276	204.711935560967	162.557516194257	234.99834339821	220.777953481611	219.292762608548	386.071539880496	360.61216259528	355.750881516435	282.695895035308	279.809128970079	340.898150767596
"ENSMUSG00000005696"	0	0	0	0	0	0	0	0	0	1.84166706863393	7.31527134562297	6.45233092935512
"ENSMUSG00000005698"	1031.74187406144	908.767938237939	912.067674754355	715.212349472814	596.001470833766	686.98794657899	1054.46852302162	1078.43448625192	1075.55004120275	830.591847953902	886.062241738582	709.756402229063
