"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 14.2542238281057
"ENSMUSG00000000817" "ENSMUSG00000000817" 2.64308079360297
"ENSMUSG00000000889" "ENSMUSG00000000889" 17.362274773341
"ENSMUSG00000001138" "ENSMUSG00000001138" 290.188279300577
"ENSMUSG00000001143" "ENSMUSG00000001143" 128.565708309773
"ENSMUSG00000001305" "ENSMUSG00000001305" 53.5270289697336
"ENSMUSG00000001674" "ENSMUSG00000001674" 257.820719453381
"ENSMUSG00000001855" "ENSMUSG00000001855" 564.209826728363
"ENSMUSG00000002459" "ENSMUSG00000002459" 54.7146176356013
"ENSMUSG00000002546" "ENSMUSG00000002546" 846.91571127261
"ENSMUSG00000002550" "ENSMUSG00000002550" 140.639497835842
"ENSMUSG00000002881" "ENSMUSG00000002881" 632.146863809357
"ENSMUSG00000003135" "ENSMUSG00000003135" 242.379756722348
"ENSMUSG00000003418" "ENSMUSG00000003418" 12.2292560432615
"ENSMUSG00000003458" "ENSMUSG00000003458" 931.651600439153
"ENSMUSG00000003464" "ENSMUSG00000003464" 301.517283991399
"ENSMUSG00000003721" "ENSMUSG00000003721" 388.604778519479
"ENSMUSG00000004031" "ENSMUSG00000004031" 2.43726600113915
"ENSMUSG00000004105" "ENSMUSG00000004105" 4616.29771728112
"ENSMUSG00000004110" "ENSMUSG00000004110" 2.64880350542896
"ENSMUSG00000004364" "ENSMUSG00000004364" 1370.25027608045
"ENSMUSG00000004552" "ENSMUSG00000004552" 1.55579331569328
"ENSMUSG00000004707" "ENSMUSG00000004707" 0
"ENSMUSG00000004709" "ENSMUSG00000004709" 0
"ENSMUSG00000004872" "ENSMUSG00000004872" 0
"ENSMUSG00000004880" "ENSMUSG00000004880" 233.852129061035
"ENSMUSG00000005338" "ENSMUSG00000005338" 263.451816945592
"ENSMUSG00000005339" "ENSMUSG00000005339" 0
"ENSMUSG00000005501" "ENSMUSG00000005501" 580.440402691362
"ENSMUSG00000005674" "ENSMUSG00000005674" 12.6408856281891
"ENSMUSG00000005677" "ENSMUSG00000005677" 5.14379552236418
"ENSMUSG00000005681" "ENSMUSG00000005681" 9.56480279666206
"ENSMUSG00000005763" "ENSMUSG00000005763" 33.3853478157373
"ENSMUSG00000005886" "ENSMUSG00000005886" 1453.90517588128
"ENSMUSG00000006007" "ENSMUSG00000006007" 6.63547147906808
"ENSMUSG00000006010" "ENSMUSG00000006010" 528.057740285665
"ENSMUSG00000006299" "ENSMUSG00000006299" 307.046101433662
"ENSMUSG00000006301" "ENSMUSG00000006301" 646.23065140821
"ENSMUSG00000006412" "ENSMUSG00000006412" 36.7690536242518
