"GeneID" "countNormalized"
"ENSMUSG00000000247" "ENSMUSG00000000247" 2.48426406522052
"ENSMUSG00000000817" "ENSMUSG00000000817" 3.61573264576901
"ENSMUSG00000000889" "ENSMUSG00000000889" 0
"ENSMUSG00000001138" "ENSMUSG00000001138" 160.338213059389
"ENSMUSG00000001143" "ENSMUSG00000001143" 298.252533021998
"ENSMUSG00000001305" "ENSMUSG00000001305" 80.2019587520979
"ENSMUSG00000001674" "ENSMUSG00000001674" 381.342720501208
"ENSMUSG00000001855" "ENSMUSG00000001855" 833.596539350444
"ENSMUSG00000002459" "ENSMUSG00000002459" 14.3888604240781
"ENSMUSG00000002546" "ENSMUSG00000002546" 401.161016894237
"ENSMUSG00000002550" "ENSMUSG00000002550" 90.9432213468092
"ENSMUSG00000002881" "ENSMUSG00000002881" 1813.40525998809
"ENSMUSG00000003135" "ENSMUSG00000003135" 610.640951574113
"ENSMUSG00000003418" "ENSMUSG00000003418" 14.9343758758686
"ENSMUSG00000003458" "ENSMUSG00000003458" 1507.89184771478
"ENSMUSG00000003464" "ENSMUSG00000003464" 162.470803722054
"ENSMUSG00000003721" "ENSMUSG00000003721" 147.863915639905
"ENSMUSG00000004031" "ENSMUSG00000004031" 0
"ENSMUSG00000004105" "ENSMUSG00000004105" 180.667058213385
"ENSMUSG00000004110" "ENSMUSG00000004110" 6.20813160185064
"ENSMUSG00000004364" "ENSMUSG00000004364" 2384.69494656719
"ENSMUSG00000004552" "ENSMUSG00000004552" 176.872419763809
"ENSMUSG00000004707" "ENSMUSG00000004707" 862.218017478093
"ENSMUSG00000004709" "ENSMUSG00000004709" 592.827540489153
"ENSMUSG00000004872" "ENSMUSG00000004872" 0
"ENSMUSG00000004880" "ENSMUSG00000004880" 1190.22803751114
"ENSMUSG00000005338" "ENSMUSG00000005338" 6.78309648771117
"ENSMUSG00000005339" "ENSMUSG00000005339" 4.69137605722974
"ENSMUSG00000005501" "ENSMUSG00000005501" 960.919081736059
"ENSMUSG00000005674" "ENSMUSG00000005674" 24.0953592615964
"ENSMUSG00000005677" "ENSMUSG00000005677" 9.96233222176712
"ENSMUSG00000005681" "ENSMUSG00000005681" 30.3109636590301
"ENSMUSG00000005763" "ENSMUSG00000005763" 8.79415753648192
"ENSMUSG00000005886" "ENSMUSG00000005886" 1715.15214944867
"ENSMUSG00000006007" "ENSMUSG00000006007" 0
"ENSMUSG00000006010" "ENSMUSG00000006010" 303.355581505785
"ENSMUSG00000006299" "ENSMUSG00000006299" 388.791996944171
"ENSMUSG00000006301" "ENSMUSG00000006301" 555.468237009842
"ENSMUSG00000006412" "ENSMUSG00000006412" 41.6245496903824
"ENSMUSG00000006469" "ENSMUSG00000006469" 0.35473775586969
"ENSMUSG00000006471" "ENSMUSG00000006471" 59.4803444927091
"ENSMUSG00000006538" "ENSMUSG00000006538" 0.848601435411372
"ENSMUSG00000006542" "ENSMUSG00000006542" 7.65170063668993
"ENSMUSG00000006546" "ENSMUSG00000006546" 0
"ENSMUSG00000006576" "ENSMUSG00000006576" 2.00996127463806
"ENSMUSG00000007097" "ENSMUSG00000007097" 0.878492694089564
"ENSMUSG00000007107" "ENSMUSG00000007107" 2.39920558697908
"ENSMUSG00000008136" "ENSMUSG00000008136" 0
"ENSMUSG00000008475" "ENSMUSG00000008475" 3844.84202972922
"ENSMUSG00000009030" "ENSMUSG00000009030" 228.0353251838
"ENSMUSG00000009214" "ENSMUSG00000009214" 0
"ENSMUSG00000009216" "ENSMUSG00000009216" 0
"ENSMUSG00000009418" "ENSMUSG00000009418" 2111.18131611268
"ENSMUSG00000009551" "ENSMUSG00000009551" 46.7264888252616
"ENSMUSG00000009563" "ENSMUSG00000009563" 165.353984290772
"ENSMUSG00000009614" "ENSMUSG00000009614" 3.61573264576901
"ENSMUSG00000009633" "ENSMUSG00000009633" 16.8542215498639
"ENSMUSG00000009772" "ENSMUSG00000009772" 1267.66706679232
"ENSMUSG00000009905" "ENSMUSG00000009905" 199.80267788648
"ENSMUSG00000009907" "ENSMUSG00000009907" 1432.03619049119
"ENSMUSG00000010175" "ENSMUSG00000010175" 0.312758403815316
"ENSMUSG00000010290" "ENSMUSG00000010290" 95.4020565573262
"ENSMUSG00000010311" "ENSMUSG00000010311" 0
"ENSMUSG00000010453" "ENSMUSG00000010453" 472.009672965946
"ENSMUSG00000010609" "ENSMUSG00000010609" 340.298427635478
"ENSMUSG00000012187" "ENSMUSG00000012187" 0.70947551173938
"ENSMUSG00000013275" "ENSMUSG00000013275" 152.753758466247
"ENSMUSG00000013465" "ENSMUSG00000013465" 223.040863066603
"ENSMUSG00000013698" "ENSMUSG00000013698" 503.776312902742
"ENSMUSG00000013973" "ENSMUSG00000013973" 62.4567145138141
"ENSMUSG00000013997" "ENSMUSG00000013997" 101.326662911823
"ENSMUSG00000014602" "ENSMUSG00000014602" 150.727084454702
"ENSMUSG00000014852" "ENSMUSG00000014852" 3.90321508869928
"ENSMUSG00000014867" "ENSMUSG00000014867" 2179.57909788965
"ENSMUSG00000014873" "ENSMUSG00000014873" 174.90245434153
"ENSMUSG00000014980" "ENSMUSG00000014980" 58.0398586553515
"ENSMUSG00000015085" "ENSMUSG00000015085" 0
"ENSMUSG00000015087" "ENSMUSG00000015087" 449.840532476141
"ENSMUSG00000015090" "ENSMUSG00000015090" 0.282867145137124
"ENSMUSG00000015092" "ENSMUSG00000015092" 289.43771489877
"ENSMUSG00000015093" "ENSMUSG00000015093" 5.19512828188223
"ENSMUSG00000015094" "ENSMUSG00000015094" 0
"ENSMUSG00000015095" "ENSMUSG00000015095" 206.844465179884
"ENSMUSG00000015222" "ENSMUSG00000015222" 4.0797050666325
"ENSMUSG00000015314" "ENSMUSG00000015314" 96.649574725273
"ENSMUSG00000015316" "ENSMUSG00000015316" 0.95036330482213
"ENSMUSG00000015335" "ENSMUSG00000015335" 39.6031583482387
"ENSMUSG00000015355" "ENSMUSG00000015355" 1808.91373140841
"ENSMUSG00000015488" "ENSMUSG00000015488" 353.950318347192
"ENSMUSG00000015619" "ENSMUSG00000015619" 0
"ENSMUSG00000015787" "ENSMUSG00000015787" 0
"ENSMUSG00000015790" "ENSMUSG00000015790" 139.331306635944
"ENSMUSG00000015829" "ENSMUSG00000015829" 1.20333919128106
"ENSMUSG00000015846" "ENSMUSG00000015846" 484.174285833359
"ENSMUSG00000015962" "ENSMUSG00000015962" 17.0093929151807
"ENSMUSG00000016179" "ENSMUSG00000016179" 0
"ENSMUSG00000016181" "ENSMUSG00000016181" 100.159371875754
"ENSMUSG00000016194" "ENSMUSG00000016194" 27.4853659067111
"ENSMUSG00000016200" "ENSMUSG00000016200" 0
"ENSMUSG00000016262" "ENSMUSG00000016262" 1.81676790553551
"ENSMUSG00000016493" "ENSMUSG00000016493" 46.2066910826183
"ENSMUSG00000016494" "ENSMUSG00000016494" 2.9781277447622
"ENSMUSG00000016524" "ENSMUSG00000016524" 5.67163062073006
"ENSMUSG00000016526" "ENSMUSG00000016526" 14.5912843887669
"ENSMUSG00000016529" "ENSMUSG00000016529" 562.271327170767
"ENSMUSG00000016918" "ENSMUSG00000016918" 1.69720287082274
"ENSMUSG00000017418" "ENSMUSG00000017418" 1819.37449580248
"ENSMUSG00000018196" "ENSMUSG00000018196" 126.329748176663
"ENSMUSG00000018199" "ENSMUSG00000018199" 182.921206298119
"ENSMUSG00000018417" "ENSMUSG00000018417" 29.6654441378321
"ENSMUSG00000019230" "ENSMUSG00000019230" 1.41433572568562
"ENSMUSG00000019699" "ENSMUSG00000019699" 712.636877409631
"ENSMUSG00000022995" "ENSMUSG00000022995" 28.1963830171914
"ENSMUSG00000023094" "ENSMUSG00000023094" 17.489410701343
