Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
FAPs,Osm,Il6st,FAPs,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,125.002688,0.4513455929560021,104.0070281857067,0.0066952284578701
FAPs,Gnas,Gcgr,Resolving-Mac,3.0,1.0,331.6631673333333,0.4056457917095931,3.0,1.0,0.2966666666666667,0.1620064332936691,98.3934063088889,0.0657172278954577
ECs,Hp,Itgb2,Inflammatory-Mac,1.0,0.3333333333333333,0.8909086666666667,0.0311714572669043,3.0,1.0,103.239782,0.5816339432625932,91.97721652857732,0.0181303776073909
FAPs,Osm,Il6st,ECs,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,108.845309,0.3930063530400584,90.56346949151168,0.0058298283179516
Resolving-Mac,Psap,Gpr37l1,Resolving-Mac,3.0,1.0,2391.540242666666,0.5144519570958551,1.0,0.3333333333333333,0.0376233333333333,0.1515194228649749,89.97771572992889,0.0779494636309208
FAPs,Fn1,Mag,FAPs,3.0,1.0,1361.379069,0.8830494168872806,1.0,0.3333333333333333,0.061306,0.0554667055910938,83.46070520411399,0.0489798420288739
ECs,Clec11a,Itgb1,FAPs,1.0,0.3333333333333333,0.4723746666666667,0.0267681599272906,3.0,1.0,172.558497,0.3227862111630279,81.51226250087599,0.0086403929227361
ECs,Hp,Itgam,Inflammatory-Mac,1.0,0.3333333333333333,0.8909086666666667,0.0311714572669043,3.0,1.0,86.42780700000002,0.5839326098770704,76.99928229729402,0.018202030395535
ECs,Clec11a,Itgb1,ECs,1.0,0.3333333333333333,0.4723746666666667,0.0267681599272906,3.0,1.0,159.4836373333333,0.2983285084902258,75.3360300241209,0.0079857052261364
ECs,Gnai2,Tbxa2r,Inflammatory-Mac,3.0,1.0,197.5433703333333,0.3388703761585983,1.0,0.3333333333333333,0.3799926666666666,0.049830873374597,75.06503207528421,0.0168862068047611
Inflammatory-Mac,Psap,Gpr37l1,Resolving-Mac,3.0,1.0,1925.076375666667,0.4141094058766164,1.0,0.3333333333333333,0.0376233333333333,0.1515194228649749,72.42779017383224,0.0627456181813825
FAPs,Thbs2,Notch3,Inflammatory-Mac,3.0,1.0,269.5472716666666,0.9644104826780984,3.0,1.0,0.246459,0.0050330919754286,66.43235102769499,0.0048539666613864
ECs,Hp,Itgb2,Resolving-Mac,1.0,0.3333333333333333,0.8909086666666667,0.0311714572669043,3.0,1.0,73.99751433333334,0.4168883856547366,65.92502683135757,0.0129950184985053
FAPs,Prn,Rpsa,Inflammatory-Mac,2.0,0.6666666666666666,0.385342,0.4646750402762905,3.0,1.0,155.9545746666667,0.1873064223040503,60.09584771120267,0.0870366193281424
Inflammatory-Mac,Spp1,Itga4,FAPs,3.0,1.0,411.37678,0.2862480573072345,1.0,0.3333333333333333,0.137516,0.0008775937418887,56.57088927848,0.0002512095037206
Inflammatory-Mac,Gnai2,Tbxa2r,Inflammatory-Mac,3.0,1.0,148.824417,0.2552967790580629,1.0,0.3333333333333333,0.3799926666666666,0.049830873374597,56.552187080942,0.0127216614701848
FAPs,Serping1,Sele,FAPs,3.0,1.0,551.8375956666666,0.9165963909899636,1.0,0.3333333333333333,0.1018873333333333,0.0052089314713703,56.22526105555488,0.0047744877875721
ECs,Hp,Itgam,Resolving-Mac,1.0,0.3333333333333333,0.8909086666666667,0.0311714572669043,3.0,1.0,61.43300833333333,0.415060130921558,54.73119954357222,0.012938029134217
FAPs,Tff2,Cxcr4,Inflammatory-Mac,1.0,0.3333333333333333,0.200085,0.0484626820675925,3.0,1.0,272.2666776666667,0.4962975288350554,54.476478200935,0.0240519093508651
FAPs,Adipoq,Adipor1,Resolving-Mac,2.0,0.6666666666666666,1.299053666666667,0.908631832322502,3.0,1.0,41.160623,0.3235661693924542,53.46985823043433,0.2940025213726387
FAPs,Prn,Rpsa,MuSCs,2.0,0.6666666666666666,0.385342,0.4646750402762905,3.0,1.0,132.7811556666666,0.1594744063806953,51.16615608690466,0.0741037762079871
FAPs,Prn,Rpsa,Resolving-Mac,2.0,0.6666666666666666,0.385342,0.4646750402762905,3.0,1.0,131.9384486666667,0.1584622883741672,50.84142568611067,0.0736334702325393
FAPs,Osm,Osmr,FAPs,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,60.87163533333334,0.4918500129446188,50.64753401002111,0.0072960681461481
FAPs,Adipoq,Adipor1,Inflammatory-Mac,2.0,0.6666666666666666,1.299053666666667,0.908631832322502,3.0,1.0,38.867728,0.3055415818644882,50.49126457340266,0.2776248073802456
ECs,Gnas,Gcgr,Resolving-Mac,3.0,1.0,169.5951436666667,0.2074259764082431,3.0,1.0,0.2966666666666667,0.1620064332936691,50.31322595444445,0.0336043426103562
FAPs,Prn,Rpsa,ECs,2.0,0.6666666666666666,0.385342,0.4646750402762905,3.0,1.0,127.5808283333333,0.1532286472569342,49.16225155162333,0.0712015278355974
FAPs,Slitrk6,Ptprs,FAPs,2.0,0.6666666666666666,1.001626333333333,0.8039569115253269,3.0,1.0,47.585289,0.5464678959362861,47.662678541677,0.4393366418646803
FAPs,Tff2,Cxcr4,Resolving-Mac,1.0,0.3333333333333333,0.200085,0.0484626820675925,3.0,1.0,236.8155566666667,0.4316759456963613,47.38324065565,0.0209201741125101
ECs,Col4a1,Itgb8,ECs,3.0,1.0,421.7027586666666,0.8230205889389596,3.0,1.0,0.111675,0.02767755395605,47.09365557409999,0.0227791967572981
Resolving-Mac,Apoe,Vldlr,Inflammatory-Mac,3.0,1.0,4161.570231333333,0.5529125963654108,2.0,0.6666666666666666,0.0111016666666666,0.0030775238467671,46.20036551818556,0.0017016017004924
Resolving-Mac,Gnai2,Tbxa2r,Inflammatory-Mac,3.0,1.0,121.3248153333333,0.2081233388901116,1.0,0.3333333333333333,0.3799926666666666,0.049830873374597,46.10254011135422,0.0103709677465314
FAPs,Osm,Osmr,ECs,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,52.118632,0.4211247107701463,43.36469970489333,0.0062469340387145
FAPs,Serping1,Selp,Resolving-Mac,3.0,1.0,551.8375956666666,0.9165963909899636,2.0,0.6666666666666666,0.0770763333333333,0.001717339708598,42.53361846946922,0.0015741073790047
ECs,Ace,Bdkrb2,FAPs,3.0,1.0,90.85644533333333,0.6604153190201066,1.0,0.3333333333333333,0.4565946666666666,0.1092754984925182,41.48456837149155,0.0721672131980175
MuSCs,Inhba,Eng,ECs,2.0,0.6666666666666666,0.1463416666666667,0.0391103934450793,3.0,1.0,266.9240163333333,0.7873936103073201,39.06210542358055,0.0307952738952607
FAPs,Gnas,Gcgr,MuSCs,3.0,1.0,331.6631673333333,0.4056457917095931,2.0,0.6666666666666666,0.1152103333333333,0.0629151073547462,38.21102406286245,0.02552124853341
Resolving-Mac,Plat,Lrp1,FAPs,3.0,1.0,0.208071,0.0026863366913191,3.0,1.0,182.5316823333334,0.392557056479861,37.979549674779,0.001054540424258
FAPs,Thbs2,Itga4,FAPs,3.0,1.0,269.5472716666666,0.9644104826780984,1.0,0.3333333333333333,0.137516,0.0008775937418887,37.06706261051333,0.0008463606042102
FAPs,Col1a1,Gp6,FAPs,3.0,1.0,3857.568359333333,0.9681738695089208,1.0,0.3333333333333333,0.0095113333333333,0.7967497835981349,36.6906185217391,0.7713923210166016
Inflammatory-Mac,Apoe,Vldlr,Inflammatory-Mac,3.0,1.0,3274.382486666667,0.4350394734576531,2.0,0.6666666666666666,0.0111016666666666,0.0030775238467671,36.35110290614445,0.0013388443538509
FAPs,Mmp2,Sdc2,Resolving-Mac,3.0,1.0,301.5732116666666,0.94778265256993,2.0,0.6666666666666666,0.1169856666666667,0.0017903462720285,35.27974321563277,0.0016968591387219
ECs,Clec11a,Itgb1,Inflammatory-Mac,1.0,0.3333333333333333,0.4723746666666667,0.0267681599272906,3.0,1.0,74.38770566666666,0.1391489036280481,35.13886766838978,0.0037247601060227
ECs,Csf3,Csf3r,Inflammatory-Mac,2.0,0.6666666666666666,0.5070163333333334,0.697371256392364,3.0,1.0,68.78716633333333,0.6390998629361258,34.87621685471678,0.4456898743759536
Inflammatory-Mac,Thbs1,Itga4,FAPs,3.0,1.0,244.5761666666666,0.4114264551867299,1.0,0.3333333333333333,0.137516,0.0008775937418887,33.63313613533333,0.0003610652823193
FAPs,Adipoq,Adipor1,ECs,2.0,0.6666666666666666,1.299053666666667,0.908631832322502,3.0,1.0,25.77670733333333,0.2026322694726231,33.48532617596022,0.1841181302985765
Resolving-Mac,Gnas,Gcgr,Resolving-Mac,3.0,1.0,112.249611,0.1372886313825315,3.0,1.0,0.2966666666666667,0.1620064332936691,33.30071793,0.0222416415020532
ECs,Clec11a,Itgb1,Resolving-Mac,1.0,0.3333333333333333,0.4723746666666667,0.0267681599272906,3.0,1.0,69.746216,0.1304665791427133,32.94634553426133,0.0034923502556586
MuSCs,Gnas,Gcgr,Resolving-Mac,3.0,1.0,105.935201,0.1295656940897851,3.0,1.0,0.2966666666666667,0.1620064332936691,31.42744296333334,0.0209904759767047
FAPs,Adipoq,Adipor2,ECs,2.0,0.6666666666666666,1.299053666666667,0.908631832322502,3.0,1.0,24.08118766666666,0.4666175175065463,31.28275513607144,0.4239835299257503
FAPs,Gnas,Gcgr,ECs,3.0,1.0,331.6631673333333,0.4056457917095931,1.0,0.3333333333333333,0.0917356666666666,0.0500958477387087,30.42534176410155,0.0203211698173317
FAPs,Gnai2,Tbxa2r,Inflammatory-Mac,3.0,1.0,79.82725266666667,0.1369374790620155,1.0,0.3333333333333333,0.3799926666666666,0.049830873374597,30.33377061348044,0.0068237141793758
Inflammatory-Mac,Gnas,Gcgr,Resolving-Mac,3.0,1.0,98.17454766666668,0.1200739064098473,3.0,1.0,0.2966666666666667,0.1620064332936691,29.12511580777778,0.0194527453090971
FAPs,Cxcl12,Itga4,FAPs,3.0,1.0,210.785085,0.5836600531814327,1.0,0.3333333333333333,0.137516,0.0008775937418887,28.98632174886,0.0005122164100625
FAPs,Psap,Gpr37l1,FAPs,3.0,1.0,166.2925923333333,0.0357717374143097,1.0,0.3333333333333333,0.1717676666666667,0.6917552331052554,28.56369056904789,0.0247452865536158
FAPs,Osm,Lifr,ECs,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,34.293805,0.3000373067112135,28.53376035585833,0.0044507320901468
FAPs,Gnas,Avpr2,Resolving-Mac,3.0,1.0,331.6631673333333,0.4056457917095931,2.0,0.6666666666666666,0.0852303333333333,0.5974284205558126,28.26776230620911,0.2423443246461743
MuSCs,Col1a2,Itga11,Inflammatory-Mac,3.0,1.0,164.8447596666666,0.0576563273555541,2.0,0.6666666666666666,0.1711366666666666,0.0050915478471071,28.2109826868211,0.0002935599494192
ECs,Gnai2,Cnr1,ECs,3.0,1.0,197.5433703333333,0.3388703761585983,2.0,0.6666666666666666,0.142342,0.0911868668157029,28.11871841998733,0.0309005278585612
ECs,Clec11a,Itgb1,MuSCs,1.0,0.3333333333333333,0.4723746666666667,0.0267681599272906,3.0,1.0,58.41461433333333,0.1092697975759847,27.59358397417022,0.0029249514167366
FAPs,Osm,Lifr,Inflammatory-Mac,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,32.81168366666667,0.2870701922987834,27.30057859187389,0.0042583788362644
Resolving-Mac,Plat,Lrp1,Resolving-Mac,3.0,1.0,0.208071,0.0026863366913191,3.0,1.0,129.3233566666667,0.2781259427306063,26.90844014499,0.0007471399247649
ECs,Cd34,Sele,FAPs,3.0,1.0,260.1928506666666,0.8191301249666345,1.0,0.3333333333333333,0.1018873333333333,0.0052089314713703,26.51035570682489,0.0042667926870862
Resolving-Mac,Plat,Lrp1,Inflammatory-Mac,3.0,1.0,0.208071,0.0026863366913191,3.0,1.0,127.396393,0.2739817680029065,26.507494887903,0.0007360072761386
FAPs,Ren1,Atp6ap2,Inflammatory-Mac,1.0,0.3333333333333333,0.4553436666666666,0.3333209703177824,3.0,1.0,58.02391933333333,0.4178151960053133,26.42082418361089,0.1392665665460054
ECs,Lif,Il6st,FAPs,1.0,0.3333333333333333,0.2108583333333333,0.0893524179711396,3.0,1.0,125.002688,0.4513455929560021,26.35785845386667,0.0403288200712365
Resolving-Mac,Timp3,Kdr,ECs,1.0,0.3333333333333333,0.2111196666666667,0.0016531045807716,3.0,1.0,119.0164006666667,0.9176278005170622,25.12670283661311,0.0015169347204781
FAPs,Col1a2,Gp6,FAPs,3.0,1.0,2623.51945,0.9176057312269552,1.0,0.3333333333333333,0.0095113333333333,0.7967497835981349,24.95316799543334,0.7311021677834849
Resolving-Mac,Tslp,Il7r,Inflammatory-Mac,3.0,1.0,1.075685666666667,0.2599256289150758,3.0,1.0,23.18360966666667,0.5319065442393255,24.93827662002812,0.1382561430354513
Inflammatory-Mac,Rtn4,Rtn4rl1,Resolving-Mac,3.0,1.0,75.47903666666667,0.2420676733554854,1.0,0.3333333333333333,0.328092,0.1613691811285757,24.76406809804,0.0390622622270742
FAPs,Slitrk2,Ptprs,FAPs,3.0,1.0,0.5183446666666667,0.7685867900859908,3.0,1.0,47.585289,0.5464678959362861,24.665580764942,0.4200080060227154
FAPs,Amh,Egfr,FAPs,2.0,0.6666666666666666,0.393174,0.2932759870747143,3.0,1.0,62.503947,0.7732971809418951,24.574926857778,0.2267894940428282
Inflammatory-Mac,Il11,Il6st,FAPs,1.0,0.3333333333333333,0.1954763333333333,0.1110037429731708,3.0,1.0,125.002688,0.4513455929560021,24.43506710705067,0.0501010501925614
FAPs,Cthrc1,Ror2,MuSCs,3.0,1.0,149.9875183333334,0.9513278459982416,3.0,1.0,0.159807,0.0200558871260273,23.969055342295,0.0190797238991874
MuSCs,Spp1,Itga4,FAPs,3.0,1.0,173.2560603333334,0.12055666021578,1.0,0.3333333333333333,0.137516,0.0008775937418887,23.82548039279867,0.0001057997705483
FAPs,Ren1,Atp6ap2,Resolving-Mac,1.0,0.3333333333333333,0.4553436666666666,0.3333209703177824,3.0,1.0,52.269196,0.3763769256316721,23.80044736035867,0.1254543220567727
Resolving-Mac,Rtn4,Rtn4rl1,Resolving-Mac,3.0,1.0,72.14667033333333,0.2313804918452,1.0,0.3333333333333333,0.328092,0.1613691811285757,23.670745363004,0.037337680498187
FAPs,Thbs1,Itga4,FAPs,3.0,1.0,170.232249,0.2863649869040173,1.0,0.3333333333333333,0.137516,0.0008775937418887,23.409657953484,0.000251312120403
FAPs,Osm,Lifr,FAPs,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,27.62253466666667,0.2416702056223797,22.98300770649556,0.0035849186595692
ECs,Lif,Il6st,ECs,1.0,0.3333333333333333,0.2108583333333333,0.0893524179711396,3.0,1.0,108.845309,0.3930063530400584,22.95094044689167,0.0351160679221485
Resolving-Mac,Bmp8a,Tgfbr1,Resolving-Mac,2.0,0.6666666666666666,0.2388473333333333,0.1022555262197627,3.0,1.0,95.78895966666666,0.4357602501584878,22.87893757915755,0.0445588936856116
MuSCs,Amelx,Lamp1,Resolving-Mac,1.0,0.3333333333333333,0.063936,0.0465629571439599,3.0,1.0,355.4964753333334,0.4128501494303382,22.729022646912,0.0192235238148023
Inflammatory-Mac,Nppa,Npr1,ECs,2.0,0.6666666666666666,0.420415,0.6692549047491948,3.0,1.0,53.86214433333333,0.9724469410879554,22.64445340989833,0.6508148849314654
ECs,Psap,Gpr37l1,FAPs,3.0,1.0,128.284162,0.0275956210261021,1.0,0.3333333333333333,0.1717676666666667,0.6917552331052554,22.03507117702867,0.0190894152555955
Resolving-Mac,Tslp,Il7r,Resolving-Mac,3.0,1.0,1.075685666666667,0.2599256289150758,3.0,1.0,20.40226066666667,0.4680934557606746,21.94641936673045,0.1216694858796245
MuSCs,Col1a2,Itga11,MuSCs,3.0,1.0,164.8447596666666,0.0576563273555541,3.0,1.0,0.133027,0.0039577335976536,21.92880384417766,0.0002281883838923
Resolving-Mac,Sema7a,Itgb1,FAPs,3.0,1.0,0.12694,0.0016474667557544,3.0,1.0,172.558497,0.3227862111630279,21.90457560918,0.000531779552107
ECs,Ifnk,Ifnar2,Inflammatory-Mac,1.0,0.3333333333333333,0.2027413333333333,0.1911300550679205,3.0,1.0,105.665011,0.4460226472237104,21.42266521682133,0.0852483331254074
Inflammatory-Mac,Il11,Il6st,ECs,1.0,0.3333333333333333,0.1954763333333333,0.1110037429731708,3.0,1.0,108.845309,0.3930063530400584,21.27668190385367,0.0436251761996818
FAPs,Fn1,Itgb8,Inflammatory-Mac,3.0,1.0,1361.379069,0.8830494168872806,1.0,0.3333333333333333,0.0155913333333333,0.0038641591186934,21.225714857802,0.0034122434565219
Inflammatory-Mac,Gnai2,Cnr1,ECs,3.0,1.0,148.824417,0.2552967790580629,2.0,0.6666666666666666,0.142342,0.0911868668157029,21.183965164614,0.0232797133904455
FAPs,Rtn4,Rtn4rl1,Resolving-Mac,3.0,1.0,64.52529266666666,0.20693808715897,1.0,0.3333333333333333,0.328092,0.1613691811285757,21.170232321592,0.0333934296691568
Resolving-Mac,Bmp8a,Tgfbr1,Inflammatory-Mac,2.0,0.6666666666666666,0.2388473333333333,0.1022555262197627,3.0,1.0,87.857732,0.3996797481453391,20.98458500091467,0.0408694629659838
Inflammatory-Mac,Rtn4,Lingo1,MuSCs,3.0,1.0,75.47903666666667,0.2420676733554854,3.0,1.0,0.2758483333333333,1.0,20.82076646610556,0.2420676733554854
ECs,Il11,Il6st,FAPs,1.0,0.3333333333333333,0.1647553333333333,0.0935584291097084,3.0,1.0,125.002688,0.4513455929560021,20.59485952900267,0.0422271846625534
ECs,Bmp10,Eng,ECs,1.0,0.3333333333333333,0.0764736666666666,0.0684286474439735,3.0,1.0,266.9240163333333,0.7873936103073201,20.41265825040323,0.0538802797593571
Resolving-Mac,Sema7a,Itgb1,ECs,3.0,1.0,0.12694,0.0016474667557544,3.0,1.0,159.4836373333333,0.2983285084902258,20.24485292309333,0.0004914863000314
Inflammatory-Mac,Thbs1,Tnfrsf11b,ECs,3.0,1.0,244.5761666666666,0.4114264551867299,1.0,0.3333333333333333,0.0824123333333333,0.0472700561286149,20.15609257272222,0.0194481516294738
ECs,Cxcl12,Itga4,FAPs,3.0,1.0,146.17053,0.4047435297111188,1.0,0.3333333333333333,0.137516,0.0008775937418887,20.10078660348,0.0003552003887444
ECs,Cd34,Selp,Resolving-Mac,3.0,1.0,260.1928506666666,0.8191301249666345,2.0,0.6666666666666666,0.0770763333333333,0.001717339708598,20.05471088893422,0.001406724690114
Inflammatory-Mac,Tgfb1,Sdc2,Resolving-Mac,3.0,1.0,171.0598806666667,0.4389285884413335,2.0,0.6666666666666666,0.1169856666666667,0.0017903462720285,20.01155417971044,0.0007858341620027
Resolving-Mac,Rtn4,Lingo1,MuSCs,3.0,1.0,72.14667033333333,0.2313804918452,3.0,1.0,0.2758483333333333,1.0,19.90153876699944,0.2313804918452
MuSCs,Amelx,Lamp1,Inflammatory-Mac,1.0,0.3333333333333333,0.063936,0.0465629571439599,3.0,1.0,309.6380613333334,0.359593213324893,19.79701908940801,0.0167437233813058
ECs,Csf3,Csf3r,Resolving-Mac,2.0,0.6666666666666666,0.5070163333333334,0.697371256392364,3.0,1.0,38.76511933333333,0.3601657659886822,19.65454866561578,0.2511692527370455
Resolving-Mac,Pf4,Sdc2,Resolving-Mac,3.0,1.0,167.1506043333333,0.7490315741635462,2.0,0.6666666666666666,0.1169856666666667,0.0017903462720285,19.55422488167122,0.0013410258864354
ECs,Gnas,Gcgr,MuSCs,3.0,1.0,169.5951436666667,0.2074259764082431,2.0,0.6666666666666666,0.1152103333333333,0.0629151073547462,19.53911303355122,0.0130502275738876
Inflammatory-Mac,Tgfb1,Itgb8,ECs,3.0,1.0,171.0598806666667,0.4389285884413335,3.0,1.0,0.111675,0.02767755395605,19.10311217345,0.0121484696894378
ECs,Lama1,Rpsa,FAPs,2.0,0.6666666666666666,0.0662866666666666,0.0984536352987423,3.0,1.0,284.3623303333333,0.341528235684153,18.84943100336222,0.0336246963602705
Inflammatory-Mac,Cd14,Itga4,FAPs,3.0,1.0,135.9134216666667,0.5790868818152315,1.0,0.3333333333333333,0.137516,0.0008775937418887,18.69027009391333,0.0005082030234909
Inflammatory-Mac,Rtn4,Rtn4rl1,ECs,3.0,1.0,75.47903666666667,0.2420676733554854,1.0,0.3333333333333333,0.2450583333333334,0.1205297982844249,18.49676692713889,0.0291763678407167
FAPs,Adipoq,Adipor1,FAPs,2.0,0.6666666666666666,1.299053666666667,0.908631832322502,3.0,1.0,14.22457466666667,0.1118202495654713,18.47848587750711,0.1016034382534337
FAPs,Il33,Il1rl1,ECs,3.0,1.0,92.76322666666664,0.9597188939467916,1.0,0.3333333333333333,0.1979566666666667,0.0232967596136253,18.36309914017778,0.0223583403689328
Resolving-Mac,Il11,Il6st,FAPs,1.0,0.3333333333333333,0.1466766666666666,0.083292226374351,3.0,1.0,125.002688,0.4513455929560021,18.33497760021333,0.037593579301557
ECs,Il11,Il6st,ECs,1.0,0.3333333333333333,0.1647553333333333,0.0935584291097084,3.0,1.0,108.845309,0.3930063530400584,17.93284516606467,0.0367690570205633
FAPs,Rtn4,Lingo1,MuSCs,3.0,1.0,64.52529266666666,0.20693808715897,3.0,1.0,0.2758483333333333,1.0,17.79919443994555,0.20693808715897
FAPs,Ace,Bdkrb2,FAPs,3.0,1.0,38.83541766666666,0.282286024436851,1.0,0.3333333333333333,0.4565946666666666,0.1092754984925182,17.73204458437244,0.030846946037808
Resolving-Mac,Gdf15,Gfral,FAPs,3.0,1.0,29.221841,0.5414309121169952,3.0,1.0,0.6050859999999999,1.0,17.681726883326,0.5414309121169952
Resolving-Mac,Rtn4,Rtn4rl1,ECs,3.0,1.0,72.14667033333333,0.2313804918452,1.0,0.3333333333333333,0.2450583333333334,0.1205297982844249,17.68014278743611,0.0278882440090529
Resolving-Mac,Gnai2,Cnr1,ECs,3.0,1.0,121.3248153333333,0.2081233388901116,2.0,0.6666666666666666,0.142342,0.0911868668157029,17.26961686417733,0.018978115184612
FAPs,Sele,Cd44,Inflammatory-Mac,1.0,0.3333333333333333,0.1018873333333333,0.0052089314713703,3.0,1.0,166.8580016666666,0.3865658561145097,17.00071683514555,0.002013595053672
Inflammatory-Mac,Cd44,Sele,FAPs,3.0,1.0,166.8580016666666,0.3865658561145097,1.0,0.3333333333333333,0.1018873333333333,0.0052089314713703,17.00071683514555,0.002013595053672
MuSCs,Rtn4,Rtn4rl1,Resolving-Mac,3.0,1.0,51.18999233333333,0.164170647777855,1.0,0.3333333333333333,0.328092,0.1613691811285757,16.795026964628,0.0264920829972602
FAPs,Adipoq,Adipor2,Inflammatory-Mac,2.0,0.6666666666666666,1.299053666666667,0.908631832322502,3.0,1.0,12.846674,0.2489280517668776,16.68851896417133,0.2261839517934086
Resolving-Mac,Tgfb1,Sdc2,Resolving-Mac,3.0,1.0,139.5154473333333,0.3579876130225438,2.0,0.6666666666666666,0.1169856666666667,0.0017903462720285,16.32130761658822,0.0006409217884073
Resolving-Mac,Il11,Il6st,ECs,1.0,0.3333333333333333,0.1466766666666666,0.083292226374351,3.0,1.0,108.845309,0.3930063530400584,15.96506710642333,0.0327343741239706
ECs,Rtn4,Rtn4rl1,Resolving-Mac,3.0,1.0,48.46865866666667,0.1554430998624896,1.0,0.3333333333333333,0.328092,0.1613691811285757,15.902179159264,0.0250837257368973
MuSCs,Amelx,Lamp2,Inflammatory-Mac,1.0,0.3333333333333333,0.063936,0.0465629571439599,3.0,1.0,248.1074066666667,0.3266938065636782,15.86299515264,0.0152118297142216
FAPs,Rtn4,Rtn4rl1,ECs,3.0,1.0,64.52529266666666,0.20693808715897,1.0,0.3333333333333333,0.2450583333333334,0.1205297982844249,15.81246067873889,0.0249422059026354
ECs,Gnai2,C5ar1,MuSCs,3.0,1.0,197.5433703333333,0.3388703761585983,2.0,0.6666666666666666,0.079676,0.0013386880931734,15.73946557467867,0.0004536417376927
ECs,Col1a1,Itga11,Inflammatory-Mac,3.0,1.0,91.94136433333334,0.0230754760986054,2.0,0.6666666666666666,0.1711366666666666,0.0050915478471071,15.73453862079222,0.0001174898906508
Inflammatory-Mac,Rtn4,Tnfrsf19,FAPs,3.0,1.0,75.47903666666667,0.2420676733554854,2.0,0.6666666666666666,0.2083573333333334,0.6731047553411441,15.72661080243556,0.162936902049944
FAPs,Osm,Il6st,Inflammatory-Mac,2.0,0.6666666666666666,0.8320383333333333,0.0148339289501445,3.0,1.0,18.88973866666667,0.068204935715387,15.71698667731556,0.0010117471704512
Resolving-Mac,Thbs1,Itga4,FAPs,3.0,1.0,114.0486906666667,0.19185290684364,1.0,0.3333333333333333,0.137516,0.0008775937418887,15.68351974571733,0.0001683689104091
