Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
MuSCs,Serping1,Sele,ECs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,3,1.0,0.4890553333333333,1.467166,0.9644476581758422,0.9644476581758422,88.57852537949621,0.1024095105859576,797.2067284154659,0.1024095105859576
MuSCs,Serping1,Sele,MuSCs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,1,0.3333333333333333,0.018028,0.054084,0.03555234182415776,0.03555234182415776,3.265261713142666,0.003775111998595203,29.387355418284,0.003775111998595204
ECs,Serping1,Lrp1,ECs,3,1.0,7.649422333333334,22.948267,0.004484559810904267,0.004484559810904268,3,1.0,3.456265333333333,10.368796,0.009841535807677501,0.0098415358076775,26.43843323072578,4.413495596068579e-05,237.945899076532,4.41349559606858e-05
ECs,Serping1,Lrp1,FAPs,3,1.0,7.649422333333334,22.948267,0.004484559810904267,0.004484559810904268,3,1.0,301.6001486666667,904.800446,0.8587907398420774,0.8587907398420773,2307.066912947454,0.003851298437872522,20763.60221652708,0.003851298437872523
ECs,Serping1,Lrp1,MuSCs,3,1.0,7.649422333333334,22.948267,0.004484559810904267,0.004484559810904268,3,1.0,46.13524966666667,138.405749,0.1313677243502452,0.1313677243502452,352.9080091541093,0.0005891264170710595,3176.172082386984,0.0005891264170710595
FAPs,Serping1,Lrp1,ECs,3,1.0,1516.953124666667,4550.859374,0.8893308176045429,0.889330817604543,3,1.0,3.456265333333333,10.368796,0.009841535807677501,0.0098415358076775,5242.992497077077,0.008752381086326219,47186.9324736937,0.008752381086326217
FAPs,Serping1,Lrp1,FAPs,3,1.0,1516.953124666667,4550.859374,0.8893308176045429,0.889330817604543,3,1.0,301.6001486666667,904.800446,0.8587907398420774,0.8587907398420773,457513.2879198312,0.763749070814965,4117619.59127848,0.763749070814965
FAPs,Serping1,Lrp1,MuSCs,3,1.0,1516.953124666667,4550.859374,0.8893308176045429,0.889330817604543,3,1.0,46.13524966666667,138.405749,0.1313677243502452,0.1313677243502452,69985.0111391268,0.1168293657032518,629865.1002521411,0.1168293657032518
MuSCs,Serping1,Lrp1,ECs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,3,1.0,3.456265333333333,10.368796,0.009841535807677501,0.0098415358076775,626.0045963720661,0.001045019765390597,5634.041367348595,0.001045019765390597
MuSCs,Serping1,Lrp1,FAPs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,3,1.0,301.6001486666667,904.800446,0.8587907398420774,0.8587907398420773,54626.32672062363,0.09119037058923986,491636.9404856127,0.09119037058923986
MuSCs,Serping1,Lrp1,MuSCs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,3,1.0,46.13524966666667,138.405749,0.1313677243502452,0.1313677243502452,8356.09409600869,0.01394923222992235,75204.84686407821,0.01394923222992235
ECs,Serping1,Selp,ECs,3,1.0,7.649422333333334,22.948267,0.004484559810904267,0.004484559810904268,3,1.0,1.343359,4.030077,0.736296379391111,0.7362963793911109,10.27592033628433,0.003301965151931698,92.48328302655901,0.003301965151931698
ECs,Serping1,Selp,FAPs,3,1.0,7.649422333333334,22.948267,0.004484559810904267,0.004484559810904268,1,0.3333333333333333,0.321934,0.965802,0.1764523396969075,0.1764523396969075,2.462609129459334,0.0007913110711447788,22.163482165134,0.000791311071144779
ECs,Serping1,Selp,MuSCs,3,1.0,7.649422333333334,22.948267,0.004484559810904267,0.004484559810904268,2,0.6666666666666666,0.1591883333333333,0.477565,0.08725128091198156,0.08725128091198156,1.217698792206111,0.0003912835878277911,10.959289129855,0.0003912835878277912
FAPs,Serping1,Selp,ECs,3,1.0,1516.953124666667,4550.859374,0.8893308176045429,0.889330817604543,3,1.0,1.343359,4.030077,0.736296379391111,0.7362963793911109,2037.812632599089,0.6548110610831614,18340.3136933918,0.6548110610831614
FAPs,Serping1,Selp,FAPs,3,1.0,1516.953124666667,4550.859374,0.8893308176045429,0.889330817604543,1,0.3333333333333333,0.321934,0.965802,0.1764523396969075,0.1764523396969075,488.3587872364386,0.1569245035308852,4395.229085127948,0.1569245035308853
FAPs,Serping1,Selp,MuSCs,3,1.0,1516.953124666667,4550.859374,0.8893308176045429,0.889330817604543,2,0.6666666666666666,0.1591883333333333,0.477565,0.08725128091198156,0.08725128091198156,241.4812396604789,0.07759525299049622,2173.33115694431,0.07759525299049622
MuSCs,Serping1,Selp,ECs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,3,1.0,1.343359,4.030077,0.736296379391111,0.7362963793911109,243.3114438487697,0.07818335315601782,2189.802994638927,0.07818335315601782
MuSCs,Serping1,Selp,FAPs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,1,0.3333333333333333,0.321934,0.965802,0.1764523396969075,0.1764523396969075,58.30922810954466,0.01873652509487742,524.783052985902,0.01873652509487742
MuSCs,Serping1,Selp,MuSCs,3,1.0,181.1216836666667,543.365051,0.1061846225845528,0.1061846225845528,2,0.6666666666666666,0.1591883333333333,0.477565,0.08725128091198156,0.08725128091198156,28.83245895342389,0.009264744333657557,259.492130580815,0.009264744333657558
ECs,Col1a2,Cd44,ECs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,8.142376,24.427128,0.1741313933276368,0.1741313933276368,11.558843688216,0.0003219283934800636,104.029593193944,0.0003219283934800636
ECs,Col1a2,Cd44,FAPs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,24.34034433333333,73.021033,0.5205382400466131,0.5205382400466131,34.553333752501,0.0009623539797206085,310.980003772509,0.0009623539797206085
ECs,Col1a2,Cd44,MuSCs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,14.277234,42.831702,0.3053303666257501,0.3053303666257501,20.267832891294,0.0005644847406898112,182.410496021646,0.0005644847406898112
FAPs,Col1a2,Cd44,ECs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,8.142376,24.427128,0.1741313933276368,0.1741313933276368,5988.711916189934,0.1667931895436418,53898.40724570941,0.1667931895436418
FAPs,Col1a2,Cd44,FAPs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,24.34034433333333,73.021033,0.5205382400466131,0.5205382400466131,17902.30642176184,0.4986018412742391,161120.7577958565,0.4986018412742391
FAPs,Col1a2,Cd44,MuSCs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,14.277234,42.831702,0.3053303666257501,0.3053303666257501,10500.89573191315,0.2924632068969705,94508.06158721836,0.2924632068969705
MuSCs,Col1a2,Cd44,ECs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,8.142376,24.427128,0.1741313933276368,0.1741313933276368,251.919470773432,0.007016275390514936,2267.275236960889,0.007016275390514936
MuSCs,Col1a2,Cd44,FAPs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,24.34034433333333,73.021033,0.5205382400466131,0.5205382400466131,753.0733858147105,0.02097404479265344,6777.660472332394,0.02097404479265344
MuSCs,Col1a2,Cd44,MuSCs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,14.277234,42.831702,0.3053303666257501,0.3053303666257501,441.727725836838,0.01230267498808985,3975.549532531542,0.01230267498808985
ECs,Col1a2,Itga2,ECs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,0.229822,0.689466,0.09226175421862418,0.09226175421862419,0.326253242802,0.0001705704970692389,2.936279185218,0.000170570497069239
ECs,Col1a2,Itga2,FAPs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,1.087098333333333,3.261295,0.4364142651333466,0.4364142651333466,1.543235010115,0.0008068283414112133,13.889115091035,0.0008068283414112133
ECs,Col1a2,Itga2,MuSCs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,1.174057666666666,3.522173,0.4713239806480292,0.4713239806480293,1.666681697080999,0.000871368275410031,15.000135273729,0.0008713682754100311
FAPs,Col1a2,Itga2,ECs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,0.229822,0.689466,0.09226175421862418,0.09226175421862419,169.0339220397833,0.08837368130433211,1521.30529835805,0.08837368130433212
FAPs,Col1a2,Itga2,FAPs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,1.087098333333333,3.261295,0.4364142651333466,0.4364142651333466,799.5600722569861,0.4180229989142493,7196.040650312874,0.4180229989142493
FAPs,Col1a2,Itga2,MuSCs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,1.174057666666666,3.522173,0.4713239806480292,0.4713239806480293,863.5186017767804,0.45146155749627,7771.667415991024,0.4514615574962701
MuSCs,Col1a2,Itga2,ECs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,0.229822,0.689466,0.09226175421862418,0.09226175421862419,7.110533413354001,0.003717502417222837,63.99480072018601,0.003717502417222838
MuSCs,Col1a2,Itga2,FAPs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,1.087098333333333,3.261295,0.4364142651333466,0.4364142651333466,33.63406907418833,0.01758443787768614,302.706621667695,0.01758443787768614
MuSCs,Col1a2,Itga2,MuSCs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,1.174057666666666,3.522173,0.4713239806480292,0.4713239806480293,36.32453058470367,0.01899105487634925,326.920775262333,0.01899105487634925
ECs,Col1a2,Cd93,ECs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,91.51130433333333,274.533913,0.9685519820468944,0.9685519820468945,129.908624029861,0.001790627052501744,1169.177616268749,0.001790627052501744
ECs,Col1a2,Cd93,FAPs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,1,0.3333333333333333,0.134712,0.404136,0.001425786415744213,0.001425786415744214,0.191235942792,2.635947036859686e-06,1.721123485128,2.635947036859687e-06
ECs,Col1a2,Cd93,MuSCs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,2.836578333333333,8.509735,0.03002223153736139,0.03002223153736139,4.026781072794999,5.550411435187947e-05,36.241029655155,5.550411435187947e-05
FAPs,Col1a2,Cd93,ECs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,91.51130433333333,274.533913,0.9685519820468944,0.9685519820468945,67306.50104184783,0.9277354946586647,605758.5093766305,0.9277354946586647
FAPs,Col1a2,Cd93,FAPs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,1,0.3333333333333333,0.134712,0.404136,0.001425786415744213,0.001425786415744214,99.08058282420001,0.001365701263542527,891.7252454178,0.001365701263542527
FAPs,Col1a2,Cd93,MuSCs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,2.836578333333333,8.509735,0.03002223153736139,0.03002223153736139,2086.301402199986,0.02875704179264422,18776.71261979987,0.02875704179264422
MuSCs,Col1a2,Cd93,ECs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,91.51130433333333,274.533913,0.9685519820468944,0.9685519820468945,2831.296338739431,0.0390258603357281,25481.66704865488,0.03902586033572811
MuSCs,Col1a2,Cd93,FAPs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,1,0.3333333333333333,0.134712,0.404136,0.001425786415744213,0.001425786415744214,4.167895924584,5.744920516482717e-05,37.511063321256,5.744920516482718e-05
MuSCs,Col1a2,Cd93,MuSCs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,2.836578333333333,8.509735,0.03002223153736139,0.03002223153736139,87.76176788454833,0.001209685630365299,789.855910960935,0.001209685630365299
ECs,Col1a2,Itga11,FAPs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,33.94639966666666,101.839199,0.9746097333921855,0.9746097333921855,48.19000344920299,0.001801826423973044,433.7100310428269,0.001801826423973044
ECs,Col1a2,Itga11,MuSCs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,0.8843623333333334,2.653087,0.02539026660781448,0.02539026660781448,1.255432809139,4.694068991743908e-05,11.298895282251,4.694068991743908e-05
FAPs,Col1a2,Itga11,FAPs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,33.94639966666666,101.839199,0.9746097333921855,0.9746097333921855,24967.55347524023,0.9335379616867799,224707.9812771621,0.9335379616867799
FAPs,Col1a2,Itga11,MuSCs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,0.8843623333333334,2.653087,0.02539026660781448,0.02539026660781448,650.4478844827195,0.02432027602807141,5854.030960344476,0.02432027602807141
MuSCs,Col1a2,Itga11,FAPs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,33.94639966666666,101.839199,0.9746097333921855,0.9746097333921855,1050.278080831698,0.0392699452814326,9452.50272748528,0.0392699452814326
MuSCs,Col1a2,Itga11,MuSCs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,0.8843623333333334,2.653087,0.02539026660781448,0.02539026660781448,27.36155773023634,0.001023049889825628,246.254019572127,0.001023049889825628
ECs,Col1a2,Itgb1,ECs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,77.08952333333333,231.26857,0.2403816673726824,0.2403816673726824,109.43559351829,0.0004444097214207762,984.92034166461,0.0004444097214207762
ECs,Col1a2,Itgb1,FAPs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,101.5800373333333,304.740112,0.3167483425780597,0.3167483425780597,144.202106778064,0.0005855939191376335,1297.818961002576,0.0005855939191376334
ECs,Col1a2,Itgb1,MuSCs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,142.0267893333333,426.080368,0.4428699900492579,0.4428699900492579,201.619951896496,0.0008187634733320736,1814.579567068464,0.0008187634733320736
FAPs,Col1a2,Itgb1,ECs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,77.08952333333333,231.26857,0.2403816673726824,0.2403816673726824,56699.29109141303,0.2302515602885551,510293.6198227173,0.2302515602885551
FAPs,Col1a2,Itgb1,FAPs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,101.5800373333333,304.740112,0.3167483425780597,0.3167483425780597,74712.04719914086,0.3034000092209203,672408.4247922676,0.3034000092209203
FAPs,Col1a2,Itgb1,MuSCs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,142.0267893333333,426.080368,0.4428699900492579,0.4428699900492579,104460.6053194707,0.4242066682053759,940145.4478752365,0.4242066682053759
MuSCs,Col1a2,Itgb1,ECs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,77.08952333333333,231.26857,0.2403816673726824,0.2403816673726824,2385.096428893663,0.009685697362706493,21465.86786004297,0.009685697362706493
MuSCs,Col1a2,Itgb1,FAPs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,101.5800373333333,304.740112,0.3167483425780597,0.3167483425780597,3142.815960127462,0.01276273943800181,28285.34364114716,0.01276273943800181
MuSCs,Col1a2,Itgb1,MuSCs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,142.0267893333333,426.080368,0.4428699900492579,0.4428699900492579,4394.210437408326,0.01784455837054993,39547.89393667493,0.01784455837054993
ECs,Col1a2,Itgb3,ECs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,0.2901893333333334,0.870568,0.03429389578125064,0.03429389578125064,0.411950165896,6.340142672756376e-05,3.707551493064,6.340142672756376e-05
ECs,Col1a2,Itgb3,FAPs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,7.110350666666666,21.331052,0.8402845891331153,0.8402845891331153,10.093789813244,0.00155349051469828,90.844108319196,0.00155349051469828
ECs,Col1a2,Itgb3,MuSCs,3,1.0,1.419591,4.258773,0.001848767113890483,0.001848767113890483,3,1.0,1.061296333333333,3.183889,0.1254215150856341,0.1254215150856341,1.506606723133,0.0002318751724646395,13.559460508197,0.0002318751724646395
FAPs,Col1a2,Itgb3,ECs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,0.2901893333333334,0.870568,0.03429389578125064,0.03429389578125064,213.4340539523778,0.03284869057740551,1920.9064855714,0.03284869057740551
FAPs,Col1a2,Itgb3,FAPs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,7.110350666666666,21.331052,0.8402845891331153,0.8402845891331153,5229.657997340789,0.8048735157259937,47066.9219760671,0.8048735157259937
FAPs,Col1a2,Itgb3,MuSCs,3,1.0,735.4993083333334,2206.497925,0.9578582377148513,0.9578582377148513,3,1.0,1.061296333333333,3.183889,0.1254215150856341,0.1254215150856341,780.5827191033695,0.1201360314114521,7025.244471930326,0.1201360314114521
MuSCs,Col1a2,Itgb3,ECs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,0.2901893333333334,0.870568,0.03429389578125064,0.03429389578125064,8.978256872125336,0.001381803777117565,80.80431184912801,0.001381803777117565
MuSCs,Col1a2,Itgb3,FAPs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,7.110350666666666,21.331052,0.8402845891331153,0.8402845891331153,219.9893221536547,0.03385758289242332,1979.903899382892,0.03385758289242332
MuSCs,Col1a2,Itgb3,MuSCs,3,1.0,30.939307,92.81792100000001,0.04029299517125823,0.04029299517125823,3,1.0,1.061296333333333,3.183889,0.1254215150856341,0.1254215150856341,32.83577307497434,0.005053608501717347,295.5219576747691,0.005053608501717346
ECs,Comp,Cd47,ECs,3,1.0,0.3194513333333333,0.9583539999999999,0.01095865642710367,0.01095865642710367,3,1.0,33.54649666666666,100.63949,0.1978943147725085,0.1978943147725085,10.71647308882889,0.002168655804469028,96.44825779946,0.002168655804469028
ECs,Comp,Cd47,FAPs,3,1.0,0.3194513333333333,0.9583539999999999,0.01095865642710367,0.01095865642710367,3,1.0,107.1770123333333,321.531037,0.6322484766686425,0.6322484766686425,34.23783949256644,0.006928593832371325,308.140555433098,0.006928593832371327
ECs,Comp,Cd47,MuSCs,3,1.0,0.3194513333333333,0.9583539999999999,0.01095865642710367,0.01095865642710367,3,1.0,28.793724,86.38117199999999,0.169857208558849,0.169857208558849,9.198193523431998,0.00186140679026332,82.78374171088798,0.00186140679026332
FAPs,Comp,Cd47,ECs,3,1.0,28.31465866666666,84.94397599999999,0.9713235907985359,0.971323590798536,3,1.0,33.54649666666666,100.63949,0.1978943147725085,0.1978943147725085,949.8576025791375,0.1922194164234487,8548.718423212238,0.1922194164234488
FAPs,Comp,Cd47,FAPs,3,1.0,28.31465866666666,84.94397599999999,0.9713235907985359,0.971323590798536,3,1.0,107.1770123333333,321.531037,0.6322484766686425,0.6322484766686425,3034.680521131456,0.6141178606346902,27312.12469018311,0.6141178606346902
FAPs,Comp,Cd47,MuSCs,3,1.0,28.31465866666666,84.94397599999999,0.9713235907985359,0.971323590798536,3,1.0,28.793724,86.38117199999999,0.169857208558849,0.169857208558849,815.2844668022078,0.164986313740397,7337.560201219871,0.164986313740397
MuSCs,Comp,Cd47,ECs,3,1.0,0.516483,1.549449,0.01771775277436037,0.01771775277436037,3,1.0,33.54649666666666,100.63949,0.1978943147725085,0.1978943147725085,17.32619523789,0.003506242544590758,155.93575714101,0.003506242544590758
MuSCs,Comp,Cd47,FAPs,3,1.0,0.516483,1.549449,0.01771775277436037,0.01771775277436037,3,1.0,107.1770123333333,321.531037,0.6322484766686425,0.6322484766686425,55.355104860957,0.01120202220158096,498.195943748613,0.01120202220158096
MuSCs,Comp,Cd47,MuSCs,3,1.0,0.516483,1.549449,0.01771775277436037,0.01771775277436037,3,1.0,28.793724,86.38117199999999,0.169857208558849,0.169857208558849,14.871468952692,0.003009488028188656,133.843220574228,0.003009488028188655
ECs,Comp,Itga5,ECs,3,1.0,0.3194513333333333,0.9583539999999999,0.01095865642710367,0.01095865642710367,3,1.0,11.146846,33.440538,0.2594806085672136,0.2594806085672136,3.560874817161334,0.002843558838783867,32.047873354452,0.002843558838783867
ECs,Comp,Itga5,FAPs,3,1.0,0.3194513333333333,0.9583539999999999,0.01095865642710367,0.01095865642710367,3,1.0,27.685497,83.056491,0.6444737471070977,0.6444737471070977,8.844168930646,0.007062566370834783,79.59752037581399,0.007062566370834784
ECs,Comp,Itga5,MuSCs,3,1.0,0.3194513333333333,0.9583539999999999,0.01095865642710367,0.01095865642710367,3,1.0,4.125957666666667,12.377873,0.09604564432568881,0.09604564432568881,1.318042677893556,0.001052531217485023,11.862384101042,0.001052531217485023
FAPs,Comp,Itga5,ECs,3,1.0,28.31465866666666,84.94397599999999,0.9713235907985359,0.971323590798536,3,1.0,11.146846,33.440538,0.2594806085672136,0.2594806085672136,315.6191396998987,0.2520396364560952,2840.572257299088,0.2520396364560952
