Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
FAPs,Agt,Mas1,ECs,1.0,3.276419666666667,0.9798567925543612,0.6666666666666666,0.4579486666666667,0.2208676086263132,1.500432017790445,0.2164186265677312
FAPs,Agt,Mas1,FAPs,1.0,3.276419666666667,0.9798567925543612,1.0,1.254922333333333,0.6052462097827987,4.1116522130725555,0.5930546098234573
FAPs,Agt,Mas1,Inflammatory-Mac,1.0,3.276419666666667,0.9798567925543612,0.6666666666666666,0.070985,0.0342359053307405,0.2325766500383334,0.033546284387574135
FAPs,Agt,Mas1,MuSCs,1.0,3.276419666666667,0.9798567925543612,1.0,0.289552,0.1396502762601475,0.9486938673226668,0.1368372717755986
FAPs,Agt,Agtr1a,FAPs,1.0,3.276419666666667,0.9798567925543612,1.0,7.236132333333334,0.630551393283089,23.70860628753589,0.6178500657630511
FAPs,Agt,Agtr1a,MuSCs,1.0,3.276419666666667,0.9798567925543612,1.0,3.6787083333333332,0.3205600116487795,12.05299233126389,0.3141029048353617
FAPs,Agt,Agtr2,FAPs,1.0,3.276419666666667,0.9798567925543612,1.0,2.0024143333333333,0.8176262304899502,6.560749702548557,0.8011566157161955
FAPs,Agt,Agtr2,MuSCs,1.0,3.276419666666667,0.9798567925543612,0.6666666666666666,0.446644,0.1823737695100498,1.463393185598667,0.1787001768381657
ECs,Serping1,Sele,ECs,1.0,22.63233633333333,0.0374450040810979,1.0,13.27954633333333,0.9815483547588713,300.5471589700834,0.036754082149740866
FAPs,Serping1,Sele,ECs,1.0,551.8375956666666,0.9130105136961888,1.0,13.27954633333333,0.9815483547588713,7328.152920130767,0.8961639675960459
Inflammatory-Mac,Serping1,Sele,ECs,0.6666666666666666,0.1065133333333333,0.00017622538577618383,1.0,13.27954633333333,0.9815483547588713,1.414448745117778,0.0001729737374753606
MuSCs,Serping1,Sele,ECs,1.0,29.30256466666667,0.048480838980549286,1.0,13.27954633333333,0.9815483547588713,389.1247651764963,0.047586287738687914
Resolving-Mac,Serping1,Sele,ECs,1.0,0.5363690000000001,0.0008874178563878008,1.0,13.27954633333333,0.9815483547588713,7.122736987263669,0.00087104353692109
ECs,Serping1,Lrp1,ECs,1.0,22.63233633333333,0.0374450040810979,1.0,6.744736333333332,0.01049273071342527,152.6491411756534,0.0003929003443860706
ECs,Serping1,Lrp1,FAPs,1.0,22.63233633333333,0.0374450040810979,1.0,182.5316823333334,0.283963033503136,4131.118426057158,0.01063299694840587
ECs,Serping1,Lrp1,Inflammatory-Mac,1.0,22.63233633333333,0.0374450040810979,1.0,249.13291433333333,0.3875740210972192,5638.45990889552,0.0145127108017129
ECs,Serping1,Lrp1,MuSCs,1.0,22.63233633333333,0.0374450040810979,1.0,17.46044133333334,0.027163064646840433,395.1705807844351,0.001017121066556066
ECs,Serping1,Lrp1,Resolving-Mac,1.0,22.63233633333333,0.0374450040810979,1.0,186.93108633333338,0.2908071500393791,4230.687217051371,0.010889274920036997
FAPs,Serping1,Lrp1,ECs,1.0,551.8375956666666,0.9130105136961888,1.0,6.744736333333332,0.01049273071342527,3721.999081592276,0.009579973458740187
FAPs,Serping1,Lrp1,FAPs,1.0,551.8375956666666,0.9130105136961888,1.0,182.5316823333334,0.283963033503136,100727.8447118184,0.2592612350894263
FAPs,Serping1,Lrp1,Inflammatory-Mac,1.0,551.8375956666666,0.9130105136961888,1.0,249.13291433333333,0.3875740210972192,137480.90844713632,0.3538591560972696
FAPs,Serping1,Lrp1,MuSCs,1.0,551.8375956666666,0.9130105136961888,1.0,17.46044133333334,0.027163064646840433,9635.327964665556,0.024800163606774568
FAPs,Serping1,Lrp1,Resolving-Mac,1.0,551.8375956666666,0.9130105136961888,1.0,186.93108633333338,0.2908071500393791,103155.6012375448,0.2655099854439782
Inflammatory-Mac,Serping1,Lrp1,ECs,0.6666666666666666,0.1065133333333333,0.00017622538577618383,1.0,6.744736333333332,0.01049273071342527,0.7184043493177777,1.8490855178189808e-06
Inflammatory-Mac,Serping1,Lrp1,FAPs,0.6666666666666666,0.1065133333333333,0.00017622538577618383,1.0,182.5316823333334,0.283963033503136,19.44205792426445,5.004149512526555e-05
Inflammatory-Mac,Serping1,Lrp1,Inflammatory-Mac,0.6666666666666666,0.1065133333333333,0.00017622538577618383,1.0,249.13291433333333,0.3875740210972192,26.53597714869111,6.830038138468427e-05
Inflammatory-Mac,Serping1,Lrp1,MuSCs,0.6666666666666666,0.1065133333333333,0.00017622538577618383,1.0,17.46044133333334,0.027163064646840433,1.8597698078844451,4.7868215462528746e-06
Inflammatory-Mac,Serping1,Lrp1,Resolving-Mac,0.6666666666666666,0.1065133333333333,0.00017622538577618383,1.0,186.93108633333338,0.2908071500393791,19.910653108984448,5.124760220216215e-05
MuSCs,Serping1,Lrp1,ECs,1.0,29.30256466666667,0.048480838980549286,1.0,6.744736333333332,0.01049273071342527,197.6380725671162,0.0005086963881838348
MuSCs,Serping1,Lrp1,FAPs,1.0,29.30256466666667,0.048480838980549286,1.0,182.5316823333334,0.283963033503136,5348.646425287959,0.013766766103693859
