"id"	"cluster"
"ENSMUSG00000030091"	"cluster_6"
"ENSMUSG00000030098"	"cluster_3"
"ENSMUSG00000030116"	"cluster_3"
"ENSMUSG00000030159"	"cluster_3"
"ENSMUSG00000030254"	"cluster_5"
"ENSMUSG00000030306"	"cluster_3"
"ENSMUSG00000030346"	"cluster_6"
"ENSMUSG00000030353"	"cluster_6"
"ENSMUSG00000030376"	"cluster_3"
"ENSMUSG00000030428"	"cluster_3"
"ENSMUSG00000030431"	"cluster_5"
"ENSMUSG00000032652"	"cluster_3"
"ENSMUSG00000032718"	"cluster_3"
"ENSMUSG00000033082"	"cluster_3"
"ENSMUSG00000033847"	"cluster_6"
"ENSMUSG00000034037"	"cluster_3"
"ENSMUSG00000037709"	"cluster_3"
"ENSMUSG00000040987"	"cluster_3"
"ENSMUSG00000041741"	"cluster_2"
"ENSMUSG00000042213"	"cluster_6"
"ENSMUSG00000042770"	"cluster_4"
"ENSMUSG00000043421"	"cluster_5"
"ENSMUSG00000045009"	"cluster_4"
"ENSMUSG00000045534"	"cluster_3"
"ENSMUSG00000046733"	"cluster_5"
"ENSMUSG00000048022"	"cluster_4"
"ENSMUSG00000048489"	"cluster_3"
"ENSMUSG00000049107"	"cluster_3"
"ENSMUSG00000054342"	"cluster_5"
"ENSMUSG00000055430"	"cluster_3"
"ENSMUSG00000056394"	"cluster_5"
"ENSMUSG00000057604"	"cluster_4"
"ENSMUSG00000068323"	"cluster_6"
"ENSMUSG00000068587"	"cluster_4"
"ENSMUSG00000071424"	"cluster_3"
"ENSMUSG00000073096"	"cluster_3"
"ENSMUSG00000091983"	"cluster_4"
"ENSMUSG00000092035"	"cluster_6"
"ENSMUSG00000001741"	"cluster_3"
"ENSMUSG00000002068"	"cluster_6"
"ENSMUSG00000004360"	"cluster_3"
"ENSMUSG00000010751"	"cluster_5"
"ENSMUSG00000019768"	"cluster_4"
"ENSMUSG00000019773"	"cluster_5"
"ENSMUSG00000019775"	"cluster_1"
"ENSMUSG00000019789"	"cluster_3"
"ENSMUSG00000019842"	"cluster_3"
"ENSMUSG00000020089"	"cluster_6"
"ENSMUSG00000025507"	"cluster_6"
"ENSMUSG00000025789"	"cluster_6"
"ENSMUSG00000030621"	"cluster_3"
"ENSMUSG00000030641"	"cluster_6"
"ENSMUSG00000030711"	"cluster_3"
"ENSMUSG00000030796"	"cluster_6"
"ENSMUSG00000031098"	"cluster_6"
"ENSMUSG00000035686"	"cluster_4"
"ENSMUSG00000036570"	"cluster_3"
"ENSMUSG00000036875"	"cluster_6"
"ENSMUSG00000037166"	"cluster_2"
"ENSMUSG00000037370"	"cluster_3"
"ENSMUSG00000037490"	"cluster_4"
"ENSMUSG00000037613"	"cluster_6"
"ENSMUSG00000037887"	"cluster_3"
"ENSMUSG00000038239"	"cluster_3"
"ENSMUSG00000038583"	"cluster_3"
"ENSMUSG00000038602"	"cluster_2"
"ENSMUSG00000039116"	"cluster_2"
"ENSMUSG00000039891"	"cluster_4"
"ENSMUSG00000040034"	"cluster_5"
"ENSMUSG00000040428"	"cluster_4"
"ENSMUSG00000040675"	"cluster_5"
"ENSMUSG00000043366"	"cluster_3"
"ENSMUSG00000045165"	"cluster_6"
"ENSMUSG00000045777"	"cluster_6"
"ENSMUSG00000046179"	"cluster_6"
"ENSMUSG00000046591"	"cluster_6"
"ENSMUSG00000046826"	"cluster_4"
"ENSMUSG00000047146"	"cluster_4"
"ENSMUSG00000049676"	"cluster_3"
"ENSMUSG00000050953"	"cluster_5"
"ENSMUSG00000051041"	"cluster_4"
"ENSMUSG00000051048"	"cluster_6"
"ENSMUSG00000052974"	"cluster_3"
"ENSMUSG00000053801"	"cluster_5"
"ENSMUSG00000055723"	"cluster_5"
"ENSMUSG00000059146"	"cluster_3"
"ENSMUSG00000061099"	"cluster_4"
"ENSMUSG00000070469"	"cluster_3"
"ENSMUSG00000070526"	"cluster_6"
"ENSMUSG00000074227"	"cluster_4"
"ENSMUSG00000075266"	"cluster_6"
"ENSMUSG00000079685"	"cluster_6"
"ENSMUSG00000110008"	"cluster_3"
"ENSMUSG00000000732"	"cluster_3"
"ENSMUSG00000001665"	"cluster_3"
"ENSMUSG00000002578"	"cluster_4"
"ENSMUSG00000004929"	"cluster_6"
"ENSMUSG00000005410"	"cluster_6"
"ENSMUSG00000006362"	"cluster_3"
"ENSMUSG00000007888"	"cluster_3"
"ENSMUSG00000019933"	"cluster_4"
"ENSMUSG00000019942"	"cluster_6"
"ENSMUSG00000020014"	"cluster_2"
"ENSMUSG00000020018"	"cluster_5"
"ENSMUSG00000020053"	"cluster_4"
"ENSMUSG00000020102"	"cluster_3"
"ENSMUSG00000020185"	"cluster_6"
"ENSMUSG00000022322"	"cluster_6"
"ENSMUSG00000025422"	"cluster_2"
"ENSMUSG00000031488"	"cluster_6"
"ENSMUSG00000031562"	"cluster_5"
"ENSMUSG00000031584"	"cluster_5"
"ENSMUSG00000031609"	"cluster_6"
"ENSMUSG00000031636"	"cluster_4"
"ENSMUSG00000031647"	"cluster_6"
"ENSMUSG00000031661"	"cluster_3"
"ENSMUSG00000031756"	"cluster_6"
"ENSMUSG00000031821"	"cluster_6"
"ENSMUSG00000031861"	"cluster_6"
"ENSMUSG00000032815"	"cluster_6"
"ENSMUSG00000034472"	"cluster_3"
"ENSMUSG00000034949"	"cluster_4"
"ENSMUSG00000035365"	"cluster_6"
"ENSMUSG00000035948"	"cluster_3"
"ENSMUSG00000037363"	"cluster_4"
"ENSMUSG00000037725"	"cluster_6"
"ENSMUSG00000039328"	"cluster_4"
"ENSMUSG00000039396"	"cluster_6"
"ENSMUSG00000042846"	"cluster_3"
"ENSMUSG00000048148"	"cluster_4"
"ENSMUSG00000049988"	"cluster_6"
"ENSMUSG00000052151"	"cluster_5"
"ENSMUSG00000056758"	"cluster_6"
"ENSMUSG00000058056"	"cluster_4"
"ENSMUSG00000060044"	"cluster_6"
"ENSMUSG00000062075"	"cluster_6"
"ENSMUSG00000062380"	"cluster_5"
"ENSMUSG00000062991"	"cluster_6"
"ENSMUSG00000074063"	"cluster_4"
"ENSMUSG00000091764"	"cluster_3"
"ENSMUSG00000001349"	"cluster_3"
"ENSMUSG00000004558"	"cluster_3"
"ENSMUSG00000004661"	"cluster_3"
"ENSMUSG00000010048"	"cluster_5"
"ENSMUSG00000014813"	"cluster_6"
"ENSMUSG00000015354"	"cluster_5"
"ENSMUSG00000015968"	"cluster_4"
"ENSMUSG00000021879"	"cluster_6"
"ENSMUSG00000021986"	"cluster_4"
"ENSMUSG00000022032"	"cluster_4"
"ENSMUSG00000022033"	"cluster_6"
"ENSMUSG00000022034"	"cluster_6"
"ENSMUSG00000022074"	"cluster_6"
"ENSMUSG00000022096"	"cluster_4"
"ENSMUSG00000022180"	"cluster_3"
"ENSMUSG00000022218"	"cluster_6"
"ENSMUSG00000032006"	"cluster_3"
"ENSMUSG00000032020"	"cluster_5"
"ENSMUSG00000032085"	"cluster_3"
"ENSMUSG00000032113"	"cluster_6"
"ENSMUSG00000032218"	"cluster_6"
"ENSMUSG00000032221"	"cluster_6"
"ENSMUSG00000032254"	"cluster_6"
"ENSMUSG00000032289"	"cluster_4"
"ENSMUSG00000032397"	"cluster_5"
"ENSMUSG00000032578"	"cluster_4"
"ENSMUSG00000032586"	"cluster_5"
"ENSMUSG00000032609"	"cluster_3"
"ENSMUSG00000032816"	"cluster_1"
"ENSMUSG00000034898"	"cluster_3"
"ENSMUSG00000035095"	"cluster_5"
"ENSMUSG00000035184"	"cluster_2"
"ENSMUSG00000035274"	"cluster_6"
"ENSMUSG00000035960"	"cluster_5"
"ENSMUSG00000036777"	"cluster_6"
"ENSMUSG00000037206"	"cluster_1"
"ENSMUSG00000037544"	"cluster_6"
"ENSMUSG00000038264"	"cluster_5"
"ENSMUSG00000038379"	"cluster_6"
"ENSMUSG00000041064"	"cluster_6"
"ENSMUSG00000041506"	"cluster_5"
"ENSMUSG00000041696"	"cluster_2"
"ENSMUSG00000042073"	"cluster_3"
"ENSMUSG00000042485"	"cluster_3"
"ENSMUSG00000043719"	"cluster_1"
"ENSMUSG00000043953"	"cluster_3"
"ENSMUSG00000045875"	"cluster_3"
"ENSMUSG00000047619"	"cluster_3"
"ENSMUSG00000047822"	"cluster_3"
"ENSMUSG00000048922"	"cluster_6"
"ENSMUSG00000050335"	"cluster_6"
"ENSMUSG00000052911"	"cluster_3"
"ENSMUSG00000059456"	"cluster_6"
"ENSMUSG00000062257"	"cluster_2"
"ENSMUSG00000066687"	"cluster_3"
"ENSMUSG00000066705"	"cluster_4"
"ENSMUSG00000074476"	"cluster_5"
"ENSMUSG00000074505"	"cluster_3"
"ENSMUSG00000118653"	"cluster_5"
"ENSMUSG00000001508"	"cluster_4"
"ENSMUSG00000001707"	"cluster_5"
"ENSMUSG00000002055"	"cluster_6"
"ENSMUSG00000003949"	"cluster_2"
"ENSMUSG00000006715"	"cluster_5"
"ENSMUSG00000017146"	"cluster_6"
"ENSMUSG00000017344"	"cluster_2"
"ENSMUSG00000017400"	"cluster_6"
"ENSMUSG00000017417"	"cluster_3"
"ENSMUSG00000017493"	"cluster_3"
"ENSMUSG00000017499"	"cluster_6"
"ENSMUSG00000017716"	"cluster_6"
"ENSMUSG00000018378"	"cluster_3"
"ENSMUSG00000018740"	"cluster_3"
"ENSMUSG00000018906"	"cluster_3"
"ENSMUSG00000020328"	"cluster_5"
"ENSMUSG00000020407"	"cluster_6"
"ENSMUSG00000020439"	"cluster_3"
"ENSMUSG00000020493"	"cluster_6"
"ENSMUSG00000020527"	"cluster_5"
"ENSMUSG00000020542"	"cluster_3"
"ENSMUSG00000020709"	"cluster_2"
"ENSMUSG00000020788"	"cluster_3"
"ENSMUSG00000020808"	"cluster_6"
"ENSMUSG00000020897"	"cluster_6"
"ENSMUSG00000020901"	"cluster_5"
"ENSMUSG00000020905"	"cluster_5"
"ENSMUSG00000021411"	"cluster_4"
"ENSMUSG00000025582"	"cluster_5"
"ENSMUSG00000032528"	"cluster_3"
"ENSMUSG00000032878"	"cluster_2"
"ENSMUSG00000033715"	"cluster_4"
"ENSMUSG00000034773"	"cluster_6"
"ENSMUSG00000034987"	"cluster_3"
"ENSMUSG00000035385"	"cluster_5"
"ENSMUSG00000036006"	"cluster_2"
"ENSMUSG00000036768"	"cluster_6"
"ENSMUSG00000037946"	"cluster_6"
"ENSMUSG00000037989"	"cluster_3"
"ENSMUSG00000038335"	"cluster_5"
"ENSMUSG00000039004"	"cluster_4"
"ENSMUSG00000040543"	"cluster_3"
"ENSMUSG00000041695"	"cluster_3"
"ENSMUSG00000041828"	"cluster_3"
"ENSMUSG00000043602"	"cluster_4"
"ENSMUSG00000043631"	"cluster_3"
"ENSMUSG00000045140"	"cluster_5"
"ENSMUSG00000045667"	"cluster_3"
"ENSMUSG00000046442"	"cluster_3"
"ENSMUSG00000049336"	"cluster_3"
"ENSMUSG00000049539"	"cluster_6"
"ENSMUSG00000050107"	"cluster_5"
"ENSMUSG00000050295"	"cluster_3"
"ENSMUSG00000052565"	"cluster_6"
"ENSMUSG00000056938"	"cluster_3"
"ENSMUSG00000058773"	"cluster_6"
"ENSMUSG00000060600"	"cluster_6"
"ENSMUSG00000061615"	"cluster_6"
"ENSMUSG00000061991"	"cluster_6"
"ENSMUSG00000062727"	"cluster_6"
"ENSMUSG00000063021"	"cluster_6"
"ENSMUSG00000067455"	"cluster_6"
"ENSMUSG00000069267"	"cluster_6"
"ENSMUSG00000069268"	"cluster_6"
"ENSMUSG00000069270"	"cluster_6"
"ENSMUSG00000069272"	"cluster_6"
"ENSMUSG00000069301"	"cluster_6"
"ENSMUSG00000069302"	"cluster_6"
"ENSMUSG00000069307"	"cluster_5"
"ENSMUSG00000069308"	"cluster_6"
"ENSMUSG00000069309"	"cluster_6"
"ENSMUSG00000069310"	"cluster_6"
"ENSMUSG00000069910"	"cluster_6"
"ENSMUSG00000071478"	"cluster_6"
"ENSMUSG00000071516"	"cluster_6"
"ENSMUSG00000079243"	"cluster_3"
"ENSMUSG00000089669"	"cluster_3"
"ENSMUSG00000094338"	"cluster_6"
"ENSMUSG00000095217"	"cluster_6"
"ENSMUSG00000099517"	"cluster_6"
"ENSMUSG00000099583"	"cluster_6"
"ENSMUSG00000101355"	"cluster_6"
"ENSMUSG00000114279"	"cluster_6"
"ENSMUSG00000114456"	"cluster_6"
"ENSMUSG00000004151"	"cluster_3"
"ENSMUSG00000011171"	"cluster_4"
"ENSMUSG00000020577"	"cluster_3"
"ENSMUSG00000020600"	"cluster_1"
"ENSMUSG00000020963"	"cluster_3"
"ENSMUSG00000021097"	"cluster_3"
"ENSMUSG00000021175"	"cluster_6"
"ENSMUSG00000021186"	"cluster_3"
"ENSMUSG00000021187"	"cluster_3"
"ENSMUSG00000021278"	"cluster_6"
"ENSMUSG00000021536"	"cluster_4"
"ENSMUSG00000021614"	"cluster_6"
"ENSMUSG00000021697"	"cluster_6"
"ENSMUSG00000021708"	"cluster_3"
"ENSMUSG00000021714"	"cluster_6"
"ENSMUSG00000021719"	"cluster_2"
"ENSMUSG00000022197"	"cluster_3"
"ENSMUSG00000022325"	"cluster_5"
"ENSMUSG00000022367"	"cluster_6"
"ENSMUSG00000022425"	"cluster_3"
"ENSMUSG00000042379"	"cluster_5"
"ENSMUSG00000045763"	"cluster_6"
"ENSMUSG00000045930"	"cluster_4"
"ENSMUSG00000047534"	"cluster_6"
"ENSMUSG00000050103"	"cluster_2"
"ENSMUSG00000050919"	"cluster_4"
"ENSMUSG00000051098"	"cluster_3"
"ENSMUSG00000051235"	"cluster_6"
"ENSMUSG00000052485"	"cluster_6"
"ENSMUSG00000061603"	"cluster_3"
"ENSMUSG00000062563"	"cluster_3"
"ENSMUSG00000063632"	"cluster_6"
"ENSMUSG00000075590"	"cluster_3"
"ENSMUSG00000079018"	"cluster_3"
"ENSMUSG00000079022"	"cluster_3"
"ENSMUSG00000083193"	"cluster_6"
"ENSMUSG00000114470"	"cluster_2"
"ENSMUSG00000001228"	"cluster_6"
"ENSMUSG00000009739"	"cluster_3"
"ENSMUSG00000015476"	"cluster_3"
"ENSMUSG00000018830"	"cluster_3"
"ENSMUSG00000022385"	"cluster_6"
"ENSMUSG00000022439"	"cluster_6"
"ENSMUSG00000022665"	"cluster_4"
"ENSMUSG00000022686"	"cluster_6"
"ENSMUSG00000022836"	"cluster_2"
"ENSMUSG00000022840"	"cluster_3"
"ENSMUSG00000022861"	"cluster_3"
"ENSMUSG00000022894"	"cluster_4"
"ENSMUSG00000022945"	"cluster_6"
"ENSMUSG00000023015"	"cluster_6"
"ENSMUSG00000023043"	"cluster_6"
"ENSMUSG00000023046"	"cluster_3"
"ENSMUSG00000023169"	"cluster_6"
"ENSMUSG00000023800"	"cluster_6"
"ENSMUSG00000023826"	"cluster_4"
"ENSMUSG00000023903"	"cluster_6"
"ENSMUSG00000023919"	"cluster_5"
"ENSMUSG00000023940"	"cluster_6"
"ENSMUSG00000024056"	"cluster_6"
"ENSMUSG00000024065"	"cluster_3"
"ENSMUSG00000024076"	"cluster_3"
"ENSMUSG00000024112"	"cluster_3"
"ENSMUSG00000024177"	"cluster_6"
"ENSMUSG00000024301"	"cluster_5"
"ENSMUSG00000025610"	"cluster_3"
"ENSMUSG00000032783"	"cluster_6"
"ENSMUSG00000033031"	"cluster_6"
"ENSMUSG00000033170"	"cluster_3"
"ENSMUSG00000033581"	"cluster_6"
"ENSMUSG00000034206"	"cluster_6"
"ENSMUSG00000035868"	"cluster_4"
"ENSMUSG00000036158"	"cluster_3"
"ENSMUSG00000036533"	"cluster_4"
"ENSMUSG00000037185"	"cluster_5"
"ENSMUSG00000037991"	"cluster_6"
"ENSMUSG00000039153"	"cluster_6"
"ENSMUSG00000039601"	"cluster_3"
"ENSMUSG00000040658"	"cluster_6"
"ENSMUSG00000042109"	"cluster_4"
"ENSMUSG00000043501"	"cluster_4"
"ENSMUSG00000044250"	"cluster_3"
"ENSMUSG00000046329"	"cluster_3"
"ENSMUSG00000054640"	"cluster_3"
"ENSMUSG00000054863"	"cluster_5"
"ENSMUSG00000055760"	"cluster_5"
"ENSMUSG00000058290"	"cluster_6"
"ENSMUSG00000059408"	"cluster_3"
"ENSMUSG00000061751"	"cluster_3"
"ENSMUSG00000068101"	"cluster_6"
"ENSMUSG00000071637"	"cluster_3"
"ENSMUSG00000071714"	"cluster_4"
"ENSMUSG00000072082"	"cluster_6"
"ENSMUSG00000079553"	"cluster_6"
"ENSMUSG00000091586"	"cluster_4"
"ENSMUSG00000115219"	"cluster_5"
"ENSMUSG00000012443"	"cluster_6"
"ENSMUSG00000024395"	"cluster_3"
"ENSMUSG00000024421"	"cluster_3"
"ENSMUSG00000024481"	"cluster_3"
"ENSMUSG00000024521"	"cluster_6"
"ENSMUSG00000024663"	"cluster_3"
"ENSMUSG00000024697"	"cluster_3"
"ENSMUSG00000024795"	"cluster_6"
