"id"	"cluster"
"ENSMUSG00000074480"	"cluster_2"
"ENSMUSG00000078716"	"cluster_5"
"ENSMUSG00000078773"	"cluster_2"
"ENSMUSG00000006442"	"cluster_3"
"ENSMUSG00000007080"	"cluster_3"
"ENSMUSG00000015652"	"cluster_3"
"ENSMUSG00000015880"	"cluster_3"
"ENSMUSG00000025747"	"cluster_3"
"ENSMUSG00000028613"	"cluster_3"
"ENSMUSG00000028614"	"cluster_3"
"ENSMUSG00000028633"	"cluster_3"
"ENSMUSG00000028718"	"cluster_3"
"ENSMUSG00000028786"	"cluster_2"
"ENSMUSG00000028803"	"cluster_1"
"ENSMUSG00000029005"	"cluster_2"
"ENSMUSG00000029096"	"cluster_1"
"ENSMUSG00000029189"	"cluster_2"
"ENSMUSG00000029334"	"cluster_3"
"ENSMUSG00000029379"	"cluster_3"
"ENSMUSG00000029675"	"cluster_5"
"ENSMUSG00000035407"	"cluster_5"
"ENSMUSG00000035456"	"cluster_1"
"ENSMUSG00000037313"	"cluster_3"
"ENSMUSG00000037379"	"cluster_5"
"ENSMUSG00000041120"	"cluster_1"
"ENSMUSG00000042190"	"cluster_5"
"ENSMUSG00000042249"	"cluster_1"
"ENSMUSG00000044827"	"cluster_2"
"ENSMUSG00000046447"	"cluster_5"
"ENSMUSG00000047182"	"cluster_1"
"ENSMUSG00000047945"	"cluster_2"
"ENSMUSG00000050010"	"cluster_1"
"ENSMUSG00000051022"	"cluster_1"
"ENSMUSG00000059325"	"cluster_5"
"ENSMUSG00000062960"	"cluster_5"
"ENSMUSG00000073680"	"cluster_5"
"ENSMUSG00000000693"	"cluster_3"
"ENSMUSG00000001517"	"cluster_3"
"ENSMUSG00000002266"	"cluster_4"
"ENSMUSG00000002870"	"cluster_3"
"ENSMUSG00000004328"	"cluster_1"
"ENSMUSG00000023505"	"cluster_3"
"ENSMUSG00000029552"	"cluster_2"
"ENSMUSG00000029910"	"cluster_3"
"ENSMUSG00000030108"	"cluster_5"
"ENSMUSG00000030110"	"cluster_1"
"ENSMUSG00000030159"	"cluster_5"
"ENSMUSG00000030217"	"cluster_5"
"ENSMUSG00000030218"	"cluster_5"
"ENSMUSG00000030247"	"cluster_5"
"ENSMUSG00000030249"	"cluster_1"
"ENSMUSG00000030254"	"cluster_3"
"ENSMUSG00000030268"	"cluster_3"
"ENSMUSG00000030329"	"cluster_1"
"ENSMUSG00000030346"	"cluster_3"
"ENSMUSG00000030351"	"cluster_1"
"ENSMUSG00000032652"	"cluster_5"
"ENSMUSG00000032827"	"cluster_5"
"ENSMUSG00000033082"	"cluster_1"
"ENSMUSG00000033847"	"cluster_3"
"ENSMUSG00000034023"	"cluster_3"
"ENSMUSG00000034648"	"cluster_5"
"ENSMUSG00000037621"	"cluster_3"
"ENSMUSG00000039347"	"cluster_1"
"ENSMUSG00000040987"	"cluster_5"
"ENSMUSG00000042810"	"cluster_5"
"ENSMUSG00000045441"	"cluster_2"
"ENSMUSG00000046080"	"cluster_5"
"ENSMUSG00000048636"	"cluster_3"
"ENSMUSG00000049107"	"cluster_5"
"ENSMUSG00000056394"	"cluster_3"
"ENSMUSG00000059479"	"cluster_5"
"ENSMUSG00000068263"	"cluster_5"
"ENSMUSG00000068587"	"cluster_1"
"ENSMUSG00000074272"	"cluster_5"
"ENSMUSG00000079462"	"cluster_2"
"ENSMUSG00000085601"	"cluster_5"
"ENSMUSG00000086040"	"cluster_5"
"ENSMUSG00000090698"	"cluster_3"
"ENSMUSG00000110105"	"cluster_5"
"ENSMUSG00000001741"	"cluster_5"
"ENSMUSG00000002068"	"cluster_2"
"ENSMUSG00000004360"	"cluster_1"
"ENSMUSG00000010751"	"cluster_3"
"ENSMUSG00000019899"	"cluster_5"
"ENSMUSG00000025507"	"cluster_2"
"ENSMUSG00000025515"	"cluster_2"
"ENSMUSG00000030513"	"cluster_1"
"ENSMUSG00000030528"	"cluster_3"
"ENSMUSG00000030641"	"cluster_3"
"ENSMUSG00000030708"	"cluster_5"
"ENSMUSG00000030711"	"cluster_1"
"ENSMUSG00000030796"	"cluster_2"
"ENSMUSG00000030806"	"cluster_5"
"ENSMUSG00000035686"	"cluster_1"
"ENSMUSG00000039760"	"cluster_5"
"ENSMUSG00000040034"	"cluster_3"
"ENSMUSG00000040488"	"cluster_5"
"ENSMUSG00000040675"	"cluster_3"
"ENSMUSG00000044770"	"cluster_5"
"ENSMUSG00000046031"	"cluster_2"
"ENSMUSG00000046179"	"cluster_3"
"ENSMUSG00000046591"	"cluster_3"
"ENSMUSG00000048779"	"cluster_1"
"ENSMUSG00000051048"	"cluster_2"
"ENSMUSG00000052273"	"cluster_1"
"ENSMUSG00000052974"	"cluster_1"
"ENSMUSG00000053111"	"cluster_2"
"ENSMUSG00000053219"	"cluster_2"
"ENSMUSG00000054555"	"cluster_2"
"ENSMUSG00000057337"	"cluster_1"
"ENSMUSG00000058297"	"cluster_1"
"ENSMUSG00000059146"	"cluster_5"
"ENSMUSG00000070526"	"cluster_2"
"ENSMUSG00000075266"	"cluster_3"
"ENSMUSG00000078452"	"cluster_2"
"ENSMUSG00000079685"	"cluster_2"
"ENSMUSG00000090439"	"cluster_1"
"ENSMUSG00000098132"	"cluster_2"
"ENSMUSG00000000732"	"cluster_1"
"ENSMUSG00000001300"	"cluster_2"
"ENSMUSG00000004929"	"cluster_3"
"ENSMUSG00000005410"	"cluster_3"
"ENSMUSG00000006362"	"cluster_5"
"ENSMUSG00000014786"	"cluster_2"
"ENSMUSG00000019906"	"cluster_5"
"ENSMUSG00000019942"	"cluster_3"
"ENSMUSG00000020018"	"cluster_3"
"ENSMUSG00000020154"	"cluster_1"
"ENSMUSG00000020185"	"cluster_3"
"ENSMUSG00000020256"	"cluster_3"
"ENSMUSG00000021750"	"cluster_1"
"ENSMUSG00000022322"	"cluster_3"
"ENSMUSG00000025407"	"cluster_5"
"ENSMUSG00000031502"	"cluster_1"
"ENSMUSG00000031562"	"cluster_3"
"ENSMUSG00000031636"	"cluster_5"
"ENSMUSG00000031647"	"cluster_1"
"ENSMUSG00000031659"	"cluster_5"
"ENSMUSG00000031756"	"cluster_3"
"ENSMUSG00000031808"	"cluster_5"
"ENSMUSG00000031821"	"cluster_3"
"ENSMUSG00000031972"	"cluster_5"
"ENSMUSG00000034845"	"cluster_5"
"ENSMUSG00000035365"	"cluster_3"
"ENSMUSG00000036356"	"cluster_2"
"ENSMUSG00000037725"	"cluster_3"
"ENSMUSG00000039396"	"cluster_3"
"ENSMUSG00000056758"	"cluster_2"
"ENSMUSG00000058056"	"cluster_2"
"ENSMUSG00000062075"	"cluster_3"
"ENSMUSG00000062991"	"cluster_2"
"ENSMUSG00000069601"	"cluster_2"
"ENSMUSG00000074802"	"cluster_3"
"ENSMUSG00000091764"	"cluster_5"
"ENSMUSG00000005148"	"cluster_5"
"ENSMUSG00000021879"	"cluster_2"
"ENSMUSG00000021903"	"cluster_1"
"ENSMUSG00000021990"	"cluster_2"
"ENSMUSG00000022033"	"cluster_3"
"ENSMUSG00000022034"	"cluster_3"
"ENSMUSG00000022096"	"cluster_1"
"ENSMUSG00000022122"	"cluster_3"
"ENSMUSG00000031870"	"cluster_2"
"ENSMUSG00000032218"	"cluster_3"
"ENSMUSG00000032221"	"cluster_3"
"ENSMUSG00000032254"	"cluster_3"
"ENSMUSG00000032261"	"cluster_2"
"ENSMUSG00000032289"	"cluster_2"
"ENSMUSG00000032332"	"cluster_2"
"ENSMUSG00000032577"	"cluster_3"
"ENSMUSG00000032925"	"cluster_5"
"ENSMUSG00000034997"	"cluster_3"
"ENSMUSG00000035184"	"cluster_1"
"ENSMUSG00000036777"	"cluster_3"
"ENSMUSG00000037544"	"cluster_3"
"ENSMUSG00000038379"	"cluster_3"
"ENSMUSG00000042485"	"cluster_1"
"ENSMUSG00000043719"	"cluster_5"
"ENSMUSG00000048922"	"cluster_3"
"ENSMUSG00000079355"	"cluster_5"
"ENSMUSG00000090799"	"cluster_5"
"ENSMUSG00000091155"	"cluster_2"
"ENSMUSG00000091345"	"cluster_5"
"ENSMUSG00000091649"	"cluster_2"
"ENSMUSG00000000126"	"cluster_5"
"ENSMUSG00000000317"	"cluster_5"
"ENSMUSG00000000320"	"cluster_5"
"ENSMUSG00000000594"	"cluster_5"
"ENSMUSG00000001707"	"cluster_3"
"ENSMUSG00000002055"	"cluster_3"
"ENSMUSG00000003949"	"cluster_1"
"ENSMUSG00000004837"	"cluster_1"
"ENSMUSG00000006715"	"cluster_3"
"ENSMUSG00000017146"	"cluster_3"
"ENSMUSG00000017167"	"cluster_5"
"ENSMUSG00000017344"	"cluster_5"
"ENSMUSG00000017417"	"cluster_1"
"ENSMUSG00000017499"	"cluster_3"
"ENSMUSG00000017607"	"cluster_4"
"ENSMUSG00000017716"	"cluster_3"
"ENSMUSG00000018740"	"cluster_1"
"ENSMUSG00000020173"	"cluster_1"
"ENSMUSG00000020328"	"cluster_3"
"ENSMUSG00000020419"	"cluster_2"
"ENSMUSG00000020461"	"cluster_2"
"ENSMUSG00000020493"	"cluster_3"
"ENSMUSG00000020808"	"cluster_3"
"ENSMUSG00000020897"	"cluster_3"
"ENSMUSG00000021306"	"cluster_5"
"ENSMUSG00000025867"	"cluster_5"
"ENSMUSG00000033857"	"cluster_5"
"ENSMUSG00000034773"	"cluster_2"
"ENSMUSG00000035373"	"cluster_3"
"ENSMUSG00000035385"	"cluster_3"
"ENSMUSG00000036768"	"cluster_3"
"ENSMUSG00000038188"	"cluster_5"
"ENSMUSG00000038233"	"cluster_5"
"ENSMUSG00000040543"	"cluster_1"
"ENSMUSG00000041287"	"cluster_5"
"ENSMUSG00000041828"	"cluster_5"
"ENSMUSG00000043419"	"cluster_2"
"ENSMUSG00000043602"	"cluster_5"
"ENSMUSG00000043631"	"cluster_5"
"ENSMUSG00000049539"	"cluster_3"
"ENSMUSG00000050107"	"cluster_3"
"ENSMUSG00000052087"	"cluster_2"
"ENSMUSG00000052373"	"cluster_1"
"ENSMUSG00000052565"	"cluster_3"
"ENSMUSG00000055805"	"cluster_5"
"ENSMUSG00000056457"	"cluster_5"
"ENSMUSG00000057003"	"cluster_5"
"ENSMUSG00000058773"	"cluster_3"
"ENSMUSG00000061615"	"cluster_3"
"ENSMUSG00000061991"	"cluster_3"
"ENSMUSG00000062727"	"cluster_3"
"ENSMUSG00000063021"	"cluster_3"
"ENSMUSG00000066235"	"cluster_5"
"ENSMUSG00000067455"	"cluster_3"
"ENSMUSG00000069267"	"cluster_3"
"ENSMUSG00000069268"	"cluster_3"
"ENSMUSG00000069270"	"cluster_3"
"ENSMUSG00000069272"	"cluster_3"
"ENSMUSG00000069301"	"cluster_3"
"ENSMUSG00000069302"	"cluster_3"
"ENSMUSG00000069309"	"cluster_3"
"ENSMUSG00000069310"	"cluster_3"
"ENSMUSG00000069910"	"cluster_3"
"ENSMUSG00000071478"	"cluster_3"
"ENSMUSG00000071516"	"cluster_3"
"ENSMUSG00000094338"	"cluster_3"
"ENSMUSG00000095217"	"cluster_3"
"ENSMUSG00000099517"	"cluster_3"
"ENSMUSG00000099583"	"cluster_3"
"ENSMUSG00000101355"	"cluster_3"
"ENSMUSG00000114279"	"cluster_3"
"ENSMUSG00000114456"	"cluster_3"
"ENSMUSG00000002997"	"cluster_2"
"ENSMUSG00000004151"	"cluster_5"
"ENSMUSG00000005124"	"cluster_2"
"ENSMUSG00000007682"	"cluster_5"
"ENSMUSG00000011171"	"cluster_5"
"ENSMUSG00000020592"	"cluster_2"
"ENSMUSG00000021175"	"cluster_3"
"ENSMUSG00000021176"	"cluster_3"
"ENSMUSG00000021263"	"cluster_2"
"ENSMUSG00000021714"	"cluster_3"
"ENSMUSG00000021719"	"cluster_1"
"ENSMUSG00000022231"	"cluster_5"
"ENSMUSG00000036944"	"cluster_1"
"ENSMUSG00000039007"	"cluster_5"
"ENSMUSG00000041481"	"cluster_2"
"ENSMUSG00000042961"	"cluster_5"
"ENSMUSG00000045763"	"cluster_2"
"ENSMUSG00000045930"	"cluster_5"
"ENSMUSG00000047534"	"cluster_3"
"ENSMUSG00000049985"	"cluster_3"
"ENSMUSG00000051235"	"cluster_3"
"ENSMUSG00000059060"	"cluster_2"
"ENSMUSG00000062563"	"cluster_5"
"ENSMUSG00000063632"	"cluster_2"
"ENSMUSG00000091119"	"cluster_5"
"ENSMUSG00000109179"	"cluster_5"
"ENSMUSG00000001228"	"cluster_3"
"ENSMUSG00000002847"	"cluster_1"
"ENSMUSG00000006958"	"cluster_5"
"ENSMUSG00000009739"	"cluster_5"
"ENSMUSG00000015476"	"cluster_1"
"ENSMUSG00000018169"	"cluster_1"
"ENSMUSG00000022385"	"cluster_3"
"ENSMUSG00000022464"	"cluster_2"
"ENSMUSG00000022479"	"cluster_3"
"ENSMUSG00000022548"	"cluster_5"
"ENSMUSG00000022686"	"cluster_2"
"ENSMUSG00000022945"	"cluster_3"
"ENSMUSG00000023015"	"cluster_3"
"ENSMUSG00000023045"	"cluster_5"
"ENSMUSG00000023046"	"cluster_1"
"ENSMUSG00000023903"	"cluster_2"
"ENSMUSG00000023912"	"cluster_5"
"ENSMUSG00000023919"	"cluster_3"
"ENSMUSG00000024011"	"cluster_1"
"ENSMUSG00000024056"	"cluster_3"
"ENSMUSG00000024076"	"cluster_1"
"ENSMUSG00000024168"	"cluster_5"
"ENSMUSG00000024371"	"cluster_5"
"ENSMUSG00000032783"	"cluster_3"
"ENSMUSG00000033031"	"cluster_3"
"ENSMUSG00000033170"	"cluster_1"
"ENSMUSG00000033177"	"cluster_2"
"ENSMUSG00000034206"	"cluster_3"
"ENSMUSG00000039200"	"cluster_2"
"ENSMUSG00000043557"	"cluster_2"
"ENSMUSG00000046329"	"cluster_5"
"ENSMUSG00000047746"	"cluster_5"
"ENSMUSG00000048027"	"cluster_5"
"ENSMUSG00000049362"	"cluster_1"
"ENSMUSG00000051146"	"cluster_3"
"ENSMUSG00000053411"	"cluster_5"
"ENSMUSG00000058290"	"cluster_3"
"ENSMUSG00000068101"	"cluster_3"
"ENSMUSG00000071714"	"cluster_5"
"ENSMUSG00000071716"	"cluster_2"
"ENSMUSG00000072082"	"cluster_3"
"ENSMUSG00000079553"	"cluster_3"
"ENSMUSG00000092586"	"cluster_5"
"ENSMUSG00000115219"	"cluster_2"
"ENSMUSG00000012443"	"cluster_3"
"ENSMUSG00000024304"	"cluster_2"
"ENSMUSG00000024395"	"cluster_1"
"ENSMUSG00000024481"	"cluster_1"
"ENSMUSG00000024521"	"cluster_2"
"ENSMUSG00000024598"	"cluster_2"
"ENSMUSG00000024730"	"cluster_1"
"ENSMUSG00000024795"	"cluster_3"
"ENSMUSG00000024912"	"cluster_3"
"ENSMUSG00000025013"	"cluster_1"
"ENSMUSG00000025092"	"cluster_1"
"ENSMUSG00000033207"	"cluster_5"
"ENSMUSG00000033949"	"cluster_3"
"ENSMUSG00000034459"	"cluster_2"
"ENSMUSG00000035783"	"cluster_2"
"ENSMUSG00000036223"	"cluster_3"
"ENSMUSG00000036585"	"cluster_5"
"ENSMUSG00000039097"	"cluster_3"
"ENSMUSG00000040065"	"cluster_5"
"ENSMUSG00000042834"	"cluster_5"
"ENSMUSG00000044201"	"cluster_3"
"ENSMUSG00000052229"	"cluster_5"
"ENSMUSG00000052942"	"cluster_2"
"ENSMUSG00000058216"	"cluster_1"
"ENSMUSG00000061132"	"cluster_1"
"ENSMUSG00000071604"	"cluster_1"
"ENSMUSG00000071656"	"cluster_1"
"ENSMUSG00000083282"	"cluster_5"
"ENSMUSG00000017412"	"cluster_1"
"ENSMUSG00000025932"	"cluster_5"
"ENSMUSG00000025993"	"cluster_4"
"ENSMUSG00000026070"	"cluster_3"
"ENSMUSG00000026170"	"cluster_1"
"ENSMUSG00000026365"	"cluster_1"
"ENSMUSG00000026494"	"cluster_2"
"ENSMUSG00000026622"	"cluster_3"
"ENSMUSG00000026639"	"cluster_5"
"ENSMUSG00000026669"	"cluster_3"
"ENSMUSG00000026726"	"cluster_2"
"ENSMUSG00000026768"	"cluster_5"
"ENSMUSG00000033952"	"cluster_3"
"ENSMUSG00000034353"	"cluster_1"
"ENSMUSG00000037318"	"cluster_5"
"ENSMUSG00000037474"	"cluster_3"
"ENSMUSG00000041406"	"cluster_3"
"ENSMUSG00000041605"	"cluster_2"
"ENSMUSG00000041642"	"cluster_3"
"ENSMUSG00000042807"	"cluster_1"
"ENSMUSG00000048960"	"cluster_1"
"ENSMUSG00000052062"	"cluster_5"
"ENSMUSG00000055632"	"cluster_5"
"ENSMUSG00000066842"	"cluster_5"
"ENSMUSG00000067158"	"cluster_1"
"ENSMUSG00000079465"	"cluster_1"
"ENSMUSG00000001131"	"cluster_3"
"ENSMUSG00000001403"	"cluster_3"
"ENSMUSG00000016024"	"cluster_5"
"ENSMUSG00000017737"	"cluster_2"
"ENSMUSG00000017861"	"cluster_3"
"ENSMUSG00000023092"	"cluster_1"
"ENSMUSG00000027202"	"cluster_2"
"ENSMUSG00000027326"	"cluster_3"
"ENSMUSG00000027331"	"cluster_3"
"ENSMUSG00000027379"	"cluster_3"
"ENSMUSG00000027446"	"cluster_5"
"ENSMUSG00000027496"	"cluster_3"
"ENSMUSG00000027597"	"cluster_3"
"ENSMUSG00000027656"	"cluster_3"
"ENSMUSG00000040061"	"cluster_2"
"ENSMUSG00000040133"	"cluster_2"
"ENSMUSG00000048007"	"cluster_3"
"ENSMUSG00000050700"	"cluster_5"
"ENSMUSG00000074607"	"cluster_5"
"ENSMUSG00000027555"	"cluster_3"
"ENSMUSG00000027699"	"cluster_3"
"ENSMUSG00000027737"	"cluster_3"
"ENSMUSG00000027996"	"cluster_2"
"ENSMUSG00000028011"	"cluster_5"
"ENSMUSG00000028037"	"cluster_2"
"ENSMUSG00000028194"	"cluster_2"
"ENSMUSG00000028434"	"cluster_5"
"ENSMUSG00000028456"	"cluster_1"
"ENSMUSG00000033308"	"cluster_5"
"ENSMUSG00000034317"	"cluster_2"
"ENSMUSG00000039304"	"cluster_2"
"ENSMUSG00000039519"	"cluster_2"
"ENSMUSG00000040037"	"cluster_1"
"ENSMUSG00000041220"	"cluster_3"
"ENSMUSG00000042788"	"cluster_5"
"ENSMUSG00000044288"	"cluster_5"
"ENSMUSG00000045328"	"cluster_3"
"ENSMUSG00000057457"	"cluster_5"
"ENSMUSG00000102758"	"cluster_5"
"ENSMUSG00000006386"	"cluster_1"
"ENSMUSG00000006398"	"cluster_3"
"ENSMUSG00000011257"	"cluster_3"
"ENSMUSG00000015653"	"cluster_3"
"ENSMUSG00000025746"	"cluster_2"
"ENSMUSG00000028524"	"cluster_1"
"ENSMUSG00000028600"	"cluster_5"
"ENSMUSG00000028678"	"cluster_3"
"ENSMUSG00000028785"	"cluster_2"
"ENSMUSG00000028873"	"cluster_3"
"ENSMUSG00000028885"	"cluster_3"
"ENSMUSG00000029283"	"cluster_3"
"ENSMUSG00000029304"	"cluster_2"
"ENSMUSG00000029309"	"cluster_5"
"ENSMUSG00000029352"	"cluster_5"
"ENSMUSG00000029371"	"cluster_3"
"ENSMUSG00000029372"	"cluster_3"
"ENSMUSG00000029414"	"cluster_3"
"ENSMUSG00000029417"	"cluster_4"
"ENSMUSG00000029491"	"cluster_5"
"ENSMUSG00000032744"	"cluster_5"
"ENSMUSG00000032754"	"cluster_5"
"ENSMUSG00000037411"	"cluster_3"
"ENSMUSG00000040274"	"cluster_2"
"ENSMUSG00000040473"	"cluster_2"
"ENSMUSG00000041827"	"cluster_2"
"ENSMUSG00000042116"	"cluster_5"
"ENSMUSG00000042489"	"cluster_3"
"ENSMUSG00000052776"	"cluster_2"
"ENSMUSG00000056531"	"cluster_2"
"ENSMUSG00000057722"	"cluster_1"
"ENSMUSG00000058427"	"cluster_3"
"ENSMUSG00000063430"	"cluster_5"
"ENSMUSG00000070867"	"cluster_2"
"ENSMUSG00000084845"	"cluster_5"
"ENSMUSG00000000440"	"cluster_2"
"ENSMUSG00000002985"	"cluster_4"
"ENSMUSG00000029581"	"cluster_2"
"ENSMUSG00000029752"	"cluster_3"
"ENSMUSG00000030317"	"cluster_5"
"ENSMUSG00000030319"	"cluster_2"
"ENSMUSG00000033174"	"cluster_1"
"ENSMUSG00000038065"	"cluster_5"
"ENSMUSG00000039985"	"cluster_3"
"ENSMUSG00000040552"	"cluster_5"
"ENSMUSG00000044197"	"cluster_5"
"ENSMUSG00000048776"	"cluster_5"
"ENSMUSG00000057716"	"cluster_5"
"ENSMUSG00000061353"	"cluster_3"
"ENSMUSG00000012819"	"cluster_5"
"ENSMUSG00000020101"	"cluster_5"
"ENSMUSG00000025491"	"cluster_5"
"ENSMUSG00000030730"	"cluster_5"
"ENSMUSG00000030737"	"cluster_1"
"ENSMUSG00000030739"	"cluster_1"
"ENSMUSG00000030774"	"cluster_3"
"ENSMUSG00000030865"	"cluster_1"
"ENSMUSG00000030867"	"cluster_3"
"ENSMUSG00000036560"	"cluster_1"
"ENSMUSG00000037664"	"cluster_4"
"ENSMUSG00000038763"	"cluster_5"
"ENSMUSG00000005470"	"cluster_3"
"ENSMUSG00000020044"	"cluster_1"
"ENSMUSG00000020123"	"cluster_2"
"ENSMUSG00000020251"	"cluster_5"
"ENSMUSG00000023336"	"cluster_1"
"ENSMUSG00000025359"	"cluster_5"
"ENSMUSG00000025395"	"cluster_3"
"ENSMUSG00000031503"	"cluster_1"
"ENSMUSG00000031618"	"cluster_5"
"ENSMUSG00000031790"	"cluster_5"
"ENSMUSG00000031825"	"cluster_1"
"ENSMUSG00000031841"	"cluster_1"
"ENSMUSG00000031880"	"cluster_2"
"ENSMUSG00000035351"	"cluster_3"
"ENSMUSG00000035681"	"cluster_5"
"ENSMUSG00000037852"	"cluster_5"
"ENSMUSG00000038457"	"cluster_1"
"ENSMUSG00000046841"	"cluster_2"
"ENSMUSG00000054320"	"cluster_5"
"ENSMUSG00000055675"	"cluster_5"
"ENSMUSG00000058396"	"cluster_5"
"ENSMUSG00000059602"	"cluster_5"
"ENSMUSG00000060924"	"cluster_5"
"ENSMUSG00000064325"	"cluster_1"
"ENSMUSG00000000197"	"cluster_1"
"ENSMUSG00000021835"	"cluster_1"
"ENSMUSG00000022021"	"cluster_3"
"ENSMUSG00000022037"	"cluster_5"
"ENSMUSG00000022094"	"cluster_3"
"ENSMUSG00000022221"	"cluster_2"
"ENSMUSG00000025558"	"cluster_1"
"ENSMUSG00000032181"	"cluster_1"
