"id"	"cluster"
"ENSMUSG00000001444"	"cluster_3"
"ENSMUSG00000017417"	"cluster_6"
"ENSMUSG00000017607"	"cluster_3"
"ENSMUSG00000020908"	"cluster_3"
"ENSMUSG00000034987"	"cluster_6"
"ENSMUSG00000049115"	"cluster_4"
"ENSMUSG00000055775"	"cluster_3"
"ENSMUSG00000095105"	"cluster_2"
"ENSMUSG00000021194"	"cluster_3"
"ENSMUSG00000021684"	"cluster_4"
"ENSMUSG00000049985"	"cluster_3"
"ENSMUSG00000058914"	"cluster_1"
"ENSMUSG00000002847"	"cluster_4"
"ENSMUSG00000022861"	"cluster_4"
"ENSMUSG00000039601"	"cluster_6"
"ENSMUSG00000024598"	"cluster_1"
"ENSMUSG00000025427"	"cluster_6"
"ENSMUSG00000048138"	"cluster_1"
"ENSMUSG00000068606"	"cluster_3"
"ENSMUSG00000073555"	"cluster_6"
"ENSMUSG00000090942"	"cluster_3"
"ENSMUSG00000025993"	"cluster_1"
"ENSMUSG00000038473"	"cluster_6"
"ENSMUSG00000056569"	"cluster_4"
"ENSMUSG00000061186"	"cluster_4"
"ENSMUSG00000016024"	"cluster_6"
"ENSMUSG00000068614"	"cluster_1"
"ENSMUSG00000028909"	"cluster_6"
"ENSMUSG00000030592"	"cluster_1"
"ENSMUSG00000030707"	"cluster_2"
"ENSMUSG00000030865"	"cluster_6"
"ENSMUSG00000036528"	"cluster_6"
"ENSMUSG00000031548"	"cluster_1"
"ENSMUSG00000031740"	"cluster_1"
"ENSMUSG00000053399"	"cluster_6"
"ENSMUSG00000034275"	"cluster_4"
"ENSMUSG00000037681"	"cluster_6"
"ENSMUSG00000038352"	"cluster_4"
"ENSMUSG00000039208"	"cluster_4"
"ENSMUSG00000022371"	"cluster_1"
"ENSMUSG00000016028"	"cluster_3"
"ENSMUSG00000022489"	"cluster_4"
"ENSMUSG00000022887"	"cluster_6"
"ENSMUSG00000038146"	"cluster_4"
"ENSMUSG00000052316"	"cluster_1"
"ENSMUSG00000053414"	"cluster_1"
"ENSMUSG00000024713"	"cluster_1"
"ENSMUSG00000041482"	"cluster_3"
"ENSMUSG00000026586"	"cluster_4"
"ENSMUSG00000034810"	"cluster_1"
"ENSMUSG00000046971"	"cluster_6"
"ENSMUSG00000090084"	"cluster_1"
"ENSMUSG00000000693"	"cluster_4"
"ENSMUSG00000037370"	"cluster_4"
"ENSMUSG00000043795"	"cluster_1"
"ENSMUSG00000031613"	"cluster_1"
"ENSMUSG00000031673"	"cluster_1"
"ENSMUSG00000062991"	"cluster_2"
"ENSMUSG00000031963"	"cluster_1"
"ENSMUSG00000043719"	"cluster_6"
"ENSMUSG00000066687"	"cluster_6"
"ENSMUSG00000021213"	"cluster_1"
"ENSMUSG00000021508"	"cluster_1"
"ENSMUSG00000005360"	"cluster_1"
"ENSMUSG00000056069"	"cluster_2"
"ENSMUSG00000006369"	"cluster_1"
"ENSMUSG00000022548"	"cluster_1"
"ENSMUSG00000022754"	"cluster_1"
"ENSMUSG00000024044"	"cluster_1"
"ENSMUSG00000043557"	"cluster_1"
"ENSMUSG00000024678"	"cluster_4"
"ENSMUSG00000042268"	"cluster_1"
"ENSMUSG00000017007"	"cluster_1"
"ENSMUSG00000075012"	"cluster_4"
"ENSMUSG00000028600"	"cluster_1"
"ENSMUSG00000028664"	"cluster_1"
"ENSMUSG00000035273"	"cluster_2"
"ENSMUSG00000036896"	"cluster_2"
"ENSMUSG00000052861"	"cluster_1"
"ENSMUSG00000035934"	"cluster_1"
"ENSMUSG00000039542"	"cluster_1"
"ENSMUSG00000021200"	"cluster_6"
"ENSMUSG00000021676"	"cluster_1"
"ENSMUSG00000022332"	"cluster_4"
"ENSMUSG00000073418"	"cluster_1"
"ENSMUSG00000024810"	"cluster_4"
"ENSMUSG00000035735"	"cluster_4"
"ENSMUSG00000039982"	"cluster_4"
