"id"	"cluster"
"ENSMUSG00000029304"	"cluster_2"
"ENSMUSG00000029372"	"cluster_2"
"ENSMUSG00000029417"	"cluster_4"
"ENSMUSG00000032744"	"cluster_4"
"ENSMUSG00000038552"	"cluster_1"
"ENSMUSG00000040606"	"cluster_4"
"ENSMUSG00000059434"	"cluster_4"
"ENSMUSG00000001521"	"cluster_2"
"ENSMUSG00000007655"	"cluster_2"
"ENSMUSG00000023191"	"cluster_4"
"ENSMUSG00000029581"	"cluster_4"
"ENSMUSG00000029661"	"cluster_3"
"ENSMUSG00000029762"	"cluster_2"
"ENSMUSG00000033174"	"cluster_1"
"ENSMUSG00000038065"	"cluster_4"
"ENSMUSG00000046456"	"cluster_4"
"ENSMUSG00000049409"	"cluster_2"
"ENSMUSG00000068699"	"cluster_4"
"ENSMUSG00000025473"	"cluster_2"
"ENSMUSG00000030865"	"cluster_3"
"ENSMUSG00000055320"	"cluster_3"
"ENSMUSG00000000303"	"cluster_2"
"ENSMUSG00000014329"	"cluster_4"
"ENSMUSG00000020241"	"cluster_4"
"ENSMUSG00000031443"	"cluster_2"
"ENSMUSG00000031444"	"cluster_2"
"ENSMUSG00000031461"	"cluster_4"
"ENSMUSG00000031548"	"cluster_4"
"ENSMUSG00000031740"	"cluster_3"
"ENSMUSG00000031842"	"cluster_4"
"ENSMUSG00000034612"	"cluster_2"
"ENSMUSG00000022094"	"cluster_2"
"ENSMUSG00000032174"	"cluster_1"
"ENSMUSG00000032216"	"cluster_3"
"ENSMUSG00000032232"	"cluster_2"
"ENSMUSG00000032554"	"cluster_3"
"ENSMUSG00000050730"	"cluster_4"
"ENSMUSG00000055639"	"cluster_2"
"ENSMUSG00000005237"	"cluster_4"
"ENSMUSG00000006930"	"cluster_1"
"ENSMUSG00000017446"	"cluster_4"
"ENSMUSG00000018427"	"cluster_1"
"ENSMUSG00000019590"	"cluster_4"
"ENSMUSG00000036964"	"cluster_1"
"ENSMUSG00000041797"	"cluster_3"
"ENSMUSG00000042826"	"cluster_4"
"ENSMUSG00000044749"	"cluster_4"
"ENSMUSG00000021200"	"cluster_4"
"ENSMUSG00000022562"	"cluster_1"
"ENSMUSG00000022661"	"cluster_2"
"ENSMUSG00000022994"	"cluster_3"
"ENSMUSG00000023963"	"cluster_1"
"ENSMUSG00000024049"	"cluster_4"
"ENSMUSG00000024640"	"cluster_2"
"ENSMUSG00000024842"	"cluster_4"
"ENSMUSG00000058624"	"cluster_2"
"ENSMUSG00000003418"	"cluster_3"
"ENSMUSG00000025780"	"cluster_3"
"ENSMUSG00000025938"	"cluster_3"
"ENSMUSG00000026187"	"cluster_2"
"ENSMUSG00000026249"	"cluster_1"
"ENSMUSG00000026399"	"cluster_3"
"ENSMUSG00000026980"	"cluster_2"
"ENSMUSG00000061816"	"cluster_3"
"ENSMUSG00000027022"	"cluster_3"
"ENSMUSG00000027358"	"cluster_3"
"ENSMUSG00000046532"	"cluster_3"
"ENSMUSG00000047907"	"cluster_3"
"ENSMUSG00000052854"	"cluster_3"
"ENSMUSG00000070999"	"cluster_2"
"ENSMUSG00000029348"	"cluster_1"
"ENSMUSG00000029838"	"cluster_3"
"ENSMUSG00000030399"	"cluster_3"
"ENSMUSG00000090698"	"cluster_2"
"ENSMUSG00000092035"	"cluster_3"
"ENSMUSG00000007279"	"cluster_1"
"ENSMUSG00000009246"	"cluster_3"
"ENSMUSG00000019817"	"cluster_2"
"ENSMUSG00000005465"	"cluster_2"
"ENSMUSG00000031972"	"cluster_3"
"ENSMUSG00000054934"	"cluster_2"
"ENSMUSG00000069601"	"cluster_3"
"ENSMUSG00000013076"	"cluster_3"
"ENSMUSG00000052374"	"cluster_3"
"ENSMUSG00000052957"	"cluster_3"
"ENSMUSG00000057003"	"cluster_3"
"ENSMUSG00000005716"	"cluster_3"
"ENSMUSG00000022754"	"cluster_3"
"ENSMUSG00000024059"	"cluster_3"
"ENSMUSG00000064356"	"cluster_2"
"ENSMUSG00000026622"	"cluster_2"
"ENSMUSG00000023092"	"cluster_3"
"ENSMUSG00000028469"	"cluster_3"
"ENSMUSG00000040118"	"cluster_3"
"ENSMUSG00000029576"	"cluster_1"
"ENSMUSG00000033542"	"cluster_3"
"ENSMUSG00000071112"	"cluster_2"
"ENSMUSG00000019846"	"cluster_2"
"ENSMUSG00000030554"	"cluster_3"
"ENSMUSG00000037664"	"cluster_3"
"ENSMUSG00000056328"	"cluster_3"
"ENSMUSG00000021573"	"cluster_2"
"ENSMUSG00000022371"	"cluster_3"
"ENSMUSG00000058070"	"cluster_3"
"ENSMUSG00000038168"	"cluster_3"
