Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
FAPs,Agt,Mas1,FAPs,1,3.37246367319782,1.0,1,0.561887216676742,0.2977810008509988,1.894944226676545,0.2977810008509988
FAPs,Agt,Mas1,sCs,1,3.37246367319782,1.0,1,1.32502704269837,0.7022189991490011,4.468605567504989,0.7022189991490011
FAPs,Agt,Agtr1a,ECs,1,3.37246367319782,1.0,1,1.40380208883996,0.0295159578369242,4.734271548971984,0.0295159578369242
FAPs,Agt,Agtr1a,FAPs,1,3.37246367319782,1.0,1,10.5347689272172,0.2215011631265148,35.52812551257318,0.2215011631265148
FAPs,Agt,Agtr1a,sCs,1,3.37246367319782,1.0,1,35.622212767277,0.7489828790365609,120.1346185165653,0.7489828790365609
FAPs,Agt,Agtr2,FAPs,1,3.37246367319782,1.0,1,3.58248163700329,1.0,12.08178918069185,1.0
ECs,Serping1,Sele,ECs,1,11.5417598041587,0.0132852770867681,1,3.20250548638032,1.0,36.96254909530208,0.0132852770867681
FAPs,Serping1,Sele,ECs,1,647.188220337169,0.7449535409126804,1,3.20250548638032,1.0,2072.623826350499,0.7449535409126804
M1,Serping1,Sele,ECs,1,0.321253301182145,0.0003697823550015,1,3.20250548638032,1.0,1.028815459553609,0.0003697823550015
sCs,Serping1,Sele,ECs,1,209.711964252028,0.2413913996455498,1,3.20250548638032,1.0,671.6037160767132,0.2413913996455498
ECs,Serping1,Lrp1,ECs,1,11.5417598041587,0.0132852770867681,1,3.35910225890994,0.0071375420067881,38.76995142994544,9.482422327862826e-05
ECs,Serping1,Lrp1,FAPs,1,11.5417598041587,0.0132852770867681,1,175.031777634707,0.3719138534936819,2020.174735554705,0.0049409785960712
ECs,Serping1,Lrp1,M1,1,11.5417598041587,0.0132852770867681,1,115.570310395761,0.2455679766816553,1333.884763079938,0.0032624386138528
ECs,Serping1,Lrp1,M2,1,11.5417598041587,0.0132852770867681,1,135.653304628366,0.2882410493983575,1565.67785866097,0.003829362209038
ECs,Serping1,Lrp1,sCs,1,11.5417598041587,0.0132852770867681,1,41.0100219979199,0.0871395784195172,473.3278234632559,0.0011576734445274
FAPs,Serping1,Lrp1,ECs,1,647.188220337169,0.7449535409126804,1,3.35910225890994,0.0071375420067881,2173.971412874489,0.0053171371913698
FAPs,Serping1,Lrp1,FAPs,1,647.188220337169,0.7449535409126804,1,175.031777634707,0.3719138534936819,113278.5046698571,0.2770585420745982
FAPs,Serping1,Lrp1,M1,1,647.188220337169,0.7449535409126804,1,115.570310395761,0.2455679766816553,74795.74350884679,0.1829367337637616
FAPs,Serping1,Lrp1,M2,1,647.188220337169,0.7449535409126804,1,135.653304628366,0.2882410493983575,87793.22080528803,0.2147261903856933
FAPs,Serping1,Lrp1,sCs,1,647.188220337169,0.7449535409126804,1,41.0100219979199,0.0871395784195172,26541.20315282193,0.0649149374972575
M1,Serping1,Lrp1,ECs,1,0.321253301182145,0.0003697823550015,1,3.35910225890994,0.0071375420067881,1.079122689683219,2.639337092192468e-06
M1,Serping1,Lrp1,FAPs,1,0.321253301182145,0.0003697823550015,1,175.031777634707,0.3719138534936819,56.22953637692876,0.0001375271806025
M1,Serping1,Lrp1,M1,1,0.321253301182145,0.0003697823550015,1,115.570310395761,0.2455679766816553,37.12734373328339,9.080670473030302e-05
M1,Serping1,Lrp1,M2,1,0.321253301182145,0.0003697823550015,1,135.653304628366,0.2882410493983575,43.57907192812972,0.0001065864540546
M1,Serping1,Lrp1,sCs,1,0.321253301182145,0.0003697823550015,1,41.0100219979199,0.0871395784195172,13.17460494838415,3.222267852180948e-05
sCs,Serping1,Lrp1,ECs,1,209.711964252028,0.2413913996455498,1,3.35910225890994,0.0071375420067881,704.4439328394278,0.0017229412550475
sCs,Serping1,Lrp1,FAPs,1,209.711964252028,0.2413913996455498,1,175.031777634707,0.3719138534936819,36706.25789429859,0.0897768056424098
sCs,Serping1,Lrp1,M1,1,209.711964252028,0.2413913996455498,1,115.570310395761,0.2455679766816553,24236.47680231161,0.0592779975993105
sCs,Serping1,Lrp1,M2,1,209.711964252028,0.2413913996455498,1,135.653304628366,0.2882410493983575,28448.12097089335,0.0695789103495715
sCs,Serping1,Lrp1,sCs,1,209.711964252028,0.2413913996455498,1,41.0100219979199,0.0871395784195172,8600.29226720266,0.0210347447992104
ECs,Serping1,Selp,ECs,1,11.5417598041587,0.0132852770867681,1,13.2927159299736,0.9775852961207312,153.4213344086693,0.0129874915349142
ECs,Serping1,Selp,M2,1,11.5417598041587,0.0132852770867681,1,0.304783932925277,0.0224147038792688,3.517742945990363,0.0002977855518539
FAPs,Serping1,Selp,ECs,1,647.188220337169,0.7449535409126804,1,13.2927159299736,0.9775852961207312,8602.889166167151,0.7282556278893099
FAPs,Serping1,Selp,M2,1,647.188220337169,0.7449535409126804,1,0.304783932925277,0.0224147038792688,197.2525711372731,0.0166979130233705
M1,Serping1,Selp,ECs,1,0.321253301182145,0.0003697823550015,1,13.2927159299736,0.9775852961207312,4.270328874180506,0.0003614937930143
M1,Serping1,Selp,M2,1,0.321253301182145,0.0003697823550015,1,0.304783932925277,0.0224147038792688,0.0979128445995227,8.288561987137937e-06
sCs,Serping1,Selp,ECs,1,209.711964252028,0.2413913996455498,1,13.2927159299736,0.9775852961207312,2787.641567918987,0.2359806829034926
sCs,Serping1,Selp,M2,1,209.711964252028,0.2413913996455498,1,0.304783932925277,0.0224147038792688,63.91683724621819,0.0054107167420572
ECs,Col1a2,Cd44,ECs,1,5.3008322739587,0.0028198551391193,1,17.2438410521799,0.0308099508726306,91.40670917640917,8.687959830420173e-05
ECs,Col1a2,Cd44,FAPs,1,5.3008322739587,0.0028198551391193,1,76.8272512362666,0.1372689431029865,407.2483728727354,0.0003870785346504
ECs,Col1a2,Cd44,M1,1,5.3008322739587,0.0028198551391193,1,131.584602902164,0.2351051102096407,697.5079098198305,0.0006629623532578
ECs,Col1a2,Cd44,M2,1,5.3008322739587,0.0028198551391193,1,287.116449855948,0.5129972891780739,1521.956143780854,0.001446578042243
ECs,Col1a2,Cd44,sCs,1,5.3008322739587,0.0028198551391193,1,46.9120012692379,0.0838187066366683,248.6726503639677,0.0002363566106637
FAPs,Col1a2,Cd44,ECs,1,1817.26560160239,0.9667209753075876,1,17.2438410521799,0.0308099508726306,31336.6391836257,0.0297846257567683
FAPs,Col1a2,Cd44,FAPs,1,1817.26560160239,0.9667209753075876,1,76.8272512362666,0.1372689431029865,139615.520937332,0.1327007665559608
