"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"id"	"day"	"type"
904.66120090087	0.271151445370054	0.166414957307858	0.00272467063211111	0.177548142611409	"ENSMUSG00000068079"	"D0"	"ECs"
94.1571849119657	1.10067522806987	0.330397972258341	3.11717702178508e-05	0.00787627932790225	"ENSMUSG00000071722"	"D0"	"ECs"
92.6694436700738	-0.653298641279305	0.372059786725982	0.00174641685748455	0.130255344051302	"ENSMUSG00000074899"	"D0"	"ECs"
366.202543432841	0.370019328861901	0.307576375961989	0.00389546169887826	0.223021173361024	"ENSMUSG00000078866"	"D0"	"ECs"
8611.29990594601	-0.281599669214908	0.113045834120553	0.000455039764276694	0.0574882379745893	"ENSMUSG00000008730"	"D0"	"ECs"
351.535008529616	0.570826720493306	0.213800164719153	0.000246362356839727	0.0367495462654537	"ENSMUSG00000027500"	"D0"	"ECs"
388.501609710557	0.53135817478263	0.291575130471958	0.00162813055987002	0.12677914755818	"ENSMUSG00000027784"	"D0"	"ECs"
44.8573609404925	1.5962790000278	0.479287045954036	3.18105355405939e-05	0.00787692481056186	"ENSMUSG00000027895"	"D0"	"ECs"
322.620786682566	0.713144494151414	0.28040909994032	0.000334976587699652	0.0460816125812154	"ENSMUSG00000028005"	"D0"	"ECs"
2608.1646698715	0.288426560419402	0.139272880333002	0.00122693695912783	0.104217058735104	"ENSMUSG00000028195"	"D0"	"ECs"
147.701624011812	0.445745654056036	0.424529866907173	0.00418556383216707	0.230317625804714	"ENSMUSG00000028259"	"D0"	"ECs"
392.51139292666	0.395697624484509	0.271369517699373	0.00297336407401448	0.184066103001866	"ENSMUSG00000028341"	"D0"	"ECs"
1381.51172933269	0.156861300657827	0.14503392888869	0.00776314445225813	0.329162641997972	"ENSMUSG00000028409"	"D0"	"ECs"
48.508546835439	-0.724036394127211	0.799738666663819	0.00414504617950673	0.230162347621375	"ENSMUSG00000032826"	"D0"	"ECs"
598.586868417877	0.483411501240057	0.227500471932881	0.000935124928237693	0.0890598595116221	"ENSMUSG00000033910"	"D0"	"ECs"
2379.69790092452	-0.103037403571078	0.331181706981184	0.011271123170714	0.387739759026049	"ENSMUSG00000040253"	"D0"	"ECs"
145.423421473123	-0.537503895439141	0.340321534912939	0.00232876208399418	0.158666777155172	"ENSMUSG00000048706"	"D0"	"ECs"
18.0482838381434	5.19284750309081	1.12386749472496	1.35543229616736e-06	0.000621541009586966	"ENSMUSG00000052415"	"D0"	"ECs"
657.484579824172	-0.836348683998847	0.151761576597923	1.56229288649729e-09	1.9342748227723e-06	"ENSMUSG00000060206"	"D0"	"ECs"
1363.41786496548	0.605726520712239	0.181164178212888	3.08137875349067e-05	0.00787627932790225	"ENSMUSG00000018604"	"D0"	"ECs"
571.333260740882	0.372163151590939	0.169180080214668	0.000846606592049213	0.0838546897292904	"ENSMUSG00000028680"	"D0"	"ECs"
1137.97938331558	0.724654719487262	0.129144018810711	9.08515631859451e-10	1.40604150475648e-06	"ENSMUSG00000028766"	"D0"	"ECs"
333.937608139171	-0.450997704231213	0.184553354393664	0.000454723915847477	0.0574882379745893	"ENSMUSG00000028795"	"D0"	"ECs"
2044.97639837249	0.176736557843212	0.13447663817453	0.00561294419095198	0.273597882000695	"ENSMUSG00000028970"	"D0"	"ECs"
57.7723241869196	1.56245007424142	0.38842700249209	2.29968908612744e-06	0.000981808640529096	"ENSMUSG00000029053"	"D0"	"ECs"
4156.34707717752	-0.101753684002721	0.11753394045384	0.0159491822369096	0.467777479410315	"ENSMUSG00000029084"	"D0"	"ECs"
74.3498013743477	0.861555400961962	0.387000270410007	0.00071128724546115	0.0759176498797802	"ENSMUSG00000029299"	"D0"	"ECs"
23.1852920005195	1.4348890306568	0.741159333437864	0.00127345087531754	0.106425117853627	"ENSMUSG00000029314"	"D0"	"ECs"
111.708410169642	-0.879671615992936	0.30756751447414	0.000137404727627335	0.0233042182569046	"ENSMUSG00000029338"	"D0"	"ECs"
1673.41166171368	0.264832960033954	0.124059847963721	0.00113877844325566	0.099994439049279	"ENSMUSG00000036087"	"D0"	"ECs"
3180.60673408064	-0.30274301193977	0.0988834358944142	8.7473569341147e-05	0.0161643322688469	"ENSMUSG00000037235"	"D0"	"ECs"
1111.63062615926	0.877806521887224	0.191037261829604	1.81431336262349e-07	0.000112315068713207	"ENSMUSG00000040537"	"D0"	"ECs"
1775.21019350283	-0.238714662896247	0.126430764748713	0.00192452148324971	0.139342108094238	"ENSMUSG00000041936"	"D0"	"ECs"
143.946359497856	0.772916306231843	0.255254394240712	8.51741930451499e-05	0.0161643322688469	"ENSMUSG00000046447"	"D0"	"ECs"
176.423569714855	0.327328835802797	0.577081572958556	0.00543640337210116	0.269232440599938	"ENSMUSG00000072774"	"D0"	"ECs"
15.0896087255344	1.21616881768797	1.27422377828395	0.00414556203211102	0.230162347621375	"ENSMUSG00000072941"	"D0"	"ECs"
30.0829097949628	3.68147873082151	0.650717724044456	1.218714781097e-09	1.67654530052911e-06	"ENSMUSG00000106379"	"D0"	"ECs"
338.063756063677	-0.358781970228066	0.216886094430224	0.00230197057683469	0.158666777155172	"ENSMUSG00000002265"	"D0"	"ECs"
71.6499479798961	1.22769203520641	0.379212952608747	4.28813359132769e-05	0.00983173740633854	"ENSMUSG00000003153"	"D0"	"ECs"
361.603651651795	0.496997864960893	0.221537867496034	0.000722062590415716	0.0759276616661891	"ENSMUSG00000006154"	"D0"	"ECs"
91.5687110835943	0.864602554387614	0.350400991652923	0.000402732470076973	0.0530401239466163	"ENSMUSG00000019577"	"D0"	"ECs"
464.054968211039	0.462347433110508	0.187313624412859	0.000435456472862007	0.056160276984422	"ENSMUSG00000029765"	"D0"	"ECs"
315.042045896208	0.386315819341823	0.236785223631796	0.00237083868618907	0.158666777155172	"ENSMUSG00000029859"	"D0"	"ECs"
1636.75391184956	0.391516556333861	0.144479777814622	0.00023801576890612	0.0363811510472429	"ENSMUSG00000029860"	"D0"	"ECs"
44.7237579775047	1.13291660897109	0.454997981161695	0.000382754018505253	0.0509556720764897	"ENSMUSG00000029999"	"D0"	"ECs"
15.0595262967347	2.12460199592904	0.848714052152293	0.000406979385746591	0.0530401239466163	"ENSMUSG00000030256"	"D0"	"ECs"
27.7777516059713	-2.17193942674296	0.571992166395298	5.85860336551708e-06	0.00213339318436668	"ENSMUSG00000030393"	"D0"	"ECs"
284.833016414042	-0.985469524066683	0.214435966288856	1.75446933036662e-07	0.000112315068713207	"ENSMUSG00000034387"	"D0"	"ECs"
109.593804152093	-0.708013737841874	0.48872240682187	0.00262142725883107	0.172637717508444	"ENSMUSG00000039578"	"D0"	"ECs"
61.179935143074	0.849545630982588	0.436606898294531	0.00125798887017851	0.105953470759729	"ENSMUSG00000041540"	"D0"	"ECs"
475.667829292729	0.444338743701645	0.204949783034902	0.000869926333309153	0.0848075427771702	"ENSMUSG00000041741"	"D0"	"ECs"
1086.86989174958	-0.123322774871953	0.437630726372469	0.0100897112477396	0.370684614119479	"ENSMUSG00000051855"	"D0"	"ECs"
190.655578262723	0.715115717033959	0.230961506700611	6.92399064952551e-05	0.0142876547052959	"ENSMUSG00000053007"	"D0"	"ECs"
1456.94757781372	-0.36251196285852	0.139470299824442	0.000322731285321431	0.0448959106018498	"ENSMUSG00000054435"	"D0"	"ECs"
249.429280529955	0.579357959013642	0.19650729641821	0.00011161841145581	0.019954869148867	"ENSMUSG00000092035"	"D0"	"ECs"
2957.20443221493	0.318661247881523	0.145738114510332	0.000929749125751849	0.0890598595116221	"ENSMUSG00000005533"	"D0"	"ECs"
2618.14783149832	-0.127800197610349	0.163273170917249	0.0109872118822314	0.382633711054684	"ENSMUSG00000015501"	"D0"	"ECs"
2036.09336735478	-0.150637912720611	0.153466910241347	0.00838248805380618	0.339180793985672	"ENSMUSG00000020009"	"D0"	"ECs"
1626.6399281165	0.236337193946122	0.11765971768099	0.00157081479437792	0.125161361675117	"ENSMUSG00000020099"	"D0"	"ECs"
323.498995961137	-0.45862698820199	0.201013622334803	0.000665805960714701	0.0729499433593691	"ENSMUSG00000021217"	"D0"	"ECs"
1279.62696074198	-0.153926827176184	0.24142505996595	0.00873240596491474	0.346525379011568	"ENSMUSG00000025492"	"D0"	"ECs"
96.6258108298474	0.805731504228592	0.453513835761923	0.00166884477965133	0.128728431893163	"ENSMUSG00000030616"	"D0"	"ECs"
339.719536481383	0.541843471571376	0.203950943876997	0.000257571298073429	0.0379641695410372	"ENSMUSG00000030701"	"D0"	"ECs"
249.018358217025	-0.62649261767383	0.195323842858804	4.80752707356118e-05	0.0105372291738818	"ENSMUSG00000030922"	"D0"	"ECs"
705.019232194023	-0.40999131623018	0.25358723873361	0.00232170978757165	0.158666777155172	"ENSMUSG00000035686"	"D0"	"ECs"
1656.65815323655	-0.194146465522719	0.152011121072234	0.0051357180381788	0.259656297158903	"ENSMUSG00000036862"	"D0"	"ECs"
229.754292813179	0.599974523375162	0.377201577861816	0.00223874632964629	0.156598408516106	"ENSMUSG00000037887"	"D0"	"ECs"
3199.72518231478	0.312798501805958	0.114354897578671	0.000244067650841331	0.0367495462654537	"ENSMUSG00000039031"	"D0"	"ECs"
950.998861897631	0.280353448235375	0.131333360246812	0.00111370505617665	0.0991463120082163	"ENSMUSG00000040435"	"D0"	"ECs"
180.596872203178	-0.386364171893998	0.41294935348832	0.00455709105481221	0.242361428949748	"ENSMUSG00000047146"	"D0"	"ECs"
3088.16990051168	-0.188692393802081	0.131056007593429	0.00450995070370594	0.242361428949748	"ENSMUSG00000052040"	"D0"	"ECs"
482.024087513568	-0.291211845579695	0.228120821828643	0.00401374540227029	0.226914072262596	"ENSMUSG00000056144"	"D0"	"ECs"
383.849723434912	1.27982364744687	0.265912129326154	6.22382867039391e-08	4.28095682045261e-05	"ENSMUSG00000058297"	"D0"	"ECs"
1852.83270220152	-0.293921384187913	0.193650646177789	0.00311331119016135	0.190821316066276	"ENSMUSG00000060487"	"D0"	"ECs"
120.412724058841	1.00013663538455	0.328046517511528	7.86431920273841e-05	0.0152137712576725	"ENSMUSG00000070509"	"D0"	"ECs"
576.22195741742	0.770297786914816	0.141283734047985	2.22135605735146e-09	2.29188411217236e-06	"ENSMUSG00000090958"	"D0"	"ECs"
257.647566192229	-0.398328831769283	0.271690325074681	0.00287534324905201	0.181908513566697	"ENSMUSG00000095061"	"D0"	"ECs"
212.975541054376	0.432481901631997	0.268494991127721	0.00236358365353263	0.158666777155172	"ENSMUSG00000003923"	"D0"	"ECs"
12034.9791748979	-0.452720556855759	0.138833703332299	4.22356244745617e-05	0.00983173740633854	"ENSMUSG00000015568"	"D0"	"ECs"
109.540344329358	-0.824160824422551	0.361872809530773	0.00061986033156499	0.0695356890530666	"ENSMUSG00000020053"	"D0"	"ECs"
569.204966554152	-0.358407040513565	0.218955345133182	0.00236104812290771	0.158666777155172	"ENSMUSG00000020121"	"D0"	"ECs"
50189.547202877	-0.124147058748805	0.100183231680438	0.00956619273387057	0.362198875345723	"ENSMUSG00000020154"	"D0"	"ECs"
495.846086692091	0.503140480091261	0.156382726339468	4.85115954213119e-05	0.0105372291738818	"ENSMUSG00000020183"	"D0"	"ECs"
985.149025971834	0.205852153419365	0.175125995752298	0.00546747015822833	0.269692223223207	"ENSMUSG00000023175"	"D0"	"ECs"
1396.11456315351	0.359452596381619	0.131356163591347	0.000226748237421492	0.0350921240939436	"ENSMUSG00000025366"	"D0"	"ECs"
285.587067771227	-0.565614139482293	0.208013769946733	0.00021299739268581	0.0338092399851669	"ENSMUSG00000031450"	"D0"	"ECs"
19412.6664467131	-0.314421408495489	0.168153783960549	0.00170506852307311	0.129694264718329	"ENSMUSG00000031502"	"D0"	"ECs"
232.830191775807	0.432535727950613	0.231223655760277	0.00156282081298385	0.125161361675117	"ENSMUSG00000031520"	"D0"	"ECs"
707.498069972526	-0.195307214331919	0.255736680765027	0.00697540790195642	0.307296766636705	"ENSMUSG00000031639"	"D0"	"ECs"
36.0567910891909	-1.11515858245928	0.609706725766787	0.00148002513447263	0.120553889407274	"ENSMUSG00000031766"	"D0"	"ECs"
192.076045424374	-0.583398228709388	0.253379700621061	0.000607463317619511	0.0690000306004327	"ENSMUSG00000031824"	"D0"	"ECs"
1015.87966716574	-0.218700818289045	0.285091497044014	0.00646712731900795	0.302149069194858	"ENSMUSG00000034845"	"D0"	"ECs"
540.754769423505	0.760145051089931	0.192542966446697	3.17172813085397e-06	0.0012667472899388	"ENSMUSG00000038872"	"D0"	"ECs"
35.3308901861948	1.19934271788186	0.680678816703994	0.00167395828566345	0.128728431893163	"ENSMUSG00000060843"	"D0"	"ECs"
47.8953971950572	1.40818672919777	0.501997477669142	0.00016237293319551	0.0268045238119148	"ENSMUSG00000005148"	"D0"	"ECs"
59.708603306928	-0.619830273582655	0.585334315377879	0.0038911493801027	0.223021173361024	"ENSMUSG00000022090"	"D0"	"ECs"
108.80222224561	0.661819274485172	0.320065622752339	0.00100728978980553	0.0930690663252407	"ENSMUSG00000022114"	"D0"	"ECs"
2757.66808845796	-0.236237300462191	0.154773370997162	0.00343636765539299	0.204546480487599	"ENSMUSG00000022122"	"D0"	"ECs"
124.861949822476	0.800363711881021	0.29689738375523	0.000224340198103093	0.0350921240939436	"ENSMUSG00000023064"	"D0"	"ECs"
404.84885679796	0.312479049173976	0.385913644076106	0.00523204764315287	0.262259035910428	"ENSMUSG00000032076"	"D0"	"ECs"
189.099274473471	0.696500043950135	0.271684194421199	0.00031948318392015	0.0448959106018498	"ENSMUSG00000032177"	"D0"	"ECs"
579.726070741173	0.242544862976783	0.213269492619277	0.00491930827259143	0.254836634824078	"ENSMUSG00000032340"	"D0"	"ECs"
29.7242645657266	1.62037448056579	0.618185418929637	0.000275072257073785	0.0398067198287735	"ENSMUSG00000032502"	"D0"	"ECs"
2870.1183052306	0.232685927521573	0.161590169473817	0.00385158423708626	0.222833945978341	"ENSMUSG00000032531"	"D0"	"ECs"
1618.08336582375	-0.229290644461565	0.176191611514954	0.00449218910138027	0.242361428949748	"ENSMUSG00000032849"	"D0"	"ECs"
5123.79834105695	0.11583068439065	0.133129212395381	0.013303254785867	0.432303405521837	"ENSMUSG00000034485"	"D0"	"ECs"
1928.48747146055	-0.582655339895118	0.10986089695863	5.07526843931274e-09	4.197573094619e-06	"ENSMUSG00000035566"	"D0"	"ECs"
301.155718959924	0.516507329857456	0.262543812837551	0.00128078043455217	0.106425117853627	"ENSMUSG00000041624"	"D0"	"ECs"
323.347081801906	-0.40876157807348	0.274949606392624	0.00278743596068009	0.180064515453497	"ENSMUSG00000046186"	"D0"	"ECs"
597.238542941914	-0.215993577499936	0.392314171467093	0.00662119687850079	0.302971217140079	"ENSMUSG00000047619"	"D0"	"ECs"
790.053982412872	-1.7913531396058	0.181176394358451	2.21452913136011e-24	2.74180851753696e-20	"ENSMUSG00000066687"	"D0"	"ECs"
46.1912617271616	0.639698219953139	1.43081129387312	0.00483140510628086	0.253464519579929	"ENSMUSG00000010803"	"D0"	"ECs"
270.084881274818	-0.317784528784317	0.274219857088727	0.00424353929614057	0.232474601882816	"ENSMUSG00000016984"	"D0"	"ECs"
225.637953264827	0.652420966484368	0.259243856198425	0.00036437930853038	0.0490367415099418	"ENSMUSG00000017417"	"D0"	"ECs"
9809.27505323735	-0.398892614351216	0.124574907602054	5.34393940635349e-05	0.0114074678948384	"ENSMUSG00000018593"	"D0"	"ECs"
188.560645168614	0.868576516182952	0.233432334690496	7.64923386780338e-06	0.00270586184335068	"ENSMUSG00000020902"	"D0"	"ECs"
4214.43522030264	-0.263462301563735	0.113949139309489	0.000747063909668667	0.0766561023150179	"ENSMUSG00000032878"	"D0"	"ECs"
497.965153798682	-0.33361850167694	0.203307860146968	0.00240904681001487	0.160357035240829	"ENSMUSG00000033715"	"D0"	"ECs"
332.912767681889	-0.328827960502414	0.246031728791051	0.00355411631376608	0.209540543241608	"ENSMUSG00000034614"	"D0"	"ECs"
585.049325786204	-0.198280180944462	0.600047072650831	0.00698082179715844	0.307296766636705	"ENSMUSG00000042363"	"D0"	"ECs"
712.204227803836	0.294364322383199	0.217578679599228	0.00373417368087584	0.217055419450346	"ENSMUSG00000043099"	"D0"	"ECs"
2466.74906845749	-0.136925589212948	0.337187931854964	0.0092871018646538	0.360199488611079	"ENSMUSG00000043631"	"D0"	"ECs"
41.3339609582894	0.906630788189718	0.53993651574435	0.00196925920457407	0.141752315185067	"ENSMUSG00000047181"	"D0"	"ECs"
635.429389845893	0.409197045886348	0.154159805069004	0.000276502536570109	0.0398067198287735	"ENSMUSG00000053113"	"D0"	"ECs"
182.678246019078	1.55657085344772	0.245023266841369	9.92621046847043e-12	4.09654706033775e-08	"ENSMUSG00000056427"	"D0"	"ECs"
790.649397231231	-0.409161869666557	0.192755921734009	0.000959835217065218	0.0907154184922478	"ENSMUSG00000021057"	"D0"	"ECs"
107.398215845949	-0.767401034812523	0.34998909403485	0.00075200048887337	0.0766561023150179	"ENSMUSG00000021699"	"D0"	"ECs"
2920.19464817628	-0.105485294747195	0.156508701755231	0.0150597119785866	0.454702738441044	"ENSMUSG00000035133"	"D0"	"ECs"
905.310055876116	0.191995236902502	0.207458046790928	0.00654855811544958	0.302700452966625	"ENSMUSG00000037465"	"D0"	"ECs"
889.332512980368	-0.870886812935876	0.159196242361416	1.95396092728402e-09	2.19927184006394e-06	"ENSMUSG00000044258"	"D0"	"ECs"
162.41626808412	-0.581047408613891	0.349977045691511	0.00204785197136858	0.146557544841124	"ENSMUSG00000046169"	"D0"	"ECs"
255.879599133062	-0.822653776025054	0.236789764520519	1.87242990704223e-05	0.00526531584189138	"ENSMUSG00000047414"	"D0"	"ECs"
104.381507776872	-0.699580224880676	0.347328974711135	0.00109422792080556	0.0987198421490282	"ENSMUSG00000060121"	"D0"	"ECs"
664.463291745943	0.579725932582811	0.134771376016356	7.30488059281325e-07	0.000393224898346178	"ENSMUSG00000001870"	"D0"	"ECs"
1326.76906553978	0.642806723294575	0.180503295049384	1.41164261759228e-05	0.00426281640205123	"ENSMUSG00000018830"	"D0"	"ECs"
282.844887737345	1.06193708349172	0.182025218901256	2.44278862788736e-10	6.04883320037468e-07	"ENSMUSG00000022505"	"D0"	"ECs"
1445.20713684982	0.497110076298576	0.133863962921405	8.34635852029645e-06	0.00286922894591648	"ENSMUSG00000022533"	"D0"	"ECs"
335.062491223822	-0.503554694098387	0.214847695112391	0.000573020129116564	0.0663043197999269	"ENSMUSG00000022864"	"D0"	"ECs"
711.560912807581	-0.86295251994883	0.428062345265164	0.0010406249440853	0.0954368698720008	"ENSMUSG00000022899"	"D0"	"ECs"
13279.8384032135	-0.287504284503241	0.113324832599948	0.00052485865598309	0.0630900487352101	"ENSMUSG00000024066"	"D0"	"ECs"
210.51876658263	0.543243144465266	0.265027170226811	0.00107871487245448	0.0982027120283746	"ENSMUSG00000024401"	"D0"	"ECs"
48.9842470399501	-1.07939869079899	0.49032174265634	0.000723646238317609	0.0759276616661891	"ENSMUSG00000033826"	"D0"	"ECs"
82.5091100993875	0.915206108676648	0.328801317689642	0.000174954389673803	0.0285014512967283	"ENSMUSG00000035678"	"D0"	"ECs"
125.128963694222	0.577331137747417	0.464551715813118	0.00342768610444104	0.204546480487599	"ENSMUSG00000039601"	"D0"	"ECs"
1037.81101172156	0.314753427382831	0.127088666460279	0.000471229324601001	0.0583429026788499	"ENSMUSG00000042644"	"D0"	"ECs"
320.556097358286	-0.278848160954098	0.270439062503977	0.00489050321189487	0.254497993307398	"ENSMUSG00000056515"	"D0"	"ECs"
613.165208853382	0.560462012269807	0.237724372247367	0.000554861281067412	0.0654260716275774	"ENSMUSG00000060550"	"D0"	"ECs"
171.657797439608	-0.889276661439132	0.298063323625639	9.41058556694563e-05	0.017134185280052	"ENSMUSG00000062609"	"D0"	"ECs"
112.087217294906	-0.50257071216056	0.423465424625361	0.0036451013181355	0.212877355753942	"ENSMUSG00000024663"	"D0"	"ECs"
1040.61670688252	-0.503778833157511	0.217571327018432	0.000571753069882371	0.0663043197999269	"ENSMUSG00000024778"	"D0"	"ECs"
162.532835118749	0.638846181220314	0.276222218859541	0.000597514704876879	0.0684984218618578	"ENSMUSG00000037071"	"D0"	"ECs"
265.96144988877	-1.15567276595169	0.194303509292619	1.20996755876888e-10	3.74515208627938e-07	"ENSMUSG00000045215"	"D0"	"ECs"
89.6140858478189	0.749194331196958	0.426239875477114	0.0017387991916919	0.130255344051302	"ENSMUSG00000090942"	"D0"	"ECs"
715.724423813111	0.36642752638472	0.213979042011787	0.0021244858581084	0.150304339481372	"ENSMUSG00000095041"	"D0"	"ECs"
2997.26728442672	0.188790737058745	0.164275533999464	0.00631188493179849	0.298272699773271	"ENSMUSG00000026014"	"D0"	"ECs"
76.6665077228045	0.552507743180565	0.662398271256242	0.00451465336678391	0.242361428949748	"ENSMUSG00000026170"	"D0"	"ECs"
1813.60686408866	-0.120230418938744	0.16453990610749	0.0137872187021906	0.438816336122934	"ENSMUSG00000026604"	"D0"	"ECs"
969.873897548934	0.196236974367456	0.268644847761662	0.00700146489431662	0.307296766636705	"ENSMUSG00000026628"	"D0"	"ECs"
430.356486838811	0.481179744712394	0.210924876956584	0.000665796284500537	0.0729499433593691	"ENSMUSG00000026880"	"D0"	"ECs"
221.61999041182	0.454582247819914	0.328380222213652	0.00310764811615649	0.190821316066276	"ENSMUSG00000038608"	"D0"	"ECs"
1503.16878766792	-0.299801541168901	0.178047285270448	0.0023342532615608	0.158666777155172	"ENSMUSG00000041040"	"D0"	"ECs"
3248.09994683104	-0.215339364332801	0.155527303602462	0.00462908011772689	0.243883578457773	"ENSMUSG00000042807"	"D0"	"ECs"
1803.87543046712	-0.256823630265857	0.160812895746506	0.00296473557143556	0.184066103001866	"ENSMUSG00000070738"	"D0"	"ECs"
96.8688867494301	-0.563518120183989	0.385643922627661	0.00270088250270547	0.176929239502627	"ENSMUSG00000016024"	"D0"	"ECs"
329.170515971726	-0.416571983808252	0.332175442157509	0.00354642596968162	0.209540543241608	"ENSMUSG00000027412"	"D0"	"ECs"
822.290244943883	-0.378323513172163	0.147027304730526	0.000344729803057131	0.04690219441374	"ENSMUSG00000039671"	"D0"	"ECs"
2224.46150478353	-0.666206238493252	0.134996322424258	3.47403703023458e-08	2.5301207336079e-05	"ENSMUSG00000044338"	"D0"	"ECs"
967.804381395737	-0.16057317216168	0.201540335414391	0.00820650890299466	0.337599674649927	"ENSMUSG00000000266"	"D0"	"ECs"
5410.26524061792	0.246789067797122	0.0978443601071501	0.000478537272721108	0.0586610888471291	"ENSMUSG00000003032"	"D0"	"ECs"
114.749206748247	1.35762423199863	0.303490891495642	3.19091554796772e-07	0.000188127263806611	"ENSMUSG00000003282"	"D0"	"ECs"
3217.7412842247	0.405384891852054	0.13659225762155	0.000112821326259647	0.019954869148867	"ENSMUSG00000004891"	"D0"	"ECs"
3272.77399398198	-0.383172622628524	0.14047708980792	0.000207052972125503	0.033292504517998	"ENSMUSG00000015243"	"D0"	"ECs"
396.16347677519	0.562866045858242	0.231977274726341	0.000465397372865632	0.0582028775095898	"ENSMUSG00000027716"	"D0"	"ECs"
27.2488884817109	1.02256732194405	1.11102514134631	0.00407695012339275	0.229439633989662	"ENSMUSG00000028003"	"D0"	"ECs"
455.226518107193	-0.791998157191574	0.199228321396432	2.74440044180333e-06	0.00113261406233223	"ENSMUSG00000028037"	"D0"	"ECs"
840.711937121038	-0.289390714262112	0.182764611497941	0.00280691797775018	0.180064515453497	"ENSMUSG00000028268"	"D0"	"ECs"
231.15118626626	0.376753268153171	0.25396039650753	0.00291135416368724	0.182047858083898	"ENSMUSG00000028494"	"D0"	"ECs"
