"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"type"	"contrast"	"id"
6.75013361568526	0.158938530919206	11.387830010464	0.00545788471235974	0.0169803532758153	"ECs"	"D2vsD0"	"17082"
6.7204975476495	1.43538262745768	19.8611390948284	0.000532649065349623	0.00253664676428825	"ECs"	"D2vsD0"	"56264"
6.71134240724751	0.639274645372534	20.4213881073029	0.000472368967994092	0.002300047173809	"ECs"	"D2vsD0"	"69195"
6.67976343981333	0.0900225266508687	16.4132062857516	0.00117262701302361	0.00481405024613244	"ECs"	"D2vsD0"	"232680"
6.65901674630683	1.28450240237909	23.3948846256772	0.00025801707779008	0.00140643901860817	"ECs"	"D2vsD0"	"56788"
6.65457018303005	0.657236767710186	14.2832540701123	0.00200659436415127	0.00744868950018889	"ECs"	"D2vsD0"	"22227"
6.62605453887288	-0.183491164353751	14.8551149739405	0.00172979280190433	0.0066009075628659	"ECs"	"D2vsD0"	"12167"
6.6258711701959	1.76433766171554	20.9500372266406	0.000304944896883631	0.00161106843274925	"ECs"	"D2vsD0"	"226695"
6.61295136493213	2.19854313636935	64.2023456495574	5.18414261284585e-07	9.08416344059671e-06	"ECs"	"D2vsD0"	"16153"
6.60773664279369	0.626039762154831	23.5550323314842	0.000250111159918709	0.00136799845746929	"ECs"	"D2vsD0"	"27219"
-6.57411114848895	-0.0865079569111328	19.5121685611914	0.000574639199597661	0.00269476746992174	"ECs"	"D2vsD0"	"100040870"
6.55704978366661	0.549208432197862	13.8297201177888	0.00226259923570701	0.00823432012871082	"ECs"	"D2vsD0"	"74748"
6.54004046368913	0.734196242293255	19.8856124436331	0.000529838643569332	0.00252582085373065	"ECs"	"D2vsD0"	"241656"
6.53978141094686	0.397600033155802	17.4476449274684	0.000916526645446225	0.00394643616015398	"ECs"	"D2vsD0"	"238663"
6.50597168340203	0.0577710819973059	17.0160923996946	0.00101466691564903	0.00428529685992373	"ECs"	"D2vsD0"	"213435"
6.44845955136019	0.322802944646724	19.965539117894	0.000520777740085545	0.0024910446936747	"ECs"	"D2vsD0"	"18783"
6.44628398078621	0.633209056555751	19.9178236384461	0.000526165475702136	0.00251425819791814	"ECs"	"D2vsD0"	"380863"
-6.43877574165466	0.500841854508358	27.0553992582348	8.54921895302751e-05	0.000566576760820857	"ECs"	"D2vsD0"	"58220"
6.40664510734142	3.07359667511001	109.423504328194	1.36717076860717e-08	6.51530772363943e-07	"ECs"	"D2vsD0"	"17279"
6.36805359905541	-0.178311882523716	10.2043421093791	0.0064378329975938	0.0194001436154792	"ECs"	"D2vsD0"	"68279"
6.36671987182275	-0.634549283055383	6.71809649835256	0.0234286343774987	0.0562143760042517	"ECs"	"D2vsD0"	"20349"
6.29374487863533	0.966918881458935	17.4426545962772	0.000703252789159065	0.00318556032668005	"ECs"	"D2vsD0"	"70350"
6.29327932254511	1.75164105013564	47.9003668957612	3.31706403506153e-06	3.92035239786811e-05	"ECs"	"D2vsD0"	"67849"
6.2625621883703	-0.319744351077448	14.854620514915	0.0017300124244942	0.0066009075628659	"ECs"	"D2vsD0"	"12919"
6.20230028497121	-0.17388076802053	10.3422104057605	0.00616738089403304	0.0187453296468929	"ECs"	"D2vsD0"	"237178"
6.19117309485549	1.74276358345936	67.8273547006408	3.61582071538374e-07	6.82794739105798e-06	"ECs"	"D2vsD0"	"219148"
6.17170341445824	1.2969455652456	22.1650963818235	0.000232806333661395	0.00128833508930076	"ECs"	"D2vsD0"	"244813"
6.1615085346717	4.65140562547157	230.265826932641	5.80439302602163e-11	1.77992973967524e-08	"ECs"	"D2vsD0"	"56419"
6.16063119740965	2.4559866939306	26.9228435818659	8.77045857287759e-05	0.000578112563686969	"ECs"	"D2vsD0"	"15364"
6.1403503861163	0.0684553842956944	12.687683869314	0.00309153150169985	0.0106337828244277	"ECs"	"D2vsD0"	"71584"
6.11274721211445	0.725484926546535	24.7892194883817	0.000197678098581514	0.00112158259783493	"ECs"	"D2vsD0"	"94191"
6.10572544958338	4.69634160900662	152.450287485309	1.25259146919164e-09	1.21020926468611e-07	"ECs"	"D2vsD0"	"230863"
6.0984639202692	0.117610890004976	9.76573730262114	0.00739363575453154	0.0217009209224765	"ECs"	"D2vsD0"	"74762"
6.08394059209461	2.31893420905581	14.2847735885654	0.00200579439755816	0.00744767985573977	"ECs"	"D2vsD0"	"258600"
6.08219933529156	0.0792473727237351	18.0347359406897	0.000799973972541645	0.00353633119920791	"ECs"	"D2vsD0"	"14608"
6.0553488674955	0.311912785201336	19.1692866579883	0.00061962822947132	0.00286666966379876	"ECs"	"D2vsD0"	"12667"
6.04485286843938	1.35329338212512	10.3330998946174	0.00537221413118588	0.0167767218362869	"ECs"	"D2vsD0"	"20612"
6.04422226669783	0.119094061966685	13.2171882736567	0.00267016672656502	0.00941163714266021	"ECs"	"D2vsD0"	"83770"
6.02445929866571	1.9998765403714	12.0315760650295	0.00372389113708197	0.0123860430039326	"ECs"	"D2vsD0"	"20305"
6.02101789764294	-0.196244895655272	8.17600318364346	0.0125350969905598	0.0336032075539408	"ECs"	"D2vsD0"	"215821"
6.01033546799642	0.381797504880814	12.6147400919648	0.00315536418988337	0.0108085398889011	"ECs"	"D2vsD0"	"54635"
5.94299574671341	2.63134077381531	27.329306565611	8.11168195422378e-05	0.000542548059015081	"ECs"	"D2vsD0"	"11435"
8.27565023507099	1.67678625965565	54.1995370609681	3.39393833485393e-06	0.000379959477392457	"ECs"	"D4vsD2"	"17879"
7.51137457865309	0.285580793419263	20.7194998109739	0.000649021677751746	0.0106331007971732	"ECs"	"D4vsD2"	"17885"
-6.98404992204451	1.42830304403204	13.7931379028427	0.00228483298676866	0.0239271374249137	"ECs"	"D4vsD2"	"15466"
-6.35827441949041	-0.273184489311317	18.3041604742932	0.000752236554419773	0.0117639122357487	"ECs"	"D4vsD2"	"233752"
5.94124533604966	1.24388281791057	43.4770793188842	5.97001845443581e-06	0.000565404451036316	"ECs"	"D4vsD2"	"626578"
5.80334195397392	0.64781700285281	22.4549554769994	0.000218581129134386	0.00525609817040716	"ECs"	"D4vsD2"	"19885"
5.6998845997231	0.405772459452618	13.6377014659851	0.00195197865780063	0.0215788487044951	"ECs"	"D4vsD2"	"210622"
-5.642723678428	0.0362337592994415	5.08909553426591	0.0404639797474575	0.15389185718998	"ECs"	"D4vsD2"	"320158"
-5.62329423865977	0.615078345268971	17.9243569809325	0.000623618782672879	0.0103491371157454	"ECs"	"D4vsD2"	"14239"
5.59957202921435	0.342034997446603	12.8780545343939	0.00293180778926367	0.0282689293288587	"ECs"	"D4vsD2"	"21953"
-5.41358228643159	-0.214900228448425	6.10781622193233	0.0267966266443319	0.118251554569112	"ECs"	"D4vsD2"	"23993"
5.18022467332317	0.365713824031291	11.6243107493145	0.00419101513406537	0.0355492841137259	"ECs"	"D4vsD2"	"16165"
5.16040131563715	0.113020329270997	15.305533358627	0.00122716855278377	0.016087769150156	"ECs"	"D4vsD2"	"328577"
5.1597310569084	0.940886415407689	11.7003058926058	0.00347586579922075	0.0314500083154637	"ECs"	"D4vsD2"	"13193"
5.11774663305811	-0.583703633245036	5.14716310421519	0.0394931300050785	0.151795665354669	"ECs"	"D4vsD2"	"70859"
4.9985458511915	0.117969789261157	15.6062440612308	0.00143021383080329	0.0176782786789797	"ECs"	"D4vsD2"	"104601"
4.97200576916109	-0.0776724330329347	10.1614718203321	0.00568442606488246	0.0438646138245252	"ECs"	"D4vsD2"	"231699"
-4.87740583922554	0.29064198196893	7.33391869270997	0.016891585134303	0.0886101524375152	"ECs"	"D4vsD2"	"14804"
-4.63053434663723	-0.172986987702966	4.5865152664517	0.0532374875137368	0.182954714770945	"ECs"	"D4vsD2"	"99738"
4.60780182977045	0.011851638380775	11.2990620280691	0.00393940034489072	0.0340915222484837	"ECs"	"D4vsD2"	"110902"
-4.55371013021281	0.544972878155227	11.5423144969335	0.00365058747204178	0.0324493084402516	"ECs"	"D4vsD2"	"14408"
4.34619062017784	1.38657148796073	12.5827255035591	0.002658091756452	0.026411371410629	"ECs"	"D4vsD2"	"233246"
-4.34092579512343	1.19908808641068	15.5949185204374	0.00113535256686094	0.0153845180673779	"ECs"	"D4vsD2"	"17528"
4.29324136534696	0.631616945550812	13.7712428169252	0.0018787986830642	0.0211549801844445	"ECs"	"D4vsD2"	"665186"
4.28059177844103	-0.60646034685383	7.63102879062941	0.0138098255189592	0.0776054575619013	"ECs"	"D4vsD2"	"230806"
-4.25973947502291	2.66479519286932	8.17997569332793	0.0112838632133323	0.0681670982814838	"ECs"	"D4vsD2"	"12772"
4.25285525969519	-0.282024980614691	10.2981645658747	0.00543415550676137	0.0424348138716192	"ECs"	"D4vsD2"	"69543"
4.1678897573203	0.123364708600793	8.36045508344273	0.0105717324105348	0.0653009292358886	"ECs"	"D4vsD2"	"14357"
-4.10655091592308	1.05283163095009	14.5535828617595	0.00150759308630143	0.0182855615437386	"ECs"	"D4vsD2"	"72821"
4.09539173374069	3.32219536537262	21.6121811324975	0.000262930998132992	0.00586695244254723	"ECs"	"D4vsD2"	"12338"
-4.06780588730659	1.9998765403714	7.60038186673998	0.0153467025231359	0.0831658032237245	"ECs"	"D4vsD2"	"20305"
4.05076051922507	2.67667951932166	27.7695090427871	7.46030883150923e-05	0.00261844953464735	"ECs"	"D4vsD2"	"17883"
4.01927831180245	0.612640870742065	12.5604399963594	0.00267585105813248	0.0264677420922211	"ECs"	"D4vsD2"	"76974"
4.00127127020716	-0.105589696880379	5.33079602934885	0.034538425678467	0.13934828194355	"ECs"	"D4vsD2"	"246691"
3.99682662664194	0.071055282305686	10.2359597979465	0.00637462227535264	0.0471195763980575	"ECs"	"D4vsD2"	"329554"
-3.91458506720452	0.340920761877001	12.078566603632	0.00309472167867558	0.0293176536280467	"ECs"	"D4vsD2"	"171211"
3.87555670766526	1.12775273079534	21.574165396892	0.000265158424350722	0.00589027517148234	"ECs"	"D4vsD2"	"67578"
3.87102941532521	1.65987828853659	17.8471970831238	0.0006356610586725	0.0104995724749816	"ECs"	"D4vsD2"	"93837"
-3.80378511522074	0.269557363483467	3.55440139494597	0.0801498463212568	0.237071447307119	"ECs"	"D4vsD2"	"240025"
-3.77099783750269	-0.190685954821205	5.59106853523116	0.0309346183923936	0.129908820197411	"ECs"	"D4vsD2"	"73382"
3.75779158760025	1.35672937619612	16.6337325623259	0.00111178577501014	0.0151763446036273	"ECs"	"D4vsD2"	"270028"
3.75174461519916	-0.521543865060253	6.28013902824262	0.0250603758025659	0.113702689311996	"ECs"	"D4vsD2"	"54631"
-3.68047414270429	0.305166869542001	12.0653954262632	0.00310717027262159	0.0293697459041152	"ECs"	"D4vsD2"	"257630"
-3.65452551181788	0.912658120089609	12.6561202100851	0.00260053945699067	0.0261090459646337	"ECs"	"D4vsD2"	"65256"
3.64831628639015	2.21213656851573	33.0259733611587	2.92318156676006e-05	0.00142397051735127	"ECs"	"D4vsD2"	"74488"
3.64618246504494	-0.216369784041881	5.02337737955306	0.0394364613265126	0.151619166931531	"ECs"	"D4vsD2"	"19259"
3.64055238751389	0.999374198766786	18.9038680211956	0.000491135436025213	0.00881419397019294	"ECs"	"D4vsD2"	"272636"
3.63089790527941	0.346357590891245	10.7320159271042	0.00471887374875097	0.0383914278653542	"ECs"	"D4vsD2"	"80903"
3.62380334796161	1.68244807256212	8.47812546663724	0.010135009586039	0.0635680058784644	"ECs"	"D4vsD2"	"18575"
3.60846647032822	0.347771508760898	7.66592534610831	0.0136312776571048	0.0768516397406555	"ECs"	"D4vsD2"	"244923"
3.59535540698267	4.11019719105325	116.713721330578	8.64606879860858e-09	1.35512718303525e-05	"ECs"	"D4vsD2"	"208936"
3.57861272255155	-0.0330117294906335	6.29215277412357	0.0231929993405138	0.108009392108712	"ECs"	"D4vsD2"	"57911"
-3.55413416058559	1.79856465549466	6.12348127134888	0.0248293040715297	0.113143343254621	"ECs"	"D4vsD2"	"16414"
3.54988060510782	0.876254470405873	16.6048247815943	0.00111955139969138	0.0152147994652625	"ECs"	"D4vsD2"	"57765"
3.51572190751491	2.82571078717095	22.2164315321801	0.000230212735035154	0.0054486255711508	"ECs"	"D4vsD2"	"81799"
-3.46505195811193	1.48562429370444	10.3467481374118	0.00534823323941685	0.0419822916389617	"ECs"	"D4vsD2"	"23801"
3.45016694767821	-0.309980864470911	7.89614417568574	0.0138199992482274	0.0776054575619013	"ECs"	"D4vsD2"	"16509"
3.44830374308996	2.15775493974317	12.7474861711129	0.00253085469697255	0.0257391754545744	"ECs"	"D4vsD2"	"14119"
-3.44214953436057	1.83384619718558	11.6317960795132	0.00510545010731812	0.0407108418393609	"ECs"	"D4vsD2"	"20311"
-3.41193074456084	0.72314472672597	9.36486894780541	0.00743139637852055	0.0518946917403024	"ECs"	"D4vsD2"	"18049"
-3.40575282651	2.56085488925319	6.88615615565529	0.0183392066519975	0.0933909202285475	"ECs"	"D4vsD2"	"231507"
3.40264980035998	2.54371251659091	65.1718821902467	4.70040870125059e-07	0.000113300474211364	"ECs"	"D4vsD2"	"330319"
3.36101632235637	2.12559828949919	13.3108080017385	0.00214511044348277	0.0228369267288815	"ECs"	"D4vsD2"	"269152"
-3.32068485557747	1.48458520188884	6.8078276737142	0.0189073384886244	0.0949810956981967	"ECs"	"D4vsD2"	"319504"
-3.31166906676753	2.65853675173249	24.6425090033964	0.000137949349641327	0.00388405893421269	"ECs"	"D4vsD2"	"236285"
3.28523123175686	0.149646999558441	8.23575735542697	0.0122789760786602	0.0716620755339598	"ECs"	"D4vsD2"	"75859"
3.27761618569314	1.27202571435062	10.6897069468525	0.00478371172747269	0.0387587809464272	"ECs"	"D4vsD2"	"11464"
-3.27137690515149	0.501042948763081	7.04025559699904	0.0172775461995741	0.0899656946073063	"ECs"	"D4vsD2"	"353282"
3.26065260796571	2.28130468348927	20.91495319181	0.000307373620950316	0.00657687760218221	"ECs"	"D4vsD2"	"20190"
3.25475654904021	1.76230297254699	16.7092999432466	0.000847513891254123	0.0127138836053103	"ECs"	"D4vsD2"	"59012"
3.25288408621251	-0.158089965169587	3.00612005568947	0.102043312765088	0.276104461410141	"ECs"	"D4vsD2"	"12350"
3.23373802562999	1.57357880561694	7.54869096322861	0.014241782763076	0.0792447801642736	"ECs"	"D4vsD2"	"109272"
3.22872081608734	-0.0865079569111328	3.44652651380479	0.0843866742524041	0.245371100625922	"ECs"	"D4vsD2"	"100040870"
-3.20126288755694	1.74918879367736	4.86095454793655	0.0445598262291218	0.162334945451444	"ECs"	"D4vsD2"	"20288"
-3.18938644626986	1.38757189289519	11.1697097788918	0.00410346867544711	0.0350809267490042	"ECs"	"D4vsD2"	"110197"
3.18474991489846	0.673953529074461	7.15273385855963	0.0180452167721017	0.0922533500976833	"ECs"	"D4vsD2"	"213436"
-3.18473389931236	1.89399440900797	6.25669995645647	0.023526397061928	0.109022127777778	"ECs"	"D4vsD2"	"14727"
3.1674582539075	1.52714431670539	17.2333680985194	0.00074137922721552	0.0116587462420314	"ECs"	"D4vsD2"	"217169"
-3.16454734834143	0.217207708509885	6.44903217625934	0.0217812785413812	0.10450568540977	"ECs"	"D4vsD2"	"16485"
-3.16383632422565	2.32689870436291	8.15155585038472	0.0114009089376927	0.0685220372710241	"ECs"	"D4vsD2"	"17927"
-8.07902020178842	1.7519786866104	36.3178299849042	5.74635511358648e-05	0.00964977205145844	"ECs"	"D7vsD4"	"19288"
-7.12749878450956	0.158938530919206	12.9568155255609	0.00359882355229104	0.111083161988222	"ECs"	"D7vsD4"	"17082"
-6.91849733962762	-0.185964312847037	8.82934333642581	0.0100376285377258	0.189039770564968	"ECs"	"D7vsD4"	"109225"
-6.65140750029957	-0.149703936045688	16.2561375765666	0.00121829056573878	0.0645692218957517	"ECs"	"D7vsD4"	"15442"
-6.54964221639925	3.42635467784993	58.7767520899648	9.17951868885795e-07	0.00107905242187525	"ECs"	"D7vsD4"	"20319"
-6.23912384152392	1.83384619718558	9.78458107270574	0.00863761017218089	0.174809367415758	"ECs"	"D7vsD4"	"20311"
-6.13927494938812	1.84487287108624	16.9442484988799	0.000797945570901643	0.0523526522006446	"ECs"	"D7vsD4"	"19378"
-6.11877325753912	-0.177714124542883	8.86173444671449	0.0099296171066073	0.187647219245982	"ECs"	"D7vsD4"	"211323"
5.91031238106348	-0.214900228448425	7.60945559257023	0.0152970506298036	0.233298508718315	"ECs"	"D7vsD4"	"23993"
5.77565303474654	-0.273184489311317	14.3625085497601	0.00196535394939767	0.0798625661621646	"ECs"	"D7vsD4"	"233752"
-5.70817528437218	2.4559866939306	13.270352768413	0.00217048010915003	0.0846650456542244	"ECs"	"D7vsD4"	"15364"
5.54563909679287	0.29064198196893	10.1607109406902	0.00652625056313909	0.152405284761911	"ECs"	"D7vsD4"	"14804"
-5.40737474117122	0.0830471803385063	8.54109244604318	0.00990976947440135	0.187633836517994	"ECs"	"D7vsD4"	"15446"
-5.31788681419225	0.861905551433772	10.9679024477452	0.00437513871592303	0.125693903720591	"ECs"	"D7vsD4"	"13733"
-5.26009587125265	0.305083281505894	8.30328998813595	0.0119967663634132	0.205621368556873	"ECs"	"D7vsD4"	"79235"
-5.1574525656026	1.13906322610373	11.8397452086413	0.00332949585667927	0.10671424347708	"ECs"	"D7vsD4"	"66607"
-5.02346460582437	1.0607514690028	6.70796949159227	0.0196610760613477	0.262066428091632	"ECs"	"D7vsD4"	"12523"
-4.98624830294659	1.61606910600637	22.6281140113453	0.000210551645259209	0.0218385405001942	"ECs"	"D7vsD4"	"12268"
-4.94630408498538	-0.0404988314891983	10.5663428103456	0.00497860692337438	0.134215169282757	"ECs"	"D7vsD4"	"23967"
-4.83092808769523	2.52770952180909	22.4291855626533	0.000219805336880938	0.0224679281307428	"ECs"	"D7vsD4"	"73569"
-4.7141811446174	1.50104160906102	6.54699558442297	0.0209497425480163	0.268606185530548	"ECs"	"D7vsD4"	"94176"
-4.56803106543848	1.82404588973817	14.2728203230447	0.00163033755336558	0.0730080683421423	"ECs"	"D7vsD4"	"13837"
4.47647569214565	-0.246311146933294	8.74467074150816	0.00921959937589139	0.180627972174574	"ECs"	"D7vsD4"	"100041735"
-4.4295146318999	0.442307337205684	9.66071551279558	0.00671974813880025	0.154648269915774	"ECs"	"D7vsD4"	"13844"
-4.39987876629808	1.08177409245234	6.96365099080406	0.0177962607123356	0.249041719849411	"ECs"	"D7vsD4"	"14130"
-4.35673017100526	4.88295635258861	7.27583462824819	0.0157874688236624	0.235659296536066	"ECs"	"D7vsD4"	"17105"
-4.33874853110528	1.80497018334546	11.0811103040448	0.00422031421426861	0.124283407737939	"ECs"	"D7vsD4"	"57266"
-4.30908251696586	0.519764006859775	8.3276530395017	0.0106972656280659	0.197507367734945	"ECs"	"D7vsD4"	"20716"
-4.2517337618058	0.860977161667517	7.40766787048453	0.0150179397490349	0.231017511559308	"ECs"	"D7vsD4"	"12661"
-4.23783090312006	0.233616175854062	12.4896727634419	0.00273314160739015	0.0959047152085707	"ECs"	"D7vsD4"	"329910"
-4.1980162486559	3.84075329035921	7.99646968154295	0.0120645174729214	0.206531654700279	"ECs"	"D7vsD4"	"17476"
-4.18610722080144	1.28968908741756	14.1865621203063	0.00167028668374667	0.0743251229051436	"ECs"	"D7vsD4"	"73230"
4.17070174423565	0.107787611760471	11.3105029732302	0.00459719698210545	0.128158222588102	"ECs"	"D7vsD4"	"319942"
-4.16821986341622	0.0920146697285163	10.3603659074693	0.0053244268259416	0.137305968568066	"ECs"	"D7vsD4"	"14657"
-4.16729256980825	1.29365694005895	10.2892988790153	0.00545000323784362	0.138720023430204	"ECs"	"D7vsD4"	"13723"
-4.15102767104382	0.132585781415396	8.58362851403461	0.00976083722501279	0.186314438289622	"ECs"	"D7vsD4"	"69581"
-4.14212742720756	0.260092545024317	6.62007078547998	0.0220048786452103	0.274484979004571	"ECs"	"D7vsD4"	"74100"
4.13848925473246	0.912658120089609	16.360747368438	0.000927584014270755	0.0563997803474143	"ECs"	"D7vsD4"	"65256"
-4.12333083037339	2.30985753549824	13.7581715112902	0.00188582304932649	0.078239470393528	"ECs"	"D7vsD4"	"20306"
-4.11690809336095	0.680290441786436	9.39740266774309	0.00734908955868184	0.161462058313469	"ECs"	"D7vsD4"	"230235"
-4.05393228419675	0.6043549584884	9.97289559215763	0.00692317898965634	0.156073861759835	"ECs"	"D7vsD4"	"22403"
-3.9827749685553	3.68089098868309	32.3535214943283	3.27579881425822e-05	0.00650822789773612	"ECs"	"D7vsD4"	"16997"
-3.83059995589379	2.55938812186995	22.0971788573355	0.000236288463362823	0.0233806920841547	"ECs"	"D7vsD4"	"13078"
-3.75750292103408	-0.0214319425451169	6.59506328936754	0.0205550735024601	0.266629953195933	"ECs"	"D7vsD4"	"19668"
-3.727868910887	1.45750669201412	6.41891777979382	0.023756850182066	0.285446446906493	"ECs"	"D7vsD4"	"12035"
-3.72514990341584	2.93140040715823	20.125363887414	0.000368244965562733	0.0324653967764245	"ECs"	"D7vsD4"	"20377"
-3.65816454414424	4.48351840078974	19.7749120124475	0.000399531870512022	0.0343646132039182	"ECs"	"D7vsD4"	"20750"
3.56785022525768	1.43023389176902	12.5774495862013	0.00266228405192459	0.0936513187941353	"ECs"	"D7vsD4"	"56089"
-3.55295659957841	1.04449276179413	7.60955391284352	0.0152965136361182	0.233298508718315	"ECs"	"D7vsD4"	"69354"
-3.54138701055142	2.14636143579156	16.5368717937331	0.000886105205938299	0.05558995934839	"ECs"	"D7vsD4"	"18479"
3.53783069171339	0.762056320948468	8.16264799878904	0.0113550626798334	0.200719942558559	"ECs"	"D7vsD4"	"241431"
3.53783069171339	0.762056320948468	8.16264799878904	0.0113550626798334	0.200719942558559	"ECs"	"D7vsD4"	"241431.1"
-3.44215848679276	0.117610890004976	7.0797977687184	0.018535233525395	0.253363291495443	"ECs"	"D7vsD4"	"74762"
-3.42468618213386	0.0956604715070201	7.42200007832636	0.0163617817348404	0.240165757702038	"ECs"	"D7vsD4"	"80797"
3.38153479052298	0.451501617824524	15.4876267037371	0.00116845771830537	0.0631504389824349	"ECs"	"D7vsD4"	"319984"
-3.37793421923036	1.75532489551399	6.27871434838217	0.023318732087132	0.282346811005222	"ECs"	"D7vsD4"	"93695"
-3.35700762448032	0.254131076984678	6.77912185779393	0.0191205707442034	0.257084779043708	"ECs"	"D7vsD4"	"320118"
-3.34665020612676	2.51760525567292	15.3507106005968	0.0015248996068568	0.0712259399149735	"ECs"	"D7vsD4"	"320924"
-3.34520327613769	2.12559828949919	13.1247396269918	0.00226464399543361	0.0867619615292623	"ECs"	"D7vsD4"	"269152"
-3.33695301559679	0.992973697583452	8.07983769063965	0.0117024765377551	0.203545171444603	"ECs"	"D7vsD4"	"51795"
3.31586771778884	5.69401379395366	14.5715272783269	0.00150011034119745	0.070771091882713	"ECs"	"D7vsD4"	"235320"
3.30144800995317	-0.0865079569111328	9.1486570577843	0.00902923222232356	0.179261427460992	"ECs"	"D7vsD4"	"100040870"
