"symbol"	"whichMAX"
"2139"	"Dock4"	"ECs"
"2140"	"Dock5"	"M2"
"2141"	"Dock6"	"sCs"
"2142"	"Dock7"	"FAPs"
"2143"	"Dock8"	"M2"
"2144"	"Dock9"	"ECs"
"2145"	"Dok1"	"FAPs"
"2146"	"Dok2"	"M2"
"2147"	"Dok3"	"M2"
"2148"	"Dok4"	"ECs"
"2149"	"Dok6"	"FAPs"
"2150"	"Dok7"	"sCs"
"2151"	"Dolk"	"FAPs"
"2152"	"Doxl1"	"sCs"
"2153"	"Dpep1"	"FAPs"
"2154"	"Dpep2"	"M2"
"2155"	"Dpep2nb"	"M2"
"2156"	"Dpep3"	"M2"
"2157"	"Dpf1"	"FAPs"
"2158"	"Dpf3"	"sCs"
"2159"	"Dph2"	"sCs"
"2160"	"Dph7"	"FAPs"
"2161"	"Dpp4"	"FAPs"
"2162"	"Dpp6"	"sCs"
"2163"	"Dpp7"	"M2"
"2164"	"Dppa3"	"M2"
"2165"	"Dpt"	"FAPs"
"2166"	"Dpy19l3"	"sCs"
"2167"	"Dpyd"	"FAPs"
"2168"	"Dpysl3"	"FAPs"
"2169"	"Dpysl4"	"sCs"
"2170"	"Dqx1"	"FAPs"
"2171"	"Dram1"	"FAPs"
"2172"	"Draxin"	"sCs"
"2173"	"Drc3"	"sCs"
"2174"	"Drp2"	"sCs"
"2175"	"Dsc2"	"sCs"
"2176"	"Dscc1"	"sCs"
"2177"	"Dse"	"FAPs"
"2178"	"Dsel"	"FAPs"
"2179"	"Dsg1c"	"sCs"
"2180"	"Dsn1"	"FAPs"
"2181"	"Dst"	"FAPs"
"2182"	"Dtd1"	"FAPs"
"2183"	"Dtd2"	"FAPs"
"2184"	"Dtl"	"sCs"
"2185"	"Dtna"	"sCs"
"2186"	"Dtnb"	"sCs"
"2187"	"Dtwd1"	"FAPs"
"2188"	"Dtwd2"	"FAPs"
"2189"	"Dtx3"	"FAPs"
"2190"	"Dtx4"	"sCs"
"2191"	"Dtymk"	"sCs"
"2192"	"Duox1"	"FAPs"
"2193"	"Duox2"	"FAPs"
"2194"	"Duoxa1"	"FAPs"
"2195"	"Dupd1"	"FAPs"
"2196"	"Dus2"	"sCs"
"2197"	"Dus4l"	"sCs"
"2198"	"Dusp10"	"sCs"
"2199"	"Dusp13"	"M2"
"2200"	"Dusp14"	"FAPs"
"2201"	"Dusp15"	"FAPs"
"2202"	"Dusp18"	"FAPs"
"2203"	"Dusp19"	"FAPs"
"2204"	"Dusp2"	"M2"
"2205"	"Dusp23"	"sCs"
"2206"	"Dusp27"	"sCs"
"2207"	"Dusp28"	"sCs"
"2208"	"Dusp4"	"sCs"
"2209"	"Dusp8"	"FAPs"
"2210"	"Dut"	"FAPs"
"2211"	"Duxbl1"	"sCs"
"2212"	"Duxbl2"	"sCs"
"2213"	"Duxbl3"	"sCs"
"2214"	"Dync1i1"	"sCs"
"2215"	"Dync2h1"	"FAPs"
"2216"	"Dync2li1"	"FAPs"
"2217"	"Dysf"	"ECs"
"2218"	"Dzank1"	"FAPs"
"2219"	"Dzip1"	"FAPs"
"2220"	"Dzip1l"	"sCs"
"2221"	"Dzip3"	"FAPs"
"2222"	"E030018B13Rik"	"ECs"
"2223"	"E030030I06Rik"	"ECs"
"2224"	"E130114P18Rik"	"sCs"
"2225"	"E130308A19Rik"	"sCs"
"2226"	"E130311K13Rik"	"FAPs"
"2227"	"E230025N22Rik"	"FAPs"
"2228"	"E2f1"	"FAPs"
"2229"	"E2f2"	"sCs"
"2230"	"E2f3"	"sCs"
"2231"	"E2f5"	"FAPs"
"2232"	"E2f6"	"sCs"
"2233"	"E2f7"	"sCs"
"2234"	"E2f8"	"sCs"
"2235"	"E430018J23Rik"	"FAPs"
"2236"	"Eaf2"	"FAPs"
"2237"	"Ear2"	"M2"
"2238"	"Ears2"	"sCs"
"2239"	"Ebf1"	"FAPs"
"2240"	"Ebf2"	"FAPs"
"2241"	"Ebf3"	"FAPs"
"2242"	"Ebf4"	"FAPs"
"2243"	"Ebi3"	"M2"
"2244"	"Ebpl"	"FAPs"
"2245"	"Ece2"	"FAPs"
"2246"	"Echdc2"	"FAPs"
"2247"	"Echdc3"	"FAPs"
"2248"	"Eci3"	"FAPs"
"2249"	"Ecm1"	"FAPs"
"2250"	"Ecm2"	"FAPs"
"2251"	"Ecrg4"	"FAPs"
"2252"	"Ecscr"	"FAPs"
"2253"	"Ect2"	"sCs"
"2254"	"Ect2l"	"sCs"
"2255"	"Eda"	"FAPs"
"2256"	"Eda2r"	"FAPs"
"2257"	"Edaradd"	"M2"
"2258"	"Edil3"	"FAPs"
"2259"	"Edn1"	"ECs"
"2260"	"Edn3"	"sCs"
"2261"	"Ednra"	"FAPs"
"2262"	"Ednrb"	"ECs"
"2263"	"Eef1a2"	"sCs"
"2264"	"Eef1akmt3"	"FAPs"
"2265"	"Eef1akmt4"	"FAPs"
"2266"	"Eef1e1"	"sCs"
"2267"	"Eepd1"	"M2"
"2268"	"Efcab1"	"sCs"
"2269"	"Efcab11"	"sCs"
"2270"	"Efcab12"	"FAPs"
"2271"	"Efcab15"	"sCs"
"2272"	"Efcab2"	"ECs"
"2273"	"Efcab5"	"sCs"
"2274"	"Efcab7"	"sCs"
"2275"	"Efcab8"	"FAPs"
"2276"	"Efcab9"	"FAPs"
"2277"	"Efcc1"	"FAPs"
"2278"	"Efemp1"	"FAPs"
"2279"	"Efemp2"	"FAPs"
"2280"	"Efhb"	"FAPs"
"2281"	"Efhc1"	"FAPs"
"2282"	"Efhd1"	"FAPs"
"2283"	"Efhd2"	"M2"
"2284"	"Efna1"	"FAPs"
"2285"	"Efna2"	"FAPs"
"2286"	"Efna4"	"FAPs"
"2287"	"Efna5"	"FAPs"
"2288"	"Efnb1"	"ECs"
"2289"	"Efnb2"	"ECs"
"2290"	"Efr3b"	"FAPs"
"2291"	"Efs"	"FAPs"
"2292"	"Egf"	"FAPs"
"2293"	"Egfem1"	"ECs"
"2294"	"Egfl6"	"FAPs"
"2295"	"Egfl7"	"ECs"
"2296"	"Egfl8"	"sCs"
"2297"	"Egflam"	"sCs"
"2298"	"Egfr"	"FAPs"
"2299"	"Egln3"	"ECs"
"2300"	"Egr3"	"ECs"
"2301"	"Ehbp1"	"FAPs"
"2302"	"Ehd1"	"ECs"
"2303"	"Ehd3"	"sCs"
"2304"	"Ehd4"	"M2"
"2305"	"Ehf"	"M2"
"2306"	"Ehhadh"	"FAPs"
"2307"	"Eid2"	"FAPs"
"2308"	"Eid2b"	"FAPs"
"2309"	"Eif2ak3"	"FAPs"
"2310"	"Eif2b3"	"FAPs"
"2311"	"Eif3j2"	"M2"
"2312"	"Eif4ebp3"	"FAPs"
"2313"	"Eif5a2"	"FAPs"
"2314"	"Elac2"	"sCs"
"2315"	"Elane"	"FAPs"
"2316"	"Elavl3"	"FAPs"
"2317"	"Ell2"	"M2"
"2318"	"Ell3"	"FAPs"
"2319"	"Elmo1"	"ECs"
"2320"	"Elmo3"	"FAPs"
"2321"	"Eln"	"FAPs"
"2322"	"Elovl4"	"sCs"
"2323"	"Elovl6"	"sCs"
"2324"	"Elovl7"	"FAPs"
"2325"	"Elp3"	"FAPs"
"2326"	"Elp4"	"sCs"
"2327"	"Elp6"	"sCs"
"2328"	"Emb"	"M2"
"2329"	"Emc9"	"FAPs"
"2330"	"Emcn"	"ECs"
"2331"	"Eme1"	"FAPs"
"2332"	"Emid1"	"sCs"
"2333"	"Emilin1"	"FAPs"
"2334"	"Emilin2"	"M2"
"2335"	"Emilin3"	"FAPs"
"2336"	"Eml1"	"FAPs"
"2337"	"Eml5"	"sCs"
"2338"	"Emp1"	"FAPs"
"2339"	"Emp2"	"sCs"
"2340"	"Emx2"	"FAPs"
"2341"	"En1"	"FAPs"
"2342"	"Enah"	"sCs"
"2343"	"Endog"	"FAPs"
"2344"	"Endou"	"FAPs"
"2345"	"Eng"	"ECs"
"2346"	"Engase"	"FAPs"
"2347"	"Enho"	"sCs"
"2348"	"Enkd1"	"FAPs"
"2349"	"Eno2"	"FAPs"
"2350"	"Eno3"	"sCs"
"2351"	"Eno4"	"M2"
"2352"	"Enox1"	"FAPs"
"2353"	"Enpep"	"sCs"
"2354"	"Enpp1"	"FAPs"
"2355"	"Enpp2"	"FAPs"
"2356"	"Enpp3"	"FAPs"
"2357"	"Enpp5"	"FAPs"
"2358"	"Enpp6"	"ECs"
"2359"	"Enthd1"	"M2"
"2360"	"Entpd1"	"ECs"
"2361"	"Entpd2"	"FAPs"
"2362"	"Entpd4"	"FAPs"
"2363"	"Entpd4b"	"FAPs"
"2364"	"Entpd5"	"FAPs"
"2365"	"Entpd6"	"M2"
"2366"	"Entpd7"	"M2"
"2367"	"Entpd8"	"FAPs"
"2368"	"Epas1"	"ECs"
"2369"	"Epb41"	"ECs"
"2370"	"Epb41l3"	"FAPs"
"2371"	"Epb41l4a"	"sCs"
"2372"	"Epb41l4b"	"FAPs"
"2373"	"Epb41l5"	"sCs"
"2374"	"Epdr1"	"FAPs"
"2375"	"Epha2"	"sCs"
"2376"	"Epha3"	"FAPs"
"2377"	"Epha4"	"FAPs"
"2378"	"Epha7"	"sCs"
"2379"	"Ephb1"	"sCs"
"2380"	"Ephb2"	"FAPs"
"2381"	"Ephb3"	"FAPs"
"2382"	"Ephb4"	"FAPs"
"2383"	"Ephb6"	"sCs"
"2384"	"Ephx1"	"FAPs"
"2385"	"Ephx2"	"FAPs"
"2386"	"Ephx3"	"sCs"
"2387"	"Ephx4"	"FAPs"
"2388"	"Epm2a"	"FAPs"
"2389"	"Epn2"	"FAPs"
"2390"	"Epo"	"FAPs"
"2391"	"Epop"	"sCs"
"2392"	"Epor"	"sCs"
"2393"	"Eps8l2"	"ECs"
"2394"	"Epsti1"	"M2"
"2395"	"Eqtn"	"FAPs"
"2396"	"Erbb2"	"FAPs"
"2397"	"Erbb3"	"sCs"
"2398"	"Ercc2"	"sCs"
"2399"	"Ercc6l"	"sCs"
"2400"	"Ercc8"	"sCs"
"2401"	"Erf"	"FAPs"
"2402"	"Erfe"	"sCs"
"2403"	"Erfl"	"FAPs"
"2404"	"Erg"	"ECs"
"2405"	"Erg28"	"FAPs"
"2406"	"Ergic3"	"FAPs"
"2407"	"Eri2"	"sCs"
"2408"	"Erich1"	"ECs"
"2409"	"Erich5"	"FAPs"
"2410"	"Erich6"	"FAPs"
"2411"	"Erlec1"	"FAPs"
"2412"	"Ermap"	"sCs"
"2413"	"Ero1lb"	"M2"
"2414"	"Erp27"	"M2"
"2415"	"Esam"	"ECs"
"2416"	"Esco2"	"sCs"
"2417"	"Esm1"	"FAPs"
"2418"	"Espl1"	"sCs"
"2419"	"Espn"	"sCs"
"2420"	"Espnl"	"FAPs"
"2421"	"Esr1"	"sCs"
"2422"	"Esrp2"	"FAPs"
"2423"	"Esrrg"	"sCs"
"2424"	"Etfbkmt"	"FAPs"
"2425"	"Ethe1"	"M2"
"2426"	"Etl4"	"sCs"
"2427"	"Etnk2"	"sCs"
"2428"	"Ets1"	"ECs"
"2429"	"Ets2"	"ECs"
"2430"	"Etv1"	"FAPs"
"2431"	"Etv3"	"M2"
"2432"	"ETV3L"	"M2"
"2433"	"Etv4"	"FAPs"
"2434"	"Eva1a"	"ECs"
"2435"	"Eva1b"	"FAPs"
"2436"	"Eva1c"	"ECs"
"2437"	"Evc"	"FAPs"
"2438"	"Evc2"	"FAPs"
"2439"	"Evi2"	"M2"
"2440"	"Evi2a"	"M2"
"2441"	"Evi2b"	"M2"
"2442"	"Evi5l"	"FAPs"
"2443"	"Evl"	"M2"
"2444"	"Evpl"	"FAPs"
"2445"	"Exd1"	"FAPs"
"2446"	"Exo1"	"sCs"
"2447"	"Exo5"	"FAPs"
"2448"	"Exoc3l"	"ECs"
"2449"	"Exoc3l2"	"ECs"
"2450"	"Exoc3l4"	"FAPs"
"2451"	"Exoc6"	"ECs"
"2452"	"Exog"	"sCs"
"2453"	"Exosc2"	"sCs"
"2454"	"Ext1"	"FAPs"
"2455"	"Extl1"	"sCs"
"2456"	"Extl2"	"FAPs"
"2457"	"Eya1"	"sCs"
"2458"	"Eya2"	"FAPs"
"2459"	"Eya4"	"sCs"
"2460"	"Ezh2"	"sCs"
"2461"	"Ezr"	"M2"
"2462"	"F10"	"M2"
"2463"	"F11r"	"ECs"
"2464"	"F13a1"	"M2"
"2465"	"F2"	"FAPs"
"2466"	"F2r"	"FAPs"
"2467"	"F2rl1"	"FAPs"
"2468"	"F2rl2"	"M2"
"2469"	"F2rl3"	"FAPs"
"2470"	"F3"	"FAPs"
"2471"	"F5"	"ECs"
"2472"	"F7"	"M2"
"2473"	"F8"	"FAPs"
"2474"	"F830016B08Rik"	"FAPs"
"2475"	"F9"	"M2"
"2476"	"Faap20"	"FAPs"
"2477"	"Faap24"	"M2"
"2478"	"Fabp3"	"M2"
"2479"	"Fabp4"	"ECs"
"2480"	"Fabp5"	"M2"
"2481"	"Fabp7"	"sCs"
"2482"	"Fabp9"	"ECs"
"2483"	"Fadd"	"sCs"
"2484"	"Fads1"	"FAPs"
"2485"	"Fads2"	"FAPs"
"2486"	"Fads3"	"sCs"
"2487"	"Fads6"	"FAPs"
"2488"	"Fah"	"FAPs"
"2489"	"Fahd2a"	"M2"
"2490"	"Faim"	"M2"
"2491"	"Fam102a"	"ECs"
"2492"	"Fam102b"	"FAPs"
"2493"	"Fam107a"	"ECs"
"2494"	"Fam107b"	"M2"
"2495"	"Fam110a"	"M2"
"2496"	"Fam110b"	"FAPs"
"2497"	"Fam114a1"	"FAPs"
"2498"	"Fam118a"	"FAPs"
"2499"	"Fam120c"	"sCs"
"2500"	"Fam122b"	"FAPs"
"2501"	"Fam124a"	"FAPs"
"2502"	"Fam124b"	"ECs"
"2503"	"Fam129a"	"FAPs"
"2504"	"Fam129c"	"FAPs"
"2505"	"Fam131a"	"FAPs"
"2506"	"Fam131b"	"FAPs"
"2507"	"Fam135a"	"sCs"
"2508"	"Fam136a"	"FAPs"
"2509"	"Fam13a"	"sCs"
"2510"	"Fam13c"	"FAPs"
"2511"	"Fam149a"	"FAPs"
"2512"	"Fam160a1"	"sCs"
"2513"	"Fam161a"	"FAPs"
"2514"	"Fam161b"	"sCs"
"2515"	"Fam162a"	"sCs"
"2516"	"Fam166a"	"FAPs"
"2517"	"Fam166b"	"FAPs"
"2518"	"Fam167a"	"FAPs"
"2519"	"Fam169a"	"ECs"
"2520"	"Fam169b"	"FAPs"
"2521"	"Fam171a1"	"FAPs"
"2522"	"Fam171a2"	"FAPs"
"2523"	"Fam171b"	"FAPs"
"2524"	"Fam174a"	"M2"
"2525"	"Fam174c"	"FAPs"
"2526"	"Fam178b"	"ECs"
"2527"	"Fam180a"	"FAPs"
"2528"	"Fam181b"	"ECs"
"2529"	"Fam184a"	"FAPs"
"2530"	"Fam184b"	"FAPs"
"2531"	"Fam185a"	"FAPs"
"2532"	"Fam186b"	"sCs"
"2533"	"Fam187b"	"FAPs"
"2534"	"Fam189a2"	"sCs"
"2535"	"Fam189b"	"FAPs"
"2536"	"Fam205a1"	"FAPs"
"2537"	"Fam205a2"	"FAPs"
"2538"	"Fam205a3"	"FAPs"
"2539"	"Fam205a4"	"FAPs"
"2540"	"Fam205c"	"FAPs"
"2541"	"Fam209"	"ECs"
"2542"	"Fam20a"	"FAPs"
"2543"	"Fam20c"	"M2"
"2544"	"Fam210a"	"FAPs"
"2545"	"Fam210b"	"ECs"
"2546"	"Fam217a"	"ECs"
"2547"	"Fam217b"	"ECs"
"2548"	"Fam219b"	"sCs"
"2549"	"Fam220a"	"sCs"
"2550"	"Fam221a"	"sCs"
"2551"	"Fam221b"	"FAPs"
"2552"	"Fam222a"	"M2"
"2553"	"Fam227a"	"FAPs"
"2554"	"Fam227b"	"FAPs"
"2555"	"Fam228a"	"sCs"
"2556"	"Fam228b"	"FAPs"
"2557"	"Fam229b"	"FAPs"
"2558"	"Fam234b"	"FAPs"
"2559"	"Fam241a"	"M2"
"2560"	"Fam24a"	"FAPs"
"2561"	"Fam24b"	"FAPs"
"2562"	"Fam25c"	"ECs"
"2563"	"Fam3a"	"FAPs"
"2564"	"Fam43a"	"ECs"
"2565"	"Fam49b"	"M2"
"2566"	"Fam57a"	"FAPs"
"2567"	"Fam57b"	"FAPs"
"2568"	"Fam71a"	"ECs"
"2569"	"Fam71d"	"sCs"
"2570"	"Fam71e2"	"FAPs"
"2571"	"Fam71f2"	"FAPs"
"2572"	"Fam72a"	"ECs"
"2573"	"Fam78a"	"M2"
"2574"	"Fam78b"	"sCs"
"2575"	"Fam81a"	"sCs"
"2576"	"Fam81b"	"FAPs"
"2577"	"Fam83c"	"sCs"
"2578"	"Fam83d"	"sCs"
"2579"	"Fam83e"	"sCs,ECs"
"2580"	"Fam83f"	"M2"
"2581"	"Fam83g"	"ECs"
"2582"	"Fam83h"	"FAPs"
"2583"	"Fam89a"	"ECs"
"2584"	"Fam89b"	"M2"
"2585"	"Fam92a"	"FAPs"
"2586"	"Fam92b"	"ECs"
"2587"	"Fanca"	"sCs"
"2588"	"Fancb"	"ECs"
"2589"	"Fancc"	"sCs"
"2590"	"Fancd2"	"sCs"
"2591"	"Fancf"	"FAPs"
"2592"	"Fanci"	"sCs"
"2593"	"Fancm"	"sCs"
"2594"	"Fank1"	"FAPs"
"2595"	"Fap"	"FAPs"
"2596"	"Farp1"	"FAPs"
"2597"	"Farp2"	"FAPs"
"2598"	"Fas"	"ECs"
"2599"	"Fasn"	"FAPs"
"2600"	"Fastkd1"	"sCs"
"2601"	"Fastkd2"	"sCs"
"2602"	"Fastkd3"	"sCs"
"2603"	"Fat1"	"FAPs"
"2604"	"Fat3"	"FAPs"
"2605"	"Fat4"	"FAPs"
"2606"	"Faxc"	"FAPs"
"2607"	"Fbf1"	"FAPs"
"2608"	"Fbln1"	"FAPs"
"2609"	"Fbln2"	"FAPs"
"2610"	"Fbln5"	"FAPs"
"2611"	"Fbln7"	"FAPs"
"2612"	"Fbn1"	"FAPs"
"2613"	"Fbn2"	"FAPs"
"2614"	"Fbp2"	"ECs"
"2615"	"Fbxl13"	"FAPs"
"2616"	"Fbxl15"	"FAPs"
"2617"	"Fbxl16"	"FAPs"
"2618"	"Fbxl18"	"FAPs"
"2619"	"Fbxl2"	"FAPs"
"2620"	"Fbxl21"	"FAPs"
"2621"	"Fbxl7"	"FAPs"
"2622"	"Fbxl8"	"FAPs"
"2623"	"Fbxo10"	"sCs"
"2624"	"Fbxo16"	"sCs"
"2625"	"Fbxo17"	"sCs"
"2626"	"Fbxo21"	"FAPs"
"2627"	"Fbxo24"	"FAPs"
"2628"	"Fbxo27"	"FAPs"
"2629"	"Fbxo31"	"FAPs"
"2630"	"Fbxo36"	"FAPs"
"2631"	"Fbxo40"	"M2"
"2632"	"Fbxo41"	"sCs"
"2633"	"Fbxo44"	"FAPs"
"2634"	"Fbxo46"	"FAPs"
"2635"	"Fbxo47"	"FAPs"
"2636"	"Fbxo48"	"M2"
"2637"	"Fbxo5"	"sCs"
"2638"	"Fbxw10"	"FAPs"
"2639"	"Fbxw17"	"M2"
"2640"	"Fbxw8"	"FAPs"
"2641"	"Fbxw9"	"FAPs"
"2642"	"Fcer1g"	"M2"
"2643"	"Fcgr1"	"M2"
"2644"	"Fcgr2b"	"M2"
"2645"	"Fcgr3"	"M2"
"2646"	"Fcgr4"	"M2"
"2647"	"Fcgrt"	"FAPs"
"2648"	"Fcho1"	"M2"
"2649"	"Fchsd1"	"ECs"
"2650"	"Fcna"	"M2"
"2651"	"Fcrl1"	"M2"
"2652"	"Fcrla"	"M2"
"2653"	"Fcrlb"	"M2"
"2654"	"Fcrls"	"M2"
"2655"	"Fcsk"	"FAPs"
"2656"	"Fdps"	"sCs"
"2657"	"Fdx1"	"FAPs"
"2658"	"Fdx2"	"M2"
"2659"	"Fdxacb1"	"sCs"
"2660"	"Fdxr"	"FAPs"
"2661"	"Fem1c"	"M2"
"2662"	"Fer"	"FAPs"
"2663"	"Fermt2"	"sCs"
"2664"	"Fermt3"	"M2"
"2665"	"Fes"	"M2"
"2666"	"Fetub"	"FAPs"
"2667"	"Fez1"	"FAPs"
"2668"	"Ffar1"	"M2"
"2669"	"Fgd1"	"FAPs"
"2670"	"Fgd2"	"M2"
"2671"	"Fgd3"	"M2"
"2672"	"Fgd4"	"M2"
"2673"	"Fgd5"	"ECs"
"2674"	"Fgd6"	"M2"
"2675"	"Fgf1"	"FAPs"
"2676"	"Fgf10"	"FAPs"
"2677"	"Fgf11"	"sCs"
"2678"	"Fgf12"	"sCs"
"2679"	"Fgf13"	"sCs"
"2680"	"Fgf14"	"FAPs"
"2681"	"Fgf16"	"FAPs"
"2682"	"Fgf17"	"FAPs"
"2683"	"Fgf18"	"FAPs"
"2684"	"Fgf2"	"FAPs"
"2685"	"Fgf7"	"FAPs"
"2686"	"Fgf9"	"ECs"
"2687"	"Fgfbp3"	"sCs"
"2688"	"Fgfr1"	"FAPs"
"2689"	"Fgfr2"	"FAPs"
"2690"	"Fgfr3"	"sCs"
"2691"	"Fgfr4"	"sCs"
"2692"	"Fgfrl1"	"FAPs"
"2693"	"Fggy"	"M2"
"2694"	"Fgl2"	"M2"
"2695"	"Fgr"	"M2"
"2696"	"Fhad1"	"M2"
"2697"	"Fhdc1"	"FAPs"
"2698"	"Fhit"	"FAPs"
"2699"	"Fhl1"	"FAPs"
"2700"	"Fhl2"	"FAPs"
"2701"	"Fhl4"	"FAPs"
"2702"	"Fhl5"	"sCs"
"2703"	"Fhod1"	"ECs"
"2704"	"Fhod3"	"sCs"
"2705"	"Fibcd1"	"FAPs"
"2706"	"Fibin"	"FAPs"
"2707"	"Ficd"	"sCs"
"2708"	"Fign"	"FAPs"
"2709"	"Fignl1"	"sCs"
"2710"	"Fignl2"	"FAPs"
"2711"	"Filip1"	"sCs"
"2712"	"Fitm1"	"sCs"
"2713"	"Fitm2"	"sCs"
"2714"	"Fjx1"	"FAPs"
"2715"	"Fkbp10"	"FAPs"
"2716"	"Fkbp11"	"FAPs"
"2717"	"Fkbp14"	"FAPs"
"2718"	"Fkbp1b"	"M2"
"2719"	"Fkbp3"	"sCs"
"2720"	"Fkbp5"	"FAPs"
"2721"	"Fkbp7"	"FAPs"
"2722"	"Fkbp9"	"FAPs"
"2723"	"Fkbpl"	"sCs"
"2724"	"Fktn"	"sCs"
"2725"	"Fli1"	"ECs"
"2726"	"Flnb"	"FAPs"
"2727"	"Flnc"	"sCs"
"2728"	"Flrt1"	"sCs"
"2729"	"Flrt2"	"FAPs"
"2730"	"Flrt3"	"FAPs"
"2731"	"Flt1"	"ECs"
"2732"	"Flt3"	"M2"
"2733"	"Flt4"	"ECs"
"2734"	"Flvcr1"	"M2"
"2735"	"Flvcr2"	"sCs"
"2736"	"Flywch1"	"FAPs"
"2737"	"Flywch2"	"FAPs"
"2738"	"Fmn1"	"M2"
"2739"	"Fmn2"	"sCs"
"2740"	"Fmnl1"	"M2"
"2741"	"Fmnl2"	"FAPs"
"2742"	"Fmnl3"	"ECs"
"2743"	"Fmo1"	"FAPs"
"2744"	"Fmo2"	"FAPs"
"2745"	"Fmo4"	"FAPs"
"2746"	"Fmo5"	"ECs"
"2747"	"Fmod"	"FAPs"
"2748"	"Fn1"	"FAPs"
"2749"	"Fn3krp"	"FAPs"
"2750"	"Fnd3c2"	"sCs"
"2751"	"Fndc1"	"FAPs"
"2752"	"Fndc10"	"FAPs"
"2753"	"Fndc11"	"FAPs"
"2754"	"Fndc3c1"	"sCs"
"2755"	"Fndc4"	"FAPs"
"2756"	"Fndc5"	"sCs"
"2757"	"Fndc7"	"M2"
"2758"	"Fndc9"	"M2"
"2759"	"Fnip2"	"M2"
"2760"	"Fntb"	"FAPs"
"2761"	"Focad"	"sCs"
"2762"	"Folr2"	"M2"
"2763"	"Fosl1"	"sCs"
"2764"	"Foxc1"	"FAPs"
"2765"	"Foxc2"	"FAPs"
"2766"	"Foxd2"	"FAPs"
"2767"	"Foxf1"	"FAPs"
"2768"	"Foxm1"	"sCs"
"2769"	"Foxo4"	"sCs"
"2770"	"Foxo6"	"sCs"
"2771"	"Foxp2"	"sCs"
"2772"	"Foxp3"	"M2"
"2773"	"Foxp4"	"FAPs"
"2774"	"Foxs1"	"sCs"
"2775"	"Fpgs"	"FAPs"
"2776"	"Fpgt"	"FAPs"
"2777"	"Fpr1"	"M2"
"2778"	"Fpr2"	"M2"
"2779"	"Fra10ac1"	"sCs"
"2780"	"Fras1"	"sCs"
"2781"	"Frat1"	"ECs"
"2782"	"Frat2"	"ECs"
"2783"	"Frem1"	"FAPs"
"2784"	"Frem2"	"sCs"
"2785"	"Frg2f1"	"sCs"
"2786"	"Frk"	"FAPs"
"2787"	"Frmd3"	"sCs"
"2788"	"Frmd4b"	"M2"
"2789"	"Frmd5"	"sCs"
"2790"	"Frmd6"	"FAPs"
"2791"	"Frmpd1"	"sCs"
"2792"	"Frmpd2"	"FAPs"
"2793"	"Frmpd4"	"FAPs"
"2794"	"Frrs1"	"M2"
"2795"	"Frs3"	"FAPs"
"2796"	"Fry"	"ECs"
"2797"	"Fryl"	"ECs"
"2798"	"Frzb"	"sCs"
"2799"	"Fsbp"	"sCs"
"2800"	"Fscn1"	"sCs"
"2801"	"Fscn3"	"FAPs"
"2802"	"Fsd1"	"FAPs"
"2803"	"Fsd1l"	"sCs"
"2804"	"Fsd2"	"sCs"
"2805"	"Fst"	"FAPs"
"2806"	"Fstl1"	"FAPs"
"2807"	"Fstl3"	"sCs"
"2808"	"Ftcd"	"FAPs"
"2809"	"Fuca2"	"FAPs"
"2810"	"Fuom"	"FAPs"
"2811"	"Fut10"	"sCs"
"2812"	"Fut11"	"FAPs"
"2813"	"Fut2"	"ECs"
"2814"	"Fut4"	"M2"
"2815"	"Fut7"	"M2"
"2816"	"Fuz"	"FAPs"
"2817"	"Fv1"	"sCs"
"2818"	"Fxn"	"sCs"
"2819"	"Fxyd1"	"FAPs"
"2820"	"Fxyd2"	"FAPs"
"2821"	"Fxyd3"	"FAPs"
"2822"	"Fxyd5"	"M2"
"2823"	"Fxyd6"	"FAPs"
"2824"	"Fxyd7"	"FAPs"
"2825"	"Fyb"	"M2"
"2826"	"Fzd1"	"FAPs"
"2827"	"Fzd2"	"FAPs"
"2828"	"Fzd3"	"sCs"
"2829"	"Fzd4"	"sCs"
"2830"	"Fzd6"	"FAPs"
"2831"	"Fzd7"	"FAPs"
"2832"	"Fzd8"	"FAPs"
"2833"	"Fzd9"	"sCs"
"2834"	"G0s2"	"sCs"
"2835"	"G2e3"	"sCs"
"2836"	"G430095P16Rik"	"FAPs"
"2837"	"G6pdx"	"M2"
"2838"	"Gaa"	"FAPs"
"2839"	"Gab3"	"M2"
"2840"	"Gabarapl1"	"FAPs"
"2841"	"Gabbr1"	"FAPs"
"2842"	"Gabra3"	"FAPs"
"2843"	"Gabrb1"	"M2"
"2844"	"Gabre"	"FAPs"
"2845"	"Gabrr1"	"sCs"
"2846"	"Gabrr2"	"sCs"
"2847"	"Gadl1"	"sCs"
"2848"	"Gal"	"sCs"
"2849"	"Gal3st1"	"sCs"
"2850"	"Gal3st2"	"FAPs"
"2851"	"Galc"	"M2"
"2852"	"Galns"	"M2"
"2853"	"Galnt10"	"FAPs"
"2854"	"Galnt12"	"FAPs"
"2855"	"Galnt15"	"FAPs"
"2856"	"Galnt16"	"FAPs"
"2857"	"Galnt17"	"FAPs"
"2858"	"Galnt18"	"ECs"
"2859"	"Galnt3"	"M2"
"2860"	"Galnt5"	"FAPs"
"2861"	"Galnt6"	"M2"
"2862"	"Galnt7"	"M2"
"2863"	"Galnt9"	"M2"
"2864"	"Galr2"	"FAPs"
"2865"	"Galt"	"ECs"
"2866"	"Gamt"	"sCs"
