Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
FAPs,Col1a2,Cd93,Resolving-Mac,1.0,1964.9414063333331,0.9646486427205408,1.0,77.6276676666667,0.2325920301377057,152533.8184753167,0.2243695861799529
Inflammatory-Mac,Col1a2,Cd93,ECs,1.0,1.166748,0.000572791570766042,1.0,196.84879066666667,0.5898085209504823,229.672932812752,0.00033783734916642273
Inflammatory-Mac,Col1a2,Cd93,Inflammatory-Mac,1.0,1.166748,0.000572791570766042,1.0,54.63182800000001,0.1636907067621498,63.741576055344,9.376065704609536e-05
Inflammatory-Mac,Col1a2,Cd93,MuSCs,1.0,1.166748,0.000572791570766042,1.0,4.352083,0.0130399360269903,5.0777841360839995,7.469165439588472e-06
Inflammatory-Mac,Col1a2,Cd93,Resolving-Mac,1.0,1.166748,0.000572791570766042,1.0,77.6276676666667,0.2325920301377057,90.571925994748,0.00013322675429023898
MuSCs,Col1a2,Cd93,ECs,1.0,59.10598950000001,0.0290169021651515,1.0,196.84879066666667,0.5898085209504823,11634.942554231699,0.01711441614859286
MuSCs,Col1a2,Cd93,Inflammatory-Mac,1.0,59.10598950000001,0.0290169021651515,1.0,54.63182800000001,0.1636907067621498,3229.0682521338067,0.004749797223461806
MuSCs,Col1a2,Cd93,MuSCs,1.0,59.10598950000001,0.0290169021651515,1.0,4.352083,0.0130399360269903,257.2341721011285,0.0003783785479350119
MuSCs,Col1a2,Cd93,Resolving-Mac,1.0,59.10598950000001,0.0290169021651515,1.0,77.6276676666667,0.2325920301377057,4588.260110015491,0.006749100182899776
Resolving-Mac,Col1a2,Cd93,ECs,1.0,1.079543,0.0005299800219751696,1.0,196.84879066666667,0.5898085209504823,212.50673402266534,0.00031258673289447883
Resolving-Mac,Col1a2,Cd93,Inflammatory-Mac,1.0,1.079543,0.0005299800219751696,1.0,54.63182800000001,0.1636907067621498,58.977407494603995,8.67528043669352e-05
Resolving-Mac,Col1a2,Cd93,MuSCs,1.0,1.079543,0.0005299800219751696,1.0,4.352083,0.0130399360269903,4.698260738069,6.910905582139124e-06
Resolving-Mac,Col1a2,Cd93,Resolving-Mac,1.0,1.079543,0.0005299800219751696,1.0,77.6276676666667,0.2325920301377057,83.80240523587634,0.0001232691292436306
