"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"	"repadj"
"59"	112.076403055314	-2.09411355004175	0.450237212078051	-4.65113387757636	3.3011492780268e-06	0.000133660663702715	"ENSMUSG00000022102"	"M1.D4_vs_M1.D2"	"M1"	7.68762121788021e-05
"60"	338.283433244252	-2.0608007505181	0.370651449119884	-5.55994251583663	2.69863520214079e-08	2.07266311916999e-06	"ENSMUSG00000022114"	"M1.D4_vs_M1.D2"	"M1"	1.05963283966938e-06
"61"	1142.4779517691	-2.63109174117254	0.410686641744815	-6.40656762049593	1.48832116636519e-10	2.09207409234352e-08	"ENSMUSG00000022122"	"M1.D4_vs_M1.D2"	"M1"	9.25997148226581e-09
"62"	353.416786271396	3.2714560583159	0.67672220029875	4.83426738013274	1.33636868975306e-06	6.07069923089041e-05	"ENSMUSG00000032011"	"M1.D4_vs_M1.D2"	"M1"	3.47236422769333e-05
"63"	230.70871940057	2.79488904123605	0.420221564109405	6.65098909704786	2.91129851252306e-11	5.04399393448763e-09	"ENSMUSG00000032076"	"M1.D4_vs_M1.D2"	"M1"	2.12459896981545e-09
"64"	179.573973590558	-2.13820131692433	0.343524839103684	-6.22429901285529	4.83713787843113e-10	6.32222406917753e-08	"ENSMUSG00000032420"	"M1.D4_vs_M1.D2"	"M1"	2.7062888552137e-08
"65"	115.598103966884	2.20938414557219	0.487678315747025	4.53041292637312	5.88685137093163e-06	0.000217114072838815	"ENSMUSG00000032470"	"M1.D4_vs_M1.D2"	"M1"	0.000126579290123428
"66"	86.8061283637613	-2.9748177020014	0.443674979809594	-6.70494807545393	2.01477997514084e-11	3.57383590828553e-09	"ENSMUSG00000033644"	"M1.D4_vs_M1.D2"	"M1"	1.51218395225116e-09
"67"	30045.8704440221	2.60057263639225	0.501749823338591	5.1830065810254	2.18337331594626e-07	1.20489860768886e-05	"ENSMUSG00000001506"	"M1.D4_vs_M1.D2"	"M1"	6.91685672703377e-06
"68"	902.462257627883	2.02856184833102	0.332874273044814	6.09407819287349	1.10069852194329e-09	1.32261354652863e-07	"ENSMUSG00000018920"	"M1.D4_vs_M1.D2"	"M1"	5.74201760809802e-08
"69"	130.761077896765	-2.41798069754836	0.539775675871625	-4.47960292698226	7.47820232015914e-06	0.000262795317382951	"ENSMUSG00000020407"	"M1.D4_vs_M1.D2"	"M1"	0.000156080554206461
"70"	342.508520468811	2.09598239544845	0.492611998713041	4.25483423246743	2.092039455733e-05	0.000600112876214639	"ENSMUSG00000020826"	"M1.D4_vs_M1.D2"	"M1"	0.0003789137620853
"71"	218.97127417337	4.09795815845044	0.45443703382783	9.01765889089711	1.92151568393762e-19	2.04504169219075e-16	"ENSMUSG00000021411"	"M1.D4_vs_M1.D2"	"M1"	4.47148002685719e-17
"72"	1653.44933763732	-2.44275540415666	0.554321419228736	-4.40674907990283	1.04933627125332e-05	0.000347675964492481	"ENSMUSG00000025804"	"M1.D4_vs_M1.D2"	"M1"	0.000209258943368779
"73"	77.8213565124192	2.43158889989357	0.468269820124358	5.19270897972417	2.07256022596647e-07	1.1609453897331e-05	"ENSMUSG00000032528"	"M1.D4_vs_M1.D2"	"M1"	6.60104522288362e-06
"74"	53.2594652673632	4.14450236642488	0.697386223795211	5.94290828383487	2.80009119626144e-09	2.85762731673257e-07	"ENSMUSG00000035042"	"M1.D4_vs_M1.D2"	"M1"	1.35156003323765e-07
"75"	125.287732096811	-2.58635525920423	0.413009940374327	-6.26221067914277	3.79557655693239e-10	5.04947238377613e-08	"ENSMUSG00000038732"	"M1.D4_vs_M1.D2"	"M1"	2.1761305593079e-08
"76"	453.182460572655	2.73200680695491	0.396390724024746	6.89220670760287	5.49334701744906e-12	1.10609284540528e-09	"ENSMUSG00000039115"	"M1.D4_vs_M1.D2"	"M1"	4.56308258289312e-10
"77"	184.440975855168	2.3148912814193	0.382194779815254	6.05683647102213	1.3882458757851e-09	1.61600496478109e-07	"ENSMUSG00000040829"	"M1.D4_vs_M1.D2"	"M1"	7.05219991602679e-08
"78"	96.7324506519245	-2.19965487429574	0.504237448741649	-4.36233936964638	1.28679058002605e-05	0.000407939992391239	"ENSMUSG00000044734"	"M1.D4_vs_M1.D2"	"M1"	0.000250252037750909
"79"	97.318949327475	3.01940103743109	0.572319671191673	5.27572472066905	1.32232459334947e-07	8.00920180524678e-06	"ENSMUSG00000048852"	"M1.D4_vs_M1.D2"	"M1"	4.43158440490547e-06
"80"	103.153240563344	-2.86905195084138	0.5871900241333	-4.88607066354054	1.02868290988383e-06	4.88132973161437e-05	"ENSMUSG00000059610"	"M1.D4_vs_M1.D2"	"M1"	2.76442881958706e-05
"81"	190.220697676733	-2.43330708576953	0.410910190488456	-5.92174918533174	3.18535184957628e-09	3.20687449720855e-07	"ENSMUSG00000020592"	"M1.D4_vs_M1.D2"	"M1"	1.52051305181584e-07
"82"	213.757339159989	-3.37382984833517	0.474032646129723	-7.11729429582766	1.10066309408595e-12	3.0370148336816e-10	"ENSMUSG00000021097"	"M1.D4_vs_M1.D2"	"M1"	1.03262210281518e-10
"83"	95.5831800765191	-2.38308444944222	0.323853701114907	-7.35852158316595	1.85958193996593e-13	6.02342845771574e-11	"ENSMUSG00000021483"	"M1.D4_vs_M1.D2"	"M1"	1.95955768821449e-11
"84"	6567.45761435598	-4.3484288434096	0.407066607509357	-10.6823521340046	1.23112127513819e-26	9.17185349977952e-23	"ENSMUSG00000021614"	"M1.D4_vs_M1.D2"	"M1"	6.18452795485293e-24
"85"	40.7027777477901	4.57773332062236	0.928299702244139	4.93130969400919	8.16801183059807e-07	4.02991312171891e-05	"ENSMUSG00000041481"	"M1.D4_vs_M1.D2"	"M1"	2.25240695685246e-05
"86"	31.42600304451	-2.63752521872552	0.506904382697629	-5.20320066022948	1.9588516204513e-07	1.12257265941248e-05	"ENSMUSG00000042275"	"M1.D4_vs_M1.D2"	"M1"	6.28952344444127e-06
"87"	3036.05074777028	-3.49444539707163	0.448692023396551	-7.78807113756793	6.80398730931329e-15	2.81609474746578e-12	"ENSMUSG00000042284"	"M1.D4_vs_M1.D2"	"M1"	8.87359575680551e-13
"88"	327.943960522279	2.28020574659991	0.377937958356106	6.03328058530553	1.6066409048321e-09	1.77051613493007e-07	"ENSMUSG00000050103"	"M1.D4_vs_M1.D2"	"M1"	8.0794975671811e-08
"89"	57.2167932147284	5.89598766788631	1.12829801398045	5.22555884600579	1.73629887621626e-07	1.00274625021791e-05	"ENSMUSG00000066363"	"M1.D4_vs_M1.D2"	"M1"	5.65252159610916e-06
"90"	32.8909083547051	-3.60192925488844	0.786018598442259	-4.582498762786	4.5945242793475e-06	0.00017735339834787	"ENSMUSG00000114470"	"M1.D4_vs_M1.D2"	"M1"	0.000101873543479301
"91"	644.148917984129	3.33168604791372	0.390774756619094	8.52584766922718	1.51694787966723e-17	9.41771808626737e-15	"ENSMUSG00000000489"	"M1.D4_vs_M1.D2"	"M1"	2.8184950975954e-15
"92"	1052.22284470858	4.75823091357327	0.901337657652505	5.27907701755841	1.29836227197495e-07	8.00920180524678e-06	"ENSMUSG00000001870"	"M1.D4_vs_M1.D2"	"M1"	4.36360026727043e-06
"93"	2099.15117854479	3.94082148700241	0.596063129732931	6.61141629204295	3.80660349294911e-11	6.44527182328883e-09	"ENSMUSG00000022548"	"M1.D4_vs_M1.D2"	"M1"	2.72354304472163e-09
"94"	241.578499047746	-2.43510577599048	0.407369832937228	-5.97762912003774	2.26408460621567e-09	2.37569441074743e-07	"ENSMUSG00000022686"	"M1.D4_vs_M1.D2"	"M1"	1.11148525776908e-07
"95"	186.522529698743	-3.08329739903238	0.644135793798844	-4.786719553106	1.69529465858953e-06	7.56284144101319e-05	"ENSMUSG00000023046"	"M1.D4_vs_M1.D2"	"M1"	4.27966115568e-05
"96"	413.914031088919	2.59924071121902	0.29911138635371	8.6898755106077	3.62836858498703e-18	3.37891824476917e-15	"ENSMUSG00000023961"	"M1.D4_vs_M1.D2"	"M1"	7.39252847495726e-16
"97"	343.134192068167	2.10269707325099	0.40462555754845	5.19664918348418	2.02912771919918e-07	1.14522738697226e-05	"ENSMUSG00000024044"	"M1.D4_vs_M1.D2"	"M1"	6.4825133062955e-06
"98"	154.650488304047	-3.16062045953594	0.556092559810732	-5.68362299364636	1.31870807537575e-08	1.10219052636851e-06	"ENSMUSG00000037095"	"M1.D4_vs_M1.D2"	"M1"	5.55472136239909e-07
"99"	114.357896065968	-2.89520204071292	0.490438853147731	-5.90328849790541	3.5632635486181e-09	3.47874718335326e-07	"ENSMUSG00000041754"	"M1.D4_vs_M1.D2"	"M1"	1.68313678786068e-07
"100"	688.885851942377	2.70987252130615	0.483180860551341	5.60840203441422	2.04203232368436e-08	1.58470216785922e-06	"ENSMUSG00000073409"	"M1.D4_vs_M1.D2"	"M1"	8.24167060470956e-07
"101"	1208.70026981028	2.62768789881768	0.625574960960576	4.2004364989015	2.66400880040752e-05	0.000729664175111619	"ENSMUSG00000024501"	"M1.D4_vs_M1.D2"	"M1"	0.000465889945746715
"102"	818.343271490485	2.15542878716104	0.453049396448191	4.75760216007157	1.95906117322608e-06	8.68750341698469e-05	"ENSMUSG00000037071"	"M1.D4_vs_M1.D2"	"M1"	4.85905303143167e-05
"103"	312.330978750754	-2.02714573759393	0.28730041502856	-7.05583992070603	1.71561240454851e-12	4.26043747129547e-10	"ENSMUSG00000052942"	"M1.D4_vs_M1.D2"	"M1"	1.54982972538015e-10
"104"	57.5734947669272	-2.80843635496286	0.573073215899514	-4.9006588984527	9.55157681362724e-07	4.59091917816277e-05	"ENSMUSG00000071847"	"M1.D4_vs_M1.D2"	"M1"	2.58513372004853e-05
"105"	212.632158502942	2.22214251192212	0.400071985887208	5.55435669156952	2.78635997987057e-08	2.10247452582767e-06	"ENSMUSG00000073555"	"M1.D4_vs_M1.D2"	"M1"	1.09227151911161e-06
"106"	339.282944011559	2.32748841118555	0.427782186747948	5.44082592330317	5.30341172263627e-08	3.65837197533706e-06	"ENSMUSG00000090942"	"M1.D4_vs_M1.D2"	"M1"	1.94336982861435e-06
"107"	279.672581901122	3.02996448261907	0.711679876332049	4.25748230824695	2.06742015403687e-05	0.000596987602619173	"ENSMUSG00000025964"	"M1.D4_vs_M1.D2"	"M1"	0.000375027013956585
"108"	42.9260537690625	5.63126660280944	1.03999526866778	5.41470405920503	6.13901560361788e-08	4.15778784063211e-06	"ENSMUSG00000026770"	"M1.D4_vs_M1.D2"	"M1"	2.21705096032672e-06
"109"	64.7607754951463	-3.09204411544411	0.731535946935198	-4.22678356189927	2.37055485460867e-05	0.000661446953814031	"ENSMUSG00000026822"	"M1.D4_vs_M1.D2"	"M1"	0.000422190883729068
"110"	264.77830775355	2.03987213411659	0.456898396282023	4.46460777870069	8.0215561682186e-06	0.000277956248619668	"ENSMUSG00000038776"	"M1.D4_vs_M1.D2"	"M1"	0.000165817249909721
"111"	409.575865252606	-3.47761001718853	0.469056480820518	-7.41405387066642	1.22496124066528e-13	4.14816420134377e-11	"ENSMUSG00000001131"	"M1.D4_vs_M1.D2"	"M1"	1.32765662138954e-11
"112"	1701.03590786039	-5.24871891767435	0.752768245434209	-6.97255622764322	3.11233200993325e-12	6.81966866882433e-10	"ENSMUSG00000017737"	"M1.D4_vs_M1.D2"	"M1"	2.68633863955548e-10
"113"	14940.6026419272	2.77278405355367	0.453490940534678	6.11430969334136	9.69758183050058e-10	1.18437679733163e-07	"ENSMUSG00000031375"	"M1.D4_vs_M1.D2"	"M1"	5.11515116286137e-08
"114"	560.801869462744	-3.58970671439832	0.4204092449883	-8.53860079717852	1.35856852585176e-17	9.41771808626737e-15	"ENSMUSG00000051177"	"M1.D4_vs_M1.D2"	"M1"	2.54916857941639e-15
"115"	934.090069367825	2.17033294698148	0.28436146651137	7.63230325686446	2.30596211505437e-14	8.58970887857751e-12	"ENSMUSG00000003617"	"M1.D4_vs_M1.D2"	"M1"	2.78546141287178e-12
"116"	1350.81418363543	2.2639078248643	0.512165234653603	4.42026844402173	9.85783660658515e-06	0.000333822194177543	"ENSMUSG00000004891"	"M1.D4_vs_M1.D2"	"M1"	0.000198545277635897
"117"	11886.925654169	3.10239849932944	0.692353901473964	4.48094318920524	7.4313892435361e-06	0.000262387914049024	"ENSMUSG00000027750"	"M1.D4_vs_M1.D2"	"M1"	0.000155205855771732
"118"	931.12675587898	3.08860790197736	0.600335957439699	5.14479911406538	2.67807231333157e-07	1.43536969311656e-05	"ENSMUSG00000027797"	"M1.D4_vs_M1.D2"	"M1"	8.27153213132571e-06
"119"	127.429535294065	2.89013765549188	0.404880446880793	7.13824951972257	9.45269280250475e-13	2.7085600530254e-10	"ENSMUSG00000036381"	"M1.D4_vs_M1.D2"	"M1"	8.94792089173491e-11
"120"	2501.21090453549	2.11764433783965	0.49545008044371	4.27418305380665	1.91839381075058e-05	0.000562024978473678	"ENSMUSG00000039831"	"M1.D4_vs_M1.D2"	"M1"	0.000352095411849527
"121"	210.512165038628	-2.07960535623324	0.335877372004298	-6.19156135414393	5.95711409817207e-10	7.39675000523032e-08	"ENSMUSG00000041220"	"M1.D4_vs_M1.D2"	"M1"	3.27689594980793e-08
"122"	463.892712753867	2.12485244755339	0.468764405158305	4.53287925484832	5.81850786075034e-06	0.000215798038603758	"ENSMUSG00000105504"	"M1.D4_vs_M1.D2"	"M1"	0.000125268120256481
"123"	627.921587577343	-3.77884112140373	0.374629278141211	-10.0868814635981	6.31437261466599e-24	2.35210379896308e-20	"ENSMUSG00000028583"	"M1.D4_vs_M1.D2"	"M1"	2.27951252291577e-21
"124"	949.625277322071	2.29345878196567	0.527043760318613	4.35155285887307	1.35176722642103e-05	0.00041961107653486	"ENSMUSG00000029070"	"M1.D4_vs_M1.D2"	"M1"	0.000261137698990771
"125"	29.1502287751882	-4.79050542789496	1.04730722274623	-4.57411667164233	4.7823330534118e-06	0.00018270964742522	"ENSMUSG00000029372"	"M1.D4_vs_M1.D2"	"M1"	0.000105667635425443
"126"	630.000583238853	4.33320279576779	0.665682140568841	6.50941723036909	7.54429102363554e-11	1.1240993625217e-08	"ENSMUSG00000029417"	"M1.D4_vs_M1.D2"	"M1"	5.06566596144309e-09
"127"	87.030600568866	2.02177234884662	0.403141866616257	5.0150394098639	5.30225964737468e-07	2.74318294256537e-05	"ENSMUSG00000038552"	"M1.D4_vs_M1.D2"	"M1"	1.53668418791313e-05
"128"	138.160374337429	2.14236618896401	0.465789399383942	4.59943096987077	4.23646542266815e-06	0.000166992949200411	"ENSMUSG00000040606"	"M1.D4_vs_M1.D2"	"M1"	9.50891189337601e-05
"129"	135.362081438152	-2.82355167145039	0.631542295076212	-4.4708829376339	7.78973300938616e-06	0.000271923934774155	"ENSMUSG00000047592"	"M1.D4_vs_M1.D2"	"M1"	0.000161853504489838
"130"	32.4917086161094	3.207331988027	0.68017498585162	4.71545125113831	2.4117563414067e-06	0.00010507359499111	"ENSMUSG00000059434"	"M1.D4_vs_M1.D2"	"M1"	5.82864118599677e-05
"131"	1030.88027373288	2.00555393318775	0.382252246256719	5.24667664566403	1.54867358208629e-07	9.23009454923427e-06	"ENSMUSG00000029581"	"M1.D4_vs_M1.D2"	"M1"	5.1067863746392e-06
"132"	21482.5377442305	3.49968316158667	0.506319617942916	6.91200387574403	4.77854797838472e-12	1.01714806968475e-09	"ENSMUSG00000029661"	"M1.D4_vs_M1.D2"	"M1"	4.00790158356677e-10
"133"	5784.76343149319	2.12848379116603	0.442278140221946	4.81254576610525	1.49019732101382e-06	6.7284666918503e-05	"ENSMUSG00000061353"	"M1.D4_vs_M1.D2"	"M1"	3.82624484927778e-05
