Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
FAPs,Agt,Mas1,ECs,1.0,3.614029333333333,0.9241192353022276,0.6666666666666666,0.8365456666666667,0.295534481644978,3.023300578006222,0.2731090991831973
FAPs,Agt,Mas1,FAPs,1.0,3.614029333333333,0.9241192353022276,1.0,0.6439256666666667,0.227485773579482,2.327166247819556,0.2102239791224066
FAPs,Agt,Mas1,sCs,1.0,3.614029333333333,0.9241192353022276,1.0,1.3488765,0.4765304909402341,4.874879238044,0.4403709928858842
FAPs,Agt,Agtr1a,ECs,1.0,3.614029333333333,0.9241192353022276,1.0,2.024115666666666,0.0403380102866942,7.315213393392888,0.0372771312197532
FAPs,Agt,Agtr1a,FAPs,1.0,3.614029333333333,0.9241192353022276,1.0,11.85972166666667,0.2363489312718777,42.86138198850222,0.2184145936314663
FAPs,Agt,Agtr1a,sCs,1.0,3.614029333333333,0.9241192353022276,1.0,36.29503,0.7233130584414281,131.1713030742133,0.6684275104510079
FAPs,Agt,Agtr2,FAPs,1.0,3.614029333333333,0.9241192353022276,1.0,3.743532666666667,0.9802973346235676,13.52923686762489,0.905911623241143
ECs,Serping1,Sele,ECs,1.0,15.502027,0.0169419465097545,1.0,9.112632333333332,0.9981738658344552,141.2642724724063,0.0169110082424023
FAPs,Serping1,Sele,ECs,1.0,687.9602253333333,0.751862020265869,1.0,9.112632333333332,0.9981738658344552,6269.128593419818,0.750489019342886
M1,Serping1,Sele,ECs,1.0,0.6984029999999999,0.0007632747813077,1.0,9.112632333333332,0.9981738658344552,6.364289759496998,0.0007618809391519
sCs,Serping1,Sele,ECs,1.0,210.592407,0.2301534692691781,1.0,9.112632333333332,0.9981738658344552,1919.051177182693,0.229733178155627
ECs,Serping1,Lrp1,ECs,1.0,15.502027,0.0169419465097545,1.0,3.946674666666667,0.0080822878502771,61.18145724288266,0.0001369296884358
ECs,Serping1,Lrp1,FAPs,1.0,15.502027,0.0169419465097545,1.0,185.8027443333333,0.3805003933455167,2880.31915932943,0.0064464173110003
ECs,Serping1,Lrp1,M1,1.0,15.502027,0.0169419465097545,1.0,117.3394243333333,0.2402962199184265,1818.99892417979,0.0040710857043542
ECs,Serping1,Lrp1,M2,1.0,15.502027,0.0169419465097545,1.0,139.7641523333333,0.2862192112890951,2166.627663103446,0.0048491105677239
ECs,Serping1,Lrp1,sCs,1.0,15.502027,0.0169419465097545,1.0,41.458574,0.0849018875966847,642.6919335294979,0.0014384032382402
FAPs,Serping1,Lrp1,ECs,1.0,687.9602253333333,0.751862020265869,1.0,3.946674666666667,0.0080822878502771,2715.155192997358,0.0060767652714796
FAPs,Serping1,Lrp1,FAPs,1.0,687.9602253333333,0.751862020265869,1.0,185.8027443333333,0.3805003933455167,127824.8978591117,0.286083794452718
FAPs,Serping1,Lrp1,M1,1.0,687.9602253333333,0.751862020265869,1.0,117.3394243333333,0.2402962199184265,80724.85680484361,0.1806696013701197
FAPs,Serping1,Lrp1,M2,1.0,687.9602253333333,0.751862020265869,1.0,139.7641523333333,0.2862192112890951,96152.17773276231,0.2151973544387226
FAPs,Serping1,Lrp1,sCs,1.0,687.9602253333333,0.751862020265869,1.0,41.458574,0.0849018875966847,28521.84991103867,0.063834504732829
