Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
ECs,Col1a2,Cd44,MuSCs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,1203.904968488818,3611.714905466454,0.3174336844464816,0.3174336844464816,226475.3955235709,0.000740995921496587,2038278.559712138,0.000740995921496587
FAPs,Col1a2,Cd44,ECs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,1023.154144573869,3069.462433721606,0.2697751054856518,0.2697751054856518,77824182.9877176,0.2546298773621126,700417646.8894584,0.2546298773621126
FAPs,Col1a2,Cd44,FAPs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,1565.559715616767,4696.6791468503,0.4127912100678667,0.4127912100678667,119081182.8623365,0.3896170293642208,1071730645.761029,0.3896170293642208
FAPs,Col1a2,Cd44,MuSCs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,1203.904968488818,3611.714905466454,0.3174336844464816,0.3174336844464816,91572634.54815808,0.2996128942131396,824153710.9334228,0.2996128942131396
MuSCs,Col1a2,Cd44,ECs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,1023.154144573869,3069.462433721606,0.2697751054856518,0.2697751054856518,4436461.392653046,0.01451548319513072,39928152.53387742,0.01451548319513071
MuSCs,Col1a2,Cd44,FAPs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,1565.559715616767,4696.6791468503,0.4127912100678667,0.4127912100678667,6788366.418746615,0.02221058856431983,61095297.76871952,0.02221058856431982
MuSCs,Col1a2,Cd44,MuSCs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,1203.904968488818,3611.714905466454,0.3174336844464816,0.3174336844464816,5220208.451922284,0.01707979431184541,46981876.06730056,0.01707979431184541
ECs,Col1a2,Itga2,ECs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,70.84702678412184,212.5410803523655,0.1675757538653556,0.1675757538653555,13327.55394534452,0.0003911776104431652,119947.9855081007,0.0003911776104431651
ECs,Col1a2,Itga2,FAPs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,169.1964192589993,507.589257776998,0.4002033507353914,0.4002033507353913,31828.77965937202,0.0009342078840224358,286459.0169343482,0.0009342078840224357
ECs,Col1a2,Itga2,MuSCs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,182.732672517839,548.1980175535169,0.4322208953992531,0.4322208953992531,34375.18356245667,0.001008947494765467,309376.6520621101,0.001008947494765467
FAPs,Col1a2,Itga2,ECs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,70.84702678412184,212.5410803523655,0.1675757538653556,0.1675757538653555,5388838.04148551,0.1581680176856366,48499542.37336959,0.1581680176856366
FAPs,Col1a2,Itga2,FAPs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,169.1964192589993,507.589257776998,0.4002033507353914,0.4002033507353913,12869588.774195,0.3777358549604166,115826298.967755,0.3777358549604165
FAPs,Col1a2,Itga2,MuSCs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,182.732672517839,548.1980175535169,0.4322208953992531,0.4322208953992531,13899196.92871484,0.4079559282934198,125092772.3584336,0.4079559282934198
MuSCs,Col1a2,Itga2,ECs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,70.84702678412184,212.5410803523655,0.1675757538653556,0.1675757538653555,307197.2104876917,0.009016558569275775,2764774.894389225,0.009016558569275773
MuSCs,Col1a2,Itga2,FAPs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,169.1964192589993,507.589257776998,0.4002033507353914,0.4002033507353913,733646.4263948408,0.02153328789095235,6602817.837553567,0.02153328789095234
MuSCs,Col1a2,Itga2,MuSCs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,182.732672517839,548.1980175535169,0.4322208953992531,0.4322208953992531,792340.4807584943,0.02325601961106783,7131064.326826449,0.02325601961106782
ECs,Col1a2,Cd93,ECs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,17702.57428350813,53107.7228505244,0.9731632228283007,0.9731632228283007,3330161.115353962,0.002271687014954527,29971450.03818566,0.002271687014954527
ECs,Col1a2,Cd93,FAPs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,26.47876207783283,79.43628623349848,0.001455616399484532,0.001455616399484533,4981.114183853805,3.397893380982493e-06,44830.02765468424,3.397893380982494e-06
ECs,Col1a2,Cd93,MuSCs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,461.7024908380326,1385.107472514098,0.02538116077221473,0.02538116077221473,86854.24262183574,5.924808089555833e-05,781688.1835965217,5.924808089555833e-05
FAPs,Col1a2,Cd93,ECs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,17702.57428350813,53107.7228505244,0.9731632228283007,0.9731632228283007,1346511068.444327,0.9185296457803359,12118599615.99894,0.9185296457803359
FAPs,Col1a2,Cd93,FAPs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,26.47876207783283,79.43628623349848,0.001455616399484532,0.001455616399484533,2014054.320321159,0.001373897805061703,18126488.88289043,0.001373897805061703
FAPs,Col1a2,Cd93,MuSCs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,461.7024908380326,1385.107472514098,0.02538116077221473,0.02538116077221473,35118480.75231045,0.02395625735407535,316066326.770794,0.02395625735407535
MuSCs,Col1a2,Cd93,ECs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,17702.57428350813,53107.7228505244,0.9731632228283007,0.9731632228283007,76759487.0976808,0.05236189003301028,690835383.8791271,0.05236189003301028
MuSCs,Col1a2,Cd93,FAPs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,26.47876207783283,79.43628623349848,0.001455616399484532,0.001455616399484533,114813.5951034793,7.832070104184677e-05,1033322.355931314,7.832070104184677e-05
MuSCs,Col1a2,Cd93,MuSCs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,461.7024908380326,1385.107472514098,0.02538116077221473,0.02538116077221473,2001971.341618112,0.001365655337243816,18017742.074563,0.001365655337243816
ECs,Col1a2,Itga11,ECs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,2,0.6666666666666666,9.0758151221658,27.2274453664974,0.005946306718781151,0.00594630671878115,1707.318163219622,1.388065993773719e-05,15365.8634689766,1.388065993773719e-05
ECs,Col1a2,Itga11,FAPs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,1444.076477050703,4332.22943115211,0.9461322803886378,0.9461322803886378,271655.8199081646,0.002208587794287616,2444902.379173481,0.002208587794287616
ECs,Col1a2,Itga11,MuSCs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,73.14218797902633,219.426563937079,0.04792141289258105,0.04792141289258105,13759.31355512403,0.000111864535005715,123833.8219961163,0.000111864535005715
FAPs,Col1a2,Itga11,ECs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,2,0.6666666666666666,9.0758151221658,27.2274453664974,0.005946306718781151,0.00594630671878115,690333.8080346619,0.005612479875913828,6213004.272311958,0.005612479875913827
FAPs,Col1a2,Itga11,FAPs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,1444.076477050703,4332.22943115211,0.9461322803886378,0.9461322803886378,109840802.184366,0.8930162258300294,988567219.6592941,0.8930162258300294
FAPs,Col1a2,Itga11,MuSCs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,3,1.0,73.14218797902633,219.426563937079,0.04792141289258105,0.04792141289258105,5563414.908290803,0.04523109523352984,50070734.17461722,0.04523109523352984
MuSCs,Col1a2,Itga11,ECs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,2,0.6666666666666666,9.0758151221658,27.2274453664974,0.005946306718781151,0.00594630671878115,39353.31114073232,0.0003199461829295859,354179.8002665908,0.0003199461829295858
MuSCs,Col1a2,Itga11,FAPs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,1444.076477050703,4332.22943115211,0.9461322803886378,0.9461322803886378,6261607.376024594,0.05090746676432088,56354466.38422134,0.05090746676432087
MuSCs,Col1a2,Itga11,MuSCs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,3,1.0,73.14218797902633,219.426563937079,0.04792141289258105,0.04792141289258105,317149.1752870427,0.002578453124045491,2854342.577583384,0.002578453124045491
ECs,Col1a2,Gp6,ECs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,1,0.3333333333333333,1.679454008140357,5.03836202442107,1.0,1.0,315.9344140216218,0.002334332989231068,2843.409726194596,0.002334332989231068
FAPs,Col1a2,Gp6,ECs,3,1.0,76063.00907878396,228189.0272363519,0.943859800939473,0.943859800939473,1,0.3333333333333333,1.679454008140357,5.03836202442107,1.0,1.0,127744.32546858,0.943859800939473,1149698.929217221,0.943859800939473
MuSCs,Col1a2,Gp6,ECs,3,1.0,4336.063550327287,13008.19065098186,0.05380586607129595,0.05380586607129594,1,0.3333333333333333,1.679454008140357,5.03836202442107,1.0,1.0,7282.219309148467,0.05380586607129595,65539.9737823362,0.05380586607129594
ECs,Col1a2,Itgb1,ECs,3,1.0,188.1173360450954,564.352008135286,0.002334332989231068,0.002334332989231068,3,1.0,7174.603593975859,21523.81078192758,0.3396574916364293,0.3396574916364292,1349667.315278306,0.0007928736877663925,12147005.83750475,0.0007928736877663924
