Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
FAPs,Col1a2,Itga2,FAPs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,1.51345754371974,1.51345754371974,0.7365294301044524,0.7365294301044524,5418.690841019681,0.6916794144408955,5418.690841019681,0.6916794144408955
FAPs,Col1a2,Itga2,sCs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,0.541392516385945,0.541392516385945,0.2634705698955476,0.2634705698955476,1938.368659306352,0.2474268672222874,1938.368659306352,0.2474268672222874
M2,Col1a2,Itga2,FAPs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,1.51345754371974,1.51345754371974,0.7365294301044524,0.7365294301044524,0.7501094555557339,9.574919186342349e-05,0.7501094555557339,9.574919186342349e-05
M2,Col1a2,Itga2,sCs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,0.541392516385945,0.541392516385945,0.2634705698955476,0.2634705698955476,0.2683284029957643,3.425130499363302e-05,0.2683284029957643,3.425130499363302e-05
sCs,Col1a2,Itga2,FAPs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,1.51345754371974,1.51345754371974,0.7365294301044524,0.7365294301044524,348.6770010986826,0.04450755930256408,348.6770010986826,0.04450755930256408
sCs,Col1a2,Itga2,sCs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,0.541392516385945,0.541392516385945,0.2634705698955476,0.2634705698955476,124.7283875349179,0.01592119952687217,124.7283875349179,0.01592119952687217
ECs,Col1a2,Cd93,ECs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,94.3617589859383,94.3617589859383,0.6356050738128274,0.6356050738128274,120.5027833655932,0.0002129016466081457,120.5027833655932,0.0002129016466081457
ECs,Col1a2,Cd93,M2,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,51.878142231875,51.878142231875,0.3494425154524411,0.3494425154524411,66.2499364356768,0.0001170489192108392,66.2499364356768,0.0001170489192108392
ECs,Col1a2,Cd93,sCs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,2.21983089207526,2.21983089207526,0.0149524107347315,0.0149524107347315,2.834790321531189,5.008444704648618e-06,2.834790321531189,5.008444704648618e-06
FAPs,Col1a2,Cd93,ECs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,94.3617589859383,94.3617589859383,0.6356050738128274,0.6356050738128274,337847.0716151754,0.5969007174746173,337847.0716151754,0.5969007174746173
FAPs,Col1a2,Cd93,M2,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,51.878142231875,51.878142231875,0.3494425154524411,0.3494425154524411,185741.328078532,0.3281636613415713,185741.328078532,0.3281636613415713
FAPs,Col1a2,Cd93,sCs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,2.21983089207526,2.21983089207526,0.0149524107347315,0.0149524107347315,7947.74678246818,0.01404190284699436,7947.74678246818,0.01404190284699436
M2,Col1a2,Cd93,ECs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,94.3617589859383,94.3617589859383,0.6356050738128274,0.6356050738128274,46.76817526328364,8.262897540053364e-05,46.76817526328364,8.262897540053364e-05
M2,Col1a2,Cd93,M2,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,51.878142231875,51.878142231875,0.3494425154524411,0.3494425154524411,25.7121748715541,4.5427700631797e-05,25.7121748715541,4.5427700631797e-05
M2,Col1a2,Cd93,sCs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,2.21983089207526,2.21983089207526,0.0149524107347315,0.0149524107347315,1.100206708004434,1.94382082472588e-06,1.100206708004434,1.94382082472588e-06
sCs,Col1a2,Cd93,ECs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,94.3617589859383,94.3617589859383,0.6356050738128274,0.6356050738128274,21739.47678819482,0.03840882571620138,21739.47678819482,0.03840882571620138
sCs,Col1a2,Cd93,M2,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,51.878142231875,51.878142231875,0.3494425154524411,0.3494425154524411,11951.91443000316,0.02111637749102711,11951.91443000316,0.02111637749102711
sCs,Col1a2,Cd93,sCs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,2.21983089207526,2.21983089207526,0.0149524107347315,0.0149524107347315,511.4143978513506,0.0009035556222077633,511.4143978513506,0.0009035556222077633
ECs,Col1a2,Itga11,FAPs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,31.3689508115999,31.3689508115999,0.9861974251902772,0.9861974251902772,40.05908669654485,0.0003303357137226903,40.05908669654485,0.0003303357137226903
ECs,Col1a2,Itga11,sCs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,0.439032063175467,0.439032063175467,0.01380257480972275,0.01380257480972275,0.5606570518388336,4.623296800943161e-06,0.5606570518388336,4.623296800943161e-06
FAPs,Col1a2,Itga11,FAPs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,31.3689508115999,31.3689508115999,0.9861974251902772,0.9861974251902772,112311.473262371,0.9261441969562463,112311.473262371,0.9261441969562463
FAPs,Col1a2,Itga11,sCs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,0.439032063175467,0.439032063175467,0.01380257480972275,0.01380257480972275,1571.883552012882,0.01296208470693665,1571.883552012882,0.01296208470693665
M2,Col1a2,Itga11,FAPs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,31.3689508115999,31.3689508115999,0.9861974251902772,0.9861974251902772,15.54727895228033,0.0001282061552738859,15.54727895228033,0.0001282061552738859
M2,Col1a2,Itga11,sCs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,0.439032063175467,0.439032063175467,0.01380257480972275,0.01380257480972275,0.21759586401787,1.794341583170649e-06,0.21759586401787,1.794341583170649e-06
sCs,Col1a2,Itga11,FAPs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,31.3689508115999,31.3689508115999,0.9861974251902772,0.9861974251902772,7226.916765513281,0.05959468636503426,7226.916765513281,0.05959468636503426
sCs,Col1a2,Itga11,sCs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,0.439032063175467,0.439032063175467,0.01380257480972275,0.01380257480972275,101.1461364142081,0.0008340724644019878,101.1461364142081,0.0008340724644019878
ECs,Col1a2,Itgb1,ECs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,88.4445510673938,88.4445510673938,0.1950643981447098,0.1950643981447098,112.946332197236,6.533857779094008e-05,112.946332197236,6.533857779094008e-05
ECs,Col1a2,Itgb1,FAPs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,162.837463770291,162.837463770291,0.3591379172873989,0.3591379172873989,207.9483026957787,0.0001202964814161057,207.9483026957787,0.0001202964814161057
ECs,Col1a2,Itgb1,M2,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,61.8205365253723,61.8205365253723,0.1363451519033205,0.1363451519033205,78.94667077551834,4.567003717123074e-05,78.94667077551834,4.567003717123074e-05
ECs,Col1a2,Itgb1,sCs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,140.309511056353,140.309511056353,0.309452532664571,0.309452532664571,179.1794345151575,0.0001036539141453571,179.1794345151575,0.0001036539141453571
FAPs,Col1a2,Itgb1,ECs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,88.4445510673938,88.4445510673938,0.1950643981447098,0.1950643981447098,316661.4622231727,0.1831862016265451,316661.4622231727,0.1831862016265451
FAPs,Col1a2,Itgb1,FAPs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,162.837463770291,162.837463770291,0.3591379172873989,0.3591379172873989,583013.2977092256,0.3372686741080289,583013.2977092256,0.3372686741080289
FAPs,Col1a2,Itgb1,M2,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,61.8205365253723,61.8205365253723,0.1363451519033205,0.1363451519033205,221338.4686257111,0.1280425886267292,221338.4686257111,0.1280425886267292
FAPs,Col1a2,Itgb1,sCs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,140.309511056353,140.309511056353,0.309452532664571,0.309452532664571,502355.5934052682,0.2906088173018799,502355.5934052682,0.2906088173018799
M2,Col1a2,Itgb1,ECs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,88.4445510673938,88.4445510673938,0.1950643981447098,0.1950643981447098,43.83545103285659,2.535846867793496e-05,43.83545103285659,2.535846867793496e-05
M2,Col1a2,Itgb1,FAPs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,162.837463770291,162.837463770291,0.3591379172873989,0.3591379172873989,80.70653967114413,4.668810768757032e-05,80.70653967114413,4.668810768757032e-05
M2,Col1a2,Itgb1,M2,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,61.8205365253723,61.8205365253723,0.1363451519033205,0.1363451519033205,30.63988757903176,1.772493749148251e-05,30.63988757903176,1.772493749148251e-05
M2,Col1a2,Itgb1,sCs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,140.309511056353,140.309511056353,0.309452532664571,0.309452532664571,69.54109243731898,4.022898300006874e-05,69.54109243731898,4.022898300006874e-05
sCs,Col1a2,Itgb1,ECs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,88.4445510673938,88.4445510673938,0.1950643981447098,0.1950643981447098,20376.24441971714,0.0117874994716958,20376.24441971714,0.0117874994716958
sCs,Col1a2,Itgb1,FAPs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,162.837463770291,162.837463770291,0.3591379172873989,0.3591379172873989,37515.21063114438,0.02170225859026625,37515.21063114438,0.02170225859026625
sCs,Col1a2,Itgb1,M2,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,61.8205365253723,61.8205365253723,0.1363451519033205,0.1363451519033205,14242.48692764783,0.008239168301928605,14242.48692764783,0.008239168301928605
sCs,Col1a2,Itgb1,sCs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,140.309511056353,140.309511056353,0.309452532664571,0.309452532664571,32325.12186665677,0.0186998324655456,32325.12186665677,0.0186998324655456
ECs,Col1a2,Itgb3,ECs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,1.45170379307354,1.45170379307354,0.156091865888787,0.156091865888787,1.853869083913742,5.228437694889581e-05,1.853869083913742,5.228437694889581e-05
ECs,Col1a2,Itgb3,FAPs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,7.207420428786629,7.207420428786629,0.7749650502685402,0.7749650502685402,9.204091062823991,0.0002595815264283482,9.204091062823991,0.0002595815264283482
ECs,Col1a2,Itgb3,sCs,1,1,1.27702985468457,1.27702985468457,0.0003349590105236335,0.0003349590105236335,1,1,0.641192516667742,0.641192516667742,0.0689430838426727,0.0689430838426727,0.8188219863850404,2.309310714638955e-05,0.8188219863850404,2.309310714638955e-05
FAPs,Col1a2,Itgb3,ECs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,1.45170379307354,1.45170379307354,0.156091865888787,0.156091865888787,5197.591488471777,0.146586851772687,5197.591488471777,0.146586851772687
FAPs,Col1a2,Itgb3,FAPs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,7.207420428786629,7.207420428786629,0.7749650502685402,0.7749650502685402,25805.0073666793,0.7277745467766105,25805.0073666793,0.7277745467766105
FAPs,Col1a2,Itgb3,sCs,1,1,3580.33884961302,3580.33884961302,0.939106281663183,0.939106281663183,1,1,0.641192516667742,0.641192516667742,0.0689430838426727,0.0689430838426727,2295.686477506661,0.06474488311388543,2295.686477506661,0.06474488311388543
M2,Col1a2,Itgb3,ECs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,1.45170379307354,1.45170379307354,0.156091865888787,0.156091865888787,0.7195026688189906,2.029202012088735e-05,0.7195026688189906,2.029202012088735e-05
M2,Col1a2,Itgb3,FAPs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,7.207420428786629,7.207420428786629,0.7749650502685402,0.7749650502685402,3.572187562335448,0.000100745841581764,3.572187562335448,0.000100745841581764
M2,Col1a2,Itgb3,sCs,1,1,0.495626361418856,0.495626361418856,0.0001300004968570565,0.0001300004968570565,1,1,0.641192516667742,0.641192516667742,0.0689430838426727,0.0689430838426727,0.3177919140050322,8.962635154405157e-06,0.3177919140050322,8.962635154405157e-06
sCs,Col1a2,Itgb3,ECs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,1.45170379307354,1.45170379307354,0.156091865888787,0.156091865888787,334.4499005954259,0.00943243771903022,334.4499005954259,0.00943243771903022
sCs,Col1a2,Itgb3,FAPs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,7.207420428786629,7.207420428786629,0.7749650502685402,0.7749650502685402,1660.477197523599,0.04683017612391956,1660.477197523599,0.04683017612391956
sCs,Col1a2,Itgb3,sCs,1,1,230.384395350604,230.384395350604,0.06042875882943625,0.06042875882943625,1,1,0.641192516667742,0.641192516667742,0.0689430838426727,0.0689430838426727,147.7207502558298,0.004166144986486472,147.7207502558298,0.004166144986486472
FAPs,Comp,Cd47,ECs,1,1,46.5913468235995,46.5913468235995,0.9846128168419293,0.9846128168419293,1,1,51.9366627867755,51.9366627867755,0.2327996711864853,0.2327996711864853,2419.799068758991,0.2292175400068002,2419.799068758991,0.2292175400068002
FAPs,Comp,Cd47,FAPs,1,1,46.5913468235995,46.5913468235995,0.9846128168419293,0.9846128168419293,1,1,64.3986959837295,64.3986959837295,0.2886591945924571,0.2886591945924571,3000.421979565485,0.2842175426950018,3000.421979565485,0.2842175426950018
FAPs,Comp,Cd47,M2,1,1,46.5913468235995,46.5913468235995,0.9846128168419293,0.9846128168419293,1,1,76.5352636322606,76.5352636322606,0.3430598589075697,0.3430598589075697,3565.881012126275,0.337781134024377,3565.881012126275,0.337781134024377
FAPs,Comp,Cd47,sCs,1,1,46.5913468235995,46.5913468235995,0.9846128168419293,0.9846128168419293,1,1,30.2253232318457,30.2253232318457,0.1354812753134879,0.1354812753134879,1408.238517550322,0.1333966001157502,1408.238517550322,0.1333966001157502
sCs,Comp,Cd47,ECs,1,1,0.7281131982979392,0.7281131982979392,0.01538718315807068,0.01538718315807068,1,1,51.9366627867755,51.9366627867755,0.2327996711864853,0.2327996711864853,37.81576965060067,0.003582131179685078,37.81576965060067,0.003582131179685078
