Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
Neutro,Ebi3,Il6st,FAPs,3.0,1.0,11.65871166666667,0.4071193677037862,3.0,1.0,149.2656146666667,0.5619887102876124,1740.244763146438,0.228796488388959
ECs,Cirbp,Trem1,Neutro,3.0,1.0,8.348115333333334,0.1946169345259831,3.0,1.0,194.9392826666667,0.9548563367540328,1627.375614698601,0.1858312131717797
Neutro,Cirbp,Trem1,Neutro,3.0,1.0,7.957074333333334,0.1855007211466469,3.0,1.0,194.9392826666667,0.9548563367540328,1551.146362665345,0.1771265390593186
M1,Ccl2,Cxcr3,Neutro,3.0,1.0,280.8555153333334,0.312202891684044,3.0,1.0,5.345069333333334,0.6268605172323812,1501.19220210573,0.1957076661625049
M2,Cirbp,Trem1,Neutro,3.0,1.0,7.300787,0.1702009050945648,3.0,1.0,194.9392826666667,0.9548563367540328,1423.210180682125,0.162517412750817
Neutro,Inhba,Eng,ECs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,172.744858,0.7076554979861184,1263.780594163421,0.3463544620278526
FAPs,Cxcl12,Cxcr3,Neutro,3.0,1.0,227.6338753333333,0.6319374650831437,3.0,1.0,5.345069333333334,0.6268605172323812,1216.718846272023,0.3961366462205393
FAPs,Cirbp,Trem1,Neutro,3.0,1.0,6.181162333333333,0.144099454438236,3.0,1.0,194.9392826666667,0.9548563367540328,1204.95135130622,0.1375942771931487
Neutro,Ccl4,Ccr3,Neutro,3.0,1.0,937.158142,0.8440792218683062,3.0,1.0,1.010197333333333,0.7435740030571361,946.7146559600212,0.6276353659019689
Neutro,Ltf,Lrp1,Neutro,3.0,1.0,15.99918866666667,0.9848882775340866,3.0,1.0,53.58648166666666,0.111665071229204,857.3402301678746,0.1099776196636519
M1,Cirbp,Trem1,Neutro,3.0,1.0,3.974084666666667,0.0926465608692732,3.0,1.0,194.9392826666667,0.9548563367540328,774.7052141765992,0.0884641557244937
Neutro,Wnt8a,Fzd4,ECs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,27.25040933333333,0.455635031912059,718.1851465724751,0.4287454103852502
Neutro,Ccl2,Cxcr3,Neutro,3.0,1.0,132.0794193333333,0.1468213169995101,3.0,1.0,5.345069333333334,0.6268605172323812,705.9736538430739,0.0920364867150522
Neutro,Icam1,Spn,Neutro,3.0,1.0,266.7063343333334,0.6652157965493198,3.0,1.0,2.590421666666666,0.240305238781698,690.8818670943106,0.1598548408311418
Neutro,Cd177,Pecam1,ECs,3.0,1.0,2.540835666666667,0.3026168302364216,3.0,1.0,260.05794,0.9183237679872462,660.76448935186,0.2779002277990675
Neutro,Ebi3,Il6st,ECs,3.0,1.0,11.65871166666667,0.4071193677037862,3.0,1.0,50.45577166666666,0.18996722124408,588.2492937808361,0.0773393349973351
ECs,Cxcl12,Cxcr3,Neutro,3.0,1.0,109.1118546666667,0.3029068882986101,3.0,1.0,5.345069333333334,0.6268605172323812,583.2104282819237,0.1898803686721178
M1,Pglyrp1,Trem1,Neutro,3.0,1.0,2.950891666666667,0.0470118209783187,3.0,1.0,194.9392826666667,0.9548563367540328,575.2447047270445,0.0448895351634938
M1,Pf4,Cxcr3,Neutro,3.0,1.0,103.833693,0.435360525505364,3.0,1.0,5.345069333333334,0.6268605172323812,554.998288221048,0.2729103242008538
M1,Cxcl10,Cxcr3,Neutro,3.0,1.0,99.30192733333332,0.3754264006264597,3.0,1.0,5.345069333333334,0.6268605172323812,530.7756865302952,0.2353399876793937
M2,Ccl2,Cxcr3,Neutro,3.0,1.0,98.90178066666668,0.1099405930490186,3.0,1.0,5.345069333333334,0.6268605172323812,528.6368748534597,0.0689174170235425
Neutro,Wnt8a,Fzd4,sCs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,18.009092,0.3011174293844444,474.6300218630547,0.283346772731257
FAPs,Ccl5,Ccr1,Neutro,3.0,1.0,1.348859666666667,0.0238974924186072,3.0,1.0,335.2538503333333,0.7935778071233418,452.2103968093365,0.018964519629305
Neutro,Csf2,Csf3r,Neutro,2.0,0.6666666666666666,0.506316,1.0,3.0,1.0,840.1140543333335,0.8817471198275839,425.363187533836,0.8817471198275839
Neutro,Tnfsf14,Tnfrsf14,M2,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,23.64775066666667,0.3960186708606028,410.4000126239777,0.3027885643768421
Neutro,Inhba,Tgfbr3,FAPs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,55.974318,0.5937578681389869,409.501374911734,0.2906084776834696
FAPs,Ccl11,Cxcr3,Neutro,3.0,1.0,76.49331166666667,0.8971737490248932,3.0,1.0,5.345069333333334,0.6268605172323812,408.8620543946089,0.5624028003610592
ECs,Cd200,Cd200r1,Neutro,3.0,1.0,62.52283866666667,0.723891918581047,3.0,1.0,6.502148666666667,0.2581090515845861,406.5327920726818,0.1868430565547005
Neutro,Cd200r1,Cd200,ECs,3.0,1.0,6.502148666666667,0.2581090515845861,3.0,1.0,62.52283866666667,0.723891918581047,406.5327920726818,0.1868430565547005
Neutro,Wnt8a,Fzd5,Neutro,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,15.01164366666667,0.451087776777607,395.6322040950419,0.4244665147073531
FAPs,Ccl2,Ccr3,Neutro,3.0,1.0,378.538676,0.4207888498154877,3.0,1.0,1.010197333333333,0.7435740030571361,382.3987610587307,0.3128876494991102
M2,Cxcl10,Cxcr3,Neutro,3.0,1.0,71.499621,0.2703154518651071,3.0,1.0,5.345069333333334,0.6268605172323812,382.1704315520561,0.1694500839720659
Neutro,Wnt8a,Fzd4,FAPs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,14.03147833333333,0.2346105337346748,369.7999248446828,0.2207648282544482
Neutro,Ltf,Lrp1,sCs,3.0,1.0,15.99918866666667,0.9848882775340866,3.0,1.0,23.00271466666667,0.0479337267875935,368.0247717975005,0.0472093656116225
Neutro,Gnai2,Oprm1,Neutro,3.0,1.0,198.5982106666667,0.2803505493821544,3.0,1.0,1.849731,0.6850261866193819,367.353266814664,0.1920474677599059
Neutro,Pf4,Cxcr3,Neutro,3.0,1.0,68.65562933333334,0.2878636982069153,3.0,1.0,5.345069333333334,0.6268605172323812,366.9690989103005,0.180450386750413
Neutro,Ebi3,Il6st,sCs,3.0,1.0,11.65871166666667,0.4071193677037862,3.0,1.0,31.35116233333333,0.1180378972415954,365.5141620591939,0.0480555140900828
Neutro,Tnfsf14,Ltbr,FAPs,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,20.15320433333333,0.2564587650966515,349.7531511304388,0.1960836370081309
M2,Pf4,Cxcr3,Neutro,3.0,1.0,63.709236,0.267124144996993,3.0,1.0,5.345069333333334,0.6268605172323812,340.5302835936961,0.1674495796980726
Neutro,Inhba,Eng,FAPs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,44.55288066666666,0.1825124713980552,325.9435137606931,0.0893287892545805
Neutro,Gnai2,Adora1,Neutro,3.0,1.0,198.5982106666667,0.2803505493821544,3.0,1.0,1.588825,0.7569219057032177,315.5378020624667,0.2122034721032843
Neutro,Tnfsf14,Tnfrsf14,M1,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,17.84381733333333,0.2988227050865691,309.6743940717554,0.2284743233942508
ECs,Csf3,Csf3r,Neutro,3.0,1.0,0.3594423333333334,0.1581620687192068,3.0,1.0,840.1140543333335,0.8817471198275839,301.9725559557002,0.139458948559133
M1,Il18,Il18r1,Neutro,3.0,1.0,35.63076933333333,0.4047089460773642,3.0,1.0,8.082414666666667,0.8846305857135367,287.9826526443503,0.3580179120119268
M1,Ccl2,Ccr3,Neutro,3.0,1.0,280.8555153333334,0.312202891684044,3.0,1.0,1.010197333333333,0.7435740030571361,283.7194926416925,0.2321459539355181
Neutro,Il1f10,Il1r1,FAPs,3.0,1.0,2.949544333333333,1.0,3.0,1.0,95.39815,0.7717432731278673,281.3810727429833,0.7717432731278673
M2,Il18,Il18r1,Neutro,3.0,1.0,33.64714066666667,0.3821780750881576,3.0,1.0,8.082414666666667,0.8846305857135367,271.9501432156631,0.3380864144121088
Neutro,Tnfsf14,Ltbr,M1,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,15.64009466666667,0.1990273753922999,271.4294115798444,0.1521726567481405
Neutro,Gnai2,Agtr2,sCs,3.0,1.0,198.5982106666667,0.2803505493821544,2.0,0.6666666666666666,1.340533666666667,0.5796466197426299,266.2275875384258,0.162504248292355
M2,Gnai2,Oprm1,Neutro,3.0,1.0,143.4557186666667,0.2025088212285795,3.0,1.0,1.849731,0.6850261866193819,265.354489945012,0.138723845563
ECs,Fgf2,Cd44,Neutro,2.0,0.6666666666666666,0.397979,0.0268297669994924,3.0,1.0,665.7853396666667,0.5223256404173379,264.9685836952004,0.0140138752302578
M1,Gnai2,Oprm1,Neutro,3.0,1.0,136.676337,0.1929387280825172,3.0,1.0,1.849731,0.6850261866193819,252.814457515347,0.1321680811495606
sCs,Pglyrp1,Trem1,Neutro,3.0,1.0,1.288267,0.0205238905448158,3.0,1.0,194.9392826666667,0.9548563367540328,251.1338448631387,0.0195973669415635
Neutro,Tnfsf14,Ltbr,Neutro,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,13.92712666666667,0.1772290722210533,241.7013372807778,0.1355060765873374
Neutro,Tnfsf14,Ltbr,M2,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,13.81253266666666,0.1757708110313487,239.7125908790777,0.1343911170043521
M2,Gnai2,Adora1,Neutro,3.0,1.0,143.4557186666667,0.2025088212285795,3.0,1.0,1.588825,0.7569219057032177,227.9260322105666,0.1532833628860486
Neutro,Spn,Siglec1,M2,3.0,1.0,2.590421666666666,0.240305238781698,3.0,1.0,87.43620566666668,0.4763101621892682,226.4966416100561,0.1144598272590414
M2,Siglec1,Spn,Neutro,3.0,1.0,87.43620566666668,0.4763101621892682,3.0,1.0,2.590421666666666,0.240305238781698,226.4966416100561,0.1144598272590414
M1,Gnai2,Adora1,Neutro,3.0,1.0,136.676337,0.1929387280825172,3.0,1.0,1.588825,0.7569219057032177,217.154781134025,0.1460395497441739
M1,Siglec1,Spn,Neutro,3.0,1.0,82.08493033333333,0.4471590021806044,3.0,1.0,2.590421666666666,0.240305238781698,212.6345820422905,0.107454650792396
Neutro,Spn,Siglec1,M1,3.0,1.0,2.590421666666666,0.240305238781698,3.0,1.0,82.08493033333333,0.4471590021806044,212.6345820422905,0.107454650792396
FAPs,Cxcl10,Cxcr3,Neutro,3.0,1.0,39.23391266666667,0.1483299167547497,3.0,1.0,5.345069333333334,0.6268605172323812,209.7079834212782,0.0929821683379184
Neutro,Ebi3,Il6st,M2,3.0,1.0,11.65871166666667,0.4071193677037862,3.0,1.0,17.42465066666666,0.0656042383052537,203.1489780150578,0.0267087560175234
Neutro,Inhba,Acvr2a,FAPs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,27.20435933333333,0.3834042803375869,199.0238192914269,0.187653149920282
ECs,Gnai2,Oprm1,Neutro,3.0,1.0,106.8785896666667,0.1508748302900445,3.0,1.0,1.849731,0.6850261866193819,197.696640542713,0.1033532096504356
ECs,Cd200,Cd200r4,Neutro,3.0,1.0,62.52283866666667,0.723891918581047,3.0,1.0,3.108974,0.1319398098200536,194.3818798208613,0.095510162067857
M2,Gnai2,Agtr2,sCs,3.0,1.0,143.4557186666667,0.2025088212285795,2.0,0.6666666666666666,1.340533666666667,0.5796466197426299,192.3072205485284,0.1173835536932106
M2,Ccl5,Cxcr3,Neutro,3.0,1.0,35.93651066666667,0.6366803844985104,3.0,1.0,5.345069333333334,0.6268605172323812,192.0831411114063,0.3991097951384476
Neutro,Tnfsf14,Tnfrsf14,Neutro,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,10.697805,0.1791515217215829,185.65737473025,0.136975945982857
M1,Gnai2,Agtr2,sCs,3.0,1.0,136.676337,0.1929387280825172,2.0,0.6666666666666666,1.340533666666667,0.5796466197426299,183.219231185179,0.1118362815504735
Neutro,Cxcl10,Cxcr3,Neutro,3.0,1.0,34.08558533333333,0.1288658635192859,3.0,1.0,5.345069333333334,0.6268605172323812,182.1898168739165,0.080780921859297
ECs,Gnai2,Adora1,Neutro,3.0,1.0,106.8785896666667,0.1508748302900445,3.0,1.0,1.588825,0.7569219057032177,169.8113752271416,0.1142004640657901
sCs,Ccl5,Ccr1,Neutro,2.0,0.6666666666666666,0.4952266666666667,0.0087738374900073,3.0,1.0,335.2538503333333,0.7935778071233418,166.0266467877422,0.0069627227153765
Neutro,Ebi3,Il6st,M1,3.0,1.0,11.65871166666667,0.4071193677037862,3.0,1.0,13.28522433333333,0.0500191963543959,154.8885999293172,0.0203637835928532
M1,Rarres2,Ccrl2,Neutro,1.0,0.3333333333333333,0.3835953333333333,0.0071955730205322,3.0,1.0,403.6231896666666,0.7847066552664699,154.8279719812482,0.0056464140376675
ECs,Timp3,Agtr2,sCs,3.0,1.0,114.380483,0.6536977130169467,2.0,0.6666666666666666,1.340533666666667,0.5796466197426299,153.3308882710944,0.3789136696837609
M2,H2-T23,Klrd1,Neutro,3.0,1.0,73.515573,0.4059046849218176,2.0,0.6666666666666666,2.020148,0.1414945686059116,148.512337764804,0.057433308288131
Neutro,Inhba,Tgfbr3,ECs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,20.26081,0.2149202666903252,148.2256479091967,0.1051904402074898
ECs,Pglyrp1,Trem1,Neutro,3.0,1.0,0.7368243333333333,0.0117386395584845,3.0,1.0,194.9392826666667,0.9548563367540328,143.6360069913449,0.0112087143672905
ECs,Gnai2,Agtr2,sCs,3.0,1.0,106.8785896666667,0.1508748302900445,2.0,0.6666666666666666,1.340533666666667,0.5796466197426299,143.2743476940188,0.0874540853818672
FAPs,Gnai2,Oprm1,Neutro,3.0,1.0,77.232923,0.1090256166999485,3.0,1.0,1.849731,0.6850261866193819,142.860131893713,0.0746854024517921
Neutro,Tnfsf14,Ltbr,ECs,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,8.226432,0.1046851189010213,142.7673965376,0.0800403091974839
Neutro,Bmp10,Eng,ECs,2.0,0.6666666666666666,0.8239049999999999,0.4142107771570602,3.0,1.0,172.744858,0.7076554979861184,142.32535223049,0.2931185337802966
sCs,Cd200,Cd200r1,Neutro,3.0,1.0,20.93318133333333,0.242365207987117,3.0,1.0,6.502148666666667,0.2581090515845861,136.1106570956249,0.0625566539706557
Neutro,Cd200r1,Cd200,sCs,3.0,1.0,6.502148666666667,0.2581090515845861,3.0,1.0,20.93318133333333,0.242365207987117,136.1106570956249,0.0625566539706557
Neutro,Ccl2,Ccr3,Neutro,3.0,1.0,132.0794193333333,0.1468213169995101,3.0,1.0,1.010197333333333,0.7435740030571361,133.4262771987485,0.1091725144154464
Neutro,Wnt8a,Fzd5,M2,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,5.056184333333333,0.151934258535964,133.2558510264501,0.142967751523007
M2,Icam1,Spn,Neutro,3.0,1.0,51.213492,0.1277360883085496,3.0,1.0,2.590421666666666,0.240305238781698,132.66453930246,0.030695651202026
Neutro,Inhba,Tgfbr3,sCs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,17.58493233333333,0.1865354024252397,128.6492488971425,0.0912977700872893
Neutro,Wnt8a,Fzd5,FAPs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,4.842594333333333,0.1455160514174545,127.6266818062735,0.1369283194068785
M2,B2m,Gm11127,sCs,3.0,1.0,4643.938395,0.3859115485683295,2.0,0.6666666666666666,0.027446,0.0358944536185661,127.45753318917,0.0138520841809549
Neutro,Inhba,Acvr2a,sCs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,16.981576,0.2393296179300346,124.2351665663547,0.1171373377319747
FAPs,Gnai2,Adora1,Neutro,3.0,1.0,77.232923,0.1090256166999485,3.0,1.0,1.588825,0.7569219057032177,122.709598885475,0.0825238775629935
M1,H2-T23,Klrd1,Neutro,3.0,1.0,60.343188,0.3331754309024837,2.0,0.6666666666666666,2.020148,0.1414945686059116,121.902170551824,0.0471425138656356
Neutro,Tnfsf14,Ltbr,sCs,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,6.823240000000001,0.0868288573576253,118.4153969486667,0.0663877412867012
M2,Pglyrp1,Trem1,Neutro,3.0,1.0,0.6055510000000001,0.009647272221755,3.0,1.0,194.9392826666667,0.9548563367540328,118.0456775580827,0.0092117590133339
sCs,Cxcl12,Cxcr3,Neutro,3.0,1.0,22.05086833333333,0.0612157123672546,3.0,1.0,5.345069333333334,0.6268605172323812,117.8634201018711,0.0383737131172859
M2,Cd86,Cd28,Neutro,3.0,1.0,123.2241746666667,0.5436529571225457,3.0,1.0,0.950574,0.0765856857013987,117.133696609592,0.0416360345048232
Neutro,Cd28,Cd86,M2,3.0,1.0,0.950574,0.0765856857013987,3.0,1.0,123.2241746666667,0.5436529571225457,117.133696609592,0.0416360345048232
M1,Icam1,Spn,Neutro,3.0,1.0,44.82177033333333,0.1117939314398673,3.0,1.0,2.590421666666666,0.240305238781698,116.1072850098239,0.0268646673890021
M1,B2m,Gm11127,sCs,3.0,1.0,4079.623331666667,0.3390169342457376,2.0,0.6666666666666666,0.027446,0.0358944536185661,111.9693419609233,0.0121688276221921
M2,Ccl4,Ccr3,Neutro,3.0,1.0,110.2432883333333,0.0992938810028535,3.0,1.0,1.010197333333333,0.7435740030571361,111.3674758922311,0.0738323485763707
ECs,Prn,Rpsa,FAPs,1.0,0.3333333333333333,0.284318,0.621545699189178,3.0,1.0,389.2008666666666,0.4265002985877158,110.6568120089333,0.265089426290095
Neutro,Wnt8a,Fzd5,M1,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,4.196962666666667,0.1261153409022843,110.6110448121662,0.1186725554532466
FAPs,Gnai2,Agtr2,sCs,3.0,1.0,77.232923,0.1090256166999485,2.0,0.6666666666666666,1.340533666666667,0.5796466197426299,103.5333334565743,0.0631963301854807
M1,Cxcl10,Ccr3,Neutro,3.0,1.0,99.30192733333332,0.3754264006264597,3.0,1.0,1.010197333333333,0.7435740030571361,100.3145421869938,0.2791573115671487
M2,Ccl2,Ccr3,Neutro,3.0,1.0,98.90178066666668,0.1099405930490186,3.0,1.0,1.010197333333333,0.7435740030571361,99.91031509138492,0.0817489668719343
M1,Ccl5,Cxcr3,Neutro,3.0,1.0,18.462627,0.3270988818654527,3.0,1.0,5.345069333333334,0.6268605172323812,98.684021390472,0.2050453742723112
Neutro,Inhba,Acvr1,FAPs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,13.148327,0.3293121691937864,96.19157814998434,0.1611783410500352
sCs,Gnas,Vipr1,ECs,3.0,1.0,270.499283,0.3546340633100911,2.0,0.6666666666666666,0.345887,0.0483335996120869,93.562185499021,0.0171407408248374
Neutro,Wnt8a,Fzd8,sCs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,3.466422333333333,0.3914988097597293,91.35763801176545,0.3683942324438501
ECs,Fgf2,Cd44,M1,2.0,0.6666666666666666,0.397979,0.0268297669994924,3.0,1.0,227.495678,0.1784761823728629,90.538502434762,0.0047884743880228
FAPs,Pglyrp1,Trem1,Neutro,3.0,1.0,0.4529966666666667,0.0072168688663398,3.0,1.0,194.9392826666667,0.9548563367540328,88.30684525039112,0.0068910729685475
sCs,Gnai2,Oprm1,Neutro,3.0,1.0,45.55066433333334,0.0643014543167557,3.0,1.0,1.849731,0.6850261866193819,84.256475887961,0.0440481800446875
Neutro,Lif,Il6st,FAPs,2.0,0.6666666666666666,0.5447753333333333,0.1287927879707889,3.0,1.0,149.2656146666667,0.5619887102876124,81.31622498523821,0.0723800928060495
ECs,Ccl4,Ccr1,Neutro,1.0,0.3333333333333333,0.2400906666666667,0.0002162447659744,3.0,1.0,335.2538503333333,0.7935778071233418,80.49132042909689,0.0001716070471839
M2,Cxcl16,Cxcr6,ECs,3.0,1.0,117.1484146666667,0.5854997574278912,3.0,1.0,0.685941,0.2488083256637031,80.356900704868,0.1456772143221379
Neutro,Inhba,Acvr2a,ECs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,10.90224333333333,0.1536506229779223,79.75950032338555,0.075202664309416
FAPs,Fn1,Sdc2,M2,3.0,1.0,530.2995503333333,0.6553774102381563,1.0,0.3333333333333333,0.1464426666666667,0.0020011640356794,77.65848028294755,0.0013115177031653
Neutro,Cd28,Cd86,M1,3.0,1.0,0.950574,0.0765856857013987,3.0,1.0,81.47348266666667,0.3594530042390097,77.446574312384,0.0275289548070723
M1,Cd86,Cd28,Neutro,3.0,1.0,81.47348266666667,0.3594530042390097,3.0,1.0,0.950574,0.0765856857013987,77.446574312384,0.0275289548070723
FAPs,Ccl11,Ccr3,Neutro,3.0,1.0,76.49331166666667,0.8971737490248932,3.0,1.0,1.010197333333333,0.7435740030571361,77.27333946350223,0.6671150760002181
Neutro,Wnt8a,Fzd8,FAPs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,2.913654666666667,0.3290690586319826,76.78943381162088,0.3096488169405907
FAPs,Osm,Il6st,FAPs,2.0,0.6666666666666666,0.501052,0.0044719079221486,3.0,1.0,149.2656146666667,0.5619887102876124,74.78983475996267,0.0025131617656932
Neutro,Il1f5,Il1rl2,FAPs,3.0,1.0,4.485105,0.9944435152677688,3.0,1.0,16.615168,0.6592875441413644,74.52077307264,0.6556242229681927
Neutro,Inhba,Acvr1,sCs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,10.113102,0.2532921151792178,73.986237288726,0.1239711336073245
sCs,Gnai2,Adora1,Neutro,3.0,1.0,45.55066433333334,0.0643014543167557,3.0,1.0,1.588825,0.7569219057032177,72.37203425940834,0.0486711793409271
M2,Cxcl10,Ccr3,Neutro,3.0,1.0,71.499621,0.2703154518651071,3.0,1.0,1.010197333333333,0.7435740030571361,72.22872646854401,0.2009995426315363
FAPs,Agrp,Sdc3,M1,2.0,0.6666666666666666,0.7402036666666666,0.1517651305791486,3.0,1.0,93.71576166666668,0.3998134031568383,69.3687504101261,0.0606777333373913
M2,Fgf1,Cd44,Neutro,1.0,0.3333333333333333,0.1037266666666667,0.0238820238154077,3.0,1.0,665.7853396666667,0.5223256404173379,69.05969399915779,0.0124741933838449
Neutro,Tnfsf14,Tnfrsf14,ECs,3.0,1.0,17.35471666666666,0.7645815378321459,3.0,1.0,3.853017333333334,0.0645248178001283,66.86802413175556,0.0493344844219611
ECs,Fgf2,Cd44,FAPs,2.0,0.6666666666666666,0.397979,0.0268297669994924,3.0,1.0,167.4277343333333,0.1313513430666197,66.63272228224568,0.0035241259295478
Neutro,Tnfsf13b,Tnfrsf13b,M2,3.0,1.0,4.016919666666666,0.4824186491223056,3.0,1.0,16.576418,0.5430516050800909,66.58613946708734,0.2619782217264372
sCs,Cxcl10,Cxcr3,Neutro,3.0,1.0,12.19978633333333,0.0461231921124834,3.0,1.0,5.345069333333334,0.6268605172323812,65.2087038035191,0.0289128080640398
sCs,Cd200,Cd200r4,Neutro,3.0,1.0,20.93318133333333,0.242365207987117,3.0,1.0,3.108974,0.1319398098200536,65.08071650261867,0.0319776194488179
Neutro,Il18,Il18r1,Neutro,3.0,1.0,8.048222,0.0914150186583114,3.0,1.0,8.082414666666667,0.8846305857135367,65.04906753338935,0.0808685214987159
FAPs,Agrp,Sdc3,M2,2.0,0.6666666666666666,0.7402036666666666,0.1517651305791486,3.0,1.0,86.782706,0.3702353628030166,64.23687718445532,0.0561888181808182
Neutro,Csf2,Csf2rb,Neutro,2.0,0.6666666666666666,0.506316,1.0,3.0,1.0,126.200391,0.4738981269009259,63.89727716955601,0.4738981269009259
Neutro,Wnt8a,Fzd8,ECs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,2.416422666666667,0.2729115228630338,63.68487334677289,0.2568054576000178
M1,Ccl4,Ccr3,Neutro,3.0,1.0,62.546238,0.0563341207164477,3.0,1.0,1.010197333333333,0.7435740030571361,63.184042837632,0.0418885876498329
FAPs,Col1a1,Gp6,sCs,3.0,1.0,1288.520629666667,0.929677497194498,1.0,0.3333333333333333,0.0490306666666666,0.9064533622559652,63.17702548630978,0.8427092931456636
Neutro,Inhba,Eng,sCs,3.0,1.0,7.315879666666667,0.4894393712951084,3.0,1.0,8.571916666666667,0.0351151636446713,62.71111084602778,0.0171867436171727
Neutro,Wnt8a,Fzd5,ECs,3.0,1.0,26.35502233333333,0.9409842974233844,3.0,1.0,2.343367666666667,0.0704163071280732,61.75950719021122,0.0662606392900592
Neutro,Cd80,Cd28,Neutro,3.0,1.0,64.944713,0.6466045786795752,3.0,1.0,0.950574,0.0765856857013987,61.734755615262,0.0495206550358392
