Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
sCs,Agt,Mas1,ECs,1,0.385599809332668,1.0,1,0.506145349948651,0.3419460759526498,0.1951695504348164,0.3419460759526498
sCs,Agt,Mas1,FAPs,1,0.385599809332668,1.0,1,0.347524036611773,0.234783310032734,0.1340052022560188,0.234783310032734
sCs,Agt,Mas1,sCs,1,0.385599809332668,1.0,1,0.62652116260306,0.4232706140146164,0.2415864408426214,0.4232706140146164
sCs,Agt,Agtr1a,FAPs,1,0.385599809332668,1.0,1,9.19079870724831,0.4739676805466714,3.54397022912988,0.4739676805466714
sCs,Agt,Agtr1a,sCs,1,0.385599809332668,1.0,1,10.2003941619526,0.5260323194533285,3.933270043966982,0.5260323194533285
sCs,Agt,Agtr2,FAPs,1,0.385599809332668,1.0,1,0.927266656776352,1.0,0.3575538460535019,1.0
ECs,Serping1,Sele,ECs,1,5.69494024455875,0.0181825029874793,1,1.34367669531678,0.4069111148101753,7.652158487835236,0.0073986625606745
ECs,Serping1,Sele,Neutro,1,5.69494024455875,0.0181825029874793,1,1.95846140416376,0.5930888851898247,11.15332066798724,0.0107838404268048
FAPs,Serping1,Sele,ECs,1,212.848688053281,0.6795719955284113,1,1.34367669531678,0.4069111148101753,285.9998217659448,0.2765253982942413
FAPs,Serping1,Sele,Neutro,1,212.848688053281,0.6795719955284113,1,1.95846140416376,0.5930888851898247,416.8559404792428,0.40304659723417
M2,Serping1,Sele,ECs,1,1.04466396637793,0.0033353476724759,1,1.34367669531678,0.4069111148101753,1.403690626059217,0.0013571900396867
M2,Serping1,Sele,Neutro,1,1.04466396637793,0.0033353476724759,1,1.95846140416376,0.5930888851898247,2.045934058471804,0.0019781576327892
sCs,Serping1,Sele,ECs,1,93.6216243506913,0.2989101538116334,1,1.34367669531678,0.4069111148101753,125.7971948177259,0.1216298639155727
sCs,Serping1,Sele,Neutro,1,93.6216243506913,0.2989101538116334,1,1.95846140416376,0.5930888851898247,183.354337885947,0.1772802898960607
ECs,Serping1,Lrp1,ECs,1,5.69494024455875,0.0181825029874793,1,1.60517335146703,0.0034525716461583,9.141366318762836,6.27763942707599e-05
ECs,Serping1,Lrp1,FAPs,1,5.69494024455875,0.0181825029874793,1,142.435497590907,0.3063648919534878,811.1616474842072,0.005570480563203
ECs,Serping1,Lrp1,M1,1,5.69494024455875,0.0181825029874793,1,121.61457432652,0.2615811125294392,692.58773365698,0.0047561993600347
ECs,Serping1,Lrp1,M2,1,5.69494024455875,0.0181825029874793,1,124.914087817644,0.2686780449044752,711.3782658250467,0.0048852393541457
ECs,Serping1,Lrp1,Neutro,1,5.69494024455875,0.0181825029874793,1,52.6670916009584,0.1132817879021622,299.9359395221601,0.002059746446958
ECs,Serping1,Lrp1,sCs,1,5.69494024455875,0.0181825029874793,1,21.6846590655712,0.0466415910642773,123.4928376020572,0.000848060868867
FAPs,Serping1,Lrp1,ECs,1,212.848688053281,0.6795719955284113,1,1.60517335146703,0.0034525716461583,341.6590419578455,0.0023462710032846
FAPs,Serping1,Lrp1,FAPs,1,212.848688053281,0.6795719955284113,1,142.435497590907,0.3063648919534878,30317.20879444082,0.2081970009846778
FAPs,Serping1,Lrp1,M1,1,212.848688053281,0.6795719955284113,1,121.61457432652,0.2615811125294392,25885.50259355801,0.1777631986341729
FAPs,Serping1,Lrp1,M2,1,212.848688053281,0.6795719955284113,1,124.914087817644,0.2686780449044752,26587.79971135786,0.1825860751304063
FAPs,Serping1,Lrp1,Neutro,1,212.848688053281,0.6795719955284113,1,52.6670916009584,0.1132817879021622,11210.12135084597,0.0769831306616986
FAPs,Serping1,Lrp1,sCs,1,212.848688053281,0.6795719955284113,1,21.6846590655712,0.0466415910642773,4615.551232989516,0.031696319114171
M2,Serping1,Lrp1,ECs,1,1.04466396637793,0.0033353476724759,1,1.60517335146703,0.0034525716461583,1.676866760067703,1.151552680407063e-05
M2,Serping1,Lrp1,FAPs,1,1.04466396637793,0.0033353476724759,1,142.435497590907,0.3063648919534878,148.797231866331,0.0010218334293054
M2,Serping1,Lrp1,M1,1,1.04466396637793,0.0033353476724759,1,121.61457432652,0.2615811125294392,127.046363585306,0.0008724639548387
M2,Serping1,Lrp1,M2,1,1.04466396637793,0.0033353476724759,1,124.914087817644,0.2686780449044752,130.493246436061,0.0008961346917175
M2,Serping1,Lrp1,Neutro,1,1.04466396637793,0.0033353476724759,1,52.6670916009584,0.1132817879021622,55.01941280944697,0.0003778341476133
M2,Serping1,Lrp1,sCs,1,1.04466396637793,0.0033353476724759,1,21.6846590655712,0.0466415910642773,22.65318194899275,0.0001555659221968
sCs,Serping1,Lrp1,ECs,1,93.6216243506913,0.2989101538116334,1,1.60517335146703,0.0034525716461583,150.2789365287865,0.0010320087217988
sCs,Serping1,Lrp1,FAPs,1,93.6216243506913,0.2989101538116334,1,142.435497590907,0.3063648919534878,13335.04264965969,0.0915755769763014
sCs,Serping1,Lrp1,M1,1,93.6216243506913,0.2989101538116334,1,121.61457432652,0.2615811125294392,11385.75399316668,0.0781892505803928
sCs,Serping1,Lrp1,M2,1,93.6216243506913,0.2989101538116334,1,124.914087817644,0.2686780449044752,11694.65980577273,0.0803105957282056
sCs,Serping1,Lrp1,Neutro,1,93.6216243506913,0.2989101538116334,1,52.6670916009584,0.1132817879021622,4930.778665508376,0.0338610766458921
sCs,Serping1,Lrp1,sCs,1,93.6216243506913,0.2989101538116334,1,21.6846590655712,0.0466415910642773,2030.15300520972,0.0139416451590424
ECs,Serping1,Selp,ECs,1,5.69494024455875,0.0181825029874793,1,5.46407048654187,0.3748993737432033,31.11755491291301,0.0068166089830899
ECs,Serping1,Selp,Neutro,1,5.69494024455875,0.0181825029874793,1,9.11069508851247,0.6251006262567967,51.88486411547341,0.0113658940043894
FAPs,Serping1,Selp,ECs,1,212.848688053281,0.6795719955284113,1,5.46407048654187,0.3748993737432033,1163.02023449109,0.2547711155370204
FAPs,Serping1,Selp,Neutro,1,212.848688053281,0.6795719955284113,1,9.11069508851247,0.6251006262567967,1939.19949684335,0.424800879991391
M2,Serping1,Selp,ECs,1,1.04466396637793,0.0033353476724759,1,5.46407048654187,0.3748993737432033,5.708117547039416,0.001250419753627
M2,Serping1,Selp,Neutro,1,1.04466396637793,0.0033353476724759,1,9.11069508851247,0.6251006262567967,9.517614867625364,0.0020849279188488
sCs,Serping1,Selp,ECs,1,93.6216243506913,0.2989101538116334,1,5.46407048654187,0.3748993737432033,511.555154516722,0.1120612294694659
sCs,Serping1,Selp,Neutro,1,93.6216243506913,0.2989101538116334,1,9.11069508851247,0.6251006262567967,852.9580731504027,0.1868489243421675
ECs,Col1a2,Cd44,ECs,1,2.67511079338898,0.0022567307697442,1,8.27821416682553,0.0070649735375418,22.14514006766053,1.594374316959927e-05
ECs,Col1a2,Cd44,FAPs,1,2.67511079338898,0.0022567307697442,1,164.108091289101,0.1400566956699796,439.0073262899381,0.0003160702546271
ECs,Col1a2,Cd44,M1,1,2.67511079338898,0.0022567307697442,1,151.920568160173,0.1296553546731359,406.404351623065,0.0002925972283529
ECs,Col1a2,Cd44,M2,1,2.67511079338898,0.0022567307697442,1,145.637165001401,0.1242928361216916,389.5955520138196,0.0002804954677345
ECs,Col1a2,Cd44,Neutro,1,2.67511079338898,0.0022567307697442,1,648.665112207224,0.5535978847751916,1735.251042960419,0.0012493213806374
ECs,Col1a2,Cd44,sCs,1,2.67511079338898,0.0022567307697442,1,53.1169883938852,0.0453322552224595,142.0938289647995,0.0001023026952224
FAPs,Col1a2,Cd44,ECs,1,1057.59239341469,0.8921878308609239,1,8.27821416682553,0.0070649735375418,8754.976333892406,0.0063032834155492
FAPs,Col1a2,Cd44,FAPs,1,1057.59239341469,0.8921878308609239,1,164.108091289101,0.1400566956699796,173559.4690451568,0.1249568795073477
FAPs,Col1a2,Cd44,M1,1,1057.59239341469,0.8921878308609239,1,151.920568160173,0.1296553546731359,160670.0372894369,0.1156769296453288
FAPs,Col1a2,Cd44,M2,1,1057.59239341469,0.8921878308609239,1,145.637165001401,0.1242928361216916,154024.7579039618,0.1108925558509643
FAPs,Col1a2,Cd44,Neutro,1,1057.59239341469,0.8921878308609239,1,648.665112207224,0.5535978847751916,686023.2885438463,0.4939132959867739
FAPs,Col1a2,Cd44,sCs,1,1057.59239341469,0.8921878308609239,1,53.1169883938852,0.0453322552224595,56176.12288646935,0.0404448864549599
M1,Col1a2,Cd44,ECs,1,0.653441485430622,0.0005512450213437,1,8.27821416682553,0.0070649735375418,5.409328561883292,3.894531488495396e-06
M1,Col1a2,Cd44,FAPs,1,0.653441485430622,0.0005512450213437,1,164.108091289101,0.1400566956699796,107.2350349431343,7.720555619393543e-05
M1,Col1a2,Cd44,M1,1,0.653441485430622,0.0005512450213437,1,151.920568160173,0.1296553546731359,99.2712017260475,7.147186875412649e-05
M1,Col1a2,Cd44,M2,1,0.653441485430622,0.0005512450213437,1,145.637165001401,0.1242928361216916,95.16536543242006,6.851580710077923e-05
M1,Col1a2,Cd44,Neutro,1,0.653441485430622,0.0005512450213437,1,648.665112207224,0.5535978847751916,423.8646944677095,0.0003051680778087
M1,Col1a2,Cd44,sCs,1,0.653441485430622,0.0005512450213437,1,53.1169883938852,0.0453322552224595,34.70884379770146,2.498917999766583e-05
M2,Col1a2,Cd44,ECs,1,1.65909260665672,0.0013996150531597,1,8.27821416682553,0.0070649735375418,13.73432392050116,9.888243313318875e-06
M2,Col1a2,Cd44,FAPs,1,1.65909260665672,0.0013996150531597,1,164.108091289101,0.1400566956699796,272.2705209502935,0.0001960254595555
M2,Col1a2,Cd44,M1,1,1.65909260665672,0.0013996150531597,1,151.920568160173,0.1296553546731359,252.0502914336313,0.0001814675861232
M2,Col1a2,Cd44,M2,1,1.65909260665672,0.0013996150531597,1,145.637165001401,0.1242928361216916,241.6255437082692,0.0001739621244358
M2,Col1a2,Cd44,Neutro,1,1.65909260665672,0.0013996150531597,1,648.665112207224,0.5535978847751916,1076.195491859157,0.0007748239329287
M2,Col1a2,Cd44,sCs,1,1.65909260665672,0.0013996150531597,1,53.1169883938852,0.0453322552224595,88.12600273216574,6.344770680303439e-05
Neutro,Col1a2,Cd44,ECs,1,0.114816711759854,9.685969154984396e-05,1,8.27821416682553,0.0070649735375418,0.9504773298787468,6.843111576541113e-07
Neutro,Col1a2,Cd44,FAPs,1,0.114816711759854,9.685969154984396e-05,1,164.108091289101,0.1400566956699796,18.84235141500051,1.356584834208459e-05
Neutro,Col1a2,Cd44,M1,1,0.114816711759854,9.685969154984396e-05,1,151.920568160173,0.1296553546731359,17.44302008483984,1.255837766142556e-05
Neutro,Col1a2,Cd44,M2,1,0.114816711759854,9.685969154984396e-05,1,145.637165001401,0.1242928361216916,16.72158039548816,1.203896576860235e-05
Neutro,Col1a2,Cd44,Neutro,1,0.114816711759854,9.685969154984396e-05,1,648.665112207224,0.5535978847751916,74.47759521697019,5.362132036197111e-05
Neutro,Col1a2,Cd44,sCs,1,0.114816711759854,9.685969154984396e-05,1,53.1169883938852,0.0453322552224595,6.098717945972227,4.390868258106236e-06
sCs,Col1a2,Cd44,ECs,1,122.697230412684,0.1035077186032785,1,8.27821416682553,0.0070649735375418,1015.713951032537,0.0007312792928634
sCs,Col1a2,Cd44,FAPs,1,122.697230412684,0.1035077186032785,1,164.108091289101,0.1400566956699796,20135.6082894846,0.0144969490439132
sCs,Col1a2,Cd44,M1,1,122.697230412684,0.1035077186032785,1,151.920568160173,0.1296553546731359,18640.23295597461,0.0134203299669152
sCs,Col1a2,Cd44,M2,1,122.697230412684,0.1035077186032785,1,145.637165001401,0.1242928361216916,17869.27679082697,0.0128652679056874
sCs,Col1a2,Cd44,Neutro,1,122.697230412684,0.1035077186032785,1,648.665112207224,0.5535978847751916,79589.41273315928,0.0573016540766807
sCs,Col1a2,Cd44,sCs,1,122.697230412684,0.1035077186032785,1,53.1169883938852,0.0453322552224595,6517.307363792394,0.0046922383172183
ECs,Col1a2,Itga2,ECs,1,2.67511079338898,0.0022567307697442,1,0.644197052061179,0.2416273118978948,1.723298487038223,0.0005452877895705
ECs,Col1a2,Itga2,FAPs,1,2.67511079338898,0.0022567307697442,1,1.32323296953614,0.4963220871947144,3.539794798974279,0.0011200653258759
ECs,Col1a2,Itga2,sCs,1,2.67511079338898,0.0022567307697442,1,0.698647115963187,0.2620506009073908,1.868958440683204,0.0005913776542976
FAPs,Col1a2,Itga2,ECs,1,1057.59239341469,0.8921878308609239,1,0.644197052061179,0.2416273118978948,681.2979021200699,0.2155769472789387
