Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
MuSCs,Prn,Rpsa,ECs,1.0,0.5,0.1789435,0.1309344279688146,2.0,1.0,165.288315,0.1639943182961349,29.5772695952025,0.0214725022562401
MuSCs,Csf2,Csf2rb,Neutrophils,1.0,0.5,0.2341465,0.2174805655477089,3.0,1.0,125.4934766666667,0.4861803926831594,29.38385833433167,0.1057347867589407
MuSCs,Tslp,Il7r,Inflammatory-Mac,2.0,1.0,0.9897235,0.3933183305158619,3.0,1.0,29.63884466666667,0.2980837622946661,29.33426107944967,0.1172418077396251
Inflammatory-Mac,Fgf2,Nrp1,Resolving-Mac,2.0,0.6666666666666666,0.306228,0.0154088569109331,3.0,1.0,95.53593066666669,0.2888506881305636,29.255776976192,0.0044508589220284
FAPs,Csf2,Csf2rb,Neutrophils,2.0,0.6666666666666666,0.2300786666666667,0.2137022699341201,3.0,1.0,125.4934766666667,0.4861803926831594,28.87337178683111,0.1038978535138531
Neutrophils,Spon2,Itgb1,ECs,2.0,0.6666666666666666,0.1428456666666667,0.0404202646596051,2.0,1.0,201.5557555,0.2814680640969941,28.79136626490117,0.0113770136440272
FAPs,Edn2,Ednrb,MuSCs,2.0,0.6666666666666666,0.1732343333333334,1.0,2.0,1.0,165.852196,0.574838614477306,28.73129460592934,0.574838614477306
FAPs,Vcan,Tlr2,MuSCs,3.0,1.0,126.8998006666667,0.3411091245657247,1.0,0.5,0.2220785,0.0007568085936668,28.18171738235234,0.0002581543168495
FAPs,Col1a2,Gp6,FAPs,3.0,1.0,742.921651,0.890627797432279,1.0,0.3333333333333333,0.0378826666666666,0.9919525181111984,28.14385326428267,0.8834604863627795
Resolving-Mac,Gnai2,Tbxa2r,Resolving-Mac,3.0,1.0,135.4992116666667,0.167194491092333,2.0,0.6666666666666666,0.2057066666666667,0.0833023766122692,27.87309116791111,0.0139276984644702
MuSCs,C1qb,Lrp1,ECs,1.0,0.5,2.544879,0.0050642094566116,2.0,1.0,10.836393,0.0184686225735651,27.577308981447,9.352897308764016e-05
FAPs,Gnas,Avpr2,Neutrophils,3.0,1.0,117.551811,0.1772841109604352,2.0,0.6666666666666666,0.234272,0.4655085737600355,27.539097866592,0.082527273643508
ECs,Gnai2,Ccr5,MuSCs,2.0,1.0,181.4944075,0.2239486468210351,1.0,0.5,0.150414,0.0011730029473206,27.299299809705,0.0002626924227695
Neutrophils,Spon2,Itgb2,Neutrophils,2.0,0.6666666666666666,0.1428456666666667,0.0404202646596051,3.0,1.0,190.6043296666667,0.4132279930513526,27.22700254078811,0.0167027848438931
Inflammatory-Mac,Lamb2,Rpsa,Inflammatory-Mac,3.0,1.0,0.142995,0.0015193650295565,3.0,1.0,187.6649626666667,0.1861957853499179,26.83515133652001,0.0002828993649114
Inflammatory-Mac,Ccl3,Ccr5,MuSCs,3.0,1.0,178.0773926666667,0.055740450415181,1.0,0.5,0.150414,0.0011730029473206,26.785332940564,6.538371262198572e-05
Inflammatory-Mac,Lamb2,Rpsa,MuSCs,3.0,1.0,0.142995,0.0015193650295565,2.0,1.0,186.1209255,0.1846638360250585,26.6143617418725,0.0002805717746802
Neutrophils,Ifnk,Ifnar2,Resolving-Mac,1.0,0.3333333333333333,0.4689626666666666,0.3796543062756159,3.0,1.0,55.97408466666666,0.2146108938815595,26.24975600950577,0.0814779500357933
ECs,Ebi3,Il6st,FAPs,1.0,0.5,0.2026825,0.0109394490415277,3.0,1.0,128.9086913333333,0.5188519664463093,26.12753583116833,0.0056759546470358
Neutrophils,Spon2,Itgam,Inflammatory-Mac,2.0,0.6666666666666666,0.1428456666666667,0.0404202646596051,3.0,1.0,181.556244,0.393453292404907,25.934522711676,0.0159034862101993
Inflammatory-Mac,Gnai2,Ccr5,MuSCs,3.0,1.0,171.9980316666667,0.2122309275432167,1.0,0.5,0.150414,0.0011730029473206,25.87091193511,0.0002489475035207
FAPs,Ifnb1,Ifnar2,MuSCs,1.0,0.3333333333333333,1.688039666666667,0.8950246002264373,2.0,1.0,14.8441875,0.0569142732264743,25.0575773194375,0.0509396746417034
Neutrophils,Ifnk,Ifnar2,Neutrophils,1.0,0.3333333333333333,0.4689626666666666,0.3796543062756159,3.0,1.0,53.27148833333334,0.2042488376129897,24.98233922610222,0.0775439507515605
FAPs,Col1a1,Ddr2,Inflammatory-Mac,3.0,1.0,830.1578366666666,0.897119731561083,1.0,0.3333333333333333,0.030071,0.0003041608800769,24.96367630640333,0.000272868727086
Neutrophils,Il34,Csf1r,Resolving-Mac,3.0,1.0,0.220446,0.0086210687609093,3.0,1.0,112.5801623333333,0.3220094980327655,24.817846465734,0.0027760660242063
Neutrophils,Spon2,Itgb1,MuSCs,2.0,0.6666666666666666,0.1428456666666667,0.0404202646596051,2.0,1.0,172.0397415,0.2402496166265631,24.5751315677285,0.0097109530884143
ECs,Col4a6,Cd93,Inflammatory-Mac,2.0,1.0,0.341576,0.1874396718477769,3.0,1.0,71.69991033333334,0.1669798597413381,24.49096857201867,0.0312986501151042
Neutrophils,Csf2,Sdc2,FAPs,3.0,1.0,0.6124066666666667,0.5688171645181709,3.0,1.0,39.565288,0.6318154186847339,24.23004613978667,0.3593874549551113
Neutrophils,Csf2,Csf2ra,Resolving-Mac,3.0,1.0,0.6124066666666667,0.5688171645181709,3.0,1.0,39.47090533333333,0.1830441960918238,24.17224556550222,0.1041186806024593
MuSCs,Il1rn,Il1r1,MuSCs,2.0,1.0,0.8614315,0.0008613549460742,2.0,1.0,27.4617595,0.2117707308594496,23.65642467872425,0.0001824097664595
