"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"	"repadj"
16.0248077785229	-6.43791628983251	1.61355936158991	-3.98988499777843	6.61053387733484e-05	0.150323540370594	"ENSMUSG00000056328"	"D4_vs_D2"	"ECs"	0.0518222508219921
126.643988196887	2.18091310585017	0.541115866835423	4.03039947544817	5.56821389240235e-05	0.0231667993163639	"ENSMUSG00000026249"	"D7_vs_D4"	"ECs"	0.046714383918365
141.593010800796	-1.99330578658989	0.481799149541155	-4.13721316961275	3.51549484825192e-05	0.0172097048503867	"ENSMUSG00000026683"	"D7_vs_D4"	"ECs"	0.0346716827241353
122.395966851936	-1.72551828655278	0.403259299309026	-4.2789299329474	1.87793962964721e-05	0.0103399356008375	"ENSMUSG00000027115"	"D7_vs_D4"	"ECs"	0.0219031885584706
394.301625158027	-1.46342013448796	0.312883842378049	-4.67719944681499	2.90819369601987e-06	0.00500391077821419	"ENSMUSG00000027469"	"D7_vs_D4"	"ECs"	0.00993355875311929
236.365605974464	-1.45514047173925	0.319093817328772	-4.5602277221184	5.10981777618677e-06	0.00639424015356463	"ENSMUSG00000034311"	"D7_vs_D4"	"ECs"	0.0116357850503453
11.8506284675929	6.3775274371287	1.67818941092813	3.80024292585758	0.000144554310385756	0.0414539600512486	"ENSMUSG00000053593"	"D7_vs_D4"	"ECs"	0.0875011028183147
191.893953969547	1.26476148970736	0.274521128135562	4.60715537014261	4.08214986521523e-06	0.00561907928946876	"ENSMUSG00000028898"	"D7_vs_D4"	"ECs"	0.0105211804657828
184.542154522029	-1.38052892254643	0.35677753693737	-3.86943901905116	0.000109086060665381	0.033109907701345	"ENSMUSG00000037313"	"D7_vs_D4"	"ECs"	0.0724513252919242
292.843532615507	-1.271567971798	0.307876707720699	-4.13012072661094	3.6257278653194e-05	0.0172097048503867	"ENSMUSG00000001517"	"D7_vs_D4"	"ECs"	0.0346716827241353
48.4526789978966	2.64432906625295	0.650696004300876	4.06384709414973	4.82704537953918e-05	0.0209940407268108	"ENSMUSG00000029828"	"D7_vs_D4"	"ECs"	0.0432200843279317
140.73031869811	1.47244736683822	0.378599253926785	3.88919775083067	0.00010057614194855	0.0326200120055291	"ENSMUSG00000030513"	"D7_vs_D4"	"ECs"	0.0696126053515533
434.141566931789	-1.51564591498324	0.285949267770678	-5.30040145512365	1.15548320626319e-07	0.000530174211140426	"ENSMUSG00000036777"	"D7_vs_D4"	"ECs"	0.00110510413847011
121.25015248233	-1.63363959260622	0.402248045063146	-4.06127416318397	4.88056159286557e-05	0.0209940407268108	"ENSMUSG00000037544"	"D7_vs_D4"	"ECs"	0.0432200843279317
199.286513736923	-1.646439947674	0.367980618472943	-4.4742572435104	7.66773847417016e-06	0.00703642800646348	"ENSMUSG00000095217"	"D7_vs_D4"	"ECs"	0.013095401922672
219.337443534831	1.438981225019	0.357601475411019	4.02398011184117	5.72227516713674e-05	0.0231667993163639	"ENSMUSG00000021061"	"D7_vs_D4"	"ECs"	0.0471791721538757
232.736915063402	-1.3134626441396	0.333089132828254	-3.943276782965	8.03758014782098e-05	0.0291150765091463	"ENSMUSG00000047534"	"D7_vs_D4"	"ECs"	0.0600557941669999
305.850445909983	-1.78928373698232	0.387527565057011	-4.61717797215042	3.88993648795356e-06	0.00561907928946876	"ENSMUSG00000033031"	"D7_vs_D4"	"ECs"	0.0105211804657828
433.220067507123	-1.80363520450575	0.307405432107234	-5.86728475206834	4.42989527130762e-09	6.09775084095494e-05	"ENSMUSG00000012443"	"D7_vs_D4"	"ECs"	0.000105918795936965
347.524975780711	-1.4207027462914	0.357423586985832	-3.97484328964477	7.04256126602672e-05	0.0262002313045562	"ENSMUSG00000024795"	"D7_vs_D4"	"ECs"	0.0534563936097457
495.328984347956	-1.56790611998776	0.287777490982582	-5.44832785439308	5.0845569711484e-08	0.000349944633539289	"ENSMUSG00000033952"	"D7_vs_D4"	"ECs"	0.000607858785900791
151.322892075529	1.93062440794056	0.473025670887765	4.08143685799801	4.47581377901532e-05	0.0205365255560486	"ENSMUSG00000038608"	"D7_vs_D4"	"ECs"	0.0411602720985601
414.235625572348	-1.52835201193406	0.369796411901169	-4.13295522278492	3.58128516711239e-05	0.0172097048503867	"ENSMUSG00000027326"	"D7_vs_D4"	"ECs"	0.0346716827241353
21.5850685917294	5.57910479385932	1.12208846279942	4.97207214834061	6.62410427509786e-07	0.00227951988366805	"ENSMUSG00000049119"	"D7_vs_D4"	"ECs"	0.00395955833043975
94.0836771938037	-1.96891819976983	0.437519851791976	-4.50018025857711	6.78958617313153e-06	0.00703642800646348	"ENSMUSG00000028678"	"D7_vs_D4"	"ECs"	0.0124876157999673
102.429640135782	2.43579459735412	0.510879825971879	4.76784259922645	1.8620916999952e-06	0.00469722962560009	"ENSMUSG00000032744"	"D7_vs_D4"	"ECs"	0.00878678166404971
69.8426596711281	2.23605558559305	0.509102124650623	4.39215528147238	1.12232491907171e-05	0.00808054113084208	"ENSMUSG00000000901"	"D7_vs_D4"	"ECs"	0.016375350152186
218.292182343041	-1.87739310113651	0.429441400891271	-4.37170961449021	1.23277416453094e-05	0.00808054113084208	"ENSMUSG00000020330"	"D7_vs_D4"	"ECs"	0.016375350152186
36.2413348413793	3.72446159794806	0.789514802330285	4.71740566098971	2.38871103372326e-06	0.00469722962560009	"ENSMUSG00000056328"	"D7_vs_D4"	"ECs"	0.00878678166404971
71.8347527206674	-2.06349522350682	0.533758253132567	-3.86597342785129	0.000110646985416772	0.033109907701345	"ENSMUSG00000052516"	"D7_vs_D4"	"ECs"	0.0724813540086309
30.4914564469594	4.91786007196102	1.11662772655162	4.4042073781818	1.06171344166305e-05	0.00808054113084208	"ENSMUSG00000073418"	"D7_vs_D4"	"ECs"	0.016375350152186
194.035143210608	-1.61084714854017	0.426198922778263	-3.77956644760983	0.000157101665865089	0.044132743482305	"ENSMUSG00000024989"	"D7_vs_D4"	"ECs"	0.0927481686625746
95.1932091659234	-2.18084075204983	0.523725493586841	-4.1640912629895	3.12595070185822e-05	0.0165495043888763	"ENSMUSG00000025154"	"D7_vs_D4"	"ECs"	0.0332184361250801
