"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"	"repadj"
3636.50372505517	1.21993473386114	0.337160489186456	3.61826125239275	0.000296588925906945	0.0185588619175207	"ENSMUSG00000007097"	"D2_vs_D0"	"sCs"	0.00716600087201948
93.8286924822582	1.45956594167441	0.349678132801806	4.17402692578915	2.99262364134832e-05	0.00445316995996734	"ENSMUSG00000015085"	"D2_vs_D0"	"sCs"	0.00123125086958331
47.6135857832127	2.1338783670685	0.711326740192243	2.99985681192274	0.00270106551159676	0.0624409651578797	"ENSMUSG00000025930"	"D2_vs_D0"	"sCs"	0.0358191136099072
101.863439632967	1.48188409845823	0.425231220839978	3.48489016288832	0.000492339096783452	0.024927475763285	"ENSMUSG00000025997"	"D2_vs_D0"	"sCs"	0.010381933677391
94.2655658927335	-2.03280177809897	0.471373205688785	-4.31251024361593	1.61411401554542e-05	0.00289638517907136	"ENSMUSG00000026062"	"D2_vs_D0"	"sCs"	0.000770995338547356
240.359895274714	1.45910662134578	0.309864078744808	4.708860179135	2.4910586984683e-06	0.000759897455967755	"ENSMUSG00000026235"	"D2_vs_D0"	"sCs"	0.000168456124139514
12.0799466816043	3.12048322800734	1.17971506044871	2.64511603913952	0.00816629072112876	NA	"ENSMUSG00000026288"	"D2_vs_D0"	"sCs"	0.0756574580771993
24.2637682656685	2.51656769520522	0.763748203893817	3.29502273442347	0.000984137175978894	NA	"ENSMUSG00000026315"	"D2_vs_D0"	"sCs"	0.0173947134064717
110.946835659256	1.5859833249627	0.53260163950507	2.97780406090471	0.00290321517631281	0.0641731466470821	"ENSMUSG00000026321"	"D2_vs_D0"	"sCs"	0.0375241327962711
241.131914324747	2.75278109350065	0.810919237620598	3.39464272863704	0.000687182107091008	0.0289137795542223	"ENSMUSG00000026574"	"D2_vs_D0"	"sCs"	0.0132198176672596
7.10233758008852	-5.68145616937617	1.92726444753931	-2.94793803550422	0.00319901179822526	NA	"ENSMUSG00000026580"	"D2_vs_D0"	"sCs"	0.0401187545187266
282.319860760009	1.38995293422595	0.551284722827596	2.52129775535361	0.0116922866901755	0.133439769805624	"ENSMUSG00000026683"	"D2_vs_D0"	"sCs"	0.0963079334372463
53.8806881331495	3.1748202480014	1.00514627471677	3.15856540272808	0.00158547729545059	0.0465047931708849	"ENSMUSG00000026712"	"D2_vs_D0"	"sCs"	0.0245183096605373
277.724075758223	2.78810038740704	0.50759473820562	5.49276849729206	3.95681327462533e-08	2.84006091629284e-05	"ENSMUSG00000026840"	"D2_vs_D0"	"sCs"	5.69781111546048e-06
95.8784076789969	-2.02925619942038	0.617448317195946	-3.28651992872206	0.00101433596269774	0.0366181284521827	"ENSMUSG00000026875"	"D2_vs_D0"	"sCs"	0.0177490667382706
130.653622637842	-1.70029653155145	0.567501003037684	-2.99611194068416	0.00273446032724519	0.0628073319374609	"ENSMUSG00000028033"	"D2_vs_D0"	"sCs"	0.0361152353984151
143.716598817554	1.38640724703647	0.465366246685951	2.97917448226982	0.00289026144822254	0.0641731466470821	"ENSMUSG00000035513"	"D2_vs_D0"	"sCs"	0.0374456735922137
3.49133699694006	6.06941647084909	2.18960553986171	2.77192232132936	0.00557263329136245	NA	"ENSMUSG00000036587"	"D2_vs_D0"	"sCs"	0.0584983117378013
6.9641458208488	4.62387925984646	1.627402071394	2.84126420945608	0.0044935067295998	NA	"ENSMUSG00000036949"	"D2_vs_D0"	"sCs"	0.0508375363474659
132.188770656151	-1.21382871327538	0.3733499296093	-3.25118238148756	0.00114926107552926	0.0393761338394544	"ENSMUSG00000038323"	"D2_vs_D0"	"sCs"	0.0193360213944717
