Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand-expressing cells,Ligand detection rate,Ligand average expression value,Ligand total expression value,Ligand derived specificity of average expression value,Ligand derived specificity of total expression value,Receptor-expressing cells,Receptor detection rate,Receptor average expression value,Receptor total expression value,Receptor derived specificity of average expression value,Receptor derived specificity of total expression value,Edge average expression weight,Edge average expression derived specificity,Edge total expression weight,Edge total expression derived specificity
FAPs,Col1a2,Cd44,ECs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,47.8227860038808,47.8227860038808,0.3806232427642833,0.3806232427642833,62559.53736114241,0.3611774718309978,62559.53736114241,0.3611774718309978
FAPs,Col1a2,Cd44,FAPs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,31.9201308328135,31.9201308328135,0.2540534486230001,0.2540534486230001,41756.42584365331,0.2410740385090635,41756.42584365331,0.2410740385090635
FAPs,Col1a2,Cd44,sCs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,45.9004507531747,45.9004507531747,0.3653233086127166,0.3653233086127166,60044.82807742502,0.3466592004403412,60044.82807742502,0.3466592004403412
sCs,Col1a2,Cd44,ECs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,47.8227860038808,47.8227860038808,0.3806232427642833,0.3806232427642833,3315.322194148715,0.01914048183373527,3315.322194148715,0.01914048183373527
sCs,Col1a2,Cd44,FAPs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,31.9201308328135,31.9201308328135,0.2540534486230001,0.2540534486230001,2212.868112317204,0.01277563971882233,2212.868112317204,0.01277563971882233
sCs,Col1a2,Cd44,sCs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,45.9004507531747,45.9004507531747,0.3653233086127166,0.3653233086127166,3182.055999227675,0.01837109079613443,3182.055999227675,0.01837109079613443
ECs,Col1a2,Itga2,FAPs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,1.72936440575619,1.72936440575619,0.6948311874221474,0.6948311874221474,1.912211014570436,0.000557308024615088,1.912211014570436,0.000557308024615088
ECs,Col1a2,Itga2,sCs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,0.759534246263452,0.759534246263452,0.3051688125778526,0.3051688125778526,0.8398402018765663,0.0002447688462903818,0.8398402018765663,0.0002447688462903818
FAPs,Col1a2,Itga2,FAPs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,1.72936440575619,1.72936440575619,0.6948311874221474,0.6948311874221474,2262.273827881019,0.659332755929141,2262.273827881019,0.659332755929141
FAPs,Col1a2,Itga2,sCs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,0.759534246263452,0.759534246263452,0.3051688125778526,0.3051688125778526,993.5872630325146,0.2895779548512615,993.5872630325146,0.2895779548512615
sCs,Col1a2,Itga2,FAPs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,1.72936440575619,1.72936440575619,0.6948311874221474,0.6948311874221474,119.8884606118313,0.03494112346839136,119.8884606118313,0.03494112346839136
sCs,Col1a2,Itga2,sCs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,0.759534246263452,0.759534246263452,0.3051688125778526,0.3051688125778526,52.65483160368146,0.01534608888030067,52.65483160368146,0.01534608888030067
ECs,Col1a2,Cd93,ECs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,81.5986952298079,81.5986952298079,0.9708116216203443,0.9708116216203443,90.22616822322455,0.0007786655477079107,90.22616822322455,0.0007786655477079107
ECs,Col1a2,Cd93,FAPs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,0.251722615305948,0.251722615305948,0.002994842499324812,0.002994842499324812,0.2783373799081024,2.402093900713162e-06,0.2783373799081024,2.402093900713162e-06
ECs,Col1a2,Cd93,sCs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,2.20162007096986,2.20162007096986,0.02619353588033075,0.02619353588033075,2.434398519823266,2.100922929684584e-05,2.434398519823266,2.100922929684584e-05
FAPs,Col1a2,Cd93,ECs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,81.5986952298079,81.5986952298079,0.9708116216203443,0.9708116216203443,106743.6059127837,0.921213545905636,106743.6059127837,0.921213545905636
FAPs,Col1a2,Cd93,FAPs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,0.251722615305948,0.251722615305948,0.002994842499324812,0.002994842499324812,329.2917806084953,0.002841838124709665,329.2917806084953,0.002841838124709665
FAPs,Col1a2,Cd93,sCs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,2.20162007096986,2.20162007096986,0.02619353588033075,0.02619353588033075,2880.056654869564,0.02485532675005663,2880.056654869564,0.02485532675005663
sCs,Col1a2,Cd93,ECs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,81.5986952298079,81.5986952298079,0.9708116216203443,0.9708116216203443,5656.842436720562,0.0488194101670003,5656.842436720562,0.0488194101670003
sCs,Col1a2,Cd93,FAPs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,0.251722615305948,0.251722615305948,0.002994842499324812,0.002994842499324812,17.45071006999144,0.0001506022807144344,17.45071006999144,0.0001506022807144344
sCs,Col1a2,Cd93,sCs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,2.20162007096986,2.20162007096986,0.02619353588033075,0.02619353588033075,152.6276592036551,0.001317199900977276,152.6276592036551,0.001317199900977276
ECs,Col1a2,Itga11,FAPs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,24.66221836526,24.66221836526,1.0,1.0,27.26976769316027,0.0008020768709054698,27.26976769316027,0.0008020768709054698
FAPs,Col1a2,Itga11,FAPs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,24.66221836526,24.66221836526,1.0,1.0,32261.96338927082,0.9489107107804025,32261.96338927082,0.9489107107804025
sCs,Col1a2,Itga11,FAPs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,24.66221836526,24.66221836526,1.0,1.0,1709.712183992239,0.05028721234869202,1709.712183992239,0.05028721234869202
ECs,Col1a2,Itgb1,ECs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,105.516711488548,105.516711488548,0.3144527561247868,0.3144527561247868,116.6730489294564,0.0002522152826801698,116.6730489294564,0.0002522152826801698
ECs,Col1a2,Itgb1,FAPs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,106.175494972697,106.175494972697,0.3164160117964026,0.3164160117964026,117.4014859381134,0.0002537899646460468,117.4014859381134,0.0002537899646460468
ECs,Col1a2,Itgb1,sCs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,123.864437369458,123.864437369458,0.3691312320788105,0.3691312320788105,136.9606895244725,0.0002960716235792531,136.9606895244725,0.0002960716235792531
FAPs,Col1a2,Itgb1,ECs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,105.516711488548,105.516711488548,0.3144527561247868,0.3144527561247868,138032.038828876,0.298387588321228,138032.038828876,0.298387588321228
FAPs,Col1a2,Itgb1,FAPs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,106.175494972697,106.175494972697,0.3164160117964026,0.3164160117964026,138893.8286456838,0.3002505426560246,138893.8286456838,0.3002505426560246
FAPs,Col1a2,Itgb1,sCs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,123.864437369458,123.864437369458,0.3691312320788105,0.3691312320788105,162033.6777682227,0.3502725798031498,162033.6777682227,0.3502725798031498
sCs,Col1a2,Itgb1,ECs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,105.516711488548,105.516711488548,0.3144527561247868,0.3144527561247868,7314.962692118815,0.01581295252087862,7314.962692118815,0.01581295252087862
sCs,Col1a2,Itgb1,FAPs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,106.175494972697,106.175494972697,0.3164160117964026,0.3164160117964026,7360.6329612236,0.01591167917573194,7360.6329612236,0.01591167917573194
sCs,Col1a2,Itgb1,sCs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,123.864437369458,123.864437369458,0.3691312320788105,0.3691312320788105,8586.921687151047,0.01856258065208146,8586.921687151047,0.01856258065208146
ECs,Col1a2,Itgb3,ECs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,3.06747522724071,3.06747522724071,0.2476829472969383,0.2476829472969383,3.3918009974808,0.0001986607633445727,3.3918009974808,0.0001986607633445727
ECs,Col1a2,Itgb3,FAPs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,8.92147486445752,8.92147486445752,0.7203634992847469,0.7203634992847469,9.86474709739925,0.0005777869014208244,9.86474709739925,0.0005777869014208244
ECs,Col1a2,Itgb3,sCs,1,1,1.10573052631686,1.10573052631686,0.0008020768709054698,0.0008020768709054698,1,1,0.39573468663341,0.39573468663341,0.03195355341831477,0.03195355341831477,0.4375759233329981,2.562920614007269e-05,0.4375759233329981,2.562920614007269e-05
FAPs,Col1a2,Itgb3,ECs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,3.06747522724071,3.06747522724071,0.2476829472969383,0.2476829472969383,4012.727971711465,0.2350290015677227,4012.727971711465,0.2350290015677227
FAPs,Col1a2,Itgb3,FAPs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,8.92147486445752,8.92147486445752,0.7203634992847469,0.7203634992847469,11670.65716443688,0.683560640126547,11670.65716443688,0.683560640126547
FAPs,Col1a2,Itgb3,sCs,1,1,1308.15334255235,1308.15334255235,0.9489107107804025,0.9489107107804025,1,1,0.39573468663341,0.39573468663341,0.03195355341831477,0.03195355341831477,517.6816530834021,0.03032106908613263,517.6816530834021,0.03032106908613263
sCs,Col1a2,Itgb3,ECs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,3.06747522724071,3.06747522724071,0.2476829472969383,0.2476829472969383,212.6532046888116,0.01245528496587103,212.6532046888116,0.01245528496587103
sCs,Col1a2,Itgb3,FAPs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,8.92147486445752,8.92147486445752,0.7203634992847469,0.7203634992847469,618.4826542785631,0.03622507225677892,618.4826542785631,0.03622507225677892
sCs,Col1a2,Itgb3,sCs,1,1,69.3251579671598,69.3251579671598,0.05028721234869202,0.05028721234869202,1,1,0.39573468663341,0.39573468663341,0.03195355341831477,0.03195355341831477,27.43436966394563,0.001606855126042069,27.43436966394563,0.001606855126042069
FAPs,Comp,Cd47,ECs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,59.4853545500676,59.4853545500676,0.3429318738946003,0.3429318738946003,1372.050963640232,0.3264649194541143,1372.050963640232,0.3264649194541143
FAPs,Comp,Cd47,FAPs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,89.3264182155755,89.3264182155755,0.5149650064063586,0.5149650064063586,2060.34576272138,0.4902373390634728,2060.34576272138,0.4902373390634728
FAPs,Comp,Cd47,sCs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,24.6493694562967,24.6493694562967,0.1421031196990411,0.1421031196990411,568.5465165576214,0.1352795906658249,568.5465165576214,0.1352795906658249
sCs,Comp,Cd47,ECs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,59.4853545500676,59.4853545500676,0.3429318738946003,0.3429318738946003,69.20651917537586,0.01646695444048606,69.20651917537586,0.01646695444048606
sCs,Comp,Cd47,FAPs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,89.3264182155755,89.3264182155755,0.5149650064063586,0.5149650064063586,103.9242435699132,0.02472766734288574,103.9242435699132,0.02472766734288574
sCs,Comp,Cd47,sCs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,24.6493694562967,24.6493694562967,0.1421031196990411,0.1421031196990411,28.67759758416339,0.006823529033216213,28.67759758416339,0.006823529033216213
FAPs,Comp,Itga5,ECs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,26.5343132561471,26.5343132561471,0.4157658261177252,0.4157658261177252,612.0234190078816,0.395801519974821,612.0234190078816,0.395801519974821
FAPs,Comp,Itga5,FAPs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,30.0876852988903,30.0876852988903,0.4714435686917675,0.4714435686917675,693.9832152013216,0.4488057203088157,693.9832152013216,0.4488057203088157
FAPs,Comp,Itga5,sCs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,7.19833392374078,7.19833392374078,0.1127906051905073,0.1127906051905073,166.0321447417764,0.1073746088997753,166.0321447417764,0.1073746088997753
sCs,Comp,Itga5,ECs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,26.5343132561471,26.5343132561471,0.4157658261177252,0.4157658261177252,30.87058105405354,0.01996430614290423,30.87058105405354,0.01996430614290423
sCs,Comp,Itga5,FAPs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,30.0876852988903,30.0876852988903,0.4714435686917675,0.4714435686917675,35.00464921710649,0.02263784838295176,35.00464921710649,0.02263784838295176
sCs,Comp,Itga5,sCs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,7.19833392374078,7.19833392374078,0.1127906051905073,0.1127906051905073,8.374693880404193,0.005415996290732013,8.374693880404193,0.005415996290732013
FAPs,Comp,Itgb3,ECs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,3.06747522724071,3.06747522724071,0.2476829472969383,0.2476829472969383,70.75241247718803,0.2357896701789369,70.75241247718803,0.2357896701789369
FAPs,Comp,Itgb3,FAPs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,8.92147486445752,8.92147486445752,0.7203634992847469,0.7203634992847469,205.7770064153907,0.6857729761333268,205.7770064153907,0.6857729761333268
FAPs,Comp,Itgb3,sCs,1,1,23.0653574147466,23.0653574147466,0.951981849183412,0.951981849183412,1,1,0.39573468663341,0.39573468663341,0.03195355341831477,0.03195355341831477,9.127761988612345,0.03041920287114823,9.127761988612345,0.03041920287114823
sCs,Comp,Itgb3,ECs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,3.06747522724071,3.06747522724071,0.2476829472969383,0.2476829472969383,3.568765534638364,0.0118932771180014,3.568765534638364,0.0118932771180014
sCs,Comp,Itgb3,FAPs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,8.92147486445752,8.92147486445752,0.7203634992847469,0.7203634992847469,10.37943248299949,0.03459052315142006,10.37943248299949,0.03459052315142006
sCs,Comp,Itgb3,sCs,1,1,1.16342114288192,1.16342114288192,0.04801815081658801,0.04801815081658801,1,1,0.39573468663341,0.39573468663341,0.03195355341831477,0.03195355341831477,0.4604061014010603,0.00153435054716654,0.4604061014010603,0.00153435054716654
ECs,Cp,Slc40a1,ECs,1,1,2.37084293381426,2.37084293381426,0.03138782569211469,0.03138782569211469,1,1,1.49485045476575,1.49485045476575,0.2382809542592829,0.2382809542592829,3.544055637790411,0.007479121058041126,3.544055637790411,0.007479121058041126
ECs,Cp,Slc40a1,FAPs,1,1,2.37084293381426,2.37084293381426,0.03138782569211469,0.03138782569211469,1,1,1.43848979913666,1.43848979913666,0.2292969981965456,0.2292969981965456,3.410433375647044,0.00719713421111831,3.410433375647044,0.00719713421111831
ECs,Cp,Slc40a1,sCs,1,1,2.37084293381426,2.37084293381426,0.03138782569211469,0.03138782569211469,1,1,3.34013829335548,3.34013829335548,0.5324220475441714,0.5324220475441714,7.918943270764261,0.01671157042295525,7.918943270764261,0.01671157042295525
FAPs,Cp,Slc40a1,ECs,1,1,45.9064746500334,45.9064746500334,0.6077603893129158,0.6077603893129158,1,1,1.49485045476575,1.49485045476575,0.2382809542592829,0.2382809542592829,68.62331450729481,0.1448177255264749,68.62331450729481,0.1448177255264749
FAPs,Cp,Slc40a1,FAPs,1,1,45.9064746500334,45.9064746500334,0.6077603893129158,0.6077603893129158,1,1,1.43848979913666,1.43848979913666,0.2292969981965456,0.2292969981965456,66.03599549839873,0.1393576328922155,66.03599549839873,0.1393576328922155
FAPs,Cp,Slc40a1,sCs,1,1,45.9064746500334,45.9064746500334,0.6077603893129158,0.6077603893129158,1,1,3.34013829335548,3.34013829335548,0.5324220475441714,0.5324220475441714,153.3339738915292,0.3235850308942254,153.3339738915292,0.3235850308942254
sCs,Cp,Slc40a1,ECs,1,1,27.2565201872047,27.2565201872047,0.3608517849949696,0.3608517849949696,1,1,1.49485045476575,1.49485045476575,0.2382809542592829,0.2382809542592829,40.74442159717479,0.08598410767476695,40.74442159717479,0.08598410767476695
sCs,Cp,Slc40a1,FAPs,1,1,27.2565201872047,27.2565201872047,0.3608517849949696,0.3608517849949696,1,1,1.43848979913666,1.43848979913666,0.2292969981965456,0.2292969981965456,39.20822624925641,0.08274223109321183,39.20822624925641,0.08274223109321183
sCs,Cp,Slc40a1,sCs,1,1,27.2565201872047,27.2565201872047,0.3608517849949696,0.3608517849949696,1,1,3.34013829335548,3.34013829335548,0.5324220475441714,0.5324220475441714,91.0405468208991,0.1921254462269908,91.0405468208991,0.1921254462269908
ECs,Gpi1,Amfr,ECs,1,1,43.635872655757,43.635872655757,0.3872085033580819,0.3872085033580819,1,1,19.2716589697,19.2716589697,0.3376176865725948,0.3376176865725948,840.9356566670062,0.1307284391249924,840.9356566670062,0.1307284391249924
ECs,Gpi1,Amfr,FAPs,1,1,43.635872655757,43.635872655757,0.3872085033580819,0.3872085033580819,1,1,22.9800422208858,22.9800422208858,0.4025843703520452,0.4025843703520452,1002.754195974492,0.1558840915193712,1002.754195974492,0.1558840915193712
ECs,Gpi1,Amfr,sCs,1,1,43.635872655757,43.635872655757,0.3872085033580819,0.3872085033580819,1,1,14.8296062650181,14.8296062650181,0.2597979430753599,0.2597979430753599,647.1028105153459,0.1005959727137183,647.1028105153459,0.1005959727137183
FAPs,Gpi1,Amfr,ECs,1,1,30.1861817908764,30.1861817908764,0.2678609493053913,0.2678609493053913,1,1,19.2716589697,19.2716589697,0.3376176865725948,0.3376176865725948,581.7378010711379,0.09043459402762533,581.7378010711379,0.09043459402762533
FAPs,Gpi1,Amfr,FAPs,1,1,30.1861817908764,30.1861817908764,0.2678609493053913,0.2678609493053913,1,1,22.9800422208858,22.9800422208858,0.4025843703520452,0.4025843703520452,693.6797320416738,0.1078366316180121,693.6797320416738,0.1078366316180121
FAPs,Gpi1,Amfr,sCs,1,1,30.1861817908764,30.1861817908764,0.2678609493053913,0.2678609493053913,1,1,14.8296062650181,14.8296062650181,0.2597979430753599,0.2597979430753599,447.649190602956,0.06958972365975392,447.649190602956,0.06958972365975392
sCs,Gpi1,Amfr,ECs,1,1,38.8714227815862,38.8714227815862,0.3449305473365267,0.3449305473365267,1,1,19.2716589697,19.2716589697,0.3376176865725948,0.3376176865725948,749.1168035137565,0.1164546534199771,749.1168035137565,0.1164546534199771
sCs,Gpi1,Amfr,FAPs,1,1,38.8714227815862,38.8714227815862,0.3449305473365267,0.3449305473365267,1,1,22.9800422208858,22.9800422208858,0.4025843703520452,0.4025843703520452,893.266936706753,0.1388636472146619,893.266936706753,0.1388636472146619
sCs,Gpi1,Amfr,sCs,1,1,38.8714227815862,38.8714227815862,0.3449305473365267,0.3449305473365267,1,1,14.8296062650181,14.8296062650181,0.2597979430753599,0.2597979430753599,576.447894811978,0.08961224670188771,576.447894811978,0.08961224670188771
ECs,Icam1,Il2ra,FAPs,1,1,50.1586115054942,50.1586115054942,0.6712332326381829,0.6712332326381829,1,1,1.0097332205895,1.0097332205895,0.4702404743953247,0.4702404743953247,50.6468163357402,0.3156410337456865,50.6468163357402,0.3156410337456865
ECs,Icam1,Il2ra,sCs,1,1,50.1586115054942,50.1586115054942,0.6712332326381829,0.6712332326381829,1,1,1.13753668825427,1.13753668825427,0.5297595256046753,0.5297595256046753,57.05726081939239,0.3555921988924964,57.05726081939239,0.3555921988924964
FAPs,Icam1,Il2ra,FAPs,1,1,23.3968657645893,23.3968657645893,0.3131018457129074,0.3131018457129074,1,1,1.0097332205895,1.0097332205895,0.4702404743953247,0.4702404743953247,23.62459262017897,0.1472331604620893,23.62459262017897,0.1472331604620893
FAPs,Icam1,Il2ra,sCs,1,1,23.3968657645893,23.3968657645893,0.3131018457129074,0.3131018457129074,1,1,1.13753668825427,1.13753668825427,0.5297595256046753,0.5297595256046753,26.61479319738062,0.1658686852508181,26.61479319738062,0.1658686852508181
sCs,Icam1,Il2ra,FAPs,1,1,1.17057779777004,1.17057779777004,0.01566492164890974,0.01566492164890974,1,1,1.0097332205895,1.0097332205895,0.4702404743953247,0.4702404743953247,1.181971289692907,0.007366280187548907,1.181971289692907,0.007366280187548907
sCs,Icam1,Il2ra,sCs,1,1,1.17057779777004,1.17057779777004,0.01566492164890974,0.01566492164890974,1,1,1.13753668825427,1.13753668825427,0.5297595256046753,0.5297595256046753,1.331575191419308,0.00829864146136083,1.331575191419308,0.00829864146136083
ECs,Icam1,Itgal,FAPs,1,1,50.1586115054942,50.1586115054942,0.6712332326381829,0.6712332326381829,1,1,0.302760669339094,0.302760669339094,1.0,1.0,15.18605479252301,0.6712332326381829,15.18605479252301,0.6712332326381829
FAPs,Icam1,Itgal,FAPs,1,1,23.3968657645893,23.3968657645893,0.3131018457129074,0.3131018457129074,1,1,0.302760669339094,0.302760669339094,1.0,1.0,7.08365073932399,0.3131018457129074,7.08365073932399,0.3131018457129074
sCs,Icam1,Itgal,FAPs,1,1,1.17057779777004,1.17057779777004,0.01566492164890974,0.01566492164890974,1,1,0.302760669339094,0.302760669339094,1.0,1.0,0.35440491756634,0.01566492164890974,0.35440491756634,0.01566492164890974
