Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
FAPs,Agt,Mas1,FAPs,1,3.16165886731125,1.0,1,1.23711010454422,0.8364397486286128,3.911320131872581,0.8364397486286128
FAPs,Agt,Mas1,sCs,1,3.16165886731125,1.0,1,0.241908685001025,0.1635602513713871,0.7648327390130947,0.1635602513713871
FAPs,Agt,Agtr1a,FAPs,1,3.16165886731125,1.0,1,7.21252070570348,0.730089515016234,22.8035300448534,0.730089515016234
FAPs,Agt,Agtr1a,sCs,1,3.16165886731125,1.0,1,2.66643325454221,0.269910484983766,8.430352343316974,0.269910484983766
FAPs,Agt,Agtr2,FAPs,1,3.16165886731125,1.0,1,1.94505821828886,1.0,6.149610563289595,1.0
ECs,Serping1,Sele,ECs,1,20.2281609006871,0.0339541468993793,1,13.0528430057841,1.0,264.035008532409,0.0339541468993793
FAPs,Serping1,Sele,ECs,1,546.963969644332,0.9181108982250809,1,13.0528430057841,1.0,7139.434825587926,0.9181108982250809
M2,Serping1,Sele,ECs,1,0.412687281165112,0.0006927196514295,1,13.0528430057841,1.0,5.386742291532088,0.0006927196514295
sCs,Serping1,Sele,ECs,1,28.1445308655031,0.0472422352241101,1,13.0528430057841,1.0,367.3661428588568,0.0472422352241101
ECs,Serping1,Lrp1,ECs,1,20.2281609006871,0.0339541468993793,1,5.19882538444689,0.0082049283619474,105.1626763711682,0.0002785913429004
ECs,Serping1,Lrp1,FAPs,1,20.2281609006871,0.0339541468993793,1,182.049377209107,0.2873153044929174,3682.524094055696,0.0097555460551924
ECs,Serping1,Lrp1,M1,1,20.2281609006871,0.0339541468993793,1,248.975499920352,0.3929399411717063,5036.316472717889,0.0133419404851775
ECs,Serping1,Lrp1,M2,1,20.2281609006871,0.0339541468993793,1,181.911640839075,0.2870979251879059,3679.737940600812,0.0097481651263371
ECs,Serping1,Lrp1,sCs,1,20.2281609006871,0.0339541468993793,1,15.4869328094595,0.0244419007855228,313.2721687278769,0.0008299038897716
FAPs,Serping1,Lrp1,ECs,1,546.963969644332,0.9181108982250809,1,5.19882538444689,0.0082049283619474,2843.570169764791,0.0075330341482599
FAPs,Serping1,Lrp1,FAPs,1,546.963969644332,0.9181108982250809,1,182.049377209107,0.2873153044929174,99574.45002957156,0.263787312281805
FAPs,Serping1,Lrp1,M1,1,546.963969644332,0.9181108982250809,1,248.975499920352,0.3929399411717063,136180.6277806178,0.3607624423376657
FAPs,Serping1,Lrp1,M2,1,546.963969644332,0.9181108982250809,1,181.911640839075,0.2870979251879059,99499.11319785444,0.2635877339728254
FAPs,Serping1,Lrp1,sCs,1,546.963969644332,0.9181108982250809,1,15.4869328094595,0.0244419007855228,8470.794247077016,0.0224403754845246
M2,Serping1,Lrp1,ECs,1,0.412687281165112,0.0006927196514295,1,5.19882538444689,0.0082049283619474,2.145489113159555,5.683715114892989e-06
M2,Serping1,Lrp1,FAPs,1,0.412687281165112,0.0006927196514295,1,182.049377209107,0.2873153044929174,75.12946251822828,0.0001990289575787
M2,Serping1,Lrp1,M1,1,0.412687281165112,0.0006927196514295,1,248.975499920352,0.3929399411717063,102.7490221388546,0.0002721972190812
M2,Serping1,Lrp1,M2,1,0.412687281165112,0.0006927196514295,1,181.911640839075,0.2870979251879059,75.07262047016222,0.0001988783746623
M2,Serping1,Lrp1,sCs,1,0.412687281165112,0.0006927196514295,1,15.4869328094595,0.0244419007855228,6.39126019472261,1.693138499242402e-05
sCs,Serping1,Lrp1,ECs,1,28.1445308655031,0.0472422352241101,1,5.19882538444689,0.0082049283619474,146.3185014969265,0.000387619155672
sCs,Serping1,Lrp1,FAPs,1,28.1445308655031,0.0472422352241101,1,182.049377209107,0.2873153044929174,5123.694315907329,0.0135734171983412
sCs,Serping1,Lrp1,M1,1,28.1445308655031,0.0472422352241101,1,248.975499920352,0.3929399411717063,7007.298642262412,0.0185633611297817
sCs,Serping1,Lrp1,M2,1,28.1445308655031,0.0472422352241101,1,181.911640839075,0.2870979251879059,5119.81779038966,0.013563147714081
sCs,Serping1,Lrp1,sCs,1,28.1445308655031,0.0472422352241101,1,15.4869328094595,0.0244419007855228,435.8724584678055,0.001154690026234
ECs,Serping1,Selp,ECs,1,20.2281609006871,0.0339541468993793,1,34.8773050391917,1.0,705.5037381151146,0.0339541468993793
FAPs,Serping1,Selp,ECs,1,546.963969644332,0.9181108982250809,1,34.8773050391917,1.0,19076.62921473255,0.9181108982250809
M2,Serping1,Selp,ECs,1,0.412687281165112,0.0006927196514295,1,34.8773050391917,1.0,14.39342019099028,0.0006927196514295
sCs,Serping1,Selp,ECs,1,28.1445308655031,0.0472422352241101,1,34.8773050391917,1.0,981.6053881810976,0.0472422352241101
ECs,Col1a2,Cd44,ECs,1,38.4564912897853,0.0140596529291713,1,22.3412814097662,0.0339055733053543,859.1672939373161,0.0004767005930378
ECs,Col1a2,Cd44,FAPs,1,38.4564912897853,0.0140596529291713,1,91.7205939642397,0.1391969988304138,3527.252222879718,0.0019570614923378
