Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand expressing cells in condition 1,Ligand detection rate in condition 1,Ligand expression in condition 1,Ligand specificity in condition 1,Receptor expressing cells in condition 1,Receptor detection rate in condition 1,Receptor expression in condition 1,Receptor specificity in condition 1,Edge expression weight in condition 1,Edge specificity weight in condition 1,Ligand expressing cells in condition 2,Ligand detection rate in condition 2,Ligand expression in condition 2,Ligand specificity in condition 2,Receptor expressing cells in condition 2,Receptor detection rate in condition 2,Receptor expression in condition 2,Receptor specificity in condition 2,Edge expression weight in condition 2,Edge specificity weight in condition 2,Delta ligand expression,Fold change of ligand expression,Log2-transformed fold change of ligand expression,Delta ligand specificity,Fold change of ligand specificity,Log2-transformed fold change of ligand specificity,Delta receptor expression,Fold change of receptor expression,Log2-transformed fold change of receptor expression,Delta receptor specificity,Fold change of receptor specificity,Log2-transformed fold change of receptor specificity,Delta edge expression weight,Delta edge specificity weight,Fold change of edge expression weight,Log2-transformed fold change of edge expression weight,Fold change of edge specificity weight,Log2-transformed fold change of edge specificity weight
FAPs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,3221.373827162053,0.2610687680526815,3.0,1.0,22.361998964367828,0.9135050050929242,72036.35818683947,0.2384876262895682,3.0,1.0,2537.00905168608,0.2089698656690947,1.0,0.3333333333333333,1.2680106473624728,1.0,3216.954489992921,0.2089698656690947,684.3647754759731,1.269752595096635,0.3445474225108992,0.052098902383586776,1.249312991692715,0.3211349621294989,21.093988317005355,17.635497786143937,4.140410393275046,-0.0864949949070758,0.9135050050929242,-0.13051546148839213,68819.40369684655,0.02951776062047351,22.392719079777216,4.484957815785944,1.1412536708389098,0.1906195006411065
MuSCs,Galp,Galr3,MuSCs,2.0,0.6666666666666666,1.6204531951224033,0.2802728512492393,2.0,0.6666666666666666,1.888513199070445,0.7382009632684332,3.0602472474645332,0.2068976887701788,1.0,0.3333333333333333,0.3239649943755903,0.07347486482983577,1.0,0.3333333333333333,0.42267021578749003,0.05256346643361424,0.1369303540803238,0.003862093591197417,1.296488200746813,5.0019391701429425,2.3224875126434847,0.2067979864194035,3.8145405493203377,1.9315092989642564,1.465842983282955,4.468053646864843,2.1596465080238305,0.685637496834819,14.043993163973582,3.811881293975446,2.9233168933842095,0.2030355951789814,22.34893255055327,4.482134020667314,53.57138139835485,5.743390592939702
FAPs,Il1b,Il1r1,MuSCs,3.0,1.0,7.272472339351251,0.5468940184105647,3.0,1.0,983.879674708291,0.3056819095463345,7155.237719565952,0.1671756078672096,1.0,0.3333333333333333,0.331954592470103,0.05061922960378409,3.0,1.0,981.9381525876074,0.3039093280625136,325.9588792730651,0.015383656055928119,6.940517746881148,21.908033521199847,4.453388087817235,0.49627478880678066,10.804076290597697,3.4335038271551332,1.941522120683544,1.001977234630885,0.002849730231492011,0.001772581483820923,1.0058325997925812,0.00839021812062401,6829.278840292887,0.1517919518112815,21.95135084377255,4.456237818048726,10.867092143729266,3.441894045275757
FAPs,Nmb,Nmbr,MuSCs,3.0,1.0,371.4416093408154,0.9199023737990633,3.0,1.0,7.930343498971902,0.9578635483723464,2945.6595518835966,0.8811409519233151,3.0,1.0,210.1758190093927,0.8339612568833505,1.0,0.3333333333333333,0.6479299887511799,1.0,136.1792160465258,0.8339612568833505,161.26579033142266,1.7672899341680013,0.8215387417985918,0.08594111691571271,1.1030516899992318,0.14150039850703902,7.282413510220722,12.239506793406559,3.613473518845816,-0.04213645162765356,0.9578635483723464,-0.062107942169639496,2809.480335837071,0.04717969503996455,21.630757155168293,4.435012260644409,1.0565730058207774,0.07939245633739922
MuSCs,Rspo1,Lgr5,MuSCs,3.0,1.0,7.13816982368117,0.1858570172365067,3.0,1.0,39.788242783681135,0.5529711215067828,284.01523397577273,0.1027735632611766,2.0,0.6666666666666666,0.7466352101630803,0.1142480327438818,3.0,1.0,17.648339034227103,0.2240912390568065,13.17687132384944,0.02560198321737906,6.39153461351809,9.560451645619617,3.2570787742211493,0.07160898449262489,1.6267852738712447,0.7020238362808384,22.13990374945403,2.254503537500952,1.1728097736840506,0.32887988244997635,2.467615975681255,1.303117891615113,270.83836265192326,0.07717158004379754,21.554072055156233,4.4298885479052,4.014281330807692,2.0051417278959525
MuSCs,Pomc,Mc2r,FAPs,3.0,1.0,2.4717183262580567,0.1940466601196068,3.0,1.0,6.331255929253968,1.0,15.649081308567009,0.1940466601196068,1.0,0.3333333333333333,0.6023634572041867,0.02707547858673337,2.0,0.6666666666666666,1.207542219349223,1.0,0.7273793059672146,0.02707547858673337,1.86935486905387,4.103366989973636,2.0368081893116283,0.16697118153287344,7.166878306435075,2.841344857767365,5.123713709904745,5.2430928110042005,2.390418084055754,0.0,1.0,0.0,14.921702002599794,0.16697118153287344,21.5143339660427,4.427226273367381,7.166878306435075,2.841344857767365
FAPs,a,Mc2r,FAPs,3.0,1.0,1.3607915588500699,0.2929103043442634,3.0,1.0,6.331255929253968,1.0,8.615519625448256,0.2929103043442634,1.0,0.3333333333333333,0.3454414082709666,0.03875509405017008,2.0,0.6666666666666666,1.207542219349223,1.0,0.4171350847986442,0.03875509405017008,1.0153501505791032,3.939283265608551,1.9779331618606142,0.2541552102940933,7.557982028506468,2.918001088138041,5.123713709904745,5.2430928110042005,2.390418084055754,0.0,1.0,0.0,8.198384540649611,0.2541552102940933,20.654027770421337,4.368351245916368,7.557982028506468,2.918001088138041
ECs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,5369.653564618538,0.43517111524422,3.0,1.0,22.361998964367828,0.9135050050929242,120076.18745101382,0.3975309918474647,3.0,1.0,4646.0358073824,0.3826874318470652,1.0,0.3333333333333333,1.2680106473624728,1.0,5891.222871788188,0.3826874318470652,723.6177572361385,1.1557495007004324,0.20882873931002943,0.05248368339715476,1.13714504065064,0.1854162789286291,21.093988317005355,17.635497786143937,4.140410393275046,-0.0864949949070758,0.9135050050929242,-0.13051546148839213,114184.96457922563,0.014843560000399492,20.382217760939433,4.349239132585075,1.0387876861509564,0.054900817440236914
MuSCs,Rspo1,Lgr6,MuSCs,3.0,1.0,7.13816982368117,0.1858570172365067,3.0,1.0,121.7168314638478,0.9424740559756702,868.8354133893253,0.1751654168664306,2.0,0.6666666666666666,0.7466352101630803,0.1142480327438818,3.0,1.0,57.857843994995775,0.9307974432660894,43.19870351078638,0.1063417767761856,6.39153461351809,9.560451645619617,3.2570787742211493,0.07160898449262489,1.6267852738712447,0.7020238362808384,63.85898746885202,2.10372221049881,1.0729442141385377,0.01167661270958087,1.0125447408499626,0.017985657109639626,825.6367098785389,0.06882364009024501,20.11253446928989,4.330022988359687,1.6471928735504966,0.7200094933904795
FAPs,Il1b,Il1rap,MuSCs,3.0,1.0,7.272472339351251,0.5468940184105647,3.0,1.0,504.6369344779807,0.5289353745704284,3669.958147406124,0.2892715924783188,1.0,0.3333333333333333,0.331954592470103,0.05061922960378409,3.0,1.0,572.0291854662837,0.5686105838549738,189.88771514246517,0.02878262969929664,6.940517746881148,21.908033521199847,4.453388087817235,0.49627478880678066,10.804076290597697,3.4335038271551332,-67.39225098830303,0.8821873906077555,-0.18084295522085425,-0.039675209284545376,0.9302242863374758,-0.10434948858616921,3480.070432263659,0.26048896277902217,19.326990925414535,4.272545132596381,10.050214156956885,3.329154338568964
FAPs,Il1b,Il1r1,ECs,3.0,1.0,7.272472339351251,0.5468940184105647,3.0,1.0,810.0774407524674,0.2516832345815458,5891.265780604771,0.1376440555268704,1.0,0.3333333333333333,0.331954592470103,0.05061922960378409,3.0,1.0,944.4701876839017,0.2923130131543412,313.5212162527713,0.01479665952903355,6.940517746881148,21.908033521199847,4.453388087817235,0.49627478880678066,10.804076290597697,3.4335038271551332,-134.39274693143432,0.857705675961036,-0.22144542697352243,-0.04062977857279543,0.8610059191879258,-0.21590493908439187,5577.7445643519995,0.12284739599783684,18.79064470027775,4.231942660843712,9.30237363756255,3.217598888070742
ECs,Spon2,Itgb2,MuSCs,3.0,1.0,37.51633432021028,0.1136195713143393,2.0,0.6666666666666666,1.888513199070445,0.1551799796593979,70.85009254445663,0.017631482765468668,2.0,0.6666666666666666,13.033078824594929,0.02169630794477293,1.0,0.3333333333333333,0.30118172860209397,0.024773808657226483,3.9253252093988484,0.0005375001815920673,24.483255495615346,2.8785473352169566,1.5253409363195083,0.09192326336956635,5.236815941382897,2.3886898992076278,1.587331470468351,6.270344512051901,2.648544711316706,0.13040617100217142,6.263872535970852,2.647054855414116,66.92476733505778,0.0170939825838766,18.049483486059263,4.173885647636214,32.80274755116265,5.035744754621743
ECs,Cd84,Cd84,ECs,3.0,1.0,5.618965334483334,0.8889700870146443,3.0,1.0,5.618965334483334,0.8889700870146443,31.5727714301254,0.7902678156068242,2.0,0.6666666666666666,1.3517571606061272,0.5240857119499474,2.0,0.6666666666666666,1.3517571606061272,0.5240857119499474,1.8272474212499383,0.2746658334700832,4.267208173877206,4.156786069447409,2.055468501031992,0.36488437506469695,1.6962303431381185,0.7623320969874017,4.267208173877206,4.156786069447409,2.055468501031992,0.36488437506469695,1.6962303431381185,0.7623320969874017,29.74552400887546,0.515601982136741,17.278870427152047,4.110937002063984,2.877197376982459,1.5246641939748034
MuSCs,Rspo3,Lgr6,ECs,3.0,1.0,29.810091767393732,0.7748914838591777,2.0,0.6666666666666666,7.429250268708568,0.05752594402432986,221.4666322731369,0.04457636412541297,3.0,1.0,9.298731832968386,0.1321713533561419,2.0,0.6666666666666666,1.3803294433556101,0.022206273653256618,12.835313334914341,0.002935033241747766,20.511359934425347,3.2058233641820824,1.6806949374578901,0.6427201305030358,5.862779370740014,2.5515847659739634,6.048920825352958,5.382229803522776,2.4282039906299153,0.03531967037107324,2.5905266647875207,1.3732454336010167,208.63131893822256,0.04164133088366521,17.254478055530452,4.108898928087805,15.187686289668205,3.9248301995749797
ECs,Dkk2,Lrp6,ECs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,2411.63069205763,0.2792494493994264,35408.92374758422,0.01238051296366341,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,3.0,1.0,2067.655204093303,0.2394697317638298,2091.9902278921727,0.0006577357477691722,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,343.97548796432693,1.1663601780816086,0.22201336906339647,0.03977971763559662,1.1661158483061578,0.22171112084932187,33316.933519692044,0.011722777215894237,16.92595083642489,4.081164976159646,18.822928517499804,4.234419198458192
MuSCs,Apob,Lsr,ECs,3.0,1.0,7.906330825865103,0.95774098193639,3.0,1.0,22.533027759046263,0.4685162339291356,178.1535719714215,0.4487171979364296,2.0,0.6666666666666666,0.7466352101630803,0.0033309314982854213,3.0,1.0,14.33200150990693,0.3200136479825557,10.700776959406939,0.0010659435399463179,7.159695615702023,10.589282045964856,3.4045328727125534,0.9544100504381046,287.5294740913711,8.167566041295915,8.201026249139334,1.5722177913161963,0.652801080629669,0.1485025859465799,1.4640507893421937,0.5499656029806529,167.45279501201458,0.4476512543964833,16.648657629931126,4.057333953342223,420.9577535026175,8.717531644276567
FAPs,Reln,Lrp8,FAPs,3.0,1.0,823.7834750176903,0.4352402498907543,3.0,1.0,27.876933235296825,0.6359041750870433,22964.55693340897,0.2767710920714587,3.0,1.0,113.84015261726759,0.1072100465833637,3.0,1.0,12.64191824862803,0.4164849670175795,1439.157902798834,0.04465137271522537,709.9433224004227,7.236317380803797,2.8552556851385766,0.32803020330739063,4.059696490779183,2.021371873318014,15.235014986668794,2.2051189295044034,1.1408564672926451,0.21941920806946386,1.5268358414967769,0.6105449584088013,21525.399030610137,0.23211971935623335,15.956940436312196,3.9961121524312238,6.198490107720349,2.631916831726816
MuSCs,Apob,Lrp2,FAPs,3.0,1.0,7.906330825865103,0.95774098193639,1.0,0.3333333333333333,0.4914284588763867,0.2420692971223236,3.885395973121757,0.231839686322586,2.0,0.6666666666666666,0.7466352101630803,0.0033309314982854213,1.0,0.3333333333333333,0.331954592470103,0.3552907841027205,0.24784898691351503,0.001183449263818277,7.159695615702023,10.589282045964856,3.4045328727125534,0.9544100504381046,287.5294740913711,8.167566041295915,0.1594738664062837,1.48040867643862,0.5659954961805793,-0.11322148698039691,0.6813272619318415,-0.5535801604434457,3.6375469862082417,0.23065623705876773,15.676465018102073,3.9705283688931328,195.9016693073763,7.61398588085247
ECs,Dkk2,Lrp6,FAPs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,3731.151178086167,0.4320404096439841,54782.86869986682,0.01915449396203817,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,3.0,1.0,3576.653531383393,0.4142374705787194,3618.748532829581,0.001137758790884725,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,154.4976467027741,1.043196145600107,0.06101044422353387,0.0178029390652647,1.0429776162943267,0.06070819600945885,51164.12016703724,0.018016735171153445,15.138622704195159,3.9201620513197835,16.835285400997495,4.07341627361833
FAPs,Spp1,Itga4,FAPs,3.0,1.0,108.37736280942521,0.6625255913001801,3.0,1.0,56.7766777764038,0.1403257279390905,6153.306606487141,0.09296938587747416,3.0,1.0,17.963673124752212,0.2433327988847041,3.0,1.0,22.99994469420557,0.05131337958044093,413.16348837408765,0.01248622827354191,90.41368968467299,6.033140441644512,2.59290916633687,0.41919279241547597,2.7227138895241896,1.4450453878714753,33.776733082198234,2.46855714356164,1.3036680417890754,0.08901234835864957,2.7346810731713784,1.4513725913421565,5740.143118113053,0.08048315760393225,14.893151935332186,3.8965772081259455,7.4457541413426345,2.896417979213633
ECs,Dkk2,Kremen2,MuSCs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,4.565091826220375,0.09153666709396883,67.02725624935547,0.004058274406788322,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,2.0,0.6666666666666666,4.55066715225049,0.0735736322894961,4.604225692006789,0.00020207985240385648,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,0.014424673969884338,1.0031697932385037,0.004565812462001372,0.01796303480447274,1.2441504414759916,0.31516094531467564,62.42303055734868,0.0038561945543844657,14.557769478094611,3.8637174195582515,20.082528557462833,4.3278690229235455
ECs,Dkk2,Kremen1,ECs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,409.40341633820265,0.2115824774472769,6011.092162188104,0.009380500518635626,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,3.0,1.0,419.7615521529351,0.1780645684800312,424.70188618022837,0.0004890782281241038,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,-10.358135814732464,0.9753237623560183,-0.036046888526976344,0.03351790896724571,1.1882345783518664,0.24881967756731554,5586.390276007876,0.008891422290511522,14.153674277860896,3.8231047185692737,19.179959317786928,4.261527755176186
ECs,Dkk2,Lrp5,MuSCs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,771.4580975954251,0.1907200410173905,11326.98345653664,0.00845556524936543,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,3.0,1.0,795.4321526392656,0.1851091030083963,804.7938974439808,0.0005084269873663347,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,-23.974055043840508,0.9698603394842741,-0.044151081649367124,0.005610938008994204,1.0303115185466578,0.04308060761500111,10522.18955909266,0.007947138261999095,14.074390340820242,3.8150005254468824,16.630834828744007,4.055788685223871
ECs,Dkk2,Lrp5,ECs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,2680.851825962563,0.6627607796233965,39361.780473563434,0.02938347216648794,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,3.0,1.0,2774.4832609584773,0.6456642543851849,2807.137214118233,0.0017734035029725172,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,-93.63143499591433,0.9662526581747809,-0.0495276169698781,0.01709652523821159,1.026478971264239,0.0377040722944903,36554.643259445205,0.02761006866351542,14.022036498820599,3.809623990126372,16.56897153819556,4.05041214990336
MuSCs,Apob,Ldlr,FAPs,3.0,1.0,7.906330825865103,0.95774098193639,3.0,1.0,1279.41068127725,0.5825351776293892,10115.44410832339,0.5579178130352606,2.0,0.6666666666666666,0.7466352101630803,0.0033309314982854213,3.0,1.0,994.5725509061447,0.5062462801389804,742.5828855682402,0.0016862716804047551,7.159695615702023,10.589282045964856,3.4045328727125534,0.9544100504381046,287.5294740913711,8.167566041295915,284.8381303711053,1.2863925111462127,0.3633309128704078,0.07628889749040879,1.150695225789047,0.20250577051030758,9372.861222755151,0.5562315413548558,13.621973122344233,3.767863785582961,330.8587931105762,8.370071811806222
MuSCs,Hsp90aa1,Cftr,MuSCs,3.0,1.0,3748.1499490800607,0.3037601167030984,3.0,1.0,22.361998964367828,0.9135050050929242,83816.12527962365,0.2774863869558912,3.0,1.0,4957.50489705498,0.4083427024838401,1.0,0.3333333333333333,1.2680106473624728,1.0,6286.168993817316,0.4083427024838401,-1209.354947974919,0.7560557229719854,-0.40343552672042193,-0.1045825857807417,0.7438852582779277,-0.42684798710182276,21.093988317005355,17.635497786143937,4.140410393275046,-0.0864949949070758,0.9135050050929242,-0.13051546148839213,77529.95628580633,-0.1308563155279489,13.333419028673898,3.736974866554623,0.6795429066517297,-0.5573634485902147
FAPs,Reln,Itga3,MuSCs,3.0,1.0,823.7834750176903,0.4352402498907543,3.0,1.0,368.5533111237567,0.4549835677893979,303608.1273668042,0.1980271617408445,3.0,1.0,113.84015261726759,0.1072100465833637,3.0,1.0,202.304763462026,0.3322791744861046,23030.40514771725,0.03562366577533689,709.9433224004227,7.236317380803797,2.8552556851385766,0.32803020330739063,4.059696490779183,2.021371873318014,166.24854766173073,1.821772778933783,0.8653430298602145,0.1227043933032933,1.3692810224807652,0.45341856648816337,280577.72221908695,0.16240349596550763,13.182926024073769,3.7205987149987916,5.5588653618556965,2.4747904398061777
ECs,Dkk2,Kremen1,FAPs,3.0,1.0,14.682564732733992,0.044334959264162616,3.0,1.0,851.5677982994254,0.4400960453385023,12503.199322843071,0.01951164024240156,2.0,0.6666666666666666,1.011769381931133,0.0027466341692729893,3.0,1.0,942.4234564212726,0.3997798874918708,953.5151980207534,0.001098049099173284,13.670795350802859,14.511770167140098,3.859151607096251,0.041588325094889626,16.14155964421636,4.0127080776088695,-90.85565812184723,0.9035935942565994,-0.14625405165414582,0.04031615784663145,1.1008458882200551,0.13861251444014486,11549.684124822317,0.018413591143228276,13.112742564351803,3.7128975554421038,17.769369563794353,4.151320592049014
MuSCs,Apob,Olr1,ECs,3.0,1.0,7.906330825865103,0.95774098193639,2.0,0.6666666666666666,7.932397488383253,0.9699546499343191,62.716158785419424,0.928965318861862,2.0,0.6666666666666666,0.7466352101630803,0.0033309314982854213,3.0,1.0,6.618590890444131,0.6614905796444049,4.941673000470202,0.00220337980755663,7.159695615702023,10.589282045964856,3.4045328727125534,0.9544100504381046,287.5294740913711,8.167566041295915,1.3138065979391218,1.198502463694498,0.26123287465761863,0.3084640702899142,1.466316648765783,0.552196684832535,57.77448578494922,0.9267619390543054,12.691280620844793,3.665765747370172,421.6092548710471,8.71976272612845
MuSCs,Apob,Ldlr,ECs,3.0,1.0,7.906330825865103,0.95774098193639,3.0,1.0,123.9391750588627,0.05643139487164319,979.904120300177,0.054046659536407714,2.0,0.6666666666666666,0.7466352101630803,0.0033309314982854213,3.0,1.0,104.5705986185184,0.053227365378523336,78.07609087641664,0.00017729670791007032,7.159695615702023,10.589282045964856,3.4045328727125534,0.9544100504381046,287.5294740913711,8.167566041295915,19.3685764403443,1.1852200971996187,0.24515499469600832,0.0032040294931198546,1.0601951546978623,0.084329852335907,901.8280294237604,0.05386936282849764,12.550629895792632,3.64968786740856,304.8373552644962,8.251895893631822
ECs,Nrtn,Gfra2,ECs,2.0,0.6666666666666666,3.35964746601762,0.4834793559164899,3.0,1.0,77.5020222393277,0.07367322114997835,260.3794726275985,0.035619481509884664,1.0,0.3333333333333333,0.33998777867499,0.5059775856902707,3.0,1.0,61.38462010329997,0.052836041284024284,20.87002063372909,0.026733852606322082,3.01965968734263,9.881671273923235,3.304755063540033,-0.022498229773780853,0.9555351256457575,-0.06561918697661492,16.117402136027728,1.2625641750149281,0.33635672063491945,0.020837179865954063,1.3943743581004142,0.47961794432557914,239.5094519938694,0.008885628903562582,12.476244139729603,3.6411117841749525,1.3323736774647021,0.41399875734896463
