Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
ECs,Efna3,Epha3,MuSCs,-0.16666666666666663,0.058527333333333285,-0.1417871514468858,0.33333333333333337,-0.3520981666666669,0.003960306985779108,0.02242226241755552,-0.011490229877883227
ECs,Bmp4,Bmpr2,MuSCs,0.0,4.418931166666666,-0.04481387518016888,0.0,4.186522833333329,-0.00933903392714,163.73249624496344,-0.011815067408427
ECs,Adm,Ramp2,MuSCs,0.0,3.804300000000001,-0.02544814638617909,0.0,4.438881166666668,-0.04467828137271286,96.46265888518136,-0.012722661858631638
ECs,Sema3f,Nrp2,MuSCs,0.0,32.3683795,-0.32510677504293106,0.0,2.363071833333333,-0.0020035425280594548,239.74698011975067,-0.013062309046465069
ECs,Angpt2,Tek,MuSCs,0.0,3.2060148333333327,-0.11889208202429945,0.0,-0.4674354999999997,-0.02640490092070569,2.8822929575275893,-0.013158479825376414
ECs,Epha4,Efnb1,MuSCs,0.0,3.8339601666666665,-0.09543486585153373,0.0,0.22189799999999996,-0.0063863299920687705,10.14211424421267,-0.013260629305160013
ECs,Efnb2,Epha3,MuSCs,0.0,8.587366999999997,-0.14615043077242568,0.33333333333333337,-0.3520981666666669,0.003960306985779108,0.7867442584936626,-0.013629111517978609
ECs,App,Cav1,MuSCs,0.0,6.569330166666673,-0.019240993782130816,0.0,8.9797071666667,-0.061530098032445135,1702.526851709119,-0.014238109018631854
ECs,Cxcl12,Itgb1,MuSCs,0.0,35.89016733333331,-0.06529928064564293,0.0,24.072372833333308,-0.008229184865652994,7647.9122702937375,-0.015375562840140841
ECs,Col4a1,Itgb1,MuSCs,0.0,236.9866253333334,-0.05450119252431651,0.0,24.072372833333308,-0.008229184865652994,38651.80079178862,-0.01577710743411499
ECs,Pgf,Nrp2,MuSCs,0.6666666666666667,4.191717833333333,-0.4158101188337331,0.0,2.363071833333333,-0.0020035425280594548,32.373621997663804,-0.015803090500200682
ECs,Wnt16,Lrp5,MuSCs,-0.16666666666666663,0.07614633333333333,0.024361017385900463,0.0,0.15006833333333347,-0.04964271800253231,0.6501416102922217,-0.016051891761926392
ECs,Ptprm,Ptprm,MuSCs,0.0,37.316866333333344,-0.2424698981930972,0.0,0.0560488333333331,-0.01608290311305009,96.2743685756333,-0.016706106441485142
ECs,Sema6b,Plxna2,MuSCs,0.0,5.838990833333333,0.0979662239048158,0.0,-0.5547919999999991,-0.12578343839038536,126.48886770314051,-0.016796627068393813
ECs,Dll4,Notch4,MuSCs,0.0,11.218313833333335,-0.4126194315629268,0.0,0.09983133333333294,-0.01358185735318044,15.445854541153723,-0.01782894098258401
ECs,Bmp2,Bmpr2,MuSCs,0.0,1.921206333333333,-0.08707824494272709,0.0,4.186522833333329,-0.00933903392714,72.36412490221741,-0.018895308166428863
ECs,Hbegf,Erbb2,MuSCs,0.0,1.5577080000000008,-0.0262168215548651,0.0,0.4366608333333328,-0.049509084714658265,7.197489644075168,-0.01900287921649433
ECs,Bmp2,Bmpr1b,MuSCs,0.0,1.921206333333333,-0.08707824494272709,0.0,-0.16922166666666685,0.04336184576099328,0.7536711637735545,-0.0197568364299876
ECs,Dll3,Notch1,MuSCs,0.33333333333333337,0.7879879999999999,-0.022444880964556824,0.0,-1.0940308333333313,-0.046781885549305714,24.664045523657503,-0.020501425096435044
ECs,Lrfn3,Lrfn3,MuSCs,0.33333333333333337,0.1189418333333334,-0.022447026272597315,0.0,0.13294633333333306,-0.07157556531864613,0.1856527398247223,-0.02051818400986405
ECs,Wnt1,Fzd4,MuSCs,0.16666666666666669,0.10354749999999996,0.13730434716266704,0.0,1.5491839999999968,-0.07384612056983922,2.1703706740940003,-0.02089677048781829
ECs,Efnb1,Erbb2,MuSCs,0.0,1.1360930000000016,-0.00940472173148299,0.0,0.4366608333333328,-0.049509084714658265,6.734163752747662,-0.021580193863800987
ECs,Hspg2,Itga2,MuSCs,0.0,116.93275299999996,0.002606880576863646,0.0,0.395188,-0.053171751707460926,183.52014143435798,-0.022518180576703857
ECs,Sema3f,Nrp1,MuSCs,0.0,32.3683795,-0.32510677504293106,0.0,3.3167948333333293,-0.007327968453442975,714.354153513211,-0.022693678291383388
ECs,Bmp2,Acvr2a,MuSCs,0.0,1.921206333333333,-0.08707824494272709,0.0,0.4645289999999989,-0.0127777219472284,34.7160869228303,-0.024287054182659355
ECs,Pgf,Nrp1,MuSCs,0.6666666666666667,4.191717833333333,-0.4158101188337331,0.0,3.3167948333333293,-0.007327968453442975,94.3707221100604,-0.025720393737660132
ECs,Adm,Calcr,MuSCs,0.0,3.804300000000001,-0.02544814638617909,0.0,-1.5638363333333327,-0.00230362653310201,0.28271150306134984,-0.025940612665589502
ECs,Efnb1,Ephb4,MuSCs,0.0,1.1360930000000016,-0.00940472173148299,0.0,0.18687316666666653,-0.06627994394944801,7.0689245879443305,-0.025980890950686567
ECs,Efna1,Epha3,MuSCs,0.0,11.66924083333333,-0.27263222960289146,0.33333333333333337,-0.3520981666666669,0.003960306985779108,9.882296478033126,-0.026211023017386426
ECs,Hbegf,Erbb4,MuSCs,0.0,1.5577080000000008,-0.0262168215548651,0.16666666666666669,0.005374666666666666,0.0,0.03855078903333333,-0.0262168215548651
ECs,Bmp2,Acvr2b,MuSCs,0.0,1.921206333333333,-0.08707824494272709,0.0,0.3960514999999998,-0.011190909743932777,4.490861933406498,-0.028235173355579863
ECs,Efna4,Epha2,MuSCs,0.0,1.2266226666666666,0.024504792427121724,0.0,4.974893166666664,-0.07700919416093521,20.76932870803089,-0.028999147751413986
ECs,Col18a1,Gpc4,MuSCs,0.0,26.26028816666668,0.043058790707841466,0.0,-0.5229496666666691,-0.08442928550318883,333.5156094498028,-0.029894428600825137
ECs,Efnb1,Epha4,MuSCs,0.0,1.1360930000000016,-0.00940472173148299,0.0,-0.050917833333333114,-0.0761312833896136,1.499282540653331,-0.02995067836474768
ECs,Dhh,Ptch1,MuSCs,0.0,3.179941833333334,-0.0907297628222114,0.0,2.1790811666666654,-0.011985830214309991,23.652770684009358,-0.0325203989224904
