"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"	"repadj"	"genesymbol"
34.8119573312345	1.2157266003157	0.681690899402086	1.7833986068789	0.0745214398650389	0.999772527665191	"ENSMUSG00000002459"	"D2_vs_D0"	"ECs"	0.95423596029688	"Rgs20"
19.1432237487687	-1.67167212701701	1.09064617513602	-1.53273551507988	0.125341034807927	0.999772527665191	"ENSMUSG00000015962"	"D2_vs_D0"	"ECs"	0.990434514168151	"1700016C15Rik"
179.07160514103	1.62185993482309	0.349104084425493	4.6457775980826	3.38797848724007e-06	0.00725376736963851	"ENSMUSG00000025776"	"D2_vs_D0"	"ECs"	0.0105211804657828	"Crispld1"
21.2403968290838	1.25974677931696	0.997237387397743	1.26323661270284	0.206504158624774	0.999772527665191	"ENSMUSG00000026090"	"D2_vs_D0"	"ECs"	1	"2010300C02Rik"
33.8564995072958	1.81752771684024	0.805845420968947	2.25542972578395	0.0241063686569324	0.999772527665191	"ENSMUSG00000026204"	"D2_vs_D0"	"ECs"	0.804099491219305	"Ptprn"
21.7059786656458	-1.83424794304846	1.31381723545926	-1.39612108407702	0.1626780356777	0.999772527665191	"ENSMUSG00000026271"	"D2_vs_D0"	"ECs"	1	"Gpr35"
29.6235114693069	-1.41230282378855	1.07596672248112	-1.31258968728313	0.189321246493831	0.999772527665191	"ENSMUSG00000026638"	"D2_vs_D0"	"ECs"	1	"Irf6"
16.4329803047551	-2.66259454142995	1.61154996801208	-1.65219483992443	0.0984948380288874	0.999772527665191	"ENSMUSG00000026656"	"D2_vs_D0"	"ECs"	0.978162811749018	"Fcgr2b"
118.636020774936	1.40518460260278	0.691280127661435	2.03272818988222	0.042079991619733	0.999772527665191	"ENSMUSG00000026692"	"D2_vs_D0"	"ECs"	0.88343159304367	"Fmo4"
48.3643465088105	2.51784255810539	2.26897507361359	1.10968277588676	0.267135747601442	0.999772527665191	"ENSMUSG00000026712"	"D2_vs_D0"	"ECs"	1	"Mrc1"
40.076834512353	-1.36669780980151	0.858755461805408	-1.5914865996057	0.111500108819627	0.999772527665191	"ENSMUSG00000026786"	"D2_vs_D0"	"ECs"	0.985512323511035	"Apbb1ip"
19.9076980404789	1.40029398700025	1.06764415854657	1.31157368847175	0.189664015565091	0.999772527665191	"ENSMUSG00000026928"	"D2_vs_D0"	"ECs"	1	"Card9"
28.3806529610708	1.71160883143514	0.922450824090882	1.8555014389217	0.0635246539380954	0.999772527665191	"ENSMUSG00000035295"	"D2_vs_D0"	"ECs"	0.935267534273313	"Wdr38"
25.8242784058787	1.82635031159045	0.798154724948238	2.2882158740699	0.022124952729189	0.999772527665191	"ENSMUSG00000035875"	"D2_vs_D0"	"ECs"	0.784295952194083	"AI182371"
14.1889880529345	1.38100948608746	1.10195942090158	1.25323079951308	0.210121724152439	0.999772527665191	"ENSMUSG00000036067"	"D2_vs_D0"	"ECs"	1	"Slc2a6"
2914.81697552008	1.37366124087917	0.795168489841093	1.72750965163833	0.0840761733141289	0.999772527665191	"ENSMUSG00000040170"	"D2_vs_D0"	"ECs"	0.963922946027726	"Fmo2"
21.4019712020537	-1.9416014927716	1.10273670580763	-1.76071176605081	0.0782872002713998	0.999772527665191	"ENSMUSG00000040612"	"D2_vs_D0"	"ECs"	0.960980947254026	"Ildr2"
24.4222899733465	1.27964036862248	0.82497407085971	1.55112798550015	0.120871015773325	0.999772527665191	"ENSMUSG00000043102"	"D2_vs_D0"	"ECs"	0.989648215885064	"Qrfp"
40.942554493157	1.52110023713472	1.13773849333624	1.33695066664601	0.181238740672824	0.999772527665191	"ENSMUSG00000047330"	"D2_vs_D0"	"ECs"	1	"Kcne4"
21.8959690707003	1.74639906990779	1.13193642169427	1.54284201518474	0.122869112514959	0.999772527665191	"ENSMUSG00000047363"	"D2_vs_D0"	"ECs"	0.989673146046028	"Cstad"
19.7517578923226	-2.45371923281919	1.19709036561982	-2.04973601265994	0.0403901987333479	0.999772527665191	"ENSMUSG00000049608"	"D2_vs_D0"	"ECs"	0.8724275134809	"Gpr55"
24.1245304499111	-1.44814657238735	0.884078985191672	-1.63802849818151	0.101415749061722	0.999772527665191	"ENSMUSG00000049897"	"D2_vs_D0"	"ECs"	0.979864363090265	"Stkld1"
22.2857494876991	2.46301588075204	0.98470668465814	2.50126856974381	0.0123749293650138	0.864357112605185	"ENSMUSG00000053024"	"D2_vs_D0"	"ECs"	0.666406669183514	"Cntn2"
21.2272572037665	-2.13934045136923	1.57870347922837	-1.35512493607406	0.175377755166749	0.999772527665191	"ENSMUSG00000054203"	"D2_vs_D0"	"ECs"	1	"Ifi205"
180.786808490762	1.20120033793771	1.1397645663961	1.05390215958009	0.291927714080913	0.999772527665191	"ENSMUSG00000073491"	"D2_vs_D0"	"ECs"	1	"Ifi213"
16.6654384087769	-1.39256896425316	0.875400408793792	-1.59077943106284	0.111659223558819	0.999772527665191	"ENSMUSG00000087236"	"D2_vs_D0"	"ECs"	0.985512323511035	"Kif28"
20.6575713619441	1.30853984814168	0.878602393039848	1.48934245855432	0.136397212525794	0.999772527665191	"ENSMUSG00000109946"	"D2_vs_D0"	"ECs"	0.995366644701272	"Brd3os"
42.8153419574864	-1.53159905090364	1.75228543867511	-0.87405796858169	0.382086685648606	0.999772527665191	"ENSMUSG00000000223"	"D2_vs_D0"	"ECs"	1	"Drp2"
