Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
FAPs,C1qb,Lrp1,FAPs,2.0,0.6666666666666666,1.546070666666666,0.0022592572233398,3.0,1.0,185.8027443333333,0.3805003933455167,287.2641727999328,0.0008596482621495
FAPs,C1qb,Lrp1,M2,2.0,0.6666666666666666,1.546070666666666,0.0022592572233398,3.0,1.0,139.7641523333333,0.2862192112890951,216.0852561740982,0.0006466428205635
FAPs,Gnas,Lhcgr,sCs,3.0,1.0,211.2281266666666,0.3329640774731549,2.0,1.0,0.9475655,0.8920702554439589,200.1524854589633,0.2970273496451394
M1,Apoe,Vldlr,M2,3.0,1.0,2612.668416333333,0.5126334109760676,1.0,0.3333333333333333,0.072589,0.010404413668789,189.6509876732203,0.0053336500682373
FAPs,C1qb,Lrp1,M1,2.0,0.6666666666666666,1.546070666666666,0.0022592572233398,3.0,1.0,117.3394243333333,0.2402962199184265,181.4150420053195,0.0005428909705919
M2,Apoe,Vldlr,M2,3.0,1.0,2372.267130666667,0.4654641145188886,1.0,0.3333333333333333,0.072589,0.010404413668789,172.2004987479627,0.0048428811954311
M1,B2m,Gm11127,M2,3.0,1.0,3713.149007333333,0.4102595844119969,1.0,0.3333333333333333,0.0441823333333333,0.10868561635692,164.0555871583371,0.0445893157981517
sCs,Gnas,Lhcgr,sCs,2.0,1.0,160.7828525,0.2534459543858325,2.0,1.0,0.9475655,0.8920702554439589,152.3522840205887,0.2260915972702075
M2,Gnai2,Lhcgr,sCs,3.0,1.0,154.3429766666667,0.2747320633285943,2.0,1.0,0.9475655,0.8920702554439589,146.2500798566383,0.245080301912185
ECs,Gnai2,Lhcgr,sCs,3.0,1.0,151.7260716666667,0.2700739458961593,2.0,1.0,0.9475655,0.8920702554439589,143.7703909618608,0.2409249339043447
M2,Fn1,Tnfrsf11b,sCs,3.0,1.0,280.168911,0.1519565539454633,2.0,1.0,0.509813,0.1791673114565167,142.833753023643,0.0272256472286058
ECs,Gnas,Lhcgr,sCs,3.0,1.0,123.9889473333333,0.1954468191201633,2.0,1.0,0.9475655,0.8920702554439589,117.4876488743837,0.1743522938582333
M1,Gnai2,Lhcgr,sCs,3.0,1.0,123.444321,0.2197321429647646,2.0,1.0,0.9475655,0.8920702554439589,116.9715797505255,0.196016508903826
M2,B2m,Gm11127,M2,3.0,1.0,2536.667399,0.2802721115823448,1.0,0.3333333333333333,0.0441823333333333,0.10868561635692,112.0758845784177,0.0304615471949826
M1,Cxcl16,Cxcr6,M1,3.0,1.0,88.38730466666668,0.5626891168666652,3.0,1.0,1.180267666666667,0.342170045071163,104.3206778418825,0.1925353604793197
M2,Gnai2,Oprm1,M1,3.0,1.0,154.3429766666667,0.2747320633285943,2.0,0.6666666666666666,0.6597006666666667,1.0,101.8201646023178,0.2747320633285943
ECs,Gnai2,Oprm1,M1,3.0,1.0,151.7260716666667,0.2700739458961593,2.0,0.6666666666666666,0.6597006666666667,1.0,100.0937906292145,0.2700739458961593
FAPs,C3,Itgam,sCs,3.0,1.0,290.8976950000001,0.7841854820267643,1.0,0.5,0.324361,0.0015599140553294,94.35586724789502,0.0012232619553988
M1,Thbs1,Tnfrsf11b,sCs,3.0,1.0,179.1193723333333,0.1720185728536685,2.0,1.0,0.509813,0.1791673114565167,91.31738456737368,0.0308201052187787
sCs,B2m,Gm11127,M1,2.0,1.0,267.1004105,0.0295114748133151,1.0,0.3333333333333333,0.3298823333333333,0.8114887109536755,88.11170665003117,0.0239482286545989
ECs,Col4a1,Cd93,FAPs,3.0,1.0,301.48083,0.5977744084099033,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,87.41868788373,0.0005193500660029
sCs,Il1rn,Il1r1,FAPs,1.0,0.5,0.8468355,0.0045238995841633,3.0,1.0,96.23965333333337,0.7338535627914345,81.49915495036001,0.0033198798275489
M1,Gnai2,Oprm1,M1,3.0,1.0,123.444321,0.2197321429647646,2.0,0.6666666666666666,0.6597006666666667,1.0,81.43630085991401,0.2197321429647646
M1,Apoe,Vldlr,M1,3.0,1.0,2612.668416333333,0.5126334109760676,1.0,0.3333333333333333,0.0308003333333333,0.004414710343669,80.47105811253878,0.0022631280219463
FAPs,Thbs1,Tnfrsf11b,sCs,3.0,1.0,155.500389,0.1493359129474374,2.0,1.0,0.509813,0.1791673114565167,79.276119817257,0.0267561140266967
FAPs,Gnai2,Lhcgr,sCs,3.0,1.0,82.248871,0.146403824289839,2.0,1.0,0.9475655,0.8920702554439589,77.93619257355049,0.1306024969322091
M1,Gnas,Lhcgr,sCs,3.0,1.0,77.63463966666666,0.1223773868778609,2.0,1.0,0.9475655,0.8920702554439589,73.56390615306482,0.1091692267726975
M2,Apoe,Vldlr,M1,3.0,1.0,2372.267130666667,0.4654641145188886,1.0,0.3333333333333333,0.0308003333333333,0.004414710343669,73.06661838024355,0.0020548892409732
M1,Icam5,Itgb2,M2,3.0,1.0,0.5236893333333333,0.164301582738267,3.0,1.0,138.7317683333333,0.5806725998226211,72.65234727063778,0.0954054272036009
M2,Cxcl16,Cxcr6,M1,3.0,1.0,58.82616266666667,0.3744976910925615,3.0,1.0,1.180267666666667,0.342170045071163,69.43061774954045,0.1281418918401883
FAPs,Serping1,Selp,sCs,3.0,1.0,687.9602253333333,0.751862020265869,1.0,0.5,0.0946895,0.0030565091289012,65.14260975670065,0.0022980731286167
FAPs,C1qb,Lrp1,sCs,2.0,0.6666666666666666,1.546070666666666,0.0022592572233398,2.0,1.0,41.458574,0.0849018875966847,64.09788514322932,0.0001918152028279
FAPs,B2m,Gm11127,M2,3.0,1.0,1358.281941333333,0.1500742856441228,1.0,0.3333333333333333,0.0441823333333333,0.10868561635692,60.01206549263645,0.0163109162345559
ECs,Col4a2,Cd93,FAPs,3.0,1.0,204.172971,0.6071689638941019,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,59.202879420701,0.0005275121133274
M2,Gnas,Lhcgr,sCs,3.0,1.0,60.75256733333333,0.0957657621429885,2.0,1.0,0.9475655,0.8920702554439589,57.56703684149366,0.0854297878976812
FAPs,Col1a1,Itga2,M1,3.0,1.0,2518.056722,0.9680190120289646,1.0,0.3333333333333333,0.0225833333333333,0.003975451950942,56.86611430516666,0.0038483130699195
FAPs,Gnai2,Oprm1,M1,3.0,1.0,82.248871,0.146403824289839,2.0,0.6666666666666666,0.6597006666666667,1.0,54.25963503128067,0.146403824289839
sCs,Vtn,Tnfrsf11b,sCs,2.0,1.0,105.106922,0.8849608724869005,2.0,1.0,0.509813,0.1791673114565167,53.584875225586,0.1585560602676912
M1,Icam5,Itgb2,M1,3.0,1.0,0.5236893333333333,0.164301582738267,3.0,1.0,99.31538866666666,0.4156922789371741,52.01040968058756,0.0682988993614548
ECs,B2m,Gm11127,M2,3.0,1.0,1175.531921666667,0.1298825435482203,1.0,0.3333333333333333,0.0441823333333333,0.10868561635692,51.93774320705055,0.0141163642995428
M2,Dll3,Notch3,sCs,2.0,0.6666666666666666,0.3726179999999999,0.2834080080824931,2.0,1.0,132.35754,0.901823417821474,49.31880183972,0.2555839784869298
M2,Gdf9,Tgfbr1,M1,2.0,0.6666666666666666,0.620104,0.1303086072892496,3.0,1.0,78.20455633333331,0.4444929301687811,48.49495820052532,0.0579212546802115
FAPs,C1qa,Cd93,ECs,1.0,0.3333333333333333,0.2443386666666667,0.0009622220702317,3.0,1.0,196.8487906666667,0.5898085209504824,48.09777104643911,0.0005675267760693
FAPs,Col1a1,Itga11,M2,3.0,1.0,2518.056722,0.9680190120289646,1.0,0.3333333333333333,0.0190663333333333,0.0008976677939735,48.01010881389266,0.0008689594910524
sCs,Gnai2,Lhcgr,sCs,2.0,1.0,50.0323125,0.0890580235206427,2.0,1.0,0.9475655,0.8920702554439589,47.40889321021875,0.0794460137913939
FAPs,Il1rn,Il1r1,FAPs,2.0,0.6666666666666666,0.4718103333333333,0.0025204689349591,3.0,1.0,96.23965333333337,0.7338535627914345,45.40686291908445,0.0018496551078249
FAPs,Col1a2,Itga2,M1,3.0,1.0,1964.941406333333,0.9646486427205408,1.0,0.3333333333333333,0.0225833333333333,0.003975451950942,44.37492675969445,0.0038349143286769
FAPs,Fn1,Sdc2,M2,3.0,1.0,1458.280985666667,0.7909348416823457,1.0,0.3333333333333333,0.030318,0.0004497898447522,44.21216292344199,0.0003557544596494
M1,Igf2,Igf2r,FAPs,2.0,0.6666666666666666,1.035148666666667,0.0207355568417618,3.0,1.0,42.16811166666667,0.3616210873222725,43.65026456760111,0.0074984146113507
M2,Agrp,Sdc3,M1,2.0,0.6666666666666666,0.6419946666666666,0.2514823512698365,3.0,1.0,67.08300833333334,0.3537306064080358,43.06693357395555,0.0889570046155979
M2,Cd86,Ctla4,M1,3.0,1.0,115.460846,0.5566549038838086,1.0,0.3333333333333333,0.3714593333333334,0.6512412632366348,42.88900888126267,0.362516642792159
M1,H2-T23,Klrc1,M1,3.0,1.0,59.44474733333333,0.4318679885380996,2.0,0.6666666666666666,0.6669156666666667,0.8425123771496573,39.64463329764155,0.3638541256380752
M2,Agrp,Sdc3,M2,2.0,0.6666666666666666,0.6419946666666666,0.2514823512698365,3.0,1.0,60.05939466666666,0.3166948922501296,38.55781105922843,0.0796431761382101
M1,C1qa,Cd93,FAPs,3.0,1.0,130.3340303333333,0.5132641599460034,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,37.79222021625144,0.000445927044709
FAPs,Col1a2,Itga11,M2,3.0,1.0,1964.941406333333,0.9646486427205408,1.0,0.3333333333333333,0.0190663333333333,0.0008976677939735,37.46422783362011,0.0008659340190704
M1,Tff3,Cxcr4,ECs,2.0,0.6666666666666666,1.703006,0.6542347142323977,3.0,1.0,21.605737,0.04481006619585,36.794699745422,0.0293163008523767
M2,Gdf9,Tgfbr1,M2,2.0,0.6666666666666666,0.620104,0.1303086072892496,3.0,1.0,59.02182200000001,0.3354636076811054,36.59966790948801,0.043713795513152
sCs,Col4a1,Cd93,FAPs,2.0,1.0,123.130749,0.2441429215932014,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,35.703525546619,0.0002121128650871
M2,C1qa,Cd93,FAPs,3.0,1.0,122.8981596666667,0.4839812021380325,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,35.63608293563856,0.0004204858316755
FAPs,Fn1,Tnfrsf11b,M1,3.0,1.0,1458.280985666667,0.7909348416823457,1.0,0.3333333333333333,0.0243466666666666,0.0085563271426869,35.50428106436444,0.0067674972539834
M1,Cd86,Ctla4,M1,3.0,1.0,91.51221133333333,0.4411947683455518,1.0,0.3333333333333333,0.3714593333333334,0.6512412632366348,33.99306501373911,0.2873242382707516
sCs,Gnai2,Oprm1,M1,2.0,1.0,50.0323125,0.0890580235206427,2.0,0.6666666666666666,0.6597006666666667,1.0,33.00634991112501,0.0890580235206427
FAPs,Fn1,Itga2,M1,3.0,1.0,1458.280985666667,0.7909348416823457,1.0,0.3333333333333333,0.0225833333333333,0.003975451950942,32.93284559297222,0.0031443234594341
sCs,Thbs1,Tnfrsf11b,sCs,2.0,1.0,64.4575005,0.0619022225306291,2.0,1.0,0.509813,0.1791673114565167,32.8612717024065,0.0110908547839958
M1,Tff2,Cxcr4,ECs,2.0,0.6666666666666666,1.516177,0.7596649313433594,3.0,1.0,21.605737,0.04481006619585,32.758121507449,0.0340406358601618
M1,Ifng,Ifngr1,M2,2.0,0.6666666666666666,0.33467,1.0,3.0,1.0,94.626414,0.3250762899280173,31.66862197338001,0.3250762899280173
M2,Fgf2,Cd44,M2,1.0,0.3333333333333333,0.099602,0.0057357406721007,3.0,1.0,316.292811,0.5072276531881493,31.503396561222,0.0029093262804054
M1,Fn1,Tnfrsf11b,sCs,3.0,1.0,60.09979000000001,0.0325966109110729,2.0,1.0,0.509813,0.1791673114565167,30.63965423927,0.005840247139531
FAPs,Serping1,Selp,FAPs,3.0,1.0,687.9602253333333,0.751862020265869,1.0,0.3333333333333333,0.0444123333333333,0.0014335982581926,30.55391884757911,0.0010778680826543
M2,Itgb2,Thy1,M2,3.0,1.0,138.7317683333333,0.5806725998226211,2.0,0.6666666666666666,0.214788,0.0016517791031655,29.79791905678,0.0009591428661678
M1,Ifng,Ifngr1,M1,2.0,0.6666666666666666,0.33467,1.0,3.0,1.0,87.35863733333333,0.3001088228651165,29.23631515634667,0.3001088228651165
FAPs,Cxcl13,Cxcr5,ECs,3.0,1.0,48.06441766666666,0.9481034702552612,3.0,1.0,0.599115,0.7150976396360984,28.796113590365,0.6779865537103311
FAPs,Penk,Oprm1,M1,3.0,1.0,43.033198,0.965664262994096,2.0,0.6666666666666666,0.6597006666666667,1.0,28.38902940939867,0.965664262994096
FAPs,Edn2,Ednrb,sCs,1.0,0.3333333333333333,0.1876803333333333,1.0,2.0,1.0,147.801735,0.726171138408471,27.739478892045,0.726171138408471
sCs,Ccl12,Ccr2,M2,1.0,0.5,0.132963,0.0021541422378679,3.0,1.0,206.345828,0.5490768020453307,27.436360328364,0.0011827895311193
FAPs,C3,Itgax,FAPs,3.0,1.0,290.8976950000001,0.7841854820267643,2.0,0.6666666666666666,0.093981,0.0013549413600267,27.33885627379501,0.0010625253435306
sCs,Tff3,Cxcr4,M1,1.0,0.5,0.1190815,0.0457469034888105,3.0,1.0,229.146642,0.4752476713280717,27.287125849323,0.0217411093535272
M1,Igf2,Igf2r,ECs,2.0,0.6666666666666666,1.035148666666667,0.0207355568417618,3.0,1.0,25.47609633333333,0.2184753666375218,26.37154715132156,0.004530208383437
sCs,Tff3,Cxcr4,M2,1.0,0.5,0.1190815,0.0457469034888105,3.0,1.0,220.6895343333333,0.4577077209728135,26.28004078271483,0.0209387109374267
M1,Igf2,Igf2r,sCs,2.0,0.6666666666666666,1.035148666666667,0.0207355568417618,2.0,1.0,25.2406725,0.2164564424024374,26.12784848414501,0.0044883448652012
sCs,Slitrk3,Ptprs,FAPs,2.0,1.0,0.7952245,1.0,3.0,1.0,32.65736066666667,0.4480263330901556,25.96993330746967,0.4480263330901556
M1,Tff3,Ackr3,FAPs,2.0,0.6666666666666666,1.703006,0.6542347142323977,3.0,1.0,15.16596233333333,0.3706435562582379,25.82772484944067,0.2424878811106878
M2,Col4a3,Cd93,ECs,3.0,1.0,0.129665,0.0727020008539324,3.0,1.0,196.8487906666667,0.5898085209504824,25.52439844179333,0.0428802595937985
M2,Gdf9,Bmpr2,ECs,2.0,0.6666666666666666,0.620104,0.1303086072892496,3.0,1.0,40.91730166666667,0.2897771170516138,25.37298243270667,0.0377604525472896
M2,H2-T23,Klrc1,M1,3.0,1.0,37.10510833333333,0.2695697974885543,2.0,0.6666666666666666,0.6669156666666667,0.8425123771496573,24.74597806086388,0.2271158908898336
M1,Tff3,Ackr3,ECs,2.0,0.6666666666666666,1.703006,0.6542347142323977,3.0,1.0,14.40907733333333,0.3521459138460628,24.53874515313067,0.2303860813131854
FAPs,Gnas,Lhcgr,FAPs,3.0,1.0,211.2281266666666,0.3329640774731549,1.0,0.3333333333333333,0.114644,0.107929744556041,24.21603735357333,0.0359367278280154
M2,Il2,Cd53,M2,1.0,0.3333333333333333,0.0834976666666666,0.5118463559812093,3.0,1.0,289.6131896666666,0.5483003305923404,24.18202557305744,0.2806455261969818
sCs,Gdf6,Bmpr2,ECs,1.0,0.5,0.574155,0.8375165440229033,3.0,1.0,40.91730166666667,0.2897771170516138,23.492873338425,0.2426931296099879
FAPs,Fn1,Col13a1,FAPs,3.0,1.0,1458.280985666667,0.7909348416823457,1.0,0.3333333333333333,0.0159406666666666,0.0250392170414538,23.24597109885045,0.0198043891665321
M1,Il2,Cd53,M2,1.0,0.3333333333333333,0.0796326666666666,0.4881536440187907,3.0,1.0,289.6131896666666,0.5483003305923404,23.06267059499578,0.2676548043953586
M2,Cd86,Ctla4,M2,3.0,1.0,115.460846,0.5566549038838086,1.0,0.3333333333333333,0.1989273333333333,0.3487587367633652,22.96831819919067,0.1941382610916496
FAPs,Col4a1,Cd93,FAPs,3.0,1.0,78.40049233333333,0.1554520329654243,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,22.73334649244011,0.0001350576780221
sCs,Col4a2,Cd93,FAPs,2.0,1.0,77.627651,0.230848873856094,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,22.50925007044767,0.000200562915018
sCs,Ccl12,Ccr2,M1,1.0,0.5,0.132963,0.0021541422378679,3.0,1.0,168.931335,0.4495185489626108,22.461617095605,0.0009683268930254
M2,Gnai2,P2ry12,ECs,3.0,1.0,154.3429766666667,0.2747320633285943,2.0,0.6666666666666666,0.1444173333333333,0.0035541107916919,22.28980110892888,0.0009764281910999
FAPs,Cxcl12,Ackr3,M2,3.0,1.0,446.6683856666667,0.6409718547957218,1.0,0.3333333333333333,0.049687,0.0012143091203204,22.19361207861967,0.0007783379691471
ECs,Gnai2,P2ry12,ECs,3.0,1.0,151.7260716666667,0.2700739458961593,2.0,0.6666666666666666,0.1444173333333333,0.0035541107916919,21.91187466724222,0.0009598727256643
FAPs,Ccl3,Ccr5,M2,1.0,0.3333333333333333,0.3670746666666667,0.0013228408926401,3.0,1.0,58.93420533333333,0.5200319658449,21.63325377799822,0.0006879195498996
ECs,Ltf,Lrp1,FAPs,1.0,0.3333333333333333,0.1161303333333333,0.1456603163009351,3.0,1.0,185.8027443333333,0.3805003933455167,21.57733463367811,0.0554238076473381
M2,Gdf9,Bmpr2,FAPs,2.0,0.6666666666666666,0.620104,0.1303086072892496,3.0,1.0,34.738136,0.2460161470038337,21.541257086144,0.0320580214867368
FAPs,Slamf7,Slamf7,M1,1.0,0.3333333333333333,0.175801,0.0009337759166391,3.0,1.0,121.9683686666667,0.6478411684387373,21.44216117996866,0.0006049384808954
M1,Slamf7,Slamf7,FAPs,3.0,1.0,121.9683686666667,0.6478411684387373,1.0,0.3333333333333333,0.175801,0.0009337759166391,21.44216117996866,0.0006049384808954
M1,Itgb2,Thy1,M2,3.0,1.0,99.31538866666666,0.4156922789371741,2.0,0.6666666666666666,0.214788,0.0016517791031655,21.331753700936,0.0006866318196957
FAPs,Kng1,Itgb2,M2,1.0,0.3333333333333333,0.1516506666666667,1.0,3.0,1.0,138.7317683333333,0.5806725998226211,21.03876515559556,0.5806725998226211
M2,Dll3,Notch2,M2,2.0,0.6666666666666666,0.3726179999999999,0.2834080080824931,3.0,1.0,56.290605,0.3925209663203081,20.97489265389,0.1112435851954539
M2,Dll3,Notch1,ECs,2.0,0.6666666666666666,0.3726179999999999,0.2834080080824931,3.0,1.0,56.01527666666667,0.4883616647765734,20.87230036098,0.1384056066381789
M2,Gdf9,Bmpr1a,FAPs,2.0,0.6666666666666666,0.620104,0.1303086072892496,3.0,1.0,32.24261766666667,0.5252303626496961,19.99377618557067,0.0684420370629094
sCs,Gdf6,Bmpr2,FAPs,1.0,0.5,0.574155,0.8375165440229033,3.0,1.0,34.738136,0.2460161470038337,19.94507447508,0.2060425932124814
sCs,Serping1,Selp,sCs,2.0,1.0,210.592407,0.2301534692691781,1.0,0.5,0.0946895,0.0030565091289012,19.9408897226265,0.0007034661798695
FAPs,Ccl3,Ccr5,M1,1.0,0.3333333333333333,0.3670746666666667,0.0013228408926401,3.0,1.0,54.104803,0.4774176033527872,19.86050252629067,0.0006315475285813
M2,Il2,Cd53,M1,1.0,0.3333333333333333,0.0834976666666666,0.5118463559812093,3.0,1.0,236.8971606666667,0.4484974999219451,19.78036015562511,0.2295618110017303
M2,Cxcl2,Cxcr2,FAPs,3.0,1.0,347.095591,0.7146375362422577,1.0,0.3333333333333333,0.0567666666666666,0.0081211300645474,19.70345971576667,0.0058036643808311
M1,Tff3,Ackr3,sCs,2.0,0.6666666666666666,1.703006,0.6542347142323977,2.0,1.0,11.2931905,0.2759962207753789,19.232371180643,0.1805663086282017
FAPs,C1qa,Cd93,M2,1.0,0.3333333333333333,0.2443386666666667,0.0009622220702317,3.0,1.0,77.62766766666668,0.2325920301377057,18.96744081411645,0.0002238051847585
M1,Il2,Cd53,M1,1.0,0.3333333333333333,0.0796326666666666,0.4881536440187907,3.0,1.0,236.8971606666667,0.4484974999219451,18.86475262964844,0.2189356889202148
sCs,Col1a1,Cd93,FAPs,2.0,1.0,64.854191,0.0249319601696239,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,18.80540225718767,2.1661039645577e-05
M1,Fbln1,Itgb1,sCs,1.0,0.3333333333333333,0.1095486666666667,0.0034435517127199,2.0,1.0,169.2560955,0.275428543235871,18.541779587231,0.0009484524317918
M2,Agrp,Sdc3,FAPs,2.0,0.6666666666666666,0.6419946666666666,0.2514823512698365,3.0,1.0,28.873984,0.1522533369252733,18.53694373341866,0.0382890271586463
sCs,Gdf6,Bmpr1a,FAPs,1.0,0.5,0.574155,0.8375165440229033,3.0,1.0,32.24261766666667,0.5252303626496961,18.512260146405,0.4398891181422697
M1,H2-K1,Erbb2,M2,3.0,1.0,467.064364,0.4019979981984663,2.0,0.6666666666666666,0.039625,0.0039414449978935,18.5074254235,0.0015844529991625
ECs,Vwf,Tnfrsf11b,sCs,3.0,1.0,36.243714,0.8649908629189639,2.0,1.0,0.509813,0.1791673114565167,18.477516565482,0.1549780873436431
sCs,Gnas,Lhcgr,FAPs,2.0,1.0,160.7828525,0.2534459543858325,1.0,0.3333333333333333,0.114644,0.107929744556041,18.43278934201,0.0273543571156249
M2,Gdf9,Acvr2a,FAPs,2.0,0.6666666666666666,0.620104,0.1303086072892496,3.0,1.0,29.54200233333333,0.4592056932299318,18.31911381490933,0.0598384543440868
M1,Cd86,Ctla4,M2,3.0,1.0,91.51221133333333,0.4411947683455518,1.0,0.3333333333333333,0.1989273333333333,0.3487587367633652,18.20428016797644,0.1538705300748002
FAPs,Il13,Il2rg,M1,1.0,0.3333333333333333,0.2293223333333333,0.7869207047853479,3.0,1.0,79.25187199999999,0.4113991742758669,18.17422420807467,0.3237385281692753
M1,Gnai2,P2ry12,ECs,3.0,1.0,123.444321,0.2197321429647646,2.0,0.6666666666666666,0.1444173333333333,0.0035541107916919,17.827499653964,0.0007809523805926
M1,Lta,Tnfrsf1b,M2,2.0,0.6666666666666666,0.2027606666666667,0.4610441066958728,3.0,1.0,87.70567066666668,0.4445022348210965,17.78326025482045,0.2049351357774115
sCs,Il1rn,Il1r1,sCs,1.0,0.5,0.8468355,0.0045238995841633,2.0,1.0,20.989489,0.1600505690775031,17.7746444120595,0.0007240527028948
M2,Agrp,Sdc3,ECs,2.0,0.6666666666666666,0.6419946666666666,0.2514823512698365,3.0,1.0,27.68083366666667,0.1459618213622149,17.77094758288711,0.0367068220317976
M2,Gnai2,Lhcgr,FAPs,3.0,1.0,154.3429766666667,0.2747320633285943,1.0,0.3333333333333333,0.114644,0.107929744556041,17.69449621697333,0.0296517614164092
M2,Wnt8a,Fzd4,ECs,2.0,0.6666666666666666,0.604545,0.6179207178317588,3.0,1.0,29.22839533333334,0.4452121315669252,17.66988025679,0.2751057999252419
M2,Dll3,Notch4,ECs,2.0,0.6666666666666666,0.3726179999999999,0.2834080080824931,3.0,1.0,47.08665833333333,0.8568847006715773,17.54533645485,0.2428479861736951
M1,Tff3,Cxcr4,sCs,2.0,0.6666666666666666,1.703006,0.6542347142323977,2.0,1.0,10.2468025,0.0212517581937057,17.450366138315,0.0139036379487951
ECs,Gnai2,Lhcgr,FAPs,3.0,1.0,151.7260716666667,0.2700739458961593,1.0,0.3333333333333333,0.114644,0.107929744556041,17.39448376015334,0.0291490119918145
M2,Gnai2,Lpar3,FAPs,3.0,1.0,154.3429766666667,0.2747320633285943,1.0,0.3333333333333333,0.1120823333333333,0.2399231382868657,17.29912095841222,0.0659145788218222
ECs,Cd34,Selp,sCs,3.0,1.0,181.777022,0.674524008100009,1.0,0.5,0.0946895,0.0030565091289012,17.212375324669,0.0020616887884207
M2,Dll3,Notch2,M1,2.0,0.6666666666666666,0.3726179999999999,0.2834080080824931,3.0,1.0,46.05851666666666,0.3211714187346186,17.1622323633,0.0910225520366065
sCs,Col1a2,Cd93,FAPs,2.0,1.0,59.10598950000001,0.0290169021651515,1.0,0.3333333333333333,0.2899643333333333,0.0008688061226717,17.1386288413745,2.521006226205025e-05
M1,Lta,Tnfrsf1b,M1,2.0,0.6666666666666666,0.2027606666666667,0.4610441066958728,3.0,1.0,84.38991299999999,0.4276976008475411,17.110955019822,0.1971874583187226
FAPs,Nlgn2,Nrxn1,sCs,3.0,1.0,16.97794966666667,0.5869181497900705,2.0,1.0,1.0061425,0.962480072740178,17.08223672249417,0.5648970235024778
ECs,Gnai2,Lpar3,FAPs,3.0,1.0,151.7260716666667,0.2700739458961593,1.0,0.3333333333333333,0.1120823333333333,0.2399231382868657,17.00581213990056,0.0647969886689237
M1,Ifng,Ifngr1,ECs,2.0,0.6666666666666666,0.33467,1.0,3.0,1.0,50.50676733333334,0.1735091910064095,16.90309982344667,0.1735091910064095
