Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand expressing cells,Delta ligand detection rate,Delta ligand expression,Delta ligand specificity,Delta receptor expressing cells,Delta receptor detection rate,Delta receptor expression,Delta receptor specificity,Delta edge expression weight,Delta edge specificity weight
M2,Ccl2,Ackr4,M2,3.0,1.0,266.141622,0.3535126618139589,1.0,0.3333333333333333,0.1217406666666667,0.2140616931775755,32.400258490028,0.0756735189476076
FAPs,Ren1,Atp6ap2,M2,1.0,0.3333333333333333,0.4553436666666666,0.4250318144339519,3.0,1.0,70.29891966666666,0.4091517501627397,32.01016784372544,0.1739025107504962
FAPs,Tff2,Cxcr4,M1,1.0,0.3333333333333333,0.200085,0.2270781592541382,3.0,1.0,159.5522103333333,0.3808525843816961,31.924004004545,0.0864833038085768
ECs,Ace,Bdkrb2,FAPs,3.0,1.0,69.28799666666667,0.6179759338699601,1.0,0.3333333333333333,0.4565946666666666,0.2180335146480344,31.63652974201778,0.1347394648295687
ECs,Angpt1,Itgb1,M2,2.0,0.6666666666666666,0.3626166666666666,0.0197007749557033,3.0,1.0,86.95798233333333,0.1462828449356383,31.53241369377222,0.002881885407957
FAPs,Osm,Lifr,ECs,2.0,0.6666666666666666,0.8320383333333333,0.0133959547475872,3.0,1.0,37.78741566666667,0.3899441593213934,31.44057835226722,0.0052236743123553
ECs,Cxcl12,Ackr3,M1,3.0,1.0,167.908216,0.4369446032063231,2.0,0.6666666666666666,0.186037,0.0060734177836984,31.237140779992,0.0026537471236043
ECs,Gnai2,Tbxa2r,M1,3.0,1.0,195.435389,0.3095741734129938,1.0,0.3333333333333333,0.159539,0.0193903691627429,31.179566525671,0.0060027575057289
ECs,Fgf7,Nrp1,M1,2.0,0.6666666666666666,0.253928,0.0213224453904554,3.0,1.0,122.2542826666667,0.3369430510399163,31.04378548898133,0.007184449805492
ECs,Angpt1,Tie1,ECs,2.0,0.6666666666666666,0.3626166666666666,0.0197007749557033,3.0,1.0,83.76902266666667,0.9980041114547904,30.37604376931111,0.0196614544046375
FAPs,Cxcl12,Itga4,FAPs,3.0,1.0,210.785085,0.5485223267879642,1.0,0.3333333333333333,0.137516,0.0017612820921839,28.98632174886,0.0009661025513346
M2,Cd44,Sele,FAPs,3.0,1.0,281.5837096666667,0.3989573834764815,1.0,0.3333333333333333,0.1018873333333333,0.0075309307934015,28.68981328804422,0.0030045204444779
FAPs,Sele,Cd44,M2,1.0,0.3333333333333333,0.1018873333333333,0.0075309307934015,3.0,1.0,281.5837096666667,0.3989573834764815,28.68981328804422,0.0030045204444779
FAPs,Psap,Gpr37l1,FAPs,3.0,1.0,166.2925923333333,0.0323693053661183,1.0,0.3333333333333333,0.1717676666666667,0.1966646960874525,28.56369056904789,0.0063658996023896
M2,F13a1,Itga4,FAPs,3.0,1.0,204.5856933333333,0.5879256950460487,1.0,0.3333333333333333,0.137516,0.0017612820921839,28.13380620442667,0.0010355029982193
FAPs,Adipoq,Adipor2,ECs,2.0,0.6666666666666666,1.299053666666667,0.9617761002713195,3.0,1.0,21.42898833333333,0.4486719266750174,27.83740586737389,0.4315219359387177
ECs,Lif,Il6st,FAPs,1.0,0.3333333333333333,0.2108583333333333,0.0611230288227824,3.0,1.0,125.002688,0.4889818797969518,26.35785845386667,0.0298880535326474
M1,Spon2,Itgb1,FAPs,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,172.558497,0.290282124557779,26.012388149764,0.0084988671965527
M2,Cx3cl1,Itgav,M1,1.0,0.3333333333333333,0.2842186666666667,0.0097134252695853,3.0,1.0,91.25099666666668,0.3167123936907314,25.93523660460444,0.0030763621680664
M1,Gnai2,Tbxa2r,M1,3.0,1.0,162.5116576666667,0.2574222219914007,1.0,0.3333333333333333,0.159539,0.0193903691627429,25.92694735248233,0.0049915119151068
ECs,Fgf7,Nrp1,ECs,2.0,0.6666666666666666,0.253928,0.0213224453904554,3.0,1.0,101.7913436666667,0.2805454758424659,25.84767231458933,0.0059819155881903
ECs,Osm,Il6st,FAPs,1.0,0.3333333333333333,0.2047383333333333,0.0032963210209823,3.0,1.0,125.002688,0.4889818797969518,25.59284200330666,0.0016118412492541
ECs,Cd34,Sele,FAPs,3.0,1.0,250.7027893333334,0.8058600807320524,1.0,0.3333333333333333,0.1018873333333333,0.0075309307934015,25.54343866440178,0.006068876497158
M2,Gnai2,Tbxa2r,M1,3.0,1.0,159.7910413333334,0.2531127028358626,1.0,0.3333333333333333,0.159539,0.0193903691627429,25.49290294327868,0.004907948747767
FAPs,Postn,Ptk7,M1,3.0,1.0,4345.262939666666,0.9710656306847004,1.0,0.3333333333333333,0.0058496666666666,0.0002619336924611,25.41833977607011,0.0002543548062673
FAPs,Col1a2,Gp6,FAPs,3.0,1.0,2623.51945,0.9409906676183404,1.0,0.3333333333333333,0.0095113333333333,1.0,24.95316799543334,0.9409906676183404
FAPs,Sele,Cd44,M1,1.0,0.3333333333333333,0.1018873333333333,0.0075309307934015,3.0,1.0,243.96462,0.3456573768818275,24.85690455948,0.0026031217835257
M1,Cd44,Sele,FAPs,3.0,1.0,243.96462,0.3456573768818275,1.0,0.3333333333333333,0.1018873333333333,0.0075309307934015,24.85690455948,0.0026031217835257
M1,Spon2,Itgb1,ECs,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,163.7119853333333,0.2754003062401033,24.67881779973511,0.0080631579784332
FAPs,Slitrk2,Ptprs,FAPs,3.0,1.0,0.5183446666666667,0.8509119880754543,3.0,1.0,47.585289,0.6536574461270807,24.665580764942,0.5562049570043184
sCs,Calca,Calcrl,ECs,3.0,1.0,0.3677276666666667,0.8580747933533959,3.0,1.0,66.996675,0.6276213057730995,24.636530972175,0.5385460222554408
M1,Ccl12,Ccr4,sCs,3.0,1.0,55.96940366666666,0.6449093533393406,1.0,0.3333333333333333,0.4401103333333333,0.8330579252846041,24.63271290420455,0.5372468478895067
FAPs,Amh,Egfr,FAPs,2.0,0.6666666666666666,0.393174,0.3787719539933123,3.0,1.0,62.503947,0.804011796385049,24.574926857778,0.3045371191504381
M1,Il34,Csf1r,M1,2.0,0.6666666666666666,0.2083843333333333,0.020082632173941,3.0,1.0,116.5003256666667,0.3750849461732553,24.27684269716456,0.0075326930079799
M2,Cd14,Itga4,FAPs,3.0,1.0,173.3336436666667,0.5514524595488605,1.0,0.3333333333333333,0.137516,0.0017612820921839,23.83614934246534,0.0009712633416941
M1,Ccl2,Ackr2,FAPs,3.0,1.0,381.646276,0.5069360811971936,1.0,0.3333333333333333,0.062395,1.0,23.81281939102,0.5069360811971936
ECs,Fgf18,Fgfr1,FAPs,2.0,0.6666666666666666,0.3156923333333333,0.0585696946818959,3.0,1.0,74.64939600000001,0.7276395436298834,23.566242005164,0.0426176259088763
M2,Cx3cl1,Itgav,FAPs,1.0,0.3333333333333333,0.2842186666666667,0.0097134252695853,3.0,1.0,82.64333833333332,0.2868370808239535,23.48877942998222,0.0027861705491294
ECs,Angpt1,Tek,ECs,2.0,0.6666666666666666,0.3626166666666666,0.0197007749557033,3.0,1.0,64.74848166666668,0.9402357523751964,23.47887859369445,0.0185233729628501
FAPs,Thbs1,Itga4,FAPs,3.0,1.0,170.232249,0.1102647572204378,1.0,0.3333333333333333,0.137516,0.0017612820921839,23.409657953484,0.0001942073422913
M1,Spon2,Itgam,M2,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,154.9253336666667,0.5110412512973043,23.35427106535955,0.0149622431396785
M2,Cx3cl1,Itgav,M2,1.0,0.3333333333333333,0.2842186666666667,0.0097134252695853,3.0,1.0,81.28845566666666,0.2821345773094157,23.10369648497245,0.002740493132661
ECs,Cxcl12,Itga4,FAPs,3.0,1.0,167.908216,0.4369446032063231,1.0,0.3333333333333333,0.137516,0.0017612820921839,23.090066231456,0.0007695827049037
FAPs,Osm,Lifr,FAPs,2.0,0.6666666666666666,0.8320383333333333,0.0133959547475872,3.0,1.0,27.62253466666667,0.2850484974663402,22.98300770649556,0.0038184967729268
ECs,Psap,Gpr37l1,FAPs,3.0,1.0,132.7307,0.0258363917446575,1.0,0.3333333333333333,0.1717676666666667,0.1966646960874525,22.79884263403333,0.0050811061304594
M1,Spon2,Itgam,M1,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,148.0881626666667,0.4884879584272602,22.32359944390755,0.0143019288291109
sCs,Spn,Siglec1,M1,2.0,0.6666666666666666,0.3226226666666667,0.0889167107942337,3.0,1.0,68.343451,0.4976914492129605,22.04914641082267,0.0442530866544318
M1,Siglec1,Spn,sCs,3.0,1.0,68.343451,0.4976914492129605,2.0,0.6666666666666666,0.3226226666666667,0.0889167107942337,22.04914641082267,0.0442530866544318
M2,Siglec1,Spn,sCs,3.0,1.0,68.09333099999999,0.4958700225297052,2.0,0.6666666666666666,0.3226226666666667,0.0889167107942337,21.968452029436,0.0440911313848039
sCs,Spn,Siglec1,M2,2.0,0.6666666666666666,0.3226226666666667,0.0889167107942337,3.0,1.0,68.09333099999999,0.4958700225297052,21.968452029436,0.0440911313848039
M1,Spon2,Itgb2,M2,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,145.729604,0.5217225811594522,21.96805773151466,0.0152749706426871
ECs,Angpt1,Itgb1,sCs,2.0,0.6666666666666666,0.3626166666666666,0.0197007749557033,3.0,1.0,59.73436333333333,0.100486607144627,21.66067571738888,0.0019796640334184
M2,Fn1,Tnfrsf11b,ECs,3.0,1.0,260.0315303333334,0.1325785352324417,1.0,0.3333333333333333,0.0824123333333333,0.0472700561286149,21.42980515500745,0.006266994801887
M1,Rtn4,Tnfrsf19,FAPs,3.0,1.0,102.0393243333333,0.2895524919389952,2.0,0.6666666666666666,0.2083573333333334,0.479707634607725,21.26064151322845,0.1389005410028277
M1,Fn1,Tnfrsf11b,ECs,3.0,1.0,251.007014,0.127977334927537,1.0,0.3333333333333333,0.0824123333333333,0.0472700561286149,20.68607370677267,0.0060494958052152
FAPs,B2m,Gm11127,sCs,3.0,1.0,1072.362365666667,0.1185423418752029,3.0,1.0,0.019034,0.0502193832994298,20.41134526809933,0.0059531233038428
ECs,Gnai2,Cnr1,ECs,3.0,1.0,195.435389,0.3095741734129938,1.0,0.3333333333333333,0.1033233333333333,0.1155440414507772,20.19303584277667,0.035769451124921
M1,Spon2,Itgb2,M1,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,133.2267966666667,0.4769616215833459,20.08331787244889,0.0139644612490855
M1,F13a1,Itga4,FAPs,3.0,1.0,142.6799063333333,0.410024678331027,1.0,0.3333333333333333,0.137516,0.0017612820921839,19.62076999933467,0.0007221691232979
ECs,Angpt1,Itga5,FAPs,2.0,0.6666666666666666,0.3626166666666666,0.0197007749557033,3.0,1.0,53.36146666666667,0.3012755448569878,19.34975717111111,0.0059353617088844
M1,Cd14,Itga4,FAPs,3.0,1.0,139.106753,0.442561290808761,1.0,0.3333333333333333,0.137516,0.0017612820921839,19.129404245548,0.0007794752761952
ECs,Fgf7,Nrp1,M2,2.0,0.6666666666666666,0.253928,0.0213224453904554,3.0,1.0,75.13712199999999,0.2070842066291165,19.079419115216,0.0044155416870751
ECs,Fgf7,Fgfr1,FAPs,2.0,0.6666666666666666,0.253928,0.0213224453904554,3.0,1.0,74.64939600000001,0.7276395436298834,18.955571827488,0.015515054432984
ECs,Efna3,Epha3,FAPs,2.0,0.6666666666666666,0.314914,0.6052201520958829,3.0,1.0,59.24481466666666,0.971047664518299,18.65702156593866,0.5876976152121168
FAPs,Adipoq,Adipor1,FAPs,2.0,0.6666666666666666,1.299053666666667,0.9617761002713195,3.0,1.0,14.22457466666667,0.1204532424523915,18.47848587750711,0.1158490497908969
ECs,Mmp9,Cd44,M2,1.0,0.3333333333333333,0.0650743333333333,0.0027869728878758,3.0,1.0,281.5837096666667,0.3989573834764815,18.32387218408522,0.0011118834111668
ECs,Lif,Il6st,ECs,1.0,0.3333333333333333,0.2108583333333333,0.0611230288227824,3.0,1.0,86.40747066666665,0.3380062309947018,18.21973525232222,0.0206599645993692
ECs,Bmp10,Eng,ECs,1.0,0.3333333333333333,0.0764736666666666,0.1407029844210547,3.0,1.0,233.0249173333333,0.765932814443446,17.82026985317689,0.1077690328582108
FAPs,Ace,Bdkrb2,FAPs,3.0,1.0,38.83541766666666,0.3463710116377773,1.0,0.3333333333333333,0.4565946666666666,0.2180335146480344,17.73204458437244,0.0755204890395798
M2,Cd44,Sele,M1,3.0,1.0,281.5837096666667,0.3989573834764815,1.0,0.3333333333333333,0.0629053333333333,0.0046496036000796,17.71311711781822,0.0018549936864906
M1,Sele,Cd44,M2,1.0,0.3333333333333333,0.0629053333333333,0.0046496036000796,3.0,1.0,281.5837096666667,0.3989573834764815,17.71311711781822,0.0018549936864906
ECs,Osm,Il6st,ECs,1.0,0.3333333333333333,0.2047383333333333,0.0032963210209823,3.0,1.0,86.40747066666665,0.3380062309947018,17.69092153184222,0.0011141770444508
M2,Rtn4,Tnfrsf19,FAPs,3.0,1.0,84.450424,0.239641244924597,2.0,0.6666666666666666,0.2083573333333334,0.479707634607725,17.59586514350934,0.1149577347572289
ECs,Ctf1,Il6st,FAPs,1.0,0.3333333333333333,0.1381153333333333,0.1363987550016377,3.0,1.0,125.002688,0.4889818797969518,17.26478792068267,0.0666965196226647
M1,Spon2,Itgb1,M1,2.0,0.6666666666666666,0.1507453333333333,0.0292779557456392,3.0,1.0,111.4881643333333,0.1875481171218523,16.80632049514978,0.0054910254732715
M1,Gnai2,Cnr1,ECs,3.0,1.0,162.5116576666667,0.2574222219914007,1.0,0.3333333333333333,0.1033233333333333,0.1155440414507772,16.79124617564555,0.0297436038881255
M2,Ccl2,Ackr2,FAPs,3.0,1.0,266.141622,0.3535126618139589,1.0,0.3333333333333333,0.062395,1.0,16.60590650469,0.3535126618139589
M2,Gnai2,Cnr1,ECs,3.0,1.0,159.7910413333334,0.2531127028358626,1.0,0.3333333333333333,0.1033233333333333,0.1155440414507772,16.51014302736445,0.0292456646281851
sCs,Spp1,Itga4,FAPs,3.0,1.0,118.3857016666667,0.0119750258496742,1.0,0.3333333333333333,0.137516,0.0017612820921839,16.27992815039333,2.109139858247087e-05
ECs,Mmp9,Lrp1,M1,1.0,0.3333333333333333,0.0650743333333333,0.0027869728878758,3.0,1.0,249.1329143333333,0.3875740210972192,16.21215831163211,0.0010801582888429
M2,Fn1,Mag,FAPs,3.0,1.0,260.0315303333334,0.1325785352324417,1.0,0.3333333333333333,0.061306,0.1297580344745843,15.94149299861533,0.017203130145281
ECs,Mmp9,Cd44,M1,1.0,0.3333333333333333,0.0650743333333333,0.0027869728878758,3.0,1.0,243.96462,0.3456573768818275,15.87583500342,0.0009633377378639
