Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
Neutro,Cxcl17,Gpr35,M1,0.6666666666666667,6.291945704914203,0.2953343158145985,0.0,-303.69367967046134,0.04504242265253322,16732.08070033701,0.1327852903408641
Neutro,Spn,Siglec1,M1,0.0,44.89158155145755,0.18476719667353053,0.0,1747.8633669702524,0.08916114137291031,382469.94768918725,0.098901868043615
Neutro,Ccl4,Ccr3,M1,0.0,-590.569539467815,-0.019655208649036027,0.0,3.941361637930149,0.104000968073583,27077.801121300552,0.0874842034511508
Neutro,Il23a,Il12rb1,M1,0.0,-905.5267143996356,-0.10188735417700756,0.33333333333333337,8.816785708849327,0.0788607326363526,1288.0606938625806,0.0594974897340572
Neutro,Calca,Ramp1,M1,0.0,2.5630201989177963,0.2206592556877208,0.0,18.81500092286736,0.012540909520400212,152.67178163390918,0.0562700039064324
Neutro,Cort,Mrgprb1,M1,0.3333333333333333,2.059296880895928,0.1428644979636938,-0.33333333333333337,-0.5173392037186321,0.16977676467259978,12.542578828679916,0.0551405418638725
Neutro,Cd28,Cd86,M1,0.0,45.94451792294392,0.0731838100696186,0.0,372.46898057740015,-0.05743469864583095,173399.43660668065,0.0410107251184889
Neutro,Adipoq,Adipor2,M1,0.33333333333333337,8.22335298484833,0.2322805068226214,0.0,-66.8448849804023,-0.010607546871997805,5565.839496948371,0.039488801967958106
Neutro,Ccl24,Ccr2,M1,0.6666666666666667,5.097734786608401,0.050233711111968296,0.0,2227.441871777999,-0.015486404065422675,86536.09876807137,0.0380304585456424
Neutro,Cd48,Cd2,M1,0.0,116.61418724985005,0.02652102172333999,0.0,-1.900484016410374,0.2199876380945751,96.92650192687141,0.0353830410133238
Neutro,Alcam,Nrp1,M1,0.0,1150.368024286854,0.10914094020601672,0.0,769.4780908030672,0.0378567641281896,7120291.719164649,0.0334772080178949
Neutro,Mdk,Itga4,M1,0.0,17.96595622909286,0.05964336759843,0.0,537.2995748407602,0.038288197987486616,153451.46956372107,0.031550281934833696
Neutro,Ltb,Cd40,M1,0.0,-121.45627487733304,-0.021223294770685297,0.0,53.00466042902801,0.04277048940631079,57996.160599009716,0.031070977903678576
Neutro,Ccl2,Ccr2,M1,0.0,607.5796743644182,0.0384840847084054,0.0,2227.441871777999,-0.015486404065422675,12075629.48112725,0.028491904316852605
Neutro,Adipoq,Adipor1,M1,0.33333333333333337,8.22335298484833,0.2322805068226214,0.0,-58.99904472357298,0.0026362248141017924,9690.563353546368,0.0278420014141474
Neutro,Calca,Calcrl,M1,0.0,2.5630201989177963,0.2206592556877208,0.0,132.60886993818394,0.0180833280273463,1968.219798129787,0.0275341557991635
Neutro,Cel,Cxcr4,M1,0.0,11.001959057454293,0.1178474749865254,0.0,-341.9410224749045,-0.010640329664177913,48705.08267048113,0.027521764241813098
Neutro,Alcam,Cd6,M1,0.0,1150.368024286854,0.10914094020601672,0.0,0.18100643945739936,0.02425879105338949,8324.937274036693,0.0274391554928904
Neutro,Slamf6,Slamf6,M1,0.0,16.883286972185616,0.0643853957137018,0.0,16.524315742559082,-0.02902925005361057,1815.5121543264638,0.027236709482561502
Neutro,Gnai2,P2ry12,M1,0.0,5.002824223270181,0.006989663331193885,0.0,265.6713963813284,0.11351937142352594,1360123.7834789548,0.0269333763463701
Neutro,Guca2b,Gucy2c,M1,0.3333333333333333,3.78830612541569,0.20565970055045,0.0,-9.208930220533569,0.013259190956302805,81.42821248687316,0.0264198890171723
Neutro,Tff2,Cxcr4,M1,0.0,2.2585572368393456,0.11962614563522606,0.0,-341.9410224749045,-0.010640329664177913,7370.509254197743,0.025505562720473704
Neutro,Il12a,Il12rb1,M1,0.0,-12.00415293802942,-0.2149491699259212,0.33333333333333337,8.816785708849327,0.0788607326363526,109.76482642343079,0.025248546907472302
Neutro,Icosl,Cd28,M1,0.0,11.232423599101367,-0.0266956197046524,0.0,72.69337655398566,0.05340779786615901,60524.79601471563,0.0249330677653275
Neutro,F9,Lrp1,M1,0.0,3.548597621270793,0.1090148680995981,0.0,-2274.785867591469,-0.02626670715094412,102879.83922478826,0.0239906017596886
Neutro,Pdcd1lg2,Rgmb,M1,0.0,185.2838652007852,0.010183466197605129,0.0,101.36794994198002,0.0253448283328489,64294.06544927715,0.02378697224835549
Neutro,Cntf,Lifr,M1,-0.33333333333333337,-1.955444851352289,0.07354115687698518,0.0,1246.3040670387702,0.043684284436268206,2826.9838295553045,0.023212061129898
Neutro,Cd28,Cd80,M1,0.0,45.94451792294392,0.0731838100696186,0.0,-171.94245906908043,0.033121890488378214,41346.40920825885,0.023211374787783203
Neutro,Mif,Cd74,M1,0.0,94.40970907673938,0.02663595087605059,0.0,12048.168367952852,0.14593500340146698,4234496.101844822,0.023149280083402498
Neutro,Tnfsf13,Tnfrsf13b,M1,0.0,5.810545819068126,0.044521165715070886,0.0,90.32413101526801,0.06701040044073259,3150.9317491707257,0.022681931833837904
Neutro,Ccl2,Ccr5,M1,0.0,607.5796743644182,0.0384840847084054,0.0,341.90693029547487,0.004293670419477924,5388975.046929603,0.022540078911916
Neutro,Cxcl10,Ccr3,M1,0.0,-78.9775478446852,-0.01576195241640249,0.0,3.941361637930149,0.104000968073583,1065.716365833022,0.0221419196141022
